N	3gram	Bakhtin_Fr	Analitik
187	под углом зрения	1	1
188	которая в его	1	1
189	во всех языках	2	1
190	он не только	2	1
191	же время он	1	1
192	может быть ни	1	1
193	но дело в	1	1
194	конечно далеко не	2	1
195	в какой-то степени	1	1
196	свою жизнь и	1	1
197	и в особенности	1	1
198	мы обратимся к	1	1
199	в сущности это	1	1
200	комедии дель арте	2	1
201	его в себя	1	1
202	сказать что в	1	1
203	и даже в	2	1
204	время в рамках	1	1
205	даже в самом	1	1
206	же точно и	1	1
207	и так сказать	1	1
208	да и в	1	1
209	которые при этом	1	1
210	в то время	3	1
211	а не как	1	1
212	и та же	1	1
213	подход к жизни	1	1
214	в большей или	1	1
215	жизни и смерти	2	1
216	хотя и не	1	1
217	а не его	1	1
218	на самом деле	4	1
219	и в частности	1	1
220	жизнь вплоть до	1	1
221	далеко не все	2	1
222	дело только с	1	1
223	только тогда когда	1	1
224	как будто не	1	1
225	нового времени в	2	1
226	или меньшей степени	1	1
227	также и в	2	1
228	ни о чем	1	1
229	следует говорить в	1	1
230	он и не	1	1
231	включающее в себя	1	1
232	в сущности не	2	1
233	в первой части	3	1
234	же как и	2	1
235	и не могут	2	1
236	жизни в ее	1	1
237	что одно и	1	1
238	пролог и эпилог	1	1
239	как мы увидим	1	1
240	так и в	1	1
241	одна и та	1	1
242	при каких обстоятельствах	1	1
243	внешнее и внутреннее	2	1
244	как бы в	2	1
245	мы уже говорили	7	1
246	том числе и	3	1
247	не мог найти	1	1
248	что и в	2	1
249	после того как	1	1
