N	2gram	Vygotskiy_	DiskursI
587	мы видели	2	2
588	вопросом о	1	2
589	к такому	3	2
590	на деле	9	2
591	а потому	1	2
592	как возможность	1	2
593	его из	1	2
594	как к	1	2
595	его с	2	2
596	на ее	1	2
597	и при	3	2
598	и романа	1	2
599	романа в	1	2
600	из которых	5	2
601	нередко и	1	2
602	в отношении	2	2
603	то с	1	2
604	том и	3	2
605	в плоскости	1	2
606	сами по	2	2
607	к искусству	6	2
608	если бы	21	2
609	самом деле	17	2
610	ни о	2	2
611	с таким	2	2
612	стороны это	1	2
613	ни одно	1	2
614	в россии	1	2
615	не делает	1	2
616	героев и	1	2
617	что могло	1	2
618	и они	1	2
619	в теории	2	2
620	себя и	3	2
621	сцены и	1	2
622	говорили о	1	2
623	в стихах	1	2
624	со сцены	1	2
625	одним и	3	2
626	время и	1	2
627	отнести к	1	2
628	мы его	1	2
629	каждый в	1	2
630	и теперь	2	2
631	со всей	4	2
632	и вся	4	2
633	совпадают с	2	2
634	вступает в	1	2
635	и ему	1	2
636	смысл в	2	2
637	вслед за	3	2
638	выдвигается на	1	2
639	целый ряд	5	2
640	он есть	1	2
641	каждый из	2	2
642	не представляет	1	2
643	подошел к	1	2
644	и той	4	2
645	данного речевого	1	2
646	событий в	2	2
647	со своими	1	2
648	по ходу	2	2
649	всякий раз	6	2
650	на этот	7	2
651	легко может	1	2
652	этого слова	1	2
653	каждой области	1	2
654	есть к	2	2
655	друг друга	1	2
656	последовательность событий	1	2
657	во времени	2	2
658	в самой	1	2
659	только о	2	2
660	события и	1	2
661	ответ на	5	2
662	это делает	3	2
663	значение в	1	2
664	в переживании	1	2
665	для художественного	1	2
666	может не	1	2
667	в первый	1	2
668	все это	8	2
669	он как	2	2
670	начала жизни	1	2
671	что так	1	2
672	что с	8	2
673	с достаточной	2	2
674	ее в	2	2
675	для трагедии	3	2
676	же не	2	2
677	о герое	1	2
678	чем он	1	2
679	за убийство	1	2
680	в г	1	2
681	это всегда	1	2
682	отказаться от	1	2
683	как таковая	1	2
684	за этим	2	2
685	что будет	1	2
686	это еще	1	2
687	по существу	4	2
688	он видел	1	2
689	которое было	2	2
690	свидетельствуют о	1	2
691	так в	4	2
692	перед собой	1	2
693	по его	5	2
694	в воображении	3	2
695	это было	4	2
696	сомнение в	1	2
697	говорит об	1	2
698	вовсе не	8	2
699	за его	1	2
700	как все	4	2
701	и вообще	2	2
702	тем более	1	2
703	связаны с	2	2
704	ему не	1	2
705	с самого	5	2
706	ей в	1	2
707	за сценой	2	2
708	же к	1	2
709	переходе от	1	2
710	его не	2	2
711	ни один	2	2
712	здесь можно	1	2
713	не по	1	2
714	нельзя не	1	2
715	обстоит дело	4	2
716	мы должны	10	2
717	быть и	2	2
718	и их	3	2
719	отказ от	1	2
720	заключает в	7	2
721	только то	1	2
722	х годов	1	2
723	ощущает и	1	2
724	решающую роль	1	2
725	и вне	2	2
726	такой же	2	2
727	на то	27	2
728	и только	5	2
729	с первых	1	2
730	к работе	1	2
731	не могло	2	2
732	в пятой	1	2
733	за счет	1	2
734	есть не	7	2
735	и героиня	1	2
736	героя но	1	2
737	персонажей и	1	2
738	если эту	1	1
739	с которыми	1	1
740	уже во	2	1
741	которая говорит	2	1
742	реальных и	1	1
743	новое и	1	1
744	и другие	3	1
745	с которого	1	1
746	к сожалению	2	1
747	для нее	1	1
748	что если	9	1
749	и называет	1	1
750	мы и	2	1
751	здесь же	2	1
752	не нужна	1	1
753	что всякая	5	1
754	всего на	1	1
755	когда она	3	1
756	этих событий	1	1
757	с героем	2	1
758	к этой	2	1
759	часто оказывается	1	1
760	они имеют	1	1
761	эстетическим объектом	1	1
762	в применении	1	1
763	чувства как	2	1
764	тому что	11	1
765	даже в	2	1
766	его за	1	1
767	этом заключается	1	1
768	вопрос зачем	1	1
769	в разных	1	1
770	тем как	2	1
771	кроме того	1	1
772	в большей	2	1
773	как говорит	6	1
774	к помощи	1	1
775	на нас	1	1
776	на театре	1	1
777	социальной жизни	1	1
778	его от	1	1
779	в правильности	1	1
780	противоречие с	2	1
781	события происходящие	1	1
782	о силе	1	1
783	как она	9	1
784	личностью а	1	1
785	разговора с	2	1
786	состоит именно	1	1
787	художественной литературы	1	1
788	он имеет	1	1
789	случае в	1	1
790	на которых	2	1
791	от одного	2	1
792	характера но	1	1
793	из нее	2	1
794	равно как	2	1
795	к синтезу	2	1
796	и там	2	1
797	актер не	1	1
798	а иногда	1	1
799	на земле	1	1
800	которые присущи	1	1
801	в речи	1	1
802	психики и	1	1
803	высокое и	2	1
804	том или	1	1
805	поэта а	1	1
806	места и	2	1
807	и другим	2	1
808	действия а	1	1
809	с тем	10	1
810	самому герою	1	1
811	на абсолютную	1	1
812	но далеко	1	1
813	смерть как	1	1
814	к самому	3	1
815	при таком	4	1
816	или ином	1	1
817	что лирика	1	1
818	другое дело	1	1
819	своего исследования	1	1
820	которое не	2	1
821	есть то	2	1
822	целым рядом	2	1
823	в это	2	1
824	что оба	1	1
825	при помощи	5	1
826	является то	2	1
827	отца и	2	1
828	нем нет	3	1
829	поэтических форм	1	1
830	не имели	1	1
831	искусств в	1	1
832	на одном	5	1
833	и нет	1	1
834	на все	2	1
835	и смерти	1	1
836	можем видеть	1	1
837	объединены в	1	1
838	уклонением от	1	1
839	в такой	1	1
840	мы вместе	3	1
841	оно имеет	1	1
842	к трагедии	2	1
843	которые не	2	1
844	в жизнь	1	1
845	мысли что	1	1
846	во все	4	1
847	не существует	3	1
848	целью трагедии	1	1
849	а стало	1	1
850	осуществляется в	2	1
851	с конца	1	1
852	то это	6	1
853	в предыдущих	1	1
854	трагедии это	2	1
855	основе трагедии	2	1
856	не согласиться	1	1
857	применении к	1	1
858	которой он	1	1
859	человека не	1	1
860	наука не	1	1
861	дело только	1	1
862	он был	3	1
863	что всякое	4	1
864	даже и	2	1
865	во-первых на	1	1
866	имеет в	1	1
867	но даже	1	1
868	в каких	2	1
869	а нередко	1	1
870	искусства и	8	1
871	в действие	2	1
872	что стихотворение	1	1
873	быть выведена	1	1
874	романа на	1	1
875	что вся	3	1
876	с самой	1	1
877	она еще	2	1
878	черты характера	1	1
879	и трагедии	3	1
880	и вторая	1	1
881	но имеют	1	1
882	на пути	1	1
883	иллюстрацию к	1	1
884	превращается в	2	1
885	и сюжет	2	1
886	для своей	1	1
887	этого переживания	1	1
888	в смысле	1	1
889	не что	2	1
890	от той	2	1
891	так же	19	1
892	на практике	1	1
893	даже с	1	1
894	здесь имеет	1	1
895	трагический герой	1	1
896	что те	1	1
897	и начинает	1	1
898	в глаза	2	1
899	составляет сущность	1	1
900	всего что	1	1
901	и остается	1	1
902	на пересечении	1	1
903	рассмотрим в	1	1
904	но ни	1	1
905	с нарастанием	1	1
906	тенденцию к	1	1
907	и гамлет	4	1
908	если это	4	1
909	души с	1	1
910	ней и	1	1
911	и надежды	2	1
912	наряду с	1	1
913	частности на	1	1
914	героем то	1	1
915	привели к	1	1
916	места для	1	1
917	следующим образом	2	1
918	романа как	2	1
919	такая же	1	1
920	быть в	1	1
921	для разработки	2	1
922	находится в	2	1
923	как я	1	1
924	теории и	1	1
925	а со	1	1
926	повести в	1	1
927	согласиться с	2	1
928	от них	1	1
929	в сфере	1	1
930	от себя	2	1
931	чувства в	3	1
932	не соглашайся	1	1
933	на котором	1	1
934	однако несмотря	1	1
935	с собственной	1	1
936	или нет	1	1
937	чем-то другим	1	1
938	к этим	2	1
939	столкновения двух	1	1
940	чем это	4	1
941	то о	2	1
942	но сама	1	1
943	старости и	1	1
944	в заключение	1	1
945	действительно в	1	1
946	в какой-либо	1	1
947	на них	3	1
948	искусства не	5	1
949	героя не	1	1
950	представить себе	2	1
951	совершенно иными	1	1
952	автор с	1	1
953	художественного впечатления	1	1
954	только не	5	1
955	не зная	1	1
956	самой высокой	1	1
957	не исключая	1	1
958	основе его	1	1
959	от автора	1	1
960	и мы	28	1
961	то оно	1	1
962	заложена в	1	1
963	она и	1	1
964	является результатом	1	1
965	что иное	2	1
966	у самых	1	1
967	после того	1	1
968	быть признаны	1	1
969	не принадлежит	1	1
970	собой в	2	1
971	но еще	3	1
972	в состоянии	3	1
973	взглядом на	1	1
974	этом фоне	1	1
975	именно из	2	1
976	аффектов и	3	1
977	в совершенно	6	1
978	его преодоления	1	1
979	но от	1	1
980	что трагедия	8	1
981	образом возникает	1	1
982	него в	1	1
983	могло бы	4	1
984	поэзии в	1	1
985	трудно не	1	1
986	не хочет	1	1
987	которого он	2	1
988	по мнению	6	1
989	состоящий в	1	1
990	в научном	1	1
991	энергии в	2	1
992	параллельно с	1	1
993	говоря словами	1	1
994	и неожиданный	1	1
995	отказывается от	1	1
996	согласно которому	1	1
997	самых общих	1	1
998	о ком	1	1
999	есть с	1	1
1000	лица с	1	1
1001	в уста	3	1
1002	в поэтике	1	1
1003	следуя за	1	1
1004	можно рассматривать	1	1
1005	сложное художественное	1	1
1006	лежит в	1	1
1007	входят в	2	1
1008	не была	1	1
1009	чем в	3	1
1010	эстетический объект	3	1
1011	правильного понимания	1	1
1012	в художественном	4	1
1013	ходу пьесы	1	1
1014	иначе чем	1	1
1015	том именно	1	1
1016	такое понимание	2	1
1017	не говорит	1	1
1018	именно здесь	1	1
1019	что его	2	1
1020	всех его	1	1
1021	но совершенно	3	1
1022	евгении онегине	1	1
1023	про себя	1	1
1024	которое в	2	1
1025	преимущественно на	1	1
1026	здравого смысла	1	1
1027	быть только	1	1
1028	в глубокую	1	1
1029	но автор	2	1
1030	для отталкивания	1	1
1031	глазами зрителя	1	1
1032	пример из	1	1
1033	и всю	1	1
1034	в конце	10	1
1035	в таком	4	1
1036	времени как	1	1
1037	между этими	1	1
1038	не остается	1	1
1039	оно в	2	1
1040	человек и	1	1
1041	в евгении	1	1
1042	этом последнем	1	1
1043	учение о	1	1
1044	на акты	2	1
1045	раньше еще	1	1
1046	между ними	2	1
1047	места где	1	1
1048	не привносит	1	1
1049	при восприятии	1	1
1050	и именно	8	1
1051	себя как	1	1
1052	на который	1	1
1053	без которого	2	1
1054	из четырех	2	1
1055	они как	1	1
1056	лежит не	1	1
1057	от этого	1	1
1058	уже давно	4	1
1059	в двух	9	1
1060	благодаря тому	1	1
1061	и следовательно	3	1
1062	по необходимости	1	1
1063	воздействия на	1	1
1064	для современной	1	1
1065	достигает своего	2	1
1066	пьесы а	1	1
1067	в других	1	1
1068	но к	1	1
1069	проникновение в	1	1
1070	сих пор	9	1
1071	она уводит	1	1
1072	а для	1	1
1073	бы в	7	1
1074	для правильного	1	1
1075	время речь	1	1
1076	что хотя	1	1
1077	на которую	1	1
1078	должен был	7	1
1079	только от	1	1
1080	именно как	1	1
1081	к истине	1	1
1082	от басни	1	1
1083	что такое	2	1
1084	если оно	1	1
1085	в москву	8	1
1086	возникает из	3	1
1087	жизни для	1	1
1088	трагедии характер	1	1
1089	положения в	1	1
1090	действие в	2	1
1091	все остальные	1	1
1092	и драматург	1	1
1093	другом и	1	1
1094	сюда же	1	1
1095	не дает	2	1
1096	очевидно не	1	1
1097	от содержания	1	1
1098	комедии и	1	1
1099	сейчас в	1	1
1100	в лирическую	1	1
1101	человека как	1	1
1102	этих трех	1	1
1103	категории и	1	1
1104	или же	1	1
1105	так называемые	1	1
1106	таков был	1	1
1107	в ответ	2	1
1108	он стал	1	1
1109	это по	2	1
1110	не мог	1	1
1111	на чем	1	1
1112	не будет	3	1
1113	и смысла	1	1
1114	в городе	2	1
1115	однако эта	2	1
1116	на нем	1	1
1117	красоты в	1	1
1118	всех других	1	1
1119	ним он	1	1
1120	именно и	1	1
1121	прозе и	1	1
1122	и является	2	1
1123	других людей	1	1
1124	к ее	1	1
1125	но только	3	1
1126	катарсиса в	1	1
1127	его жизнь	2	1
1128	действия совершенно	1	1
1129	даже не	1	1
1130	этом смысле	4	1
1131	несколько иначе	1	1
1132	из нас	1	1
1133	и образов	1	1
1134	то или	1	1
1135	или иное	1	1
1136	мы еще	2	1
1137	произведение не	1	1
1138	когда мы	10	1
1139	как известно	1	1
1140	смерть но	1	1
1141	здесь совершенно	2	1
1142	ответы на	1	1
1143	но без	1	1
1144	исключительно в	1	1
1145	и глубоко	1	1
1146	стороны он	4	1
1147	все дело	1	1
1148	сила их	1	1
1149	же самого	1	1
1150	природы и	1	1
1151	образ смерти	1	1
1152	мы называем	2	1
1153	время на	2	1
1154	трагедии шекспира	1	1
1155	действующего лица	2	1
1156	но есть	1	1
1157	говорят и	1	1
1158	это приводит	1	1
1159	онегина и	3	1
1160	приводят к	1	1
1161	любви в	1	1
1162	которое мы	3	1
1163	речи которые	1	1
1164	это ощущение	1	1
1165	между романом	1	1
1166	так что	8	1
1167	содержание и	4	1
1168	жизни с	3	1
1169	образом в	3	1
1170	о лирической	1	1
1171	своего героя	3	1
1172	этой фразы	1	1
1173	психологической мотивировки	1	1
1174	есть все	1	1
1175	формы и	4	1
1176	из этого	7	1
1177	определенной точки	1	1
1178	как система	1	1
1179	оно может	2	1
1180	там где	6	1
1181	во время	4	1
1182	отдельности может	1	1
1183	этом не	1	1
1184	нам только	4	1
1185	в сюжете	2	1
1186	и чем	1	1
1187	нет не	1	1
1188	означает что	1	1
1189	отелло и	2	1
1190	всякое произведение	1	1
1191	где мы	3	1
1192	на эту	1	1
1193	обращается к	1	1
1194	искусства в	7	1
1195	что до	1	1
1196	в гамлете	8	1
1197	почему он	1	1
1198	были бы	3	1
1199	нет а	1	1
1200	от нее	2	1
1201	однако он	1	1
1202	единство произведения	1	1
1203	образом и	3	1
1204	однако с	1	1
1205	до сих	9	1
1206	мнению автора	1	1
1207	я уже	1	1
1208	ни малейшего	1	1
1209	и здесь	11	1
1210	как таковой	1	1
1211	и должны	1	1
1212	для каждой	1	1
1213	есть точка	1	1
1214	уверенность в	1	1
1215	и сейчас	5	1
1216	почти не	2	1
1217	следует ли	1	1
1218	ним и	1	1
1219	если же	3	1
1220	оно было	1	1
1221	но такая	1	1
1222	образа и	1	1
1223	и дает	3	1
1224	содержания и	4	1
1225	пребывает в	2	1
1226	каждое действующее	1	1
1227	что это	15	1
1228	это уже	1	1
1229	своей сущности	1	1
1230	вот как	2	1
1231	конечно же	2	1
1232	не были	1	1
1233	никак не	10	1
1234	сам по	4	1
1235	быть представлен	1	1
1236	первых двух	1	1
1237	о которой	1	1
1238	мы в	3	1
1239	сцене и	1	1
1240	утверждает что	6	1
1241	чем если	1	1
1242	они направлены	1	1
1243	для них	1	1
1244	первых же	1	1
1245	показать на	1	1
1246	самого по	1	1
1247	исследования как	1	1
1248	и создает	1	1
1249	целом ряде	2	1
1250	на читателя	1	1
1251	также могут	1	1
1252	можно было	6	1
1253	под этим	1	1
1254	поэтому и	1	1
1255	с ними	1	1
1256	отличаются от	1	1
1257	до этого	1	1
1258	со времен	2	1
1259	которое как	2	1
1260	что у	7	1
1261	характер то	1	1
1262	который следует	1	1
1263	с целью	1	1
1264	не свойственно	2	1
1265	как при	1	1
1266	после признания	1	1
1267	все события	3	1
1268	всем протяжении	1	1
1269	например и	1	1
1270	раскрывается перед	3	1
1271	и действительно	2	1
1272	то время	4	1
1273	это время	1	1
1274	неудачная попытка	1	1
1275	поэтике он	1	1
1276	же человека	1	1
1277	возможности и	1	1
1278	может стать	1	1
1279	для каждого	1	1
1280	можно даже	1	1
1281	возникает как	2	1
1282	и так	4	1
1283	мести и	2	1
1284	никто не	4	1
1285	отнесены к	1	1
1286	в словах	3	1
1287	это требует	1	1
1288	в восприятии	1	1
1289	и были	1	1
1290	как наука	1	1
1291	бы не	1	1
1292	том как	1	1
1293	и формой	1	1
1294	сравнению с	4	1
1295	именно поэтому	2	1
1296	зависимости от	9	1
1297	в известном	2	1
1298	смерти ее	1	1
1299	друг от	2	1
1300	которая не	1	1
