N	2gram	Vygotskiy_	Psycholo
136	в которых	6	21
137	той же	4	21
138	в своей	7	21
139	ни в	6	21
140	в конце	2	21
141	что эта	7	21
142	как мы	11	21
143	и вот	3	21
144	и только	2	21
145	другой стороны	10	20
146	в то	7	20
147	тот же	7	20
148	мы имеем	2	20
149	она не	3	20
150	несмотря на	6	20
151	на этом	3	20
152	там где	8	20
153	это не	5	20
154	все эти	6	20
155	в одном	5	19
156	что при	3	19
157	мы уже	7	19
158	социальной психологии	2	19
159	в какой	5	19
160	мы должны	11	19
161	в ее	3	19
162	у него	2	19
163	он говорит	2	19
164	с этой	7	18
165	в которой	6	18
166	можно было	6	18
167	но в	9	18
168	зависимости от	8	18
169	в каком	3	18
170	вслед за	3	18
171	что с	6	18
172	на самом	4	18
173	но не	6	18
174	и есть	2	18
175	был бы	2	18
176	перед нами	7	18
177	есть не	3	18
178	в виду	5	17
179	во всяком	6	17
180	мы все	1	17
181	полагает что	7	17
182	иначе говоря	4	17
183	время как	4	17
184	что для	8	17
185	из этих	6	17
186	одна из	1	17
187	только не	2	17
188	у нас	1	17
189	и о	1	17
190	и к	9	16
191	из которых	6	16
192	к этому	7	16
193	в психологии	11	16
194	та же	1	16
195	сводится к	1	16
196	обратиться к	4	16
197	то это	2	16
198	самого начала	9	16
199	с самого	9	16
200	в таком	1	16
201	же как	8	16
202	и тем	8	16
203	очень легко	1	16
204	не имеет	5	16
205	так и	12	16
206	тому как	3	16
207	от того	7	16
208	в результате	7	15
209	в них	5	15
210	только на	1	15
211	что именно	3	15
212	во всех	4	15
213	мы знаем	3	15
214	как говорит	2	15
215	о которых	4	15
216	могли бы	10	15
217	не могут	1	15
218	и так	1	15
219	о котором	3	15
220	на примере	3	15
221	и потому	3	15
222	в зависимости	8	15
223	не просто	1	15
224	которых мы	2	15
225	утверждает что	3	15
226	еще не	1	15
227	для него	5	15
228	в частности	8	15
229	не можем	3	15
230	увидеть что	1	14
231	в совершенно	5	14
232	хотя бы	7	14
233	одной и	2	14
234	очевидно что	4	14
235	и той	2	14
236	главным образом	2	14
237	то время	5	14
238	того как	6	14
239	прежде всего	12	14
240	что всякое	1	14
241	заключает в	1	14
242	такой же	3	14
243	что на	2	14
244	эта теория	2	14
245	те же	2	14
246	в жизни	2	14
247	не то	3	14
248	этих двух	4	14
249	бы в	5	14
250	стоит только	5	14
251	столь же	8	14
252	показывает что	4	14
253	это есть	2	14
254	всяком случае	5	14
255	этом отношении	6	14
256	с той	3	14
257	или в	2	14
258	к которым	3	14
259	по существу	8	14
260	в области	4	14
261	с ним	3	14
262	факт что	3	14
263	само по	3	14
264	именно в	8	13
265	не могли	2	13
266	точка зрения	3	13
267	а с	8	13
268	с здесь	1	13
269	могла бы	2	13
270	отнюдь не	2	13
271	с такой	4	13
272	этот вопрос	6	13
273	знаем что	1	13
274	в той	1	13
275	речь идет	4	13
276	когда она	2	13
277	едва ли	5	13
278	и он	1	13
279	говорит он	27	13
280	указывает что	1	13
281	могло бы	2	13
282	как он	7	13
283	должен был	1	13
284	со стороны	4	13
285	и другие	1	12
286	в этих	3	12
287	их в	6	12
288	не менее	1	12
289	может служить	1	12
290	в основу	3	12
291	того же	1	12
292	в конечном	4	12
293	я не	4	12
294	в самой	4	12
295	тогда когда	8	12
296	сам по	3	12
297	в свою	4	12
298	тот факт	1	12
299	состоит в	4	12
300	но если	3	12
301	и этот	1	12
302	и другое	1	12
303	идет о	5	12
304	это в	1	12
305	конце концов	1	12
306	и с	10	12
307	например в	1	12
308	как только	3	12
309	что этот	2	12
310	что его	6	12
311	что не	2	12
312	этой точки	2	12
313	по самому	2	12
314	что самое	2	12
315	и до	5	12
316	действия и	4	12
317	ничего не	6	12
318	об этом	6	12
319	что эти	3	12
320	в нашей	1	12
321	конечном счете	4	11
322	так например	1	11
323	понятно что	2	11
324	конечно не	1	11
325	не было	1	11
326	мы видели	8	11
327	и сейчас	1	11
328	подобно тому	2	11
329	сравнению с	9	11
330	оба эти	3	11
331	и заключается	2	11
332	по сравнению	10	11
333	и поэтому	2	11
334	но мы	4	11
335	бы сказать	3	11
336	на этот	7	11
337	как к	1	11
338	мы могли	11	11
339	уже в	8	11
340	раз в	3	11
341	на все	5	11
342	бы мы	3	11
343	и других	4	11
344	отличие от	3	11
345	он должен	4	11
346	этой теории	4	11
347	исходя из	1	11
348	по поводу	5	11
349	были бы	2	11
350	образом и	4	11
351	и из	2	11
352	этого слова	7	11
353	с его	7	11
354	с но	9	11
355	думать что	1	11
356	на это	1	11
357	во всем	4	10
358	только из	2	10
359	в другом	7	10
360	в тех	2	10
361	нам кажется	1	10
362	том и	1	10
363	показать как	1	10
364	только тогда	4	10
365	именно на	1	10
366	данном случае	5	10
367	в их	5	10
368	в одной	3	10
369	от него	1	10
370	противоречие с	1	10
371	отличается от	1	10
372	в данном	5	10
373	должно быть	4	10
374	в состоянии	2	10
375	по мнению	2	10
376	тому же	1	10
377	и у	1	10
378	но как	1	10
379	надо сказать	1	10
380	все те	2	10
381	и от	4	10
382	представить себе	5	10
383	здесь мы	1	10
384	все решительно	1	10
385	не является	16	10
386	ее в	3	10
387	материала и	1	10
388	тому чтобы	2	10
389	это было	1	10
390	и между	1	10
391	и их	5	10
392	думается что	7	9
393	но что	3	9
394	не есть	1	9
395	так сказать	1	9
396	в действительности	1	9
397	вопрос о	11	9
398	образом что	3	9
399	на него	3	9
400	что даже	2	9
401	кажется нам	1	9
402	внимание на	1	9
403	и говорит	2	9
404	и следовательно	3	9
405	в чем	5	9
406	под влиянием	3	9
407	и та	1	9
408	мы будем	2	9
409	с ее	3	9
410	на основании	6	9
411	в отличие	3	9
412	ответ на	4	9
413	в виде	3	9
414	по своему	1	9
415	по его	2	9
416	на его	1	9
417	чтобы увидеть	1	9
418	и по	3	9
419	в самых	4	9
420	оказывается что	1	9
421	тем самым	8	9
422	и ее	9	9
423	которые не	4	9
424	о чем	2	9
425	точно так	2	9
426	но все	3	9
427	можно сказать	6	9
428	и другой	1	9
429	с в	4	9
430	то как	1	9
431	к чему	1	9
432	во внимание	1	9
433	и именно	1	9
434	совершенно другой	1	9
435	мы говорили	4	9
436	ту же	3	9
437	мысль что	6	9
438	которое мы	6	9
439	в силу	8	9
440	каждого из	2	9
441	оно есть	2	9
442	который не	2	9
443	мы хотим	2	9
444	по этому	4	9
445	и дальше	1	9
446	должен быть	6	9
447	с совершенно	1	9
448	и наконец	3	9
449	не к	3	9
450	формы в	1	8
451	это значит	1	8
452	из двух	3	8
453	со всей	7	8
454	себе и	3	8
455	чтобы показать	3	8
456	всех остальных	3	8
457	в сознании	2	8
458	одно и	2	8
459	и тот	1	8
460	в общем	5	8
461	нам придется	1	8
462	чувств и	1	8
463	что же	3	8
464	он в	6	8
465	заставляет его	1	8
466	смысле этого	6	8
467	в такой	4	8
468	бы совершенно	1	8
469	и таким	2	8
470	и вообще	2	8
471	совершенно понятно	1	8
472	образом мы	2	8
473	место в	1	8
474	которой мы	3	8
475	и составляет	3	8
476	из всех	3	8
477	представление о	7	8
478	в собственном	8	8
479	целым рядом	2	8
480	больше чем	1	8
481	точно и	2	8
482	исследования и	7	8
483	и значение	2	8
484	с другом	6	8
485	большей частью	1	8
486	наряду с	3	8
487	согласиться с	1	8
488	гораздо более	1	8
489	из того	7	8
490	друг с	6	8
491	именно потому	2	8
492	содержания и	1	8
493	этом смысле	3	8
494	во время	1	8
495	к нему	1	8
496	в противоречие	1	8
497	в процессе	19	8
498	из которого	2	8
499	из области	2	8
500	в драме	1	8
501	и более	6	8
502	том как	1	8
503	и во	1	8
504	он может	2	8
505	с на	1	8
506	бы и	4	8
507	которую мы	6	8
508	эти два	1	8
509	стороны и	3	8
510	только то	2	8
511	он видит	1	7
512	мысли и	7	7
513	на которых	4	7
514	и там	1	7
515	сам собой	1	7
516	от этого	4	7
517	во все	3	7
518	представляет собой	13	7
519	и те	2	7
520	свою очередь	3	7
521	чем это	3	7
522	на том	2	7
523	она в	1	7
524	согласии с	2	7
525	связи с	7	7
526	мы вправе	3	7
527	больше и	1	7
528	что такое	1	7
529	психологической точки	1	7
530	должны быть	2	7
531	что только	2	7
532	для чего	1	7
533	в особенности	1	7
534	и при	2	7
535	себе не	1	7
536	со всеми	2	7
537	есть нечто	2	7
538	который он	1	7
539	с психологической	2	7
540	в течение	4	7
541	только один	1	7
542	к ним	2	7
543	не существует	4	7
544	того или	1	7
545	к которой	1	7
546	все что	4	7
547	для всех	8	7
548	к этой	4	7
549	нас в	2	7
550	одно из	3	7
551	нашего исследования	8	7
552	как они	2	7
553	когда в	2	7
554	которые мы	2	7
555	приходит к	4	7
556	в нашем	3	7
557	о ней	1	7
558	от этой	1	7
559	в качестве	12	7
560	и эти	2	7
561	к жизни	1	7
562	лежит в	3	7
563	видит в	2	7
564	на другой	1	7
565	какой мере	2	7
566	с которым	1	7
567	же мы	1	7
568	которого мы	1	7
569	за ним	1	7
570	его мнению	1	7
571	психологической теории	3	7
572	психологии и	1	7
573	если это	2	7
574	и действительно	1	7
575	признать что	3	7
576	совпадает с	1	7
577	что здесь	2	7
578	что автор	1	7
579	в полном	3	7
580	здесь в	1	7
581	с так	1	7
582	оказывается совершенно	2	7
583	и которая	2	7
584	дело в	3	7
585	для нашей	1	7
586	слова в	2	7
587	до самого	1	6
588	даже в	4	6
589	это противоречие	1	6
590	к другу	3	6
591	вот что	2	6
592	каким образом	3	6
593	показал что	4	6
594	с необычайной	1	6
595	нам казалось	1	6
596	только как	1	6
597	что вся	1	6
598	что как	4	6
599	к этим	3	6
600	после этого	1	6
601	тому который	1	6
602	бы что	4	6
603	дело происходит	1	6
604	эти три	2	6
605	рядом с	1	6
606	того и	1	6
607	в сторону	1	6
608	из него	1	6
609	не могла	1	6
610	почти всегда	2	6
611	что есть	1	6
612	обратимся к	1	6
613	всех этих	2	6
614	должны будем	2	6
615	друг к	2	6
616	смысле слова	6	6
617	в отношении	14	6
618	оно не	1	6
619	к его	3	6
620	приводит к	8	6
621	да и	1	6
622	и вся	2	6
623	как если	3	6
624	от других	1	6
625	на две	3	6
626	только с	2	6
627	находятся в	1	6
628	ее на	4	6
629	нуждается в	2	6
630	то мы	1	6
631	материал для	1	6
632	показывают что	3	6
633	от всех	3	6
634	на нее	2	6
635	сама по	3	6
636	с однако	2	6
637	один и	2	6
638	и без	1	6
639	и другого	1	6
640	как ни	1	6
641	с то	1	6
642	к ней	1	6
643	своей задачей	2	6
644	которые в	2	6
645	мы сейчас	1	6
646	слова и	5	6
647	больше того	5	6
648	еще более	1	6
649	остановиться на	1	6
650	нами в	3	6
651	иначе как	1	6
652	гораздо больше	1	6
653	точно как	1	6
654	совершенно в	1	6
655	говорить о	4	6
656	нам что	1	6
657	для понимания	1	6
658	которое он	1	6
659	от действительности	6	6
660	тем не	1	6
661	и вместе	1	6
662	так точно	2	6
663	в себя	2	6
664	мысль и	5	6
665	не дает	1	6
666	за пределы	4	6
667	уже не	2	6
668	о его	1	6
669	значит что	1	6
670	независимо от	10	6
671	почему он	1	6
672	а потому	1	6
673	его с	2	6
674	как не	1	6
675	и просто	1	6
676	то и	4	6
677	не потому	2	6
678	звуков в	1	6
679	в обществе	1	6
680	без всякого	2	6
681	заметить что	3	6
682	что я	1	6
683	в плане	1	6
684	ничем не	3	6
685	совершенно иначе	1	6
686	эту мысль	1	6
687	нисколько не	2	6
688	чувства которые	1	6
689	она должна	4	6
690	что касается	1	6
691	только после	1	6
692	совершается в	1	6
693	в последнее	3	5
694	к действительности	13	5
695	сам автор	2	5
696	а затем	5	5
697	с мы	5	5
698	между ними	2	5
699	имеет никакого	1	5
700	и сам	2	5
701	на эту	2	5
702	им в	1	5
703	за ней	2	5
704	действительность и	2	5
705	благодаря тому	3	5
706	в смысле	2	5
707	сил в	1	5
708	те два	2	5
709	и еще	2	5
710	к которому	4	5
711	во всей	8	5
712	каком отношении	1	5
713	но так	1	5
714	бы то	1	5
715	указал на	1	5
716	для объяснения	2	5
717	чем в	1	5
718	что составляет	1	5
719	с двумя	2	5
720	бы показать	1	5
721	между собой	5	5
722	в эту	4	5
723	чтобы он	1	5
724	и является	2	5
725	тем и	3	5
726	точку зрения	8	5
727	подход к	2	5
728	материала в	1	5
729	его к	3	5
730	мы пытаемся	2	5
731	и самый	2	5
732	которые он	2	5
733	в другой	2	5
734	с совершенной	1	5
735	вместо того	3	5
736	отношения к	3	5
737	к таким	1	5
738	в словах	3	5
739	он прямо	1	5
740	для читателя	1	5
741	на вопрос	6	5
742	и ясно	1	5
743	это все	1	5
744	он является	3	5
745	и теперь	2	5
746	и больше	1	5
747	и наоборот	1	5
748	нет и	1	5
749	указывают на	1	5
750	у них	1	5
751	когда они	1	5
752	зависит от	2	5
753	с если	1	5
754	он как	4	5
755	и всегда	1	5
756	которых он	3	5
757	том виде	1	5
758	нас к	10	5
759	на одном	3	5
760	бы это	1	5
761	к одному	1	5
762	мысли в	6	5
763	учения о	8	5
764	не следует	1	5
765	человека и	6	5
766	как совершенно	3	5
767	все больше	1	5
768	по выражению	2	5
769	не вызывает	1	5
770	что то	1	5
771	социальной жизни	1	5
772	связь с	2	5
773	только для	6	5
774	эта точка	1	5
775	силы и	1	5
776	но даже	2	5
777	это исследование	1	5
778	так мы	1	5
779	что тот	2	5
780	мы примем	1	5
781	не мог	1	5
782	то в	1	5
783	видели что	6	5
784	указать на	1	5
785	и самым	2	5
786	хотя и	2	5
787	здесь с	1	5
788	столько же	1	5
789	не знает	1	5
790	в других	2	5
791	именно как	1	5
792	всей этой	2	5
793	материала который	1	5
794	есть все	2	5
795	из анализа	1	5
796	в один	4	5
797	к такому	1	5
798	собственном смысле	8	5
799	уяснить себе	1	5
800	прямо говорит	4	5
801	факта что	4	5
802	представляют собой	2	5
803	вот как	1	5
804	в область	1	5
805	критики и	1	5
806	однако он	1	5
807	целом ряде	2	5
808	же самые	2	5
809	в известном	4	5
810	не имеют	1	5
811	и тогда	1	5
812	он хочет	2	5
813	слов и	1	5
814	видим в	1	5
815	принадлежит к	2	5
816	том же	4	5
817	силу того	1	5
818	из этой	2	5
819	лучшим доказательством	1	5
820	стороны мы	2	5
821	этой области	1	5
822	легко заметить	1	5
823	мы находим	7	5
824	с вот	1	5
825	а то	1	5
826	в очень	1	5
827	он указывает	1	5
828	все другие	2	5
829	относительно того	4	5
830	его не	3	5
831	который мы	3	5
832	или не	1	5
833	дело не	1	5
834	как из	1	5
835	допустить что	2	5
836	одного из	4	5
837	вызывает в	1	5
838	и отношений	2	5
839	все более	4	5
840	с которыми	2	4
841	с уверенностью	1	4
842	является в	1	4
843	сама собой	1	4
844	уже говорили	3	4
845	в применении	2	4
846	и говорить	1	4
847	его от	1	4
848	из ее	1	4
849	с собой	5	4
850	именно и	1	4
851	мне кажется	2	4
852	себя как	1	4
853	в речи	3	4
854	из всего	1	4
855	к другим	1	4
856	и другим	2	4
857	где она	1	4
858	применении к	1	4
859	в противоположность	3	4
860	своим собственным	1	4
861	из себя	1	4
862	это же	1	4
863	с самой	1	4
864	должна была	2	4
865	от той	2	4
866	находится в	2	4
867	или наоборот	1	4
868	у каждого	1	4
869	остается еще	2	4
870	это верно	1	4
871	коренным образом	1	4
872	пути и	2	4
873	но для	2	4
874	не остается	3	4
875	человек и	1	4
876	в связи	3	4
877	обстоятельство что	2	4
878	раньше всего	5	4
879	одном из	3	4
880	понятий и	4	4
881	что та	2	4
882	возникает из	4	4
883	все остальные	5	4
884	нашего сознания	3	4
885	одним словом	1	4
886	один раз	1	4
887	этого факта	3	4
888	должны были	6	4
889	в какое-то	1	4
890	на место	2	4
891	указанием на	1	4
892	с с	2	4
893	можно с	1	4
894	фантазии и	1	4
895	говорит один	1	4
896	к сожалению	2	4
897	всего того	2	4
898	можно сделать	1	4
899	и материал	1	4
900	к выводу	10	4
901	с он	1	4
902	от своего	1	4
903	можно назвать	2	4
904	шаг за	3	4
905	на два	1	4
906	из которой	3	4
907	с которой	2	4
908	отношении к	1	4
909	в приложении	2	4
910	говорят что	1	4
911	которую он	1	4
912	исходной точкой	1	4
913	как например	2	4
914	вот этот	1	4
915	одной из	4	4
916	тот самый	1	4
917	здесь не	1	4
918	мы с	1	4
919	это одно	1	4
920	если только	1	4
921	значение в	4	4
922	может не	4	4
923	где он	1	4
924	приложении к	2	4
925	в первой	3	4
926	основана на	1	4
927	борьбу с	1	4
928	бы для	1	4
929	себе что	1	4
930	но эта	3	4
931	вот это	1	4
932	в стороне	2	4
933	говоря мы	1	4
934	этого вопроса	1	4
935	по самой	2	4
936	деле мы	1	4
937	мы попытаемся	3	4
938	разница между	1	4
939	чтобы сделать	1	4
940	также и	2	4
941	не по	1	4
942	не с	2	4
943	самое что	1	4
944	к анализу	3	4
945	что нам	3	4
946	собой напрашивается	1	4
947	показали что	5	4
948	или как	1	4
949	показывает как	2	4
950	частный случай	1	4
951	само собой	1	4
952	к совершенно	1	4
953	если она	1	4
954	вплоть до	1	4
955	для ребенка	10	4
956	того не	1	4
957	строго говоря	2	4
958	перед ней	1	4
959	в некоторых	1	4
960	в первом	2	4
961	по отношению	12	4
962	весь этот	1	4
963	другую сторону	1	4
964	только ее	1	4
965	что ее	1	4
966	мы только	2	4
967	в это	1	4
968	тем в	1	4
969	две совершенно	1	4
970	остановимся на	1	4
971	рассматриваться как	3	4
972	в воображении	1	4
973	вот почему	5	4
974	с помощью	16	4
975	следует отнести	1	4
976	что речь	2	4
977	всю жизнь	1	4
978	так то	1	4
979	ней и	1	4
980	параллельно с	1	4
981	говорили выше	4	4
982	который в	7	4
983	психологии в	4	4
984	и вместо	1	4
985	после того	1	4
986	слов в	1	4
987	же самому	1	4
988	нигде не	3	4
989	что между	4	4
990	работы и	2	4
991	это что	1	4
992	на один	1	4
993	в свете	5	4
994	но к	1	4
995	развивается в	1	4
996	за шагом	3	4
997	и нам	2	4
998	всех других	1	4
999	такое что	1	4
1000	это может	1	4
1001	однако в	1	4
1002	и никогда	1	4
1003	что может	5	4
1004	что до	1	4
1005	почти не	1	4
1006	не на	1	4
1007	если не	3	4
1008	прибегать к	2	4
1009	образом если	1	4
1010	с ней	3	4
1011	заключается не	1	4
1012	мы говорим	2	4
1013	в слове	2	4
1014	хотел бы	1	4
1015	вытекает из	3	4
1016	в детской	3	4
1017	автора и	1	4
1018	котором говорит	1	4
1019	играет в	1	4
1020	более и	3	4
1021	в истории	7	4
1022	же время	2	4
1023	имеем в	1	4
1024	высшей степени	7	4
1025	что ребенок	11	4
1026	вывод что	1	4
1027	обе эти	4	4
1028	не для	1	4
1029	как у	1	4
1030	исследования мы	2	4
1031	когда оно	1	4
1032	в ту	2	4
1033	но по	1	4
1034	к своему	2	4
1035	ли не	1	4
1036	и фрейд	2	4
1037	это так	1	4
1038	предположить что	2	4
1039	что от	1	4
1040	за то	2	4
1041	применить к	1	4
1042	не могу	3	4
1043	совершенно различных	1	4
1044	плана в	1	4
1045	к области	1	4
1046	говоря о	1	4
1047	с все	1	4
1048	в пределах	1	4
1049	стало быть	2	4
1050	в понимании	1	4
1051	считает что	1	4
1052	что задача	1	3
1053	возможны только	1	3
1054	зрения на	1	3
1055	здесь же	1	3
1056	в игре	2	3
1057	со всем	2	3
1058	следует что	1	3
1059	кроме того	1	3
1060	в большей	1	3
1061	какой бы	1	3
1062	не испытывает	1	3
1063	него в	1	3
1064	а есть	1	3
1065	не столько	4	3
1066	думаем что	3	3
1067	он утверждает	1	3
1068	стоит в	1	3
1069	происходит не	1	3
1070	как сказал	1	3
1071	или на	1	3
1072	с не	1	3
1073	мы сумеем	4	3
1074	своего исследования	3	3
1075	на первый	3	3
1076	всем его	1	3
1077	связано с	3	3
1078	ином виде	1	3
1079	в объяснении	3	3
1080	чего не	1	3
1081	нечто такое	1	3
1082	тенденцию к	3	3
1083	в подтверждение	1	3
1084	по которым	1	3
1085	образом как	3	3
1086	теории и	4	3
1087	он сам	3	3
1088	даже у	1	3
1089	на котором	1	3
1090	понятие о	2	3
1091	та и	1	3
1092	ближе к	2	3
1093	самой природе	1	3
1094	мышления и	50	3
1095	что сама	2	3
1096	показать ниже	2	3
1097	не сумел	1	3
1098	мы старались	5	3
1099	это обстоятельство	2	3
1100	деле стоит	1	3
1101	с другими	5	3
1102	из важнейших	2	3
1103	заключить что	1	3
1104	по аналогии	1	3
1105	как таковое	1	3
1106	и всю	2	3
1107	воздействия на	1	3
1108	на другом	1	3
1109	действие которое	1	3
1110	с новой	1	3
1111	нами как	2	3
1112	деле когда	1	3
1113	мы всегда	1	3
1114	в ответ	1	3
1115	здесь на	1	3
1116	в детском	11	3
1117	потребность в	5	3
1118	иметь в	1	3
1119	и другая	1	3
1120	это действительно	1	3
1121	своего материала	1	3
1122	существу дела	4	3
1123	этой формулы	1	3
1124	для построения	1	3
1125	собственным законам	1	3
1126	действительной жизни	1	3
1127	самое понятие	1	3
1128	и самое	1	3
1129	уже знаем	1	3
1130	исключительно с	3	3
1131	целого ряда	1	3
1132	самых древних	1	3
1133	в исследовании	6	3
1134	под этим	2	3
1135	в более	3	3
1136	полном согласии	2	3
1137	в форме	1	3
1138	что нет	1	3
1139	мы начинаем	2	3
1140	явлений и	1	3
1141	на их	2	3
1142	то он	3	3
1143	двух основных	1	3
1144	удовольствие и	1	3
1145	учении о	6	3
1146	на основе	7	3
1147	не быть	1	3
1148	вступает в	1	3
1149	переходит к	1	3
1150	пока мы	1	3
1151	что самый	1	3
1152	котором мы	1	3
1153	организма и	1	3
1154	говоря не	1	3
1155	утверждая что	1	3
1156	еще в	1	3
1157	моментов в	2	3
1158	является то	4	3
1159	наших глазах	1	3
1160	этих слов	1	3
1161	слова а	1	3
1162	сказал бы	2	3
1163	как именно	2	3
1164	к самой	1	3
1165	всех прочих	2	3
1166	в таких	1	3
1167	им с	1	3
1168	стремление к	1	3
1169	и я	2	3
1170	со своей	1	3
1171	как результат	1	3
1172	тем более	7	3
1173	связаны с	2	3
1174	с первого	1	3
1175	на них	1	3
1176	чистом виде	1	3
1177	связь и	2	3
1178	нам думается	9	3
1179	бы назвать	2	3
1180	других авторов	2	3
1181	против того	1	3
1182	нам о	1	3
1183	рассматривать как	1	3
1184	могло быть	1	3
1185	разве не	1	3
1186	что можно	4	3
1187	может показаться	2	3
1188	в одинаковой	2	3
1189	у ребенка	17	3
1190	он с	1	3
1191	мы обратимся	1	3
1192	теоретических соображений	1	3
1193	ребенка и	8	3
1194	мы и	3	3
1195	выводу что	5	3
1196	случае не	2	3
1197	в море	2	3
1198	психологической природы	4	3
1199	привести к	2	3
1200	что человек	1	3
1201	в социальной	1	3
1202	это легко	1	3
1203	быть может	1	3
1204	ко всем	3	3
1205	или во	2	3
1206	его основной	1	3
1207	он полагает	1	3
1208	она является	1	3
1209	много раз	1	3
1210	его на	3	3
1211	там же	1	3
1212	в точном	1	3
1213	свою особую	2	3
1214	которое не	2	3
1215	чтобы заметить	1	3
1216	что оба	1	3
1217	самом конце	1	3
1218	все их	1	3
1219	от тех	1	3
1220	жизни а	1	3
1221	те общие	1	3
1222	которой он	2	3
1223	доказать что	1	3
1224	при рассмотрении	2	3
1225	ним и	1	3
1226	действительно так	1	3
1227	если так	1	3
1228	между двумя	2	3
1229	пониманию и	2	3
1230	связь между	10	3
1231	превращается в	3	3
1232	и психологии	1	3
1233	стал бы	1	3
1234	убедиться в	5	3
1235	и остается	3	3
1236	из виду	2	3
1237	вообще и	2	3
1238	следующим образом	2	3
1239	быть в	1	3
1240	что говорит	2	3
1241	у этих	1	3
1242	под именем	2	3
1243	он начинает	1	3
1244	какой степени	1	3
1245	эти звуки	1	3
1246	же сколько	1	3
1247	в заключение	4	3
1248	вот эта	1	3
1249	с это	3	3
1250	и понять	1	3
1251	и столь	1	3
1252	здесь нет	1	3
1253	на язык	2	3
1254	собой в	1	3
1255	впадает в	1	3
1256	превращает их	1	3
1257	ни было	1	3
1258	чем у	1	3
1259	правильно указывает	1	3
1260	который составляет	1	3
1261	противоречие между	1	3
1262	все прочие	2	3
1263	действий и	1	3
1264	же с	1	3
1265	и можно	1	3
1266	одним из	1	3
1267	но ведь	2	3
1268	и психология	1	3
1269	с как	2	3
1270	точек зрения	1	3
1271	его значение	2	3
1272	что их	1	3
1273	не иначе	1	3
1274	вопроса о	3	3
1275	на которую	1	3
1276	бы ее	1	3
1277	которая является	1	3
1278	действительно мы	1	3
1279	действие в	1	3
1280	когда я	1	3
1281	от самого	1	3
1282	то ни	1	3
1283	личности и	1	3
1284	хотя в	1	3
1285	в учении	7	3
1286	нас с	2	3
1287	вскрыть и	1	3
1288	как известно	8	3
1289	мы называем	3	3
1290	этой основной	5	3
1291	и др	5	3
1292	эпохи в	1	3
1293	с чем	2	3
1294	речи и	41	3
1295	бы быть	1	3
1296	слова как	3	3
1297	не ту	1	3
1298	однако и	1	3
1299	как таковой	2	3
1300	этой проблемы	10	3
1301	и который	4	3
1302	на ее	2	3
1303	для себя	7	3
1304	и должно	1	3
1305	два основных	1	3
1306	о которой	2	3
1307	что сам	2	3
1308	вместо этого	1	3
1309	и роль	1	3
1310	из тех	3	3
