N	2gram	Tiupa_Anal	FransuaR
210	с их	2	15
211	особенно в	9	15
212	одно из	2	15
213	почти все	1	15
214	как на	1	15
215	в нашем	3	15
216	не мог	3	15
217	в первой	2	15
218	еще в	4	15
219	в самой	1	15
220	в котором	5	14
221	в чем	2	14
222	образом в	1	14
223	и по	2	14
224	с миром	1	14
225	мы не	1	14
226	все что	3	14
227	в данном	6	14
228	и он	1	14
229	несмотря на	5	14
230	слов и	2	14
231	по существу	1	14
232	и сам	4	13
233	о мире	1	13
234	во все	1	13
235	что все	2	13
236	его к	3	13
237	на все	2	13
238	мира в	2	13
239	о чем	3	13
240	в жизни	1	13
241	на этой	2	13
242	одной стороны	6	13
243	не знает	4	13
244	отличие от	8	13
245	в мире	14	13
246	бы в	3	13
247	и есть	3	13
248	в последующих	1	13
249	только на	3	13
250	этот процесс	1	13
251	или в	2	13
252	и эта	1	13
253	это было	1	13
254	жизнь и	1	13
255	как он	4	13
256	более того	4	13
257	другой стороны	2	12
258	не был	2	12
259	во всей	1	12
260	те же	3	12
261	и ее	1	12
262	та же	1	12
263	мы встречаем	1	12
264	жизни в	1	12
265	начиная с	1	12
266	о нем	4	12
267	у нас	1	12
268	раз в	1	12
269	место в	3	12
270	только для	3	12
271	можно сказать	6	12
272	по своей	6	12
273	не могут	3	12
274	в приведенном	1	12
275	литературы и	1	12
276	он в	5	12
277	смерти и	1	12
278	лишь в	12	12
279	об этом	1	12
280	характерно для	1	12
281	в пределах	11	12
282	так например	2	11
283	уже не	6	11
284	той или	8	11
285	и что	2	11
286	она была	1	11
287	в общем	1	11
288	в течение	1	11
289	наконец в	1	11
290	в отличие	8	11
291	из этого	2	11
292	в свое	3	11
293	на фоне	5	11
294	и т.д	4	11
295	культуры в	2	11
296	все время	1	11
297	в системе	1	11
298	и особенно	4	11
299	с ними	2	11
300	и более	5	11
301	ни с	5	11
302	между собою	1	11
303	существенное значение	1	10
304	по отношению	10	10
305	на котором	3	10
306	все остальные	1	10
307	что для	1	10
308	его как	3	10
309	поэтому в	1	10
310	да и	2	10
311	в главе	1	10
312	в таких	1	10
313	данном случае	3	10
314	человека и	1	10
315	или иной	8	10
316	для всех	1	10
317	самом же	1	10
318	к тому	12	10
319	на этот	2	10
320	значительной степени	1	10
321	не просто	2	10
322	по преимуществу	4	10
323	здесь как	1	10
324	в процессе	2	10
325	со смертью	4	10
326	выходит за	1	10
327	же деле	1	10
328	хотя он	1	10
329	во второй	3	10
330	в целом	9	10
331	еще раз	1	9
332	в разных	1	9
333	в основу	1	9
334	нашей работы	1	9
335	как это	5	9
336	в тех	1	9
337	но на	1	9
338	в которых	1	9
339	о котором	1	9
340	и вся	1	9
341	до известной	1	9
342	как к	2	9
343	ведь это	2	9
344	это как	2	9
345	из древнейших	1	9
346	же в	1	9
347	романа в	4	9
348	что на	3	9
349	вплоть до	2	9
350	жизнью и	2	9
351	говорит о	5	9
352	отношения к	4	9
353	но как	1	9
354	как известно	4	9
355	это была	2	9
356	не имеет	1	9
357	свое время	3	9
358	известной степени	1	9
359	между людьми	1	9
360	том же	2	9
361	и то	4	9
362	в формах	1	9
363	для нас	1	9
364	это место	1	9
365	отношению к	9	9
366	что не	3	9
367	и мира	1	8
368	с этой	2	8
369	более или	2	8
370	не менее	5	8
371	на первый	1	8
372	и те	2	8
373	или менее	2	8
374	всего в	3	8
375	одном из	1	8
376	речи и	2	8
377	в него	1	8
378	и при	1	8
379	с тем	1	8
380	языка и	2	8
381	в совершенно	1	8
382	он как	1	8
383	почти до	1	8
384	борьба с	3	8
385	человека с	1	8
386	включает в	1	8
387	для этого	2	8
388	от него	2	8
389	мы увидим	1	8
390	отрыве от	2	8
391	по поводу	4	8
392	ко всему	1	8
393	мертвых душ	1	8
394	тому же	6	8
395	так что	3	8
396	здесь мы	1	8
397	все те	1	8
398	как о	2	8
399	если бы	6	8
400	на всех	1	8
401	дело не	5	8
402	ведь и	1	8
403	нуждается в	9	8
404	же и	1	7
405	не как	2	7
406	во всяком	1	7
407	времени в	4	7
408	себе и	1	7
409	к ним	1	7
410	и там	1	7
411	на него	3	7
412	от них	1	7
413	к этим	1	7
414	на том	1	7
415	с жизнью	1	7
416	и смертью	1	7
417	между всеми	1	7
418	и та	2	7
419	и несколько	1	7
420	мы будем	1	7
421	связи и	1	7
422	подобно тому	5	7
423	нет ничего	2	7
424	нет и	2	7
425	только с	2	7
426	где он	1	7
427	в виде	1	7
428	всего романа	1	7
429	романтическом гротеске	1	7
430	в различных	1	7
431	в наиболее	3	7
432	здесь он	1	7
433	только во	1	7
434	себя в	8	7
435	но его	1	7
436	и всей	1	7
437	в состоянии	1	7
438	как его	1	7
439	в целях	1	7
440	в таком	5	7
441	а как	4	7
442	и за	3	7
443	никак не	2	7
444	из которых	4	7
445	том как	1	7
446	смертью в	2	7
447	и если	2	7
448	к себе	1	7
449	точку зрения	1	7
450	как нечто	1	7
451	к концу	1	7
452	первой части	2	7
453	должен быть	6	7
454	его не	1	7
455	тому как	5	7
456	в свою	1	7
457	думать что	2	7
458	в отрыве	2	7
459	одного из	4	7
460	по этому	1	7
461	и всего	2	6
462	мы наблюдаем	1	6
463	в центре	3	6
464	во времени	6	6
465	и был	1	6
466	не столько	5	6
467	в один	4	6
468	казалось бы	2	6
469	было в	1	6
470	хотя бы	4	6
471	в противоположность	4	6
472	имеем в	1	6
473	уже и	1	6
474	себе в	2	6
475	свою очередь	1	6
476	что она	1	6
477	не остается	2	6
478	всей их	1	6
479	характерны для	1	6
480	и тот	2	6
481	в какой-то	1	6
482	смысле слова	1	6
483	для них	1	6
484	к его	3	6
485	основе своей	2	6
486	его и	3	6
487	то он	3	6
488	еще один	1	6
489	на что	1	6
490	тем же	1	6
491	и смерть	2	6
492	смерть и	2	6
493	как у	1	6
494	для всего	1	6
495	за этим	1	6
496	или даже	3	6
497	но особенно	1	6
498	людей в	1	6
499	и эти	2	6
500	xx века	1	6
501	которые в	3	6
502	в будущее	1	6
503	происходит в	1	6
504	как будто	6	6
505	иной форме	1	6
506	дается в	1	6
507	но по	1	6
508	его на	1	6
509	а именно	3	6
510	и слово	2	6
511	и такие	1	6
512	говорить о	3	6
513	как я	1	6
514	такого рода	6	6
515	между прочим	1	6
516	лица и	1	6
517	картины мира	2	6
518	могут быть	12	6
519	совершенно не	2	6
520	тех же	1	6
521	он может	2	6
522	этого слова	10	6
523	друг друга	1	6
524	принадлежит к	1	6
525	свидетельствует о	4	6
526	ее в	2	6
527	как она	1	6
528	в новом	2	6
529	миром и	1	6
530	в искусстве	2	6
531	входит в	1	6
532	со своими	1	6
533	таким же	1	6
534	в лице	1	6
535	в применении	1	5
536	с собой	1	5
537	к самому	2	5
538	применении к	1	5
539	раз и	2	5
540	и была	1	5
541	жизни с	1	5
542	характер он	1	5
543	быть только	1	5
544	проявляется в	4	5
545	с другими	4	5
546	с одним	1	5
547	в ряду	2	5
548	из одного	1	5
549	смысл и	3	5
550	и речи	1	5
551	из него	1	5
552	перед лицом	6	5
553	в историческом	1	5
554	образ смерти	1	5
555	на место	3	5
556	одного и	2	5
557	тогда когда	3	5
558	на первом	1	5
559	этого процесса	1	5
560	значения и	1	5
561	бы не	3	5
562	ему и	1	5
563	на основе	3	5
564	из его	2	5
565	со всей	1	5
566	каждый из	3	5
567	но мы	2	5
568	но прежде	1	5
569	мы имеем	9	5
570	которых он	1	5
571	к первой	1	5
572	слово в	1	5
573	тем более	2	5
574	в акте	2	5
575	есть не	9	5
576	тем самым	9	5
577	же самое	3	5
578	и самого	3	5
579	сливаются в	1	5
580	на то	2	5
581	здесь имеются	1	5
582	он с	1	5
583	настоящего времени	1	5
584	и конец	1	5
585	его за	1	5
586	ко всем	2	5
587	в первом	3	5
588	в собственном	3	5
589	и стал	2	5
590	было не	1	5
591	имеет в	1	5
592	не вполне	2	5
593	с этими	1	5
594	входят в	1	5
595	тут же	2	5
596	друг с	2	5
597	то в	2	5
598	первом случае	2	5
599	должно быть	2	5
600	в произведении	7	5
601	ни было	4	5
602	в несколько	1	5
603	всех и	1	5
604	он сам	1	5
605	мире и	2	5
606	на отдельные	1	5
607	начало и	1	5
608	независимо от	2	5
609	но одновременно	1	5
610	во втором	1	5
611	говорить в	1	5
612	должна быть	1	5
613	подлежит никакому	1	5
614	первых двух	1	5
615	времени не	2	5
616	себя и	5	5
617	не является	3	5
618	однако ж	2	5
619	автора и	4	5
620	к миру	1	5
621	включая и	3	5
622	всяком случае	1	5
623	ему в	3	5
624	мире в	1	5
625	видеть в	1	5
626	бы и	1	5
627	по словам	1	5
628	вообще не	2	5
629	что мы	3	5
630	к своему	2	5
631	нисколько не	1	5
632	с другом	2	5
633	по его	2	5
634	человека в	1	5
635	когда он	1	5
636	слова в	1	5
637	и только	1	5
638	эпизода с	2	5
639	не к	3	5
640	они являются	1	4
641	в игре	7	4
642	вещи и	1	4
643	его от	3	4
644	я не	2	4
645	все моменты	1	4
646	но затем	1	4
647	при анализе	1	4
648	к этой	1	4
649	в действительности	2	4
650	ничто не	2	4
651	этой связи	2	4
652	и той	1	4
653	одной и	1	4
654	втором случае	1	4
655	продолжает жить	1	4
656	в контексте	5	4
657	места для	1	4
658	и своих	1	4
659	что даже	2	4
660	о его	5	4
661	с более	1	4
662	время и	1	4
663	внимание на	3	4
664	тип общения	1	4
665	что самая	1	4
666	была в	1	4
667	эти три	1	4
668	действительности и	1	4
669	о себе	2	4
670	одно и	2	4
671	этот вопрос	1	4
672	над ним	1	4
673	как один	1	4
674	сущности это	1	4
675	них не	1	4
676	время он	1	4
677	бы ни	2	4
678	не случайно	11	4
679	если в	3	4
680	и далее	1	4
681	речи как	1	4
682	оно не	1	4
683	то на	1	4
684	самим собой	3	4
685	их и	1	4
686	есть нечто	1	4
687	в словах	2	4
688	есть на	1	4
689	игры и	4	4
690	не входит	1	4
691	у меня	1	4
692	и больше	2	4
693	языка но	1	4
694	только его	1	4
695	но если	1	4
696	это произведение	1	4
697	романа но	1	4
698	и некоторых	1	4
699	оно и	1	4
700	в организации	2	4
701	имеется в	1	4
702	один и	1	4
703	только и	1	4
704	говорит об	1	4
705	и внутреннее	2	4
706	одну из	2	4
707	мы узнаем	2	4
708	при всем	1	4
709	мира с	1	4
710	мы и	1	4
711	рассказ о	3	4
712	прямо на	1	4
713	не так	3	4
714	дело с	5	4
715	однако и	1	4
716	по себе	6	4
717	в борьбе	2	4
718	что этот	1	4
719	которой он	1	4
720	связь между	1	4
721	и значение	1	4
722	от лица	1	4
723	этого мира	2	4
724	самом начале	3	4
725	который в	3	4
726	и становится	1	4
727	только не	6	4
728	она и	1	4
729	первая часть	1	4
730	именно здесь	2	4
731	но ведь	1	4
732	учение о	1	4
733	его жизни	1	4
734	представляется нам	1	4
735	но к	3	4
736	в уста	1	4
737	оно ни	1	4
738	и тем	4	4
739	на нем	1	4
740	заключается в	2	4
741	всех сторон	1	4
742	через край	1	4
743	здесь также	1	4
744	особое внимание	1	4
745	в культуре	3	4
746	лицо и	1	4
747	имеет дело	1	4
748	собственном смысле	1	4
749	сама жизнь	1	4
750	борьбы с	3	4
751	в прошлое	1	4
752	с мотивом	1	4
753	ни о	3	4
754	о своей	2	4
755	появляется и	1	4
756	нельзя сказать	1	4
757	пусть и	1	4
758	при описании	2	4
759	в известном	2	4
760	из тех	1	4
761	со всех	1	4
762	ни на	1	4
763	ли он	3	4
764	связь этих	1	4
765	не должно	1	4
766	явления и	1	4
767	всего на	1	4
768	знает и	1	4
769	делает его	1	4
770	что я	1	4
771	из этой	1	4
772	второй половине	1	4
773	со своим	4	4
774	из своих	2	4
775	на которой	2	4
776	же не	3	4
777	там и	1	4
778	целого и	1	4
779	культуре и	1	4
780	этих слов	1	4
781	самого автора	1	4
782	из настоящего	1	4
783	быть и	1	4
784	что касается	4	4
785	говоря о	2	4
786	что из	2	4
787	на это	2	4
788	типа как	1	3
789	в которую	2	3
790	он видит	1	3
791	какой бы	2	3
792	как об	1	3
793	в речи	3	3
794	похож на	1	3
795	же точно	2	3
796	но когда	1	3
797	смерть в	1	3
798	свой смысл	1	3
799	битвы с	1	3
800	себе все	1	3
801	особенности же	1	3
802	не всегда	4	3
803	в эпосе	1	3
804	этой речи	1	3
805	ключ к	2	3
806	том чтобы	7	3
807	что именно	2	3
808	тем как	2	3
809	речи в	3	3
810	которой в	1	3
811	бы то	3	3
812	места из	1	3
813	которого он	1	3
814	это слово	1	3
815	а с	3	3
816	остается в	2	3
817	будто бы	4	3
818	о смерти	1	3
819	времени как	1	3
820	тому что	2	3
821	в устах	2	3
822	не есть	8	3
823	между собой	2	3
824	сохраняется и	1	3
825	приобщение к	1	3
826	выступает в	2	3
827	эти слова	1	3
828	не будет	3	3
829	проникнуть в	1	3
830	и другая	1	3
831	и убеждения	1	3
832	могла бы	3	3
833	равно как	1	3
834	как человек	1	3
835	и сами	2	3
836	его из	1	3
837	говорит и	2	3
838	содержит в	3	3
839	имеет место	6	3
840	мере и	1	3
841	как вы	1	3
842	о природе	1	3
843	от своего	3	3
844	смысла и	3	3
845	также не	1	3
846	приводит к	2	3
847	вследствие этого	5	3
848	в каком	1	3
849	играли в	1	3
850	это только	2	3
851	и второй	1	3
852	области литературы	1	3
853	и наиболее	1	3
854	в мир	1	3
855	было и	1	3
856	вопрос об	3	3
857	всех трех	1	3
858	на две	1	3
859	из первых	1	3
860	эпизод где	1	3
861	утрачивает свою	2	3
862	и после	1	3
863	персонажей в	2	3
864	и такой	1	3
865	то ни	3	3
866	при всей	4	3
867	или с	1	3
868	внешнем мире	2	3
869	себя самого	2	3
870	что с	1	3
871	части романа	1	3
872	смысле этого	1	3
873	участие в	1	3
874	когда же	1	3
875	знания и	1	3
876	это всегда	4	3
877	национального языка	2	3
878	со своей	2	3
879	именно эта	1	3
880	этих двух	1	3
881	которого и	1	3
882	явлений не	1	3
883	встречаемся с	1	3
884	но при	2	3
885	в речевом	2	3
886	здесь совершенно	2	3
887	этого рода	2	3
888	и может	1	3
889	а скорее	2	3
890	само собой	1	3
891	сознания в	4	3
892	что один	1	3
893	места и	1	3
894	сокровенный смысл	1	3
895	которая в	3	3
896	граница между	1	3
897	он всегда	1	3
898	и другими	2	3
899	не бывает	1	3
900	не что	5	3
901	в художественном	4	3
902	от остального	1	3
903	рассуждение о	1	3
904	было написано	4	3
905	была очень	1	3
906	во внешнем	4	3
907	то его	2	3
908	этот путь	1	3
909	этом мы	1	3
910	третьей и	1	3
911	между двумя	7	3
912	что люди	1	3
913	быть в	1	3
914	речевого общения	1	3
915	него не	1	3
916	что иное	6	3
917	к человеку	1	3
918	на этих	1	3
919	далеко за	1	3
920	в тот	1	3
921	в полной	3	3
922	не о	3	3
923	что его	1	3
924	этой сцены	2	3
925	и того	5	3
926	человек в	3	3
927	на свободу	1	3
928	дистанции между	1	3
929	действующих лиц	1	3
930	себя на	1	3
931	этом смысле	3	3
932	в современной	1	3
933	они могут	1	3
934	как от	2	3
935	это своего	1	3
936	это ни	1	3
937	в силу	4	3
938	бы оно	1	3
939	в точке	1	3
940	дает ему	1	3
941	в ночных	1	3
942	положения и	1	3
943	за ним	2	3
944	по форме	1	3
945	со второй	1	3
946	и оба	1	3
947	из того	5	3
948	разного рода	3	3
949	смыслу и	1	3
950	же самые	1	3
951	место и	1	3
952	собой и	1	3
953	в наших	1	3
954	эту игру	1	3
955	к их	1	3
956	относятся к	1	3
957	пролог и	1	3
958	со стороны	5	3
959	всей своей	1	3
960	в любой	1	3
961	тому кто	1	3
962	все три	1	3
963	по земле	1	3
964	уже отмечали	1	3
965	весьма часто	1	3
966	и тогда	3	3
967	и четвертой	1	3
968	одном лице	1	3
969	или иных	3	3
970	смысл в	1	3
971	есть такое	1	3
972	на улице	1	3
973	основная особенность	1	3
974	всякий раз	3	3
975	этой жизни	1	3
976	в понимании	1	3
977	жизни но	3	3
978	вокруг него	1	3
979	на тех	1	3
980	в поэзии	2	3
981	этой части	1	3
982	для нее	2	3
983	никому не	1	3
984	он видел	1	3
985	указывает на	1	3
986	что тот	1	3
987	сказать и	1	3
988	свой мир	1	3
989	тех или	3	3
990	т.п и	1	3
991	эти два	1	3
992	воспринимается как	1	3
993	эта сторона	1	3
994	особый тип	1	3
995	даже при	1	3
996	на уровне	10	3
997	для обозначения	2	3
998	бы он	1	3
999	выражения в	1	3
1000	все более	1	3
1001	иное как	6	3
1002	и уже	1	3
1003	с иными	2	2
1004	этот эпизод	1	2
1005	все последующие	1	2
1006	некоторой степени	1	2
1007	в последних	1	2
1008	без исключения	2	2
1009	с самим	3	2
1010	его то	1	2
1011	восходящая к	3	2
1012	игре и	1	2
1013	и внешне	1	2
1014	и повсюду	1	2
1015	чтобы в	1	2
1016	как образ	1	2
1017	сил и	1	2
1018	оба этих	1	2
1019	конечном счете	5	2
1020	мотивов в	1	2
1021	единого и	1	2
1022	подлинный смысл	1	2
1023	диалога в	1	2
1024	лица в	1	2
1025	или ином	4	2
1026	из четырех	2	2
1027	другой жизни	1	2
1028	к земле	1	2
1029	себя свою	1	2
1030	широком смысле	2	2
1031	говорится о	1	2
1032	и оказывается	1	2
1033	моменты и	1	2
1034	языка в	1	2
1035	своей природе	1	2
1036	начале и	1	2
1037	и иных	1	2
1038	строго говоря	3	2
1039	из себя	1	2
1040	ибо он	1	2
1041	должна была	2	2
1042	не исключает	1	2
1043	для своей	1	2
1044	и оценен	1	2
1045	от своей	1	2
1046	было сказано	1	2
1047	и себя	1	2
1048	всех участников	1	2
1049	это единство	1	2
1050	переход от	1	2
1051	он создал	1	2
1052	это особая	1	2
1053	перед этой	1	2
1054	человека а	1	2
1055	позиция в	1	2
1056	и всякого	1	2
1057	коем случае	2	2
1058	в отдельных	1	2
1059	как традиция	1	2
1060	на вопрос	5	2
1061	целом все	1	2
1062	глядя на	1	2
1063	и временных	1	2
1064	всех своих	1	2
1065	но от	1	2
1066	противоречивое единство	1	2
1067	в конечном	6	2
1068	есть за	1	2
1069	близки к	1	2
1070	как по	1	2
1071	с двумя	2	2
1072	самом его	1	2
1073	он оказывается	1	2
1074	авторов в	1	2
1075	в двух	4	2
1076	в сторону	6	2
1077	полагает что	1	2
1078	свою силу	1	2
1079	с вопросом	1	2
1080	точкой зрения	1	2
1081	это вполне	1	2
1082	если оно	1	2
1083	или во	1	2
1084	рассказывает как	1	2
1085	и является	4	2
1086	главного героя	3	2
1087	где в	1	2
1088	какой-то степени	1	2
1089	для жизни	1	2
1090	и третья	1	2
1091	о власти	1	2
1092	оно может	3	2
1093	а главное	1	2
1094	понять что	1	2
1095	он уже	1	2
1096	глазами на	1	2
1097	и должны	1	2
1098	текст в	3	2
1099	вступил в	2	2
1100	героя в	2	2
1101	от нас	1	2
1102	свою судьбу	1	2
1103	фактов и	1	2
1104	сам по	1	2
1105	хотя в	1	2
1106	эпизодах и	1	2
1107	том и	2	2
1108	акта в	1	2
1109	что оно	1	2
1110	и внутренне	1	2
1111	мог найти	1	2
1112	и рождается	1	2
1113	складывается и	1	2
1114	мы встречаемся	1	2
1115	подхода к	3	2
1116	произведение в	2	2
1117	так называемая	1	2
1118	выступает как	1	2
1119	ничему не	1	2
1120	оба эти	1	2
1121	только тогда	1	2
1122	только один	1	2
1123	то все	1	2
1124	художественной литературы	1	2
1125	вот этот	1	2
1126	в споре	2	2
1127	вся первая	1	2
1128	автор этой	1	2
1129	которые уже	1	2
1130	сложнее и	1	2
1131	за пределами	3	2
1132	и появляется	1	2
1133	при взгляде	2	2
1134	языка а	1	2
1135	деле в	2	2
1136	мира не	2	2
1137	внешнее и	1	2
1138	будто он	1	2
1139	именно к	1	2
1140	этом случае	4	2
1141	и ей	1	2
1142	рода и	2	2
1143	одна и	1	2
1144	и точно	1	2
1145	в первую	1	2
1146	в заключительной	1	2
1147	к месту	2	2
1148	однако не	4	2
1149	борьбу с	2	2
1150	что ни	2	2
1151	теми же	2	2
1152	который как	1	2
1153	было для	1	2
1154	с теми	1	2
1155	однако они	1	2
1156	из общей	1	2
1157	бы быть	3	2
1158	является по	2	2
1159	долгое время	1	2
1160	может только	1	2
1161	что ж	1	2
1162	в такой	2	2
1163	говорит на	1	2
1164	бы мы	1	2
1165	что находится	1	2
1166	вследствие чего	1	2
1167	и таким	1	2
1168	не все	3	2
1169	после игры	1	2
1170	как-то раз	4	2
1171	а его	1	2
1172	в самых	1	2
1173	материал для	1	2
1174	говорить не	1	2
1175	мы должны	2	2
1176	у того	1	2
1177	не с	8	2
1178	встреча с	2	2
1179	сосредоточиться на	1	2
1180	и жизни	1	2
1181	к которой	1	2
1182	на несколько	1	2
1183	и своим	1	2
1184	эпосе в	1	2
1185	это также	1	2
1186	может показаться	1	2
1187	действительно не	1	2
1188	культуры с	1	2
1189	может и	2	2
1190	не можем	1	2
1191	и свободы	1	2
1192	перед смертью	1	2
1193	случае в	2	2
1194	человеческой жизни	1	2
1195	ко второй	1	2
1196	культуры а	1	2
1197	это лишь	1	2
1198	к числу	1	2
1199	в следующих	1	2
1200	одному из	2	2
1201	не являются	2	2
1202	в какой	3	2
1203	быть может	2	2
1204	по мере	1	2
1205	а и	1	2
1206	в рамки	1	2
1207	по-видимому не	1	2
1208	особой эстетической	1	2
1209	существования и	2	2
1210	на свой	1	2
1211	элементы в	1	2
1212	по мысли	3	2
1213	если он	1	2
1214	том или	4	2
1215	это рассуждение	2	2
1216	языка на	1	2
1217	и внутренней	1	2
1218	отличается от	3	2
1219	которое не	1	2
1220	к своим	1	2
1221	речь идет	2	2
1222	он по	2	2
1223	вслед за	3	2
1224	тем в	1	2
1225	полноте и	1	2
1226	конечно далеко	1	2
1227	не должен	2	2
1228	и внешнее	1	2
1229	будучи в	1	2
1230	художественном творчестве	1	2
1231	игру и	1	2
1232	место но	1	2
1233	мифа о	1	2
1234	вообще и	2	2
1235	вернуться к	1	2
1236	однако эти	1	2
1237	за его	1	2
1238	все без	1	2
1239	здравого смысла	1	2
1240	до некоторой	1	2
1241	говорит сам	1	2
1242	так у	4	2
1243	связей в	2	2
1244	за несколько	1	2
1245	в чужой	1	2
1246	и интерпретации	1	2
1247	ее и	1	2
1248	постановка проблемы	1	2
1249	то оно	1	2
1250	после чего	1	2
1251	всех языках	1	2
1252	собой в	2	2
1253	есть его	1	2
1254	ним в	1	2
1255	и художественно	1	2
1256	полной мере	3	2
1257	не от	1	2
1258	связывается с	2	2
1259	прежде чем	2	2
1260	из уст	1	2
1261	выражение и	1	2
1262	встречается в	1	2
1263	же при	1	2
1264	и вместе	1	2
1265	понимание и	1	2
1266	и жизнь	1	2
1267	а только	1	2
1268	внешней и	1	2
1269	которая является	1	2
1270	того в	1	2
1271	предполагает что	1	2
1272	рост и	1	2
1273	на той	1	2
1274	настоящего в	1	2
1275	это по	1	2
1276	не приходится	2	2
1277	для человека	2	2
1278	становится на	1	2
1279	для установления	1	2
1280	ни одно	2	2
1281	с людьми	3	2
1282	что может	2	2
1283	я вам	1	2
1284	это делает	1	2
1285	он показывает	1	2
1286	развития в	1	2
1287	в пространстве	1	2
1288	в состав	3	2
1289	произведение и	1	2
1290	в столь	2	2
1291	приближается к	1	2
1292	как с	1	2
1293	он взял	1	2
1294	его с	1	2
1295	своей сущности	1	2
1296	отвлеченной мысли	2	2
1297	в науке	1	2
1298	не обходится	1	2
1299	литературного развития	1	2
1300	приблизился к	1	2
1301	если не	2	2
1302	не более	4	2
1303	до этого	1	2
1304	за голову	1	2
1305	присутствует в	1	2
1306	и художественное	1	2
1307	здесь выступает	1	2
1308	это глубокое	1	2
1309	которой был	1	2
1310	одним и	1	2
1311	время оно	1	2
1312	совпадает с	6	2
1313	в итоге	1	2
