N	2gram	Vygotskiy_	VerxiiNi
347	нельзя сказать	1	1
348	они не	7	1
349	может не	3	1
350	этой области	3	1
351	данном случае	3	1
352	в план	1	1
353	что такое	6	1
354	в момент	4	1
355	дальнейшее развитие	1	1
356	известно что	2	1
357	первом случае	2	1
358	должно быть	10	1
359	того как	6	1
360	зависит от	4	1
361	как к	1	1
362	несколько иной	1	1
363	от нее	1	1
364	о сущности	1	1
365	следует сказать	2	1
366	для себя	1	1
367	он выступает	1	1
368	смысле слова	1	1
369	обе эти	8	1
370	это не	8	1
371	у другого	1	1
372	мы знаем	5	1
373	эти особенности	2	1
374	его тому	1	1
375	принять в	1	1
376	дело с	2	1
377	идет о	1	1
378	и менее	1	1
379	до самого	2	1
380	сравнительного изучения	3	1
381	прийти к	1	1
382	которых он	2	1
383	имеющие ничего	1	1
384	ничего кроме	3	1
385	эта новая	1	1
386	представляют собой	4	1
387	именно тем	1	1
388	неизмеримо более	5	1
389	к установлению	1	1
390	с ним	6	1
391	особенности этого	1	1
392	ориентировались на	2	1
393	кроме того	2	1
394	о чем	3	1
395	в сущности	17	1
396	в ее	1	1
397	есть один	1	1
398	как раз	5	1
399	каждом шагу	3	1
400	но тем	1	1
401	такое же	2	1
402	одном и	1	1
403	ясным что	1	1
404	явствует что	1	1
405	и за	1	1
406	совсем так	1	1
407	согласно которой	2	1
408	он умеет	5	1
409	происходит с	1	1
410	невозможно и	1	1
411	участвуют в	1	1
412	единиц в	1	1
413	у нас	4	1
414	на которой	1	1
415	далее в	1	1
416	развития не	2	1
417	это и	3	1
418	ни в	1	1
419	и делает	2	1
420	в широком	1	1
421	же что	1	1
422	это слово	3	1
423	этим именем	1	1
424	деле если	2	1
425	другой стороны	9	1
426	этом направлении	1	1
427	эти явления	1	1
428	и развитие	20	1
429	это есть	5	1
430	смысле этого	2	1
431	не является	7	1
432	с их	4	1
433	значительную часть	1	1
434	по мере	6	1
435	перед ними	1	1
436	у него	8	1
437	через всю	1	1
438	в их	4	1
439	в данном	4	1
440	но дает	1	1
441	лежит в	5	1
442	только еще	1	1
443	его в	6	1
444	совершенно ясно	2	1
445	всякого научного	1	1
446	это предположение	5	1
447	чем в	6	1
448	их не	1	1
449	в будущем	1	1
450	в своих	5	1
451	и множество	1	1
452	как эти	1	1
453	сами по	1	1
454	это всегда	2	1
455	нам в	2	1
456	не более	1	1
457	момента как	1	1
458	самом деле	9	1
459	от тех	1	1
460	в первом	4	1
461	они относятся	1	1
462	что к	2	1
463	других подобных	1	1
464	как по	1	1
465	прежде чем	2	1
466	уже очень	1	1
467	их и	2	1
468	что его	2	1
469	по одному	5	1
470	согласно этому	1	1
471	во внимание	4	1
472	этим и	1	1
473	заключается в	15	1
474	но эта	1	1
475	это мы	3	1
476	было известно	1	1
477	которое в	1	1
478	одновременно с	4	1
479	может только	1	1
480	о работе	1	1
481	мы и	6	1
482	иначе как	4	1
483	тем что	12	1
484	другой всякое	1	1
485	прямо не	1	1
486	не обнаруживает	1	1
487	и своего	1	1
488	если он	4	1
489	в сферу	2	1
490	в жизни	2	1
491	отношения к	2	1
492	видно из	1	1
493	и другим	2	1
494	относящиеся к	1	1
495	в корне	2	1
496	этом последнем	1	1
497	что перед	1	1
498	это относится	1	1
499	более широкую	1	1
500	как и	13	1
501	считает нужным	1	1
502	всех тех	2	1
503	с ними	4	1
504	время как	4	1
505	этот раз	1	1
506	их в	3	1
507	ничто в	1	1
508	не есть	4	1
509	только то	4	1
510	в своей	5	1
511	первым шагом	1	1
512	в слове	1	1
513	и так	1	1
514	т.д то	1	1
515	на эту	1	1
516	на этом	8	1
517	как в	7	1
518	стороны сами	1	1
519	никто не	2	1
520	что еще	1	1
521	силу этого	1	1
522	есть единственное	1	1
523	так сказать	1	1
524	как с	5	1
525	ли не	2	1
526	на одном	2	1
527	от этого	1	1
528	является для	2	1
529	в такой	5	1
530	тем или	2	1
531	этому что	1	1
532	один и	5	1
533	от старого	1	1
534	после того	2	1
535	о которых	2	1
536	может явиться	1	1
537	причину этого	1	1
538	том как	3	1
539	и следовательно	7	1
540	другому человеку	1	1
541	с теориями	1	1
542	различие между	4	1
543	в себя	4	1
544	это было	1	1
545	исследований в	1	1
546	он сам	2	1
547	на его	4	1
548	к мысли	6	1
549	всей своей	1	1
550	несомненно в	1	1
551	в чем	10	1
552	в каком	2	1
553	не стоит	1	1
554	широком смысле	1	1
555	связанного с	2	1
556	существующего в	1	1
557	сейчас же	2	1
558	перейти к	4	1
559	как только	4	1
560	представляется в	1	1
561	в ином	3	1
562	же есть	1	1
563	не сознает	1	1
564	в одной	2	1
565	тем более	5	1
566	к нашей	1	1
567	слов которые	2	1
568	таких слов	1	1
569	развития тем	2	1
570	казалось бы	5	1
571	что они	8	1
572	бы в	6	1
573	мере в	5	1
574	с первого	2	1
575	и причину	1	1
576	с этим	9	1
577	души что	1	1
578	но этим	1	1
579	нет ничего	1	1
580	и того	8	1
581	не имеющие	1	1
582	с процессом	1	1
583	всегда существует	2	1
584	еще и	3	1
585	могли бы	15	1
586	с психологической	2	1
587	ни на	3	1
588	что связано	1	1
589	виде мы	1	1
590	совершенно не	5	1
591	как показывает	6	1
592	все более	4	1
593	там где	2	1
594	в первую	4	1
595	даже чем	1	1
596	находит свое	2	1
597	не существует	1	1
598	к этой	3	1
599	и других	7	1
600	другом не	1	1
601	причину того	1	1
602	и более	8	1
603	не могли	1	1
604	и состоит	1	1
605	настолько чтобы	1	1
606	да и	1	1
607	отличие от	3	1
608	между собой	17	1
609	и требует	2	1
610	не означает	5	1
611	действия в	2	1
612	а просто	2	1
613	вернемся к	1	1
614	видим что	3	1
615	эти последние	1	1
616	в очень	1	1
617	выше что	2	1
618	единое целое	1	1
619	что происходит	1	1
620	которой не	1	1
621	психологической точки	2	1
622	роли в	2	1
623	мы уже	4	1
624	это как	1	1
625	сдвига или	1	1
626	чистом виде	1	1
627	совпадает с	4	1
628	от этих	1	1
629	момента когда	1	1
630	эти слова	1	1
631	эти два	1	1
632	чтобы он	1	1
633	человека все	1	1
634	входит в	1	1
635	именно потому	3	1
636	ничто не	3	1
637	одну из	1	1
638	мы не	6	1
639	имеет свой	1	1
640	совсем не	1	1
641	не по	1	1
642	с личным	1	1
643	в ней	2	1
644	по данным	1	1
645	место чем	1	1
646	есть проблема	1	1
647	правильный выбор	1	1
648	но это	4	1
649	этих трех	1	1
650	это для	1	1
651	стоит и	1	1
652	чем именно	1	1
653	этих связей	1	1
654	дело не	2	1
655	как из	2	1
656	о сознательном	1	1
657	с виду	1	1
658	в этот	4	1
659	но совершенно	1	1
660	является его	2	1
661	первого взгляда	1	1
662	позволяет нам	1	1
663	это по	1	1
664	смысле общего	1	1
665	с помощью	32	1
666	только тогда	5	1
667	что дало	1	1
668	эти различия	1	1
669	что касается	1	1
670	своему значению	2	1
671	к тем	1	1
672	а по	1	1
673	психологии но	1	1
674	но зато	1	1
675	нужно было	1	1
676	целым рядом	1	1
677	что уже	3	1
678	только на	3	1
679	но они	2	1
680	и их	4	1
681	в которую	1	1
682	речь идет	1	1
683	не приходится	1	1
684	дает им	1	1
685	к одному	4	1
686	как она	3	1
687	чтобы она	1	1
688	начинается с	2	1
689	согласно этой	2	1
690	совершенно так	1	1
691	из двух	2	1
692	имеет никакого	1	1
693	а между	1	1
694	иметь в	1	1
695	что дает	1	1
696	факт что	1	1
697	по отношению	19	1
698	в учении	1	1
699	учения о	2	1
700	более и	3	1
701	на стороне	1	1
702	уже говорили	2	1
703	этот вопрос	8	1
704	на каждом	3	1
705	между отдельными	2	1
706	что когда	2	1
707	при помощи	1	1
708	тогда как	3	1
709	из общего	1	1
710	в известных	1	1
711	должны были	3	1
712	найти выход	1	1
713	не представляет	1	1
714	когда мы	4	1
715	идет речь	1	1
716	не совпадает	2	1
717	в глаза	1	1
718	всего этого	1	1
719	бы по	1	1
720	как известно	7	1
721	в какой-то	1	1
722	сила и	3	1
723	было бы	18	1
724	имеем в	1	1
725	знает и	1	1
726	на более	1	1
727	виде с	1	1
728	в отличие	3	1
729	в одну	1	1
730	без всякого	2	1
731	не совсем	2	1
732	одного из	1	1
733	настоящее время	2	1
734	с развитием	3	1
735	однако в	1	1
736	в хвосте	3	1
737	в сфере	9	1
738	оно имеет	4	1
739	тем же	1	1
740	по себе	8	1
741	этим дело	1	1
742	речь есть	3	1
743	на не	2	1
744	могут быть	7	1
745	рассматривается как	1	1
746	привели к	1	1
747	не можем	2	1
748	формы в	1	1
749	целого и	1	1
750	в общих	1	1
751	которое мы	1	1
752	в нашем	5	1
753	зрения есть	1	1
754	с этими	1	1
755	параллельно с	1	1
756	именно то	3	1
757	что самый	1	1
758	и есть	8	1
759	место в	2	1
760	попадают в	1	1
761	не связанные	1	1
762	во всей	3	1
763	надо иметь	2	1
764	компромисс между	1	1
765	в понятие	1	1
766	том же	1	1
767	в сознании	5	1
768	же в	2	1
769	что она	3	1
770	он может	5	1
771	такой же	4	1
772	при усвоении	4	1
773	в уме	5	1
774	происходит в	3	1
775	и прежде	1	1
776	язык в	1	1
777	этого слова	3	1
778	до известной	1	1
779	этом процессе	1	1
780	и его	6	1
781	представляется как	1	1
782	его к	2	1
783	известной степени	1	1
784	а как	1	1
785	подражание как	1	1
786	и никогда	1	1
787	что даже	1	1
788	даже в	1	1
789	только с	1	1
790	в ту	1	1
791	быть в	3	1
792	пути с	2	1
793	нет никаких	2	1
794	к этим	2	1
795	которого мы	2	1
796	друг друга	1	1
797	не удалось	1	1
798	неизбежно должен	1	1
799	общих чертах	1	1
800	иные чем	1	1
801	с ее	1	1
802	всех этих	1	1
803	таким же	3	1
804	и тот	5	1
805	в настоящее	2	1
806	но для	3	1
807	и совершенно	1	1
808	должны быть	2	1
809	в связь	1	1
810	понятия и	11	1
811	себя в	4	1
812	на словах	2	1
813	сделать это	2	1
814	и ее	2	1
815	одного и	9	1
816	думать что	1	1
817	ничего не	6	1
818	есть не	3	1
819	постепенный переход	1	1
820	прямом смысле	1	1
821	образом он	1	1
822	совершается в	4	1
823	то время	4	1
824	и самый	2	1
825	чуть ли	1	1
826	переход через	1	1
827	и во	2	1
828	он должен	9	1
829	но одни	1	1
830	той же	7	1
