N	3gram	Tiupa_Anal	Komedia
198	в целом ряде	1	1
199	но уже в	1	1
200	к этому что	1	1
201	к выводу что	1	1
202	не ведая того	1	1
203	не позволяет ему	1	1
204	с новой силой	1	1
205	к числу таких	1	1
206	на этот вопрос	1	1
207	почти одновременно с	1	1
208	во времени и	1	1
209	не отрекается от	1	1
210	к женскому полу	2	1
211	и здесь мы	1	1
212	со всех сторон	1	1
213	в противном случае	2	1
214	что он якобы	1	1
215	не что иное	1	1
216	в пределах одного	1	1
217	мы узнаем о	1	1
218	жизнь в которой	1	1
219	и все его	1	1
220	состоит не в	1	1
221	так и на	1	1
222	нового времени в	1	1
223	никаких сведений о	1	1
224	и в своей	2	1
225	о своей любви	1	1
226	однако и в	1	1
227	а в ее	1	1
228	как раз в	1	1
229	мало или вовсе	1	1
230	же как и	1	1
231	для всех без	1	1
232	что иное как	1	1
233	не последнюю роль	1	1
234	из многочисленных примеров	1	1
235	к счастью в	1	1
236	со стороны его	1	1
237	вопрос о том	1	1
238	в своем поведении	1	1
239	как уже говорилось	2	1
240	сама по себе	3	1
241	в один ряд	1	1
242	все же если	1	1
243	так и против	1	1
