N	2gram	Vygotskiy_	Myshleni
1108	мы указывали	1	4
1109	величайшее открытие	1	4
1110	как правильно	1	4
1111	если оно	1	4
1112	психологической точки	2	4
1113	в ответ	2	4
1114	бы они	1	4
1115	и та	5	4
1116	все дело	1	4
1117	заставляет нас	6	4
1118	что есть	3	4
1119	шаг в	1	4
1120	можно с	1	4
1121	должны будем	3	4
1122	в одну	1	4
1123	следовательно не	1	4
1124	одним словом	1	4
1125	мы встречаем	1	4
1126	была бы	4	4
1127	в работах	1	4
1128	с неизбежностью	1	4
1129	мы начинаем	1	4
1130	имеет дело	4	4
1131	виде как	1	4
1132	того почему	1	4
1133	то здесь	2	4
1134	к той	1	4
1135	который он	3	4
1136	в очень	1	4
1137	и вот	7	4
1138	из его	4	4
1139	с которой	2	4
1140	для нее	1	4
1141	и вся	4	4
1142	вступает в	1	4
1143	от других	1	4
1144	связанной с	1	4
1145	которую он	2	4
1146	она может	1	4
1147	самой природе	1	4
1148	только при	1	4
1149	именно то	5	4
1150	здесь не	1	4
1151	в корне	2	4
1152	не из	2	4
1153	если только	4	4
1154	влечет за	2	4
1155	из отдельных	1	4
1156	эта точка	2	4
1157	о его	1	4
1158	нас не	2	4
1159	что значит	1	4
1160	нам не	2	4
1161	совершенно другим	2	4
1162	с достаточной	2	4
1163	существу дела	1	4
1164	нашу мысль	1	4
1165	к самой	1	4
1166	вполне совпадает	1	4
1167	на нее	2	4
1168	и со	1	4
1169	и могут	1	4
1170	в каждой	3	4
1171	вопросе о	1	4
1172	как всякая	1	4
1173	и внешних	1	4
1174	того или	1	4
1175	то он	2	4
1176	и ко	1	4
1177	выше в	1	4
1178	с полным	1	4
1179	бы назвать	1	4
1180	мы узнаем	2	4
1181	не оставляет	1	4
1182	к которой	4	4
1183	то новое	1	4
1184	как будто	7	4
1185	образом оказывается	1	4
1186	за счет	1	4
1187	это на	2	4
1188	сказывается в	1	4
1189	и своего	1	4
1190	исходя из	7	4
1191	из авторов	1	4
1192	он показал	2	4
1193	или по	1	4
1194	самое важное	5	4
1195	строго говоря	2	4
1196	в некоторых	2	4
1197	от этих	3	4
1198	можем заключить	1	4
1199	на других	1	4
1200	если он	2	4
1201	в понимании	2	4
1202	одновременно и	1	4
1203	и самое	1	4
1204	в одно	1	4
1205	деле если	2	4
1206	факт который	1	4
1207	исследование не	1	4
1208	точно как	2	4
1209	это с	1	4
1210	то это	6	4
1211	почти не	2	4
1212	это последнее	1	4
1213	вопроса об	1	4
1214	когда она	3	4
1215	превращается в	2	4
1216	для которого	1	4
1217	сделать вывод	1	4
1218	так мы	4	4
1219	что те	1	4
1220	означает не	1	4
1221	сила и	1	4
1222	и остается	1	4
1223	из виду	1	4
1224	мы приводили	2	4
1225	входят в	2	4
1226	исходит из	5	4
1227	говорит сам	1	4
1228	по которым	1	4
1229	но сама	1	4
1230	эти же	1	4
1231	с это	2	4
1232	в восприятии	1	4
1233	мы попытаемся	1	4
1234	собой в	2	4
1235	ни было	1	4
1236	различным линиям	1	4
1237	от тех	1	4
1238	но совершенно	3	4
1239	про себя	1	4
1240	целом ряде	2	4
1241	указывает что	7	4
1242	совершенно прав	9	4
1243	чтобы понять	3	4
1244	они действительно	1	4
1245	которая является	1	4
1246	нам в	1	4
1247	совсем не	3	4
1248	но при	1	4
1249	его не	2	4
1250	хотя в	1	4
1251	нас с	2	4
1252	сослаться на	1	4
1253	как эта	1	4
1254	на который	1	4
1255	однако в	1	4
1256	с совершенно	3	4
1257	бы оно	1	4
1258	этом процессе	1	4
1259	а как	3	4
1260	означает что	1	4
1261	постараемся показать	1	4
1262	средством для	1	4
1263	помощью слов	1	4
1264	уяснить себе	2	4
1265	только те	1	4
1266	прямо говорит	1	4
1267	другим и	1	4
1268	одну и	2	4
1269	двух сторон	1	4
1270	до этого	1	4
1271	как при	1	4
1272	самый характер	1	4
1273	которого является	1	4
1274	не до	1	4
1275	это составляет	1	4
1276	в следующей	1	4
1277	исследование показало	1	4
1278	себя и	3	4
1279	мысль к	1	4
1280	можно легко	2	4
1281	поэтому не	1	4
1282	все три	2	4
1283	и если	13	4
1284	сейчас мы	1	4
1285	развития их	1	4
1286	эта мысль	1	4
1287	образом по	1	4
1288	отрывается от	1	4
1289	цели и	1	4
1290	перед глазами	1	4
1291	виде и	2	4
1292	и самым	2	4
1293	здесь и	1	4
1294	из него	1	4
1295	но которые	2	4
1296	дальнейшего развития	1	4
1297	без которых	1	4
1298	формы и	4	4
1299	слов так	1	4
1300	такое же	1	4
1301	доказательство того	1	4
1302	оказывается совершенно	3	4
1303	станет ясно	1	4
1304	и эта	2	4
