N	2gram	Losev_Prob	Stilisti
551	произносим слово	1	1
552	структуру в	1	1
553	о той	1	1
554	время и	2	1
555	и уж	2	1
556	не сможем	1	1
557	через несколько	1	1
558	который может	2	1
559	тоже на	1	1
560	добродетель и	1	1
561	которых мы	2	1
562	бы даже	3	1
563	но еще	1	1
564	тогда когда	1	1
565	каждого отдельного	1	1
566	связан с	2	1
567	обе эти	1	1
568	бросается в	1	1
569	которые на	1	1
570	дело с	3	1
571	здесь является	1	1
572	и дает	1	1
573	даже в	2	1
574	была бы	2	1
575	связанных между	1	1
576	на те	1	1
577	из всех	1	1
578	формы в	1	1
579	чего-то другого	1	1
580	всякого рода	9	1
581	вещи и	9	1
582	теми или	3	1
583	на одно	2	1
584	в каком-нибудь	1	1
585	опираться на	1	1
586	или иными	1	1
587	для возникновения	1	1
588	содержит в	13	1
589	это уже	4	1
590	тем как	1	1
591	самой важной	1	1
592	не нужны	1	1
593	чтобы этот	1	1
594	никак не	13	1
595	как раз	11	1
596	души и	1	1
597	тем не	23	1
598	от всего	3	1
599	такое же	1	1
600	мы замечаем	1	1
601	в литературе	3	1
602	нашего времени	1	1
603	и метафоры	1	1
604	проявлений и	1	1
605	о нем	2	1
606	и художественно	1	1
607	дело если	2	1
608	не как	1	1
609	отдельными моментами	1	1
610	ее в	2	1
611	мы совершенно	1	1
612	о которой	2	1
613	поэтому в	2	1
614	и всегда	2	1
615	исследования мы	1	1
616	ориентации в	2	1
617	всего мы	1	1
618	уже несколько	1	1
619	в гораздо	1	1
620	не являются	4	1
621	остановиться на	1	1
622	это будет	7	1
623	социального положения	1	1
624	слова ни	2	1
625	свое произведение	2	1
626	он почти	1	1
627	тот момент	2	1
628	полного тождества	1	1
629	чем больше	1	1
630	из нескольких	1	1
631	ни в	17	1
632	и делает	1	1
633	в результате	8	1
634	они будут	1	1
635	от этих	1	1
636	другой стороны	11	1
637	там и	4	1
638	этих предметов	1	1
639	представлять себе	2	1
640	слова а	2	1
641	когда во	1	1
642	нет никакого	4	1
643	и эти	1	1
644	сознания и	2	1
645	весь мир	2	1
646	себе не	2	1
647	том и	1	1
648	у него	1	1
649	движение и	1	1
650	же эти	1	1
651	не могут	1	1
652	все равно	6	1
653	в более	1	1
654	отвлечься от	1	1
655	же знаки	1	1
656	являются в	2	1
657	что слово	3	1
658	символами и	1	1
659	быть достаточно	1	1
660	в виде	20	1
661	не замечаем	1	1
662	к самой	1	1
663	однако не	4	1
664	является чем-то	4	1
665	каждый раз	7	1
666	указания на	4	1
667	быть так	1	1
668	какое-нибудь слово	1	1
669	понимает что	1	1
670	за ним	2	1
671	в таких	3	1
672	даже вовсе	2	1
673	как они	4	1
674	как же	3	1
675	наконец мы	1	1
676	является и	2	1
677	бы только	2	1
678	более или	2	1
679	группы значений	1	1
680	или не	1	1
681	отличаются от	2	1
682	и одновременно	1	1
683	от тех	3	1
684	не о	2	1
685	словах как	1	1
686	в собственном	1	1
687	с соответствующим	3	1
688	требует и	1	1
689	слова которые	1	1
690	однако мы	2	1
691	относится и	3	1
692	имеет для	2	1
693	двух моментов	1	1
694	чтобы эти	1	1
695	человеческой культуры	1	1
696	от своего	1	1
697	наших дней	1	1
698	словам как	1	1
699	разными другими	1	1
700	общество и	2	1
701	есть явление	1	1
702	что его	3	1
703	не выражает	1	1
704	всякий звук	1	1
705	просто отражает	1	1
706	для осуществления	1	1
707	и событий	2	1
708	и носят	1	1
709	и где	1	1
710	не нуждается	1	1
711	будто бы	7	1
712	крайней мере	9	1
713	одним из	2	1
714	наконец не	1	1
715	знаком но	1	1
716	мы начинаем	4	1
717	прибавить еще	1	1
718	сам собой	1	1
719	же как	5	1
720	ясной и	1	1
721	по существу	2	1
722	на себя	1	1
723	или событие	1	1
724	с теми	2	1
725	где они	1	1
726	это возможно	1	1
727	другой и	3	1
728	именно в	4	1
729	или на	1	1
730	здесь даже	1	1
731	характер его	1	1
732	на месте	1	1
733	в речи	1	1
734	и действительно	2	1
735	это даже	1	1
736	и какая	1	1
737	мы это	1	1
738	знак но	2	1
739	в таком	11	1
740	вообще не	5	1
741	или иная	4	1
742	уже об	1	1
743	например в	1	1
744	понимать как	4	1
745	с одним	1	1
746	с их	2	1
747	не остается	1	1
748	к которым	1	1
749	с целым	1	1
750	с которой	2	1
751	из тех	1	1
752	таковой еще	1	1
753	пальто и	2	1
754	с той	5	1
755	нам нужно	1	1
756	к таким	1	1
757	и общее	2	1
758	сознания без	1	1
759	я не	1	1
760	разговоре с	1	1
761	мы встречаемся	1	1
762	необходимо заметить	1	1
763	это та	1	1
764	лишь с	1	1
765	свидетельствуют о	1	1
766	с ними	2	1
767	сама в	1	1
768	приходим к	1	1
769	его элементом	1	1
770	многих других	2	1
771	и именно	2	1
772	если и	2	1
773	есть в	6	1
774	можно даже	2	1
775	кроме самого	1	1
776	эту точку	1	1
777	нашем смысле	8	1
778	даже просто	3	1
779	является не	2	1
780	целое как	1	1
781	в одно	4	1
782	нам возможность	1	1
783	совершенно одинаково	1	1
784	всю эту	1	1
785	только отражает	1	1
786	следовательно и	1	1
787	этим самым	1	1
788	это происходит	1	1
789	по себе	36	1
790	и понимания	1	1
791	в художественном	5	1
792	от этого	1	1
793	на все	1	1
794	если я	3	1
795	этого вопроса	1	1
796	знаком и	4	1
797	может не	1	1
798	смысл но	2	1
799	со своей	1	1
800	вполне достаточно	1	1
801	действительности мы	3	1
802	так трудно	1	1
803	и всякий	5	1
804	мы сразу	2	1
805	не обладают	2	1
806	вполне определенным	1	1
807	художественной действительности	1	1
808	на самой	1	1
809	знака с	3	1
810	целое только	1	1
811	о котором	1	1
812	именно эта	1	1
813	благодаря тому	1	1
814	и художественного	1	1
815	теряет свой	1	1
816	по самой	1	1
817	языке и	1	1
818	в целое	1	1
819	лежит в	1	1
820	но уже	4	1
821	выходящее за	2	1
822	знает что	1	1
823	словами мы	1	1
824	в сторону	1	1
825	в каждой	1	1
826	на каждом	1	1
827	в чем	5	1
828	нет в	2	1
829	бы совершенно	1	1
830	то хотя	1	1
831	вот это	2	1
832	широком смысле	2	1
833	ней как	1	1
834	или менее	2	1
835	так например	1	1
836	отдельных слов	1	1
837	могло бы	3	1
838	о добродетели	1	1
839	бы изобразить	1	1
840	понимания а	1	1
841	в которые	1	1
842	речи или	2	1
843	это так	2	1
844	всего с	1	1
845	время является	1	1
846	явлений природы	1	1
847	тем более	8	1
848	по крайней	9	1
849	вопросе о	1	1
850	в конкретном	1	1
851	теперь нам	1	1
852	чтобы его	1	1
853	литературном произведении	1	1
854	и знак	3	1
855	ведь мы	1	1
856	дело со	1	1
857	другом случае	2	1
858	как угодно	2	1
859	и определенного	1	1
860	для выражения	1	1
861	лучше сказать	2	1
862	но оно	3	1
863	все они	5	1
864	звуковой комплекс	1	1
865	и стала	1	1
866	значений например	1	1
867	к одному	1	1
868	складывается из	1	1
869	и резко	1	1
870	действительности в	1	1
871	перестает быть	3	1
872	от страха	1	1
873	и того	1	1
874	одним и	1	1
875	не менее	24	1
876	даже еще	1	1
877	тем в	1	1
878	нам не	2	1
879	здесь как	1	1
880	случаях не	2	1
881	понятно что	1	1
882	это и	11	1
883	и та	1	1
884	как часть	1	1
885	ведь даже	1	1
886	наконец и	1	1
887	к какому	2	1
888	а скорее	1	1
889	может иметь	4	1
890	слова то	1	1
891	был связан	1	1
892	зрения и	1	1
893	на тему	1	1
894	для его	4	1
895	это конечно	1	1
896	к одной	2	1
897	совершенно другое	1	1
898	бы к	3	1
899	который является	2	1
900	был только	1	1
901	его форме	1	1
902	и такие	3	1
903	что этот	1	1
904	можем выделить	1	1
905	в любом	3	1
906	хотя конечно	1	1
907	каких бы	1	1
908	сливается с	1	1
909	в вопросе	1	1
910	на этом	1	1
911	которую мы	1	1
912	ясно и	1	1
913	которой он	1	1
914	не имеют	4	1
915	раз и	6	1
916	следя за	1	1
917	цели и	1	1
918	и политической	1	1
919	них общего	1	1
920	же действительности	1	1
921	это как	1	1
922	понимание знака	1	1
923	предмет художественного	1	1
924	отражает действительность	3	1
925	указать на	1	1
926	действительности как	2	1
927	друга но	1	1
928	вообще никакое	1	1
929	являются и	1	1
930	в руки	1	1
931	она не	3	1
932	гордость и	1	1
933	в противоположность	1	1
934	в знаке	1	1
935	это нам	1	1
936	именно потому	3	1
937	только как	3	1
938	значения слова	1	1
939	предполагает для	2	1
940	и если	11	1
941	ему и	1	1
942	значение он	1	1
943	значение не	1	1
944	вполне понятно	1	1
945	здесь только	7	1
946	укажем на	1	1
947	в другом	4	1
948	тому как	2	1
949	в каких	1	1
950	но то	1	1
951	это только	2	1
952	самым мы	2	1
953	являются не	2	1
954	таких словах	1	1
955	сравнению с	3	1
956	на всех	1	1
957	наших слов	1	1
958	те времена	1	1
959	только так	2	1
960	то чему	1	1
961	другое дело	5	1
962	художественным произведением	3	1
963	так что	21	1
964	дело не	4	1
965	не дана	2	1
966	во время	3	1
967	характеры и	1	1
968	когда в	4	1
969	для тех	2	1
970	из которой	1	1
971	значением и	1	1
972	рассчитано на	1	1
973	выражают свое	1	1
974	обойтись без	3	1
975	когда он	2	1
976	в те	1	1
977	смысле слова	19	1
978	то все	1	1
979	к тем	1	1
980	не связанных	1	1
981	но зато	1	1
982	знака в	1	1
983	и вся	2	1
984	мы все	5	1
985	огромное количество	1	1
986	хочет сказать	1	1
987	если же	4	1
988	но они	4	1
989	в человеческом	2	1
990	с этой	3	1
991	произведения но	1	1
992	говорить о	7	1
993	мы перестаем	1	1
994	за собой	1	1
995	правда и	1	1
996	с религиозными	1	1
997	развития языка	1	1
998	возможно также	2	1
999	только внешним	1	1
1000	теперь должны	1	1
1001	на нечто	5	1
1002	и что	9	1
1003	не будем	4	1
1004	как он	2	1
1005	для человека	1	1
1006	определенным образом	3	1
1007	знака и	4	1
1008	то смысл	1	1
1009	за пределы	6	1
1010	так чтобы	2	1
1011	оказывается что	2	1
1012	действительность но	2	1
1013	конечно в	1	1
1014	почти всегда	4	1
1015	иметь в	2	1
1016	говоря о	1	1
1017	факт что	1	1
1018	действительность не	2	1
1019	что нам	1	1
1020	уже как	3	1
1021	учения о	2	1
1022	основные элементы	1	1
1023	он в	3	1
1024	тому или	1	1
1025	с общим	1	1
1026	превращается в	1	1
1027	и до	3	1
1028	даже не	3	1
1029	если его	3	1
1030	и оригинальное	1	1
1031	и останется	1	1
1032	ничто не	2	1
1033	только то	4	1
1034	тот факт	1	1
1035	образом если	1	1
1036	друга и	2	1
1037	в истории	4	1
1038	также при	1	1
1039	при помощи	13	1
1040	действительность в	2	1
1041	значения этого	3	1
1042	конечно нет	1	1
1043	знак в	4	1
1044	что бы	1	1
1045	является как	1	1
1046	с понятием	4	1
1047	говорили что	3	1
1048	отметить что	1	1
1049	действительности на	1	1
1050	и принцип	1	1
1051	страха и	1	1
1052	форме оно	1	1
1053	знаке но	1	1
1054	чем он	2	1
1055	так называемых	1	1
1056	и часто	2	1
1057	или иному	1	1
1058	собственно говоря	5	1
1059	является ни	2	1
1060	ни от	4	1
1061	речь не	1	1
1062	в глаза	1	1
1063	еще на	2	1
1064	будет уже	2	1
1065	и тоже	8	1
1066	с другой	14	1
1067	и соответствующая	1	1
1068	человеческого сознания	1	1
1069	образом не	1	1
1070	имеем в	4	1
1071	обычно называется	1	1
1072	они находятся	1	1
1073	поэтому если	2	1
1074	испытание и	1	1
1075	говорит о	1	1
1076	никакого отношения	4	1
1077	в литературном	1	1
1078	скажем что	2	1
1079	знак поэтому	1	1
1080	структуру и	2	1
1081	на бумаге	1	1
1082	без его	4	1
1083	без всякого	8	1
1084	он является	5	1
1085	самой своей	1	1
1086	этот предмет	2	1
1087	форме но	2	1
1088	одного из	1	1
1089	и молот	1	1
1090	возможно ли	1	1
1091	и о	8	1
1092	состоит из	6	1
1093	указывают на	2	1
1094	полное отсутствие	1	1
1095	художественное произведение	9	1
1096	как некое	1	1
1097	иметь совершенно	1	1
1098	в голове	1	1
1099	и никогда	1	1
1100	однако эти	1	1
1101	что для	4	1
1102	и самого	2	1
1103	что тот	1	1
1104	единиц которые	1	1
1105	говорить что	1	1
1106	та или	4	1
1107	его как	3	1
1108	во внимание	2	1
1109	мог бы	1	1
1110	и благодаря	1	1
1111	и во	5	1
1112	всегда несет	1	1
1113	их как	1	1
1114	же сколько	2	1
1115	особенностей и	1	1
1116	художественного произведения	14	1
1117	значение имеет	1	1
1118	мы возьмем	5	1
1119	по сравнению	3	1
1120	не можем	5	1
1121	на свою	2	1
1122	благодаря этому	1	1
1123	произведения и	2	1
1124	смысле не	1	1
1125	именно так	4	1
1126	ее наиболее	1	1
1127	заключенной в	2	1
1128	быть в	2	1
1129	но возможно	1	1
1130	сказать ни	1	1
1131	языка как	1	1
1132	до такой	1	1
1133	в своем	7	1
1134	этой действительности	1	1
1135	не значит	3	1
1136	составляющих его	3	1
1137	даже если	4	1
1138	мы сейчас	4	1
1139	и есть	9	1
1140	котором мы	1	1
1141	в аллегорию	1	1
1142	входят в	1	1
1143	во всей	3	1
1144	нами только	1	1
1145	то для	4	1
1146	природы не	1	1
1147	образом в	2	1
1148	столь же	1	1
1149	он может	2	1
1150	с реальными	1	1
1151	двуглавого орла	1	1
1152	не одно	1	1
1153	говорили выше	2	1
1154	отражается и	1	1
1155	языка с	1	1
1156	раз навсегда	1	1
1157	что без	3	1
1158	перед лицом	1	1
1159	мы теперь	4	1
1160	которыми мы	2	1
1161	как будто	11	1
1162	совсем другое	5	1
1163	же в	6	1
1164	на то	6	1
1165	является вполне	2	1
1166	том какую	2	1
1167	происходит только	1	1
1168	но если	12	1
1169	суждения о	1	1
1170	эту действительность	2	1
1171	отношения и	1	1
1172	менее и	1	1
1173	нам остается	1	1
1174	и по	3	1
1175	там где	1	1
1176	своим собственным	4	1
1177	в меру	2	1
1178	легкой и	1	1
1179	здесь в	3	1
1180	является только	8	1
1181	речи в	2	1
1182	знак как	3	1
1183	он будет	2	1
1184	со своими	1	1
1185	или числа	1	1
1186	и после	2	1
1187	однако все	1	1
1188	себя теперь	1	1
1189	мужа и	2	1
1190	которые возникают	1	1
1191	и соответствующие	3	1
1192	всех этих	6	1
1193	того же	2	1
1194	если она	1	1
1195	входящих в	2	1
1196	же он	1	1
1197	голос или	1	1
1198	чтобы не	2	1
1199	о связи	1	1
1200	в самой	4	1
1201	не был	3	1
1202	что при	5	1
1203	ведь когда	2	1
1204	только о	3	1
1205	опять-таки не	2	1
1206	нее и	1	1
1207	знак не	2	1
1208	и искусства	3	1
1209	само по	5	1
1210	одного и	1	1
1211	вовсе и	1	1
1212	думать что	1	1
1213	моментами этого	1	1
1214	которого она	1	1
1215	перестаем понимать	1	1
1216	не то	2	1
1217	жизни с	1	1
1218	в заключение	5	1
1219	же самым	1	1
1220	просто и	1	1
1221	поэтому мы	1	1
1222	мысли и	1	1
1223	она является	3	1
1224	понять и	1	1
1225	что смысл	2	1
1226	отражается в	1	1
1227	и общественной	2	1
1228	даже больше	1	1
1229	человека но	3	1
1230	может как	1	1
1231	и сами	3	1
1232	соприкасается с	1	1
1233	явления действительности	1	1
1234	данного слова	4	1
