N	2gram	Vygotskiy_	Problemy
703	не столько	1	2
704	до крайности	4	2
705	еще очень	1	2
706	что тогда	2	2
707	речь его	1	2
708	от одного	1	2
709	вот что	1	2
710	относится и	1	2
711	с прямым	1	2
712	из нее	3	2
713	весь этот	3	2
714	иначе как	3	2
715	прямо сказать	1	2
716	при том	2	2
717	в музыке	2	2
718	много раз	2	2
719	меня в	1	2
720	в корне	1	2
721	всех тех	1	2
722	а именно	1	2
723	ставит нас	1	2
724	собой не	1	2
725	роль в	2	2
726	случайно и	1	2
727	мы сразу	2	2
728	определяется не	1	2
729	мы с	1	2
730	своему герою	1	2
731	материала в	3	2
732	эпизод с	2	2
733	и того	1	2
734	во все	1	2
735	быть не	2	2
736	на языке	1	2
737	было в	1	2
738	силы и	3	2
739	и каждое	1	2
740	только как	2	2
741	скрывает от	1	2
742	и свое	1	2
743	заключено в	2	2
744	для определенного	1	2
745	для того	18	2
746	которых я	1	2
747	тело и	1	2
748	в этот	1	2
749	что вся	1	2
750	из самого	1	2
751	когда она	4	2
752	не об	1	2
753	на пути	1	2
754	уже как	2	2
755	всю жизнь	1	2
756	же его	1	2
757	этого признания	1	2
758	себе в	1	2
759	до того	1	2
760	свою очередь	3	2
761	перед ним	1	2
762	пока еще	1	2
763	которых может	1	2
764	которой она	1	2
765	а вот	1	2
766	нем он	1	2
767	материал в	1	2
768	мы чувствуем	1	2
769	к этому	5	2
770	отказаться от	2	2
771	к этим	2	2
772	и становится	1	2
773	в заключение	1	2
774	вся эта	1	2
775	этого и	1	2
776	толстого и	1	2
777	произведения и	1	2
778	я тебя	1	2
779	то будет	1	2
780	об одном	1	2
781	и заставляет	3	2
782	с одной	7	2
783	так он	1	2
784	начала и	2	2
785	тогда и	1	2
786	не кажется	1	2
787	в качестве	2	2
788	меняют свой	1	2
789	в самые	1	2
790	и других	5	2
791	или не	3	2
792	бы как	1	2
793	на одну	2	2
794	между этими	1	2
795	этом последнем	1	2
796	не кто	1	2
797	эти три	2	2
798	рассказу и	3	2
799	и она	4	2
800	и именно	1	2
801	же как	3	2
802	можем сказать	2	2
803	в темноте	1	2
804	от этого	4	2
805	если я	1	2
806	был не	2	2
807	что их	1	2
808	что как	4	2
809	человека а	1	2
810	не был	1	2
811	здесь как	1	2
812	к речи	1	2
813	становится здесь	1	2
814	бы к	1	2
815	ли это	3	2
816	мысль и	1	2
817	в лучшем	2	2
818	мы говорили	3	2
819	что рассказ	2	2
820	другом и	2	2
821	нет но	1	2
822	дело далеко	1	2
823	благодаря чему	2	2
824	или же	2	2
825	человека который	1	2
826	с героями	1	2
827	мысль что	4	2
828	своего времени	1	2
829	и является	1	2
830	не могла	2	2
831	почти всегда	3	2
832	вот в	1	2
833	к рассказу	3	2
834	над ним	2	2
835	должны были	2	2
836	у которого	1	2
837	нас перед	1	2
838	все он	1	2
839	и глубоко	1	2
840	является та	1	2
841	что для	6	2
842	них не	1	2
843	этой действительности	1	2
844	все остальное	1	2
845	столь же	5	2
846	художественного произведения	2	2
847	бы оно	1	2
848	же мы	2	2
849	для построения	1	2
850	из этого	10	2
851	ни одно	2	2
852	вот он	1	2
853	отнюдь не	2	2
854	плане и	2	2
855	для чего	2	2
856	независимо от	2	2
857	одного и	2	2
858	ты еще	1	2
859	на слово	1	2
860	мире и	1	2
861	романа это	1	2
862	не так	4	2
863	очень важно	1	2
864	нет на	1	2
865	же самый	2	2
866	слово то	1	2
867	с измененным	1	2
868	и этот	6	2
869	его собственное	1	2
870	как с	2	2
871	в самый	1	2
872	и материал	1	2
873	что герой	1	2
874	тогда когда	2	2
875	как один	1	2
876	рассказа и	12	2
877	у другого	1	2
878	с каким-то	2	2
879	здесь он	1	2
880	не исчерпывается	1	2
881	что сам	2	2
882	с тобой	1	2
883	для них	1	2
884	но этого	1	2
885	он вводит	1	2
886	сюжета и	2	2
887	этой точки	2	2
888	они даны	1	2
889	от своего	2	2
890	имеет значение	1	2
891	с ней	1	2
892	их и	1	2
893	показать что	13	2
894	о самом	2	2
895	напротив мы	1	2
896	же слово	1	2
897	она и	2	2
898	сразу с	1	2
899	к его	2	2
900	ближе подходит	1	2
901	что такой	2	2
902	лежащие в	1	2
903	столкновение двух	1	2
904	не имеет	8	2
905	собою в	1	2
906	она так	1	2
907	из которого	1	2
908	на их	3	2
909	всей своей	1	2
910	чем эти	1	2
911	что вам	1	2
912	своей жизни	2	2
913	два слова	1	2
914	к той	1	2
915	на всю	2	2
916	литературная условность	1	2
917	еще и	2	2
918	самое главное	1	2
919	образом все	1	2
920	не перед	1	2
921	мы переходим	1	2
922	она была	5	2
923	ясно и	3	2
924	совершенно иной	1	2
925	и главное	1	2
926	было вовсе	1	2
927	со всех	1	2
928	и между	4	2
929	в свою	6	2
930	слова совершенно	1	2
931	по сравнению	1	2
932	этом рассказе	3	2
933	с которой	1	2
934	его нельзя	1	2
935	всего на	1	2
936	не могло	1	2
937	вы говорите	1	2
938	литературных произведений	1	2
939	или еще	2	2
940	и об	1	2
941	переходит к	2	2
942	не потому	1	2
943	ее с	5	2
944	целый ряд	6	2
945	в истории	3	2
946	тому и	1	2
947	в прямо	1	2
948	вот этот	1	2
949	мне не	1	2
950	что здесь	2	2
951	и там	2	2
952	заметить что	2	2
953	автором как	1	2
954	она может	4	2
955	противоположных направлениях	1	2
956	автор не	2	2
957	весь в	1	2
958	из него	4	2
959	найти в	1	2
960	этого нового	1	2
961	уже с	2	2
962	такое же	3	2
963	ответ на	1	2
964	то они	1	2
965	в прямом	2	2
966	ничем не	3	2
967	и события	1	2
968	ли бы	1	2
969	ее на	2	2
970	в поэзии	1	2
971	одна и	2	2
972	случаев в	1	2
973	для нас	14	2
974	их основе	1	2
975	чем он	1	2
976	слова а	2	2
977	что каждый	1	2
978	в движение	1	2
979	и тут	2	2
980	без всяких	3	2
981	от всех	1	2
982	героев или	2	2
983	же нет	1	2
984	с теми	4	2
985	вот это	1	2
986	когда все	1	2
987	в стороне	1	2
988	положение в	1	2
989	случае не	1	2
990	бы быть	2	2
991	в какой	8	2
992	как она	8	2
993	он отвечает	1	2
994	один и	1	2
995	в условиях	1	2
996	он приводит	4	2
997	к вам	1	2
998	должен быть	4	2
999	его же	1	2
1000	как все	4	2
1001	не все	1	2
1002	другом случае	1	2
1003	этих двух	1	2
1004	сюжета в	1	2
1005	и хочет	1	2
1006	и эти	2	2
1007	хотя он	1	2
1008	тогда я	1	2
1009	слово это	1	2
1010	и почти	1	2
1011	бы ты	1	2
1012	и ни	1	2
1013	во второй	1	2
1014	что касается	2	2
1015	мере усиления	1	2
1016	не следует	3	2
1017	одного слова	1	2
1018	можно найти	2	2
1019	к которой	1	2
1020	на самую	1	2
1021	кажется ли	1	2
1022	развивается в	2	2
1023	ведь мы	1	2
1024	зависимость от	1	2
1025	же самое	14	2
1026	к ней	3	2
1027	и вне	1	2
1028	и благодаря	1	2
1029	не успел	1	2
1030	действительно не	3	2
1031	идет не	1	2
1032	тех которые	1	2
1033	из их	1	2
1034	все более	4	2
1035	надо было	3	2
1036	может и	1	2
1037	лучшем случае	2	2
1038	сказать так	1	2
1039	и совершенно	9	2
1040	не к	5	2
1041	как два	2	1
1042	было так	1	1
1043	с уверенностью	4	1
1044	этот материал	2	1
1045	если так	2	1
1046	как художник	1	1
1047	сам сознает	1	1
1048	для всех	2	1
1049	котором они	1	1
1050	элементов построения	1	1
1051	еще раз	3	1
1052	множественном числе	1	1
1053	жизнь а	1	1
1054	этого в	1	1
1055	никогда и	1	1
1056	раз к	1	1
1057	я называю	1	1
1058	что почти	1	1
1059	в момент	1	1
1060	роль и	2	1
1061	которые не	2	1
1062	с толку	1	1
1063	творчества в	1	1
1064	которые здесь	1	1
1065	со всей	3	1
1066	к этой	3	1
1067	части мы	1	1
1068	самая расстановка	1	1
1069	некоторой степени	1	1
1070	совершенно очевидно	3	1
1071	если вы	1	1
1072	это лишь	1	1
1073	его при	1	1
1074	кто иной	1	1
1075	в применении	1	1
1076	однако и	3	1
1077	и когда	8	1
1078	а у	2	1
1079	на второй	1	1
1080	формы в	2	1
1081	следует что	2	1
1082	свою мысль	2	1
1083	этот момент	1	1
1084	самое важное	1	1
1085	конца не	1	1
1086	строго говоря	1	1
1087	сцен и	1	1
1088	одно это	1	1
1089	которой они	1	1
1090	в некоторых	2	1
1091	как остаются	1	1
1092	сам автор	5	1
1093	перед ее	1	1
1094	в частном	1	1
1095	каждый новый	2	1
1096	что человек	1	1
1097	ее слова	1	1
1098	нас в	1	1
1099	или иному	1	1
1100	требует от	1	1
1101	это противоречие	2	1
1102	он всецело	2	1
1103	и другими	2	1
1104	своих собственных	1	1
1105	случае он	1	1
1106	а другие	1	1
1107	но автор	1	1
1108	существу своему	1	1
1109	рассказа с	1	1
1110	вопроса и	1	1
1111	же эти	1	1
1112	думаем что	1	1
1113	всей ее	2	1
1114	которая была	1	1
1115	там что	1	1
1116	а там	1	1
1117	или во	2	1
1118	другу вот	1	1
1119	стоит в	2	1
1120	приема и	1	1
1121	вступить в	2	1
1122	на которых	4	1
1123	из двух	4	1
1124	характера но	1	1
1125	было напрасно	1	1
1126	и каково	1	1
1127	все дело	2	1
1128	введенное в	1	1
1129	на свою	2	1
1130	мысль о	1	1
1131	из самых	1	1
1132	он эту	2	1
1133	но по	2	1
1134	другую сторону	1	1
1135	смысл ее	1	1
1136	так это	1	1
1137	кажется как	1	1
1138	но пока	1	1
1139	начинается с	1	1
1140	в собственном	1	1
1141	же точно	6	1
1142	что по	3	1
1143	в точном	2	1
1144	проповедь и	1	1
1145	опять как	1	1
1146	можно еще	1	1
1147	его последнее	1	1
1148	где она	3	1
1149	что действие	1	1
1150	мы только	1	1
1151	только для	3	1
1152	теперь это	1	1
1153	значение не	1	1
1154	другой план	1	1
1155	рассказ не	2	1
1156	за ней	2	1
1157	понято как	1	1
1158	он по	1	1
1159	не оказывается	1	1
1160	этого рассказа	15	1
1161	но мы	4	1
1162	художественное произведение	2	1
1163	так например	5	1
1164	как здесь	1	1
1165	на первый	1	1
1166	свой смысл	2	1
1167	совершенно безразлично	1	1
1168	всем его	1	1
1169	надо еще	1	1
1170	всякого рода	1	1
1171	время с	2	1
1172	в дальнейшем	1	1
1173	для выражения	1	1
1174	первый взгляд	1	1
1175	серьезностью и	1	1
1176	от обычного	1	1
1177	действительность а	1	1
1178	он изображает	1	1
1179	было не	1	1
1180	в формальной	1	1
1181	на этой	1	1
1182	ее к	1	1
1183	изображает как	1	1
1184	мы рассмотрим	2	1
1185	к другой	2	1
1186	всю ту	2	1
1187	не нашла	1	1
1188	не могли	5	1
1189	можно не	1	1
1190	в действительности	3	1
1191	для тебя	1	1
1192	совершенно в	3	1
1193	следовало бы	2	1
1194	но нам	1	1
1195	о чем-то	1	1
1196	дан весь	1	1
1197	совсем по	1	1
1198	всякий спор	1	1
1199	что всякое	2	1
1200	доказать что	2	1
1201	как описывает	2	1
1202	о которых	10	1
1203	этом мы	1	1
1204	выходит из	1	1
1205	для разрешения	1	1
1206	ничто не	1	1
1207	хочет и	1	1
1208	уже у	1	1
1209	в каких	1	1
1210	у самого	1	1
1211	мы очень	1	1
1212	и другой	1	1
1213	героя поэтому	1	1
1214	времени в	1	1
1215	которыми он	1	1
1216	и спокойствия	1	1
1217	или все	1	1
1218	но вся	2	1
1219	рассказе мы	2	1
1220	с самой	2	1
1221	их объективного	1	1
1222	с теорией	1	1
1223	он получает	1	1
1224	мы все	6	1
1225	совершенно различных	2	1
1226	наконец как	1	1
1227	тогда вся	1	1
1228	точно так	3	1
1229	где дело	1	1
1230	к музыке	1	1
1231	предисловии к	2	1
1232	которая нашла	1	1
1233	говорит что	17	1
1234	и другом	2	1
1235	лишает его	1	1
1236	о самой	1	1
1237	это означало	3	1
1238	почти совершенно	1	1
1239	и сюжет	1	1
1240	что речь	1	1
1241	от структуры	1	1
1242	могла не	1	1
1243	от той	2	1
1244	изображение их	1	1
1245	на практике	1	1
1246	природы но	1	1
1247	всякого сомнения	1	1
1248	нем есть	1	1
1249	между материалом	1	1
1250	мере не	1	1
1251	именно такие	1	1
1252	его собственной	1	1
1253	до самого	2	1
1254	и остается	2	1
1255	действует на	1	1
1256	мы привыкли	1	1
1257	и дает	3	1
1258	в поэтический	2	1
1259	поэтом и	1	1
1260	у стерна	1	1
1261	так то	2	1
1262	к ним	3	1
1263	у себя	1	1
1264	силой но	1	1
1265	ней и	2	1
1266	есть действительно	1	1
1267	тенденцию к	2	1
1268	это целое	1	1
1269	и указал	1	1
1270	и будем	1	1
1271	чтобы они	1	1
1272	говорит с	1	1
1273	она ни	1	1
1274	ним что	1	1
1275	а сам	1	1
1276	в основу	2	1
1277	она или	1	1
1278	нее в	3	1
1279	достаточно назвать	1	1
1280	конечно во	1	1
1281	с крайним	1	1
1282	резче и	1	1
1283	мы конечно	1	1
1284	это а	1	1
1285	будем говорить	1	1
1286	чего он	1	1
1287	и вступает	1	1
1288	усиливается и	1	1
1289	не одно	1	1
1290	момент в	1	1
1291	поэтому все	1	1
1292	что именно	3	1
1293	именно с	1	1
1294	слова уже	1	1
1295	по поводу	1	1
1296	музыке и	1	1
1297	этот образ	1	1
1298	сказать с	1	1
1299	в противном	1	1
1300	тут же	1	1
1301	причины и	1	1
1302	нет что	1	1
1303	в пользу	1	1
1304	другая же	1	1
1305	глазах и	1	1
1306	структура этой	1	1
1307	так у	1	1
1308	которой в	1	1
1309	не просто	7	1
1310	идея или	1	1
1311	в связь	1	1
1312	что едва	1	1
1313	едва ли	4	1
1314	смысле как	1	1
1315	действительно в	1	1
1316	свое собственное	1	1
1317	создается впечатление	2	1
