N	2gram	Bakhtin_Fr	Komedia
162	что для	2	8
163	да и	2	8
164	в течение	3	8
165	тех пор	1	8
166	связи с	8	8
167	возможно что	1	8
168	по содержанию	1	8
169	по своему	3	8
170	и других	7	8
171	с самого	1	8
172	как он	4	8
173	при всем	1	8
174	в в	1	8
175	и ее	3	8
176	и к	4	7
177	дело с	2	7
178	в результате	1	7
179	в этих	8	7
180	равно как	2	7
181	если в	1	7
182	во всяком	2	7
183	в первую	1	7
184	хотя бы	2	7
185	в другом	3	7
186	самого начала	1	7
187	античной литературы	1	7
188	бы то	1	7
189	что они	3	7
190	ни было	1	7
191	в связи	7	7
192	и это	5	7
193	в других	4	7
194	и тот	4	7
195	перед лицом	2	7
196	в себе	5	7
197	и у	2	7
198	к его	1	7
199	это время	1	7
200	не имеет	1	7
201	из этих	2	7
202	после смерти	1	7
203	мы знаем	3	7
204	и во	6	7
205	до конца	10	7
206	но если	1	7
207	всяком случае	2	7
208	и вот	4	7
209	для нас	1	7
210	этот раз	1	7
211	само собой	1	7
212	отнюдь не	1	7
213	и о	5	7
214	конце концов	3	7
215	по всему	2	6
216	еще более	5	6
217	даже в	4	6
218	античной комедии	1	6
219	его от	1	6
220	в виду	8	6
221	в своих	7	6
222	в наиболее	1	6
223	там же	2	6
224	в дальнейшем	4	6
225	до того	2	6
226	представляет собой	1	6
227	не мог	1	6
228	и он	2	6
229	после того	1	6
230	с точки	4	6
231	не хочет	1	6
232	за то	2	6
233	что не	1	6
234	больше всего	1	6
235	на этом	3	6
236	не дает	4	6
237	и тем	1	6
238	всего в	1	6
239	мы встречаем	6	6
240	с и	1	6
241	в сущности	15	6
242	в другой	2	6
243	никто не	1	6
244	а не	6	6
245	которую он	1	6
246	в отличие	3	6
247	нет и	1	6
248	главным образом	3	6
249	в области	5	6
250	том числе	4	6
251	так в	4	6
252	здесь в	6	6
253	когда же	2	6
254	или в	3	6
255	и как	5	6
256	к концу	1	6
257	на то	1	6
258	это было	2	6
259	в уже	2	6
260	на которые	1	6
261	во второй	2	6
262	когда он	1	6
263	как будто	2	6
264	не удалось	1	6
265	для всех	1	5
266	из всех	4	5
267	в изображении	1	5
268	в первом	1	5
269	именно в	5	5
270	его на	2	5
271	роль в	7	5
272	в это	2	5
273	со своей	1	5
274	в действительности	1	5
275	с помощью	5	5
276	к ним	1	5
277	сказать что	3	5
278	под названием	1	5
279	все время	3	5
280	который в	2	5
281	от них	2	5
282	тем же	2	5
283	себя в	2	5
284	никогда не	2	5
285	и мы	2	5
286	в ее	5	5
287	после этого	2	5
288	отрывок из	1	5
289	чем в	2	5
290	но он	9	5
291	одним из	2	5
292	можно судить	1	5
293	также в	2	5
294	в мире	6	5
295	одном из	2	5
296	между собой	1	5
297	что их	1	5
298	все остальные	3	5
299	в развитии	2	5
300	не могла	1	5
301	ни одной	2	5
302	друг другу	1	5
303	в первой	3	5
304	и от	4	5
305	каждого из	1	5
306	персонажей в	1	5
307	не так	3	5
308	представление о	2	5
309	известно что	1	5
310	что это	4	5
311	здесь нет	2	5
312	ему и	2	5
313	том как	1	5
314	конечно не	4	5
315	и если	2	5
316	у меня	2	5
317	у других	1	5
318	в обоих	1	5
319	той же	9	5
320	что я	2	5
321	здесь и	6	5
322	этом отношении	4	5
323	и после	2	5
324	это не	5	5
325	мы имеем	2	5
326	он и	10	5
327	же не	1	5
328	к своему	1	5
329	и я	1	5
330	участие в	1	5
331	раз в	4	5
332	ему не	2	5
333	отказаться от	1	5
334	от того	1	5
335	что из	2	5
336	жизни и	6	5
337	для этого	3	5
338	его современников	4	5
339	что на	2	5
340	мира в	2	5
341	в той	7	4
342	следует что	1	4
343	тем как	1	4
344	нас в	2	4
345	требует от	1	4
346	собой разумеется	1	4
347	в духе	11	4
348	новое время	1	4
349	и опять	1	4
350	из самых	2	4
351	например в	2	4
352	правда в	1	4
353	их в	7	4
354	всякого рода	2	4
355	время от	1	4
356	не всегда	1	4
357	в риме	3	4
358	в плен	1	4
359	одна из	3	4
360	к этим	1	4
361	и богатство	1	4
362	он так	2	4
363	все его	2	4
364	том чтобы	1	4
365	и столь	1	4
366	к их	1	4
367	в состоянии	2	4
368	этой же	2	4
369	к которому	2	4
370	и этим	1	4
371	одно из	3	4
372	прежде чем	2	4
373	как его	2	4
374	в последних	2	4
375	как видим	1	4
376	между ними	4	4
377	же как	1	4
378	в себя	2	4
379	на площади	9	4
380	выражение в	2	4
381	его творчества	2	4
382	здесь мы	3	4
383	что эта	2	4
384	по своей	4	4
385	чтобы проверить	1	4
386	как известно	3	4
387	ко времени	1	4
388	удар по	1	4
389	с которым	1	4
390	образом в	3	4
391	из этого	3	4
392	не случайно	1	4
393	к сожалению	1	4
394	которые он	2	4
395	был бы	1	4
396	не на	2	4
397	стороны и	2	4
398	за свое	1	4
399	художественного мышления	1	4
400	бы не	1	4
401	сравнению с	2	4
402	нет ничего	1	4
403	что мы	1	4
404	фрагмент из	2	4
405	наконец в	3	4
406	по сравнению	2	4
407	каждый из	2	4
408	и там	1	4
409	ли можно	1	4
410	войны в	1	4
411	в более	4	4
412	ничем не	1	4
413	хотя в	2	4
414	второй половине	1	4
415	и другие	4	4
416	видеть в	2	4
417	у нас	4	4
418	на помощь	1	4
419	чем же	1	4
420	все равно	1	4
421	в сопровождении	1	4
422	с их	5	4
423	времени и	5	4
424	что ему	1	4
425	или менее	1	4
426	такой же	3	4
427	избавиться от	1	4
428	материал для	1	4
429	с полным	1	4
430	и их	5	4
431	пор не	1	4
432	в пределах	1	4
433	далеко не	3	4
434	найдем в	1	4
435	которые в	2	4
436	бы он	1	4
437	все более	1	4
438	нуждается в	4	4
439	для характеристики	2	4
440	из которой	1	4
441	за счет	3	4
442	в основе	7	4
443	меньше чем	3	4
444	во всем	4	3
445	к этой	3	3
446	лет спустя	1	3
447	за собой	1	3
448	в году	11	3
449	по себе	1	3
450	более или	1	3
451	конечном счете	1	3
452	если он	1	3
453	похож на	1	3
454	только для	6	3
455	не столь	1	3
456	было в	2	3
457	видно что	4	3
458	в любом	1	3
459	и мысли	4	3
460	в нескольких	1	3
461	этой сцены	2	3
462	этой связи	1	3
463	только на	4	3
464	же его	1	3
465	на новую	1	3
466	всего этого	2	3
467	путь к	1	3
468	ни одного	1	3
469	как на	3	3
470	которого они	1	3
471	по случаю	1	3
472	такую же	1	3
473	в нашем	5	3
474	же она	1	3
475	при виде	1	3
476	для понимания	5	3
477	этом же	1	3
478	не найдем	1	3
479	из вас	1	3
480	время и	1	3
481	искать в	1	3
482	и за	3	3
483	для своего	1	3
484	спустя после	1	3
485	для них	1	3
486	в храме	1	3
487	и притом	1	3
488	мне на	1	3
489	отношения к	2	3
490	в таком	2	3
491	лет до	1	3
492	от этого	2	3
493	в эту	7	3
494	на себе	1	3
495	не был	4	3
496	остается в	2	3
497	с новой	1	3
498	бы к	1	3
499	для этой	3	3
500	своего времени	5	3
501	к древнейшему	1	3
502	отношения с	1	3
503	в новое	1	3
504	не раз	2	3
505	могла бы	1	3
506	нельзя не	1	3
507	он в	2	3
508	протяжении всего	2	3
509	над ней	1	3
510	из фрагментов	1	3
511	и есть	5	3
512	его за	2	3
513	в какой-то	1	3
514	в один	2	3
515	мы видели	6	3
516	на месте	1	3
517	не делает	1	3
518	от греческого	1	3
519	пока же	1	3
520	была направлена	1	3
521	и из	1	3
522	сто лет	1	3
523	о которой	1	3
524	мы в	1	3
525	не могут	1	3
526	не более	1	3
527	до этого	1	3
528	и одновременно	3	3
529	судить по	1	3
530	времени не	1	3
531	по собственному	1	3
532	как о	2	3
533	с ними	4	3
534	связанные с	4	3
535	человеческой натуры	3	3
536	его и	1	3
537	в хронологическом	1	3
538	совершенно не	1	3
539	и более	2	3
540	под видом	1	3
541	относится к	2	3
542	и уже	1	3
543	переходит к	1	3
544	на землю	2	3
545	к людям	1	3
546	не совсем	1	3
547	правда он	1	3
548	принадлежит к	2	3
549	за пределами	1	3
550	том же	4	3
551	отвадить от	1	3
552	казалось бы	1	3
553	в самой	1	3
554	они были	4	3
555	как к	1	3
556	ему в	1	3
557	ее на	1	3
558	сам он	3	3
559	не без	1	3
560	на что	1	3
561	бы на	1	3
562	не являются	1	3
563	такое же	1	3
564	не считая	2	3
565	мы находим	3	3
566	в виде	2	3
567	и эта	1	3
568	указывает на	1	3
569	с той	1	3
570	этой цели	1	3
571	на все	1	3
572	высшей степени	1	3
573	один и	3	3
574	нисколько не	1	3
575	в каждой	1	3
576	в одной	3	3
577	на них	3	3
578	жизнь и	2	3
579	ко всему	2	3
580	и потому	6	3
581	а как	1	3
582	он говорит	6	3
583	не с	1	3
584	таким же	1	3
585	можно найти	1	3
586	из своей	1	3
587	в большинстве	3	3
588	числе и	3	3
589	они не	4	3
590	будто бы	2	3
591	и самого	1	3
592	над его	1	3
593	в высшей	1	3
594	по этому	1	3
595	в голову	1	3
596	все еще	1	3
597	право на	2	3
598	в эти	2	3
599	это в	4	3
600	в эпоху	18	3
601	если она	1	3
602	его творчество	2	3
603	он с	2	3
604	вплоть до	5	3
605	не к	2	3
606	он готов	1	2
607	еще раз	2	2
608	и очень	2	2
609	на эти	1	2
610	же и	4	2
611	площади и	4	2
612	женщин и	2	2
613	и был	3	2
614	их было	1	2
615	говорит о	2	2
616	те же	6	2
617	не как	1	2
618	одному из	2	2
619	не находит	2	2
620	по части	1	2
621	связь с	6	2
622	ко всем	3	2
623	на которых	2	2
624	в традиционных	1	2
625	жизнь в	3	2
626	как об	1	2
627	зрения на	1	2
628	же образом	1	2
629	к более	1	2
630	превращается в	4	2
631	в ноги	1	2
632	принадлежат к	2	2
633	к самому	1	2
634	в собственном	1	2
635	и те	1	2
636	почти все	2	2
637	две сцены	1	2
638	от своей	1	2
639	на первый	1	2
640	не могли	1	2
641	источником для	2	2
642	отсюда и	1	2
643	в противоположность	2	2
644	и следовательно	3	2
645	в этот	2	2
646	следует остановиться	1	2
647	поэтому мы	1	2
648	но они	4	2
649	и отец	1	2
650	в ранних	1	2
651	для которого	2	2
652	так мы	1	2
653	второй половины	3	2
654	сцены в	1	2
655	гетеры и	1	2
656	вернуться к	1	2
657	для всей	2	2
658	они должны	2	2
659	в основу	2	2
660	такая же	1	2
661	под влиянием	2	2
662	как от	1	2
663	что все	2	2
664	были в	2	2
665	что даже	1	2
666	случае в	2	2
667	то в	2	2
668	выступает с	2	2
669	можно предполагать	1	2
670	мы видим	9	2
671	собой и	1	2
672	она и	1	2
673	после чего	1	2
674	первом случае	1	2
675	бедного человека	1	2
676	с тех	1	2
677	и сама	2	2
678	согласии с	1	2
679	с другими	1	2
680	к жизни	2	2
681	как можно	1	2
682	не была	2	2
683	второстепенные персонажи	1	2
684	в конечном	1	2
685	это касается	1	2
686	к отцу	1	2
687	как по	2	2
688	с двумя	1	2
689	открытым небом	1	2
690	более поздние	1	2
691	государства и	1	2
692	судить о	1	2
693	для творчества	1	2
694	подобно тому	2	2
695	и она	1	2
696	на волю	2	2
697	большинстве случаев	3	2
698	между прочим	1	2
699	рядом с	5	2
700	и молодой	1	2
701	слишком много	1	2
702	и жизнь	1	2
703	представляется нам	2	2
704	слово в	3	2
705	точек зрения	1	2
706	в смысле	1	2
707	а для	1	2
708	в поход	1	2
709	стремлением к	1	2
710	со всей	1	2
711	пор в	1	2
712	он дал	1	2
713	значительное место	1	2
714	однако и	1	2
715	мы уже	19	2
716	игры слов	1	2
717	эти слова	1	2
718	на чем	1	2
719	как сам	1	2
720	за ними	2	2
721	за плату	1	2
722	и та	1	2
723	почти всегда	1	2
724	где в	1	2
725	у вас	1	2
726	вот в	1	2
727	она была	3	2
728	домашней утвари	1	2
729	его поведение	1	2
730	с людьми	1	2
731	боги не	1	2
732	он понимает	1	2
733	наконец из	1	2
734	это делает	1	2
735	но прежде	2	2
736	них не	2	2
737	что только	1	2
738	в общем	2	2
739	с ее	1	2
740	гораздо более	1	2
741	из этой	3	2
742	при жизни	1	2
743	образом и	2	2
744	самым существенным	1	2
745	либо просто	1	2
746	них в	2	2
747	его современники	1	2
748	его из	1	2
749	в основном	7	2
750	в жизни	1	2
751	с такой	1	2
752	и при	2	2
753	теперь в	1	2
754	и дает	2	2
755	на те	1	2
756	это уже	2	2
757	никак не	3	2
758	и землей	1	2
759	перед ними	1	2
760	со всеми	5	2
761	особый интерес	1	2
762	даже при	1	2
763	для каждого	1	2
764	и так	5	2
765	жизни в	1	2
766	и были	1	2
767	отрицательные явления	1	2
768	о котором	2	2
769	в известном	1	2
770	следующие слова	1	2
771	знает что	1	2
772	в которые	1	2
773	не входит	2	2
774	перед нами	4	2
775	играли в	2	2
776	убеждение в	1	2
777	современной ему	1	2
778	слова и	3	2
779	именно на	1	2
780	и до	14	2
781	лишь бы	1	2
782	связанных с	1	2
783	вот этот	2	2
784	под открытым	1	2
785	имеем в	2	2
786	известной степени	1	2
787	между людьми	1	2
788	оружия в	1	2
789	что здесь	2	2
790	этого времени	1	2
791	и под	4	2
792	нем не	1	2
793	ее не	2	2
794	от которой	1	2
795	обвинение в	1	2
796	из первых	1	2
797	не знаем	1	2
798	полным правом	1	2
799	а уж	1	2
800	во втором	1	2
801	здесь не	5	2
802	для обозначения	1	2
803	ряд моментов	1	2
804	у них	1	2
805	в произведениях	2	2
806	но это	5	2
807	в согласии	1	2
808	стороны он	1	2
809	в ту	8	2
810	характерные для	1	2
811	поэтому он	4	2
812	к лицу	1	2
813	об их	2	2
814	дает нам	4	2
815	этом случае	1	2
816	в свое	1	2
817	из отдельных	1	2
818	и всякий	1	2
819	всегда можно	1	2
820	обвиняет в	2	2
821	основе своей	2	2
822	приготовления к	1	2
823	это был	1	2
824	нас не	1	2
825	вкладывает в	1	2
826	этих слов	1	2
827	так уже	1	2
828	лиц и	3	2
829	еще и	6	2
830	для него	7	2
831	не для	1	2
832	к первой	2	2
833	многочисленные примеры	1	2
834	того что	3	2
835	в литературе	10	2
836	о нем	3	2
837	ее в	1	2
838	где он	2	2
839	бы и	1	2
840	на пиру	1	2
841	формы и	1	2
842	пока в	1	2
843	от всех	1	2
844	чтобы я	1	2
845	этого не	1	2
846	приводит все	1	2
847	места в	2	2
848	которые как	1	2
849	временем с	1	2
850	протяжении почти	1	2
851	понимать как	1	2
852	в стороне	1	2
853	как она	2	2
854	все эти	16	2
855	а их	1	2
856	почти до	3	2
857	на фоне	1	2
858	что между	1	2
859	и со	2	2
860	к середине	1	2
861	не принимает	1	2
862	что тот	2	2
863	в сцене	1	2
864	особенно в	6	2
865	встречаем в	2	2
866	в форме	3	2
867	его к	3	2
868	на свете	2	2
869	что эти	1	2
870	к одному	2	2
871	но его	2	2
872	друг за	1	2
873	которого и	1	2
874	что брат	1	2
875	первый план	1	2
876	и только	1	2
877	хронологическом порядке	1	2
878	как же	1	2
879	не надо	1	2
880	получили в	1	2
881	это как	2	2
882	тому как	2	2
883	так давно	1	2
884	против нее	1	2
885	мы узнаем	1	2
886	дело не	3	2
887	слова с	1	2
888	имеет в	2	2
889	свою жизнь	1	2
890	на три	1	2
891	это была	1	2
892	тем самым	1	2
893	ему было	1	2
894	не дали	2	2
895	с кем	1	2
896	со своими	2	2
897	наконец на	1	2
898	в античном	1	2
899	во времена	1	2
900	себе не	1	2
901	шекспировского фальстафа	1	2
902	политики и	2	2
903	и новые	1	2
904	в новой	1	2
905	которой мы	1	2
906	еще несколько	1	1
907	характера как	1	1
908	люди знатные	1	1
909	к действительности	1	1
910	остается почти	1	1
911	был и	1	1
912	несомненно что	1	1
913	существенное различие	1	1
914	он получает	1	1
915	образов в	4	1
916	ее основных	1	1
917	традиционны и	1	1
918	не понимает	4	1
919	их из	1	1
920	многое в	1	1
921	рассказ о	1	1
922	теперь что	1	1
923	за мной	1	1
924	при изучении	1	1
925	в применении	1	1
926	что два	1	1
927	сущности еще	1	1
928	ли его	1	1
929	языком не	1	1
930	какова же	1	1
931	в разных	3	1
932	в нашу	2	1
933	кроме того	5	1
934	у его	1	1
935	а мне	1	1
936	в некоторых	1	1
937	с более	1	1
938	что человек	1	1
939	и приобрел	1	1
940	время не	1	1
941	с жизнью	1	1
942	же году	1	1
943	и характерную	1	1
944	только за	1	1
945	в различных	2	1
946	плане в	1	1
947	которой все	1	1
948	иначе чем	1	1
949	то теперь	1	1
950	вопрос об	1	1
951	до одного	1	1
952	одновременно не	1	1
953	вот что	1	1
954	был построен	1	1
955	о мире	3	1
956	образом что	1	1
957	на такой	2	1
958	весь этот	5	1
959	было очень	1	1
960	где происходит	1	1
961	из лучших	1	1
962	он собирается	1	1
963	в числе	3	1
964	места и	1	1
965	развития но	1	1
966	вот с	1	1
967	интересным примером	1	1
968	т i	1	1
969	века мы	1	1
970	в последнем	2	1
971	а именно	1	1
972	образы эти	2	1
973	на эту	2	1
974	большей или	3	1
975	образы в	2	1
976	с последующим	1	1
977	отличается от	1	1
978	которое не	1	1
979	мало того	1	1
980	характерную для	1	1
981	из героев	1	1
982	но мы	1	1
983	историю в	1	1
984	и стал	1	1
985	так например	2	1
986	с современной	1	1
987	людей с	2	1
988	моменты в	1	1
989	нашу задачу	2	1
990	эпизод с	3	1
991	теперь он	2	1
992	за меня	1	1
993	и отчасти	1	1
994	в бытовом	1	1
995	восемнадцать лет	1	1
996	же кто	1	1
997	в данном	5	1
998	шире и	4	1
999	этом празднике	1	1
1000	изображает как	1	1
1001	первый и	1	1
1002	находит в	1	1
1003	века с	2	1
1004	и такие	2	1
1005	всегда с	1	1
1006	их слух	1	1
1007	применении к	1	1
1008	чем за	1	1
1009	что мне	1	1
1010	два момента	1	1
1011	мы увидим	3	1
1012	в новом	1	1
1013	даже и	3	1
1014	и какова	1	1
1015	наконец по	1	1
1016	чем я	1	1
1017	входит в	2	1
1018	до него	1	1
1019	в античности	1	1
1020	и изображение	1	1
1021	еще две	1	1
1022	но даже	2	1
1023	но этот	1	1
1024	даже те	1	1
1025	платона и	2	1
1026	отрыве от	1	1
1027	у самого	3	1
1028	не давали	1	1
1029	по богатству	1	1
1030	с традиционными	1	1
1031	имея в	1	1
1032	только под	1	1
1033	для нее	1	1
1034	он дает	3	1
1035	положений и	1	1
1036	он считает	2	1
1037	все прочее	1	1
1038	линии в	1	1
1039	между отдельными	1	1
1040	победы над	1	1
1041	о них	1	1
1042	всего как	1	1
1043	правда и	1	1
1044	и была	1	1
1045	приходит на	1	1
1046	говорит что	1	1
1047	значительной степени	2	1
1048	здесь прежде	1	1
1049	и другую	1	1
1050	могла не	1	1
1051	сказать несколько	1	1
1052	не что	1	1
1053	углом зрения	1	1
1054	особенно показательны	1	1
1055	отметить что	2	1
1056	то его	2	1
1057	точке зрения	1	1
1058	всегда и	1	1
1059	и глубиной	2	1
1060	слов о	1	1
1061	в безопасности	1	1
1062	силу в	1	1
1063	но ни	1	1
1064	в описании	2	1
1065	одним понятием	1	1
1066	отдали дань	1	1
1067	настоящее время	2	1
1068	некоторые фрагменты	1	1
1069	имен названий	1	1
1070	них есть	1	1
1071	заметить что	1	1
1072	вино и	1	1
1073	в контексте	1	1
1074	в поздней	1	1
1075	нам право	1	1
1076	за него	2	1
1077	землю в	2	1
1078	протеста против	1	1
1079	с этими	2	1
1080	вошедших в	1	1
1081	чего он	2	1
1082	отсюда последствиями	1	1
1083	принимает участия	1	1
1084	и отдельные	1	1
1085	но никак	1	1
1086	исходит из	1	1
1087	и ценит	1	1
1088	развенчания в	1	1
1089	до поры	1	1
1090	и всякого	1	1
1091	именно с	1	1
1092	у лукиана	3	1
1093	этот момент	2	1
1094	для продажи	1	1
1095	коем случае	1	1
1096	следует и	1	1
1097	превосходная степень	4	1
1098	особенно часто	1	1
1099	на котором	2	1
1100	и две	1	1
1101	были бы	1	1
1102	связанное с	1	1
1103	в системе	3	1
1104	превратился в	1	1
1105	так у	1	1
1106	которой в	1	1
1107	но так	1	1
1108	имеется довольно	1	1
1109	или лучше	1	1
1110	характер ее	1	1
1111	никакому сомнению	2	1
1112	пристрастие к	1	1
1113	на античных	1	1
1114	несколько слов	1	1
1115	и весь	2	1
1116	всему народу	1	1
1117	которую они	1	1
1118	только не	1	1
1119	нему в	1	1
1120	на глазах	1	1
1121	и совершенно	1	1
1122	ее и	1	1
1123	войне и	1	1
1124	от его	1	1
1125	что иное	1	1
1126	первого из	2	1
1127	смех и	4	1
1128	на том	2	1
1129	вполне понятно	4	1
1130	внимание на	1	1
1131	перспективы и	1	1
1132	творчестве в	1	1
1133	конца в	2	1
1134	быть в	2	1
1135	начала и	8	1
1136	и легко	1	1
1137	правды с	1	1
1138	сущности и	1	1
1139	да чтобы	1	1
1140	элементов и	1	1
1141	с нею	2	1
1142	еды и	6	1
1143	вероятно в	1	1
1144	только во	3	1
1145	не думает	1	1
1146	полной мере	1	1
1147	скупится на	1	1
1148	слов то	1	1
1149	в суд	1	1
1150	вошел в	1	1
1151	с вопросами	1	1
1152	в третьем	1	1
1153	пор остается	1	1
1154	видит в	3	1
1155	мировоззрения и	3	1
1156	говорит он	2	1
1157	нового и	2	1
1158	во всей	3	1
1159	была речь	1	1
1160	повсюду в	1	1
1161	ее от	1	1
1162	именно здесь	1	1
1163	не нуждается	1	1
1164	быть только	1	1
1165	зарисовок и	1	1
1166	и богатстве	1	1
1167	самых замечательных	1	1
1168	под его	1	1
1169	так много	3	1
1170	без него	1	1
1171	эти три	2	1
1172	и уступала	1	1
1173	человек в	1	1
1174	ему же	1	1
1175	себя как	1	1
1176	и произведения	1	1
1177	суд в	1	1
1178	позволяют нам	1	1
1179	и людьми	1	1
1180	во главе	1	1
1181	к врачу	1	1
1182	следовательно и	2	1
1183	на площадях	2	1
1184	других современных	1	1
1185	на пир	1	1
1186	что стало	1	1
1187	того он	3	1
1188	нас от	1	1
1189	людьми и	2	1
1190	много и	1	1
1191	не узнал	1	1
1192	в бой	1	1
1193	последующих веков	1	1
1194	он сам	1	1
1195	тесным образом	1	1
1196	той или	2	1
1197	из пепла	1	1
1198	остановимся здесь	1	1
1199	именно как	1	1
1200	же образ	1	1
1201	и улицах	1	1
1202	но как	5	1
1203	приведем несколько	1	1
1204	о происхождении	1	1
1205	для его	1	1
1206	лица и	1	1
1207	начало в	2	1
1208	права на	1	1
1209	как следует	1	1
1210	от окружающих	1	1
1211	которых в	1	1
1212	дает своему	1	1
1213	мысль и	1	1
1214	они становятся	1	1
1215	если кто-нибудь	1	1
1216	не видят	3	1
1217	чтобы он	1	1
1218	выдержаны в	1	1
1219	как человек	2	1
1220	объясняется и	1	1
1221	время осады	1	1
1222	обычно на	1	1
1223	остается на	1	1
1224	явления в	1	1
1225	он стал	3	1
1226	всей этой	1	1
1227	год и	1	1
1228	в шутку	1	1
1229	не были	3	1
1230	получил от	1	1
1231	то на	1	1
1232	главного героя	1	1
1233	с общим	1	1
1234	его жизнь	1	1
1235	площадях и	1	1
1236	в современной	1	1
1237	чтобы их	1	1
1238	где все	2	1
1239	это может	1	1
1240	над ним	1	1
1241	говорили что	1	1
1242	мы здесь	2	1
1243	для наказания	1	1
1244	его так	2	1
1245	себя за	1	1
1246	а тем	1	1
1247	занимает в	1	1
1248	нем и	1	1
1249	общим остается	1	1
1250	или меньшей	3	1
1251	чем она	2	1
1252	так называемый	1	1
1253	и далеко	1	1
1254	знаем что	1	1
1255	это вовсе	2	1
1256	культуры и	7	1
1257	что во	1	1
1258	и др	9	1
1259	которое мы	1	1
1260	лет после	1	1
1261	свадьбы с	1	1
1262	произведениях и	1	1
1263	это ни	1	1
1264	чисто бытовых	1	1
1265	она здесь	1	1
1266	даже самого	1	1
1267	установления истины	1	1
1268	века он	3	1
1269	на весь	4	1
1270	ей не	1	1
1271	до наших	5	1
1272	источником смеха	1	1
1273	делает все	1	1
1274	время он	1	1
1275	о войне	1	1
1276	изменилось в	1	1
1277	речи и	2	1
1278	его влияние	1	1
1279	там где	6	1
1280	жизни ибо	1	1
1281	показывает что	1	1
1282	в него	1	1
1283	месте с	1	1
1284	образ как	3	1
1285	роль троянского	1	1
1286	случаев не	1	1
1287	он должен	1	1
1288	случае его	1	1
1289	затем когда	1	1
1290	одного и	1	1
1291	чем объяснить	2	1
1292	нее не	1	1
1293	из глаз	1	1
1294	было с	1	1
1295	взгляды на	1	1
1296	и самый	2	1
1297	и сами	1	1
1298	декрет о	1	1
1299	почему он	1	1
1300	в особенности	6	1
1301	на жизнь	1	1
1302	с полной	3	1
1303	всех отношениях	1	1
1304	время его	2	1
1305	замечая что	2	1
1306	собственном смысле	1	1
1307	изображение его	1	1
1308	в последующих	3	1
1309	усиливается тем	1	1
1310	грех по	1	1
1311	характерная для	1	1
1312	и этот	2	1
1313	в военной	1	1
