N	3gram	Losev_Prob	StatiiOP
159	в настоящее время	17	2
160	до тех пор	4	2
161	с которыми он	1	2
162	далеко не все	1	2
163	но в то	1	2
164	как мы видели	1	2
165	том что и	1	2
166	или лучше сказать	1	2
167	мы имеем в	1	2
168	так что в	1	2
169	у нас не	2	2
170	и то что	9	2
171	что в нем	4	2
172	тем что он	2	2
173	чтобы можно было	1	2
174	что это за	1	2
175	это прежде всего	1	2
176	ни о каком	2	2
177	как и в	1	2
178	может быть и	5	2
179	была бы невозможной	1	1
180	что у нас	1	1
181	должны были бы	2	1
182	мы на самом	1	1
183	он является в	1	1
184	но ведь это	1	1
185	ясно что ни	1	1
186	действующих лиц в	1	1
187	а может быть	3	1
188	как будто бы	4	1
189	не должно мешать	1	1
190	в то или	1	1
191	но в сущности	1	1
192	в крайнем случае	2	1
193	то тем самым	1	1
194	каком случае не	4	1
195	не только потому	1	1
196	но это их	1	1
197	могут и не	1	1
198	постановки этого вопроса	1	1
199	с первого взгляда	2	1
200	является как раз	1	1
201	же это за	1	1
202	свое законное место	1	1
203	на том что	3	1
204	таким образом слово	1	1
205	после всех этих	2	1
206	которой можно было	1	1
207	потому что оно	2	1
208	поэтому и в	1	1
209	в самом начале	1	1
210	того или другого	2	1
211	д и т	3	1
212	на холмах грузии	1	1
213	в собственном смысле	1	1
214	как бы они	1	1
215	для которого он	1	1
216	до наших дней	1	1
217	или иной мере	1	1
218	и тут не	1	1
219	в том и	1	1
220	и здесь история	1	1
221	с самого же	1	1
222	уже на первом	1	1
223	в и ленина	1	1
224	и это не	1	1
225	за пределы самой	1	1
226	а в том	1	1
227	необходимо обратить внимание	1	1
228	во что бы	2	1
229	что не имеет	1	1
230	общего с этими	1	1
231	потому что она	1	1
232	друг от друга	1	1
233	в подлинном смысле	1	1
234	свидетельствует о том	3	1
235	в этой сцене	1	1
236	и не имеет	1	1
237	но даже и	1	1
238	и то же	1	1
239	только тем что	1	1
240	этой казалось бы	1	1
241	был не просто	1	1
242	во многих отношениях	1	1
243	является то что	1	1
244	не хочет знать	1	1
245	о них даже	1	1
246	в первом из	1	1
247	в том случае	2	1
248	в общем смысле	1	1
249	в каком случае	6	1
250	не потому что	2	1
251	что при условии	1	1
252	может не быть	1	1
253	чтобы оно не	1	1
254	в нем может	1	1
255	нужно было бы	1	1
256	того что в	1	1
257	но и вообще	2	1
258	а есть только	2	1
259	хотя бы даже	2	1
260	если бы в	1	1
261	бы все же	1	1
262	само по себе	1	1
263	не имел бы	1	1
264	не так уж	1	1
265	также и то	4	1
266	и в своих	1	1
267	не знает ни	1	1
268	даже и в	3	1
269	не было и	1	1
270	что в них	1	1
271	и что такое	4	1
272	как бы хорошо	1	1
273	и времени в	1	1
274	что же это	1	1
275	такие слова как	1	1
276	между собою а	1	1
277	самого себя и	1	1
278	у нас еще	1	1
279	значит что мы	1	1
280	потому что не	1	1
281	то что ей	1	1
282	сказать что он	2	1
283	как в отношении	1	1
284	есть нечто совершенно	1	1
285	очень и очень	1	1
286	собой все это	1	1
287	является одним из	1	1
288	кажется что все	1	1
289	но как раз	2	1
290	имел в виду	2	1
291	это вовсе не	2	1
292	гораздо ближе к	1	1
293	для кого не	1	1
294	но интереснее всего	1	1
295	только то что	6	1
296	так как он	2	1
297	это значит что	3	1
298	здесь идет речь	2	1
299	для нас особенно	1	1
300	которую можно назвать	1	1
301	не то что	2	1
302	имея в виду	1	1
303	так же и	4	1
304	и о том	3	1
305	внимание также и	1	1
306	является для нас	1	1
307	и не может	1	1
308	а иной раз	1	1
309	мы имеем дело	1	1
310	вовсе не один	1	1
311	то ни стало	2	1
312	того что он	1	1
313	является к сожалению	1	1
314	в какой-то мере	2	1
315	само собой разумеется	1	1
316	с нашей точки	1	1
317	то что было	1	1
318	не имел никакого	1	1
319	этому поводу с	1	1
320	о чем и	2	1
321	или иначе но	1	1
322	потому что для	1	1
323	у нас только	1	1
324	то что она	1	1
325	вообще и в	1	1
326	т д все	1	1
327	идет речь о	1	1
328	и потому что	1	1
329	друг к другу	2	1
330	это может быть	1	1
331	каждая из этих	1	1
332	мысль о том	2	1
333	в значительной мере	2	1
334	быть даже и	2	1
335	даже сказать что	1	1
336	что то что	1	1
337	а на самом	1	1
338	что на свете	1	1
339	нашей точки зрения	1	1
340	и может быть	1	1
341	от того что	1	1
342	вместо этого он	1	1
343	только в его	1	1
344	в этом же	1	1
345	самого же начала	1	1
346	иной раз даже	1	1
347	и не очень	1	1
348	не было этого	2	1
349	сказать что они	1	1
350	конечно далеко не	1	1
351	может быть даже	2	1
352	несет на себе	1	1
353	для которых эта	1	1
354	ни в какой	1	1
355	в последние десятилетия	2	1
356	значение но в	1	1
357	и в отношении	1	1
358	и вовсе не	6	1
359	отчет в том	1	1
360	каком смысле не	1	1
361	не будет иметь	1	1
362	но и не	2	1
363	в некоторых случаях	1	1
364	между прочим следующее	1	1
365	было бы говорить	1	1
366	нем может быть	1	1
367	что ведь и	1	1
368	к выводу что	1	1
369	не все что	1	1
370	в результате этого	1	1
371	внимание именно на	1	1
372	и той же	1	1
373	именно то что	4	1
374	говорить о том	1	1
375	и ни в	2	1
376	или вернее сказать	2	1
377	связи с этим	2	1
378	имеет много общего	1	1
379	своего изложения и	1	1
380	и можно ли	1	1
381	ни на что	1	1
382	xviii и xix	1	1
383	а в известном	1	1
384	но как бы	1	1
385	не имеет никакого	2	1
386	случае и в	1	1
387	он может быть	1	1
388	вовсе не так	1	1
389	но во многих	1	1
390	но в конце	1	1
391	одна из этих	1	1
392	случае в число	1	1
393	мы видели выше	1	1
394	в сущности говоря	1	1
395	то что никогда	1	1
396	вовсе еще не	3	1
397	указание на то	1	1
398	что бы то	2	1
399	мы до сих	1	1
400	если оно не	1	1
401	может быть никакого	1	1
402	свое место в	1	1
403	во всех случаях	1	1
404	у нас сейчас	2	1
405	потому что ведь	1	1
406	но уже в	2	1
407	и в частности	3	1
408	именно в этом	2	1
409	том что такое	1	1
410	и во втором	1	1
411	одно и то	1	1
412	содержит в себе	7	1
413	гораздо больше чем	2	1
414	одной и той	1	1
415	на что другое	1	1
416	и притом в	1	1
417	что такое вообще	1	1
418	принадлежит в языке	1	1
419	тот и другой	1	1
420	притом не в	1	1
421	однако и в	1	1
422	можно даже сказать	2	1
423	д все это	1	1
424	еще очень и	1	1
425	только в ней	1	1
426	хотя бы в	1	1
427	что язык не	1	1
428	и что в	2	1
429	же как и	1	1
430	что на этой	1	1
431	не могут быть	1	1
432	то что для	1	1
433	и еще до	1	1
434	можно ли считать	1	1
435	представление о том	1	1
436	те или иные	1	1
437	том что не	1	1
438	никакой связи с	1	1
439	с которыми мы	1	1
440	в таких случаях	2	1
441	как о чем-то	1	1
442	себе и в	2	1
443	и не только	1	1
444	сих пор мы	3	1
445	не только все	1	1
446	если бы оно	1	1
447	также и в	2	1
448	все еще не	1	1
449	те или другие	2	1
450	все что было	1	1
451	тот или иной	3	1
452	значит именно то	1	1
453	на одном примере	1	1
454	сказать что мы	1	1
455	очевидный факт что	1	1
456	в другом случае	2	1
457	но все-таки это	1	1
458	всегда в той	1	1
459	потому что они	1	1
460	нам кажется что	1	1
461	же самое и	1	1
462	это есть не	1	1
