N	2gram	Losev_Prob	VLabPisa
248	образа в	1	2
249	внимание на	4	2
250	тогда когда	4	2
251	смысле слова	12	2
252	да и	5	2
253	следует что	1	2
254	хотя и	10	2
255	подчеркнуть что	1	2
256	о чем	2	2
257	в большей	2	2
258	одном и	1	2
259	после этого	1	2
260	в науке	2	2
261	с более	1	2
262	что такое	1	2
263	а затем	1	2
264	как у	1	2
265	не отрицает	1	2
266	из своих	1	2
267	для них	3	2
268	не столько	1	2
269	поэта как	1	2
270	с другими	1	2
271	м горький	1	2
272	по себе	5	2
273	ума и	1	2
274	только очень	1	2
275	разобраться в	2	2
276	но с	1	2
277	в своих	3	2
278	и даже	24	2
279	что ни	1	2
280	этой точки	2	2
281	и наконец	4	2
282	в которой	7	2
283	такое понимание	1	2
284	не о	2	2
285	и некоторые	1	2
286	а о	1	2
287	а во-вторых	1	2
288	что его	4	2
289	тургенева и	1	2
290	что она	2	2
291	но не	12	2
292	в ней	4	2
293	но вот	1	2
294	точном смысле	1	2
295	между собою	2	2
296	в жизни	4	2
297	понимать как	1	2
298	н тихонова	1	2
299	свидетельствуют о	1	2
300	к его	5	2
301	не подлежит	1	2
302	силу чего	1	2
303	по одному	2	2
304	между прочим	2	2
305	что мы	4	2
306	слова не	1	2
307	и просто	3	2
308	на этом	1	2
309	не вполне	2	2
310	не менее	8	2
311	можно ли	2	2
312	ли не	2	2
313	только для	5	2
314	бы не	4	2
315	остановимся на	2	2
316	после того	3	2
317	на то	2	2
318	которая не	1	2
319	в чем	3	2
320	числе и	1	2
321	русских писателей	1	2
322	говорит об	1	2
323	так например	1	2
324	но к	2	2
325	основные тенденции	1	2
326	сих пор	3	2
327	по его	2	2
328	а для	1	2
329	от них	2	2
330	еще не	4	2
331	братьях карамазовых	1	2
332	в каждом	2	2
333	во всяком	7	2
334	и потому	4	2
335	еще и	6	2
336	того или	3	2
337	до сих	3	2
338	человека в	3	2
339	и быть	1	2
340	а к	1	2
341	в конкретной	1	2
342	а как	2	2
343	значит что	3	2
344	в целях	3	2
345	художественной структуры	1	2
346	объективного мира	2	2
347	до нас	7	2
348	то это	1	2
349	первая из	1	2
350	всяком случае	6	2
351	одной стороны	5	2
352	также и	21	2
353	в другом	6	2
354	не по	1	2
355	искусства и	1	2
356	не быть	1	2
357	ли на	1	2
358	в стихотворении	28	2
359	не всегда	5	2
360	по крайней	8	2
361	оно является	1	2
362	явления в	1	2
363	процесса в	1	2
364	из себя	1	2
365	одному тому	1	2
366	каждой из	1	2
367	результате чего	2	2
368	в различных	1	2
369	о своем	2	2
370	можно было	4	2
371	только у	1	2
372	даже не	1	2
373	и сам	5	2
374	от того	1	2
375	действительность в	2	2
376	образом даже	1	2
377	или наконец	1	2
378	на это	2	2
379	ни одного	1	2
380	он и	5	2
381	в италии	1	2
382	к ним	3	2
383	же самое	2	2
384	он в	5	2
385	вообще и	3	2
386	братьев карамазовых	1	2
387	будто бы	5	2
388	и никогда	3	2
389	и многих	1	2
390	заключается в	1	2
391	которые в	3	2
392	и у	8	2
393	они должны	1	2
394	необходимо и	1	2
395	бы еще	1	2
396	одной из	5	2
397	дня и	1	2
398	в образе	2	2
399	на него	3	2
400	он не	4	2
401	во всей	1	2
402	или иной	4	2
403	в общем	1	2
404	который в	10	2
405	и дальше	2	2
406	он сам	3	2
407	в области	3	2
408	что даже	1	2
409	искусство как	1	2
410	у них	1	2
411	нет никаких	1	2
412	к этим	1	2
413	конце концов	7	2
414	уже по	2	2
415	чтобы не	1	2
416	этом же	2	2
417	и для	11	2
418	и том	1	2
419	но для	2	2
420	только о	3	2
421	крайней мере	8	2
422	ни с	4	2
423	но в	17	2
424	толстой в	1	2
425	чуть ли	1	2
426	вплоть до	2	2
427	в той	5	1
428	с которой	1	1
429	были бы	1	1
430	рисуется в	2	1
431	андрея болконского	1	1
432	об их	1	1
433	об его	3	1
434	то в	4	1
435	от него	1	1
436	однако и	1	1
437	к действительности	1	1
438	и другие	4	1
439	является в	1	1
440	и то	6	1
441	в достаточно	1	1
442	не нашел	2	1
443	поэтому что	1	1
444	человеческой личности	1	1
445	сущность его	1	1
446	ни в	17	1
447	а другие	1	1
448	и автор	1	1
449	огромное значение	1	1
450	но на	1	1
451	в более	1	1
452	что если	1	1
453	мук не	1	1
454	можно говорить	1	1
455	и мы	1	1
456	в прямом	1	1
457	мы и	2	1
458	говоря уже	2	1
459	те или	1	1
460	достоевского в	1	1
461	смысле что	1	1
462	то за	1	1
463	художник должен	1	1
464	этом замечательном	1	1
465	от жизни	2	1
466	его мнению	1	1
467	смотреть на	2	1
468	а наоборот	2	1
469	отражение в	1	1
470	ней не	1	1
471	перед собою	1	1
472	данном случае	5	1
473	и творческий	1	1
474	то есть	38	1
475	его самого	1	1
476	свидетельствует и	1	1
477	образом уже	2	1
478	можно и	1	1
479	иной мере	2	1
480	свидетельствует о	4	1
481	рассказ о	2	1
482	которые не	1	1
483	в поэзии	1	1
484	и кончая	1	1
485	почти не	1	1
486	бы например	1	1
487	своего собственного	1	1
488	поэтому в	1	1
489	он только	1	1
490	и прочих	1	1
491	мы не	7	1
492	и стиль	1	1
493	и имеет	1	1
494	образы но	1	1
495	пишет с	1	1
496	с этой	4	1
497	не чем	3	1
498	еще больше	2	1
499	или по	1	1
500	дело с	1	1
501	нет места	1	1
502	еще более	4	1
503	только лишь	1	1
504	или ее	1	1
505	несмотря на	7	1
506	и дает	1	1
507	не для	2	1
508	оказывается не	1	1
509	под ним	1	1
510	разум и	1	1
511	проявляется в	3	1
512	которых он	1	1
513	формы в	1	1
514	реальной жизни	1	1
515	что трагедия	1	1
516	это значит	3	1
517	в следующих	1	1
518	с ним	4	1
519	природе и	1	1
520	по выражению	1	1
521	кроме того	5	1
522	разница между	1	1
523	две основные	1	1
524	это обстоятельство	1	1
525	сам по	3	1
526	тон и	1	1
527	труда это	1	1
528	все муки	1	1
529	не как	3	1
530	аналогии с	1	1
531	основная функция	1	1
532	мы в	1	1
533	принцип который	2	1
534	для нас	14	1
535	и точно	1	1
536	художественного образа	4	1
537	и свой	1	1
538	например с	1	1
539	науке и	1	1
540	с творчеством	1	1
541	и творчества	1	1
542	они в	1	1
543	или иную	1	1
544	другой стороне	1	1
545	в намеченную	1	1
546	и никакой	1	1
547	каждого человека	1	1
548	чем он	1	1
549	образ уже	1	1
550	нет никакого	6	1
551	и создает	1	1
552	в живом	1	1
553	скрябина и	3	1
554	таком случае	2	1
555	у этого	1	1
556	в этих	3	1
557	за это	6	1
558	ни просто	1	1
559	без этого	1	1
560	и смысл	1	1
561	в виде	25	1
562	области художественного	1	1
563	для писателя	1	1
564	говорит он	1	1
565	но некоторые	1	1
566	ведь это	1	1
567	в таких	2	1
568	теперь на	1	1
569	так или	3	1
570	если не	6	1
571	его развитие	1	1
572	в духе	4	1
573	к искусству	1	1
574	случае он	1	1
575	но он	5	1
576	самом деле	3	1
577	так было	1	1
578	но все	6	1
579	говорят в	1	1
580	как видно	1	1
581	в живописи	1	1
582	жизни это	2	1
583	этого не	2	1
584	основная идея	1	1
585	в свои	2	1
586	и вдруг	1	1
587	является пределом	1	1
588	трудно отличить	1	1
589	или иначе	3	1
590	не будем	3	1
591	а также	8	1
592	жизнь в	3	1
593	смысла и	1	1
594	самые разнообразные	1	1
595	наконец в-третьих	1	1
596	приходит в	1	1
597	который как	2	1
598	обходится без	1	1
599	и которая	3	1
600	и судьбы	1	1
601	вступает с	1	1
602	результате этого	1	1
603	и все	12	1
604	по аналогии	1	1
605	эти образы	1	1
606	учения о	1	1
607	о своей	1	1
608	они могут	1	1
609	на себя	2	1
610	достаточно ясно	1	1
611	с теми	3	1
612	сущности в	1	1
613	тем что	2	1
614	от всего	1	1
615	к более	1	1
616	быть даже	1	1
617	в музыке	1	1
618	когда все	1	1
619	то время	4	1
620	в таком	4	1
621	без всякой	1	1
622	общих и	1	1
623	если он	4	1
624	только два	1	1
625	бы все	1	1
626	очень много	3	1
627	том или	3	1
628	и напряжением	1	1
629	сама по	2	1
630	можно назвать	2	1
631	места и	1	1
632	в стороне	1	1
633	слова на	1	1
634	теми или	1	1
635	простой и	2	1
636	встречаемся с	1	1
637	из тех	3	1
638	друг другу	1	1
639	что перед	2	1
640	свой труд	1	1
641	чем иным	3	1
642	и без	5	1
643	в какой	5	1
644	с жизнью	1	1
645	работы в	1	1
646	кстати сказать	1	1
647	в устах	1	1
648	мы встречаемся	1	1
649	понятия и	2	1
650	нас к	1	1
651	время как	4	1
652	что по	1	1
653	более точно	1	1
654	а именно	12	1
655	или даже	4	1
656	помимо всего	1	1
657	всем своем	2	1
658	это время	3	1
659	ясно из	1	1
660	и так	3	1
661	состоит из	1	1
662	и вместе	3	1
663	эту проблему	1	1
664	произведение с	1	1
665	на эту	2	1
666	покончить с	1	1
667	как в	3	1
668	случайно и	1	1
669	говорят о	1	1
670	этом свидетельствует	1	1
671	перейти к	3	1
672	что ее	1	1
673	на одном	2	1
674	по своему	3	1
675	себя и	1	1
676	не имеет	3	1
677	является для	3	1
678	к какому	1	1
679	обе эти	1	1
680	остается только	1	1
681	но у	1	1
682	два примера	1	1
683	процессе у	1	1
684	богов он	1	1
685	который я	1	1
686	у платона	1	1
687	усилий и	1	1
688	о котором	4	1
689	том смысле	2	1
690	это было	2	1
691	создает образ	1	1
692	до самых	1	1
693	в известном	2	1
694	для их	2	1
695	в плоскости	1	1
696	знает что	3	1
697	образом у	2	1
698	и это	3	1
699	пока он	1	1
700	в каждой	2	1
701	а только	5	1
702	в каком	1	1
703	это противопоставление	1	1
704	ничего общего	6	1
705	данного писателя	1	1
706	вечном муже	2	1
707	и из	1	1
708	на себе	1	1
709	в существе	1	1
710	что их	1	1
711	это самое	1	1
712	героя и	1	1
713	мысли в	2	1
714	человека а	2	1
715	не все	3	1
716	казалось бы	1	1
717	в математике	1	1
718	сообщает что	1	1
719	моменты в	1	1
720	той или	5	1
721	а вместе	2	1
722	чтобы понять	1	1
723	в дальнейшем	7	1
724	самой общей	1	1
725	жизнь и	6	1
726	таковы же	1	1
727	в подавляющем	1	1
728	и отсюда	1	1
729	что эти	1	1
730	нет ничего	3	1
731	высокой и	1	1
732	поскольку она	1	1
733	чтобы покончить	1	1
734	еще до	2	1
735	под именем	1	1
736	бросается в	3	1
737	ни к	2	1
738	наконец и	1	1
739	совершенно не	1	1
740	как показывает	2	1
741	записана у	1	1
742	на этой	2	1
743	а с	4	1
744	в данном	6	1
745	можно установить	1	1
746	художественные образы	6	1
747	для достижения	1	1
748	силы и	2	1
749	тут и	4	1
750	виду не	1	1
751	проявляется не	1	1
752	тем более	2	1
753	а если	4	1
754	его таким	1	1
755	бы с	2	1
756	же автор	1	1
757	что этот	6	1
758	вопрос о	2	1
759	были у	1	1
760	приходит и	1	1
761	и образа	1	1
762	доходят до	1	1
763	тех же	1	1
764	себе все	2	1
765	в братьях	1	1
766	говорил о	1	1
767	эти идеи	2	1
768	поэзии и	1	1
769	соблазн трактовать	1	1
770	об одном	1	1
771	очень часто	1	1
772	в чистом	1	1
773	он был	5	1
774	есть в	6	1
775	конечно не	2	1
776	в роли	2	1
777	творчество и	1	1
778	не говоря	2	1
779	входит в	1	1
780	как представителя	1	1
781	в осени	1	1
782	уже в	4	1
783	очень близко	1	1
784	почти исключительно	1	1
785	ту или	1	1
786	с определенной	1	1
787	бытия в	1	1
788	неотделимо от	1	1
789	научного творчества	1	1
790	здесь можно	1	1
791	науки хотя	1	1
792	другой в	1	1
793	только об	1	1
794	напомним только	1	1
795	то уже	1	1
796	замысел в	1	1
797	и золотой	1	1
798	и технического	1	1
799	последовательном развитии	1	1
800	это для	1	1
801	подавляющем большинстве	1	1
802	этому и	1	1
803	в борьбу	1	1
804	характерны для	1	1
805	вяч иванова	23	1
806	автора так	1	1
807	друг друга	1	1
808	называл его	1	1
809	строк из	1	1
810	потому что	21	1
811	в свою	4	1
812	и тем	4	1
813	слова и	1	1
814	быть и	1	1
815	в риме	1	1
816	и счастье	1	1
817	идет в	1	1
818	только тогда	3	1
819	если б	1	1
820	романов достоевского	1	1
821	и поэтому	2	1
822	в него	1	1
823	только один	2	1
824	то все	1	1
825	а по	1	1
826	но она	1	1
827	со стороны	1	1
828	только на	2	1
829	что муки	1	1
830	или иных	2	1
831	типа мы	1	1
832	дошедших до	1	1
833	содержания и	1	1
834	что эта	3	1
835	для этого	2	1
836	на его	4	1
837	к творчеству	1	1
838	творчества таким	1	1
839	и если	2	1
840	хотя в	1	1
841	к дельвигу	1	1
842	и что	9	1
843	своей работе	1	1
844	дело не	1	1
845	процесс создания	1	1
846	приходит к	2	1
847	предисловии к	2	1
848	за пределы	1	1
849	но только	5	1
850	им самим	1	1
851	говорит что	1	1
852	подобного рода	9	1
853	опять-таки в	1	1
854	что некоторые	1	1
855	в начале	6	1
856	у достоевского	4	1
857	перестанет быть	1	1
858	еще в	6	1
859	это то	1	1
860	борьбу и	1	1
861	этой жизни	2	1
862	доходит до	2	1
863	следующих словах	1	1
864	часто в	1	1
865	и жизни	2	1
866	что еще	1	1
867	этого образа	1	1
868	горький в	1	1
869	в истории	1	1
870	значение ее	1	1
871	борьбы и	1	1
872	этом смысле	4	1
873	что из	1	1
874	то или	1	1
875	или как	1	1
876	самого начала	3	1
877	характером и	1	1
878	и речи	2	1
879	в новое	3	1
880	себе в	2	1
881	свою очередь	2	1
882	или иное	1	1
883	знает их	1	1
884	какой мере	3	1
885	о скрябине	1	1
886	работы на	1	1
887	в глаза	3	1
888	художественными образами	2	1
889	мере не	5	1
890	не случайно	1	1
891	художественных произведений	1	1
892	связанными с	1	1
893	личности и	1	1
894	значение и	2	1
895	что об	1	1
896	имеем в	1	1
897	на некоторые	1	1
898	художественном образе	1	1
899	единство и	1	1
900	которых каждая	1	1
901	отношение к	3	1
902	о создании	5	1
903	утверждал что	1	1
904	как мы	5	1
905	это подчеркивает	1	1
906	и творчески	1	1
907	же не	4	1
908	к ней	2	1
909	наконец что	1	1
910	я с	2	1
911	но по	3	1
912	это вовсе	1	1
913	общего с	2	1
914	что во	2	1
915	приведем только	1	1
916	красноречиво говорит	1	1
917	заметить что	1	1
918	необходимо сделать	1	1
919	образов но	1	1
920	еще определеннее	1	1
921	и во	2	1
922	данте и	4	1
923	от которой	1	1
924	ею и	2	1
925	и пытается	1	1
926	о начале	1	1
927	виде не	1	1
928	и чисто	2	1
929	новое время	3	1
930	лишь о	1	1
931	но пожалуй	1	1
932	созерцания и	1	1
933	что может	1	1
934	но ее	1	1
935	из глубокой	1	1
936	уже не	12	1
937	за его	2	1
938	имеем дело	1	1
939	не значит	1	1
940	легенды о	1	1
941	так не	1	1
942	их можно	1	1
943	уже о	2	1
944	или иного	2	1
945	человека это	1	1
946	человека вообще	2	1
947	и других	1	1
948	чаще всего	1	1
949	иным как	3	1
950	как будто	9	1
951	искусства в	2	1
952	у н	2	1
953	здесь не	12	1
954	а об	1	1
955	женщину а	1	1
956	этот последний	2	1
957	впечатлений в	1	1
958	по законам	1	1
959	план романа	1	1
960	или из	1	1
961	наконец все	1	1
962	их на	1	1
963	тех или	2	1
964	силу того	1	1
965	романа или	1	1
966	ф достоевского	1	1
967	р вагнера	1	1
968	можно мыслить	1	1
969	увидим ниже	1	1
970	который у	1	1
971	платон в	2	1
972	это в	2	1
973	необходимо учитывать	1	1
974	месте в	2	1
975	в ту	1	1
976	в вечном	2	1
977	детальное изучение	1	1
978	речи о	2	1
979	радости и	1	1
980	но это	7	1
981	своей индивидуальности	1	1
982	является уже	1	1
983	с ее	1	1
984	не имеющих	1	1
985	из него	1	1
986	во времени	1	1
987	красоты и	2	1
988	нетрудно понять	1	1
989	в едином	1	1
990	в самой	5	1
991	не был	1	1
992	если только	2	1
993	становится в	1	1
994	стихотворения и	1	1
995	стороны он	2	1
996	и ни	4	1
997	он должен	2	1
998	в м	2	1
999	собственно говоря	1	1
1000	тому же	5	1
1001	что на	1	1
1002	в заключение	3	1
1003	и восстанавливает	1	1
1004	мира в	3	1
1005	не к	3	1
1006	и самый	1	1
1007	имеет ничего	2	1
1008	у которого	2	1
1009	говорит как	1	1
1010	многие писатели	1	1
