1	с другой стороны	9	17
95	но то что	1	1
96	в мировом фольклоре	1	1
97	его как и	1	1
98	что то что	1	1
99	одна из них	1	1
100	же мы можем	1	1
101	это далеко не	1	1
102	смысле этого слова	2	1
103	одна и та	1	1
104	совершенно очевидно что	2	1
105	для того чтобы	4	1
106	ту или иную	1	1
107	то он не	1	1
108	то что она	1	1
109	а не его	1	1
110	один и тот	2	1
111	в обратном порядке	2	1
112	на примере одного	1	1
113	состоит в том	8	1
114	при встрече с	3	1
115	и то что	3	1
116	с точки зрения	8	1
117	тем что у	1	1
118	что мы знаем	1	1
119	могут быть зафиксированы	1	1
120	ответ на этот	1	1
121	в целом итак	1	1
122	прямо говорит о	1	1
123	оно не случайно	1	1
124	это не так	1	1
125	обращает на себя	4	1
126	к тому что	2	1
127	при этом он	2	1
128	можно сказать что	3	1
129	в большинстве случаев	1	1
130	том что он	4	1
131	всяком случае не	1	1
132	ли он в	1	1
133	своего отца и	1	1
134	сказать что в	1	1
135	вслед за ним	1	1
136	это указание на	1	1
137	не хотелось бы	1	1
138	и должны быть	1	1
139	во второй половине	1	1
140	но они же	1	1
141	а не с	3	1
142	это не всегда	1	1
143	в подобных случаях	1	1
144	ничего не означает	1	1
145	со всех сторон	2	1
146	то ни было	3	1
147	на то что	2	1
148	мысль о том	2	1
149	но он не	1	1
150	мы уже говорили	1	1
151	своего апогея в	1	1
152	то у нас	1	1
153	и та же	1	1
154	тогда как в	3	1
155	в самом начале	4	1
156	в частности и	1	1
157	и на примере	1	1
158	хотя и не	1	1
159	а с другой	2	1
160	с тех пор	1	1
161	это означает что	2	1
162	имеем дело с	5	1
163	должен быть рассмотрен	1	1
164	не имеет никаких	1	1
165	говорилось выше с	1	1
166	же как и	1	1
167	и он же	3	1
168	может быть это	1	1
169	в этой связи	3	1
170	дело не только	1	1
171	в связи с	3	1
172	все того же	3	1
173	до встречи с	1	1
174	в самом деле	4	1
175	должны были бы	1	1
176	не столько о	1	1
177	в этом мире	1	1
178	в сравнении с	2	1
179	по ту сторону	1	1
180	но с другой	1	1
181	и не может	4	1
182	и т п	3	1
183	только в том	1	1
184	полном соответствии с	2	1
185	в стране мертвых	2	1
186	а не в	3	1
187	как нам кажется	3	1
188	он не только	1	1
189	сами по себе	3	1
190	мы обратимся к	1	1
191	ибо он уже	1	1
192	том что именно	1	1
193	вопрос о том	1	1
194	не в состоянии	2	1
195	и дело не	1	1
196	только то что	1	1
197	оно может быть	1	1
198	то же самое	3	1
199	и вступает в	1	1
200	в себе не	2	1
201	в чистом виде	2	1
202	как и сам	2	1
203	и может быть	1	1
204	не только на	1	1
205	и тот же	3	1
206	но уже в	1	1
207	в этом же	1	1
208	как мы увидим	1	1
209	вместе с ними	1	1
210	бы то ни	3	1
211	лицом к лицу	1	1
212	в этом все	1	1
213	достигает своего апогея	1	1
214	и в особенности	1	1
215	о чем речь	2	1
216	не только во	1	1
217	к этому же	1	1
218	и тем самым	4	1
219	и как будто	1	1
220	мы должны помнить	1	1
221	и эти два	1	1
222	легко может быть	1	1
223	к выводу что	1	1
224	не в его	1	1
225	на вопрос почему	1	1
226	в чем собственно	1	1
227	в какой-то степени	1	1
228	еще ничего не	1	1
229	могло и не	1	1
230	определяется не только	1	1
231	не говорит о	1	1
232	этой связи особую	1	1
233	с первых слов	1	1
234	как бы в	1	1
235	к тому же	13	1
236	то что все	1	1
237	что он не	2	1
238	то что не	1	1
239	потому что я	1	1
240	могут быть только	1	1
241	того что в	2	1
