N	2gram	Losev_Prob	VLabPisa
413	о его	3	2
414	это видно	1	2
415	в известной	3	2
416	произведения не	1	2
417	дня и	1	2
418	в образе	1	2
419	на него	3	2
420	он не	10	2
421	во всей	3	2
422	или иной	20	2
423	он может	2	2
424	который в	2	2
425	если они	2	2
426	он сам	7	2
427	в области	2	2
428	и значит	3	2
429	что даже	6	2
430	для которых	2	2
431	только с	5	2
432	у них	2	2
433	конце концов	4	2
434	уже по	2	2
435	чтобы не	2	2
436	и для	5	2
437	но для	3	2
438	обобщения в	1	2
439	только о	3	2
440	крайней мере	9	2
441	ни с	5	2
442	но в	17	2
443	вплоть до	3	2
444	в той	8	1
445	ничего иного	1	1
446	с которой	2	1
447	для самого	2	1
448	были бы	5	1
449	может обойтись	2	1
450	подчеркивают в	1	1
451	рисуется в	1	1
452	андрея болконского	1	1
453	об его	7	1
454	то в	4	1
455	вот эта	2	1
456	самое понятие	1	1
457	от него	2	1
458	именно к	3	1
459	однако и	2	1
460	и другие	4	1
461	этом случае	8	1
462	является в	3	1
463	прямо и	1	1
464	смерть и	1	1
465	и то	17	1
466	ответ на	1	1
467	а потому	1	1
468	из главнейших	1	1
469	ее и	2	1
470	образом и	2	1
471	отдельных частей	1	1
472	ни в	17	1
473	мы видим	1	1
474	но на	2	1
475	в более	1	1
476	что если	3	1
477	и мы	1	1
478	реалистического искусства	1	1
479	в прямом	1	1
480	как форма	1	1
481	мы и	5	1
482	говоря уже	1	1
483	таковы например	1	1
484	те или	9	1
485	у гоголя	9	1
486	вне себя	1	1
487	эдгара по	1	1
488	смысле что	4	1
489	многих других	2	1
490	а наоборот	3	1
491	со всем	2	1
492	из конкретной	1	1
493	наше сознание	1	1
494	изображает его	1	1
495	ней не	1	1
496	типа как	1	1
497	данном случае	12	1
498	в специальных	1	1
499	то есть	63	1
500	непосредственного чувства	1	1
501	не впасть	1	1
502	иной мере	3	1
503	свидетельствует о	2	1
504	роль и	2	1
505	рассказ о	1	1
506	которые не	1	1
507	или только	1	1
508	к этой	2	1
509	в отражении	1	1
510	и кончая	1	1
511	переходит в	2	1
512	время и	2	1
513	своего собственного	1	1
514	поэтому в	2	1
515	он только	2	1
516	и прочих	2	1
517	мы не	15	1
518	пушкина в	1	1
519	будет ясно	1	1
520	и имеет	1	1
521	именно те	1	1
522	он всегда	1	1
523	с этой	3	1
524	функционирует только	1	1
525	не чем	2	1
526	нет например	1	1
527	как самый	1	1
528	еще больше	1	1
529	аллегории и	3	1
530	или по	6	1
531	дело с	3	1
532	еще более	3	1
533	не обязательна	1	1
534	об искусстве	1	1
535	момента в	1	1
536	в обыденной	1	1
537	или ее	1	1
538	несмотря на	4	1
539	смешение понятий	1	1
540	из того	3	1
541	и дает	1	1
542	хотя у	1	1
543	образ а	2	1
544	оказывается не	2	1
545	а и	2	1
546	к необходимости	1	1
547	хотя может	1	1
548	мы получаем	1	1
549	слов в	1	1
550	формы в	1	1
551	в определенном	1	1
552	всего вышесказанного	1	1
553	значит не	1	1
554	обычно не	1	1
555	это значит	12	1
556	смешивают с	1	1
557	или иными	1	1
558	реальной жизнью	1	1
559	и разные	1	1
560	с ним	11	1
561	где же	1	1
562	схемы но	1	1
563	кроме того	5	1
564	не являются	4	1
565	он это	1	1
566	и наглядно	1	1
567	разница между	1	1
568	простого и	1	1
569	сам по	11	1
570	теоретиков искусства	1	1
571	всегда были	1	1
572	есть функция	1	1
573	о нем	2	1
574	предполагает наличие	1	1
575	не как	1	1
576	в окончательной	1	1
577	мы в	6	1
578	принцип который	1	1
579	для нас	23	1
580	у гете	1	1
581	и всегда	2	1
582	становится ясной	1	1
583	без понятия	1	1
584	художественного образа	12	1
585	целом но	1	1
586	в полноценном	1	1
587	например с	1	1
588	для данной	1	1
589	представлений о	2	1
590	или иную	3	1
591	нет того	2	1
592	в логике	1	1
593	области не	1	1
594	но что	3	1
595	образов их	1	1
596	силой и	1	1
597	чем он	2	1
598	других категорий	1	1
599	как нечто	9	1
600	нет никакого	4	1
601	исторического развития	2	1
602	в живом	1	1
603	таком случае	7	1
604	или другого	3	1
605	образа есть	1	1
606	в этих	6	1
607	без того	1	1
608	без этого	3	1
609	себя или	2	1
610	и эти	1	1
611	в виде	20	1
612	если первая	1	1
613	с действительностью	1	1
614	для писателя	1	1
615	всех отдельных	1	1
616	в таких	3	1
617	и самые	1	1
618	как же	3	1
619	так или	2	1
620	что чем	2	1
621	же выражается	1	1
622	сами по	8	1
623	если не	7	1
624	в математическом	2	1
625	в художественную	2	1
626	не выражается	1	1
627	случае он	1	1
628	говорим о	5	1
629	ее полноте	1	1
630	закону который	1	1
631	но он	1	1
632	самом деле	6	1
633	является таким	1	1
634	но все	5	1
635	не очень	4	1
636	еще раз	2	1
637	герои не	1	1
638	и вдруг	1	1
639	был только	1	1
640	или иначе	2	1
641	не будем	4	1
642	звуков или	1	1
643	а также	6	1
644	не обязательно	4	1
645	жизнь в	3	1
646	смысла и	1	1
647	самые разнообразные	2	1
648	что будет	1	1
649	и объективно	1	1
650	который как	1	1
651	обходится без	2	1
652	даже на	1	1
653	мы говорим	8	1
654	содержании и	1	1
655	на свою	2	1
656	результате этого	1	1
657	и все	13	1
658	уже как	3	1
659	вещи для	1	1
660	эти образы	1	1
661	сам собой	1	1
662	учения о	2	1
663	раз навсегда	1	1
664	они могут	1	1
665	к федина	1	1
666	на себя	1	1
667	достаточно ясно	1	1
668	зрения на	2	1
669	с теми	2	1
670	являются материальными	1	1
671	развития в	1	1
672	в саду	1	1
673	тем что	8	1
674	от всего	3	1
675	и наблюдая	1	1
676	чем отличается	2	1
677	если это	1	1
678	превращаются в	1	1
679	имеются в	1	1
680	быть даже	4	1
681	то время	6	1
682	ничего и	2	1
683	в таком	11	1
684	без всякой	3	1
685	если он	1	1
686	очень много	4	1
687	том или	6	1
688	сама по	11	1
689	самый принцип	1	1
690	к их	2	1
691	можно назвать	1	1
692	впасть в	1	1
693	для своей	1	1
694	теми или	3	1
695	бы быть	5	1
696	платона аристотеля	1	1
697	из тех	1	1
698	чем иным	2	1
699	виду именно	2	1
700	и без	9	1
701	конструктивных элементов	2	1
702	к таким	1	1
703	в какой	1	1
704	мы встречаемся	1	1
705	понятия и	2	1
706	он обязательно	1	1
707	нас к	2	1
708	образ то	2	1
709	время как	6	1
710	она представляется	1	1
711	значения и	1	1
712	более точно	1	1
713	а именно	12	1
714	или даже	6	1
715	не типичны	1	1
716	вещи в	1	1
717	ясно из	1	1
718	воспроизведения а	1	1
719	действительности когда	1	1
720	одновременно и	4	1
721	и так	1	1
722	состоит из	6	1
723	однако чтобы	1	1
724	эту проблему	1	1
725	при таком	2	1
726	как в	10	1
727	возникшая на	1	1
728	собой не	1	1
729	нет нужды	2	1
730	этим самым	1	1
731	говорят о	4	1
732	и понимания	1	1
733	мы только	4	1
734	по своему	6	1
735	них и	1	1
736	себя и	1	1
737	не имеет	12	1
738	является для	1	1
739	от обычного	1	1
740	образы в	1	1
741	к какому	2	1
742	обе эти	1	1
743	зрения и	1	1
744	сам гоголь	1	1
745	остается только	2	1
746	но у	1	1
747	между собой	3	1
748	у платона	1	1
749	вещи которую	1	1
750	почти все	1	1
751	в свете	4	1
752	о котором	1	1
753	эти термины	1	1
754	сравнению с	3	1
755	которое не	1	1
756	на известной	1	1
757	все стихотворение	1	1
758	страсти и	1	1
759	том смысле	4	1
760	это было	4	1
761	лежит в	1	1
762	бы собою	1	1
763	тип если	1	1
764	есть то	5	1
765	быть никакого	1	1
766	мало чем	2	1
767	речь идет	1	1
768	в известном	3	1
769	для их	1	1
770	знает что	1	1
771	и это	11	1
772	его значение	1	1
773	хотя оно	1	1
774	в каждой	1	1
775	а только	9	1
776	в каком	9	1
777	это происходит	1	1
778	не его	1	1
779	дальше и	1	1
780	ничего общего	7	1
781	и художественная	2	1
782	в единый	1	1
783	разнообразные формы	1	1
784	что тот	1	1
785	на себе	5	1
786	в существе	1	1
787	нам предстоит	1	1
788	зрительные образы	1	1
789	похожи на	1	1
790	что их	2	1
791	и порождает	1	1
792	в которые	1	1
793	функции художественного	1	1
794	ним или	1	1
795	распространение в	1	1
796	мысли в	1	1
797	не все	1	1
798	ином отношении	1	1
799	казалось бы	3	1
800	в математике	4	1
801	сразу и	3	1
802	той или	22	1
803	чтобы понять	1	1
804	и всесторонне	1	1
805	или ином	3	1
806	образом сама	1	1
807	ведь ни	1	1
808	частей и	1	1
809	в дальнейшем	1	1
810	жизнь и	3	1
811	само же	1	1
812	таковы же	1	1
813	что эти	1	1
814	но этим	1	1
815	нет ничего	6	1
816	поскольку она	2	1
817	случае является	1	1
818	именно эту	1	1
819	бросается в	1	1
820	ни к	3	1
821	выражение только	1	1
822	наконец и	1	1
823	совершенно не	7	1
824	признать что	1	1
825	как показывает	1	1
826	может иметь	4	1
827	функцию в	1	1
828	причем этот	1	1
829	исходя из	1	1
830	на этой	1	1
831	а с	2	1
832	в данном	14	1
833	в основе	3	1
834	художественные образы	5	1
835	виду не	1	1
836	изоляции от	1	1
837	сам поэт	1	1
838	тем более	8	1
839	несомненно и	2	1
840	а если	1	1
841	понятие или	1	1
842	что этот	1	1
843	целиком а	2	1
844	как целое	1	1
845	вопрос о	2	1
846	художественной литературы	1	1
847	не означает	1	1
848	и образа	1	1
849	это понятие	3	1
850	этой главы	1	1
851	основные вехи	1	1
852	говоря в	1	1
853	себе все	2	1
854	которой он	1	1
855	говорил о	1	1
856	но ведь	2	1
857	в нечто	1	1
858	в чистом	4	1
859	духовной жизни	1	1
860	это как	1	1
861	собой в	1	1
862	действительности как	2	1
863	роли и	1	1
864	многих из	1	1
865	есть в	6	1
866	конечно не	3	1
867	о картине	1	1
868	к идее	1	1
869	мере для	2	1
870	не говоря	2	1
871	входит в	3	1
872	всего этого	2	1
873	нам в	2	1
874	стихах и	1	1
875	то во-первых	1	1
876	уже в	5	1
877	не дает	1	1
878	почти исключительно	1	1
879	ту или	3	1
880	по сравнению	3	1
881	однако если	3	1
882	здесь можно	1	1
883	необходимо подчеркнуть	2	1
884	бытием и	1	1
885	отрыве от	1	1
886	то уже	1	1
887	в теории	1	1
888	понимаем как	1	1
889	такой вещи	1	1
890	их структуры	1	1
891	так называемым	1	1
892	друг друга	5	1
893	потому что	40	1
894	о совершенно	1	1
895	и тем	16	1
896	слова и	3	1
897	кажется что	2	1
898	у чехова	3	1
899	быть и	3	1
900	и рассудочной	1	1
901	нужно уметь	1	1
902	обойтись без	3	1
903	только тогда	2	1
904	способен изобразить	1	1
905	познания или	1	1
906	и поэтому	3	1
907	в него	2	1
908	оно и	2	1
909	то все	1	1
910	однако эта	1	1
911	же наконец	1	1
912	но она	2	1
913	только на	6	1
914	если же	4	1
915	или иных	7	1
916	ими самими	1	1
917	или иные	6	1
918	произведения но	1	1
919	содержания и	3	1
920	для этого	9	1
921	действительностью и	1	1
922	одно и	4	1
923	обычно называется	1	1
924	на его	1	1
925	и если	11	1
926	есть и	2	1
927	и та	1	1
928	хотя в	1	1
929	все те	2	1
930	из сферы	1	1
931	и что	9	1
932	в каком-то	1	1
933	дело не	4	1
934	которых она	2	1
935	к области	1	1
936	существу своему	1	1
937	существу же	1	1
938	количество и	1	1
939	за пределы	6	1
940	но только	10	1
941	этого факта	1	1
942	говорит что	1	1
943	подобного рода	13	1
944	в начале	3	1
945	и частного	1	1
946	говоря о	1	1
947	перестанет быть	2	1
948	это то	3	1
949	произведения хотя	1	1
950	а мысль	1	1
951	и закон	3	1
952	доходит до	2	1
953	то как	1	1
954	в истории	4	1
955	как оно	3	1
956	это необходимо	1	1
957	конечно нет	1	1
958	полное и	1	1
959	этом смысле	5	1
960	что из	2	1
961	то или	5	1
962	художественному произведению	1	1
963	или как	4	1
964	что до	1	1
965	характером и	1	1
966	и речи	1	1
967	бы совершенно	1	1
968	в новое	3	1
969	себе в	5	1
970	или иное	3	1
971	не представляет	1	1
972	какой мере	1	1
973	идей которые	1	1
974	в глаза	1	1
975	и сопоставление	1	1
976	данного момента	1	1
977	художественными образами	1	1
978	мере не	2	1
979	вот этот	1	1
980	художников и	1	1
981	бесконечное число	4	1
982	и идей	2	1
983	нечто целое	6	1
984	медного всадника	4	1
985	значение и	7	1
986	и той	2	1
987	что об	1	1
988	имеем в	4	1
989	художественном образе	3	1
990	единство и	1	1
991	так то	2	1
992	или вообще	1	1
993	и еще	2	1
994	целом и	1	1
995	исключительно в	2	1
996	существе своем	1	1
997	к поэту	1	1
998	тот или	4	1
999	сливается в	1	1
1000	его поведение	1	1
1001	отношение к	1	1
1002	как мы	12	1
1003	а а	1	1
1004	со своими	1	1
1005	же не	2	1
1006	жизни не	2	1
1007	к ней	2	1
1008	мертвых душ	2	1
1009	модель для	6	1
1010	и аллегории	1	1
1011	это вовсе	5	1
1012	у грибоедова	1	1
1013	что всякий	14	1
1014	общего с	3	1
1015	в понимании	1	1
1016	для такого	1	1
1017	бы его	2	1
1018	красноречиво говорит	1	1
1019	заметить что	2	1
1020	к ее	1	1
1021	образов но	1	1
1022	и благодаря	1	1
1023	и во	5	1
1024	от которой	1	1
1025	что есть	1	1
1026	особенностей и	1	1
1027	мы бы	2	1
1028	миф не	1	1
1029	бы он	2	1
1030	общее и	9	1
1031	благодаря этому	1	1
1032	и синтеза	1	1
1033	каждому автору	1	1
1034	художественного конструирования	1	1
1035	целого и	1	1
1036	новое время	1	1
1037	больше того	1	1
1038	анализа и	1	1
1039	созерцания и	2	1
1040	быть в	2	1
1041	предмета в	1	1
1042	сущности и	1	1
1043	известной ступени	1	1
1044	тем легче	1	1
1045	находится в	1	1
1046	уже не	12	1
1047	имеем дело	2	1
1048	не значит	3	1
1049	во-вторых поскольку	1	1
1050	прямые и	1	1
1051	в футляре	1	1
1052	слова в	1	1
1053	уже сама	2	1
1054	из моментов	1	1
1055	или иного	5	1
1056	природы не	1	1
1057	человека это	2	1
1058	и художественной	2	1
1059	на этот	4	1
1060	отметим еще	1	1
1061	не имели	2	1
1062	происходит в	3	1
1063	и других	1	1
1064	прямом смысле	1	1
1065	иным как	2	1
1066	как будто	11	1
1067	у н	1	1
1068	искусства это	1	1
1069	здесь не	11	1
1070	и связываются	1	1
1071	можно свести	1	1
1072	этого индивидуального	1	1
1073	представляется как	1	1
1074	у парадного	1	1
1075	ли эта	1	1
1076	тех или	10	1
1077	это в	2	1
1078	или не	1	1
1079	является только	8	1
1080	даже для	1	1
1081	в ту	2	1
1082	в вечном	3	1
1083	этой системе	1	1
1084	связаны с	1	1
1085	но это	13	1
1086	так называемое	1	1
1087	едином и	1	1
1088	однако все	1	1
1089	потому и	1	1
1090	имели бы	1	1
1091	к каким	1	1
1092	прав в	2	1
1093	с ее	5	1
1094	не имеющих	1	1
1095	из него	2	1
1096	с бытием	1	1
1097	именно это	1	1
1098	строго говоря	1	1
1099	в едином	1	1
1100	идею и	2	1
1101	которой мы	1	1
1102	действительности не	1	1
1103	в самой	4	1
1104	не был	3	1
1105	если только	3	1
1106	становится в	1	1
1107	каждого из	1	1
1108	и ни	5	1
1109	оно входит	1	1
1110	и особенно	3	1
1111	каждый знак	3	1
1112	моделью для	5	1
1113	однако от	1	1
1114	образы которые	2	1
1115	собственно говоря	5	1
1116	тому же	1	1
1117	что на	2	1
1118	в заключение	5	1
1119	можно отметить	1	1
1120	образом на	1	1
1121	не отличается	1	1
1122	они отнюдь	1	1
1123	отражается в	1	1
1124	не к	2	1
1125	и самый	3	1
1126	понять и	1	1
1127	когда говорят	1	1
1128	структура и	4	1
1129	имеет ничего	3	1
1130	и типичные	1	1
1131	пушкин придавал	1	1
1132	у которого	1	1
1133	у писемского	1	1
1134	определяется степенью	1	1
1135	ли однако	1	1
