N	3gram	Vygotskiy_	Marksizm
154	фильку ругать и	1	1
155	благодаря тому что	2	1
156	вполне это факт	1	1
157	негодовании на третьего	1	1
158	обидчика и останавливает	1	1
159	презрительное отрицание другой	1	1
160	в воскресенье уже	1	1
161	слова они повторили	1	1
162	он как и	1	1
163	имеет в виду	3	1
164	и столь же	2	1
165	смысле что дескать	1	1
166	между ним и	1	1
167	с собой и	1	1
168	этом отношении и	1	1
169	бы он ни	1	1
170	лезешь фильку ругать	1	1
171	словечко шесть раз	1	1
172	он еще не	1	1
173	речи в этом	2	1
174	том что это	1	1
175	они повторили это	1	1
176	крайне односложным названием	1	1
177	выразить все мысли	2	1
178	приходит в негодование	1	1
179	первый план выдвигается	1	1
180	другом тоне и	1	1
181	итак не проговоря	1	1
182	заключать в себе	2	1
183	и различные типы	1	1
184	друга вполне это	1	1
185	в конечном счете	2	1
186	рядом друг с	1	1
187	в родном языке	6	1
188	третьего на обидчика	1	1
189	мы рассуждали спокойно	1	1
190	во всей их	1	1
191	азартно ввязывается в	1	1
192	нам важно было	1	1
193	что дескать что	1	1
194	высказывание не может	1	1
195	что в каждом	1	1
196	то что он	1	1
197	который мог бы	1	1
198	как одна из	1	1
199	что делает слово	2	1
200	второй парень в	1	1
201	связаны друг с	1	1
202	руку и взял	1	1
203	восторгом с визгом	1	1
204	как это делают	1	1
205	думаете? нашел нашел?	1	1
206	было бы в	1	1
207	является компромиссом между	1	1
208	по сравнению с	20	1
209	в одной и	3	1
210	о чем мы	2	1
211	и значение в	1	1
212	внутренней речи а	1	1
213	из этих двух	1	1
214	теоретической и практической	1	1
215	есть в сущности	2	1
216	ругать и вот	1	1
217	например в процессе	1	1
218	о которых мы	3	1
219	речи и ее	1	1
220	молчавший должно быть	1	1
221	все мысли ощущения	2	1
222	а ты откуда	1	1
223	в основе всех	1	1
224	от того как	1	1
225	останавливает его в	1	1
226	первого парня резко	1	1
227	парня третий вдруг	1	1
228	уже к ночи	1	1
229	же деле это	1	1
230	делает слово словом	2	1
231	тем же крайне	1	1
232	в предыдущей главе	1	1
233	с этой точки	4	1
234	он не может	1	1
235	до крайности к	1	1
236	вот вдруг четвертый	1	1
237	одним заповедным словом	1	1
238	между словом и	8	1
239	в виду одно	1	1
240	но вот вдруг	1	1
241	в том же	3	1
242	к частному и	2	1
243	в учении о	6	1
244	отрицание другой в	1	1
245	те связи которые	1	1
246	если как мы	2	1
247	в таком смысле	1	1
248	совершенно так же	1	1
249	друг друга вполне	1	1
250	них общая речь	1	1
251	спор в восторге	1	1
252	самое запрещенное при	1	1
253	есть вещь и	1	1
254	по отношению ко	1	1
255	но для того	1	1
256	лишь названием этого	1	1
257	которому я был	1	1
258	самое нелексиконное существительное	1	1
259	и там и	1	1
260	и даже целые	2	1
261	может быть уже	1	1
262	мы тем самым	1	1
263	но совсем уже	1	1
264	излюбленное ими словечко	1	1
265	система таким образом	1	1
266	но и он	1	1
267	существительного до крайности	1	1
268	почти до самого	1	1
269	эврика и не	1	1
270	уже брани и	1	1
271	мигом осаживает молокососный	1	1
272	как бы не	1	1
273	что можно выразить	1	1
274	ему повторяет это	1	1
275	во втором случае	5	1
276	же самое запрещенное	1	1
277	из важнейших и	1	1
278	сам по себе	2	1
279	воскресенье уже к	1	1
280	этого совершенно не	1	1
281	прямо и непосредственно	3	1
282	резко и энергически	1	1
283	ты откуда взялся	1	1
284	молокососный восторг паренька	1	1
285	нуждается в пояснении	1	1
286	единого другого слова	1	1
287	как и везде	1	1
288	видим таким образом	1	1
289	значение так же	1	1
290	шагов с пятнадцать	1	1
291	в одной плоскости	1	1
292	имеет первостепенное значение	1	1
293	вдруг убедился что	1	1
294	но с точки	3	1
295	если бы они	1	1
296	всего одно слово	1	1
297	в процессе исторического	1	1
298	хотя и в	2	1
299	не совпадает со	1	1
300	убедился что можно	1	1
301	данного слова в	1	1
302	полного сомнения в	1	1
303	спокойно а ты	1	1
304	из-за которого вышел	1	1
305	нечто такое что	2	1
306	точки зрения своей	1	1
307	лишь в той	2	1
308	таком смысле что	1	1
309	и кажется слишком	1	1
310	зависимости от той	1	1
311	и кричит ему	1	1
312	третьего парня за	1	1
313	не совпадает с	4	1
314	не чем иным	2	1
315	в смысле уже	1	1
316	же самое нелексиконное	1	1
317	которого вышел спор	1	1
318	вы думаете? нашел	1	1
319	нелексиконное существительное одно	1	1
320	чем иным как	2	1
321	одно только слово	1	1
322	таким образом что	1	1
323	что все эти	1	1
324	вдруг приходит в	1	1
325	там и здесь	1	1
326	и поняли друг	1	1
327	и азартно ввязывается	1	1
328	с тем и	2	1
329	между собой не	1	1
330	вместо того чтобы	2	1
331	по аналогии с	1	1
332	смысле уже брани	1	1
333	эту мысль он	1	1
334	другой в ответ	1	1
335	последнее время в	1	1
336	он проговорил тем	1	1
337	ответ ему повторяет	1	1
338	ввязывается в разговор	1	1
339	речи заключается в	1	1
340	это же самое	1	1
341	парня резко и	1	1
342	всего в том	1	1
343	пьяных мастеровых и	1	1
344	не иначе как	6	1
345	из этого примера	1	1
346	в соответствии с	1	1
347	как бы он	1	1
348	он исходит из	1	1
349	как основной и	1	1
350	эврика вы думаете?	1	1
351	но также и	1	1
352	речи не может	1	1
353	по ту сторону	1	1
354	шестерых пьяных мастеровых	1	1
355	тоне и смысле	1	1
356	всю эту мысль	1	1
357	ключом к пониманию	1	1
358	к выводу о	1	1
359	по мере приближения	1	1
360	одно слово но	1	1
361	это существительное чтобы	1	1
362	и по отношению	1	1
363	односложным названием одного	1	1
364	не только не	11	1
365	тут ввязывается опять	1	1
366	с визгом упоения	1	1
367	негодование против первого	1	1
368	на обидчика и	1	1
369	языке она не	1	1
370	не проговоря ни	1	1
371	одного предмета разве	1	1
372	существительное чтобы выразить	1	1
373	взял третьего парня	1	1
374	имеет место в	1	1
375	повторяет лишь то	1	1
376	одну и ту	1	1
377	них мы не	1	1
378	один парень резко	1	1
379	как раз и	1	1
380	и вопрос о	1	1
381	каждой из этих	2	1
382	без всякой связи	1	1
383	проговорил тем же	1	1
384	из всей партии	1	1
385	рядом с толпой	1	1
386	обращаясь к нему	1	1
387	и останавливает его	1	1
388	друг на друга	2	1
389	орешь глотку дерешь	1	1
390	но то что	2	1
391	одна из важнейших	1	1
392	это значит что	1	1
393	третий вдруг приходит	1	1
394	бы в нашем	1	1
395	при дамах существительное	1	1
396	опять второй парень	1	1
397	у нас и	1	1
398	конце концов к	1	1
399	ты так парень	1	1
400	это факт которому	1	1
401	и делает его	1	1
402	в одном случае	2	1
403	брани и ругательства	1	1
404	необходимо чтобы два	1	1
405	за плечо но	1	1
406	значений слов и	3	1
407	в первую очередь	3	1
408	быть вдруг отыскав	1	1
409	угрюмому и самому	1	1
410	в процессе их	1	1
411	по самой своей	5	1
412	первоначального затруднения из-за	1	1
413	не по законам	1	1
414	содержится в самом	1	1
415	важно было показать	2	1
416	парень в негодовании	1	1
417	дерешь итак не	1	1
418	совсем не эврика	1	1
419	другим и поняли	1	1
420	же самое что	3	1
421	чего орешь глотку	1	1
422	кряду один за	1	1
423	отыскав разрешение первоначального	1	1
424	слово но только	1	1
425	у них общая	1	1
426	свое самое презрительное	1	1
427	пятнадцать рядом с	1	1
428	но в смысле	1	1
429	того чтобы показать	1	1
430	неразрывно связана с	1	1
431	четвертый паренек самый	1	1
432	существительное но совсем	1	1
433	смысле полного сомнения	1	1
434	к своему объекту	1	1
435	кричит эврика вы	1	1
436	и не нашел	1	1
437	таким образом не	1	1
438	басом да все	1	1
439	не только по	1	1
440	в определенном направлении	1	1
441	я вдруг убедился	1	1
442	никогда не может	1	1
443	мы видели не	1	1
444	нашел? нет совсем	1	1
445	нашел он повторяет	1	1
446	в моем сознании	1	1
447	резко и азартно	1	1
448	объяснению с точки	1	1
449	не имеет места	1	1
450	повторяя угрюмым и	1	1
451	самое презрительное отрицание	1	1
452	на третьего на	1	1
453	первого парня третий	1	1
454	своего выражения в	2	1
455	ему то же	1	1
456	молодой из всей	1	1
457	рассуждения одним лишь	1	1
458	все же в	1	1
459	осаживает молокососный восторг	1	1
460	вместе с тем	6	1
461	плечо но вот	1	1
462	передается с помощью	1	1
463	именно в смысле	1	1
464	значение не только	1	1
465	связаны между собой	4	1
466	лишь то же	1	1
467	и должно быть	1	1
468	этого существительного до	1	1
469	не нашел он	1	1
470	к ночи мне	1	1
471	однажды в воскресенье	1	1
472	старшему парню это	1	1
473	и во всяком	1	1
474	его значение и	1	1
475	мы как бы	1	1
476	а эти последние	1	1
477	в какой мере	2	1
478	прежде всего на	1	1
479	запрещенное при дамах	1	1
480	по мере развития	5	1
481	но только с	1	1
482	как самостоятельная и	1	1
483	речь таким образом	3	1
484	визгом упоения и	1	1
485	в нее и	1	1
486	что иное как	1	1
487	в живой речи	1	1
488	бы сказать что	4	1
489	в смысле полного	1	1
490	все то же	1	1
491	одна из основных	1	1
492	там где они	2	1
493	знает ни одного	1	1
494	является необходимым условием	1	1
495	за другим и	1	1
496	и ту же	1	1
497	повторяет это же	1	1
498	языка и что	1	1
499	заповедным словом тем	1	1
500	в одной из	1	1
501	не с точки	1	1
502	он делает это	1	1
503	для них в	1	1
504	чем раньше у	1	1
505	таким образом по	1	1
506	и следовательно не	1	1
507	и в соответствии	1	1
508	в ответ ему	1	1
509	не может выйти	1	1
510	переход от одной	1	1
511	восторг паренька обращаясь	1	1
512	здесь как и	1	1
513	руку кричит эврика	1	1
514	этой точки зрения	4	1
515	в гораздо большей	1	1
516	же крайне односложным	1	1
517	толпой шестерых пьяных	1	1
518	к этой проблеме	1	1
519	то что в	1	1
520	он повторяет лишь	1	1
521	может быть в	1	1
522	что шестому угрюмому	1	1
523	ругательства тут ввязывается	1	1
524	неразрывно связаны между	1	1
525	и самому старшему	1	1
526	слово всего одно	1	1
527	к выводу что	3	1
528	обозначало чего орешь	1	1
529	против первого парня	1	1
530	он мог бы	2	1
531	в процессе ее	1	1
532	парню это не	1	1
533	для себя и	2	1
534	в разговор и	1	1
535	при этом совершенно	1	1
536	и точно обозначало	1	1
537	отрицания первого парня	1	1
538	и повторяя угрюмым	1	1
539	то о чем	5	1
540	ни единого другого	1	1
541	как только мы	1	1
542	в то время	8	1
543	один за другим	1	1
544	от нее поэтому	1	1
545	разговор и кричит	1	1
546	глубокие рассуждения одним	1	1
547	только и могут	2	1
548	с письменной речью	1	1
549	паренек самый молодой	1	1
550	так как оно	1	1
551	это одно только	1	1
552	не может стать	1	1
553	вышел спор в	1	1
554	в негодование против	1	1
555	одно из важнейших	1	1
556	вдруг отыскав разрешение	1	1
557	и ругательства тут	1	1
558	благодаря этому возникает	2	1
559	и вот всю	1	1
560	мысли ощущения и	2	1
561	свою очередь является	1	1
562	она является выражением	1	1
563	паренька обращаясь к	1	1
564	раз кряду один	1	1
565	нему и повторяя	1	1
566	его в таком	1	1
567	нет совсем не	1	1
568	вот один парень	1	1
569	раньше у них	1	1
570	какой мере не	2	1
571	существительное одно только	1	1
572	словом тем же	1	1
573	в обоих случаях	1	1
574	они и не	1	1
575	вдруг четвертый паренек	1	1
576	всей партии доселе	1	1
577	нашел нашел? нет	1	1
578	не что иное	1	1
579	как мы полагаем	1	1
580	существительное но в	1	1
581	в нашем мышлении	1	1
582	мысль он проговорил	1	1
583	и в разных	1	1
584	проговоря ни единого	1	1
585	соответствует тому что	1	1
586	доселе молчавший должно	1	1
587	уже в другом	1	1
588	можно выразить все	1	1
589	с другом и	1	1
590	партии доселе молчавший	1	1
591	кричит ему то	1	1
592	с восторгом с	1	1
593	в лучшем случае	3	1
594	и я вдруг	1	1
595	парня за плечо	1	1
596	ощущения и даже	2	1
597	речи но и	2	1
598	тем же самым	2	1
599	подобно тому как	2	1
600	энергически произносит это	1	1
601	и он мигом	1	1
602	в конце а	1	1
603	существительное что впрочем	1	1
604	и что с	1	1
605	таким образом оказывается	2	1
606	разрешение первоначального затруднения	1	1
607	глотку дерешь итак	1	1
608	более элементарных и	1	1
609	повторили это одно	1	1
610	мы упоминали выше	1	1
611	все учение о	1	1
612	пришлось пройти шагов	1	1
613	самый молодой из	1	1
614	и т.д и	1	1
615	названием одного предмета	1	1
616	поняли друг друга	1	1
617	функции внутренней речи	1	1
618	в другом тоне	1	1
619	по нашему мнению	1	1
620	затруднения из-за которого	1	1
621	словом и его	2	1
622	общая речь зашла	1	1
623	во всех этих	1	1
624	всей нашей работы	1	1
625	только слово всего	1	1
626	упоения и кажется	1	1
627	по себе является	1	1
628	но отнюдь не	1	1
629	рассуждали спокойно а	1	1
630	парень резко и	1	1
631	ввязывается опять второй	1	1
632	понятно что в	1	1
633	того чтобы изучить	1	1
634	названием этого существительного	1	1
635	шесть раз кряду	1	1
636	с развитием других	1	1
637	да все то	1	1
638	и что в	1	1
639	шестому угрюмому и	1	1
640	того чтобы сделать	2	1
641	только с восторгом	1	1
642	сих пор мы	1	1
643	произносит это существительное	1	1
644	мы видим таким	1	1
645	установление связи между	1	1
646	ясно и точно	1	1
647	отношения ко всем	1	1
648	иначе обстоит дело	1	1
649	может быть выражено	3	1
650	которое как мы	1	1
651	ночи мне пришлось	1	1
652	тем что он	1	1
653	крайности к тому	1	1
654	самого начала не	1	1
655	ими словечко шесть	1	1
656	кажется слишком уж	1	1
657	на первых порах	3	1
658	с пятнадцать рядом	1	1
659	через которые проходит	1	1
660	в негодовании на	1	1
661	целые глубокие рассуждения	1	1
662	в каком направлении	1	1
663	точно обозначало чего	1	1
664	языка но и	1	1
665	на слово и	1	1
666	мастеровых и я	1	1
667	речи таким образом	2	1
668	другого слова они	1	1
669	совсем уже в	1	1
670	поднял руку и	1	1
671	и взял третьего	1	1
672	самому старшему парню	1	1
673	и энергически произносит	1	1
674	не эврика и	1	1
675	дамах существительное что	1	1
676	он мигом осаживает	1	1
677	формы внутренней речи	1	1
678	одним лишь названием	1	1
679	и обратно в	2	1
680	потому что шестому	1	1
681	должно быть вдруг	1	1
682	даже целые глубокие	2	1
683	мы уже говорили	2	1
684	в той же	2	1
685	приводит к тому	3	1
686	факт которому я	1	1
687	оно может быть	1	1
688	до конца и	1	1
689	к этому же	1	1
690	но между этими	1	1
691	что он как	1	1
692	зашла свое самое	1	1
693	таким образом с	1	1
694	после того как	1	1
695	мне пришлось пройти	1	1
696	мы не можем	3	1
697	речь зашла свое	1	1
698	все эти особенности	1	1
699	что несмотря на	1	1
700	неизбежно приводит к	3	1
701	впрочем ясно и	1	1
702	что впрочем ясно	1	1
703	сильным потому что	1	1
