N	2gram	Vygotskiy_	VLabPisa
333	восприятия и	3	2
334	этого положения	5	2
335	а как	1	2
336	значит что	6	2
337	в целях	2	2
338	то это	2	2
339	и заключается	2	2
340	в самых	4	2
341	и социальной	1	2
342	же процесс	2	2
343	в течение	1	2
344	всяком случае	2	2
345	одной стороны	10	2
346	относится к	3	2
347	наблюдается и	1	2
348	также и	2	2
349	ту же	5	2
350	в другом	7	2
351	но то	1	2
352	не по	1	2
353	не быть	1	2
354	оно является	4	2
355	явления в	1	2
356	процесса в	3	2
357	из себя	1	2
358	одному тому	2	2
359	и может	4	2
360	лишь в	1	2
361	связана с	2	2
362	в системе	4	2
363	должны быть	2	2
364	не с	2	2
365	плана в	1	2
366	в различных	3	2
367	можно было	11	2
368	даже не	1	2
369	отдельных элементов	1	2
370	стороны и	3	2
371	и сам	1	2
372	только то	4	2
373	после всего	1	2
374	от того	8	2
375	внутреннюю логику	1	2
376	знаем что	2	2
377	этому вопросу	3	2
378	как например	1	2
379	никаких оснований	2	2
380	как известно	7	2
381	и формы	1	2
382	ни одного	2	2
383	он и	1	2
384	и памяти	4	2
385	к ним	2	2
386	же самое	7	2
387	он в	3	2
388	в сфере	9	2
389	и никогда	1	2
390	заключается в	15	2
391	начиная с	1	2
392	которые в	4	2
393	и у	1	2
394	они должны	1	2
395	в известной	3	2
396	одной из	5	2
397	оно дает	1	2
398	эти вопросы	2	2
399	он не	13	2
400	во всей	3	2
401	или иной	1	2
402	в общем	1	2
403	он может	5	2
404	эту же	1	2
405	который в	2	2
406	этом процессе	1	2
407	он сам	2	2
408	историческом этапе	1	2
409	в области	19	2
410	и значит	1	2
411	что даже	1	2
412	показывает что	9	2
413	только с	1	2
414	у них	1	2
415	нет никаких	2	2
416	к этим	2	2
417	конце концов	2	2
418	уже по	5	2
419	и для	3	2
420	но для	3	2
421	целого ряда	1	2
422	это настолько	1	2
423	но в	9	2
424	чуть ли	1	2
425	в той	8	1
426	в сложном	1	1
427	ничего иного	1	1
428	данной области	1	1
429	с которой	2	1
430	личного опыта	1	1
431	ответа на	1	1
432	были бы	1	1
433	ситуации и	1	1
434	вопросу который	2	1
435	это на	3	1
436	то в	7	1
437	же выводам	1	1
438	его собственного	2	1
439	самое понятие	2	1
440	что один	1	1
441	от него	3	1
442	однако и	1	1
443	к действительности	1	1
444	будет тот	1	1
445	и другие	13	1
446	этом случае	5	1
447	является в	2	1
448	и составляет	5	1
449	понятий и	22	1
450	могут иметь	1	1
451	и то	9	1
452	ответ на	3	1
453	а потому	3	1
454	из главнейших	1	1
455	форм и	2	1
456	поэтому что	1	1
457	образом и	1	1
458	взгляд на	3	1
459	ни в	1	1
460	и ошибок	3	1
461	огромное значение	1	1
462	мы видим	6	1
463	но на	2	1
464	в более	2	1
465	что если	6	1
466	и многие	1	1
467	того обстоятельства	1	1
468	в прямом	1	1
469	мы и	6	1
470	говоря уже	1	1
471	в процесс	1	1
472	те или	2	1
473	на протяжении	2	1
474	мышления и	8	1
475	смысле что	1	1
476	опирается на	4	1
477	отражение в	1	1
478	деятельности без	1	1
479	другие в	1	1
480	что наконец	1	1
481	данном случае	3	1
482	это явствует	1	1
483	в специальных	1	1
484	первого из	1	1
485	вот по	1	1
486	которые не	5	1
487	или только	1	1
488	к этой	3	1
489	бессознательного в	1	1
490	почти не	1	1
491	своего собственного	3	1
492	о значении	1	1
493	следует ли	1	1
494	несколько иной	1	1
495	же заключается	1	1
496	есть одно	1	1
497	мы не	6	1
498	совершенно очевидно	2	1
499	как один	1	1
500	в состоянии	6	1
501	с этой	8	1
502	этой способности	1	1
503	это свойственно	1	1
504	или по	1	1
505	начале этой	1	1
506	дело с	2	1
507	еще более	5	1
508	в применении	1	1
509	этих особенностей	3	1
510	момента в	3	1
511	и менее	1	1
512	несмотря на	3	1
513	из того	12	1
514	оказывается не	2	1
515	которых он	2	1
516	моментом в	2	1
517	мы получаем	1	1
518	этом заключается	2	1
519	слов в	1	1
520	его значения	1	1
521	формы в	1	1
522	обычно не	2	1
523	это значит	5	1
524	исследования не	1	1
525	наблюдения над	1	1
526	следует однако	1	1
527	бессознательным в	1	1
528	с ним	6	1
529	природе и	1	1
530	и протекает	1	1
531	кроме того	2	1
532	не являются	2	1
533	особенностей в	1	1
534	разница между	1	1
535	это обстоятельство	1	1
536	подтверждает это	1	1
537	сам по	1	1
538	не способен	3	1
539	есть функция	1	1
540	привести к	2	1
541	отношении может	1	1
542	отсюда следует	1	1
543	мысли а	1	1
544	предполагает наличие	3	1
545	результате уже	1	1
546	с достаточной	1	1
547	положение что	2	1
548	обратил внимание	1	1
549	не как	3	1
550	форму в	1	1
551	аналогии с	2	1
552	самые факты	1	1
553	в меньшей	1	1
554	мы в	2	1
555	имеет своей	1	1
556	для нас	1	1
557	и всегда	1	1
558	показывают как	1	1
559	место для	1	1
560	невозможно и	1	1
561	с каждым	1	1
562	и практики	1	1
563	поэтому же	1	1
564	является тем	1	1
565	которая уже	1	1
566	развития не	2	1
567	области не	1	1
568	но что	6	1
569	в деле	1	1
570	чем он	5	1
571	концепции в	1	1
572	того момента	1	1
573	из дальнейшего	1	1
574	деятельность сознания	1	1
575	по мере	6	1
576	в живом	1	1
577	себя это	1	1
578	бы при	1	1
579	мере и	2	1
580	и механически	1	1
581	в этих	7	1
582	без этого	1	1
583	в ином	3	1
584	сказал бы	1	1
585	и эти	2	1
586	что самые	2	1
587	в виде	3	1
588	связанная с	3	1
589	если первая	1	1
590	говорит он	3	1
591	задач и	1	1
592	этот состоит	1	1
593	с общими	1	1
594	и понятий	5	1
595	как же	2	1
596	этим путем	1	1
597	так выразиться	1	1
598	что чем	1	1
599	этого процесса	2	1
600	о природе	1	1
601	всего процесса	1	1
602	сами по	1	1
603	если не	3	1
604	в духе	1	1
605	случае он	1	1
606	говорим о	2	1
607	него еще	2	1
608	но он	8	1
609	самом деле	9	1
610	так было	1	1
611	является таким	1	1
612	но все	2	1
613	что мысль	3	1
614	этого не	1	1
615	или иначе	1	1
616	это положение	2	1
617	приходит в	2	1
618	его теории	2	1
619	мы говорим	4	1
620	два вида	1	1
621	и которая	1	1
622	этим и	1	1
623	на свою	2	1
624	результате этого	1	1
625	и все	2	1
626	же по	3	1
627	по аналогии	2	1
628	прямо противоположные	1	1
629	учения о	2	1
630	раз навсегда	2	1
631	целый ряд	5	1
632	его основной	1	1
633	зрения на	1	1
634	с теми	1	1
635	развития в	14	1
636	тем что	12	1
637	или недостаточно	1	1
638	быть даже	1	1
639	же самый	2	1
640	и непосредственное	1	1
641	то время	4	1
642	при которой	2	1
643	без всякой	2	1
644	общих и	1	1
645	из процесса	1	1
646	если он	4	1
647	этого развития	1	1
648	только два	3	1
649	теснейшим образом	1	1
650	бы все	2	1
651	и непроизвольность	2	1
652	в сферу	2	1
653	решение этой	1	1
654	сама по	4	1
655	между этими	3	1
656	к их	2	1
657	эти данные	1	1
658	относятся к	1	1
659	встречаемся с	1	1
660	в движение	1	1
661	друг другу	2	1
662	что перед	1	1
663	и осознает	1	1
664	воздействие на	1	1
665	к таким	2	1
666	в какой	8	1
667	в памяти	2	1
668	мы встречаемся	1	1
669	понятия и	11	1
670	нас к	6	1
671	чтобы ответить	1	1
672	время как	4	1
673	может только	1	1
674	еще ярче	1	1
675	меньшей мере	1	1
676	или даже	2	1
677	только начинается	3	1
678	и так	1	1
679	как можно	1	1
680	становится понятным	2	1
681	сложной и	1	1
682	и вместе	1	1
683	эту проблему	1	1
684	на эту	1	1
685	деятельность и	2	1
686	при таком	1	1
687	как в	7	1
688	и характер	1	1
689	теорий в	1	1
690	собой не	2	1
691	образом для	1	1
692	этим самым	1	1
693	и понимания	1	1
694	перейти к	4	1
695	на одном	2	1
696	мы только	1	1
697	по своему	4	1
698	себя и	2	1
699	не имеет	7	1
700	является для	2	1
701	эксперимент в	1	1
702	обе эти	8	1
703	зрения и	1	1
704	основные психические	1	1
705	остается только	2	1
706	между собой	17	1
707	этого материала	1	1
708	в свете	4	1
709	о котором	1	1
710	если можно	1	1
711	сравнению с	9	1
712	том смысле	1	1
713	это было	1	1
714	лежит в	5	1
715	образом можно	1	1
716	через систему	1	1
717	двумя полюсами	1	1
718	речь идет	1	1
719	в известном	9	1
720	в плоскости	2	1
721	в следующей	4	1
722	знает что	5	1
723	и это	3	1
724	его значение	1	1
725	а только	8	1
726	относительно природы	1	1
727	в каком	2	1
728	к числу	1	1
729	это происходит	2	1
730	дальше и	2	1
731	ничего общего	6	1
732	поэтому у	1	1
733	него могут	1	1
734	и из	2	1
735	нам предстоит	1	1
736	что их	2	1
737	понимать в	1	1
738	мысли в	5	1
739	вопрос что	2	1
740	обращение к	1	1
741	слова к	3	1
742	ином отношении	2	1
743	казалось бы	5	1
744	особенно часто	1	1
745	для правильного	1	1
746	и сложного	1	1
747	моменты в	1	1
748	той или	1	1
749	чтобы понять	2	1
750	эти же	3	1
751	развития системы	1	1
752	что эти	4	1
753	но этим	1	1
754	нет ничего	1	1
755	поскольку она	1	1
756	развиваются как	1	1
757	не заключается	1	1
758	и тех	1	1
759	его и	4	1
760	совершенно не	5	1
761	признать что	1	1
762	как показывает	6	1
763	может иметь	3	1
764	исходя из	2	1
765	разница в	1	1
766	ответить на	4	1
767	более чем	1	1
768	это с	1	1
769	находит свое	2	1
770	а с	3	1
771	в данном	4	1
772	все основания	1	1
773	сознания а	1	1
774	у различных	1	1
775	в основе	12	1
776	старая психология	3	1
777	вообще в	2	1
778	вытекает из	4	1
779	существенные моменты	1	1
780	его развития	4	1
781	тем более	5	1
782	уже из	2	1
783	а если	2	1
784	понятие или	1	1
785	оно в	1	1
786	почти с	1	1
787	сложного процесса	1	1
788	что этот	1	1
789	прав когда	2	1
790	как целое	1	1
791	вопрос о	15	1
792	не означает	5	1
793	они показывают	1	1
794	это понятие	3	1
795	видим что	3	1
796	тех же	1	1
797	применении к	1	1
798	которой он	1	1
799	эта операция	1	1
800	с работы	1	1
801	в лучшем	3	1
802	некоторых его	1	1
803	в чистом	1	1
804	он был	1	1
805	это как	1	1
806	собой в	2	1
807	что сущность	1	1
808	и общие	1	1
809	и развитии	2	1
810	есть в	2	1
811	часть или	1	1
812	и толстой	1	1
813	при отсутствии	1	1
814	момента когда	1	1
815	нужно как	1	1
816	действительности эти	1	1
817	процесс только	1	1
818	может идти	3	1
819	не говоря	1	1
820	входит в	1	1
821	всего этого	1	1
822	нам в	2	1
823	говоря только	1	1
824	их совершенно	1	1
825	уже в	4	1
826	не дает	2	1
827	почти исключительно	1	1
828	лежат в	3	1
829	эти трудности	1	1
830	и дети	1	1
831	по сравнению	9	1
832	имеет свой	1	1
833	основе этого	3	1
834	существенно не	1	1
835	самое существенное	1	1
836	в теории	4	1
837	и неосознанной	1	1
838	в понятие	1	1
839	внутренней логики	1	1
840	это для	1	1
841	этому и	2	1
842	обстоятельства что	1	1
843	может вызвать	1	1
844	впечатлений и	1	1
845	возможность выйти	1	1
846	друг друга	1	1
847	ими в	1	1
848	как совокупность	2	1
849	потому что	40	1
850	в свою	5	1
851	сознания в	3	1
852	своих опытах	1	1
853	и тем	5	1
854	слова и	3	1
855	приводящие к	1	1
856	идет в	3	1
857	только тогда	5	1
858	если так	1	1
859	и поэтому	2	1
860	в него	1	1
861	не встречаются	1	1
862	свойств и	1	1
863	только один	4	1
864	однако эта	1	1
865	ассоциативные связи	1	1
866	а по	1	1
867	всего остального	1	1
868	целым рядом	1	1
869	процессов и	1	1
870	не могло	1	1
871	но она	1	1
872	значение для	4	1
873	со стороны	3	1
874	только на	3	1
875	если же	1	1
876	или иных	2	1
877	или иные	1	1
878	содержания и	2	1
879	что эта	7	1
880	для этого	3	1
881	одно и	2	1
882	на его	4	1
883	двух лет	1	1
884	хотя в	2	1
885	свою историю	1	1
886	из сферы	1	1
887	и что	18	1
888	основные признаки	1	1
889	и определяет	2	1
890	и миром	1	1
891	до этой	1	1
892	дело не	2	1
893	на четыре	2	1
894	один раз	3	1
895	которых она	1	1
896	сознание как	1	1
897	приходит к	6	1
898	и стадии	1	1
899	за пределы	4	1
900	если все	1	1
901	а между	1	1
902	и целиком	1	1
903	но только	4	1
904	этого факта	4	1
905	говорит что	7	1
906	не начинается	1	1
907	задачи и	1	1
908	в начале	2	1
909	говоря о	2	1
910	мы хотим	1	1
911	весь процесс	1	1
912	еще в	3	1
913	толстой и	2	1
914	доходит до	1	1
915	существует ли	2	1
916	соображение на	1	1
917	часто в	1	1
918	то как	3	1
919	что еще	1	1
920	в истории	3	1
921	как оно	1	1
922	этом смысле	5	1
923	что из	1	1
924	имеет свои	1	1
925	верно и	1	1
926	самого начала	8	1
927	каждый из	1	1
928	и речи	1	1
929	бы совершенно	1	1
930	стоящих перед	1	1
931	свою очередь	4	1
932	не представляет	1	1
933	какой мере	1	1
934	и ту	1	1
935	связанных с	1	1
936	в глаза	1	1
937	это вопрос	1	1
938	строение и	1	1
939	решающим и	1	1
940	с понятиями	1	1
941	к каждому	1	1
942	и проверка	1	1
943	значение и	1	1
944	и той	3	1
945	проблемы в	1	1
946	имеем в	1	1
947	знает и	1	1
948	и основной	2	1
949	второго рода	1	1
950	при этих	1	1
951	его себе	1	1
952	толстой но	1	1
953	сейчас же	2	1
954	так то	1	1
955	приходят к	1	1
956	из наиболее	1	1
957	исключительно в	1	1
958	свою внутреннюю	2	1
959	отношение к	12	1
960	и связанное	1	1
961	утверждал что	1	1
962	как мы	20	1
963	видим для	1	1
964	к ней	1	1
965	и явлений	1	1
966	эти сложные	1	1
967	в данной	2	1
968	но по	1	1
969	видим в	2	1
970	что всякий	2	1
971	общего с	3	1
972	изучение этих	2	1
973	можно так	1	1
974	в понимании	1	1
975	но вместе	3	1
976	что во	1	1
977	непосредственного опыта	2	1
978	самые различные	1	1
979	мы определили	1	1
980	в систему	2	1
981	для такого	1	1
982	идет дальше	2	1
983	и благодаря	1	1
984	в ходе	17	1
985	и во	2	1
986	что есть	1	1
987	бы он	1	1
988	приводят к	4	1
989	того чего	1	1
990	благодаря этому	2	1
991	название для	1	1
992	обратимся к	1	1
993	целого и	1	1
994	связи между	1	1
995	больше того	3	1
996	анализа и	1	1
997	быть в	3	1
998	сущности и	1	1
999	в ход	1	1
1000	находится в	2	1
1001	имеем дело	2	1
1002	не значит	1	1
1003	стоит только	2	1
1004	методических приемов	1	1
1005	процессом не	2	1
1006	эту мысль	2	1
1007	слова в	3	1
1008	уже сама	1	1
1009	чего он	3	1
1010	уже о	2	1
1011	не связанные	1	1
1012	или иного	1	1
1013	процессов в	2	1
1014	материал в	1	1
1015	на этот	9	1
1016	как увидим	1	1
1017	явствует из	3	1
1018	этого противоречия	1	1
1019	памяти не	1	1
1020	происходит в	3	1
1021	при оценке	1	1
1022	способности и	1	1
1023	и других	7	1
1024	прямом смысле	1	1
1025	в понятиях	2	1
1026	сам толстой	1	1
1027	как будто	2	1
1028	невозможно даже	1	1
1029	по законам	3	1
1030	убедительность и	1	1
1031	оказываются таким	1	1
1032	представляется как	1	1
1033	известно о	1	1
1034	о своих	1	1
1035	оно может	2	1
1036	их на	1	1
1037	тех или	2	1
1038	один путь	1	1
1039	этими двумя	3	1
1040	звуковая форма	1	1
1041	это в	2	1
1042	или не	2	1
1043	протекает в	1	1
1044	он пытался	1	1
1045	сводится в	1	1
1046	приходится признать	1	1
1047	является только	1	1
1048	даже для	2	1
1049	в ту	1	1
1050	является общим	1	1
1051	этой системе	1	1
1052	решающую роль	1	1
1053	связаны с	1	1
1054	но это	4	1
1055	не хватает	1	1
1056	приводят нас	2	1
1057	не над	2	1
1058	потому и	4	1
1059	вопросу и	1	1
1060	главное содержание	1	1
1061	эти формы	1	1
1062	с ее	1	1
1063	не имеющих	1	1
1064	из него	3	1
1065	из сказанного	2	1
1066	наличие не	1	1
1067	это подтверждается	1	1
1068	во времени	1	1
1069	же выводу	1	1
1070	к полному	2	1
1071	и особенностей	1	1
1072	именно это	2	1
1073	строго говоря	1	1
1074	в самой	1	1
1075	бессознательное в	1	1
1076	в какой-то	1	1
1077	он должен	9	1
1078	тому же	3	1
1079	что на	2	1
1080	деятельности и	1	1
1081	не эти	1	1
1082	в заключение	1	1
1083	подлежит сомнению	1	1
1084	данными о	1	1
1085	образом на	1	1
1086	с того	3	1
1087	что ничто	2	1
1088	это представление	1	1
1089	сознание представляет	1	1
1090	не отличается	1	1
1091	протекает по	1	1
1092	что должно	4	1
1093	указано выше	1	1
1094	и самый	2	1
1095	с целью	1	1
1096	своего развития	11	1
1097	других видах	1	1
1098	эту задачу	1	1
