N	3gram	Vygotskiy_	FransuaR
490	один существенный момент	1	1
491	в полном отрыве	1	1
492	как на все	1	1
493	не в силах	1	1
494	а для этого	1	1
495	все без исключения	1	1
496	что на протяжении	1	1
497	или хотя бы	1	1
498	в сущности то	1	1
499	в результате такого	2	1
500	само собой разумеется	1	1
501	между тем в	1	1
502	в том и	1	1
503	лишь в тех	1	1
504	становится на точку	1	1
505	если мы внимательно	1	1
506	так как если	1	1
507	не только свои	1	1
508	это ни странно	2	1
509	тем что в	1	1
510	развития начальной и	1	1
511	в какой мере	2	1
512	что может быть	2	1
513	неизбежно должны были	2	1
514	на то что	9	1
515	он должен быть	2	1
516	автора и его	1	1
517	и при общем	1	1
518	от того что	2	1
519	в заключительной главе	2	1
520	не только от	1	1
521	к которым мы	1	1
522	и теперь в	1	1
523	лежащее в основе	1	1
524	будет находиться в	1	1
525	мы обратимся к	1	1
526	в игре и	1	1
527	и все свое	1	1
528	уже говорили выше	1	1
529	об этом в	2	1
530	мы увидим что	2	1
531	в настоящей главе	1	1
532	для дальнейшего развития	1	1
533	перед нами как	1	1
534	одно из первых	1	1
535	не в состоянии	2	1
536	его к тому	1	1
537	же точно и	1	1
538	говорить о том	1	1
539	в своем предисловии	1	1
540	конечно не по	1	1
541	не имеет никакого	1	1
542	вопрос о том	2	1
543	хотя и не	1	1
544	и не является	1	1
545	из которых он	1	1
546	и речи если	2	1
547	в нем своего	1	1
548	и в конечном	1	1
549	к анализу другого	1	1
550	то что находится	1	1
551	одно и то	2	1
552	и то же	2	1
553	по нашему мнению	1	1
554	полном отрыве от	1	1
555	непосредственно связанные с	1	1
556	речь идет о	4	1
557	явлений с другой	1	1
558	или иной мере	1	1
559	о чем он	1	1
560	есть прежде всего	2	1
561	из этого определения	1	1
562	убедиться в этом	1	1
563	ограничивается указанием на	1	1
564	и при этом	1	1
565	находится во власти	1	1
566	тех случаях когда	1	1
567	того факта что	3	1
568	по этому вопросу	1	1
569	ограничимся одним примером	1	1
570	то обстоятельство что	2	1
571	не к одному	1	1
572	играют большую роль	1	1
573	в которой не	1	1
574	на составные элементы	2	1
575	и на их	1	1
576	в этой области	1	1
577	не только как	1	1
578	то время как	4	1
579	мы находим у	1	1
580	речи и мышления	12	1
581	в заключительной части	1	1
582	когда он в	1	1
583	в других странах	1	1
584	лежит в основе	1	1
585	и вниз по	1	1
