N	2gram	Vygotskiy_	Formalny
143	то ни	2	11
144	между тем	6	11
145	литературного произведения	1	11
146	зависимости от	7	11
147	они не	1	11
148	произведения как	3	11
149	это и	3	11
150	для него	1	11
151	этом отношении	7	11
152	в основе	13	11
153	в общем	2	11
154	но не	5	11
155	в большинстве	1	11
156	произведение как	4	11
157	слова и	1	11
158	не как	3	10
159	другой стороны	7	10
160	в своих	12	10
161	в первом	1	10
162	в художественном	9	10
163	конечно не	2	10
164	в зависимости	6	10
165	бы то	3	10
166	не было	5	10
167	не есть	4	10
168	он не	8	10
169	если же	3	10
170	главным образом	3	10
171	материала в	2	10
172	с ее	3	10
173	мы видели	2	10
174	как о	1	10
175	в слове	3	10
176	дело идет	1	10
177	не является	5	10
178	и теперь	2	10
179	тем же	4	10
180	формы и	11	10
181	и др	1	10
182	мы не	15	10
183	материала и	2	10
184	по существу	6	10
185	и как	9	10
186	не о	1	10
187	еще более	2	9
188	и даже	11	9
189	для понимания	2	9
190	мы знаем	8	9
191	ни было	2	9
192	но ведь	1	9
193	в каждом	5	9
194	совсем не	3	9
195	одним словом	1	9
196	литературы и	1	9
197	бы ни	2	9
198	или иного	1	9
199	в языке	3	9
200	метода в	1	9
201	в свою	3	9
202	и до	2	9
203	но это	3	9
204	ничего не	4	9
205	от всех	3	9
206	у нас	4	9
207	и может	3	9
208	и к	5	8
209	в них	4	8
210	и те	5	8
211	в данном	1	8
212	одной стороны	7	8
213	задачи и	3	8
214	была бы	2	8
215	следует что	1	8
216	как такового	1	8
217	с одной	6	8
218	ясно что	22	8
219	же как	8	8
220	между собой	1	8
221	в сторону	1	8
222	в других	3	8
223	сих пор	8	8
224	поэтическое произведение	2	8
225	и является	1	8
226	из этого	5	8
227	до сих	8	8
228	формалисты и	1	8
229	и должно	1	8
230	что это	12	8
231	с этим	7	8
232	литературных явлений	1	8
233	роль в	4	8
234	на основе	2	8
235	в поэтическом	2	8
236	не должна	1	8
237	это не	1	8
238	должен быть	2	8
239	не следует	1	8
240	для того	12	8
241	в области	12	8
242	для этого	1	8
243	в той	2	7
244	же и	2	7
245	его от	2	7
246	более или	3	7
247	в художественную	1	7
248	но все	1	7
249	является для	1	7
250	применении к	2	7
251	мы увидим	4	7
252	в применении	2	7
253	свою очередь	3	7
254	сказать что	12	7
255	что именно	4	7
256	к этому	5	7
257	в сущности	15	7
258	из них	4	7
259	время в	2	7
260	говорит в	1	7
261	и прием	1	7
262	художественном произведении	8	7
263	следовательно и	1	7
264	смысл и	2	7
265	совершается в	2	7
266	значение и	3	7
267	в себе	6	7
268	столь же	6	7
269	искусства в	14	7
270	в особенности	3	7
271	самое понятие	2	7
272	во втором	1	7
273	что формалисты	1	7
274	не на	2	7
275	творчества и	3	7
276	сами по	4	7
277	смысла и	1	7
278	жизни в	1	7
279	том что	30	7
280	что бы	2	7
281	чем же	2	7
282	а вовсе	1	7
283	высшей степени	1	7
284	форм и	3	7
285	ничем не	1	7
286	в первый	3	7
287	он и	1	7
288	и более	3	7
289	в какой	6	7
290	только и	1	7
291	или менее	3	7
292	в одной	3	7
293	того или	2	7
294	стороны и	3	7
295	в понимании	1	7
296	как к	2	7
297	в высшей	1	7
298	как таковое	2	7
299	и только	5	7
300	за счет	1	7
301	и наконец	2	7
302	к действительности	1	6
303	литературы а	1	6
304	те же	9	6
305	произведения а	1	6
306	в этих	6	6
307	как она	4	6
308	например в	5	6
309	исходили из	1	6
310	их в	4	6
311	при таком	5	6
312	отличается от	4	6
313	о том	11	6
314	художественного восприятия	2	6
315	звука в	1	6
316	по учению	3	6
317	произведения но	2	6
318	мы полагаем	1	6
319	материал в	1	6
320	жизнь и	3	6
321	только не	4	6
322	по преимуществу	2	6
323	от его	1	6
324	именно так	1	6
325	и других	4	6
326	в которой	6	6
327	но для	1	6
328	в конце	6	6
329	учение о	1	6
330	и это	6	6
331	в смысле	3	6
332	его элементов	1	6
333	на этом	3	6
334	материал и	2	6
335	и тем	5	6
336	должны быть	6	6
337	за пределы	2	6
338	в статье	1	6
339	один из	6	6
340	они и	2	6
341	его с	3	6
342	с ним	2	6
343	сам по	4	6
344	ее и	2	6
345	в россии	1	6
346	его и	4	6
347	из этих	6	6
348	в произведении	7	6
349	именно на	1	6
350	в направлении	1	6
351	элементы художественной	1	6
352	нет и	1	6
353	той же	9	6
354	этого слова	5	6
355	у них	2	6
356	из автоматизма	1	6
357	данном случае	1	6
358	уже в	3	6
359	и восприятия	2	6
360	полагаем что	1	6
361	смысле этого	2	6
362	как таковая	1	6
363	так в	1	6
364	особенно в	1	6
365	произведения искусства	4	6
366	его не	3	6
367	в частности	6	6
368	тем самым	2	6
369	искусства и	24	6
370	отношение к	3	6
371	такой же	9	6
372	тому что	7	6
373	случае в	3	5
374	с этой	8	5
375	говорит эйхенбаум	2	5
376	даже в	2	5
377	в виду	6	5
378	как они	2	5
379	в мире	1	5
380	так например	1	5
381	и со	1	5
382	можно сказать	2	5
383	восприятия и	1	5
384	в котором	5	5
385	то это	3	5
386	вопрос о	3	5
387	направлении к	1	5
388	связь между	1	5
389	и формы	1	5
390	из виду	2	5
391	как на	6	5
392	в нашем	1	5
393	к которому	1	5
394	она есть	2	5
395	не найдем	2	5
396	к нему	3	5
397	то в	2	5
398	на язык	1	5
399	время и	1	5
400	не останется	1	5
401	хотя и	3	5
402	не столько	1	5
403	этом романе	1	5
404	проблем и	1	5
405	что не	2	5
406	как прием	5	5
407	учения о	2	5
408	а только	4	5
409	в эту	1	5
410	могло бы	5	5
411	мы можем	6	5
412	но отсюда	1	5
413	или же	2	5
414	не приходится	1	5
415	и что	28	5
416	не могла	1	5
417	этом смысле	3	5
418	совершенно справедливо	5	5
419	в поэтической	2	5
420	его как	1	5
421	и по	7	5
422	а как	2	5
423	в него	4	5
424	и самый	1	5
425	не так	2	5
426	и свою	1	5
427	если в	2	5
428	в отношении	3	5
429	должен был	1	5
430	что оно	4	5
431	между которыми	1	5
432	показать что	12	5
433	даже не	1	5
434	может стать	3	5
435	приводит к	3	5
436	не имеет	3	5
437	роли в	1	5
438	ни на	3	5
439	то он	1	5
440	бы и	5	5
441	то и	2	5
442	и между	1	5
443	в значительной	1	5
444	слов и	1	5
445	всякого искусства	1	5
446	как например	2	5
447	в отличие	4	5
448	одной из	1	5
449	в самой	2	5
450	и то	4	5
451	значение в	2	5
452	тому чтобы	3	5
453	для нас	5	5
454	в широком	1	5
455	однако не	1	5
456	а о	1	5
457	и эта	1	5
458	в эпоху	1	5
459	виду что	1	5
460	на все	6	5
461	в такой	2	5
462	в условиях	1	5
463	без всякой	1	5
464	отличие от	6	5
465	она должна	2	5
466	тому как	10	5
467	одни и	3	5
468	мы должны	4	5
469	таким же	1	5
470	еще в	1	5
471	от того	6	5
472	одного из	1	5
473	произведения не	1	5
474	по аналогии	1	5
475	слова в	5	5
476	же в	1	5
477	не можем	3	5
478	что было	1	4
479	от него	2	4
480	и другие	5	4
481	является в	1	4
482	мы и	1	4
483	со всем	1	4
484	можно и	1	4
485	к этой	2	4
486	литературной науки	1	4
487	история искусства	2	4
488	об искусстве	2	4
489	ни стало	1	4
490	литературном произведении	2	4
491	не являются	1	4
492	основная тенденция	2	4
493	приема и	1	4
494	от одного	1	4
495	все дело	3	4
496	к другим	2	4
497	исходить из	1	4
498	является не	1	4
499	имеет место	2	4
500	он является	1	4
501	только как	3	4
502	но даже	4	4
503	от произведения	1	4
504	и должна	1	4
505	и поэтического	1	4
506	должна была	3	4
507	увидим что	3	4
508	самого начала	1	4
509	чтобы показать	4	4
510	в основу	3	4
511	на него	2	4
512	во всей	1	4
513	связи со	2	4
514	одна из	5	4
515	на котором	2	4
516	того же	3	4
517	едва ли	5	4
518	все в	2	4
519	от действительности	1	4
520	основных понятий	2	4
521	тем не	6	4
522	что такое	2	4
523	материалом поэзии	1	4
524	нигде не	2	4
525	от тех	1	4
526	очевидно что	7	4
527	в таком	5	4
528	конце концов	6	4
529	тогда когда	7	4
530	и следовательно	4	4
531	под влиянием	4	4
532	понятий и	3	4
533	всех своих	1	4
534	от других	3	4
535	материалом и	1	4
536	формального направления	1	4
537	не будет	4	4
538	содержания и	3	4
539	нужно было	1	4
540	этот вопрос	2	4
541	должны были	2	4
542	или иное	2	4
543	могла бы	1	4
544	он в	2	4
545	что для	5	4
546	не значит	2	4
547	и чем	1	4
548	в романе	1	4
549	и сами	1	4
550	и содержание	3	4
551	та же	4	4
552	не ради	1	4
553	был бы	6	4
554	оно было	2	4
555	внутренней формы	3	4
556	подходит к	2	4
557	подобно тому	7	4
558	как не	2	4
559	вместо того	1	4
560	есть лишь	1	4
561	это положение	1	4
562	мы говорим	2	4
563	и действительно	1	4
564	это время	1	4
565	к другому	1	4
566	аналогии с	2	4
567	не оказалось	1	4
568	думать что	3	4
569	впечатление что	2	4
570	произведение искусства	9	4
571	совпадает с	4	4
572	идет о	2	4
573	изображения и	1	4
574	наконец в	2	4
575	так чтобы	1	4
576	каждой из	3	4
577	со всей	1	4
578	отношении к	3	4
579	целый ряд	12	4
580	знаем что	4	4
581	им в	4	4
582	являются только	1	4
583	между людьми	1	4
584	и во	3	4
585	марксистской науки	1	4
586	громадное значение	1	4
587	только при	4	4
588	в литературном	1	4
589	и о	4	4
590	но если	2	4
591	входящих в	2	4
592	он должен	1	4
593	данной эпохи	2	4
594	исполнения и	1	4
595	этот процесс	1	4
596	зависит от	2	4
597	одной плоскости	1	4
598	о поэтическом	1	4
599	о нем	2	4
600	и историю	1	4
601	здесь в	1	4
602	что каждый	1	4
603	слово в	1	4
604	все остальное	2	4
605	а на	4	4
606	или в	2	4
607	материал как	1	4
608	сама по	2	4
609	один и	2	4
610	а к	1	4
611	с самого	1	4
612	но при	1	4
613	к материалу	1	4
614	п в	2	4
615	тех же	2	4
616	как он	4	4
617	же что	2	4
618	только то	3	4
619	плоскости и	1	4
620	роман и	2	4
621	к новому	1	4
622	и тогда	3	4
623	художественных форм	1	4
624	искусство как	13	4
625	не к	2	4
626	во всем	5	3
627	какого бы	1	3
628	к сожалению	1	3
629	для всех	5	3
630	в каждую	1	3
631	и очень	2	3
632	зрения их	1	3
633	дело с	10	3
634	это значит	1	3
635	в социальной	1	3
636	остановиться на	2	3
637	в одном	4	3
638	из ее	1	3
639	исторического развития	1	3
640	но что	3	3
641	определяется и	2	3
642	о звуках	1	3
643	она является	3	3
644	из всего	1	3
645	и должен	1	3
646	в точном	1	3
647	за ней	1	3
648	языка то	1	3
649	в это	1	3
650	широком смысле	1	3
651	связано с	1	3
652	во все	2	3
653	было в	1	3
654	изобразительных искусств	2	3
655	убедиться в	2	3
656	не всегда	2	3
657	это было	1	3
658	сознания в	1	3
659	воздействия на	2	3
660	исследования и	4	3
661	не об	1	3
662	в различных	1	3
663	ни одного	1	3
664	уже как	1	3
665	содержания в	1	3
666	к нулю	2	3
667	для поэтического	1	3
668	ней и	1	3
669	том чтобы	9	3
670	формы в	6	3
671	следующим образом	1	3
672	эта тенденция	2	3
673	к этим	1	3
674	для этой	1	3
675	в системе	1	3
676	точка зрения	6	3
677	не то	2	3
678	образом на	1	3
679	лишь тогда	1	3
680	проблемы и	1	3
681	мы видим	8	3
682	от смысла	2	3
683	внутренняя форма	6	3
684	начала и	2	3
685	и методологически	1	3
686	а и	1	3
687	сюжетного оформления	1	3
688	поэзии в	2	3
689	что при	8	3
690	в качестве	3	3
691	но как	4	3
692	лежит в	2	3
693	не была	1	3
694	касается до	1	3
695	высказываний и	1	3
696	но он	3	3
697	произведении в	1	3
698	быть только	1	3
699	вещей и	2	3
700	произведение с	1	3
701	же касается	1	3
702	в чем	5	3
703	произведение есть	2	3
704	что как	1	3
705	вопроса о	1	3
706	материалом для	1	3
707	и самые	1	3
708	как некоторое	1	3
709	не дает	3	3
710	ту же	6	3
711	заложены в	1	3
712	так что	8	3
713	речи и	1	3
714	что эта	4	3
715	всех других	2	3
716	все те	1	3
717	и тот	4	3
718	сами формалисты	2	3
719	бы нелепо	1	3
720	тем и	2	3
721	в нее	2	3
722	ведь на	1	3
723	она была	1	3
724	культуры и	1	3
725	приходим к	1	3
726	для сюжетного	1	3
727	их к	1	3
728	как система	1	3
729	который был	1	3
730	каждого из	3	3
731	можно только	1	3
732	к такому	1	3
733	связи и	1	3
734	никак нельзя	2	3
735	и этот	3	3
736	с такой	1	3
737	смысле слова	4	3
738	произведения это	2	3
739	и при	3	3
740	художественного творчества	6	3
741	и из	7	3
742	фактов и	2	3
743	никак не	7	3
744	от этой	2	3
745	поэтому в	1	3
746	целое и	1	3
747	приемы сюжетосложения	1	3
748	со всеми	5	3
749	что содержание	2	3
750	во что	1	3
751	вскрыть и	1	3
752	имеет значение	1	3
753	с таким	18	3
754	звук в	1	3
755	содержание и	1	3
756	эстетики и	3	3
757	если это	2	3
758	в которых	5	3
759	не приводит	1	3
760	том смысле	1	3
761	бы не	1	3
762	том как	2	3
763	вследствие этого	2	3
764	чтобы убедиться	2	3
765	в каком	3	3
766	к созданию	1	3
767	перед нами	1	3
768	не дают	1	3
769	это понятие	1	3
770	и заключается	4	3
771	том числе	1	3
772	и если	4	3
773	учение об	2	3
774	это то	1	3
775	этой работы	1	3
776	это только	4	3
777	так называемым	1	3
778	обойтись без	1	3
779	для нее	1	3
780	что уже	1	3
781	что материал	2	3
782	его конкретной	1	3
783	при анализе	3	3
784	область и	1	3
785	состоит в	5	3
786	образом не	1	3
787	непосредственно из	1	3
788	в данной	1	3
789	форма и	1	3
790	свою область	1	3
791	в сознании	6	3
792	он может	1	3
793	оно должно	1	3
794	как предмет	2	3
795	на материале	1	3
796	то или	3	3
797	тот же	8	3
798	подойти к	2	3
799	формы к	1	3
800	как со	1	3
801	теоретической мысли	1	3
802	нас не	2	3
803	художественный прием	2	3
804	для всякого	1	3
805	произведения или	1	3
806	потебни и	3	3
807	в формализме	1	3
808	то мы	1	3
809	с их	1	3
810	является совершенно	1	3
811	материал для	4	3
812	с чисто	1	3
813	этом не	2	3
814	на нее	1	3
815	дело в	2	3
816	места в	1	3
817	вообще не	1	3
818	схемой для	1	3
819	могла быть	1	3
820	есть только	7	3
821	и приемы	2	3
822	к своему	2	3
823	перейти к	1	3
824	на его	3	3
825	метод и	1	3
826	к одному	5	3
827	на один	2	3
828	человек не	1	3
829	одну из	1	3
830	учению формалистов	1	3
831	идеалистической философии	1	3
832	единство и	1	3
833	когда он	11	3
834	в науке	2	3
835	числе и	1	3
836	же самое	8	3
837	в трудах	1	3
838	и вне	1	3
839	в плане	1	3
840	произведения является	1	3
841	изучения и	1	3
842	говорить об	1	3
843	идет не	3	3
844	на то	17	3
845	принципы и	1	3
846	нуждается в	3	3
847	и обратно	1	3
848	именно это	1	3
849	дело обстоит	1	3
850	и совершенно	7	3
851	что на	4	3
852	в известной	1	3
853	в понятии	1	3
854	себе а	4	3
855	от изучения	1	2
856	и попытка	1	2
857	это утверждение	2	2
858	все что	4	2
859	поэзии но	1	2
860	и содержания	2	2
861	в произведение	1	2
862	только один	2	2
863	эта теория	7	2
864	языке и	1	2
865	в последнее	4	2
866	таком понимании	3	2
867	совершенно очевидно	3	2
868	действительности с	1	2
869	связи в	1	2
870	тем как	2	2
871	же материал	2	2
872	о чем	2	2
873	строго говоря	1	2
874	говорит о	4	2
875	привести к	1	2
876	в принципе	1	2
877	нами в	1	2
878	и само	1	2
879	ко всем	1	2
880	именно и	2	2
881	мы найдем	2	2
882	из нее	1	2
883	иначе как	3	2
884	к более	2	2
885	представление о	6	2
886	от всякого	1	2
887	другую сторону	2	2
888	принадлежат к	4	2
889	том или	1	2
890	формальным методом	1	2
891	его на	1	2
892	искусства является	6	2
893	пор недостаточно	1	2
894	в собственном	4	2
895	только через	1	2
896	что такая	1	2
897	и социально	1	2
898	языка на	1	2
899	или ином	1	2
900	но почему	1	2
901	тем или	2	2
902	художественного замысла	1	2
903	поскольку он	2	2
904	чтобы вскрыть	1	2
905	при помощи	27	2
906	на таком	1	2
907	как из	1	2
908	так если	1	2
909	тенденция к	2	2
910	и того	1	2
911	к теории	1	2
912	к другой	1	2
913	переходит в	1	2
914	не могли	4	2
915	по тем	1	2
916	наоборот он	1	2
917	значения слова	1	2
918	понятия в	1	2
919	и другой	6	2
920	из их	2	2
921	последних работах	1	2
922	в руках	2	2
923	одной и	6	2
924	не встречается	1	2
925	с теорией	3	2
926	между отдельными	1	2
927	правда и	1	2
928	эта система	1	2
929	почти совершенно	1	2
930	отметить что	2	2
931	отрешенная от	1	2
932	так то	1	2
933	стал бы	2	2
934	точке зрения	2	2
935	они делают	1	2
936	искусстве и	1	2
937	его собственной	1	2
938	то чтобы	4	2
939	системы а	1	2
940	в самое	1	2
941	научного изучения	2	2
942	эти вопросы	1	2
943	находится в	1	2
944	с этими	1	2
945	нельзя судить	2	2
946	что она	11	2
947	мысли в	3	2
948	они сами	2	2
949	который в	3	2
950	согласиться с	2	2
951	что говорит	1	2
952	роман как	1	2
953	нет никаких	1	2
954	и входит	1	2
955	но так	2	2
956	искусстве но	1	2
957	чем это	2	2
958	и становится	1	2
959	чтобы понять	4	2
960	круг проблем	1	2
961	свое собственное	2	2
962	стихотворной техники	1	2
963	не имеющих	1	2
964	искусства не	6	2
965	формализма и	2	2
966	индивидуального сознания	1	2
967	этого и	1	2
968	переходим к	1	2
969	видели что	2	2
970	той мере	1	2
971	творчества с	2	2
972	области познания	1	2
973	и столь	1	2
974	мышления и	3	2
975	происходило в	1	2
976	является результатом	1	2
977	этих областей	1	2
978	стоит перед	1	2
979	указать на	1	2
980	как для	1	2
981	что человек	1	2
982	что этого	1	2
983	несмотря на	8	2
984	условий ее	1	2
985	от всякой	1	2
986	на этих	1	2
987	мы конечно	1	2
988	разница между	3	2
989	все построения	1	2
990	и художественно	1	2
991	что самая	1	2
992	они в	2	2
993	х годов	5	2
994	они будут	1	2
995	что между	1	2
996	есть еще	1	2
997	чем в	2	2
998	не совпадают	1	2
999	с формалистами	1	2
1000	или не	2	2
1001	ее от	4	2
1002	перед необходимостью	1	2
1003	но совершенно	4	2
1004	не осуществляется	1	2
1005	внутри самого	1	2
1006	изменения и	1	2
1007	или хотя	1	2
1008	здесь же	1	2
1009	в последних	1	2
1010	смысле и	2	2
1011	романе и	1	2
1012	характер и	1	2
1013	и марксистская	1	2
1014	указывает что	4	2
1015	поэтической речи	2	2
1016	того если	1	2
1017	внести в	1	2
1018	самого художественного	1	2
1019	от социальной	1	2
1020	по первым	1	2
1021	в двух	1	2
1022	эти последние	1	2
1023	и влияние	1	2
1024	в другие	1	2
1025	как материал	1	2
1026	полагает что	2	2
1027	совершенно прав	2	2
1028	своих последних	1	2
1029	а для	1	2
1030	и мир	1	2
1031	иная чем	1	2
1032	анализе произведения	1	2
1033	таким путем	6	2
1034	выражение в	1	2
1035	а с	2	2
1036	бы показать	1	2
1037	или к	1	2
1038	данный момент	1	2
1039	принципов и	1	2
1040	оказалось бы	1	2
1041	что его	5	2
1042	сюда же	1	2
1043	именно потому	3	2
1044	приводит и	2	2
1045	все то	4	2
1046	человека как	1	2
1047	объясняется и	2	2
1048	и судьба	1	2
1049	душевной эмпирики	1	2
1050	и чтобы	1	2
1051	явления в	1	2
1052	действующих лиц	3	2
1053	на нем	2	2
1054	одно и	1	2
1055	нужно сказать	1	2
1056	через нее	1	2
1057	и та	1	2
1058	можно было	4	2
1059	но только	6	2
1060	этого факта	2	2
1061	в нас	3	2
1062	совершенно неверно	1	2
1063	стиль и	1	2
1064	художником в	1	2
1065	какой мере	3	2
1066	что каждое	1	2
1067	звук и	1	2
1068	они находятся	1	2
1069	центр тяжести	1	2
1070	ни одной	1	2
1071	в ритме	1	2
1072	однако в	2	2
1073	подход к	3	2
1074	из критики	1	2
1075	для нашего	1	2
1076	к чисто	1	2
1077	эпохи в	3	2
1078	о ней	4	2
1079	в первой	1	2
1080	и есть	5	2
1081	жизни с	4	2
1082	иной раз	1	2
1083	же мы	2	2
1084	для построения	2	2
1085	при всем	3	2
1086	на место	3	2
1087	значит что	1	2
1088	для чего	1	2
1089	границу между	1	2
1090	из этой	1	2
1091	и сколько-нибудь	1	2
1092	конкретной исторической	1	2
1093	эти формы	1	2
1094	исследования в	1	2
1095	для самого	2	2
1096	совершенно независимо	1	2
1097	были бы	2	2
1098	собственном смысле	3	2
1099	и самое	1	2
1100	даны в	2	2
1101	этот закон	1	2
1102	литературы ни	1	2
1103	мы приходим	1	2
1104	вещи а	1	2
1105	в самый	1	2
1106	речи но	1	2
1107	эстетику и	1	2
1108	и материал	2	2
1109	этого понятия	1	2
1110	но она	1	2
1111	наш автор	1	2
1112	поэтому совершенно	1	2
1113	от обычных	1	2
1114	в другой	3	2
1115	остранения и	1	2
1116	мы в	3	2
1117	из того	2	2
1118	здесь с	1	2
1119	или иная	1	2
1120	формах в	1	2
1121	в тех	2	2
1122	творчество как	1	2
1123	нет никакого	1	2
1124	целом ряде	2	2
1125	очень много	1	2
1126	совершенно иное	1	2
1127	не вещь	1	2
1128	художник не	1	2
1129	с ними	2	2
1130	этой точки	7	2
1131	к искусству	6	2
1132	то на	2	2
1133	форм как	1	2
1134	их и	1	2
1135	заключается в	15	2
1136	быть даже	1	2
1137	события но	1	2
1138	евгения онегина	4	2
1139	в одних	1	2
1140	игры с	1	2
1141	далеко не	7	2
1142	и так	7	2
1143	и просто	1	2
1144	движения в	1	2
1145	убедимся в	1	2
1146	к какому	1	2
1147	и поэтическим	1	2
1148	эволюции не	1	2
1149	никто не	1	2
1150	как чисто	1	2
1151	изучения литературы	1	2
1152	в стихах	2	2
1153	друг от	1	2
1154	но из	1	2
1155	жизни мы	1	2
1156	готового материала	2	2
1157	одним и	1	2
1158	всей его	1	2
1159	как художественное	1	2
1160	всем этом	1	2
1161	художник в	1	2
1162	очень глубоко	1	2
1163	сами же	2	2
1164	а если	1	2
1165	самое же	3	2
1166	в круг	1	2
1167	и понятие	1	2
1168	искусство только	1	2
1169	своей целью	1	2
1170	и социальной	1	2
1171	и вот	5	2
1172	теории формализма	1	2
1173	автора и	1	2
1174	этих вопросов	2	2
1175	с приемами	1	2
1176	из его	4	2
1177	он просто	1	2
1178	и важность	1	2
1179	россии и	1	2
1180	только тогда	8	2
1181	что если	7	2
1182	произведения от	1	2
1183	или иных	2	2
1184	материал не	3	2
1185	говорят что	1	2
1186	как если	1	2
1187	смысл в	1	2
1188	не потому	3	2
1189	времени и	2	2
1190	вещь а	1	2
1191	всего можно	1	2
1192	к ним	4	2
1193	бы тот	4	2
1194	лучше всего	2	2
1195	сводилась к	1	2
1196	на этот	2	2
1197	самом процессе	1	2
1198	последней в	1	2
1199	имеет и	1	2
1200	для этих	1	2
1201	только с	2	2
1202	является только	1	2
1203	только потому	2	2
1204	и нет	2	2
1205	художественной формы	17	2
1206	в эстетике	6	2
1207	мы еще	1	2
1208	органов речи	1	2
1209	жизни не	1	2
1210	в м	1	2
1211	осуществления как	1	2
1212	ее конкретном	1	2
1213	жизни но	1	2
1214	же прием	1	2
1215	значение его	1	2
1216	в более	1	2
1217	литературы она	1	2
1218	и всякий	2	2
1219	и многие	3	2
1220	ему в	1	2
1221	что искусство	15	2
1222	выходит за	2	2
1223	смысле что	1	2
1224	связанных с	1	2
1225	для художественного	2	2
1226	не материал	1	2
1227	то я	2	2
1228	нему и	1	2
1229	проблему поэтического	1	2
1230	чем объясняется	1	2
1231	и анализа	1	2
1232	этого целого	1	2
1233	вывод что	2	2
1234	мы имеем	7	2
1235	всецело определяется	1	2
1236	образ и	2	2
1237	для искусства	1	2
1238	как у	1	2
1239	форма должна	1	2
1240	же не	1	2
1241	таком случае	3	2
1242	в русском	4	2
1243	все равно	1	2
1244	и смысл	1	2
1245	ведь это	1	2
1246	но с	1	2
1247	что ни	2	2
1248	от друга	1	2
1249	для других	1	2
1250	остается и	1	2
1251	и техники	1	2
1252	который как	2	2
1253	в силу	4	2
1254	с теми	2	2
1255	искусства как	6	2
1256	на тему	2	2
1257	художественного приема	2	2
1258	этих авторов	1	2
1259	что этот	3	2
1260	и без	3	2
1261	его изучения	2	2
1262	отнесены и	1	2
1263	возможно и	1	2
1264	говорят о	1	2
1265	в сборнике	1	2
1266	жизнь так	1	2
1267	что мы	9	2
1268	мира и	1	2
1269	последнее время	2	2
1270	слове не	1	2
1271	и тонки	1	2
1272	форма в	3	2
1273	в каждой	1	2
1274	данного коллектива	1	2
1275	связаны с	1	2
1276	мере в	2	2
1277	людей в	1	2
1278	чтобы сделать	1	2
1279	этих двух	4	2
1280	произведения с	4	2
1281	том случае	3	2
1282	человека в	1	2
1283	и эти	2	2
1284	в полной	1	2
1285	он говорит	4	2
1286	не роман	1	2
1287	же это	1	2
1288	свое выражение	1	2
1289	в наши	1	2
1290	ту или	2	2
1291	и критики	1	2
1292	значение то	1	2
1293	дело не	1	2
1294	эти утверждения	1	2
1295	один шаг	1	2
1296	от эстетики	2	2
