N	2gram	Savitsky_E	Formalny
112	в идеологическом	2	11
113	для него	1	11
114	этом отношении	3	11
115	в основе	1	11
116	в общем	3	11
117	но не	5	11
118	в большинстве	2	11
119	слова и	1	11
120	не как	1	10
121	другой стороны	2	10
122	в своих	2	10
123	конечно не	1	10
124	бы то	4	10
125	не было	1	10
126	большинстве случаев	3	10
127	не есть	2	10
128	он не	2	10
129	главным образом	2	10
130	с ее	1	10
131	мы видели	3	10
132	дело идет	2	10
133	не является	3	10
134	и теперь	2	10
135	мы не	4	10
136	и как	2	10
137	не о	1	10
138	еще более	2	9
139	и даже	6	9
140	говорить о	1	9
141	для понимания	2	9
142	мы знаем	1	9
143	ни было	4	9
144	литературы и	1	9
145	бы ни	3	9
146	или иного	4	9
147	язык и	1	9
148	в свою	3	9
149	и до	1	9
150	но это	1	9
151	у нас	1	9
152	быть и	1	9
153	и к	3	8
154	в них	3	8
155	и те	1	8
156	в данном	3	8
157	одной стороны	8	8
158	всего этого	1	8
159	следует что	1	8
160	с одной	8	8
161	же как	5	8
162	между собой	2	8
163	в сторону	2	8
164	в других	2	8
165	всех этих	1	8
166	что это	2	8
167	с этим	2	8
168	на основе	2	8
169	для того	6	8
170	в области	11	8
171	для этого	1	8
172	в той	5	7
173	более или	1	7
174	но все	1	7
175	применении к	3	7
176	мы увидим	1	7
177	в применении	3	7
178	свою очередь	2	7
179	сказать что	4	7
180	из них	3	7
181	время в	3	7
182	от этого	5	7
183	значение и	1	7
184	в себе	9	7
185	столь же	5	7
186	во втором	2	7
187	в содержании	2	7
188	не на	4	7
189	творчества и	1	7
190	жизни в	3	7
191	том что	6	7
192	известной степени	3	7
193	и более	2	7
194	в какой	2	7
195	только и	1	7
196	войти в	1	7
197	или менее	1	7
198	в одной	1	7
199	того или	4	7
200	стороны и	6	7
201	как их	2	7
202	и только	3	7
203	и наконец	2	7
204	кроме того	1	6
205	те же	1	6
206	в этих	2	6
207	например в	1	6
208	при таком	1	6
209	о том	3	6
210	и отчасти	2	6
211	по преимуществу	2	6
212	и других	2	6
213	социальной группы	1	6
214	и это	1	6
215	в смысле	9	6
216	на этом	1	6
217	и тем	3	6
218	должны быть	1	6
219	за пределы	1	6
220	от нее	1	6
221	один из	1	6
222	с ним	1	6
223	ее и	1	6
224	в россии	5	6
225	в направлении	4	6
226	той же	1	6
227	этого слова	1	6
228	не из	3	6
229	данном случае	2	6
230	уже в	1	6
231	в формах	1	6
232	ее в	3	6
233	смысле этого	1	6
234	в частности	5	6
235	тем самым	5	6
236	такой же	2	6
237	тому что	1	6
238	за исключением	1	5
239	с этой	6	5
240	даже в	4	5
241	какой бы	2	5
242	в рамки	1	5
243	как они	1	5
244	значительной степени	1	5
245	в мире	2	5
246	правда в	1	5
247	и со	3	5
248	можно сказать	4	5
249	в котором	2	5
250	то это	1	5
251	вопрос о	4	5
252	связь между	1	5
253	как на	3	5
254	в нашем	1	5
255	к которому	1	5
256	она есть	1	5
257	к нему	2	5
258	всего в	2	5
259	то в	4	5
260	на язык	2	5
261	хотя и	2	5
262	что не	1	5
263	в эту	2	5
264	мы можем	3	5
265	или же	1	5
266	ни была	1	5
267	и что	2	5
268	этом смысле	3	5
269	друг другу	1	5
270	и по	5	5
271	если в	2	5
272	в отношении	32	5
273	что оно	1	5
274	даже не	1	5
275	не имеет	4	5
276	ни на	3	5
277	бы и	3	5
278	то и	1	5
279	в значительной	2	5
280	в отличие	1	5
281	одной из	5	5
282	в самой	1	5
283	и то	2	5
284	значение в	1	5
285	тому чтобы	2	5
286	для нас	4	5
287	однако не	1	5
288	и эта	2	5
289	в такой	1	5
290	отличие от	1	5
291	обстоит дело	3	5
292	мы должны	2	5
293	еще в	1	5
294	от того	1	5
295	одного из	1	5
296	же в	2	5
297	все более	9	5
298	настоящего времени	1	5
299	не можем	2	5
300	и другие	1	4
301	является в	1	4
302	к этой	1	4
303	различны и	1	4
304	не являются	1	4
305	исторического процесса	1	4
306	или на	1	4
307	имеет место	2	4
308	но даже	4	4
309	в каких	1	4
310	и должна	1	4
311	увидим что	1	4
312	себе в	3	4
313	во всей	2	4
314	одна из	1	4
315	того же	3	4
316	своего развития	1	4
317	в некоторых	2	4
318	влияние на	2	4
319	вполне понятно	1	4
320	очевидно что	3	4
321	в таком	3	4
322	тогда когда	2	4
323	и следовательно	1	4
324	от других	1	4
325	бы она	1	4
326	в лучшем	1	4
327	не будет	3	4
328	этот вопрос	2	4
329	или иное	1	4
330	истории и	1	4
331	среды и	1	4
332	он в	1	4
333	что для	1	4
334	не значит	1	4
335	нам кажется	7	4
336	и чем	2	4
337	чтобы не	1	4
338	и сами	1	4
339	та же	1	4
340	в последнем	1	4
341	на западе	1	4
342	был бы	1	4
343	подходит к	2	4
344	к действительному	1	4
345	как не	2	4
346	вместо того	1	4
347	в идеологической	1	4
348	аналогии с	1	4
349	думать что	8	4
350	дальнейшее развитие	1	4
351	до настоящего	1	4
352	идет о	3	4
353	каждой из	1	4
354	отношении к	15	4
355	нем и	1	4
356	целый ряд	2	4
357	и во	2	4
358	но именно	2	4
359	для всего	1	4
360	и о	1	4
361	но если	5	4
362	этот процесс	2	4
363	зависит от	1	4
364	в ином	1	4
365	а на	1	4
366	или в	2	4
367	или иначе	1	4
368	один и	1	4
369	а к	1	4
370	и притом	4	4
371	тех же	1	4
372	к ней	4	4
373	лучшем случае	1	4
374	не к	2	4
375	во всем	1	3
376	пределах одного	1	3
377	к сожалению	1	3
378	для всех	1	3
379	в каждую	1	3
380	дело с	1	3
381	это значит	2	3
382	время не	1	3
383	в одном	2	3
384	она является	1	3
385	из всего	1	3
386	притом в	2	3
387	в точном	1	3
388	а именно	2	3
389	связано с	3	3
390	во все	3	3
391	а отчасти	1	3
392	действительности как	1	3
393	как совокупность	4	3
394	из себя	1	3
395	но они	1	3
396	к нулю	2	3
397	они должны	1	3
398	друг с	3	3
399	точка зрения	2	3
400	проблемы и	2	3
401	или наоборот	1	3
402	следует отметить	2	3
403	мы видим	2	3
404	эволюции в	1	3
405	не выходит	1	3
406	внимание на	1	3
407	что при	1	3
408	в качестве	14	3
409	но как	2	3
410	о возможности	1	3
411	значение лишь	1	3
412	же касается	1	3
413	что как	1	3
414	от них	3	3
415	в противном	1	3
416	не сводится	1	3
417	все остальные	1	3
418	не дает	3	3
419	ту же	1	3
420	кажется что	2	3
421	в развитии	2	3
422	что эта	1	3
423	и тот	1	3
424	культуры и	2	3
425	их к	1	3
426	каждого из	1	3
427	вне ее	1	3
428	никак нельзя	1	3
429	и этот	2	3
430	с такой	1	3
431	поэтому в	1	3
432	борьбы с	1	3
433	имеет значение	1	3
434	с таким	1	3
435	одновременно с	1	3
436	техники и	4	3
437	можно назвать	1	3
438	в которых	3	3
439	том смысле	1	3
440	в каком	4	3
441	на своем	3	3
442	к созданию	1	3
443	не дают	2	3
444	том числе	1	3
445	и если	2	3
446	для нее	1	3
447	как совокупности	2	3
448	область и	1	3
449	состоит в	1	3
450	в данной	3	3
451	в сознании	1	3
452	то или	1	3
453	пришлось бы	1	3
454	тот же	1	3
455	находятся в	1	3
456	идеологической жизни	1	3
457	для всякого	1	3
458	входя в	1	3
459	то мы	1	3
460	иначе обстоит	2	3
461	с их	1	3
462	или иной	4	3
463	дело в	3	3
464	и другое	1	3
465	вообще не	3	3
466	есть только	1	3
467	противном случае	1	3
468	на его	1	3
469	с другом	3	3
470	тем более	4	3
471	значение для	1	3
472	действительности но	1	3
473	во второй	3	3
474	когда он	3	3
475	и иных	1	3
476	числе и	1	3
477	или точнее	2	3
478	и прежде	3	3
479	на то	6	3
480	мира в	4	3
481	что на	2	3
482	в известной	3	3
483	в чисто	1	3
484	все что	1	2
485	говоря уже	2	2
486	в последнее	1	2
487	в общий	1	2
488	совершенно очевидно	2	2
489	он считает	1	2
490	своем развитии	1	2
491	тем как	1	2
492	говорит о	3	2
493	в принципе	1	2
494	действуют в	1	2
495	нами в	1	2
496	связь с	1	2
497	ко всем	1	2
498	именно и	1	2
499	представление о	2	2
500	другую сторону	1	2
501	принадлежат к	1	2
502	его на	2	2
503	поскольку он	2	2
504	ни для	1	2
505	при помощи	2	2
506	относиться к	1	2
507	также что	1	2
508	и того	2	2
509	ними и	2	2
510	переходит в	1	2
511	нужно понимать	1	2
512	известных условиях	1	2
513	говорить не	1	2
514	уже о	1	2
515	из их	1	2
516	в этот	1	2
517	совершенно неправильно	1	2
518	отметить что	3	2
519	так то	1	2
520	то его	1	2
521	то чтобы	1	2
522	который в	1	2
523	но так	1	2
524	чем это	1	2
525	но сама	1	2
526	свое собственное	1	2
527	и всецело	2	2
528	видели что	1	2
529	отражение в	1	2
530	этих областей	5	2
531	указать на	1	2
532	несмотря на	4	2
533	господствующей в	1	2
534	не отрицает	1	2
535	что между	1	2
536	являются в	1	2
537	чем в	4	2
538	ее от	2	2
539	но совершенно	1	2
540	бы сделать	1	2
541	или хотя	2	2
542	может в	1	2
543	в последних	1	2
544	лишь на	1	2
545	на земле	1	2
546	из областей	1	2
547	оценок и	1	2
548	и теми	1	2
549	в двух	1	2
550	эти последние	2	2
551	ведь в	1	2
552	в другие	1	2
553	и некоторые	3	2
554	совершенно прав	2	2
555	а для	1	2
556	той или	4	2
557	такое предположение	2	2
558	того в	1	2
559	или к	1	2
560	строить не	1	2
561	что его	1	2
562	именно потому	2	2
563	и та	2	2
564	можно было	3	2
565	этого факта	1	2
566	его понимает	1	2
567	от конкретных	1	2
568	как известно	1	2
569	и художественное	1	2
570	эта область	1	2
571	этом процессе	1	2
572	значит что	1	2
573	как с	1	2
574	мы приходим	1	2
575	отдельных элементов	1	2
576	групп и	1	2
577	в другой	2	2
578	этой среде	1	2
579	из того	2	2
580	или иная	1	2
581	в тех	1	2
582	с ними	1	2
583	особого рода	1	2
584	этой точки	5	2
585	заключается в	2	2
586	значения как	1	2
587	не делает	1	2
588	далеко не	2	2
589	можно утверждать	2	2
590	к какому	1	2
591	возникает вопрос	1	2
592	друг от	2	2
593	но из	1	2
594	бы о	2	2
595	существовать в	1	2
596	а если	1	2
597	в современном	1	2
598	россии и	3	2
599	только тогда	1	2
600	что если	2	2
601	или иных	1	2
602	к ним	3	2
603	только одна	1	2
604	бы тот	1	2
605	то она	1	2
606	на этот	2	2
607	самом процессе	1	2
608	для этих	2	2
609	или вовсе	1	2
610	жизни но	1	2
611	одних и	1	2
612	значение его	1	2
613	в более	1	2
614	выходит за	1	2
615	смысле что	1	2
616	других областей	1	2
617	в определенном	3	2
618	ценностей в	2	2
619	может остаться	1	2
620	конкретных условий	1	2
621	в русском	1	2
622	в виде	5	2
623	но с	2	2
624	от друга	2	2
625	в силу	2	2
626	с теми	1	2
627	тем путем	1	2
628	что мы	1	2
629	мира и	3	2
630	последнее время	1	2
631	участие в	2	2
632	даже что	2	2
633	в каждой	1	2
634	бы совершенно	2	2
635	людей в	1	2
636	не говоря	2	2
637	конечно это	1	2
638	том случае	1	2
639	только к	2	2
640	в полной	4	2
641	ту или	3	2
642	в характере	1	2
643	эволюции он	1	2
644	при известных	1	2
645	определяется в	1	2
646	свое значение	1	2
647	и всякая	1	2
648	рассматривать как	1	2
649	элементов в	1	2
650	во многом	2	2
651	та или	1	2
652	это можно	1	2
653	по этому	1	2
654	занимают в	1	2
655	происходит в	2	2
656	культуры с	2	2
657	их на	1	2
658	тех или	1	2
659	это в	1	2
660	ведь и	2	2
661	есть не	2	2
662	жизнью и	1	2
663	фигурирует в	1	2
664	не сделать	1	1
665	на определенные	1	1
666	с областями	1	1
667	с которыми	1	1
668	бы столь	1	1
669	более высокой	1	1
670	получит в	1	1
671	которой могут	1	1
672	законы и	1	1
673	религии и	1	1
674	которой возникло	1	1
675	в изучении	1	1
676	же законы	1	1
677	и категорий	1	1
678	до него	1	1
679	и имеет	2	1
680	часть его	1	1
681	в ряде	1	1
682	говорили в	1	1
683	в разных	1	1
684	в большей	1	1
685	но тем	1	1
686	предположению что	1	1
687	с более	3	1
688	нас в	1	1
689	значении того	1	1
690	например с	2	1
691	занять место	1	1
692	одно из	1	1
693	к экономическому	1	1
694	образом из	1	1
695	с собой	1	1
696	господствует в	1	1
697	науки с	1	1
698	мире культуры	1	1
699	эволюции именно	1	1
700	чтобы в	1	1
701	к единому	1	1
702	это должно	1	1
703	на свой	1	1
704	и сам	1	1
705	на такой	1	1
706	для осуществления	1	1
707	но нельзя	1	1
708	это стремление	1	1
709	существования в	3	1
710	всем своем	1	1
711	именно о	1	1
712	в построении	1	1
713	том же	1	1
714	между прочим	7	1
715	мы получаем	1	1
716	стороны в	2	1
717	общим достоянием	1	1
718	в порядке	2	1
719	совершенно одинаково	1	1
720	по своим	3	1
721	может дать	1	1
722	прочим и	2	1
723	исследования по	1	1
724	почти все	1	1
725	когда в	1	1
726	культуры в	4	1
727	и впредь	1	1
728	основных чертах	1	1
729	бы сказали	1	1
730	тем в	3	1
731	не служит	4	1
732	при условии	2	1
733	осуществляется в	1	1
734	еще далеко	1	1
735	которые мы	1	1
736	тем с	1	1
737	свои пределы	2	1
738	и человеческой	2	1
739	существование и	1	1
740	случаи когда	1	1
741	силы и	1	1
742	если вникнуть	1	1
743	времени в	1	1
744	существенное значение	1	1
745	не чуждо	2	1
746	для себя	1	1
747	положений и	1	1
748	если так	1	1
749	с лица	1	1
750	глаза на	1	1
751	мы все	1	1
752	таковой не	1	1
753	е во	1	1
754	и когда	1	1
755	приходит к	1	1
756	не обязательно	1	1
757	смысле является	1	1
758	с в	2	1
759	уже и	3	1
760	то как	1	1
761	можно ли	3	1
762	как оно	2	1
763	от своей	1	1
764	связь всех	1	1
765	даже с	1	1
766	так называемых	1	1
767	и еще	2	1
768	необходимо понять	1	1
769	но этот	1	1
770	всегда и	1	1
771	и научное	1	1
772	этого следует	1	1
773	рассматривать с	1	1
774	наряду с	2	1
775	сдвиг в	1	1
776	и культуры	1	1
777	постановка проблемы	1	1
778	понимали что	1	1
779	могут происходить	1	1
780	такая же	1	1
781	значения она	1	1
782	поскольку дело	1	1
783	что все	2	1
784	исходит из	1	1
785	можем сказать	2	1
786	область философской	1	1
787	самые основные	1	1
788	в отдельных	1	1
789	реальном осуществлении	1	1
790	как будто	2	1
791	большей степени	1	1
792	с разных	1	1
793	их извне	1	1
794	методологического анализа	1	1
795	ответ и	1	1
796	ближе к	1	1
797	представить себе	1	1
798	в проблему	1	1
799	помощи этого	1	1
800	сводить к	1	1
801	действительно ли	1	1
802	того обстоятельства	1	1
803	но более	1	1
804	и мы	3	1
805	по природе	1	1
806	творчества без	1	1
807	отношении в	1	1
808	она и	1	1
809	том насколько	1	1
810	нельзя сказать	1	1
811	как нам	5	1
812	вопрос не	2	1
813	а затем	1	1
814	и всей	1	1
815	его частей	1	1
816	чем на	2	1
817	она в	3	1
818	конечно то	1	1
819	или иную	3	1
820	в осознании	1	1
821	не способны	1	1
822	к определенному	1	1
823	к определению	1	1
824	себе не	3	1
825	можно рассматривать	1	1
826	основных явлений	1	1
827	находятся и	1	1
828	бы только	1	1
829	нужно иметь	2	1
830	живет и	1	1
831	точнее в	1	1
832	как по	1	1
833	оно остается	1	1
834	в масштабе	2	1
835	которое в	2	1
836	принципа в	1	1
837	в процессах	2	1
838	на себя	3	1
839	на одну	2	1
840	вхождения в	1	1
841	и всего	1	1
842	всякой иной	1	1
843	этого можно	1	1
844	себя как	1	1
845	рядом с	1	1
846	борьбы за	1	1
847	в пределы	3	1
848	его жизни	1	1
849	о которых	1	1
850	был не	1	1
851	связанная с	1	1
852	на себе	1	1
853	и политически	1	1
854	этих положений	1	1
855	собой это	1	1
856	в индивидуальном	1	1
857	реальность есть	1	1
858	для развития	1	1
859	только путем	1	1
860	же обстоит	1	1
861	что даже	1	1
862	что нет	1	1
863	играет роль	1	1
864	мы говорили	1	1
865	если не	1	1
866	касаются его	1	1
867	и необходимость	1	1
868	ли с	1	1
869	второго рода	1	1
870	более всего	1	1
871	было только	1	1
872	здесь на	1	1
873	и существенно	2	1
874	мы обнаруживаем	1	1
875	чем больше	2	1
876	где в	1	1
877	только частично	1	1
878	поставлена в	1	1
879	и затем	1	1
880	по своей	2	1
881	это может	1	1
882	с ней	1	1
883	мы здесь	1	1
884	этот период	1	1
885	на территории	1	1
886	а тем	2	1
887	и несколько	1	1
888	к противопоставлению	1	1
889	или меньшей	1	1
890	даже исключительно	1	1
891	что во	1	1
892	себе поэтому	1	1
893	оснований для	1	1
894	существует в	1	1
895	которое мы	1	1
896	которое оно	1	1
897	находились в	1	1
898	мы будем	1	1
899	ней в	1	1
900	значение как	1	1
901	те кто	1	1
902	оно может	1	1
903	его к	1	1
904	и дальнейшее	1	1
905	и приобретают	1	1
906	условии если	1	1
907	но кроме	1	1
908	которые лежат	1	1
909	есть ли	2	1
910	гораздо более	1	1
911	меньшей степени	2	1
912	не показывает	1	1
913	одного и	1	1
914	время совершенно	1	1
915	и утверждено	1	1
916	можно толковать	1	1
917	мире и	1	1
918	с полной	1	1
919	утверждать что	2	1
920	и будет	1	1
921	положения и	1	1
922	усиливается тем	1	1
923	в состав	1	1
924	соединено с	1	1
925	этого периода	1	1
926	как одной	1	1
927	протекать в	1	1
928	в случаях	1	1
929	и видим	1	1
930	имели значение	1	1
931	освободиться от	1	1
932	и философии	1	1
933	данного народа	3	1
934	к установлению	1	1
935	связанное с	1	1
936	первого рода	2	1
937	и творческого	1	1
938	истории в	1	1
939	созидания и	1	1
940	ее между	1	1
941	этот принцип	1	1
942	историческое значение	1	1
943	с природой	1	1
944	и творчества	2	1
945	когда его	1	1
946	связывается с	1	1
947	собственное идеологическое	1	1
948	на минуту	1	1
949	иначе если	1	1
950	в гораздо	2	1
951	потребность в	3	1
952	психологии и	1	1
953	что некоторые	1	1
954	требуют чтобы	1	1
955	так называемый	1	1
956	то время	1	1
957	такое явление	1	1
958	оно всегда	1	1
959	придется все	1	1
960	представляются нам	1	1
961	возможности и	1	1
962	с такими	1	1
963	для каждого	1	1
964	ли не	1	1
965	историческое явление	1	1
966	поэзии и	1	1
967	который не	1	1
968	о котором	1	1
969	если можно	1	1
970	сравнению с	2	1
971	к которой	1	1
972	эпохи действительно	1	1
973	осуществить на	1	1
974	анализа совершенно	1	1
975	что из	1	1
976	его труд	1	1
977	к природе	2	1
978	бы нас	1	1
979	окажется в	1	1
980	нет ничего	1	1
981	большей или	1	1
982	эпохи мы	1	1
983	значения для	2	1
984	гораздо большей	1	1
985	бы с	1	1
986	в положении	1	1
987	и совершеннее	2	1
988	быть речи	1	1
989	следующий вывод	1	1
990	и сменяют	1	1
991	поскольку это	1	1
992	лежат в	4	1
993	по сравнению	2	1
994	и поэтому	2	1
995	которое не	1	1
996	с а	2	1
997	а через	1	1
998	может произойти	1	1
999	этом явлении	1	1
1000	значением и	1	1
1001	можно думать	3	1
1002	может лишь	1	1
1003	и наиболее	2	1
1004	вслед за	6	1
1005	более молодых	1	1
1006	констатировать что	2	1
1007	тогда как	1	1
1008	в обоих	1	1
1009	это различие	1	1
1010	только это	1	1
1011	этого отнюдь	1	1
1012	и наоборот	1	1
1013	отказались от	1	1
1014	связанной с	1	1
1015	возникло и	1	1
1016	вступать в	1	1
1017	вопрос в	1	1
1018	этого времени	1	1
1019	она может	1	1
1020	же язык	1	1
1021	мог бы	2	1
1022	значение имеет	1	1
1023	самой природе	1	1
1024	ли этот	1	1
1025	можно конечно	1	1
1026	котором мы	1	1
1027	его для	1	1
1028	это значение	1	1
1029	культуры как	2	1
1030	современности и	1	1
1031	если взять	1	1
1032	мира не	2	1
1033	своем пути	1	1
1034	представителей данного	2	1
1035	чуть ли	1	1
1036	обратиться к	1	1
1037	этого предела	1	1
1038	базу и	1	1
1039	дает нам	1	1
1040	душе и	1	1
1041	революции но	1	1
1042	но на	3	1
1043	только одно	2	1
1044	мир в	1	1
1045	может не	1	1
1046	в границах	1	1
1047	в областях	7	1
1048	оно будет	1	1
1049	и новой	1	1
1050	мире в	1	1
1051	непосредственно от	1	1
1052	многие из	1	1
1053	что с	1	1
1054	и тут	2	1
1055	мы совершенно	1	1
1056	в полном	1	1
1057	если даже	1	1
1058	богатство и	1	1
1059	и продолжает	1	1
1060	чем скажем	1	1
1061	различия между	1	1
1062	ее место	1	1
1063	она никогда	1	1
1064	зрения этих	1	1
1065	больше чем	1	1
1066	в свои	2	1
1067	что к	2	1
1068	а также	7	1
1069	и где	1	1
1070	о характере	1	1
1071	в ту	1	1
1072	по-разному в	1	1
1073	можно считать	3	1
1074	бы признать	1	1
1075	в стороне	3	1
1076	при том	1	1
1077	ряд иных	1	1
1078	с той	1	1
1079	завершения в	1	1
1080	нас к	2	1
1081	цель и	1	1
1082	е не	1	1
1083	эволюции мы	1	1
1084	если и	1	1
1085	есть в	2	1
1086	но по	2	1
1087	эти две	1	1
1088	этом периоде	1	1
1089	силу этого	1	1
1090	по своему	7	1
1091	об этом	1	1
1092	в экономическом	6	1
1093	говорит об	1	1
1094	это так	3	1
1095	и вообще	1	1
1096	на них	2	1
1097	в иные	1	1
1098	поскольку она	2	1
1099	возвращается к	1	1
1100	каких бы	2	1
1101	как же	2	1
1102	же к	2	1
1103	которую мы	5	1
1104	случае если	1	1
1105	культуре и	1	1
1106	роли и	1	1
1107	в основных	1	1
1108	как связь	1	1
1109	связь и	1	1
1110	так называемой	1	1
1111	также и	7	1
1112	в течение	5	1
1113	речи о	1	1
1114	скажем на	1	1
1115	значение имеют	1	1
1116	идеологическом смысле	1	1
1117	для одних	1	1
1118	отношении содержания	1	1
1119	из специфической	1	1
1120	связана с	1	1
1121	к тем	1	1
1122	сопоставление не	1	1
1123	всякая иная	1	1
1124	не дала	1	1
1125	существенно различные	1	1
1126	частности в	2	1
1127	или из	1	1
1128	в начале	1	1
1129	но необходимо	1	1
1130	этих случаях	1	1
1131	пространства и	1	1
1132	бы по	1	1
1133	нечто абсолютно	2	1
1134	и неизбежно	1	1
1135	с так	1	1
1136	если данный	1	1
1137	некоторые произведения	1	1
1138	мы устанавливаем	1	1
1139	должна оказаться	1	1
1140	которые в	1	1
1141	мы бы	1	1
1142	бы еще	1	1
1143	страх перед	1	1
1144	на рубеже	1	1
1145	бытия и	1	1
1146	все еще	1	1
1147	за свои	1	1
1148	все другие	2	1
1149	явление которое	1	1
1150	бы от	2	1
1151	эти два	1	1
1152	мы различаем	1	1
1153	других случаях	1	1
1154	их отношении	3	1
1155	степени и	1	1
1156	воспринять как	1	1
1157	меньше чем	2	1
