N	2gram	Vygotskiy_	Tragedij
375	при таком	4	1
376	стремление к	2	1
377	отнесены к	1	1
378	не менее	1	1
379	и т	12	1
380	перед собой	1	1
381	так сказать	1	1
382	ввел в	2	1
383	второй части	1	1
384	и глаза	1	1
385	на все	2	1
386	создает впечатление	1	1
387	и могут	1	1
388	линия романа	1	1
389	бы не	1	1
390	в такой	1	1
391	потому как	1	1
392	и жизнь	2	1
393	века в	1	1
394	между собой	2	1
395	а нечто	3	1
396	средство для	1	1
397	эффект производит	1	1
398	эти мысли	2	1
399	именно эта	2	1
400	в двух	9	1
401	сравнению с	4	1
402	когда в	2	1
403	это было	4	1
404	это хорошо	1	1
405	но уже	2	1
406	камень и	1	1
407	он вполне	1	1
408	в стихах	1	1
409	героя и	9	1
410	в чем	1	1
411	ли это	3	1
412	сознательно и	1	1
413	матери и	1	1
414	но мы	4	1
415	человеком и	1	1
416	однако есть	1	1
417	а он	1	1
418	смысл этого	3	1
419	бранью и	1	1
420	могло бы	4	1
421	в сцене	1	1
422	не понимая	1	1
423	гораздо больше	1	1
424	года и	1	1
425	времени так	1	1
426	всем его	1	1
427	в многолюдных	1	1
428	бы в	7	1
429	только он	2	1
430	эти же	1	1
431	в них	7	1
432	на них	3	1
433	над человеком	1	1
434	усиливает и	1	1
435	русский язык	1	1
436	во всех	6	1
437	трагедии все	2	1
438	без конца	1	1
439	задачи он	1	1
440	который он	3	1
441	говорится о	2	1
442	своих самых	1	1
443	во всяком	2	1
444	и потому	8	1
445	понятно что	6	1
446	отцов и	1	1
447	это и	7	1
448	он впадает	1	1
449	и психологической	1	1
450	попал в	1	1
451	в жизнь	1	1
452	совершенно не	11	1
453	материалом для	1	1
454	но как	3	1
455	не является	3	1
456	за то	3	1
457	а стало	1	1
458	это как	2	1
459	и цель	1	1
460	в котором	5	1
461	же я	1	1
462	в пьесе	3	1
463	с самого	5	1
464	не могли	4	1
465	совершенно в	2	1
466	понимание этого	1	1
467	ему нужно	3	1
468	и начинает	1	1
469	применении к	1	1
470	которой он	1	1
471	связи с	2	1
472	два противоположных	5	1
473	в романах	1	1
474	человека вот	1	1
475	к роману	1	1
476	и ко	1	1
477	силы и	1	1
478	для ее	4	1
479	называет его	1	1
480	хотя бы	5	1
481	она не	1	1
482	связь и	2	1
483	чтобы он	2	1
484	значение этого	1	1
485	того чтобы	43	1
486	и если	13	1
487	от самого	1	1
488	на другой	2	1
489	но не	9	1
490	в другом	3	1
491	с потрясающей	1	1
492	в каких	2	1
493	между тем	4	1
494	представляет собой	2	1
495	xvii века	1	1
496	быть не	2	1
497	не быть	1	1
498	и должна	1	1
499	в ней	5	1
500	что нужно	1	1
501	обстоит дело	4	1
502	мы опять	1	1
503	вызывает в	4	1
504	с совершенно	3	1
505	мы узнаем	2	1
506	романа на	1	1
507	характеры и	2	1
508	и чтобы	3	1
509	в новой	1	1
510	самом деле	17	1
511	к своей	3	1
512	самого автора	1	1
513	она тайком	1	1
514	он стал	1	1
515	это по	2	1
516	исследования в	1	1
517	в которой	4	1
518	имеет целью	2	1
519	в образах	2	1
520	но может	2	1
521	именно на	6	1
522	не понимает	1	1
523	а не	16	1
524	значение для	2	1
525	только на	4	1
526	и их	3	1
527	очень хорошо	2	1
528	в особую	1	1
529	но позвольте	1	1
530	что лицо	1	1
531	же говорит	1	1
532	своей страсти	1	1
533	отказ от	1	1
534	один раз	2	1
535	не могла	2	1
536	свой роман	1	1
537	связь между	2	1
538	это была	1	1
539	свою трагедию	1	1
540	можно было	6	1
541	в форме	2	1
542	за пределы	1	1
543	а между	1	1
544	но только	3	1
545	конечно в	1	1
546	вместо того	1	1
547	тем и	1	1
548	факт что	8	1
549	и хотя	3	1
550	даже не	1	1
551	критики совершенно	1	1
552	душу и	1	1
553	что ее	1	1
554	в истории	1	1
555	рассказывает о	2	1
556	по своей	1	1
557	он есть	1	1
558	что когда	2	1
559	стало быть	1	1
560	ту же	3	1
561	это может	2	1
562	отца он	1	1
563	борьбе за	1	1
564	повод для	3	1
565	где мы	3	1
566	над ним	2	1
567	самого начала	5	1
568	литературы и	2	1
569	на смерть	1	1
570	жизни на	1	1
571	очень может	1	1
572	перед ним	2	1
573	умирает и	2	1
574	и т.д	1	1
575	полагал что	2	1
576	драме в	1	1
577	всего что	1	1
578	не раз	2	1
579	того кто	1	1
580	опять к	1	1
581	значение и	2	1
582	это же	2	1
583	могло быть	2	1
584	известной степени	1	1
585	я в	1	1
586	за этим	2	1
587	но без	1	1
588	т п	5	1
589	он в	3	1
590	к ней	3	1
591	и вне	2	1
592	как мы	6	1
593	со своими	1	1
594	сюжетной схеме	1	1
595	правоту в	1	1
596	жизнь как	1	1
597	не для	4	1
598	во многом	1	1
599	что тут	2	1
600	на две	1	1
601	и о	5	1
602	ее не	2	1
603	начинаем ощущать	1	1
604	бы лучше	1	1
605	речи в	1	1
606	его как	1	1
607	образы и	1	1
608	наряду с	1	1
609	той же	6	1
610	и др	2	1
611	характер ее	1	1
612	искусства но	2	1
613	но несмотря	1	1
614	по сравнению	4	1
615	это мы	2	1
616	самой природе	1	1
617	деле же	1	1
618	виде и	2	1
619	хлеб и	1	1
620	только по	1	1
621	обратимся к	1	1
622	романа как	2	1
623	еще по	1	1
624	своего происхождения	1	1
625	быть в	1	1
626	в самое	1	1
627	в высшей	1	1
628	для разработки	2	1
629	он бы	1	1
630	во времена	1	1
631	почему бы	1	1
632	на улице	1	1
633	слова в	1	1
634	на русский	1	1
635	и от	2	1
636	человека мы	1	1
637	и есть	7	1
638	роль играет	1	1
639	ею было	1	1
640	с которым	5	1
641	входят в	2	1
642	все время	44	1
643	в понятие	1	1
644	на этот	7	1
645	никому не	2	1
646	исходит из	5	1
647	всю жизнь	1	1
648	любовь в	2	1
649	этого нового	1	1
650	для понимания	3	1
651	перед смертью	1	1
652	как во	1	1
653	совершенно случайно	1	1
654	согласиться с	2	1
655	этого слова	1	1
656	например в	2	1
657	что именно	7	1
658	но если	3	1
659	как система	1	1
660	нельзя же	1	1
661	мать и	2	1
662	в сфере	1	1
663	в области	2	1
664	не понял	1	1
665	и эта	2	1
666	нуждается в	3	1
667	это в	5	1
668	является ли	2	1
669	нужно для	1	1
670	дочь и	1	1
671	всяком случае	1	1
672	и трагедией	1	1
673	на котором	1	1
674	эту сцену	2	1
675	глаза в	1	1
676	для чего	4	1
677	конце концов	6	1
678	подчиненную роль	1	1
679	что сам	1	1
680	событий и	3	1
681	не из	2	1
682	к ее	1	1
683	бы нарочно	1	1
684	и совершенно	8	1
685	за себя	1	1
686	трагедию с	1	1
687	в трагедии	21	1
688	за счет	1	1
689	и наконец	5	1
690	что на	6	1
691	эту тему	1	1
692	вплоть до	1	1
693	говорит не	1	1
694	вещей это	1	1
695	с каким	1	1
696	не к	1	1
697	время с	1	1
698	строится на	1	1
699	обратиться к	9	1
700	чем у	3	1
701	высшей степени	1	1
702	романа не	1	1
703	сильнее и	1	1
