N	3gram	Losev_Prob	Psycholo
495	но и не	2	1
496	так как уже	1	1
497	и для искусства	1	1
498	указали только на	1	1
499	и отказывается от	1	1
500	и тем более	2	1
501	одному тому что	1	1
502	то что здесь	1	1
503	тем и другим	2	1
504	и к тому	1	1
505	доказательств и в	1	1
506	связи с этим	2	1
507	и для всех	1	1
508	в самом точном	1	1
509	таком случае в	1	1
510	в него входят	1	1
511	а в известном	1	1
512	мы будем говорить	1	1
513	же мы возьмем	1	1
514	которые относятся к	1	1
515	говорит нам о	1	1
516	решающую роль играет	1	1
517	есть совсем не	1	1
518	ничего подобного нет	1	1
519	мы выше назвали	1	1
520	же самое мы	1	1
521	вовсе не есть	12	1
522	по себе либо	1	1
523	не свойственно но	1	1
524	мы должны понимать	1	1
525	и сводится к	1	1
526	том что и	1	1
527	то на что	1	1
528	что человек есть	1	1
529	и в своей	3	1
530	сказать что здесь	1	1
531	мы уже видели	1	1
532	понять что же	1	1
533	но вместо этого	1	1
534	взятый сам по	1	1
535	во всей его	1	1
536	же мы не	1	1
537	у нас не	2	1
538	по самому своему	2	1
539	хотя бы в	1	1
540	в первую очередь	1	1
541	мы ничего не	1	1
542	мы сказали что	1	1
543	тем что она	1	1
544	вопросы было бы	1	1
545	ни одного автора	1	1
546	ту или другую	1	1
547	есть по преимуществу	1	1
548	нашей обыденной жизни	1	1
549	себя того или	1	1
550	взятые сами по	4	1
551	и не подозревает	1	1
552	по себе может	1	1
553	та или иная	1	1
554	в нем то	1	1
555	лежащее в основе	1	1
556	отношений и была	1	1
557	все это в	1	1
558	от нас и	1	1
559	но как только	1	1
560	также и в	2	1
561	мы смотрим на	1	1
562	у нас такое	1	1
563	что есть знак	1	1
564	в другом случае	2	1
565	и может стать	1	1
566	только один вывод	1	1
567	если бы не	3	1
568	то есть мы	1	1
569	бы его в	1	1
570	и так до	1	1
571	что у нас	1	1
572	том случае когда	1	1
573	в самом начале	1	1
574	и она тоже	1	1
575	оставить в стороне	1	1
576	и художественный образ	1	1
577	потому что эта	1	1
578	так что всякий	1	1
579	оно заключается в	1	1
580	том что все	1	1
581	во всей этой	1	1
582	то что обычно	1	1
583	но и этот	1	1
584	нам хотелось бы	3	1
585	с нашей точки	1	1
586	могут и не	1	1
587	как это ясно	1	1
588	между тем и	1	1
589	которой мы говорили	1	1
590	могут быть изображены	1	1
591	только мы пытаемся	1	1
592	ясно что с	1	1
593	и только на	1	1
594	собой если же	1	1
595	здесь не только	2	1
596	в которой они	1	1
597	в основе всякого	1	1
598	мы говорили о	1	1
599	всему человечеству с	1	1
600	нашей точки зрения	1	1
601	того или другого	2	1
602	идет только о	1	1
603	то есть по	3	1
604	метод исследования в	1	1
605	до наших дней	1	1
606	и все прочее	1	1
607	во всех отношениях	1	1
608	еще не вполне	1	1
609	явлений и фактов	1	1
610	так что в	1	1
611	годов прошлого века	1	1
612	но далеко не	1	1
613	в том же	1	1
614	ни к каким	1	1
615	в отдельности а	1	1
616	или другими словами	1	1
617	и для всякой	1	1
618	мыслей и чувств	1	1
619	потому что тут	2	1
620	и независимо от	2	1
621	в том числе	2	1
622	понимать только как	1	1
623	что отнюдь не	2	1
624	не только ничего	1	1
625	сказать и о	3	1
626	и уже одно	1	1
627	теоретической мысли и	1	1
628	с которой он	1	1
629	она не есть	1	1
630	во что бы	2	1
631	так что исследователь	1	1
632	требует от нас	2	1
633	опыт показывает что	1	1
634	уже то что	1	1
635	и не имеет	1	1
636	самом точном смысле	1	1
637	и есть то	1	1
638	при помощи одной	1	1
639	по тому что	1	1
640	если иметь в	1	1
641	и хотели бы	2	1
642	что совсем не	1	1
643	ничего не знать	1	1
644	чтобы оно не	1	1
645	нужно было бы	1	1
646	уже с самого	2	1
647	мы можем сказать	1	1
648	но все еще	1	1
649	самом деле что	1	1
650	все необходимые для	1	1
651	но как мы	3	1
652	она является в	1	1
653	но в сущности	1	1
654	не так уж	1	1
655	и в то	1	1
656	ничего подобного в	1	1
657	то или другое	1	1
658	и в других	3	1
659	не может прийти	1	1
660	и как мы	1	1
661	представьте себе что	1	1
662	не имеет ничего	4	1
663	все равно это	1	1
664	определенным образом и	1	1
665	и говорить не	1	1
666	даже больше того	1	1
667	в виду и	2	1
668	а не в	1	1
669	оно не имело	1	1
670	остается одной и	1	1
671	что это происходит	1	1
672	вовсе не является	6	1
673	всяком случае так	1	1
674	тот же предмет	1	1
675	каждое слово имеет	1	1
676	и в его	2	1
677	от других областей	1	1
678	к действию и	1	1
679	и в первом	1	1
680	что мы хотели	1	1
681	вовсе не сводится	1	1
682	не просто в	1	1
683	тот самый который	1	1
684	тем что он	2	1
685	и насколько она	1	1
686	или хотя бы	2	1
687	смысле слова то	1	1
688	имеет и свою	1	1
689	само собой разумеется	1	1
690	по своему содержанию	3	1
691	и это есть	1	1
692	существует то что	1	1
693	то ни стало	2	1
694	тому что в	1	1
695	до известной степени	1	1
696	к такого рода	1	1
697	в течение всей	1	1
698	именно на то	1	1
699	она не будет	1	1
700	между собою и	1	1
701	к тому или	1	1
702	в нас чувство	1	1
703	вне и независимо	2	1
704	все это является	1	1
705	но только с	1	1
706	он должен быть	1	1
707	для нас не	1	1
708	обратим внимание на	1	1
709	и не очень	1	1
710	в том насколько	1	1
711	общего с тем	2	1
712	всегда одним и	1	1
713	и вовсе не	6	1
714	только ничего не	1	1
715	что же касается	3	1
716	в искусстве не	1	1
717	перед нами как	1	1
718	имеют ничего общего	4	1
719	по тому как	1	1
720	того что мы	2	1
721	то есть вне	1	1
722	внимание именно на	1	1
723	но если мы	4	1
724	и эстетики и	1	1
725	если мы прибавим	1	1
726	выходить за пределы	2	1
727	было бы идти	1	1
728	ни на что	1	1
729	что мы можем	1	1
730	одна из самых	1	1
731	мы и хотели	2	1
732	только в самом	1	1
733	тем что они	1	1
734	точки к другой	1	1
735	указание на то	1	1
736	что бы то	2	1
737	чтобы иллюстрировать эту	1	1
738	и даже больше	1	1
739	имеют никакого отношения	1	1
740	до последнего времени	1	1
741	отделяя его от	1	1
742	и с точки	1	1
743	но при таком	1	1
744	и хорошо если	1	1
745	в известном смысле	1	1
746	далеко не все	1	1
747	это совершенно неверно	2	1
748	она все же	1	1
749	в общем и	1	1
750	деле когда мы	1	1
751	мы отнюдь не	1	1
752	мы не знаем	1	1
753	то естественно что	1	1
754	по одному тому	1	1
755	сами того не	1	1
756	действительности и что	1	1
757	х годов прошлого	1	1
758	никакого отношения к	1	1
759	есть прежде всего	3	1
760	к той же	1	1
761	в следующем виде	1	1
762	но мы можем	1	1
763	в обычном смысле	1	1
764	на эту тему	2	1
765	что мы получаем	2	1
766	теория искусства и	1	1
767	то что для	1	1
768	не имеющих никакой	1	1
769	а только ее	2	1
770	на первый взгляд	2	1
771	мы при этом	1	1
772	они указывают на	1	1
773	что указывает на	1	1
774	в чем именно	1	1
775	от одной точки	1	1
776	он был бы	1	1
777	которых нет ничего	1	1
778	и не только	1	1
779	придется говорить о	1	1
780	автора который бы	1	1
781	отказаться от того	1	1
782	по себе никак	1	1
783	свой смысл и	1	1
784	еще не составляют	1	1
