1	и в	19	37
148	например в	1	3
149	и ее	3	3
150	который в	1	3
151	тем же	1	3
152	и почему	1	3
153	же не	1	3
154	ближе к	1	3
155	но он	7	3
156	него в	5	3
157	и есть	3	3
158	бы он	1	3
159	как будто	1	3
160	чтобы не	1	3
161	можно было	1	3
162	бог и	1	3
163	ii в	1	3
164	и там	2	3
165	что они	2	3
166	не случайно	1	3
167	могут быть	3	3
168	уже в	2	3
169	и о	2	3
170	он говорит	1	3
171	по сравнению	1	3
172	в виду	1	3
173	в глаза	1	3
174	на то	1	3
175	которую он	2	3
176	сравнению с	1	3
177	после того	1	3
178	его не	2	3
179	и как	1	3
180	о любви	2	3
181	но еще	1	2
182	а с	1	2
183	к одной	1	2
184	должна быть	1	2
185	есть для	1	2
186	ни у	2	2
187	которым он	1	2
188	отношения к	1	2
189	его жизни	1	2
190	трагедии и	1	2
191	не могут	3	2
192	лет назад	1	2
193	только один	1	2
194	она и	1	2
195	и потому	2	2
196	по своей	1	2
197	над его	1	2
198	все еще	2	2
199	и был	1	2
200	и после	1	2
201	в это	1	2
202	и любовь	2	2
203	любовь и	1	2
204	которого они	1	2
205	в одной	1	2
206	она должна	1	2
207	в этих	3	2
208	уверен что	1	2
209	же и	1	2
210	человека и	10	2
211	достигает в	1	2
212	в эпоху	1	2
213	из самых	1	2
214	что у	2	2
215	же можно	2	2
216	была бы	1	2
217	в центре	1	2
218	видно что	1	2
219	и отец	1	2
220	вещей и	1	2
221	на примере	1	2
222	и когда	1	2
223	но нет	1	2
224	никто не	3	2
225	вопрос о	10	2
226	этом отношении	1	2
227	и до	1	2
228	к другому	1	2
229	между двумя	1	2
230	о которой	2	2
231	не приходит	1	2
232	в голову	1	2
233	со всеми	1	2
234	совершенно не	1	2
235	человека а	2	2
236	во всем	1	2
237	в истории	2	2
238	человека с	1	2
239	в мире	1	2
240	в свой	1	2
241	ни был	1	2
242	не одно	1	2
243	может служить	1	2
244	и эта	1	2
245	человека не	1	2
246	под влиянием	1	2
247	у кого	2	2
248	людей и	1	2
249	в отношениях	1	2
250	на земле	4	2
251	нуждается в	1	2
252	из которой	1	2
253	с которой	2	2
254	в силу	1	2
255	видеть в	1	2
256	после этого	1	2
257	от того	1	2
258	и без	1	2
259	к этой	2	2
260	не делает	1	2
261	в другом	2	2
262	как например	1	2
263	не стал	1	2
264	говорит о	1	2
265	и всякий	1	2
266	в уста	2	2
267	он в	2	2
268	каждом из	1	2
269	от него	7	2
270	начинает с	1	2
271	что же	2	2
272	все его	1	2
273	к человеку	9	2
274	главное в	1	2
275	из жизни	1	2
276	у нее	1	2
277	не с	1	2
278	его а	1	2
279	для человека	2	2
280	в свое	1	2
281	которая была	1	1
282	и способы	1	1
283	ты не	1	1
284	особенно в	1	1
285	он должен	1	1
286	человек не	7	1
287	не идет	1	1
288	отрицательного отношения	1	1
289	подходит к	1	1
290	он сам	4	1
291	в сознании	1	1
292	вопросу о	1	1
293	и переживает	1	1
294	ни к	1	1
295	к любви	1	1
296	бы и	1	1
297	и из	2	1
298	страшная и	1	1
299	поэтому он	1	1
300	преступления и	1	1
301	попал в	1	1
302	быть назван	1	1
303	места в	1	1
304	в силе	1	1
305	которой все	1	1
306	от этого	1	1
307	но ничего	1	1
308	жизни в	2	1
309	одним словом	1	1
310	говорят о	1	1
311	и других	1	1
312	не могу	1	1
313	в новом	1	1
314	он больше	1	1
315	не захотел	1	1
316	человеком и	1	1
317	в которую	1	1
318	чтобы человек	1	1
319	а что	1	1
320	в эти	1	1
321	жизни а	1	1
322	к одному	1	1
323	всего для	1	1
324	ли он	1	1
325	по себе	2	1
326	противопоставляет им	1	1
327	разговор с	1	1
328	действующие лица	1	1
329	из начал	1	1
330	человека от	1	1
331	что все	2	1
332	на своем	1	1
333	которых в	1	1
334	с ними	1	1
335	на свободу	1	1
336	его героев	2	1
337	и раньше	1	1
338	от которого	1	1
339	с какими	1	1
340	тобой а	1	1
341	себе и	1	1
342	думать что	1	1
343	их жизни	1	1
344	слишком много	1	1
345	самом начале	1	1
346	человеку и	5	1
347	уверенность что	1	1
348	тебе была	1	1
349	с тобой	1	1
350	много раз	2	1
351	не самое	1	1
352	что как	1	1
353	утра до	1	1
354	человеческой природой	1	1
355	этой стихии	1	1
356	в душе	2	1
357	с того	1	1
358	самое главное	2	1
359	из сторон	1	1
360	а те	1	1
361	человека как	1	1
362	над ними	1	1
363	будто бы	1	1
364	ко всему	1	1
365	собой в	1	1
366	ты хочешь	1	1
367	мир в	1	1
368	и все-таки	2	1
369	судьба его	1	1
370	гуманизм и	1	1
371	о судьбе	1	1
372	было и	1	1
373	ее и	1	1
374	смысле слова	1	1
375	которой бы	1	1
376	к каким	1	1
377	для нашего	1	1
378	человек в	1	1
379	что только	1	1
380	него не	2	1
381	посвящения в	1	1
382	с кем	1	1
383	женщине не	1	1
384	и более	1	1
385	из образов	1	1
386	его речь	1	1
387	не допускает	1	1
388	вместо того	2	1
389	свое собственное	1	1
390	после которого	1	1
391	это я	1	1
392	мысли не	1	1
393	и никогда	2	1
394	в творчестве	5	1
395	о нем	1	1
396	больше всех	2	1
397	мысль о	2	1
398	с каким	1	1
399	за судьбу	1	1
400	вот о	1	1
401	был для	1	1
402	это было	3	1
403	бы ни	1	1
404	бога и	1	1
405	что человек	3	1
406	когда дело	1	1
407	как от	1	1
408	всего творчества	1	1
409	ставит в	1	1
410	к удовлетворению	1	1
411	того что	3	1
412	этом огромном	1	1
413	богатого и	1	1
414	от всех	1	1
415	в русском	1	1
416	сошел с	1	1
417	с той	1	1
418	ко всем	2	1
419	чего не	1	1
420	и открывает	1	1
421	что сам	1	1
422	ничего кроме	2	1
423	в уме	1	1
424	отправить к	1	1
425	различие между	3	1
426	он ни	1	1
427	для него	5	1
428	в самой	9	1
429	указывает на	1	1
430	было до	1	1
431	всего в	2	1
432	чтобы сделать	1	1
433	за это	1	1
434	но там	1	1
435	связывали с	1	1
436	человек и	4	1
437	интерес к	1	1
438	до вечера	1	1
439	кого не	1	1
440	жизни и	1	1
441	представляется мне	1	1
442	так часто	1	1
443	чем на	3	1
444	кто бы	1	1
445	начиная с	1	1
446	и противоречия	1	1
447	много было	1	1
448	доходит до	1	1
449	его судьба	1	1
450	на два	1	1
451	и женщины	1	1
452	был в	1	1
453	и действительно	1	1
454	к счастью	1	1
455	в жизни	1	1
456	что любовь	2	1
457	в этот	2	1
458	которой в	1	1
459	речи и	1	1
460	не очень	2	1
461	среди них	1	1
462	другой его	1	1
463	человеке и	5	1
464	человека все	2	1
465	вот что	1	1
466	и ему	1	1
467	он еще	1	1
468	быть не	1	1
469	было сделать	1	1
470	речь о	1	1
471	нет никакой	1	1
472	я уверен	1	1
473	говорит с	1	1
474	приносит нам	1	1
475	и лишь	1	1
476	в судьбе	1	1
477	только дважды	1	1
478	его с	1	1
479	приходит в	1	1
480	а именно	1	1
481	и весь	1	1
482	в мир	1	1
483	на человека	1	1
484	ничего нет	1	1
485	одном из	1	1
486	стремлением к	1	1
487	для многих	1	1
488	ты можешь	1	1
489	и завершает	1	1
490	для всякого	2	1
491	дело в	1	1
492	самой жизни	1	1
493	находится в	1	1
494	сказать в	1	1
495	то в	1	1
496	еще одну	1	1
497	ее с	1	1
498	у его	1	1
499	его образ	1	1
500	и идеологических	1	1
501	отношении к	1	1
502	у нас	1	1
503	все эти	4	1
504	вот с	1	1
505	показывает нам	1	1
506	несколько в	1	1
507	к которой	1	1
508	которого не	1	1
509	с утра	1	1
510	поле битвы	1	1
511	свою тайну	1	1
512	со всей	1	1
513	бросается в	1	1
