N	4gram	Bakhtin_Pr	Problemy
512	в чем-нибудь следовать и	1	1
513	например архаизм или провинциализм	1	1
514	им для своих целей	1	1
515	узком смысле лексикология знает	1	1
516	так чтобы ощущалась его	1	1
517	совершенно не учитывает что	1	1
518	социально-сословные социально-классовые отношения являются	1	1
519	тончайшие и иногда неуловимые	1	1
520	приближаться к взаимоотношению между	1	1
521	сюжет не может поэтому	1	1
522	что на него смотрят	1	1
523	романе достоевского однако нам	1	1
524	чужое слово здесь происходит	1	1
525	зрения поэтому некоторая объектная	1	1
526	объект авторской интенции а	1	1
527	или в отношении к	1	1
528	жизненно-фабулические и биографические социально-сословные	1	1
529	зато авантюрный роман всех	1	1
530	в каких-либо иных диалогических	1	1
531	на социально чужую манеру	1	1
532	ко второму типу отсутствие	1	1
533	его моментов стилистическая обработка	1	1
534	своих корреспондентов достоевский в	1	1
535	или наоборот друг другу	1	1
536	разрушение монологического контекста происходит	1	1
537	говорили что идея является	1	1
538	никогда не может стать	1	1
539	должна входить в него	1	1
540	такой сюжет всецело опирается	1	1
541	не только индивидуальная и	1	1
542	точки зрения своей собственной	1	1
543	второе единство не самостоятельно	1	1
544	культурные учреждения установления сословия	1	1
545	двух последних смысловых инстанций	1	1
546	чужую речь если мы	1	1
547	обычное последняя смысловая инстанция	1	1
548	она не всегда представлена	1	1
549	стиля как чужого стиля	1	1
550	группа художественно-речевых явлений которая	1	1
551	авантюрного сюжета так сказать	1	1
552	первого и в словах	1	1
553	которого оно строится то	1	1
554	точки зрения этого нового	1	1
555	эта двоякая направленность слова	1	1
556	или аналогичное явление таким	1	1
557	объектная тень падает именно	1	1
558	много растянуто и не	1	1
559	нами уже стилизация или	1	1
560	наличной действительности не предрешено	1	1
561	в точном смысле это	1	1
562	случаев сказ есть прежде	1	1
563	был художественной самоцелью и	1	1
564	обыденной действительности до границ	1	1
565	могут утратить всякую условность	1	1
566	смысловых инстанций а объектное	1	1
567	рассказ рассказчика как композиционное	1	1
568	отвечая ей предвосхищая ее	1	1
569	понимания же стиля прозаической	1	1
570	социальную и характерологическую определенность	1	1
571	ей предвосхищая ее указанные	1	1
572	речи сказ в собственном	1	1
573	не учтенные для понимания	1	1
574	использовать чужое слово для	1	1
575	своими героями и не	1	1
576	шатов говорит ставрогину перед	1	1
577	характерное типичное колоритное слово	1	1
578	введением авантюрного мира во-первых	1	1
579	одного куска герои как	1	1
580	речи последняя смысловая инстанция	1	1
581	влияний чужих слов отчетливо	1	1
582	сколько ему угодно авантюрный	1	1
583	что с точки зрения	1	1
584	сюжет опирается не на	1	1
585	в своей жизни здесь	1	1
586	таком случае это я	1	1
587	образом между стилизацией и	1	1
588	рассказ слова белкина построен	1	1
589	они могут стать не	1	1
590	именно как выражение особой	1	1
591	локализованный в жизни человек	1	1
592	его речи автор смотрит	1	1
593	перед нами уже стилизация	1	1
594	очень существенное для построения	1	1
595	как вывода своего сознания	1	1
596	перед нами опять слово	1	1
597	облачении своего класса или	1	1
598	соблазнила меня и полюбил	1	1
599	выходит за пределы настоящей	1	1
600	словами в пределах одного	1	1
601	в себя как необходимый	1	1
602	роману то перед достоевским	1	1
603	предмета но сама является	1	1
604	стреляет совершает преступления убегает	1	1
605	авторской интенции а вовсе	1	1
606	авантюрный сюжет не опирается	1	1
607	достоевского нет объективного изображения	1	1
608	его слова как объектное	1	1
609	прямой и непосредственной предметной	1	1
610	философских теорий образов и	1	1
611	предметного значения оно должно	1	1
612	в пределах одной реплики	1	1
613	они действительно были бы	1	1
614	знает правда несколько иное	1	1
615	здесь следовательно происходит преломление	1	1
616	неизбежно должны взаимоориентироваться два	1	1
617	бы до некоторой степени	1	1
618	чужому слову и наличность	1	1
619	голосом у достоевского нет	1	1
620	задачи продиктованные его вечной	1	1
621	путь через лабиринт философских	1	1
622	пределах данного контекста объектное	1	1
623	различным образом и рассказ	1	1
624	один голос непосредственно выражающий	1	1
625	и романтический принцип сплетения	1	1
626	поэтому достоевский спокойно мог	1	1
627	приемы становятся все более	1	1
628	как бы в сторону	1	1
629	пародия просто как плохое	1	1
630	героя нельзя сказать кто	1	1
631	в романе достоевского однако	1	1
632	виденное нет установки и	1	1
633	ориентированы на чужую речь	1	1
634	авторское слово обрабатывается так	1	1
635	и вещных отношений входящий	1	1
636	даже с ребяческих лет	1	1
637	следование за ним недоверие	1	1
638	репликами диалога перспективное отношение	1	1
639	не только их одежда	1	1
640	устная интонация синтаксическое построение	1	1
641	предметное значение однако не	1	1
642	существенное для построения романа	1	1
643	белкине он важен пушкину	1	1
644	владеет определенным литературным стилем	1	1
645	связанных с введением и	1	1
646	бы не знает об	1	1
647	слово третьего типа а	1	1
648	манерой рассказывать тяготеющей к	1	1
649	ее ужасно но слажу	1	1
650	мое я которое все	1	1
651	стилистическая обработка того и	1	1
652	последнею связью в романном	1	1
653	исключена герой приобщается сюжету	1	1
654	может служить непосредственным выражением	1	1
655	моментов стилистическая обработка того	1	1
656	манера используется автором как	1	1
657	же не литератор-профессионал он	1	1
658	серьезным это первоначальное прямое	1	1
659	направлении своего прямого предметного	1	1
660	связей с другими героями	1	1
661	совершает преступления убегает от	1	1
662	всецело опирается на социальную	1	1
663	следующее очень показательное место	1	1
664	своих целей и тем	1	1
665	он не устанавливает авантюрный	1	1
666	сюжета так сказать телесный	1	1
667	как завершающую жизненную форму	1	1
668	воплощены поэтому достоевский спокойно	1	1
669	а как отца с	1	1
670	отношение к чужому высказыванию	1	1
671	семейные социальные биографические он	1	1
672	всегда строится из изображенных	1	1
673	же он владеет определенным	1	1
674	это последнее может вовсе	1	1
675	письменной форме этого нельзя	1	1
676	существует группа художественно-речевых явлений	1	1
677	как две вещи они	1	1
678	истории классического русского романа	1	1
679	ставшее объектом само как	1	1
680	в узком смысле лексикология	1	1
681	каторги и больницы действительно	1	1
682	воплощенность героя между характером	1	1
683	социальной манеры рассказывания например	1	1
684	стилистических приемов которую она	1	1
685	невозможны в этом мире	1	1
686	наконец в этом сказалась	1	1
687	полную жизненную воплощенность героя	1	1
688	по заданию должно ощущаться	1	1
689	речь обязательно присущ всякому	1	1
690	устанавливает авантюрный сюжет не	1	1
691	указанные гроссманом функции побочные	1	1
692	устную речь для разработки	1	1
693	явлений по существу стилизация	1	1
694	бульварного романа ничего общего	1	1
695	опирается не на то	1	1
696	бульварными романистами и фельетонными	1	1
697	рассказ всех фактов как	1	1
698	соблазнялся ходячими типами авантюрных	1	1
699	речи героя в авторский	1	1
700	объектную тень на это	1	1
701	с людьми вполне понятно	1	1
702	то мы не поймем	1	1
703	и социальной манеры рассказывания	1	1
704	отяжелил бы авантюрный сюжет	1	1
705	его приемы становятся все	1	1
706	будем говорить позже прямое	1	1
707	очень грубое сходство но	1	1
708	сюжета он пуст и	1	1
709	легенда о великом инквизиторе	1	1
710	форму условной ибо само	1	1
711	обрабатывается именно как чужое	1	1
712	предполагает что та совокупность	1	1
713	к различным типам в	1	1
714	слова и здесь чужая	1	1
715	другой стороны и стилизация	1	1
716	в слове рассказчика слово	1	1
717	а становится как бы	1	1
718	архаизм или провинциализм указывает	1	1
719	замещение авторского слова рассказ	1	1
720	не делает форму условной	1	1
721	языковой а не речевой	1	1
722	героя никогда не бывает	1	1
723	почве их взаимоотношения созидаются	1	1
724	с женой соперника с	1	1
725	непосредственное предметное значение однако	1	1
726	гущу повседневности слить воедино	1	1
727	бы и пишущий свой	1	1
728	и не ослабляется ослабление	1	1
729	напротив именно одежда облегающая	1	1
730	обрабатывается так чтобы ощущалась	1	1
731	объектных слов в пушкинских	1	1
732	объяснять словами всю владычествующую	1	1
733	как бы не знает	1	1
734	не предопределен и не	1	1
735	сказа впервые выдвинул у	1	1
736	он работает чужой точкой	1	1
737	лишь часть рассказа ведь	1	1
738	функции искание истины не	1	1
739	уж отсюда как следствие	1	1
740	не был художественной самоцелью	1	1
741	гоголевских героев например акакия	1	1
742	заданию должно ощущаться как	1	1
743	пьедестал будущий человек владычествующая	1	1
744	основою всех сюжетных связей	1	1
745	слова рассказ рассказчика может	1	1
746	она не только понимается	1	1
747	такое положение в котором	1	1
748	первоначальное прямое и безусловное	1	1
749	рассказчике белкине он важен	1	1
750	мере усиления непосредственной предметной	1	1
751	в объект невозможны в	1	1
