N	3gram	Bakhtin_Pr	formyVre
215	с этой точки	1	1
216	в нашем анализе	1	1
217	мы подходим к	1	1
218	в самом деле	5	1
219	прежде всего видит	1	1
220	в художественной литературе	1	1
221	авторской позиции в	1	1
222	не только его	1	1
223	самого героя и	3	1
224	в ней в	1	1
225	тем не менее	1	1
226	сказать что у	1	1
227	и в пределах	1	1
228	заставил бы их	1	1
229	с нею в	1	1
230	во всяком романе	1	1
231	месте и в	1	1
232	на протяжении веков	1	1
233	в своем существе	1	1
234	главное же в	1	1
235	лишь весьма поверхностно	1	1
236	проблемы особой постановки	1	1
237	более или менее	1	1
238	очень характерно для	1	1
239	на себе и	1	1
240	с другом в	2	1
241	нет и в	1	1
242	это не значит	3	1
243	его борьба с	1	1
244	все заложенные в	1	1
245	и жажда смерти	1	1
246	точки зрения может	1	1
247	жизни и человеческой	1	1
248	то есть только	2	1
249	конечно что в	1	1
250	даны не в	1	1
251	дело идет о	4	1
252	то что может	1	1
253	и самое слово	1	1
254	выхода за пределы	1	1
255	каждый из них	1	1
256	то перед нами	2	1
257	в каждом явлении	1	1
258	мы можем сказать	2	1
259	а есть только	2	1
260	как можно больше	2	1
261	самим собою в	1	1
262	точки зрения которого	1	1
263	xx века мы	1	1
264	в нем но	1	1
265	и в словах	1	1
266	себе и на	1	1
267	но только в	1	1
268	к прошлому и	1	1
269	на бумаге в	1	1
270	всю его жизнь	1	1
271	в его произведениях	3	1
272	из одного куска	2	1
273	его жизненного пути	1	1
274	романа в романах	1	1
275	и никогда не	1	1
276	со всею ясностью	1	1
277	можно говорить о	1	1
278	конечно не может	1	1
279	значит конечно что	3	1
280	в таком мире	1	1
281	они уже не	4	1
282	они вовсе не	1	1
283	и в нем	1	1
284	каков бы он	1	1
285	в этом новом	1	1
286	предмет видения и	1	1
287	уже в первый	1	1
288	потому что не	2	1
289	в высшей степени	2	1
290	преступление и наказание	2	1
291	в творчестве достоевского	5	1
292	хозяин и работник	2	1
293	становления и роста	1	1
294	перед нами был	1	1
295	не входит в	3	1
296	и среди них	1	1
297	сама по себе	3	1
298	ни один элемент	2	1
299	в маленьком масштабе	1	1
300	мы увидим дальше	1	1
301	это вовсе не	2	1
302	есть в этих	1	1
303	в мир автора	1	1
304	только то что	2	1
305	слова но и	1	1
306	понимания и оценки	1	1
307	на этот мир	1	1
308	этих идей сохраняется	1	1
309	и в его	3	1
310	и во всяком	1	1
311	за немногими исключениями	1	1
312	и по существу	1	1
313	и еще не	2	1
314	точки зрения на	2	1
315	в значительной степени	1	1
316	он видел и	1	1
317	во времени в	1	1
318	с точкой зрения	2	1
319	и в том	2	1
320	так как в	1	1
321	из которого мы	1	1
322	и не может	3	1
323	и вступают в	1	1
324	между ними не	1	1
325	смысле и в	1	1
326	отношение к герою	1	1
327	в одном месте	1	1
328	аналогичные явления в	1	1
329	по преимуществу в	1	1
330	и семейная жизнь	1	1
331	и наконец в	1	1
332	в определенном направлении	1	1
333	и его жизнь	1	1
334	может показаться что	1	1
335	мы говорили в	1	1
336	все те же	1	1
337	нами был бы	1	1
338	прошлому и будущему	1	1
339	для себя я	1	1
340	в одном из	3	1
341	в самом романе	2	1
342	даже там где	2	1
343	рассеяны по всему	1	1
344	той же линии	1	1
345	и в романе	3	1
346	и изображения в	1	1
347	и в трагедии	1	1
348	в самой структуре	2	1
349	и для него	2	1
350	отношение автора к	1	1
351	все время идет	1	1
352	момент художественного произведения	1	1
353	говорит он что	1	1
354	произведения и следовательно	1	1
355	у них нет	1	1
356	к нему в	1	1
357	героя и его	3	1
358	совершенно новое видение	1	1
359	в дальнейшем в	1	1
360	что может быть	2	1
361	у достоевского они	1	1
362	а вместе с	1	1
363	роль в романе	1	1
364	в роман разные	1	1
365	таким образом все	2	1
366	потому они и	1	1
367	то новое что	1	1
368	к другу они	1	1
369	здесь вовсе не	1	1
370	то есть все	1	1
371	здесь конечно не	3	1
372	там где она	2	1
373	остается вне его	1	1
374	здесь смерть как	1	1
375	эпохи то есть	1	1
376	этой точки зрения	3	1
377	не обязательно конечно	1	1
378	очень резко и	1	1
379	в некоторых из	1	1
380	как бы в	3	1
381	то что в	1	1
382	не можем здесь	1	1
383	но и не	2	1
384	может быть лишь	1	1
385	в русской литературе	2	1
386	с другими чертами	2	1
387	момент кризиса и	1	1
388	и той же	1	1
389	он что в	1	1
390	в индивидуальном и	1	1
391	ибо не могут	1	1
392	сохранить свое значение	1	1
393	в момент его	2	1
394	в основе его	1	1
395	чтобы войти в	1	1
396	европейского романа в	1	1
397	себе самом и	4	1
398	в самом произведении	2	1
399	оно ориентировано на	1	1
400	но конечно не	1	1
401	может быть или	1	1
402	находиться в более	1	1
403	хотя и не	1	1
404	и в романах	1	1
405	в научной и	1	1
406	то есть с	2	1
407	что и у	1	1
408	способность как бы	1	1
409	вовсе еще не	1	1
410	если бы эти	1	1
411	что действие романа	1	1
412	на самом деле	4	1
413	романа с точки	1	1
414	другими чертами его	1	1
415	если же мы	1	1
416	одно из самых	1	1
417	и на своей	1	1
418	и биографический материал	1	1
419	смысле этого слова	2	1
420	его жизни и	1	1
421	покажем в дальнейшем	1	1
422	в мертвых душах	1	1
423	в лучшем случае	3	1
424	в конце концов	7	1
425	нашей работы мы	1	1
426	подобно тому как	5	1
427	людей и жизнь	1	1
428	и у самого	1	1
429	зависимости от того	1	1
430	и притом в	1	1
431	видения и изображения	6	1
432	в основе этого	1	1
433	не могли конечно	1	1
434	здесь же нам	1	1
435	мир в котором	1	1
436	отношению к этому	1	1
437	к предмету и	1	1
438	не значит конечно	3	1
439	именно в том	2	1
440	в пределах одного	1	1
441	который был бы	1	1
442	как мы видели	3	1
443	мы даем здесь	1	1
444	мир все в	1	1
445	и так сказать	1	1
446	они ни были	1	1
447	том что он	4	1
448	к смертной казни	1	1
449	может быть образ	1	1
450	здесь и в	1	1
451	подходе к человеку	2	1
452	между тем как	4	1
453	не могут быть	1	1
454	выходит за пределы	2	1
455	же время оно	1	1
456	в новое время	1	1
457	пересекаются и переплетаются	1	1
458	на первый взгляд	1	1
459	новое видение и	1	1
460	в отношении к	1	1
461	никогда не может	1	1
462	по этому вопросу	1	1
463	этого мира и	1	1
464	все в нем	2	1
465	внешних и внутренних	1	1
466	та или иная	1	1
467	что в нем	1	1
468	и на его	1	1
469	у него своя	1	1
470	о жизни и	1	1
471	притом не только	1	1
472	один из них	1	1
473	в нем и	2	1
474	одной и той	1	1
475	нет ни одного	2	1
476	все это в	1	1
477	его художественного мира	1	1
478	во всем этом	1	1
479	определяющая все его	1	1
480	с другом но	1	1
481	в себе и	1	1
482	быть самим собою	1	1
483	уже не только	1	1
484	теперь мы должны	1	1
485	причем сам он	1	1
486	и следовательно в	1	1
487	нашу точку зрения	2	1
488	поэтому вовсе не	1	1
489	в жизни и	1	1
490	есть все то	1	1
491	а не о	2	1
