N	2gram	Vygotskiy_	EvropaiE
100	в ней	5	4
101	сказать что	18	4
102	можно сказать	9	4
103	или иной	2	4
104	на всем	5	4
105	независимо от	1	4
106	и к	11	3
107	но на	3	3
108	и мы	1	3
109	приближается к	1	3
110	различия в	1	3
111	можно ли	2	3
112	она в	2	3
113	из всех	5	3
114	в определенном	2	3
115	этом отношении	7	3
116	по общему	1	3
117	с более	2	3
118	ее в	11	3
119	что и	4	3
120	в результате	3	3
121	мы можем	7	3
122	не является	4	3
123	можно было	7	3
124	в будущем	1	3
125	дело в	1	3
126	тем что	14	3
127	очевидно что	6	3
128	в таком	2	3
129	вообще не	6	3
130	в стороне	1	3
131	высшее и	1	3
132	большинстве случаев	2	3
133	как в	7	3
134	в которых	3	3
135	по своим	2	3
136	в известном	2	3
137	с другом	6	3
138	в них	3	3
139	в психологии	5	3
140	во всяком	2	3
141	в данном	7	3
142	по нашему	1	3
143	ли это	1	3
144	идет о	3	3
145	в свою	3	3
146	представляет собой	23	3
147	связано с	4	3
148	потому что	26	3
149	время в	3	3
150	и тем	10	3
151	во второй	5	3
152	когда он	2	3
153	и для	5	3
154	потребность в	1	3
155	заключает в	2	3
156	этот факт	4	3
157	этом смысле	2	3
158	новое слово	2	3
159	себе в	5	3
160	в прошлом	1	3
161	известной степени	2	3
162	к ним	1	3
163	как на	8	3
164	с тем	8	3
165	известном смысле	2	3
166	в данной	1	3
167	в сфере	8	3
168	обстоит дело	2	3
169	это так	1	3
170	и от	6	3
171	место в	1	3
172	о том	5	3
173	от них	1	3
174	мы видели	10	3
175	там где	7	3
176	и только	7	3
177	друг с	6	3
178	всяком случае	1	3
179	не из	2	3
180	того же	7	3
181	из них	2	3
182	в известной	1	3
183	никогда не	7	3
184	всего в	2	2
185	таким образом	38	2
186	иначе говоря	3	2
187	и ту	1	2
188	сказывается в	2	2
189	именно к	1	2
190	и то	10	2
191	в другой	4	2
192	во втором	5	2
193	и во	5	2
194	мы видим	10	2
195	в гораздо	1	2
196	и этот	1	2
197	только те	3	2
198	данном случае	5	2
199	этот процесс	1	2
200	если в	6	2
201	и того	3	2
202	совершенно очевидно	3	2
203	тогда когда	12	2
204	в его	7	2
205	свою очередь	3	2
206	в огромной	1	2
207	еще более	1	2
208	но также	3	2
209	что это	7	2
210	это значит	1	2
211	хотя и	4	2
212	с этим	5	2
213	которого мы	2	2
214	какой бы	1	2
215	его на	1	2
216	из того	7	2
217	для них	1	2
218	с другими	5	2
219	иначе обстоит	1	2
220	то не	1	2
221	другой стороны	3	2
222	в этих	2	2
223	не могут	9	2
224	и наиболее	2	2
225	также в	1	2
226	но с	4	2
227	одну и	1	2
228	в своих	2	2
229	как же	1	2
230	при условии	1	2
231	от друга	3	2
232	если бы	8	2
233	или в	2	2
234	что к	1	2
235	и с	5	2
236	и можно	1	2
237	заключается в	14	2
238	и все	5	2
239	за тем	1	2
240	на месте	1	2
241	представление о	8	2
242	в сферу	3	2
243	относятся к	1	2
244	в какой	6	2
245	имеет место	4	2
246	вместе с	19	2
247	и как	7	2
248	нас к	10	2
249	как не	1	2
250	случаях когда	1	2
251	притом в	1	2
252	есть в	5	2
253	но по	1	2
254	не есть	4	2
255	в порядке	3	2
256	дело идет	1	2
257	как оно	2	2
258	между собой	15	2
259	между ними	8	2
260	сравнению с	21	2
261	в сторону	1	2
262	друг от	3	2
263	бы совершенно	1	2
264	и таким	1	2
265	в других	2	2
266	а именно	1	2
267	совершенно прав	1	2
268	к той	1	2
269	на них	1	2
270	нашему мнению	2	2
271	только одно	2	2
272	что эти	3	2
273	ко всему	2	2
274	но как	3	2
275	только к	4	2
276	и других	5	2
277	и более	2	2
278	в котором	6	2
279	не означает	4	2
280	эти последние	2	2
281	и что	14	2
282	она не	7	2
283	в значительной	3	2
284	именно потому	1	2
285	имеет в	4	2
286	на основе	5	2
287	по сравнению	23	2
288	и поэтому	1	2
289	он не	5	2
290	мы должны	7	2
291	в развитии	27	2
292	и теперь	1	2
293	что если	2	2
294	а не	7	2
295	есть ли	1	2
296	в одном	4	2
297	чем больше	1	2
298	отношений между	11	2
299	на основании	2	2
300	целый ряд	6	2
301	даже при	2	2
302	далеко не	1	2
303	этот вопрос	2	2
304	в истории	1	2
305	по своей	12	2
306	при помощи	1	2
307	в известных	1	2
308	а в	3	2
309	в большинстве	2	2
310	способны к	1	2
311	в этой	7	2
312	что же	3	2
313	и еще	1	2
314	заметить что	1	2
315	приводит нас	4	2
316	главным образом	1	2
317	мог бы	6	2
318	наряду с	2	2
319	начиная с	1	2
320	могут быть	7	2
321	ее от	2	2
322	но именно	3	2
323	что все	6	2
324	новый принцип	1	2
325	во всей	3	2
326	в силу	21	2
327	на этот	2	2
328	же в	1	2
329	такой же	4	2
330	происходит в	2	2
331	как будто	1	2
332	он сам	2	2
333	в случае	5	2
334	поскольку она	1	2
335	точка зрения	2	2
336	бы в	7	2
337	не можем	4	2
338	и наконец	4	2
339	что на	5	2
340	есть не	3	2
341	не к	1	2
342	к нему	5	2
343	каждую из	1	1
344	ничего иного	1	1
345	его мысль	3	1
346	к сожалению	1	1
347	ближе к	2	1
348	представить себе	5	1
349	во всем	4	1
350	находим в	2	1
351	об их	1	1
352	с полной	1	1
353	дает нам	1	1
354	и другие	1	1
355	может найти	1	1
356	одних и	1	1
357	является в	7	1
358	земной поверхности	2	1
359	они должны	1	1
360	находятся в	2	1
361	все что	7	1
362	путем длительного	1	1
363	видели что	3	1
364	или наоборот	1	1
365	для всех	2	1
366	в более	1	1
367	в центре	2	1
368	что оно	9	1
369	к другу	4	1
370	один из	3	1
371	та же	2	1
372	в определенный	1	1
373	значение в	3	1
374	отношении в	1	1
375	самих себя	1	1
376	друг к	3	1
377	смысле что	3	1
378	с которыми	3	1
379	приблизиться к	1	1
380	рода и	2	1
381	как таковой	1	1
382	аналогии с	1	1
383	нельзя сказать	2	1
384	может не	1	1
385	указание что	1	1
386	как одной	1	1
387	мы приходим	2	1
388	в последнее	4	1
389	на вопрос	6	1
390	и всей	3	1
391	они являются	1	1
392	также что	1	1
393	должно быть	3	1
394	в случаях	2	1
395	к этой	2	1
396	имеют в	1	1
397	его построения	1	1
398	от нее	3	1
399	том числе	2	1
400	при данной	1	1
401	уже в	3	1
402	например в	5	1
403	которых мы	5	1
404	отношении с	1	1
405	внимание на	4	1
406	общение с	1	1
407	в состоянии	4	1
408	для себя	24	1
409	том же	7	1
410	на нет	6	1
411	мы знаем	5	1
412	высшей и	1	1
413	путем установления	1	1
414	себе ничего	4	1
415	дело с	3	1
416	при этом	4	1
417	заключают в	1	1
418	для него	6	1
419	пределах одного	1	1
420	сильнее чем	1	1
421	и иного	2	1
422	свои особые	1	1
423	установить что	4	1
424	что принцип	1	1
425	своем развитии	1	1
426	для возникновения	2	1
427	эгоцентризма в	1	1
428	в разных	6	1
429	с ним	5	1
430	кроме того	1	1
431	связанное с	1	1
432	что при	4	1
433	неизбежно приводит	3	1
434	но сама	1	1
435	зрения развития	1	1
436	указанных выше	1	1
437	двум основным	1	1
438	понимать что	1	1
439	если обратиться	1	1
440	что с	7	1
441	не как	1	1
442	и лучше	1	1
443	которые по	1	1
444	а затем	2	1
445	тенденций в	1	1
446	поэтому в	2	1
447	ее между	1	1
448	звук пустой	1	1
449	глаза на	1	1
450	этот принцип	1	1
451	возникающих в	1	1
452	нас в	4	1
453	дальше от	2	1
454	не являются	1	1
455	к выводу	4	1
456	может остаться	2	1
457	эгоцентризма и	1	1
458	к еще	1	1
459	у нас	3	1
460	чтобы ее	1	1
461	к определенному	2	1
462	когда его	1	1
463	возможность такого	1	1
464	развития не	2	1
465	же приблизительно	1	1
466	связывается с	1	1
467	нами в	6	1
468	которых наиболее	1	1
469	это есть	6	1
470	смысле этого	4	1
471	как нечто	1	1
472	быть может	1	1
473	с их	2	1
474	этих отношений	3	1
475	его ни	1	1
476	приходит к	1	1
477	что между	2	1
478	господствует в	1	1
479	есть такая	1	1
480	мы находим	3	1
481	в ином	3	1
482	в рамки	1	1
483	тому же	2	1
484	если сопоставить	1	1
485	однако не	2	1
486	оказались к	1	1
487	связь с	1	1
488	оно не	3	1
489	как они	2	1
490	не было	1	1
491	связи с	4	1
492	ко всем	6	1
493	направлениях на	1	1
494	если не	1	1
495	особого рода	1	1
496	мы поймем	1	1
497	это должно	1	1
498	с некоторыми	1	1
499	и единственно	2	1
500	но все	2	1
501	все ее	1	1
502	по степени	2	1
503	как по	5	1
504	с ней	3	1
505	с таким	3	1
506	что его	2	1
507	но совершенно	2	1
508	по природе	2	1
509	что за	1	1
510	во внимание	1	1
511	это мы	6	1
512	к осознанию	2	1
513	мысль о	1	1
514	по отношению	10	1
515	же по	1	1
516	одновременно с	1	1
517	что не	2	1
518	как его	1	1
519	для развития	3	1
520	и другое	4	1
521	есть то	4	1
522	она является	2	1
523	значение так	1	1
524	исходит из	2	1
525	при том	1	1
526	или на	1	1
527	из всего	1	1
528	и будет	1	1
529	то время	8	1
530	всех и	1	1
531	только путем	1	1
532	из общей	1	1
533	рядом с	2	1
534	тому что	14	1
535	в ряде	1	1
536	мы получаем	1	1
537	развития но	1	1
538	части к	1	1
539	оно всегда	1	1
540	на другую	3	1
541	конечно не	2	1
542	с той	3	1
543	в связи	1	1
544	правда в	1	1
545	завершения в	1	1
546	те же	1	1
547	определяется как	1	1
548	чтобы ответить	1	1
549	от господствующей	1	1
550	есть нечто	1	1
551	в соответствии	1	1
552	время как	7	1
553	всегда в	2	1
554	что по	2	1
555	является более	1	1
556	для каждого	2	1
557	все эти	7	1
558	себя как	1	1
559	огромного большинства	1	1
560	все же	7	1
561	при таком	2	1
562	собой между	1	1
563	есть только	3	1
564	том смысле	2	1
565	силу этого	2	1
566	этого слова	5	1
567	и т	1	1
568	одно из	6	1
569	последнее время	5	1
570	мысль можно	1	1
571	ли не	3	1
572	нами при	1	1
573	в такой	6	1
574	что процесс	1	1
575	поэзии и	2	1
576	в новом	2	1
577	о которых	3	1
578	только и	5	1
579	о котором	1	1
580	мы стремились	2	1
581	в двух	2	1
582	и следовательно	8	1
583	по самой	6	1
584	бы дать	2	1
585	действовать в	1	1
586	речь идет	1	1
587	нам новое	1	1
588	как хотя	1	1
589	и это	2	1
590	они обнаруживают	1	1
591	более как	1	1
592	возникает вопрос	2	1
593	в каждой	4	1
594	собой возможность	1	1
595	собой процессы	1	1
596	то можно	1	1
597	но все-таки	1	1
598	как обычно	1	1
599	об этом	4	1
600	если взять	1	1
601	со значением	1	1
602	на себе	1	1
603	сделать из	1	1
604	что как	2	1
605	этих положений	1	1
606	уже не	1	1
607	несомненным фактом	1	1
608	в одной	6	1
609	будущее в	2	1
610	и вообще	3	1
611	в эгоцентризме	1	1
612	он мог	2	1
613	речи эти	2	1
614	всем его	2	1
615	в любой	2	1
616	казалось бы	4	1
617	которой находились	1	1
618	и центральной	1	1
619	приводит как	1	1
620	сопоставить эти	1	1
621	что обе	1	1
622	для мышления	1	1
623	окажется в	1	1
624	основных чертах	1	1
625	перспективы открывающиеся	1	1
626	же направлении	2	1
627	интересующей нас	1	1
628	выше а	1	1
629	не менее	6	1
630	могли бы	10	1
631	показать в	2	1
632	которые не	1	1
633	признать что	2	1
634	становится ясным	1	1
635	ответить на	1	1
636	всецело во	1	1
637	мы думаем	1	1
638	рассматривать как	1	1
639	может жить	1	1
640	того в	1	1
641	а к	1	1
642	действительности но	2	1
643	в основе	5	1
644	гораздо большей	1	1
645	к любой	1	1
646	и сами	1	1
647	и происходит	1	1
648	зависит от	3	1
649	выше и	1	1
650	пределах данной	1	1
651	бы с	2	1
652	этот новый	1	1
653	не случайна	1	1
654	отличие от	4	1
655	мы увидим	1	1
656	такие же	1	1
657	что мы	14	1
658	на этом	4	1
659	к кругу	1	1
660	чтобы в	1	1
661	значит что	1	1
662	когда мы	2	1
663	собой такое	1	1
664	от элементов	1	1
665	представим себе	1	1
666	на самих	1	1
667	в лучшем	3	1
668	мы говорили	3	1
669	тех и	4	1
670	возникающее в	1	1
671	как связь	1	1
672	этого пункта	3	1
673	роли и	1	1
674	то и	5	1
675	обстоятельства которые	1	1
676	связь и	1	1
677	на структуру	1	1
678	не повторяет	1	1
679	говорить не	1	1
680	всего этого	1	1
681	связана с	4	1
682	относится к	5	1
683	ту же	4	1
684	таком смысле	1	1
685	более того	2	1
686	вместо того	2	1
687	отношении внешней	1	1
688	поэтому если	1	1
689	являются не	1	1
690	случае она	1	1
691	другой в	1	1
692	к установлению	2	1
693	с совершенно	1	1
694	именно поэтому	3	1
695	мы хотели	1	1
696	может произойти	1	1
697	в этот	3	1
698	с живыми	1	1
699	значительной мере	2	1
700	в новой	4	1
701	слова и	10	1
702	только тогда	1	1
703	бы они	1	1
704	для нее	3	1
705	этих сфер	2	1
706	находящихся в	1	1
707	значение для	2	1
708	должны быть	5	1
709	но они	1	1
710	мы остановились	1	1
711	их развитии	1	1
712	и их	7	1
713	другим в	1	1
714	говорить о	1	1
715	что эта	7	1
716	на его	3	1
717	и всякая	1	1
718	при такой	1	1
719	в тех	1	1
720	на пути	1	1
721	есть звук	1	1
722	к области	1	1
723	связь между	10	1
724	огромной степени	1	1
725	от других	1	1
726	за пределы	2	1
727	заключалась в	1	1
728	они относятся	1	1
729	на примере	1	1
730	в начале	6	1
731	мы хотим	1	1
732	еще в	3	1
733	входит в	3	1
734	и до	3	1
735	своем значении	2	1
736	и частных	1	1
737	значительной степени	1	1
738	не обнаруживают	1	1
739	приблизительно в	1	1
740	принадлежит не	1	1
741	и затем	1	1
742	и те	1	1
743	то как	3	1
744	в совершенно	3	1
745	силе то	1	1
746	упомянутые выше	1	1
747	речь зашла	1	1
748	от своей	1	1
749	свое значение	1	1
750	к которой	3	1
751	не станем	3	1
752	даже с	2	1
753	в обоих	1	1
754	это различие	1	1
755	как то	1	1
756	и наоборот	1	1
757	любви к	1	1
758	то его	1	1
759	всем другим	1	1
760	нарождение новой	1	1
761	в силе	2	1
762	вопрос можно	1	1
763	себе подтверждение	1	1
764	этот период	2	1
765	входить в	1	1
766	как известно	6	1
767	но этот	2	1
768	в каких	1	1
769	связанной с	1	1
770	состоит в	3	1
771	оно будет	1	1
772	ее место	1	1
773	с понятиями	1	1
774	из географии	1	1
775	и соответствующая	1	1
776	всем ее	1	1
777	лишь в	3	1
778	чем это	5	1
779	вниз от	1	1
780	некоторое время	1	1
781	то чтобы	1	1
782	числе и	2	1
783	к первому	1	1
784	значение и	2	1
785	вопрос в	1	1
786	в отличие	4	1
787	он в	1	1
788	и связанное	1	1
789	эти обозначения	1	1
790	соответствии с	1	1
791	каждой из	5	1
792	направлении в	2	1
793	к двум	2	1
794	одного из	2	1
795	быть установлены	1	1
796	она может	2	1
797	противоположных направлениях	2	1
798	что для	3	1
799	что тот	1	1
800	и тот	1	1
801	друг другу	5	1
802	той же	13	1
803	которые в	5	1
804	качестве одного	1	1
805	и ее	3	1
806	исключительно к	1	1
807	которое мы	4	1
808	свести к	1	1
809	такая же	1	1
810	других областей	1	1
811	быть в	1	1
812	мы обозначаем	1	1
813	в нашем	6	1
814	зрения есть	1	1
815	к которому	3	1
816	в переводе	1	1
817	с собой	3	1
818	когда дело	1	1
819	эту мысль	3	1
820	к подобной	1	1
821	двух противоположных	1	1
822	по этому	4	1
823	мы будем	1	1
824	котором мы	2	1
825	с которым	1	1
826	в сознании	11	1
827	бытия и	1	1
828	в полном	1	1
829	кто склонен	1	1
830	который по	2	1
831	ней в	1	1
832	и о	4	1
833	которое имеет	2	1
834	которыми мы	2	1
835	себя с	1	1
836	который в	1	1
837	одна из	2	1
838	отрицательный ответ	1	1
839	изменений в	2	1
840	которые мы	4	1
841	включает в	2	1
842	иного кроме	1	1
843	с его	1	1
844	и его	14	1
845	стремились показать	3	1
846	области развития	1	1
847	этого же	1	1
848	оно может	2	1
849	его к	2	1
850	их на	1	1
851	же может	1	1
852	потребности в	1	1
853	момент во	1	1
854	процесс перехода	1	1
855	что во	1	1
856	явление которое	1	1
857	это в	2	1
858	в отдельных	1	1
859	с теми	2	1
860	х и	1	1
861	эти два	1	1
862	в нем	6	1
863	от основного	2	1
864	речи о	4	1
865	но это	4	1
866	от того	6	1
867	если мы	6	1
868	остановились на	2	1
869	лучшем случае	3	1
870	сложнее чем	1	1
871	для этого	4	1
872	она есть	2	1
873	с ее	2	1
874	всех этих	1	1
875	для всего	2	1
876	обратиться к	1	1
877	положение которое	1	1
878	но так	2	1
879	именно таким	1	1
880	ту мысль	1	1
881	означает что	1	1
882	в самой	3	1
883	притом с	1	1
884	мы сказали	1	1
885	подтверждение в	1	1
886	в большей	2	1
887	кажется нам	1	1
888	одного и	3	1
889	в чисто	2	1
890	во внутреннюю	4	1
891	напомнить о	1	1
892	на ту	1	1
893	степени и	1	1
894	своего развития	4	1
895	гораздо более	4	1
896	проистекает из	4	1
897	не исключает	2	1
