N	2gram	Vygotskiy_	SlovoVZh
194	как это	16	2
195	те же	3	2
196	форму в	1	2
197	но все	5	2
198	от этой	3	2
199	мы в	3	2
200	если же	3	2
201	содержания и	4	2
202	одно и	3	2
203	и та	5	2
204	из него	1	2
205	и что	45	2
206	что и	11	2
207	формой и	3	2
208	в отношении	2	2
209	в форме	2	2
210	же самое	13	2
211	о ком	1	2
212	и значение	1	2
213	почти исключительно	1	2
214	конечно в	1	2
215	на примере	7	2
216	другой стороны	8	2
217	формы конечно	1	2
218	но что	3	2
219	что поэт	3	2
220	как не	1	2
221	в этих	3	2
222	или несогласие	1	2
223	тому же	4	2
224	оно не	2	2
225	как же	1	2
226	ко всем	2	2
227	на это	3	2
228	имеем в	1	2
229	эта возможность	2	2
230	для других	1	2
231	и здесь	11	2
232	как на	15	2
233	что форма	1	2
234	и все	15	2
235	в комнате	1	2
236	но не	9	2
237	общего с	1	2
238	быть только	1	2
239	речи в	1	2
240	его как	1	2
241	допустим что	1	2
242	не есть	4	2
243	могут быть	8	2
244	героев и	1	2
245	в самое	1	2
246	до конца	7	2
247	не остается	1	2
248	стороны и	5	2
249	в своем	12	2
250	за его	1	2
251	в корне	2	2
252	в какой	5	2
253	имеет место	3	2
254	вместе с	16	2
255	между ними	2	2
256	в зависимости	7	2
257	к его	2	2
258	может стать	1	2
259	каком отношении	5	2
260	такой же	2	2
261	мы никогда	5	2
262	бы оно	1	2
263	и так	4	2
264	можем сказать	1	2
265	до известной	1	2
266	с его	6	2
267	они ни	1	2
268	форму как	1	2
269	себя и	3	2
270	на все	2	2
271	является для	1	2
272	известной степени	1	2
273	к этому	5	2
274	бы не	1	2
275	между собой	2	2
276	он не	10	2
277	не поймем	1	2
278	независимо от	1	2
279	жизни если	1	2
280	что слово	1	2
281	этого положения	1	2
282	в чем	1	2
283	и совершенно	8	2
284	но мы	4	2
285	им не	1	2
286	словами и	1	2
287	точку зрения	1	2
288	как только	5	2
289	едва ли	3	2
290	ничего не	4	2
291	выражение и	1	2
292	он пользуется	1	1
293	мы указывали	1	1
294	уже сказали	1	1
295	необходимо но	1	1
296	в русской	1	1
297	на которую	1	1
298	это на	2	1
299	уже во	2	1
300	жизнь и	2	1
301	мы попытаемся	1	1
302	именно эту	1	1
303	не ту	1	1
304	нам придется	4	1
305	то в	1	1
306	одним и	3	1
307	события и	1	1
308	во всяком	2	1
309	нам не	2	1
310	от него	5	1
311	это и	7	1
312	что они	11	1
313	видели в	1	1
314	его и	2	1
315	они действительно	1	1
316	и такой	1	1
317	является в	2	1
318	каждый элемент	2	1
319	переходя в	1	1
320	то он	2	1
321	в искусстве	12	1
322	во всех	6	1
323	в окончательном	1	1
324	не зная	1	1
325	проч и	1	1
326	только из	1	1
327	не является	3	1
328	а с	7	1
329	человеческого тела	1	1
330	поэтому не	1	1
331	его психологическая	1	1
332	только к	1	1
333	всякого художественного	1	1
334	если оно	1	1
335	что оно	12	1
336	и он	7	1
337	к другу	5	1
338	мы могли	5	1
339	это делает	3	1
340	та же	6	1
341	по преимуществу	2	1
342	бы показать	3	1
343	чувства от	1	1
344	с самого	5	1
345	дано в	1	1
346	образом мы	3	1
347	высказывается и	1	1
348	что совсем	1	1
349	друг к	5	1
350	произведения с	1	1
351	и легче	1	1
352	основе своей	1	1
353	для художественного	1	1
354	на этом	11	1
355	удалось показать	2	1
356	мысли чувства	1	1
357	те три	1	1
358	является таким	1	1
359	другие области	1	1
360	теория искусства	1	1
361	которой он	1	1
362	мы воспринимаем	8	1
363	и было	2	1
364	то есть	16	1
365	дана в	1	1
366	нельзя было	2	1
367	вещью или	1	1
368	и сейчас	5	1
369	не нужен	1	1
370	в лучшем	3	1
371	это последнее	1	1
372	должно быть	6	1
373	мы уже	7	1
374	нас не	2	1
375	значение и	2	1
376	мы берем	1	1
377	мы увидим	11	1
378	что называется	1	1
379	его содержания	1	1
380	и который	1	1
381	следует ли	1	1
382	даже и	2	1
383	и того	2	1
384	как единство	1	1
385	и вот	7	1
386	все остальные	1	1
387	от нее	2	1
388	внешнему миру	1	1
389	каким бы	1	1
390	ненависть к	1	1
391	отношение как	1	1
392	в произведении	1	1
393	но при	1	1
394	является только	1	1
395	она в	1	1
396	таком понимании	2	1
397	героя в	3	1
398	в свою	3	1
399	в значительной	1	1
400	так следует	1	1
401	изображение человека	1	1
402	того чтобы	43	1
403	не должен	1	1
404	сознание и	1	1
405	он как	2	1
406	определенным образом	1	1
407	именно этим	1	1
408	в основе	9	1
409	и их	3	1
410	часто в	1	1
411	одна и	2	1
412	между теорией	1	1
413	еще более	2	1
414	ту же	3	1
415	в другом	3	1
416	нам совершенно	2	1
417	тому как	3	1
418	несмотря на	5	1
419	но то	1	1
420	это только	5	1
421	и форму	1	1
422	в ритме	3	1
423	в лирическую	1	1
424	герой и	2	1
425	и должна	1	1
426	что всякий	2	1
427	всего целого	1	1
428	признать что	4	1
429	в теории	2	1
430	на протяжении	2	1
431	они входят	1	1
432	обстоит дело	4	1
433	результате взаимодействия	1	1
434	в прежней	2	1
435	во многих	1	1
436	ком идет	1	1
437	суждения и	1	1
438	что это	15	1
439	хотя и	1	1
440	же самому	2	1
441	здесь вовсе	2	1
442	совершенно необходимо	1	1
443	так называемые	1	1
444	этом отношении	3	1
445	это уже	1	1
446	в новой	1	1
447	эта же	1	1
448	о чем	4	1
449	мы должны	10	1
450	свойства материала	1	1
451	точно и	2	1
452	в ее	3	1
453	это по	2	1
454	и тем	6	1
455	оно становится	2	1
456	и т.п	1	1
457	в руках	1	1
458	кажется что	2	1
459	остается только	1	1
460	остается при	2	1
461	сам по	4	1
462	какой бы	3	1
463	эстетического значения	1	1
464	такое понимание	2	1
465	в частности	6	1
466	говорит о	5	1
467	для нее	1	1
468	здесь на	1	1
469	не как	3	1
470	однако эта	2	1
471	со всей	4	1
472	увидим что	13	1
473	и вся	4	1
474	совпадают с	2	1
475	должны быть	1	1
476	в качестве	2	1
477	два ряда	2	1
478	каждое слово	1	1
479	для другой	1	1
480	вступает в	1	1
481	всех других	1	1
482	не хочет	1	1
483	события которые	1	1
484	то мы	2	1
485	всего тем	1	1
486	пор не	1	1
487	в одном	5	1
488	в области	2	1
489	одно из	1	1
490	искусством и	1	1
491	у нас	7	1
492	на которой	1	1
493	что каждый	1	1
494	художественный смысл	1	1
495	отказывается от	1	1
496	частности в	1	1
497	можно было	6	1
498	с техникой	1	1
499	подчиняется в	1	1
500	бы они	1	1
501	кто не	1	1
502	однако он	1	1
503	а между	1	1
504	же не	2	1
505	в результате	6	1
506	к делу	2	1
507	и это	13	1
508	он думает	1	1
509	мы таким	1	1
510	ни одной	2	1
511	мы ощущаем	1	1
512	находят свое	1	1
513	сводится к	7	1
514	искусство таким	2	1
515	для них	1	1
516	она придает	1	1
517	и создает	1	1
518	не бывает	1	1
519	деле и	1	1
520	в поэтике	1	1
521	этом смысле	4	1
522	с ней	1	1
523	в поэтическом	1	1
524	подобно тому	1	1
525	во времени	2	1
526	и тот	2	1
527	том и	3	1
528	далеко не	4	1
529	только то	1	1
530	и которые	1	1
531	у него	9	1
532	на события	1	1
533	чем не	2	1
534	не на	1	1
535	в истории	1	1
536	не могут	4	1
537	все равно	3	1
538	что например	1	1
539	по мнению	6	1
540	же время	2	1
541	этого приема	1	1
542	не существует	3	1
543	при помощи	5	1
544	в виде	3	1
545	к которой	4	1
546	уверенность в	1	1
547	там же	1	1
548	совершенно ясно	13	1
549	входят в	2	1
550	здесь имеет	1	1
551	у нее	1	1
552	отношения между	3	1
553	гораздо чаще	1	1
554	самого начала	5	1
555	еще один	2	1
556	непосредственно в	1	1
557	свою очередь	1	1
558	в конечном	2	1
559	со словами	2	1
560	этого нам	1	1
561	так мы	4	1
562	ко второму	1	1
563	произведение не	1	1
564	не было	2	1
565	когда мы	10	1
566	идет речь	3	1
567	как например	2	1
568	и третье	1	1
569	связи с	2	1
570	положения в	1	1
571	вскрыть те	1	1
572	сами по	2	1
573	возникает из	3	1
574	более или	1	1
575	бы по	3	1
576	материал для	2	1
577	он имеет	1	1
578	все то	6	1
579	рассматривать как	3	1
580	и остается	1	1
581	здесь мы	2	1
582	с ее	1	1
583	время как	5	1
584	того кто	1	1
585	было бы	15	1
586	это же	2	1
587	не знает	2	1
588	сферы в	1	1
589	словах и	1	1
590	к тому	12	1
591	к некоторому	1	1
592	сделать ряд	1	1
593	именно и	1	1
594	из двух	3	1
595	с так	3	1
596	найти его	1	1
597	и различные	1	1
598	что можно	1	1
599	них всегда	1	1
600	самому существу	1	1
601	и можно	2	1
602	подвести итоги	1	1
603	с таким	2	1
604	формы действительно	1	1
605	из нее	2	1
606	что здесь	3	1
607	равно как	2	1
608	и глубоко	1	1
609	двух других	1	1
610	так называемый	1	1
611	и мы	28	1
612	как мы	6	1
613	это мы	2	1
614	с такою	1	1
615	что нам	3	1
616	что она	10	1
617	автором как	1	1
618	содержание но	1	1
619	и о	5	1
620	на который	1	1
621	показать что	17	1
622	о самом	1	1
623	герою и	1	1
624	что для	6	1
625	и вне	2	1
626	с первого	1	1
627	должны искать	1	1
628	если мы	24	1
629	тем же	3	1
630	него не	1	1
631	и эта	2	1
632	замечает что	3	1
633	когда человек	1	1
634	произведения так	1	1
635	этого что	1	1
636	наряду с	1	1
637	но есть	1	1
638	чрезвычайно важный	1	1
639	и во	2	1
640	именно в	9	1
641	и таким	3	1
642	только одна	2	1
643	формальная структура	1	1
644	уже на	1	1
645	дает ложное	1	1
646	они должны	2	1
647	то время	4	1
648	но эта	1	1
649	конечном счете	2	1
650	которое было	2	1
651	нам известна	1	1
652	но несмотря	1	1
653	с большим	1	1
654	душевное состояние	1	1
655	к другим	2	1
656	не можем	8	1
657	на содержание	2	1
658	искусства как	5	1
659	в таком	4	1
660	обратимся к	1	1
661	следующим образом	2	1
662	например в	2	1
663	эмоциональным тоном	1	1
664	является выражением	1	1
665	сама по	3	1
666	она грозит	1	1
667	и психологически	2	1
668	тот же	5	1
669	остается еще	4	1
670	в высшей	1	1
671	за пределами	1	1
672	имеем дело	1	1
673	время не	1	1
674	человек и	1	1
675	с которой	2	1
676	этой реальной	1	1
677	характер и	1	1
678	исследования является	1	1
679	и без	1	1
680	случае нельзя	1	1
681	других областей	1	1
682	какого-нибудь приема	2	1
683	же оно	1	1
684	вне этого	1	1
685	вразрез с	1	1
686	нигде не	2	1
687	к внешнему	2	1
688	это та	1	1
689	что все	12	1
690	эти три	3	1
691	себе не	2	1
692	столь же	3	1
693	том же	1	1
694	и она	1	1
695	вне искусства	2	1
696	своего героя	3	1
697	же как	4	1
698	или даже	1	1
699	исходит из	5	1
700	это несколько	1	1
701	и поступки	2	1
702	деле это	2	1
703	рядом с	6	1
704	из его	4	1
705	сохраняет при	1	1
706	и прежде	1	1
707	ей в	1	1
708	же где	1	1
709	деле в	1	1
710	героя является	2	1
711	как будто	7	1
712	весь этот	1	1
713	всего способны	1	1
714	что именно	7	1
715	есть только	3	1
716	они как	1	1
717	образом для	2	1
718	и всякого	1	1
719	но если	3	1
720	имеет и	2	1
721	они не	3	1
722	он выбирает	1	1
723	в словах	3	1
724	при таком	4	1
725	и характером	1	1
726	все более	1	1
727	зрения и	1	1
728	чем мы	1	1
729	трагедии как	3	1
730	и только	5	1
731	один и	1	1
732	чувства в	3	1
733	должно найти	1	1
734	по своей	1	1
735	именно эта	2	1
736	с собственной	1	1
737	по самому	2	1
738	в двух	9	1
739	убедиться в	1	1
740	или иного	1	1
741	может и	2	1
742	и оно	1	1
743	здесь же	2	1
744	друг друга	1	1
745	в эти	1	1
746	лучшем случае	3	1
747	но уже	2	1
748	поэт начинает	1	1
749	важный для	1	1
750	себе как	1	1
751	для этого	12	1
752	так если	1	1
753	можно с	1	1
754	и искусство	2	1
755	не из	2	1
756	себе и	4	1
757	искусства в	7	1
758	говорит так	1	1
759	его значение	2	1
760	а эти	1	1
761	содержанию как	1	1
762	в смысле	1	1
763	образом к	1	1
764	слов и	2	1
765	мы еще	2	1
766	является то	2	1
767	она как	1	1
768	из этой	2	1
769	в одной	4	1
770	дело и	3	1
771	в целом	7	1
772	нам кажется	6	1
773	ничего общего	1	1
774	в лице	1	1
775	себя в	4	1
776	крайней мере	1	1
777	для правильного	1	1
778	и из	3	1
779	или менее	1	1
780	имеет дело	4	1
781	вовсе не	8	1
782	на другие	1	1
783	больше того	3	1
784	русской литературе	1	1
785	думать что	3	1
786	художественной формой	1	1
787	от предмета	1	1
788	задачи кроме	1	1
789	не то	4	1
790	гораздо больше	1	1
791	на эту	1	1
792	тем более	1	1
793	по крайней	1	1
794	формы как	1	1
795	из формальных	2	1
796	что до	1	1
797	не найдем	2	1
798	мы видели	2	1
799	перед нами	5	1
800	и самый	2	1
801	человек но	1	1
802	же мы	3	1
803	конечно только	1	1
804	всяком случае	1	1
805	лицо и	2	1
806	искусства может	1	1
807	которые в	2	1
808	только для	2	1
809	на них	3	1
810	с деятельностью	1	1
811	высшей степени	1	1
812	с этих	1	1
