N	2gram	Vygotskiy_	Problemy
102	при этом	28	12
103	даже в	2	12
104	отношении к	3	12
105	и как	9	12
106	и даже	11	12
107	к тому	8	12
108	во всяком	9	12
109	в котором	5	12
110	что и	27	12
111	себе и	2	12
112	так что	8	12
113	и что	28	12
114	за пределы	2	12
115	было бы	14	12
116	между тем	6	12
117	одного сознания	1	12
118	как в	17	12
119	том что	30	12
120	у меня	3	12
121	но это	3	12
122	ничего не	4	12
123	слово в	1	12
124	в одной	3	12
125	в плане	1	12
126	тем что	7	11
127	их в	4	11
128	с другой	7	11
129	ни одного	1	11
130	он сам	1	11
131	должно быть	2	11
132	это слово	1	11
133	бы в	3	11
134	не могут	6	11
135	дело идет	1	11
136	бы и	5	11
137	так чтобы	1	11
138	слово с	1	11
139	этого слова	5	11
140	она не	6	11
141	или как	2	11
142	как будто	10	11
143	конце концов	6	11
144	самого начала	1	10
145	в произведении	7	10
146	говорит он	3	10
147	что не	2	10
148	сих пор	8	10
149	в него	4	10
150	до сих	8	10
151	для себя	2	10
152	в слове	3	10
153	приводит к	3	10
154	идеи в	1	10
155	в творчестве	5	10
156	той же	9	10
157	в самой	2	10
158	к одному	5	10
159	далеко не	7	10
160	как не	2	10
161	отношение к	3	10
162	ведь и	1	10
163	в той	2	9
164	зрения на	2	9
165	другой стороны	7	9
166	в них	4	9
167	хотя бы	4	9
168	достоевского но	1	9
169	что у	8	9
170	хотя и	3	9
171	но он	3	9
172	с самого	1	9
173	точек зрения	3	9
174	могут быть	15	9
175	всяком случае	7	9
176	ни в	9	9
177	или в	2	9
178	и потому	2	9
179	человека в	1	9
180	же и	2	8
181	в результате	4	8
182	и до	2	8
183	о том	11	8
184	мы увидим	4	8
185	все время	6	8
186	из них	4	8
187	переходим к	1	8
188	несмотря на	8	8
189	ни было	2	8
190	но как	4	8
191	и у	6	8
192	и от	4	8
193	мы должны	4	8
194	должна быть	3	8
195	был бы	6	8
196	что это	12	8
197	никак не	7	8
198	не на	2	8
199	с ними	2	8
200	и так	7	8
201	наконец в	2	8
202	из его	4	8
203	он есть	1	8
204	как к	2	8
205	уже в	3	8
206	того что	15	8
207	это и	3	8
208	же не	1	8
209	с их	1	8
210	и о	4	8
211	от него	2	7
212	тем как	2	7
213	мысли и	2	7
214	в виду	6	7
215	в жизни	5	7
216	отличается от	4	7
217	и со	1	7
218	вопрос о	3	7
219	в себя	3	7
220	о достоевском	1	7
221	из своего	1	7
222	только на	7	7
223	сказать что	12	7
224	что все	10	7
225	что она	11	7
226	от себя	4	7
227	что они	7	7
228	все его	1	7
229	не было	5	7
230	не о	1	7
231	героя с	1	7
232	между ними	2	7
233	в этих	6	7
234	и следовательно	4	7
235	во всех	4	7
236	то ни	2	7
237	если же	3	7
238	и др	1	7
239	его к	2	7
240	и ее	4	7
241	были бы	2	7
242	бы то	3	7
243	его с	3	7
244	например в	5	7
245	в процессе	7	7
246	его и	4	7
247	автора и	1	7
248	он в	2	7
249	на этот	2	7
250	т д	10	7
251	точку зрения	3	7
252	тот же	8	7
253	как другой	1	7
254	нему и	1	7
255	в их	4	7
256	все равно	1	7
257	сама по	2	7
258	мира и	1	7
259	к своему	2	7
260	и другого	4	7
261	и их	4	7
262	он с	1	7
263	такой же	9	7
264	одной плоскости	1	7
265	что было	1	6
266	во всем	5	6
267	него в	2	6
268	в своих	12	6
269	и внутренне	1	6
270	не менее	9	6
271	и нет	2	6
272	с этим	7	6
273	но эти	1	6
274	должна была	3	6
275	конечно не	2	6
276	как на	6	6
277	одна из	5	6
278	на почве	3	6
279	в драме	1	6
280	здесь с	1	6
281	в художественном	9	6
282	но ведь	1	6
283	на этом	3	6
284	выражение в	1	6
285	для его	1	6
286	а с	2	6
287	его творчества	1	6
288	человека как	1	6
289	все те	1	6
290	можно было	4	6
291	этот вопрос	2	6
292	стиль и	1	6
293	в этой	5	6
294	и самое	1	6
295	и здесь	3	6
296	за ним	2	6
297	в другой	3	6
298	может стать	3	6
299	в которых	5	6
300	зависимости от	7	6
301	знает что	1	6
302	в основе	13	6
303	и вот	5	6
304	изображения и	1	6
305	в отличие	4	6
306	он все	2	6
307	и во	3	6
308	он может	1	6
309	я вас	1	6
310	которым он	1	6
311	на вопрос	4	6
312	и пр	1	6
313	но с	1	6
314	по существу	6	6
315	на его	3	6
316	отличие от	6	6
317	как он	4	6
318	идет о	2	6
319	и вы	1	6
320	жизни и	5	6
321	на то	17	6
322	и только	5	6
323	для этого	1	6
324	но для	1	6
325	те же	9	5
326	и свой	1	5
327	с собой	1	5
328	именно в	1	5
329	с тем	11	5
330	мир и	1	5
331	на материале	1	5
332	в высшей	1	5
333	а между	1	5
334	в глаза	2	5
335	к которому	1	5
336	в зависимости	6	5
337	того же	3	5
338	но так	2	5
339	крайней мере	1	5
340	творчество достоевского	1	5
341	слов в	2	5
342	другого как	2	5
343	тому же	4	5
344	зрения и	2	5
345	в чем	5	5
346	в такой	2	5
347	в уста	1	5
348	не могу	1	5
349	как объект	1	5
350	однако в	2	5
351	его как	1	5
352	бы его	1	5
353	что может	1	5
354	в общем	2	5
355	себе как	1	5
356	один из	6	5
357	та же	4	5
358	то есть	44	5
359	он только	1	5
360	была бы	2	5
361	художественного творчества	6	5
362	сам по	4	5
363	подобно тому	7	5
364	обращено к	1	5
365	со всеми	5	5
366	все то	4	5
367	здесь мы	1	5
368	с таким	18	5
369	героев и	1	5
370	вместе с	10	5
371	по крайней	1	5
372	ни на	3	5
373	совершенно не	7	5
374	но у	1	5
375	мы не	15	5
376	слов и	1	5
377	нет и	1	5
378	том же	4	5
379	в ее	7	5
380	высшей степени	1	5
381	и то	4	5
382	они не	1	5
383	того и	3	5
384	он как	1	5
385	ведь это	1	5
386	для других	1	5
387	между собою	1	5
388	как можно	3	5
389	по своему	2	5
390	лежит в	2	5
391	но при	1	5
392	в ней	3	5
393	когда он	11	5
394	же что	2	5
395	благодаря этому	1	5
396	тому что	7	5
397	тому как	10	5
398	является в	1	4
399	все что	4	4
400	что если	7	4
401	к другу	1	4
402	мы и	1	4
403	только что	3	4
404	с этой	8	4
405	еще более	2	4
406	плоскости с	1	4
407	чужую речь	1	4
408	нами в	1	4
409	более или	3	4
410	в духе	1	4
411	в первом	1	4
412	сущности не	1	4
413	друг к	1	4
414	то это	3	4
415	всем этим	1	4
416	за собой	1	4
417	в свете	3	4
418	уже и	2	4
419	художественного замысла	1	4
420	его за	1	4
421	или менее	3	4
422	образом как	1	4
423	понятно что	3	4
424	находится в	1	4
425	во всей	1	4
426	и вдруг	1	4
427	для понимания	2	4
428	на котором	2	4
429	не то	2	4
430	все в	2	4
431	поэтому в	1	4
432	его собственных	1	4
433	тем не	6	4
434	что такое	2	4
435	и кажется	1	4
436	не была	1	4
437	связи с	2	4
438	в которой	6	4
439	и говорит	1	4
440	характер и	1	4
441	то в	2	4
442	время как	6	4
443	не есть	4	4
444	в сторону	1	4
445	в эту	1	4
446	под влиянием	4	4
447	оно не	2	4
448	если оно	3	4
449	его творчестве	1	4
450	именно потому	3	4
451	этих трех	1	4
452	в рассказе	1	4
453	речи и	1	4
454	одно и	1	4
455	но только	6	4
456	а вовсе	1	4
457	в направлении	1	4
458	почему же	1	4
459	другому и	1	4
460	не значит	2	4
461	в первой	1	4
462	достоевского говорит	1	4
463	с ее	3	4
464	мы видели	2	4
465	образом и	4	4
466	он уже	1	4
467	даны в	2	4
468	переходит в	1	4
469	из которых	5	4
470	быть даже	1	4
471	и действительно	1	4
472	бы не	1	4
473	вследствие этого	2	4
474	здесь нет	1	4
475	то он	1	4
476	то и	2	4
477	совпадает с	4	4
478	и если	4	4
479	на два	2	4
480	обойтись без	1	4
481	сознании и	2	4
482	в первых	1	4
483	как если	1	4
484	о своем	1	4
485	времени и	2	4
486	сами по	4	4
487	тому чтобы	3	4
488	мире в	1	4
489	как предмет	2	4
490	только с	2	4
491	материал и	2	4
492	в особом	1	4
493	он должен	1	4
494	что оно	4	4
495	этом отношении	7	4
496	в литературе	1	4
497	что с	5	4
498	здесь в	1	4
499	смысле этого	2	4
500	себе но	1	4
501	а то	1	4
502	вообще не	1	4
503	бы с	1	4
504	и без	3	4
505	это было	1	4
506	в каждой	1	4
507	об этом	3	4
508	особенно в	1	4
509	мысли в	3	4
510	бы ни	2	4
511	всех возможных	1	4
512	жизнь и	3	4
513	также и	2	4
514	и слова	1	4
515	другим и	1	4
516	конечно в	1	4
517	еще в	1	4
518	стороны и	3	4
519	от того	6	4
520	оно должно	1	4
521	это в	4	4
522	таким же	1	4
523	само по	8	4
524	и построения	1	3
525	в нашу	1	3
526	может служить	3	3
527	о чем	2	3
528	в большей	1	3
529	говорит о	4	3
530	а затем	1	3
531	художественную форму	3	3
532	и само	1	3
533	но что	3	3
534	волевого акта	1	3
535	как образ	1	3
536	именно и	2	3
537	жизнь в	1	3
538	есть в	7	3
539	к другим	2	3
540	является для	1	3
541	он является	1	3
542	тенденция к	2	3
543	можно сказать	2	3
544	в данном	1	3
545	что этот	3	3
546	сам не	1	3
547	быть более	1	3
548	увидим что	3	3
549	о них	1	3
550	в различных	1	3
551	точке зрения	2	3
552	и еще	1	3
553	настоящее время	2	3
554	в голове	2	3
555	одной из	1	3
556	и вообще	3	3
557	согласиться с	2	3
558	что говорит	1	3
559	что даже	3	3
560	свои собственные	1	3
561	от ее	1	3
562	только не	4	3
563	мы видим	8	3
564	по преимуществу	2	3
565	как такового	1	3
566	она в	2	3
567	мы знаем	8	3
568	узком смысле	1	3
569	не должна	1	3
570	это очень	1	3
571	эта форма	2	3
572	чем в	2	3
573	к чему	2	3
574	что его	5	3
575	установки и	1	3
576	будто бы	2	3
577	его мысли	1	3
578	слов с	1	3
579	здесь же	1	3
580	в таком	5	3
581	не бывает	1	3
582	целом ряде	2	3
583	в устах	1	3
584	он теперь	1	3
585	следовательно и	1	3
586	между собой	1	3
587	в смысле	3	3
588	и мир	1	3
589	могли бы	3	3
590	материалом для	1	3
591	мы можем	6	3
592	очень часто	4	3
593	не дает	3	3
594	ту же	6	3
595	совсем не	3	3
596	и та	1	3
597	его жизнь	1	3
598	это действительно	1	3
599	ни одной	1	3
600	и мы	6	3
601	и есть	5	3
602	теми же	2	3
603	значение в	2	3
604	и по	7	3
605	и сами	1	3
606	для самого	2	3
607	своего рода	1	3
608	как таковой	1	3
609	том или	1	3
610	которых мы	4	3
611	должны быть	6	3
612	и кто	1	3
613	и при	3	3
614	от этой	2	3
615	такого что	1	3
616	и делает	2	3
617	сводится к	3	3
618	себе не	4	3
619	том и	4	3
620	совершенно иное	1	3
621	обращается к	2	3
622	то время	6	3
623	из тех	1	3
624	есть нечто	4	3
625	не является	5	3
626	за всеми	1	3
627	на нее	1	3
628	который не	2	3
629	того чтобы	13	3
630	это все	3	3
631	а может	1	3
632	каждом слове	1	3
633	и уже	2	3
634	и больше	2	3
635	именно на	1	3
636	говорят что	1	3
637	как например	2	3
638	им в	4	3
639	без всякого	2	3
640	если мы	21	3
641	тем же	4	3
642	не за	1	3
643	бы сказать	1	3
644	в сознании	6	3
645	есть только	7	3
646	в настоящее	2	3
647	выходит за	2	3
648	именно к	2	3
649	может найти	1	3
650	или к	1	3
651	данном случае	1	3
652	того как	5	3
653	речь и	2	3
654	тут не	1	3
655	художественного задания	1	3
656	и всегда	2	3
657	же явления	2	3
658	в других	3	3
659	на которой	1	3
660	у нас	4	3
661	мы будем	2	3
662	однако не	1	3
663	в руках	2	3
664	дело в	2	3
665	места в	1	3
666	особенность его	1	3
667	на тему	2	3
668	так в	1	3
669	и могут	1	3
670	которой он	2	3
671	на другого	1	3
672	оно может	1	3
673	чтобы сделать	1	3
674	он строит	1	3
675	того или	2	3
676	а к	1	3
677	он говорит	4	3
678	ивана и	1	3
679	из этих	6	3
680	или другого	1	3
681	только у	1	3
682	резко отличается	1	3
683	только то	3	3
684	несколько раз	1	3
685	что из	1	3
686	человека и	3	3
687	признать что	1	3
688	каждом романе	1	3
689	человек как	1	3
690	которые в	3	3
691	что на	4	3
692	в узком	2	3
693	же в	1	3
694	все еще	1	3
695	и эта	1	3
696	нуждается в	3	3
697	то все	2	3
698	художественного построения	3	3
699	себе а	4	3
700	мы обратимся	1	2
701	и другие	5	2
702	в центре	1	2
703	и очень	2	2
704	указывает на	6	2
705	со всем	1	2
706	любовь к	1	2
707	из всех	4	2
708	отношении друг	1	2
709	и говорить	2	2
710	одно из	2	2
711	не столько	1	2
712	роман в	1	2
713	основная тенденция	2	2
714	от одного	1	2
715	такими же	1	2
716	вот что	2	2
717	из нее	1	2
718	где они	1	2
719	иначе как	3	2
720	она является	3	2
721	к более	2	2
722	прямо сказать	1	2
723	в музыке	2	2
724	которые происходят	1	2
725	эти черты	1	2
726	в корне	1	2
727	его на	1	2
728	предмет и	1	2
729	роль в	4	2
730	построения как	1	2
731	почти все	3	2
732	из героев	1	2
733	могут оказаться	1	2
734	материала в	2	2
735	не подчиняется	1	2
736	и того	1	2
737	во все	2	2
738	еще далеко	1	2
739	быть не	1	2
740	тем с	1	2
741	всегда с	1	2
742	было в	1	2
743	не согласиться	1	2
744	не между	1	2
745	и каждое	1	2
746	в противоположность	1	2
747	только как	3	2
748	но даже	4	2
749	в нескольких	1	2
750	и идеологической	1	2
751	для того	12	2
752	не всегда	2	2
753	что вся	2	2
754	из самого	2	2
755	с помощью	1	2
756	когда она	6	2
757	между отдельными	1	2
758	не об	1	2
759	точками зрения	1	2
760	и нужна	1	2
761	материал его	2	2
762	обращаясь к	1	2
763	виду и	1	2
764	уже как	1	2
765	чем его	1	2
766	всю жизнь	2	2
767	отметить что	2	2
768	свою очередь	3	2
769	перед ним	1	2
770	пока еще	1	2
771	которых может	1	2
772	которой она	1	2
773	он так	1	2
774	никаких новых	1	2
775	такая же	1	2
776	быть в	2	2
777	социологии стиля	1	2
778	в нашем	1	2
779	эти вопросы	1	2
780	нигде не	2	2
781	материал в	1	2
782	к этому	5	2
783	отказаться от	4	2
784	а следовательно	1	2
785	и был	1	2
786	к этим	1	2
787	верное определение	1	2
788	и становится	1	2
789	что имеет	1	2
790	этого и	1	2
791	ум и	1	2
792	сводить к	2	2
793	собой и	1	2
794	после того	2	2
795	произведения и	2	2
796	но из	1	2
797	собой в	1	2
798	и заставляет	1	2
799	с одной	6	2
800	на том	2	2
801	есть у	1	2
802	у каждого	4	2
803	личной жизни	1	2
804	начала и	2	2
805	а и	1	2
806	его лежит	1	2
807	не кажется	1	2
808	в качестве	3	2
809	совершенно новое	1	2
810	в самые	1	2
811	и других	4	2
812	или не	2	2
813	одного человека	1	2
814	бы как	1	2
815	отношений к	1	2
816	на одну	1	2
817	следовательно что	2	2
818	эти три	1	2
819	же как	8	2
820	одном из	2	2
821	его жизни	3	2
822	для социологии	1	2
823	служит для	1	2
824	же касается	1	2
825	вы в	1	2
826	что как	1	2
827	но к	3	2
828	здесь как	1	2
829	приводит его	1	2
830	предполагает что	1	2
831	ли это	3	2
832	отношение между	1	2
833	или же	2	2
834	человека который	1	2
835	поэтому нет	1	2
836	нашего рассмотрения	1	2
837	и входит	1	2
838	мысль что	5	2
839	и является	1	2
840	не могла	1	2
841	почти всегда	3	2
842	от идеи	1	2
843	должны были	2	2
844	сюжетные отношения	1	2
845	объективное определение	2	2
846	что для	5	2
847	слова что	1	2
848	все остальное	2	2
849	столь же	6	2
850	художественного произведения	22	2
851	точкой зрения	2	2
852	иной раз	1	2
853	же мы	2	2
854	для построения	2	2
855	и отчетливого	1	2
856	из этого	5	2
857	которые были	1	2
858	отнюдь не	11	2
859	явления в	1	2
860	для чего	1	2
861	независимо от	3	2
862	одного и	2	2
863	слова она	1	2
864	романы достоевского	1	2
865	в статье	1	2
866	но потому	1	2
867	в особенности	3	2
868	к сожалению	1	2
869	не так	2	2
870	нет на	1	2
871	а потому	5	2
872	во втором	1	2
873	социальной жизни	1	2
874	я уже	1	2
875	и этот	3	2
876	они и	2	2
877	в самый	1	2
878	и материал	2	2
879	роман с	1	2
880	тогда когда	7	2
881	смысле слова	4	2
882	рассказа и	1	2
883	и должно	1	2
884	которого оно	1	2
885	тогда в	1	2
886	здесь он	1	2
887	и слов	2	2
888	к сознанию	1	2
889	подходит к	2	2
890	разобраться в	1	2
891	но этого	1	2
892	опоры для	1	2
893	такого же	1	2
894	одну и	1	2
895	этой точки	7	2
896	во что	1	2
897	есть лишь	1	2
898	от своего	1	2
899	имеет значение	1	2
900	их и	1	2
901	в россии	1	2
902	показать что	12	2
903	в различные	1	2
904	один то	1	2
905	положения которые	1	2
906	она и	1	2
907	в одних	1	2
908	я хочу	2	2
909	была и	1	2
910	не имеет	3	2
911	речь в	1	2
912	каждая мысль	1	2
913	мыслей и	3	2
914	при всех	1	2
915	из которого	6	2
916	друг от	1	2
917	что позволяет	1	2
918	к той	1	2
919	сравнительно с	1	2
920	еще и	1	2
921	образом все	2	2
922	тем или	2	2
923	далее и	1	2
924	она была	1	2
925	ясно и	1	2
926	и между	1	2
927	в свою	3	2
928	в значительной	1	2
929	не знаю	1	2
930	по сравнению	3	2
931	этом рассказе	1	2
932	но лишь	1	2
933	с которой	1	2
934	и ему	1	2
935	и об	2	2
936	не потому	3	2
937	целый ряд	12	2
938	и земли	1	2
939	я хотел	2	2
940	быть это	1	2
941	нуждаются в	4	2
942	вот этот	1	2
943	он дает	3	2
944	что здесь	2	2
945	и там	2	2
946	заметить что	3	2
947	нем не	1	2
948	автор не	1	2
949	их с	2	2
950	и сознание	1	2
951	чтобы все	1	2
952	мысли но	2	2
953	как во	2	2
954	идей и	1	2
955	там это	1	2
956	входящих в	2	2
957	бы тот	4	2
958	действительности не	1	2
959	жизни не	1	2
960	найти в	2	2
961	образы и	2	2
962	свести их	1	2
963	такое же	3	2
964	ответ на	2	2
965	то они	1	2
966	в прямом	1	2
967	ничем не	1	2
968	произведения как	3	2
969	этот процесс	1	2
970	ее на	2	2
971	в поэзии	5	2
972	противоречия и	1	2
973	одна и	1	2
974	п все	2	2
975	впечатление что	2	2
976	для нас	5	2
977	сам себе	1	2
978	слова а	1	2
979	что каждый	1	2
980	в движение	1	2
981	быть или	1	2
982	только он	1	2
983	громадное значение	1	2
984	и тут	1	2
985	при условии	1	2
986	материал для	4	2
987	от друга	1	2
988	образом в	3	2
989	от всех	3	2
990	и показать	1	2
991	этом не	2	2
992	является предметом	2	2
993	с теми	2	2
994	вот это	2	2
995	в стороне	1	2
996	случае не	2	2
997	мы ее	1	2
998	в какой	6	2
999	как она	4	2
1000	этот раз	1	2
1001	является не	1	2
1002	форму оно	1	2
1003	один и	2	2
1004	только и	1	2
1005	и художественного	2	2
1006	в условиях	1	2
1007	их друг	1	2
1008	должен быть	2	2
1009	единство и	1	2
1010	другом случае	1	2
1011	этих двух	4	2
1012	еще до	1	2
1013	искать в	1	2
1014	и эти	2	2
1015	хотя он	1	2
1016	эти последние	1	2
1017	одну из	1	2
1018	с уже	1	2
1019	но она	1	2
1020	и обратно	1	2
1021	не следует	1	2
1022	можно найти	1	2
1023	стало быть	3	2
1024	к которой	1	2
1025	на самую	1	2
1026	всей его	1	2
1027	кажется ли	1	2
1028	зависимость от	2	2
1029	художником и	1	2
1030	же самое	8	2
1031	как вывод	1	2
1032	в книге	2	2
1033	и вне	1	2
1034	элементов в	1	2
1035	для такого	2	2
1036	произведения не	1	2
1037	из условий	1	2
1038	но я	1	2
1039	идет не	3	2
1040	тех которые	1	2
1041	из их	2	2
1042	образ его	1	2
1043	же это	1	2
1044	человек не	1	2
1045	образ в	1	2
1046	мы его	2	2
1047	и совершенно	7	2
1048	его творчество	2	2
1049	как для	1	2
1050	дело здесь	1	2
1051	к идее	2	2
1052	не к	2	2
1053	какого бы	1	1
1054	он приходит	1	1
1055	если так	1	1
1056	слова при	1	1
1057	бы вбирает	1	1
1058	только из	9	1
1059	для всех	5	1
1060	предмете и	1	1
1061	случае в	3	1
1062	еще раз	1	1
1063	есть художественная	1	1
1064	жизнь а	1	1
1065	в каждую	1	1
1066	чтобы дать	1	1
1067	в произведение	1	1
1068	что почти	1	1
1069	на эти	2	1
1070	можно раскрыть	1	1
1071	которые не	3	1
1072	творчества в	2	1
1073	со всей	1	1
1074	к этой	2	1
1075	всего человека	1	1
1076	указывает как	1	1
1077	он но	1	1
1078	совершенно очевидно	3	1
1079	если вы	1	1
1080	обнаженной форме	1	1
1081	в пародийном	1	1
1082	или иных	2	1
1083	кто иной	1	1
1084	в применении	2	1
1085	людей но	1	1
1086	творчества для	1	1
1087	и когда	5	1
1088	а у	1	1
1089	формы в	6	1
1090	следует что	1	1
1091	самое важное	1	1
1092	ни стало	1	1
1093	строго говоря	1	1
1094	человек есть	1	1
1095	жить и	1	1
1096	социальной и	3	1
1097	и лучше	1	1
1098	что человек	1	1
1099	совершенно аналогична	1	1
1100	потому не	4	1
1101	нас в	2	1
1102	и достоевский	1	1
1103	не являются	1	1
1104	или иному	1	1
1105	он всецело	1	1
1106	и другими	4	1
1107	всякая идеология	1	1
1108	своих собственных	1	1
1109	был у	1	1
1110	связь между	1	1
1111	существу своему	2	1
1112	которым пользуется	2	1
1113	думаем что	1	1
1114	у пушкина	4	1
1115	мы вовсе	1	1
1116	всего могут	1	1
1117	и самые	1	1
1118	ко всем	1	1
1119	в драматическом	1	1
1120	в борьбе	1	1
1121	а напротив	1	1
1122	минуту не	1	1
1123	стоит в	1	1
1124	в художественную	1	1
1125	приема и	1	1
1126	вступить в	1	1
1127	на которых	1	1
1128	из двух	1	1
1129	а во-вторых	1	1
1130	по ним	3	1
1131	же идеология	1	1
1132	все дело	3	1
1133	мысль о	1	1
1134	из самых	2	1
1135	и искусством	1	1
1136	и полное	1	1
1137	форму и	4	1
1138	другую сторону	2	1
1139	но самое	1	1
1140	нем нельзя	1	1
1141	в психологической	3	1
1142	проникнув в	1	1
1143	искусства его	1	1
1144	и должен	1	1
1145	показаться что	1	1
1146	двух разных	1	1
1147	кажется как	1	1
1148	целое и	1	1
1149	продолжением и	1	1
1150	в собственном	4	1
1151	же точно	13	1
1152	что по	5	1
1153	в точном	1	1
1154	опять как	1	1
1155	эти исследования	1	1
1156	лица в	1	1
1157	мы так	1	1
1158	но почему	1	1
1159	как более	1	1
1160	по этим	1	1
1161	в степени	1	1
1162	произведении и	2	1
1163	людьми а	1	1
1164	рассказ не	1	1
1165	за ней	1	1
1166	введение в	1	1
1167	я их	1	1
1168	мы считаем	2	1
1169	а эта	1	1
1170	комизм и	1	1
1171	всего можно	1	1
1172	но мы	3	1
1173	общественной идеологии	1	1
1174	каждую эпоху	1	1
1175	других так	1	1
1176	художественное произведение	16	1
1177	на таком	1	1
1178	так например	1	1
1179	как здесь	1	1
1180	материала для	2	1
1181	и свою	1	1
1182	и относится	1	1
1183	смысла слово	1	1
1184	свой смысл	1	1
1185	всем его	1	1
1186	связано с	1	1
1187	а вместе	1	1
1188	же прием	1	1
1189	для выражения	7	1
1190	сам же	1	1
1191	художественного восприятия	2	1
1192	от обычного	1	1
1193	случае они	1	1
1194	восприятия и	1	1
1195	не существует	4	1
1196	всю его	1	1
1197	к другой	1	1
1198	не непосредственно	1	1
1199	знаем о	1	1
1200	не могли	4	1
1201	можно не	1	1
1202	в действительности	4	1
1203	совершенно в	1	1
1204	вещи они	1	1
1205	в любом	1	1
1206	же автора	1	1
1207	как принцип	1	1
1208	интонация в	1	1
1209	каково бы	1	1
1210	наоборот он	1	1
1211	его характера	1	1
1212	что всякое	7	1
1213	в приведенных	1	1
1214	их восприятия	1	1
1215	для одних	2	1
1216	учению о	3	1
1217	выходит из	1	1
1218	зачем же	1	1
1219	любят и	1	1
1220	того не	2	1
1221	но то	1	1
1222	зрения только	1	1
1223	искусства и	24	1
1224	мы очень	1	1
1225	и другой	6	1
1226	всякая попытка	1	1
1227	во многих	1	1
1228	истину и	1	1
1229	случайно он	1	1
1230	сознания в	1	1
1231	точно и	4	1
1232	но вся	1	1
1233	с самой	1	1
1234	но каждая	1	1
1235	всякое усиление	2	1
1236	с теорией	3	1
1237	его действия	3	1
1238	мы все	3	1
1239	совершенно различных	1	1
1240	конфликт который	2	1
1241	правда и	1	1
1242	точно так	6	1
1243	приходит к	5	1
1244	говорит что	10	1
1245	достигают своего	1	1
1246	идеологии в	1	1
1247	почти совершенно	1	1
1248	что речь	2	1
1249	не выражают	1	1
1250	и отчетливо	1	1
1251	изображение их	1	1
1252	целей и	1	1
1253	природы но	1	1
1254	художественное значение	1	1
1255	всякого сомнения	1	1
1256	убедиться в	2	1
1257	мере не	1	1
1258	мы полагаем	1	1
1259	идеалистической философии	1	1
1260	всегда и	2	1
1261	его собственной	1	1
1262	до самого	1	1
1263	и дает	1	1
1264	из виду	2	1
1265	с правда	1	1
1266	так то	1	1
1267	к ним	4	1
1268	и резкой	1	1
1269	что основная	3	1
1270	сложны и	1	1
1271	и над	1	1
1272	как попытка	1	1
1273	вообще и	2	1
1274	ней и	1	1
1275	и будем	2	1
1276	сплошь из	1	1
1277	для всей	1	1
1278	проблемы мы	2	1
1279	и оценки	1	1
1280	этим что	1	1
1281	гораздо существеннее	2	1
1282	в основу	3	1
1283	в самое	1	1
1284	мы конечно	1	1
1285	ли она	1	1
1286	простое и	1	1
1287	века но	1	1
1288	чего он	1	1
1289	в непосредственной	1	1
1290	не умеет	1	1
1291	исходит из	5	1
1292	не поймет	1	1
1293	который в	3	1
1294	что именно	4	1
1295	именно с	1	1
1296	по поводу	3	1
1297	русский язык	1	1
1298	материалов и	1	1
1299	роман как	1	1
1300	к очень	1	1
1301	эта тенденция	2	1
1302	нет что	1	1
1303	в пользу	1	1
1304	она есть	2	1
1305	с введением	1	1
1306	этот основной	1	1
1307	чисто формальный	1	1
1308	едва ли	5	1
1309	тщательного анализа	1	1
1310	жизни с	4	1
1311	что обычно	1	1
1312	других людях	1	1
