N	2gram	Vygotskiy_	Hudozhes
282	видим в	2	2
283	если мы	9	2
284	что отличает	1	2
285	в нашем	5	2
286	имеем дело	2	2
287	может оказаться	2	2
288	всякий раз	1	2
289	знания о	2	2
290	который в	2	2
291	этого слова	3	2
292	до известной	1	2
293	на котором	3	2
294	он и	1	2
295	в самой	1	2
296	чем это	2	2
297	никогда не	10	2
298	и по	5	2
299	начиная с	1	2
300	бы то	2	2
301	то в	7	2
302	при котором	1	2
303	не принадлежат	1	2
304	но на	2	2
305	этих двух	4	2
306	мышления и	8	2
307	одной из	5	2
308	несмотря на	3	2
309	ни было	1	2
310	к нашему	1	2
311	внутренней и	1	2
312	которого он	2	2
313	что такое	6	2
314	ее в	3	2
315	способность к	3	2
316	все это	2	2
317	что и	11	2
318	что каждый	1	2
319	в европейской	1	2
320	с их	4	2
321	к жизни	7	2
322	слова не	2	2
323	у него	8	2
324	возможность иного	1	2
325	или в	1	2
326	и более	8	2
327	одним из	4	2
328	он оказывается	2	2
329	что она	3	2
330	сама по	4	2
331	тому что	14	2
332	в равной	4	2
333	случае не	2	2
334	во внутренней	1	2
335	в какой	8	2
336	я не	6	2
337	потребности и	1	2
338	в чем	10	2
339	вовсе не	2	2
340	такова например	1	2
341	встречаются в	1	2
342	вопрос что	2	2
343	тем более	5	2
344	а для	1	2
345	проявляет себя	1	2
346	и потому	3	2
347	но как	6	2
348	а с	3	2
349	на этом	8	2
350	единое целое	1	2
351	могут служить	1	2
352	то ни	1	2
353	на всех	2	2
354	дело не	2	2
355	в случае	2	2
356	есть как	1	2
357	и может	4	2
358	но она	1	2
359	не с	2	2
360	за пределы	4	2
361	но только	4	2
362	тем или	2	2
363	идет о	1	2
364	в этой	8	2
365	числе и	2	2
366	известном смысле	7	2
367	для обозначения	1	2
368	для такого	1	2
369	и др	1	2
370	и развитием	16	2
371	столь же	5	2
372	включает в	3	2
373	из этого	3	2
374	тех или	2	2
375	отнюдь не	2	2
376	виды деятельности	1	1
377	и постепенное	1	1
378	с которыми	2	1
379	это на	3	1
380	от него	3	1
381	однако и	1	1
382	до которого	1	1
383	определить и	1	1
384	все что	2	1
385	и образует	1	1
386	она вытекает	1	1
387	для всех	2	1
388	в центре	2	1
389	и здесь	2	1
390	за ним	1	1
391	есть ситуация	3	1
392	мы встречаем	2	1
393	он обнаруживает	1	1
394	как с	5	1
395	другие в	1	1
396	практически не	1	1
397	язык а	1	1
398	этот закон	3	1
399	другом но	1	1
400	если в	4	1
401	которая в	3	1
402	своего собственного	3	1
403	существенным образом	2	1
404	была разработана	1	1
405	речи для	1	1
406	таком понимании	1	1
407	однако оно	1	1
408	с собственным	2	1
409	между этими	3	1
410	случае мы	2	1
411	первую очередь	4	1
412	теперь в	1	1
413	дело с	2	1
414	вопросу о	2	1
415	мое внимание	1	1
416	его за	1	1
417	оказывается не	2	1
418	к числу	1	1
419	и другим	2	1
420	представляют собой	4	1
421	что это	1	1
422	что основной	1	1
423	от нас	1	1
424	с внутренним	1	1
425	природе и	1	1
426	в сущности	17	1
427	не требует	3	1
428	одном и	1	1
429	в другой	1	1
430	говорит о	4	1
431	привести к	2	1
432	его то	1	1
433	те же	6	1
434	времени когда	1	1
435	в область	2	1
436	как основная	1	1
437	из того	12	1
438	речи как	4	1
439	структур с	1	1
440	способность создавать	1	1
441	смысле можно	2	1
442	и другими	3	1
443	и делает	2	1
444	в результате	9	1
445	фразы в	1	1
446	противоречие с	1	1
447	до последнего	1	1
448	в научном	5	1
449	понимается как	1	1
450	и осмысленного	1	1
451	возникновения нового	1	1
452	в единстве	2	1
453	не могут	7	1
454	со всеми	2	1
455	должен был	3	1
456	начинается с	2	1
457	и даже	3	1
458	если не	3	1
459	он уже	1	1
460	не более	1	1
461	до этого	1	1
462	предметов в	2	1
463	в собственном	2	1
464	принципиально иной	1	1
465	мы говорим	4	1
466	и соотношений	1	1
467	мысль о	1	1
468	одновременно с	4	1
469	всегда остается	1	1
470	значение в	3	1
471	всем остальным	2	1
472	можно даже	1	1
473	тем что	12	1
474	что ничто	2	1
475	функцией в	1	1
476	из всего	1	1
477	и будет	1	1
478	то время	4	1
479	если он	4	1
480	видно из	1	1
481	речи есть	2	1
482	стороны в	1	1
483	мы встречаемся	1	1
484	его сознании	1	1
485	приходит в	2	1
486	ничто в	1	1
487	вместе с	9	1
488	все же	5	1
489	предмета и	2	1
490	только для	2	1
491	не имеет	7	1
492	а этот	2	1
493	речь в	3	1
494	да и	1	1
495	более сложные	5	1
496	о котором	1	1
497	другому человеку	1	1
498	зависимости от	3	1
499	к категории	1	1
500	и слово	1	1
501	в следующей	4	1
502	на их	3	1
503	друг от	5	1
504	на каждом	3	1
505	их внутреннюю	1	1
506	свою собственную	1	1
507	которой не	1	1
508	но мы	7	1
509	собственно и	1	1
510	его смысле	1	1
511	отдает себе	2	1
512	они ни	1	1
513	на первый	2	1
514	к объекту	8	1
515	выступает как	1	1
516	он мог	1	1
517	обратное влияние	3	1
518	перед нами	1	1
519	свое время	2	1
520	с этим	9	1
521	деятельности сознания	6	1
522	от внешней	1	1
523	одним и	1	1
524	нам не	1	1
525	состоит не	2	1
526	значения для	1	1
527	из предыдущих	1	1
528	моего сознания	1	1
529	двумя важнейшими	1	1
530	исходя из	2	1
531	и предполагает	1	1
532	разница в	1	1
533	в первую	4	1
534	в центр	3	1
535	не существует	1	1
536	решающая роль	1	1
537	в котором	2	1
538	из других	1	1
539	зависит от	4	1
540	в действительности	6	1
541	уже до	1	1
542	этой деятельности	1	1
543	языка и	6	1
544	восприятия в	1	1
545	сливается с	1	1
546	жизненного опыта	1	1
547	своей собственной	2	1
548	в динамике	1	1
549	обнаруживает свою	2	1
550	более чем	1	1
551	чего нет	1	1
552	то и	2	1
553	в сознание	1	1
554	всегда может	1	1
555	имеет в	1	1
556	даже самое	2	1
557	говорят это	1	1
558	только мы	1	1
559	и поэтому	2	1
560	совершается как	1	1
561	не быть	1	1
562	самое существенное	1	1
563	которыми он	2	1
564	из его	2	1
565	оно является	4	1
566	самого процесса	3	1
567	определенную позицию	1	1
568	с которой	2	1
569	жизни и	2	1
570	чего не	2	1
571	к вопросу	1	1
572	значение для	4	1
573	только на	3	1
574	целого это	1	1
575	в которую	1	1
576	в противоречие	1	1
577	к одному	4	1
578	этим словом	1	1
579	в различных	3	1
580	переходит к	1	1
581	и наиболее	2	1
582	на основании	2	1
583	является возможность	1	1
584	образом что	2	1
585	не так	1	1
586	ни были	1	1
587	собой с	2	1
588	что речь	1	1
589	и те	2	1
590	не что	2	1
591	в совершенно	2	1
592	в истории	3	1
593	всю полноту	2	1
594	и находит	1	1
595	является как	2	1
596	в окружающей	1	1
597	разговор с	1	1
598	каждый из	1	1
599	до того	4	1
600	действия и	1	1
601	перед ним	1	1
602	в чистом	1	1
603	выступает по	1	1
604	эти два	1	1
605	это разделение	1	1
606	в прошлом	2	1
607	и формы	1	1
608	на которые	3	1
609	который известен	1	1
610	единого целого	1	1
611	к ним	2	1
612	из наиболее	1	1
613	различной для	1	1
614	это существенно	1	1
615	языка не	2	1
616	отношений и	5	1
617	самом начале	2	1
618	настоящее время	2	1
619	еще нет	1	1
620	в сфере	9	1
621	нас на	1	1
622	тем же	1	1
623	по которым	1	1
624	ключ к	1	1
625	к совокупности	1	1
626	той же	7	1
627	не первым	2	1
628	до конца	3	1
629	с этими	1	1
630	же самую	4	1
631	только при	1	1
632	как я	3	1
633	нигде не	2	1
634	раз и	3	1
635	что все	9	1
636	входят в	1	1
637	том же	1	1
638	те и	11	1
639	к миру	1	1
640	в сознании	5	1
641	легко может	1	1
642	исходит из	2	1
643	что говорит	1	1
644	но если	7	1
645	здесь и	1	1
646	стадии в	2	1
647	по поводу	3	1
648	но оказывается	1	1
649	что даже	1	1
650	к предмету	2	1
651	в отдельных	1	1
652	казалось бы	5	1
653	нет никаких	2	1
654	к этим	2	1
655	самые различные	1	1
656	уже по	5	1
657	друг друга	1	1
658	в деятельности	5	1
659	и обладает	1	1
660	в систему	2	1
661	в настоящее	2	1
662	смысловых единиц	1	1
663	и становится	1	1
664	из них	6	1
665	едва ли	2	1
666	тот же	7	1
667	внимание и	3	1
668	необходимым условием	1	1
669	ближайшие к	1	1
670	всего в	1	1
671	ситуации и	1	1
672	представить себе	2	1
673	этих моментов	1	1
674	не происходит	1	1
675	этого знания	1	1
676	в строгой	1	1
677	что они	8	1
678	этом случае	5	1
679	в свое	2	1
680	только не	7	1
681	той мере	3	1
682	этой внутренней	1	1
683	мы видим	6	1
684	в более	2	1
685	менее чем	1	1
686	есть процесс	2	1
687	процесс их	2	1
688	так как	20	1
689	форму в	1	1
690	на которую	1	1
691	от его	1	1
692	что иное	2	1
693	они не	7	1
694	может не	3	1
695	после того	2	1
696	устанавливает между	1	1
697	первого из	1	1
698	на вопрос	7	1
699	но из	1	1
700	на язык	1	1
701	не решает	1	1
702	глубокий и	1	1
703	должно быть	10	1
704	который всегда	2	1
705	всегда стоит	1	1
706	несколько иной	1	1
707	чем на	1	1
708	собой в	2	1
709	и процесс	1	1
710	это особенно	1	1
711	внимание на	1	1
712	в состоянии	6	1
713	обе эти	8	1
714	мысли более	1	1
715	начале этой	1	1
716	наличие соответствующих	1	1
717	целого а	1	1
718	неизмеримо более	5	1
719	переход к	3	1
720	корнями в	1	1
721	основе которых	2	1
722	предполагает отношение	1	1
723	нее как	1	1
724	известные нам	2	1
725	обратил внимание	1	1
726	мере ее	1	1
727	чтобы сделаться	1	1
728	для нас	1	1
729	у нас	4	1
730	в осознании	2	1
731	сознания и	3	1
732	означало бы	1	1
733	в широком	1	1
734	действительно существует	1	1
735	на помощь	1	1
736	по типу	4	1
737	на которой	1	1
738	и от	2	1
739	иными словами	1	1
740	из дальнейшего	1	1
741	слово в	3	1
742	и есть	8	1
743	по каким	1	1
744	и систематизации	1	1
745	речи по	1	1
746	без этого	1	1
747	том в	1	1
748	когда же	1	1
749	мы находим	1	1
750	не путем	1	1
751	языка происходит	1	1
752	и развития	21	1
753	тому же	3	1
754	раз в	4	1
755	отношения между	3	1
756	сказанного выше	2	1
757	но с	2	1
758	даже вовсе	1	1
759	что составляет	2	1
760	не было	1	1
761	внутреннее единство	1	1
762	это всегда	2	1
763	бы для	1	1
764	говорим о	2	1
765	от друга	5	1
766	просто как	1	1
767	является таким	1	1
768	не говорит	3	1
769	что его	2	1
770	этим и	1	1
771	на нее	2	1
772	дело в	1	1
773	совершенно особого	1	1
774	же по	3	1
775	которое в	1	1
776	это еще	1	1
777	места в	1	1
778	что не	2	1
779	его мысли	3	1
780	чем состоит	1	1
781	но для	3	1
782	сознания но	1	1
783	и непосредственное	1	1
784	такое же	2	1
785	в конце	3	1
786	стадии и	1	1
787	сейчас только	1	1
788	но само	1	1
789	не остается	1	1
790	лежащей в	1	1
791	с логической	1	1
792	такого понимания	1	1
793	в последние	1	1
794	своей структуре	2	1
795	с той	1	1
796	воздействие на	1	1
797	и последующих	1	1
798	нашем примере	2	1
799	за которым	1	1
800	типа и	1	1
801	нас к	6	1
802	не подлежит	2	1
803	времени что	1	1
804	смысла слова	1	1
805	же как	9	1
806	других в	1	1
807	не есть	4	1
808	от одной	2	1
809	такой текст	1	1
810	рядом с	1	1
811	является не	2	1
812	же точно	1	1
813	возникает на	1	1
814	нового для	1	1
815	при таком	1	1
816	сознания как	1	1
817	это происходит	2	1
818	он состоит	1	1
819	ли не	2	1
820	от этого	1	1
821	зрения не	1	1
822	особенности в	1	1
823	и со	1	1
824	языка но	1	1
825	должно стать	1	1
826	в такой	5	1
827	и оказывается	3	1
828	зрения и	1	1
829	больше и	1	1
830	и глубже	1	1
831	именно эта	1	1
832	в условиях	3	1
833	это было	1	1
834	тех же	1	1
835	на его	4	1
836	себе и	1	1
837	точек зрения	4	1
838	путь к	1	1
839	поэтому у	1	1
840	в одной	2	1
841	действительности и	1	1
842	о своих	1	1
843	ином отношении	2	1
844	связаны с	1	1
845	как сказано	1	1
846	бы в	6	1
847	структурных отношений	1	1
848	к построению	1	1
849	мере в	5	1
850	деятельности и	1	1
851	должен согласиться	1	1
852	самой себе	3	1
853	и сделать	1	1
854	отношений которые	1	1
855	в каждом	1	1
856	могли бы	15	1
857	одновременно из	1	1
858	образом с	2	1
859	может иметь	3	1
860	полной мере	1	1
861	опираясь на	1	1
862	даже сказать	1	1
863	только к	4	1
864	сознания а	1	1
865	в полной	1	1
866	он говорит	3	1
867	в своих	5	1
868	оно в	1	1
869	встречаемся с	1	1
870	от окружающих	1	1
871	не означает	5	1
872	на один	1	1
873	очередь по	1	1
874	эти последние	1	1
875	речи с	2	1
876	сознание как	1	1
877	чистом виде	1	1
878	две стороны	1	1
879	единую систему	1	1
880	именно потому	3	1
881	говоря только	1	1
882	когда у	1	1
883	не дает	2	1
884	также и	2	1
885	ту же	5	1
886	одну из	1	1
887	две другие	1	1
888	силе и	1	1
889	но всегда	1	1
890	с совершенно	1	1
891	отношение между	4	1
892	является его	2	1
893	характеризуется тем	1	1
894	в развитии	45	1
895	на чем	1	1
896	от уровня	1	1
897	приводящую к	1	1
898	что касается	1	1
899	в первом	4	1
900	обнаруживается при	1	1
901	а по	1	1
902	для этого	3	1
903	не появляется	1	1
904	и является	6	1
905	деле его	1	1
906	отношений между	4	1
907	ним как	1	1
908	тем и	2	1
909	иметь в	1	1
910	является одним	2	1
911	стороны и	3	1
912	ничто не	3	1
913	лежат в	3	1
914	только то	4	1
915	только перед	1	1
916	к кому	1	1
917	этих случаях	1	1
918	что из	1	1
919	как один	1	1
920	выпадает из	1	1
921	означает что	1	1
922	читать хотя	1	1
923	когда мы	4	1
924	не совпадает	2	1
925	он еще	3	1
926	должно явиться	1	1
927	было бы	18	1
928	а тем	2	1
929	не по	1	1
930	из нее	5	1
931	же самое	7	1
932	этого уровня	1	1
933	как мы	20	1
934	что хотя	1	1
935	общего с	3	1
936	фраза в	1	1
937	в понимании	1	1
938	что для	2	1
939	в четвертом	2	1
940	друг другу	2	1
941	которые в	4	1
942	на не	2	1
943	в зависимости	2	1
944	это делает	1	1
945	когда они	1	1
946	приводят к	4	1
947	того времени	1	1
948	этом и	2	1
949	обратимся к	1	1
950	в лучшем	3	1
951	связи между	1	1
952	на отдельные	2	1
953	по этому	1	1
954	так что	8	1
955	с которым	2	1
956	части на	1	1
957	же в	2	1
958	требует от	6	1
959	является необходимой	1	1
960	окружающих этот	1	1
961	в уме	5	1
962	происходит в	3	1
963	для построения	1	1
964	как будто	2	1
965	на то	6	1
966	первое слово	1	1
967	нуждается в	3	1
968	а слова	1	1
969	степени и	1	1
970	а как	1	1
971	здесь мы	1	1
972	лучшем случае	4	1
973	в него	1	1
974	именно это	2	1
975	и совершенно	1	1
976	себе этот	1	1
977	значения слов	3	1
978	в известной	3	1
979	есть не	3	1
980	образов и	1	1
981	в готовом	5	1
982	иное как	2	1
983	логической точки	1	1
984	совершается в	4	1
985	себе а	1	1
986	можно только	2	1
987	более того	1	1
988	в статье	1	1
