N	2gram	Vygotskiy_	Vladivir
216	никакого отношения	1	8
217	значит что	2	8
218	и особенно	1	8
219	как в	8	8
220	со стороны	4	8
221	должно быть	1	8
222	как бы	29	8
223	и для	4	8
224	тот же	5	8
225	и я	3	8
226	когда он	8	8
227	из этих	6	8
228	отношение к	2	8
229	вел себя	1	7
230	к этой	3	7
231	в одном	9	7
232	в них	4	7
233	но все	2	7
234	к ней	3	7
235	на первый	1	7
236	что этот	5	7
237	точно так	3	7
238	с в	1	7
239	и мы	19	7
240	мы читаем	4	7
241	себе и	1	7
242	за пределы	1	7
243	даже не	1	7
244	о его	2	7
245	был в	1	7
246	и есть	3	7
247	мы видели	7	7
248	никак нельзя	2	7
249	здесь мы	6	7
250	если бы	22	7
251	к его	2	7
252	не имеет	8	7
253	в каком	8	7
254	ничего общего	3	7
255	бы и	2	7
256	и вот	6	7
257	того чтобы	21	7
258	из его	1	7
259	при помощи	7	7
260	но если	6	7
261	в свое	1	7
262	к концу	4	7
263	нисколько не	3	7
264	на его	2	7
265	в таком	6	7
266	то и	3	7
267	другими словами	1	7
268	и ни	1	7
269	как он	2	7
270	или как	2	7
271	по этому	1	7
272	же в	2	7
273	и очень	3	6
274	же и	1	6
275	тому что	10	6
276	мысли и	2	6
277	те же	2	6
278	в виду	6	6
279	другой стороны	5	6
280	уже на	1	6
281	но у	1	6
282	для того	18	6
283	то как	4	6
284	в отличие	1	6
285	на него	3	6
286	если мы	19	6
287	той же	6	6
288	указать на	3	6
289	по мнению	2	6
290	его в	5	6
291	не говорит	1	6
292	что она	34	6
293	на себя	1	6
294	время как	6	6
295	но только	10	6
296	она была	5	6
297	почему же	1	6
298	главным образом	6	6
299	взгляд на	1	6
300	не с	2	6
301	и из	1	6
302	должен был	4	6
303	так или	1	6
304	в сравнении	1	6
305	на основании	2	6
306	что здесь	2	6
307	данном случае	5	6
308	свидетельствует о	1	6
309	мы не	7	6
310	которых он	1	6
311	и тут	2	6
312	и всегда	2	6
313	здесь в	4	6
314	или иначе	2	6
315	в общем	4	6
316	к своему	2	6
317	по своему	6	6
318	по его	3	6
319	жизнь и	2	6
320	ко всему	1	6
321	тем более	2	6
322	отличие от	1	6
323	само собой	3	6
324	в жизни	6	6
325	есть и	1	6
326	от того	1	6
327	такой же	2	6
328	о боге	1	6
329	и наконец	2	6
330	что на	4	6
331	есть не	2	6
332	еще более	2	5
333	а вот	1	5
334	говорит о	6	5
335	весь этот	3	5
336	и до	4	5
337	на эту	2	5
338	но мы	4	5
339	в каких	1	5
340	говорит что	17	5
341	не вполне	1	5
342	как на	9	5
343	и еще	2	5
344	без всякого	1	5
345	него не	1	5
346	будем говорить	1	5
347	из них	10	5
348	вся эта	1	5
349	бы то	1	5
350	что они	9	5
351	во всех	4	5
352	что у	7	5
353	эти три	2	5
354	того и	1	5
355	и тем	4	5
356	всей этой	3	5
357	и глубоко	1	5
358	он в	3	5
359	с которым	2	5
360	с с	2	5
361	во время	4	5
362	однако и	3	5
363	в частности	3	5
364	один из	7	5
365	утверждает что	3	5
366	сводится к	1	5
367	все то	15	5
368	и так	4	5
369	жизни в	1	5
370	нет ничего	1	5
371	в свою	6	5
372	и больше	2	5
373	мы имеем	2	5
374	им в	1	5
375	заметить что	2	5
376	по преимуществу	2	5
377	только при	1	5
378	увидим ниже	2	5
379	друг друга	1	5
380	это был	2	5
381	он как	2	5
382	он называет	1	5
383	что с	4	5
384	ее в	7	5
385	где он	3	5
386	на одной	1	5
387	место в	6	5
388	в их	3	5
389	мы находим	1	5
390	сведения о	1	5
391	и без	2	5
392	он никогда	1	5
393	на все	2	5
394	есть все	2	5
395	со своей	3	5
396	но уже	1	5
397	только к	1	5
398	с самого	10	5
399	она не	10	5
400	далеко не	3	5
401	только то	3	5
402	и часто	2	5
403	не успел	1	5
404	которое в	1	5
405	и прежде	2	5
406	свидетельствуют о	1	5
407	и только	8	5
408	которой мы	4	5
409	не к	5	5
410	с которыми	2	4
411	и другие	3	4
412	заметим что	1	4
413	только что	10	4
414	которые не	2	4
415	ровно ничего	1	4
416	он всегда	1	4
417	нас в	1	4
418	все дело	2	4
419	на свою	2	4
420	их в	4	4
421	по своим	2	4
422	поскольку он	1	4
423	относиться к	1	4
424	мы с	1	4
425	не могли	5	4
426	мы увидим	14	4
427	о которых	10	4
428	уже и	1	4
429	не что	1	4
430	в глаза	3	4
431	пока еще	1	4
432	наряду с	4	4
433	том чтобы	2	4
434	с этими	2	4
435	что даже	2	4
436	не то	7	4
437	сам по	2	4
438	только не	3	4
439	что иное	1	4
440	с одной	7	4
441	время в	5	4
442	есть его	1	4
443	и нужно	1	4
444	в теории	1	4
445	мы можем	12	4
446	нет и	1	4
447	или не	3	4
448	не о	1	4
449	но для	1	4
450	и всю	2	4
451	ясно что	11	4
452	и вместе	3	4
453	уже давно	3	4
454	об этой	1	4
455	на этом	6	4
456	чтобы он	3	4
457	кажется что	2	4
458	в тех	5	4
459	была не	1	4
460	когда мы	5	4
461	у которого	1	4
462	это вовсе	1	4
463	оба они	1	4
464	он даже	1	4
465	чувства к	1	4
466	всю жизнь	1	4
467	независимо от	2	4
468	нам кажется	2	4
469	при жизни	1	4
470	не так	4	4
471	как с	2	4
472	и сейчас	2	4
473	с и	6	4
474	которых мы	6	4
475	в сущности	16	4
476	что сам	2	4
477	не на	1	4
478	не могут	2	4
479	с ней	1	4
480	заключается в	13	4
481	в нас	7	4
482	и просто	1	4
483	и т	19	4
484	себя и	1	4
485	всей своей	1	4
486	он мог	1	4
487	перед нами	12	4
488	человека и	1	4
489	только одно	3	4
490	это и	4	4
491	ни к	1	4
492	совершенно не	8	4
493	и более	4	4
494	с которой	1	4
495	для нее	2	4
496	всего на	1	4
497	которые можно	1	4
498	знаем что	4	4
499	то мы	2	4
500	мог бы	1	4
501	и во	3	4
502	относился к	1	4
503	не имел	1	4
504	т д	6	4
505	у них	2	4
506	как к	6	4
507	в более	1	4
508	после этого	5	4
509	тем самым	4	4
510	всех этих	2	4
511	бы на	2	4
512	этом отношении	1	4
513	как у	2	4
514	на самом	3	4
515	как именно	2	4
516	но с	2	4
517	больше чем	5	4
518	себе в	1	4
519	и вовсе	1	4
520	в такой	5	4
521	то можно	1	4
522	не все	1	4
523	это конечно	3	4
524	он говорит	9	4
525	мой друг	1	4
526	во второй	1	4
527	одной стороны	6	4
528	оказывается что	2	4
529	можно найти	2	4
530	что можно	1	4
531	же самое	14	4
532	это можно	2	4
533	и других	5	4
534	так в	1	4
535	и эта	3	4
536	иное как	1	4
537	указывал на	4	3
538	от него	2	3
539	все что	2	3
540	в настоящем	1	3
541	вещи в	1	3
542	самого себя	1	3
543	которая в	1	3
544	очень много	1	3
545	некоторой степени	1	3
546	она всегда	1	3
547	строго говоря	1	3
548	не как	1	3
549	что человек	1	3
550	не хочет	1	3
551	его от	1	3
552	очень любил	1	3
553	вошла в	1	3
554	исходить из	1	3
555	правда в	1	3
556	что по	3	3
557	но когда	2	3
558	роль в	2	3
559	в природе	1	3
560	отличается от	2	3
561	когда в	4	3
562	так например	5	3
563	казалось бы	7	3
564	и такие	2	3
565	и который	2	3
566	это последнее	1	3
567	только как	2	3
568	в другом	6	3
569	самого начала	10	3
570	до того	1	3
571	свою очередь	3	3
572	опять в	1	3
573	сведений о	1	3
574	здравого смысла	2	3
575	для понимания	1	3
576	вернее сказать	1	3
577	не будут	1	3
578	к этим	2	3
579	так у	1	3
580	идея или	1	3
581	в заключение	1	3
582	гораздо более	2	3
583	него как	1	3
584	здесь нет	1	3
585	это будет	3	3
586	в состоянии	1	3
587	начала и	2	3
588	ним в	2	3
589	тогда и	1	3
590	то для	1	3
591	в тот	1	3
592	и кажется	2	3
593	согласии с	2	3
594	в следующем	1	3
595	не была	1	3
596	а за	1	3
597	будто бы	3	3
598	одним из	2	3
599	что не	5	3
600	как говорит	2	3
601	в изображении	1	3
602	между ними	1	3
603	и она	4	3
604	по одному	2	3
605	же как	3	3
606	в мире	3	3
607	так сказать	6	3
608	больше и	3	3
609	и представить	1	3
610	был не	2	3
611	в сторону	2	3
612	что их	1	3
613	бы в	3	3
614	оно не	1	3
615	очень часто	2	3
616	этих трех	1	3
617	одно и	4	3
618	не могла	2	3
619	вот в	1	3
620	ни о	1	3
621	как известно	2	3
622	заставляет нас	2	3
623	и никогда	2	3
624	бы его	2	3
625	найти в	1	3
626	он сказал	4	3
627	так уж	1	3
628	в силу	2	3
629	дело не	3	3
630	его к	2	3
631	с каким	1	3
632	которого мы	1	3
633	остановиться на	3	3
634	и ее	4	3
635	очень важно	1	3
636	и действительно	2	3
637	раз он	1	3
638	и этот	6	3
639	жизни а	1	3
640	и свое	1	3
641	был бы	4	3
642	с такой	7	3
643	и при	1	3
644	была бы	5	3
645	он на	1	3
646	что несмотря	1	3
647	для них	1	3
648	том и	3	3
649	в д	1	3
650	самом деле	33	3
651	от своего	2	3
652	с таким	4	3
653	о своей	1	3
654	вот и	1	3
655	если это	1	3
656	как о	1	3
657	в которых	9	3
658	ли он	4	3
659	хотел бы	2	3
660	сейчас же	9	3
661	было у	1	3
662	этому поводу	1	3
663	котором все	1	3
664	бы с	1	3
665	взятое в	1	3
666	ясно и	3	3
667	не имеют	4	3
668	жизненный смысл	1	3
669	у меня	2	3
670	мы хотели	1	3
671	философа в	1	3
672	не понимает	1	3
673	и вся	2	3
674	не могло	1	3
675	отношении к	1	3
676	мы действительно	1	3
677	в обществе	1	3
678	это же	2	3
679	ли можно	1	3
680	это является	2	3
681	общего с	2	3
682	конечно с	1	3
683	это делает	2	3
684	нет ни	1	3
685	что такое	2	3
686	на вопрос	1	3
687	ее на	2	3
688	того как	4	3
689	второй половине	1	3
690	ни на	1	3
691	в согласии	1	3
692	которого я	2	3
693	без всяких	3	3
694	в свои	1	3
695	но эта	3	3
696	с теми	4	3
697	а если	1	3
698	вот это	1	3
699	указывает на	8	3
700	в какой	8	3
701	имеет никакого	3	3
702	один и	1	3
703	бы мы	1	3
704	что является	1	3
705	быть и	1	3
706	нечего и	1	3
707	к тем	3	3
708	это была	1	3
709	в трех	1	3
710	говоря о	1	3
711	к которой	1	3
712	думать что	3	3
713	на всю	2	3
714	которые в	1	3
715	бы он	1	3
716	все еще	1	3
717	как будто	13	3
718	том случае	4	3
719	тех пор	2	3
720	это в	3	3
721	которое мы	4	3
722	больше того	1	3
723	в той	8	2
724	является в	1	2
725	а другие	1	2
726	для всех	2	2
727	которая была	1	2
728	в душе	1	2
729	окончательном виде	1	2
730	еще раз	3	2
731	в момент	1	2
732	случае мы	1	2
733	дело с	5	2
734	нее в	3	2
735	что дело	1	2
736	например с	1	2
737	представлений о	1	2
738	а есть	1	2
739	еще очень	1	2
740	и которые	3	2
741	внимания на	1	2
742	говорил о	3	2
743	жизнь в	1	2
744	если исходить	1	2
745	никогда и	1	2
746	если он	5	2
747	например в	5	2
748	и другим	1	2
749	в собственном	1	2
750	в порядке	4	2
751	себя к	1	2
752	совершенно новой	1	2
753	почему это	1	2
754	только для	3	2
755	значение не	1	2
756	же после	3	2
757	интересно что	3	2
758	что оба	2	2
759	всем его	1	2
760	время с	2	2
761	и того	1	2
762	на этой	1	2
763	вероятно не	1	2
764	в действительности	3	2
765	пор пока	2	2
766	этом мы	1	2
767	имеет в	2	2
768	ни по	2	2
769	бы если	1	2
770	и своим	2	2
771	времени в	1	2
772	заключается что	1	2
773	в себя	1	2
774	говорить о	3	2
775	не имеем	1	2
776	нему и	1	2
777	на пути	1	2
778	о самой	1	2
779	и те	2	2
780	можно ли	1	2
781	всего этого	3	2
782	почти в	2	2
783	его была	1	2
784	ни одного	1	2
785	спор и	1	2
786	дней и	1	2
787	казалось что	1	2
788	и будем	1	2
789	она ни	1	2
790	как я	2	2
791	шесть лет	1	2
792	чего он	1	2
793	во всей	3	2
794	как результат	1	2
795	одна из	6	2
796	воли и	2	2
797	именно с	1	2
798	этот момент	1	2
799	бы это	5	2
800	с ее	5	2
801	но так	2	2
802	думается что	1	2
803	чем это	1	2
804	все в	1	2
805	в некоторых	2	2
806	этого и	1	2
807	подойти к	1	2
808	о двух	1	2
809	которое он	2	2
810	она в	4	2
811	но еще	1	2
812	внимание на	4	2
813	к себе	2	2
814	что уже	1	2
815	обратить внимание	1	2
816	первый раз	3	2
817	и совершенно	9	2
818	ссылается на	6	2
819	образом если	1	2
820	его произведения	1	2
821	а ведь	1	2
822	в ее	9	2
823	которого он	1	2
824	у этого	1	2
825	тем больше	2	2
826	к чему	6	2
827	именно здесь	1	2
828	обстоятельство что	1	2
829	и надо	1	2
830	от этого	4	2
831	в двух	11	2
832	могло бы	4	2
833	не иначе	2	2
834	сих пор	6	2
835	смысле его	1	2
836	кто из	2	2
837	разговора о	1	2
838	имеет ничего	1	2
839	очень легко	7	2
840	в русской	4	2
841	истинный смысл	5	2
842	люди как	1	2
843	и которую	1	2
844	на слово	1	2
845	не из	1	2
846	с какой	1	2
847	или же	2	2
848	в детстве	1	2
849	своего времени	1	2
850	или иные	1	2
851	содержания и	1	2
852	что эта	8	2
853	и является	1	2
854	так просто	1	2
855	и тот	1	2
856	этого факта	1	2
857	почти всегда	3	2
858	тем и	2	2
859	была уже	1	2
860	он еще	1	2
861	смысла и	3	2
862	превратилась в	3	2
863	он хотел	1	2
864	конца и	1	2
865	однако в	1	2
866	что только	3	2
867	в первой	2	2
868	теми же	1	2
869	же мы	2	2
870	если эти	1	2
871	это совершенно	2	2
872	имеет свою	1	2
873	впечатление и	1	2
874	вызвать у	1	2
875	на это	6	2
876	почему он	4	2
877	и может	5	2
878	утверждать что	2	2
879	в окончательном	1	2
880	до сих	7	2
881	ни малейшего	1	2
882	та же	6	2
883	за ним	1	2
884	если в	2	2
885	почти не	2	2
886	должна быть	5	2
887	тогда когда	2	2
888	полностью в	1	2
889	уже знаем	2	2
890	до некоторой	1	2
891	меня в	1	2
892	целого ряда	1	2
893	никакому сомнению	1	2
894	в другой	1	2
895	из которых	6	2
896	здесь с	3	2
897	их как	1	2
898	она жила	1	2
899	пор не	1	2
900	с каждым	2	2
901	однако он	2	2
902	то с	1	2
903	этот термин	1	2
904	под этими	1	2
905	вне всякого	1	2
906	за это	1	2
907	со всеми	2	2
908	и самая	2	2
909	поэтому и	1	2
910	сказать с	1	2
911	нам в	3	2
912	совершенно разные	1	2
913	имеет значение	1	2
914	вместо этого	2	2
915	одновременно с	1	2
916	он будет	2	2
917	какая же	1	2
918	здесь дело	3	2
919	можно назвать	2	2
920	результатом его	1	2
921	как не	3	2
922	с такими	2	2
923	и затем	3	2
924	может не	1	2
925	приехал в	1	2
926	впоследствии и	1	2
927	он прямо	3	2
928	поэзии и	3	2
929	о котором	5	2
930	том как	5	2
931	знает что	1	2
932	на их	3	2
933	дальше и	1	2
934	во сне	1	2
935	это самое	1	2
936	слов которые	1	2
937	то здесь	2	2
938	к той	1	2
939	я говорю	4	2
940	все они	3	2
941	в известных	2	2
942	бросается в	2	2
943	его и	1	2
944	он же	1	2
945	не является	2	2
946	в основе	5	2
947	тот кто	1	2
948	и заключается	1	2
949	относится к	2	2
950	это то	4	2
951	это все	2	2
952	и поэтому	3	2
953	а через	1	2
954	и уже	5	2
955	развития и	2	2
956	народа и	1	2
957	интерес и	1	2
958	те или	1	2
959	со всей	3	2
960	в которую	3	2
961	но сам	2	2
962	и об	1	2
963	не потому	1	2
964	к делу	1	2
965	не имела	1	2
966	и превратить	1	2
967	и начал	2	2
968	не видал	1	2
969	что вы	1	2
970	он все	4	2
971	не за	1	2
972	но именно	1	2
973	из первых	1	2
974	даже сам	1	2
975	в глазах	1	2
976	нас важно	1	2
977	яснее и	1	2
978	и самым	1	2
979	легко может	1	2
980	знаком с	1	2
981	этого слова	5	2
982	это просто	1	2
983	все с	1	2
984	же он	1	2
985	в самой	9	2
986	часто и	1	2
987	сомнения в	1	2
988	литературы и	1	2
989	из этой	2	2
990	от всякого	1	2
991	уже с	2	2
992	природы и	1	2
993	этом случае	1	2
994	ответ на	1	2
995	они не	2	2
996	ли бы	1	2
997	в первый	2	2
998	них не	1	2
999	высокую оценку	1	2
1000	что каждый	1	2
1001	слова а	2	2
1002	имел в	1	2
1003	в русском	1	2
1004	все равно	1	2
1005	есть уже	1	2
1006	как автора	1	2
1007	же именно	1	2
1008	с другими	1	2
1009	что ни	3	2
1010	с чисто	1	2
1011	а о	1	2
1012	когда оно	1	2
1013	которые мы	2	2
1014	и которая	4	2
1015	было в	1	2
1016	менее всего	1	2
1017	перед смертью	1	2
1018	можно не	1	2
1019	с той	8	2
1020	это очень	1	2
1021	таком случае	1	2
1022	сейчас увидим	1	2
1023	виде в	1	2
1024	но по	2	2
1025	язык и	1	2
1026	меньше всего	1	2
1027	г с	1	2
1028	чем мы	1	2
1029	разницы между	1	2
1030	к вам	1	2
1031	от других	2	2
1032	с первого	1	2
1033	здесь все	1	2
1034	этих двух	1	2
1035	что эти	5	2
1036	без всякой	2	2
1037	выходит что	2	2
1038	за то	1	2
1039	до тех	2	2
1040	в предисловии	2	2
1041	и вместо	3	2
1042	она должна	3	2
1043	случае если	4	2
1044	в самых	1	2
1045	то чего	1	2
1046	не могу	3	2
1047	и почти	1	2
1048	не по	3	2
1049	просто не	1	2
1050	то обстоятельство	1	2
1051	и их	2	2
1052	в нашей	2	2
1053	в действительном	1	2
1054	уже видели	1	2
1055	что из	1	2
1056	разумеется в	1	2
1057	этой теории	1	2
1058	могло быть	1	2
1059	одного из	2	2
1060	этом и	1	2
1061	даже для	1	2
1062	в высшей	1	2
1063	может показаться	1	2
1064	эту мысль	2	2
1065	рассказывает в	1	2
1066	на ту	1	2
1067	только после	4	2
1068	что вся	1	2
1069	может и	1	2
1070	если она	2	2
1071	этому вопросу	1	2
1072	было не	1	2
1073	не можем	4	2
1074	любви и	1	2
1075	все было	2	2
1076	которых до	1	1
1077	говорю о	1	1
1078	которое однако	1	1
1079	мы найдем	2	1
1080	для ребенка	1	1
1081	не единственный	1	1
1082	таковы например	1	1
1083	сама собой	3	1
1084	со всем	2	1
1085	и форму	2	1
1086	как здесь	1	1
1087	объясняется то	1	1
1088	рассказ о	2	1
1089	с толку	1	1
1090	творчества в	1	1
1091	за исключением	1	1
1092	описывает и	1	1
1093	и имеет	1	1
1094	что два	1	1
1095	жизнь которая	1	1
1096	его женой	2	1
1097	а у	2	1
1098	против него	1	1
1099	с картины	1	1
1100	свою мысль	2	1
1101	с которого	1	1
1102	самое важное	1	1
1103	в пользу	1	1
1104	которой они	1	1
1105	не зависит	1	1
1106	довести эту	1	1
1107	в частном	1	1
1108	и заключать	1	1
1109	на нас	5	1
1110	предмета он	1	1
1111	это легко	2	1
1112	требует от	1	1
1113	и понимали	2	1
1114	не годится	1	1
1115	образом и	3	1
1116	от этих	1	1
1117	противоречие с	4	1
1118	что тогда	2	1
1119	связь с	5	1
1120	кажется мне	1	1
1121	которые отсюда	1	1
1122	это делают	1	1
1123	на которых	4	1
1124	имеет для	1	1
1125	с прямым	1	1
1126	из нее	3	1
1127	равно как	1	1
1128	мысль о	1	1
1129	находим мы	1	1
1130	сам собой	3	1
1131	его основной	1	1
1132	иначе как	3	1
1133	является основным	1	1
1134	найти много	1	1
1135	очень сильное	1	1
1136	тогда у	1	1
1137	и следовало	1	1
1138	из всего	3	1
1139	порядка и	1	1
1140	чтобы отнять	1	1
1141	полной противоположностью	1	1
1142	и поведения	1	1
1143	считать что	1	1
1144	в корне	1	1
1145	либо в	6	1
1146	читаем о	1	1
1147	я вспоминаю	1	1
1148	я от	1	1
1149	но пока	1	1
1150	к самому	4	1
1151	мы встретились	1	1
1152	то почему	1	1
1153	о судьбе	1	1
1154	сделать то	1	1
1155	одновременно и	3	1
1156	внимание к	2	1
1157	только ее	1	1
1158	от самой	1	1
1159	и сделал	1	1
1160	драмы и	2	1
1161	предмет у	1	1
1162	целым рядом	4	1
1163	речь идет	7	1
1164	выводу что	1	1
1165	этой стороны	1	1
1166	жизни которое	1	1
1167	действительность в	1	1
1168	ней как	1	1
1169	же самая	4	1
1170	сделать из	1	1
1171	по другой	1	1
1172	приблизительно к	1	1
1173	гораздо больше	1	1
1174	находит нужным	1	1
1175	определяется не	1	1
1176	все их	2	1
1177	о падении	1	1
1178	не прав	1	1
1179	взятый сам	1	1
1180	она получила	1	1
1181	другим как	1	1
1182	с необычайной	5	1
1183	нам не	2	1
1184	две совершенно	3	1
1185	причинам прежде	1	1
1186	вдруг говорит	1	1
1187	здесь достаточно	1	1
1188	во все	1	1
1189	действительно то	1	1
1190	начала до	1	1
1191	дать такую	1	1
1192	с конца	2	1
1193	или вернее	2	1
1194	к осени	1	1
1195	которая представляет	1	1
1196	россию и	1	1
1197	тех слов	1	1
1198	дан весь	1	1
1199	однако его	1	1
1200	и мысли	1	1
1201	дело только	1	1
1202	силы и	3	1
1203	ее так	2	1
1204	последние три	1	1
1205	и формулировать	2	1
1206	формулировать то	1	1
1207	жизнь а	1	1
1208	эту природу	1	1
1209	это его	1	1
1210	уже у	1	1
1211	из жизни	1	1
1212	представляет собой	3	1
1213	читаем что	1	1
1214	его собственной	1	1
1215	и стиль	1	1
1216	то естественно	1	1
1217	мы очень	1	1
1218	этих случаев	2	1
1219	которыми он	1	1
1220	которых не	1	1
1221	из себя	3	1
1222	и той	4	1
1223	одной и	4	1
1224	из самого	1	1
1225	между двумя	3	1
1226	наталкивается на	1	1
1227	а когда	1	1
1228	когда она	4	1
1229	он приводит	4	1
1230	мы все	6	1
1231	мы об	1	1
1232	но они	2	1
1233	исследования и	3	1
1234	что люди	1	1
1235	другой его	1	1
1236	она тоже	1	1
1237	мне не	1	1
1238	и когда	8	1
1239	существу своему	1	1
1240	а между	1	1
1241	двух словах	1	1
1242	уже как	2	1
1243	и противоречивость	1	1
1244	для своей	2	1
1245	от той	2	1
1246	природы но	1	1
1247	как таковую	1	1
1248	перед ним	1	1
1249	поэтом и	1	1
1250	я думаю	2	1
1251	к ним	3	1
1252	но скорее	1	1
1253	всяких других	1	1
1254	разрешения этой	1	1
1255	этого следует	2	1
1256	утверждал что	2	1
1257	является конечно	1	1
1258	подробно и	1	1
1259	у себя	1	1
1260	или если	2	1
1261	чувств в	1	1
1262	из всех	3	1
1263	одна другую	1	1
1264	нас на	2	1
1265	этом она	1	1
1266	необходимо сделать	1	1
1267	ним что	1	1
1268	он ссылается	2	1
1269	этой своей	1	1
1270	для ее	1	1
1271	а сам	1	1
1272	понимали что	1	1
1273	и относятся	1	1
1274	к которому	3	1
1275	то чем	1	1
1276	следует что	2	1
1277	осветить все	1	1
1278	не одно	1	1
1279	ее телом	1	1
1280	теории и	1	1
1281	согласиться с	4	1
1282	смыслом который	1	1
1283	что именно	3	1
1284	бы само	1	1
1285	элементы которые	1	1
1286	до какой	1	1
1287	потому его	1	1
1288	законами природы	1	1
1289	о браке	2	1
1290	важно что	1	1
1291	даны нам	1	1
1292	в обращении	1	1
1293	в море	2	1
1294	свои собственные	1	1
1295	смысле как	1	1
1296	действительно в	1	1
1297	свое собственное	1	1
1298	как видите	1	1
1299	одно что	2	1
1300	говорит как	1	1
1301	и настоящий	1	1
1302	всего в	1	1
1303	ближе к	1	1
1304	представить себе	2	1
1305	и которое	1	1
1306	все мы	1	1
1307	и простым	1	1
1308	даже по	1	1
1309	уже здесь	2	1
1310	такой степени	3	1
1311	нем он	1	1
1312	привело к	1	1
1313	бы вместе	1	1
1314	видели что	2	1
1315	мы видим	15	1
1316	мир а	1	1
1317	отсюда сам	1	1
1318	было задачей	1	1
1319	от его	1	1
