N	2gram	Losev_Prob	Dialekti
453	и никакого	2	7
454	и всякий	1	7
455	на что	3	7
456	будет ли	1	7
457	очень много	3	7
458	понимать как	2	7
459	что этот	2	7
460	и я	1	7
461	думать что	2	7
462	не говоря	8	7
463	и их	4	7
464	она должна	3	7
465	из этих	5	7
466	так чтобы	1	7
467	тем самым	11	7
468	отождествляется с	3	7
469	эти два	1	7
470	более не	1	6
471	об его	4	6
472	можно и	1	6
473	о чем	11	6
474	то не	2	6
475	говорить что	2	6
476	у пушкина	2	6
477	более или	7	6
478	символ в	8	6
479	может существовать	1	6
480	уже в	6	6
481	а что	1	6
482	одной стороны	4	6
483	в другом	2	6
484	если нет	2	6
485	образ и	1	6
486	в зависимости	2	6
487	одна из	4	6
488	тут же	3	6
489	во всех	9	6
490	она и	1	6
491	для своего	3	6
492	по своей	1	6
493	тут тоже	3	6
494	в которой	2	6
495	быть только	3	6
496	я и	2	6
497	себя как	1	6
498	именно как	7	6
499	от самого	1	6
500	во что	2	6
501	можно было	8	6
502	где же	2	6
503	смысла и	2	6
504	друг другу	2	6
505	не отличается	3	6
506	от всякого	2	6
507	тогда есть	1	6
508	с тем	6	6
509	что нет	3	6
510	есть тоже	3	6
511	есть слово	1	6
512	вместе с	4	6
513	никто не	2	6
514	себя и	1	6
515	может не	1	6
516	о котором	4	6
517	все вещи	1	6
518	еще и	9	6
519	ни к	1	6
520	тотчас же	3	6
521	того чтобы	10	6
522	это все	1	6
523	не быть	2	6
524	но о	2	6
525	имеет никакого	2	6
526	никакого отношения	2	6
527	мог бы	1	6
528	каком смысле	1	6
529	всяком случае	11	6
530	не будучи	1	6
531	для него	2	6
532	о нем	3	6
533	они не	1	6
534	внутреннее и	2	6
535	сущность и	3	6
536	того как	3	6
537	того и	1	6
538	сравнении с	1	6
539	ее в	2	6
540	то мы	2	6
541	с их	1	6
542	но с	2	6
543	по существу	2	6
544	вообще не	5	6
545	чтобы быть	1	6
546	для науки	1	6
547	действительно есть	2	6
548	по своему	14	6
549	его в	9	6
550	или менее	7	6
551	мере в	2	6
552	может иметь	3	6
553	показывает что	1	6
554	и почти	1	6
555	дело не	1	6
556	не с	1	6
557	в науке	4	6
558	оказывается что	4	6
559	стороны и	3	6
560	и времени	2	6
561	на всю	2	6
562	при всем	1	6
563	и часто	2	6
564	идет речь	2	6
565	отношение к	1	6
566	значит есть	1	6
567	для этого	5	6
568	в каком-то	3	6
569	больше того	1	6
570	а я	1	6
571	в той	2	5
572	есть прежде	3	5
573	потом уже	1	5
574	вещи есть	32	5
575	а есть	4	5
576	до сих	6	5
577	в своих	3	5
578	или на	3	5
579	если он	1	5
580	например в	2	5
581	что по	1	5
582	их в	6	5
583	даже просто	1	5
584	в одно	5	5
585	тем или	4	5
586	в это	2	5
587	речь идет	2	5
588	но мы	3	5
589	или другим	4	5
590	об ее	1	5
591	но даже	3	5
592	и той	4	5
593	одной и	1	5
594	солнце и	1	5
595	не обязательно	3	5
596	может ли	1	5
597	и еще	3	5
598	смысле не	1	5
599	есть конечно	1	5
600	можем сказать	1	5
601	к этому	1	5
602	нет никаких	2	5
603	уже по	2	5
604	и становится	1	5
605	есть также	3	5
606	едва ли	10	5
607	гораздо более	6	5
608	что у	1	5
609	то оно	1	5
610	нельзя сказать	3	5
611	после этого	4	5
612	в качестве	3	5
613	тому же	1	5
614	есть еще	3	5
615	и другое	3	5
616	будет значить	1	5
617	что его	4	5
618	что под	3	5
619	тот кто	2	5
620	в понятии	2	5
621	самый принцип	1	5
622	и она	1	5
623	и надо	2	5
624	в свете	1	5
625	есть история	1	5
626	есть своя	1	5
627	сих пор	6	5
628	действительности и	5	5
629	имеет ничего	4	5
630	вещь но	1	5
631	в целях	2	5
632	ли это	2	5
633	оно и	3	5
634	не раз	2	5
635	почему же	1	5
636	все остальное	1	5
637	же мы	4	5
638	независимо от	2	5
639	в него	3	5
640	сказали что	2	5
641	одного и	2	5
642	были бы	2	5
643	если в	2	5
644	известно что	1	5
645	не что-нибудь	2	5
646	во-первых это	1	5
647	или другого	2	5
648	с целью	4	5
649	учения о	3	5
650	если это	2	5
651	и так	2	5
652	состоит из	1	5
653	которая не	1	5
654	это может	1	5
655	сразу и	1	5
656	не является	12	5
657	это понятие	1	5
658	вещь или	2	5
659	желтый цвет	2	5
660	это за	2	5
661	в течение	1	5
662	сознание и	2	5
663	учение об	1	5
664	только мы	2	5
665	тех пор	4	5
666	только один	3	5
667	для нее	1	5
668	и во	4	5
669	в символе	17	5
670	говорил что	1	5
671	он может	1	5
672	же он	1	5
673	мы еще	3	5
674	как смысл	1	5
675	а это	5	5
676	он и	8	5
677	что с	2	5
678	без этого	1	5
679	есть уже	1	5
680	ведь это	4	5
681	же не	1	5
682	раз навсегда	1	5
683	из этого	2	5
684	раз и	13	5
685	и другого	1	5
686	бы это	1	5
687	в области	8	5
688	когда есть	2	5
689	только к	1	5
690	первый план	3	5
691	и нигде	1	5
692	говоря о	1	5
693	символ есть	10	5
694	или как	4	5
695	к ней	1	5
696	просто как	4	5
697	конце концов	11	5
698	и наконец	3	5
699	что на	4	5
700	вплоть до	1	5
701	можно говорить	3	4
702	и очень	3	4
703	что человек	1	4
704	общения с	1	4
705	нас в	4	4
706	самом же	1	4
707	от этих	1	4
708	и само	3	4
709	как они	3	4
710	из нее	1	4
711	если угодно	2	4
712	не хотят	1	4
713	из самых	3	4
714	представление о	6	4
715	много раз	1	4
716	его на	1	4
717	и существует	2	4
718	в собственном	1	4
719	только для	3	4
720	от самой	1	4
721	относиться к	2	4
722	всегда будет	1	4
723	говорим что	3	4
724	тут в	1	4
725	говорить не	1	4
726	поэтому если	1	4
727	всегда так	1	4
728	и этого	2	4
729	одному тому	1	4
730	и должно	2	4
731	вообще но	1	4
732	если иметь	1	4
733	видно что	2	4
734	с другим	1	4
735	поэтического образа	1	4
736	к ним	1	4
737	есть по	6	4
738	и науки	1	4
739	что даже	1	4
740	а мы	1	4
741	и искусство	1	4
742	есть живая	1	4
743	всякая вещь	1	4
744	действительность есть	1	4
745	представить себе	1	4
746	бы то	2	4
747	д все	1	4
748	есть выражение	2	4
749	и все-таки	4	4
750	не зная	1	4
751	чтобы это	1	4
752	не говорят	1	4
753	время и	2	4
754	в состоянии	2	4
755	мы знаем	1	4
756	время не	2	4
757	можно понимать	1	4
758	же такое	5	4
759	чем собственно	1	4
760	будто бы	4	4
761	на себя	2	4
762	вещи не	5	4
763	но ведь	6	4
764	сводится на	1	4
765	есть та	2	4
766	не нужно	6	4
767	что их	4	4
768	тут нет	1	4
769	чтобы понять	3	4
770	в каждом	1	4
771	если оно	2	4
772	людей и	1	4
773	в нечто	2	4
774	если не	6	4
775	образ не	2	4
776	и символа	3	4
777	хотя в	3	4
778	и является	9	4
779	делится на	1	4
780	что бы	2	4
781	т п	1	4
782	мы будем	3	4
783	необходимо чтобы	4	4
784	а главное	3	4
785	а потому	2	4
786	оно или	1	4
787	это время	1	4
788	и здесь	8	4
789	был бы	6	4
790	со всеми	2	4
791	поэтому и	2	4
792	мы начинаем	1	4
793	в нас	2	4
794	он будет	2	4
795	можно назвать	1	4
796	связанные с	1	4
797	явлений и	1	4
798	без которых	2	4
799	который не	1	4
800	том как	2	4
801	слово есть	1	4
802	и явление	3	4
803	сейчас же	3	4
804	мало ли	2	4
805	чем же	2	4
806	своей собственной	1	4
807	это только	4	4
808	всего иного	2	4
809	чтобы она	1	4
810	для всякого	2	4
811	потому и	2	4
812	это же	1	4
813	и смерть	1	4
814	но именно	5	4
815	с нею	2	4
816	у них	1	4
817	друг друга	1	4
818	у вас	2	4
819	двух планов	1	4
820	в другое	2	4
821	когда они	1	4
822	тоже не	12	4
823	мир в	1	4
824	данном случае	10	4
825	она сама	1	4
826	в предыдущем	1	4
827	этом отношении	2	4
828	это-то и	1	4
829	ясным что	2	4
830	кто его	1	4
831	то он	3	4
832	не содержит	2	4
833	здесь в	4	4
834	нечто совершенно	1	4
835	что ни	3	4
836	в общем	5	4
837	и эта	1	4
838	в глубине	1	4
839	помнить что	3	4
840	говорят о	2	4
841	субъект и	1	4
842	меньше всего	3	4
843	однако это	3	4
844	сразу же	2	4
845	или что	3	4
846	бы мы	5	4
847	но уже	9	4
848	то ясно	1	4
849	есть самое	1	4
850	что законы	1	4
851	как результат	1	4
852	что эти	2	4
853	но его	1	4
854	эти последние	2	4
855	ни один	1	4
856	что нужно	1	4
857	себе что	4	4
858	совершенно невозможно	1	4
859	ни просто	3	4
860	зеленый цвет	1	4
861	и всякая	1	4
862	в каких	1	4
863	же самое	9	4
864	говорил о	1	4
865	но эта	3	4
866	же можно	1	4
867	вне всякой	1	4
868	же в	5	4
869	больше как	1	4
870	такой же	1	4
871	говорить об	2	4
872	об этой	1	4
873	ведь и	2	4
874	не делится	1	4
875	из себя	1	4
876	на небо	1	4
877	не можем	2	4
878	что было	2	3
879	мир не	1	3
880	находим в	1	3
881	нами выше	1	3
882	для всех	3	3
883	со всем	2	3
884	логика и	2	3
885	к этой	2	3
886	познания и	1	3
887	этот момент	1	3
888	мысли и	2	3
889	в некоторых	1	3
890	и символом	2	3
891	говорите что	1	3
892	по мере	1	3
893	нас к	1	3
894	вещей как	1	3
895	в первом	2	3
896	именно и	1	3
897	если и	2	3
898	и требует	1	3
899	бы все	1	3
900	считать что	1	3
901	в корне	2	3
902	уже нет	1	3
903	к самому	2	3
904	ни было	1	3
905	тогда не	2	3
906	свой смысл	3	3
907	одно время	1	3
908	что тело	1	3
909	а скорее	3	3
910	в первую	1	3
911	больше чем	2	3
912	о чем-то	1	3
913	как принцип	1	3
914	значит оно	1	3
915	сам не	1	3
916	что всякое	2	3
917	но то	1	3
918	могут не	1	3
919	вообще как	1	3
920	и внешнее	1	3
921	символ и	9	3
922	самый факт	2	3
923	говорит что	1	3
924	несколько примеров	1	3
925	в абсолютном	1	3
926	самого начала	2	3
927	в чистом	3	3
928	всего этого	1	3
929	на ней	1	3
930	возможна ли	1	3
931	тоже суть	1	3
932	но разве	1	3
933	еще ничего	1	3
934	в основу	1	3
935	то чем	1	3
936	без того	1	3
937	во всей	4	3
938	это что	1	3
939	с реальными	2	3
940	момент в	2	3
941	времени а	1	3
942	что жизнь	1	3
943	и мало	1	3
944	или наоборот	1	3
945	содержится в	2	3
946	всегда содержит	1	3
947	указать на	1	3
948	от всякой	2	3
949	имеем дело	1	3
950	итак если	1	3
951	вещь есть	1	3
952	зрения самого	1	3
953	будем говорить	1	3
954	с другими	6	3
955	и никакой	1	3
956	есть такая	2	3
957	то она	1	3
958	что вы	3	3
959	не их	1	3
960	сознания на	1	3
961	мира или	2	3
962	ничего и	2	3
963	мы это	3	3
964	конечно такое	1	3
965	сама вещь	1	3
966	и именно	1	3
967	и которые	6	3
968	следовательно и	3	3
969	символом и	1	3
970	уже давно	7	3
971	в некий	1	3
972	о которых	6	3
973	это тоже	4	3
974	не был	4	3
975	или его	4	3
976	здесь как	3	3
977	только от	2	3
978	тогда получится	1	3
979	сами не	1	3
980	нами как	2	3
981	раз есть	1	3
982	а с	1	3
983	как факт	1	3
984	данный момент	1	3
985	не дает	1	3
986	говорили мы	2	3
987	совсем не	9	3
988	между тем	3	3
989	заговорили о	1	3
990	то уже	4	3
991	не так	1	3
992	не более	1	3
993	и чтобы	3	3
994	не мог	1	3
995	только через	1	3
996	то тут	2	3
997	не приходится	2	3
998	кто же	1	3
999	что смысл	1	3
1000	в москве	2	3
1001	есть абстрактное	1	3
1002	и отличается	1	3
1003	с вещью	1	3
1004	чем она	1	3
1005	возможно что	1	3
1006	этот предмет	3	3
1007	это вовсе	3	3
1008	но есть	2	3
1009	вас в	1	3
1010	с чем	1	3
1011	но символ	3	3
1012	в данный	1	3
1013	сказать о	2	3
1014	или иного	6	3
1015	для чего	2	3
1016	и чем	2	3
1017	понятия и	2	3
1018	дерево а	1	3
1019	даже больше	2	3
1020	должны сказать	2	3
1021	значит ли	2	3
1022	и смысл	1	3
1023	образом и	3	3
1024	существует но	2	3
1025	и этот	4	3
1026	каком-то смысле	3	3
1027	своего собственного	5	3
1028	и свое	1	3
1029	для себя	9	3
1030	на почве	2	3
1031	уже нельзя	1	3
1032	думает что	1	3
1033	мы в	4	3
1034	утверждает что	1	3
1035	же о	1	3
1036	чем больше	4	3
1037	и делает	3	3
1038	от другого	4	3
1039	особого рода	3	3
1040	чувства и	1	3
1041	мы понимаем	1	3
1042	то на	4	3
1043	следовательно в	2	3
1044	о самом	2	3
1045	же самый	1	3
1046	и будет	2	3
1047	в слове	1	3
1048	странное и	1	3
1049	от его	1	3
1050	в которых	4	3
1051	или об	1	3
1052	говорить и	1	3
1053	к другому	1	3
1054	о пространстве	1	3
1055	все они	2	3
1056	как один	1	3
1057	бы не	4	3
1058	всем этом	2	3
1059	скажет что	1	3
1060	почти все	1	3
1061	еще на	1	3
1062	уже с	4	3
1063	да еще	1	3
1064	в отдельности	4	3
1065	о разных	1	3
1066	чем именно	1	3
1067	с которой	3	3
1068	и сводится	1	3
1069	гласит что	1	3
1070	или иных	2	3
1071	о своем	4	3
1072	у достоевского	1	3
1073	мы хотим	3	3
1074	ли вы	2	3
1075	знаем что	2	3
1076	идеальное но	1	3
1077	входить в	3	3
1078	если их	1	3
1079	это суть	1	3
1080	процесс и	1	3
1081	тем же	2	3
1082	по преимуществу	4	3
1083	одной из	1	3
1084	не знаем	3	3
1085	в сознании	5	3
1086	здесь не	9	3
1087	знания но	1	3
1088	кроме этого	1	3
1089	только с	3	3
1090	даже вообще	3	3
1091	именно этот	1	3
1092	будет в	1	3
1093	не должна	1	3
1094	тот же	4	3
1095	человека но	2	3
1096	не указывает	1	3
1097	но на	1	3
1098	пусть даже	3	3
1099	нас не	5	3
1100	есть дерево	1	3
1101	вещи мы	1	3
1102	тому чтобы	2	3
1103	только его	4	3
1104	то тем	2	3
1105	для нас	11	3
1106	указание на	6	3
1107	синий цвет	1	3
1108	вовсе нет	1	3
1109	место в	2	3
1110	различия между	1	3
1111	как именно	5	3
1112	однако не	3	3
1113	без всяких	2	3
1114	и вы	2	3
1115	а то	2	3
1116	есть обязательно	6	3
1117	указывает на	16	3
1118	в какой	1	3
1119	и возможно	2	3
1120	значило бы	1	3
1121	является не	4	3
1122	при таком	2	3
1123	к своему	2	3
1124	по его	3	3
1125	должен быть	1	3
1126	сказать и	3	3
1127	же деле	1	3
1128	ко всему	1	3
1129	же именно	3	3
1130	и необходима	2	3
1131	с самого	3	3
1132	на свои	1	3
1133	до бесконечности	1	3
1134	этого последнего	1	3
1135	ту или	1	3
1136	но всегда	2	3
1137	которая хотя	2	3
1138	во время	1	3
1139	просто не	1	3
1140	в искусстве	3	3
1141	нового времени	1	3
1142	далеко не	9	3
1143	из видов	1	3
1144	вообще на	1	3
1145	и всегда	3	3
1146	как то	1	3
1147	что-нибудь иное	1	3
1148	человеческого сознания	1	3
1149	лишь в	4	3
1150	откуда и	2	3
1151	мир или	1	3
1152	можно судить	2	3
1153	не важно	2	3
1154	утверждают что	1	3
1155	мы отнюдь	1	3
1156	и нечто	3	3
1157	или точнее	4	3
1158	а без	1	3
1159	не к	1	3
1160	абстрактная метафизика	2	3
1161	они являются	1	2
1162	они имеют	1	2
1163	анализ понятия	2	2
1164	мы наблюдаем	2	2
1165	сколько и	2	2
1166	надо уметь	1	2
1167	есть вещь	1	2
1168	или хотя	2	2
1169	к другу	2	2
1170	случае в	1	2
1171	если его	1	2
1172	сама собой	4	2
1173	в крайнем	2	2
1174	выводу что	1	2
1175	никаких сомнений	2	2
1176	что сначала	1	2
1177	как здесь	1	2
1178	в последнее	1	2
1179	вывод из	2	2
1180	которые не	5	2
1181	которая в	1	2
1182	мы все	1	2
1183	бы даже	2	2
1184	же нужно	1	2
1185	пока мы	1	2
1186	мы тогда	1	2
1187	и поэтический	2	2
1188	них есть	1	2
1189	но тем	1	2
1190	угодно но	1	2
1191	что то	1	2
1192	мира а	1	2
1193	на нас	1	2
1194	остановиться на	1	2
1195	вещей или	3	2
1196	чем говорить	1	2
1197	его от	4	2
1198	есть результат	5	2
1199	самостоятельное и	1	2
1200	себе эти	1	2
1201	крайнем случае	2	2
1202	символ что	1	2
1203	он имеет	1	2
1204	это должно	1	2
1205	именно он	1	2
1206	оперирует с	2	2
1207	вот что	1	2
1208	собственном смысле	1	2
1209	и сам	3	2
1210	всяком выражении	1	2
1211	на свою	1	2
1212	мысль о	3	2
1213	в некотором	1	2
1214	которое и	1	2
1215	она является	3	2
1216	уже на	3	2
1217	друг к	2	2
1218	том или	1	2
1219	говорить если	1	2
1220	имеет место	1	2
1221	всегда в	1	2
1222	сначала на	1	2
1223	в порядке	1	2
1224	роль в	2	2
1225	хотим вскрыть	1	2
1226	может дать	1	2
1227	мы сразу	1	2
1228	которая делает	1	2
1229	планов действительности	1	2
1230	он является	2	2
1231	поскольку он	2	2
1232	и слово	1	2
1233	поэтому необходимо	1	2
1234	является то	3	2
1235	всем его	1	2
1236	первый взгляд	2	2
1237	самой же	2	2
1238	сам же	1	2
1239	физики или	1	2
1240	при всей	1	2
1241	перестает быть	3	2
1242	реальности и	1	2
1243	во все	1	2
1244	которые мы	3	2
1245	нужно понимать	2	2
1246	себе все	2	2
1247	эта связь	1	2
1248	он был	2	2
1249	отдельных и	3	2
1250	мы увидим	3	2
1251	что фактически	1	2
1252	начиная от	1	2
1253	вот теперь	1	2
1254	представления о	1	2
1255	искусства и	3	2
1256	во многих	4	2
1257	времени в	2	2
1258	в условиях	2	2
1259	цвета и	1	2
1260	утверждали что	1	2
1261	смысле слова	11	2
1262	все прочее	2	2
1263	пока не	3	2
1264	о них	3	2
1265	всякой науки	1	2
1266	а между	1	2
1267	ни одного	1	2
1268	самого понятия	2	2
1269	не вполне	4	2
1270	как оно	3	2
1271	является как	1	2
1272	это значило	1	2
1273	мы констатировали	1	2
1274	будет и	2	2
1275	и начинает	1	2
1276	мере не	1	2
1277	на одну	1	2
1278	в вечном	1	2
1279	обратим внимание	2	2
1280	поэтому все	1	2
1281	во всякой	2	2
1282	в голове	2	2
1283	бесчисленное количество	1	2
1284	наряду с	1	2
1285	духа и	1	2
1286	они должны	2	2
1287	вы и	1	2
1288	в нашем	3	2
1289	находится в	2	2
1290	с этими	4	2
1291	цвет производит	1	2
1292	ли она	1	2
1293	но никак	2	2
1294	если что-нибудь	2	2
1295	волей-неволей приходится	1	2
1296	для понимания	2	2
1297	нас а	1	2
1298	и всякого	1	2
1299	именно с	1	2
1300	имеем и	1	2
1301	уже перестает	1	2
1302	в идеале	1	2
1303	на котором	1	2
1304	дает для	1	2
1305	ни стало	2	2
1306	в системе	3	2
1307	ни даже	1	2
1308	дает возможность	1	2
1309	с первого	2	2
