N	2gram	Vygotskiy_	formyVre
227	мы можем	12	6
228	за пределы	1	6
229	одной стороны	6	6
230	бы ни	1	6
231	а как	1	6
232	в сюжете	1	6
233	и ее	4	6
234	и самое	1	6
235	дан в	1	6
236	в сущности	16	6
237	в отношении	1	6
238	мы видим	15	6
239	не могут	2	6
240	в которых	9	6
241	своей жизни	2	6
242	не является	2	6
243	смерти и	1	6
244	автора и	2	6
245	слова и	3	6
246	в совершенно	3	6
247	имеем в	3	6
248	нет и	1	6
249	значение имеет	2	6
250	все они	3	6
251	мы не	7	6
252	мы находим	1	6
253	но эта	3	6
254	здесь все	1	6
255	есть и	1	6
256	к смерти	2	6
257	в начале	1	6
258	могло быть	1	6
259	есть не	2	6
260	событий и	3	6
261	с этой	5	5
262	о чем	1	5
263	одно из	4	5
264	тем что	7	5
265	в порядке	4	5
266	в своей	6	5
267	в это	1	5
268	понятно что	1	5
269	во все	1	5
270	хотя бы	3	5
271	только на	3	5
272	но они	2	5
273	всего этого	3	5
274	что все	10	5
275	по преимуществу	2	5
276	с другими	1	5
277	быть только	1	5
278	как его	1	5
279	они как	2	5
280	от этого	4	5
281	в смысле	1	5
282	так что	10	5
283	все основные	1	5
284	одно и	4	5
285	и является	1	5
286	в этой	20	5
287	и от	1	5
288	мы будем	4	5
289	чаще всего	1	5
290	там где	7	5
291	в какой-то	1	5
292	мире и	1	5
293	мы встречаем	1	5
294	был бы	4	5
295	что они	9	5
296	не на	1	5
297	далеко не	3	5
298	они не	2	5
299	не имеет	8	5
300	да и	1	5
301	не имеют	4	5
302	и уже	5	5
303	той же	6	5
304	произведения и	1	5
305	он может	2	5
306	он должен	2	5
307	ничем не	3	5
308	мы имеем	2	5
309	в движение	1	5
310	или в	6	5
311	места в	2	5
312	об этом	4	5
313	и вообще	1	5
314	и почти	1	5
315	и ни	1	5
316	здесь это	1	5
317	или как	2	5
318	бы он	1	5
319	и только	8	5
320	во всем	2	4
321	от него	2	4
322	же и	1	4
323	только что	10	4
324	даже в	2	4
325	а затем	1	4
326	его от	1	4
327	другой стороны	5	4
328	как если	3	4
329	по себе	5	4
330	в своих	6	4
331	равно как	1	4
332	из самых	1	4
333	и момент	1	4
334	в корне	1	4
335	где она	3	4
336	и смерти	3	4
337	в данном	5	4
338	он был	3	4
339	в другом	6	4
340	существенное значение	1	4
341	и те	2	4
342	в глаза	3	4
343	чтобы они	1	4
344	момент в	1	4
345	не был	1	4
346	и становится	1	4
347	все в	1	4
348	переходим к	1	4
349	несмотря на	7	4
350	свет и	1	4
351	что не	5	4
352	между этими	1	4
353	с жизнью	1	4
354	о которых	10	4
355	себе и	1	4
356	в чем	3	4
357	именно как	3	4
358	становится здесь	1	4
359	дана в	1	4
360	совсем не	3	4
361	за ними	1	4
362	уже указывали	1	4
363	в историческом	1	4
364	природы и	1	4
365	друг другу	2	4
366	в один	4	4
367	любви и	1	4
368	и вот	6	4
369	даны в	3	4
370	в последнем	1	4
371	которых мы	6	4
372	и при	1	4
373	большую роль	1	4
374	из того	1	4
375	для них	1	4
376	их и	1	4
377	что он	23	4
378	дело идет	2	4
379	перед нами	12	4
380	это и	4	4
381	и более	4	4
382	совершенно иной	1	4
383	важное значение	1	4
384	такие моменты	1	4
385	же самое	14	4
386	принадлежит к	3	4
387	игра с	1	4
388	всяком случае	6	4
389	друг друга	1	4
390	часто и	1	4
391	формы и	1	4
392	всего того	3	4
393	этом случае	1	4
394	находятся в	2	4
395	и события	1	4
396	и было	2	4
397	бы на	2	4
398	как у	2	4
399	у нас	4	4
400	все равно	1	4
401	раз в	7	4
402	всего романа	2	4
403	как она	8	4
404	так в	1	4
405	к концу	4	4
406	со своей	3	4
407	на его	2	4
408	в одной	2	4
409	тем более	2	4
410	мы должны	3	4
411	быть и	1	4
412	как он	2	4
413	и вне	1	4
414	и о	6	4
415	которыми он	1	4
416	и совершенно	9	4
417	человеческой природы	1	4
418	с которыми	2	3
419	точном смысле	3	3
420	и имеет	1	3
421	тому что	10	3
422	другой пример	1	3
423	из всех	3	3
424	это значит	4	3
425	строго говоря	1	3
426	в море	2	3
427	нас в	1	3
428	на нас	5	3
429	в день	3	3
430	по мере	1	3
431	и которые	3	3
432	жизнь в	1	3
433	из нее	3	3
434	прямо сказать	1	3
435	похож на	1	3
436	в более	1	3
437	в точном	2	3
438	но мы	4	3
439	моменты в	1	3
440	всякого рода	1	3
441	не могли	5	3
442	мы увидим	14	3
443	начиная от	1	3
444	у стерна	1	3
445	самого начала	10	3
446	и еще	2	3
447	как на	9	3
448	она ни	1	3
449	с этими	2	3
450	в зависимости	1	3
451	все время	36	3
452	и вступает	1	3
453	этот образ	1	3
454	здесь эта	1	3
455	не мог	4	3
456	оказались бы	1	3
457	в заключение	1	3
458	изображаемых событий	1	3
459	внимание на	4	3
460	все прочие	2	3
461	дано в	4	3
462	событие в	2	3
463	же как	3	3
464	одна из	6	3
465	того и	1	3
466	и жизнь	1	3
467	в двух	11	3
468	бы в	3	3
469	этих образов	1	3
470	связь с	5	3
471	очень часто	2	3
472	на этом	6	3
473	другом и	2	3
474	нет но	1	3
475	как это	13	3
476	в тех	5	3
477	других людей	1	3
478	но только	10	3
479	литературы и	1	3
480	главным образом	6	3
481	не могла	2	3
482	и есть	3	3
483	теми же	1	3
484	его к	2	3
485	и самый	2	3
486	и ничего	2	3
487	над ними	1	3
488	и здесь	9	3
489	жизни а	1	3
490	и дает	3	3
491	мы в	4	3
492	нет никакого	2	3
493	сами по	3	3
494	если не	1	3
495	все то	15	3
496	почти всегда	3	3
497	и событий	1	3
498	в прямом	2	3
499	эта жизнь	1	3
500	он хочет	3	3
501	и затем	3	3
502	в слове	1	3
503	и так	4	3
504	бы не	5	3
505	по самому	3	3
506	том как	5	3
507	сравнению с	1	3
508	зависимости от	1	3
509	к другому	1	3
510	еще и	2	3
511	ни к	1	3
512	его и	1	3
513	бы и	2	3
514	что мы	6	3
515	и между	4	3
516	в течение	5	3
517	в свою	6	3
518	вступает в	1	3
519	целый ряд	6	3
520	он весь	2	3
521	что здесь	2	3
522	без всякого	1	3
523	событий в	3	3
524	если мы	19	3
525	тем же	1	3
526	мы говорили	3	3
527	они еще	1	3
528	к новой	1	3
529	но это	6	3
530	в трагедии	5	3
531	точку зрения	1	3
532	которые в	1	3
533	то они	1	3
534	нет ни	1	3
535	в первый	2	3
536	он как	2	3
537	одна и	2	3
538	в определенном	1	3
539	этого нового	1	3
540	совершенно не	8	3
541	и всегда	2	3
542	на одной	1	3
543	силу и	1	3
544	вовсе нет	2	3
545	однако не	3	3
546	а на	2	3
547	в таких	1	3
548	без всяких	3	3
549	от всех	1	3
550	у всех	4	3
551	в другую	1	3
552	дело в	1	3
553	в литературу	1	3
554	этими двумя	2	3
555	есть только	3	3
556	по своему	6	3
557	не столько	1	3
558	это было	4	3
559	бы совершенно	6	3
560	ему как	1	3
561	ряда в	1	3
562	но конечно	1	3
563	и эти	2	3
564	только к	1	3
565	с самого	10	3
566	она не	10	3
567	но при	2	3
568	ни один	1	3
569	надо было	3	3
570	для чего	2	3
571	в отвлеченном	2	3
572	ним как	1	3
573	конечно в	3	3
574	по сравнению	1	3
575	к ней	3	3
576	можно сказать	2	3
577	это когда	1	3
578	менее всего	1	3
579	все более	4	3
580	которой мы	4	3
581	что на	4	3
582	нас это	1	3
583	не к	5	3
584	момент его	1	3
585	находим в	1	2
586	они имеют	1	2
587	образов в	1	2
588	и очень	3	2
589	со всем	2	2
590	и трагедии	1	2
591	он всегда	1	2
592	что люди	1	2
593	этот момент	1	2
594	которой они	1	2
595	и рядом	1	2
596	остановиться на	3	2
597	представлений о	1	2
598	ясно что	11	2
599	нами в	3	2
600	и море	1	2
601	всей ее	2	2
602	как они	2	2
603	характера но	1	2
604	весь этот	3	2
605	для своей	2	2
606	правда в	1	2
607	начинается с	1	2
608	жизни ее	2	2
609	себя к	1	2
610	отличается от	2	2
611	ко второй	2	2
612	ни для	1	2
613	как только	4	2
614	определяется не	1	2
615	совершенно безразлично	1	2
616	эпизод с	2	2
617	всего они	1	2
618	он изображает	1	2
619	этим мы	1	2
620	которые мы	2	2
621	было в	1	2
622	своей природе	1	2
623	эпоса и	4	2
624	этом мы	1	2
625	имеет в	2	2
626	из жизни	1	2
627	из себя	3	2
628	говорить о	3	2
629	из одного	3	2
630	до того	1	2
631	свою очередь	3	2
632	будем говорить	1	2
633	как я	2	2
634	на могиле	1	2
635	тут же	1	2
636	что даже	2	2
637	даны нам	1	2
638	к нему	2	2
639	то в	1	2
640	ее и	1	2
641	что у	7	2
642	глубокий и	1	2
643	указать на	3	2
644	имеют в	1	2
645	что уже	1	2
646	в исторических	1	2
647	после этого	5	2
648	объединены в	1	2
649	лежит в	4	2
650	тому же	2	2
651	видит в	3	2
652	и притом	1	2
653	в несколько	2	2
654	и некоторые	1	2
655	сказал что	1	2
656	по аналогии	2	2
657	на себя	1	2
658	но для	1	2
659	о смерти	1	2
660	она направлена	2	2
661	и связи	1	2
662	человек и	2	2
663	я не	9	2
664	и она	4	2
665	себя как	3	2
666	есть именно	2	2
667	между прочим	1	2
668	и вместе	3	2
669	но когда	2	2
670	если я	1	2
671	больше и	3	2
672	а только	1	2
673	могло бы	4	2
674	в знаменитой	1	2
675	характере и	1	2
676	о каждом	1	2
677	на другой	1	2
678	смысл и	8	2
679	но как	3	2
680	его жизнь	1	2
681	бы она	2	2
682	в отдельных	1	2
683	когда я	3	2
684	котором я	3	2
685	если же	3	2
686	и та	3	2
687	никто не	1	2
688	чем больше	1	2
689	и тот	1	2
690	даже не	1	2
691	выражается в	1	2
692	и сам	1	2
693	этот вопрос	5	2
694	в тоне	1	2
695	должны были	2	2
696	была уже	1	2
697	похожа на	1	2
698	бы его	2	2
699	моментов в	1	2
700	в каком	8	2
701	и каждый	2	2
702	о его	2	2
703	всех сторон	1	2
704	которое мы	4	2
705	них не	1	2
706	в полном	4	2
707	же мы	2	2
708	эпоса в	1	2
709	значит что	2	2
710	события в	3	2
711	которого мы	1	2
712	и особенно	1	2
713	мы видели	7	2
714	сплошь и	1	2
715	образом и	3	2
716	как с	2	2
717	если в	2	2
718	в час	1	2
719	он только	1	2
720	в языке	1	2
721	его с	1	2
722	должна быть	5	2
723	на ее	2	2
724	и стиль	1	2
725	тогда когда	2	2
726	была бы	5	2
727	самому своему	1	2
728	в большом	1	2
729	тон и	1	2
730	в область	1	2
731	от этой	2	2
732	он действует	1	2
733	форме как	1	2
734	разного рода	1	2
735	утверждает что	3	2
736	бы при	1	2
737	и самая	2	2
738	новый смысл	3	2
739	нам в	3	2
740	сюжета и	2	2
741	самом деле	33	2
742	они даны	1	2
743	смысла и	3	2
744	мы говорим	1	2
745	одновременно с	1	2
746	о своей	1	2
747	все события	2	2
748	можно назвать	2	2
749	и силы	1	2
750	не создала	1	2
751	героев в	2	2
752	данном случае	5	2
753	о котором	5	2
754	жизни они	1	2
755	самое это	1	2
756	бы нас	1	2
757	бросается в	2	2
758	в поэзии	1	2
759	одним ударом	1	2
760	он же	1	2
761	и всех	1	2
762	со всех	1	2
763	то и	3	2
764	это то	4	2
765	и поэтому	3	2
766	наш анализ	1	2
767	и тогда	1	2
768	прямой и	1	2
769	с которой	1	2
770	только один	2	2
771	с большей	1	2
772	отношении к	1	2
773	и об	1	2
774	от других	2	2
775	этой жизни	4	2
776	более и	4	2
777	мировой литературе	1	2
778	действительность в	1	2
779	каждый из	3	2
780	действия и	3	2
781	в обществе	1	2
782	нигде в	1	2
783	много в	2	2
784	и глубоко	1	2
785	ней по	1	2
786	всю картину	1	2
787	этого слова	5	2
788	но если	6	2
789	а вовсе	2	2
790	в плане	4	2
791	в мировой	1	2
792	этому ряду	1	2
793	высшей степени	1	2
794	основе своей	1	2
795	ее на	2	2
796	не можем	4	2
797	для нас	14	2
798	который может	1	2
799	идет о	8	2
800	где он	3	2
801	себя в	1	2
802	имел в	1	2
803	по этому	1	2
804	в русском	1	2
805	ее к	1	2
806	ведь это	1	2
807	этого рода	1	2
808	исторической действительности	2	2
809	которые как	1	2
810	и эта	3	2
811	животных и	3	2
812	о жизни	1	2
813	что их	1	2
814	до наших	1	2
815	в стороне	1	2
816	но по	2	2
817	к своему	2	2
818	и людей	1	2
819	этом романе	1	2
820	и смысл	1	2
821	но уже	1	2
822	дело и	3	2
823	должен быть	4	2
824	в стиле	1	2
825	обычно в	1	2
826	каково же	1	2
827	этот новый	2	2
828	такие же	1	2
829	история о	1	2
830	на один	1	2
831	или не	3	2
832	здесь совершенно	4	2
833	больших и	1	2
834	части и	2	2
835	в искусстве	2	2
836	и может	5	2
837	как таковые	1	2
838	не о	1	2
839	характерно для	1	2
840	длинный ряд	1	2
841	оказывается что	2	2
842	от жизни	1	2
843	этому вопросу	1	2
844	когда мы	5	2
845	и сюжета	2	2
846	наконец что	1	2
847	них нет	1	2
848	сказать в	1	2
849	зрения на	1	2
850	своему существу	1	2
851	дел и	1	2
852	все другие	2	2
853	само собой	3	2
854	свой жизненный	1	1
855	это на	1	1
856	строя и	1	1
857	было так	1	1
858	рода и	1	1
859	видели в	1	1
860	является в	1	1
861	и составляет	1	1
862	и существенную	1	1
863	не впрок	1	1
864	ребенка и	1	1
865	котором они	1	1
866	они принимают	1	1
867	которая была	1	1
868	в настоящем	1	1
869	еще раз	3	1
870	мы найдем	2	1
871	таковы например	1	1
872	именно на	3	1
873	историческом развитии	1	1
874	вещи в	1	1
875	от гибели	1	1
876	этих событий	2	1
877	выводу что	1	1
878	в момент	1	1
879	остались бы	1	1
880	самого себя	1	1
881	первые четыре	1	1
882	творчества в	1	1
883	которые здесь	1	1
884	которая в	1	1
885	внимательно к	1	1
886	очень много	1	1
887	символов в	1	1
888	с детства	2	1
889	некоторой степени	1	1
890	ровно ничего	1	1
891	случае мы	1	1
892	это лишь	1	1
893	дело с	5	1
894	который должен	1	1
895	дети часто	1	1
896	жизнь которая	1	1
897	здесь исключительно	1	1
898	и преодоления	1	1
899	под ним	1	1
900	на второй	1	1
901	формы в	2	1
902	он видит	2	1
903	его чтобы	1	1
904	тем как	1	1
905	конца не	1	1
906	одно это	1	1
907	это обычно	1	1
908	она стала	2	1
909	литературных произведений	1	1
910	психологическое значение	1	1
911	что то	1	1
912	с более	1	1
913	что дело	1	1
914	в частном	1	1
915	что человек	1	1
916	событиях и	1	1
917	например с	1	1
918	не понимать	1	1
919	а есть	1	1
920	это противоречие	2	1
921	для развертывания	2	1
922	не годится	1	1
923	разных авторов	1	1
924	случае он	1	1
925	но что	3	1
926	к частным	1	1
927	раз он	1	1
928	которые будут	1	1
929	находится и	1	1
930	вошла в	1	1
931	кажется мне	1	1
932	этим объясняется	1	1
933	катастрофа и	1	1
934	или во	2	1
935	это делают	1	1
936	более или	1	1
937	значение это	1	1
938	на свой	1	1
939	в первом	3	1
940	второй план	6	1
941	это тот	1	1
942	относится и	1	1
943	уже показали	1	1
944	этим конечно	1	1
945	все дело	2	1
946	художественной обработки	1	1
947	в рассказ	2	1
948	в построении	1	1
949	и хитрый	1	1
950	дурака и	1	1
951	освещение и	1	1
952	из всего	3	1
953	конечном счете	1	1
954	если он	5	1
955	и другим	1	1
956	нашей прямой	1	1
957	самих событий	1	1
958	к самому	4	1
959	всегда в	1	1
960	что по	3	1
961	самая эта	1	1
962	от радости	1	1
963	первой половине	3	1
964	литературных жанров	1	1
965	одновременно и	3	1
966	на эту	2	1
967	во славу	1	1
968	уже и	1	1
969	не вполне	1	1
970	что действие	1	1
971	не менее	1	1
972	только ее	1	1
973	они ни	1	1
974	мы только	1	1
975	вольтер в	1	1
976	в природе	1	1
977	он по	1	1
978	случай а	1	1
979	в обстановке	1	1
980	своем рассказе	1	1
981	так например	5	1
982	иногда сам	1	1
983	это делалось	1	1
984	все их	2	1
985	всем его	1	1
986	время с	2	1
987	порядке как	1	1
988	действительность и	4	1
989	первый взгляд	1	1
990	и грубой	1	1
991	нам не	2	1
992	уже давно	3	1
993	требует для	1	1
994	к этой	3	1
995	больше чем	5	1
996	каковы же	1	1
997	с конца	2	1
998	и такие	2	1
999	что этот	5	1
1000	но нам	1	1
1001	от исторической	1	1
1002	существование и	1	1
1003	имеет очень	1	1
1004	человеческих характеров	1	1
1005	видеть весь	1	1
1006	заключены в	1	1
1007	и мысли	1	1
1008	за исключением	1	1
1009	нас и	1	1
1010	так для	1	1
1011	что всякое	2	1
1012	служит только	1	1
1013	он окружен	1	1
1014	было показать	2	1
1015	выходит из	1	1
1016	уже у	1	1
1017	в каких	1	1
1018	либо в	6	1
1019	мы почти	1	1
1020	мудрости и	1	1
1021	и ненужным	1	1
1022	героя поэтому	1	1
1023	с нашим	1	1
1024	представлено в	1	1
1025	в руках	1	1
1026	это же	2	1
1027	одной и	4	1
1028	положений и	1	1
1029	их объективного	1	1
1030	увидим что	11	1
1031	не имеем	1	1
1032	совершенно различных	2	1
1033	я для	1	1
1034	наконец как	1	1
1035	же эта	1	1
1036	и значение	4	1
1037	оформления материала	1	1
1038	сцену на	1	1
1039	единое событие	1	1
1040	превращается в	1	1
1041	и сюжет	1	1
1042	в каждой	1	1
1043	рассказывает о	3	1
1044	в применении	1	1
1045	вынуждены были	1	1
1046	от своей	1	1
1047	к третьему	1	1
1048	же его	1	1
1049	себе в	1	1
1050	к эпической	1	1
1051	они дают	2	1
1052	с другим	2	1
1053	действует на	1	1
1054	в не	1	1
1055	на самоубийство	1	1
1056	можем обозначить	2	1
1057	и формы	2	1
1058	или чаще	1	1
1059	на одну	2	1
1060	произведении всегда	1	1
1061	на море	1	1
1062	его же	1	1
1063	сцены в	1	1
1064	совершенно ясна	2	1
1065	разрешения этой	1	1
1066	является конечно	1	1
1067	же так	1	1
1068	фразе в	1	1
1069	него не	1	1
1070	необходимо сделать	1	1
1071	до высшей	1	1
1072	тех случаях	1	1
1073	ее как	1	1
1074	и вместо	3	1
1075	существуют не	1	1
1076	резче и	1	1
1077	на него	3	1
1078	параллельно с	3	1
1079	есть по	2	1
1080	его потому	1	1
1081	ее только	1	1
1082	и вдруг	2	1
1083	узнали бы	1	1
1084	можем сказать	2	1
1085	воли и	2	1
1086	развитие и	1	1
1087	о браке	2	1
1088	к этим	2	1
1089	благодаря чему	2	1
1090	для этой	1	1
1091	так у	1	1
1092	не просто	7	1
1093	по которым	2	1
1094	едва ли	4	1
1095	смысле как	1	1
1096	вся эта	1	1
1097	видов и	1	1
1098	связей в	1	1
1099	гораздо более	2	1
1100	морали в	3	1
1101	ближе к	1	1
1102	и которое	1	1
1103	бы то	1	1
1104	и простым	1	1
1105	этого и	1	1
1106	и представляет	1	1
1107	которую они	2	1
1108	не за	1	1
1109	говорит о	6	1
1110	к герою	1	1
1111	него как	1	1
1112	обо всем	1	1
1113	мы как	1	1
1114	оно оставляет	1	1
1115	мяса и	1	1
1116	заложенные в	1	1
1117	сюжет в	1	1
1118	от его	1	1
1119	приехал в	1	1
1120	от нормального	1	1
1121	представлен в	1	1
1122	я тебя	1	1
1123	этом все	1	1
1124	самый характер	1	1
1125	это будет	3	1
1126	дыхание и	1	1
1127	такого рода	1	1
1128	она в	4	1
1129	и той	4	1
1130	в состоянии	1	1
1131	вот эти	2	1
1132	первый раз	3	1
1133	мы знаем	3	1
1134	форма и	2	1
1135	говоря это	1	1
1136	начала и	2	1
1137	героев которые	1	1
1138	и основной	1	1
1139	объясняется тем	1	1
1140	тогда и	1	1
1141	своего смысла	1	1
1142	к которому	3	1
1143	значение которое	1	1
1144	поэзии в	2	1
1145	и указывает	1	1
1146	эту борьбу	2	1
1147	почему в	1	1
1148	души и	1	1
1149	от начала	2	1
1150	аналогии с	2	1
1151	что самая	3	1
1152	в естественном	1	1
1153	впечатление совершенно	1	1
1154	в тот	1	1
1155	которой в	1	1
1156	это слово	1	1
1157	которого и	1	1
1158	гибели и	5	1
1159	в европейской	2	1
1160	противоречие между	2	1
1161	бы что	2	1
1162	наше внимание	3	1
1163	есть еще	1	1
1164	тем больше	2	1
1165	может жить	1	1
1166	в самые	1	1
1167	говорит он	3	1
1168	в конечном	2	1
1169	как же	2	1
1170	является и	1	1
1171	все может	1	1
1172	до крайности	4	1
1173	так было	1	1
1174	а за	1	1
1175	ни от	1	1
1176	пути и	1	1
1177	осел в	2	1
1178	но совершенно	4	1
1179	большом количестве	1	1
1180	произведении в	1	1
1181	это мы	2	1
1182	одним из	2	1
1183	п то	1	1
1184	от смерти	2	1
1185	или хотя	1	1
1186	и всю	2	1
1187	на мировую	1	1
1188	так много	2	1
1189	для поэзии	1	1
1190	целом ряде	1	1
1191	этом последнем	1	1
1192	как говорит	2	1
1193	в изображении	1	1
1194	без него	1	1
1195	эти три	2	1
1196	этом и	1	1
1197	эта идеальная	1	1
1198	идущего на	1	1
1199	он для	1	1
1200	если угодно	1	1
1201	точкой для	1	1
1202	человеке и	2	1
1203	в заключительных	1	1
1204	того если	1	1
1205	нормального течения	1	1
1206	роли которую	1	1
1207	а отнюдь	1	1
1208	составляющих ее	1	1
1209	у таких	1	1
1210	достаточно назвать	1	1
1211	но исключительно	1	1
1212	в эту	2	1
1213	по своим	2	1
1214	что как	4	1
1215	рассказанный в	2	1
1216	действительности и	1	1
1217	мы проследим	1	1
1218	человека а	1	1
1219	текст и	1	1
1220	жизнь не	1	1
1221	по поводу	1	1
1222	в русской	4	1
1223	истинный смысл	5	1
1224	не имеющие	1	1
1225	от событий	1	1
1226	могли бы	6	1
1227	с новой	1	1
1228	до самой	1	1
1229	же все	1	1
1230	которая является	1	1
1231	вошел в	2	1
1232	от себя	1	1
1233	не то	7	1
1234	своей книги	1	1
1235	от героев	1	1
1236	свои права	1	1
1237	действия в	1	1
1238	говорил о	3	1
1239	этого сделать	1	1
1240	от характера	1	1
1241	этой своей	1	1
1242	в лучшем	2	1
1243	имеют дело	2	1
1244	действие в	1	1
1245	от этих	1	1
1246	что существовало	1	1
1247	нашего сознания	1	1
1248	все остальные	1	1
1249	чуждого и	1	1
1250	получить от	1	1
1251	и сказал	1	1
1252	как материал	1	1
1253	не будут	1	1
1254	между тем	10	1
1255	не из	1	1
1256	и драмы	4	1
1257	два события	1	1
1258	в рассказе	9	1
1259	так называемые	1	1
1260	на самый	1	1
1261	действующих лиц	6	1
1262	и тем	4	1
1263	не будет	2	1
1264	все дано	1	1
1265	и смысла	1	1
1266	этом сложном	1	1
1267	надо сказать	4	1
1268	ничего нового	1	1
1269	всех других	1	1
1270	все те	5	1
1271	из него	4	1
1272	и что	29	1
1273	к ее	1	1
1274	помощью которого	1	1
1275	тем и	2	1
1276	доходит до	1	1
1277	в нее	3	1
1278	уже одно	1	1
1279	той формы	1	1
1280	из общего	1	1
1281	самому существу	1	1
1282	она была	5	1
1283	умирает и	1	1
1284	у которого	1	1
1285	могла бы	6	1
1286	становится как	1	1
1287	сказать по	1	1
1288	ни одной	2	1
1289	превратилась в	3	1
1290	он в	3	1
1291	случаем и	1	1
1292	человеческих отношений	1	1
1293	мы их	1	1
1294	это вовсе	1	1
1295	нами был	1	1
1296	однако в	1	1
1297	и никогда	2	1
1298	оба они	1	1
1299	легло в	1	1
1300	она приобретает	2	1
1301	это делает	2	1
1302	он сказал	4	1
1303	совершенно чужда	1	1
1304	материала в	3	1
1305	и объединены	1	1
1306	что может	1	1
1307	одновременно в	1	1
