N	3gram	Propp_Isto	Myshleni
184	то что у	1	2
185	и с другой	1	2
186	между ними существует	1	2
187	в этой связи	1	2
188	первый и основной	1	2
189	не только для	1	2
190	и может быть	1	2
191	то что по	1	2
192	вопрос о связи	1	2
193	в отрицательном смысле	1	2
194	что не только	1	2
195	может быть в	1	2
196	здесь мы имеем	4	2
197	это так называемая	1	2
198	все же не	1	2
199	и тем что	1	2
200	в одном случае	1	2
201	в основе которых	1	2
202	в свете этих	2	2
203	но мы видели	1	2
204	мы уже видели	2	2
205	этого слова а	1	2
206	из представления о	1	2
207	что может быть	1	2
208	что эта связь	1	2
209	остановимся только на	1	2
210	знает что он	1	2
211	мы увидим ниже	4	2
212	и в меньшей	1	2
213	он не может	2	2
214	вовсе не в	1	2
215	вне поля зрения	1	2
216	до некоторой степени	1	2
217	что у него	2	2
218	может быть не	1	2
219	легко заметить что	1	2
220	по себе не	1	2
221	так как для	1	2
222	это приводит нас	3	2
223	в этих случаях	7	2
224	таким образом развитие	1	2
225	в противоречие с	1	2
226	с той же	1	2
227	едва ли можно	1	2
228	мы не знаем	2	2
229	здесь как и	2	2
230	чтобы ответить на	1	2
231	вместе с ней	1	2
232	видели что в	1	2
233	что все это	1	2
234	и не только	1	2
235	к этой группе	1	2
236	только для того	1	2
237	но тем не	1	2
238	представляет собой такое	1	2
239	в свете наших	1	2
240	во всех этих	2	2
241	к этому же	1	2
242	на две части	1	2
243	так велико что	1	1
244	но то же	1	1
245	не в количестве	1	1
246	мы уже знаем	1	1
247	по себе но	1	1
248	и многие другие	1	1
249	не говорит о	1	1
250	ничего не говорит	2	1
251	они и не	1	1
252	с собой по	1	1
253	как и его	1	1
254	два основных момента	1	1
255	не говорит об	1	1
256	что он хочет	1	1
257	дело не в	1	1
258	и из его	1	1
259	что они представляют	1	1
260	который может быть	1	1
261	что для того	1	1
262	не могло быть	1	1
263	образом мы видим	1	1
264	но и он	1	1
265	мы сейчас увидим	1	1
266	по своему содержанию	1	1
267	не то с	1	1
268	с этим можно	1	1
269	она связана с	1	1
270	очень часто в	1	1
271	и в более	1	1
272	не могу найти	1	1
273	этом как мы	1	1
274	а в связи	1	1
275	наше рассмотрение мы	1	1
276	так как самая	1	1
277	несколько иной вид	1	1
278	этом случае мы	2	1
279	являются с одной	1	1
280	на него в	1	1
281	же как он	2	1
282	не соответствует действительности	1	1
283	одно ясно уже	1	1
284	случаях мы имеем	1	1
285	а не только	1	1
286	на наших глазах	1	1
287	и входит в	1	1
288	что здесь на	1	1
289	шаг в развитии	1	1
290	а также и	1	1
291	в чистом виде	1	1
292	я думаю что	1	1
293	их в связь	1	1
294	это показывает что	2	1
295	это то что	1	1
296	к тем же	1	1
297	уже очень рано	1	1
298	быть определены как	1	1
299	могут быть определены	1	1
300	указать еще на	1	1
301	они могут быть	1	1
302	выводам что и	1	1
303	нигде прямо не	1	1
304	входит в него	1	1
305	то что и	1	1
306	как мы знаем	1	1
307	только после того	1	1
308	редких случаях и	1	1
309	все эти примеры	1	1
310	в развитии этого	1	1
311	ни у одного	1	1
312	только один раз	1	1
313	которые связаны с	1	1
314	он пьет из	1	1
315	на вопрос почему	1	1
316	как один из	1	1
317	состоит не в	1	1
318	и основной вывод	1	1
319	том что при	2	1
320	может быть отнесена	1	1
321	если бы она	1	1
322	и не по	1	1
323	потому что мы	1	1
324	об этом мы	1	1
325	и социальным развитием	1	1
326	а главным образом	1	1
327	происходит иначе чем	1	1
328	там где нет	2	1
329	может входить в	1	1
330	самым интимным образом	1	1
331	есть частный случай	1	1
332	или иначе говоря	1	1
333	в одной из	1	1
334	бы допустить что	1	1
335	это еще не	2	1
336	они не имеют	1	1
337	всех этих случаях	2	1
338	выше мы видели	1	1
339	вне всякого сомнения	1	1
340	главным образом в	1	1
341	что наряду с	1	1
342	в пределах одного	1	1
343	его функции в	1	1
344	всем тем что	1	1
345	с ним и	1	1
346	между небом и	1	1
347	это объясняет нам	1	1
348	знаем что это	2	1
349	некоторое время в	1	1
350	ней таким образом	1	1
351	она не имеет	1	1
352	не ясно что	1	1
353	том что там	1	1
354	как это легко	1	1
355	во-первых потому что	1	1
356	но как только	1	1
357	самая постановка вопроса	1	1
358	но и для	1	1
359	могут быть различны	1	1
360	свою противоположность и	1	1
361	на этом мы	1	1
362	вместе с другими	1	1
363	он должен был	1	1
364	и т д	36	1
365	происходит потому что	1	1
366	должны будем остановиться	1	1
367	силу присущих ему	2	1
368	первый план выдвигается	1	1
369	к неправильным выводам	1	1
370	что в его	1	1
371	как и вообще	1	1
372	на задний план	3	1
373	случае если бы	1	1
374	видим что в	1	1
375	нас к той	1	1
376	в ту же	1	1
377	он доходит до	1	1
378	что в одном	1	1
379	здесь может быть	1	1
380	то же в	2	1
381	целый ряд других	2	1
382	следует за ней	1	1
383	ранних ступенях развития	1	1
384	как уже указано	1	1
385	которых как показал	1	1
386	не в том	2	1
387	же относится и	1	1
388	может быть уже	1	1
389	этом мы скажем	1	1
390	он упирается в	1	1
391	что один из	1	1
392	таким образом к	1	1
393	все остальные категории	1	1
394	в который оно	1	1
395	в других местах	2	1
396	на которой он	1	1
397	как таковых и	1	1
398	с ним происходит	1	1
399	возникает вместе с	1	1
400	всегда остается в	1	1
401	иметь в виду	1	1
402	таким образом она	1	1
403	от предмета и	1	1
404	мы видели также	1	1
405	что он это	1	1
406	переносится в другую	1	1
407	что с ним	1	1
408	при помощи которых	1	1
409	не может входить	1	1
410	все же и	1	1
411	и в других	1	1
412	из них не	1	1
413	в целом они	1	1
414	с полной ясностью	1	1
415	этапы в развитии	1	1
416	только тем что	1	1
417	нас к пониманию	2	1
418	что как это	1	1
419	а не в	1	1
420	может быть достигнуто	1	1
421	один над другим	1	1
422	несмотря на все	1	1
423	от земли до	2	1
424	так же в	1	1
425	в широком смысле	1	1
426	в себя как	1	1
427	самом деле представляет	1	1
428	другими словами мы	1	1
429	и в том	1	1
430	что вовсе не	1	1
431	сказать что эта	1	1
432	это может быть	1	1
433	его связь с	1	1
434	в свою противоположность	2	1
435	наиболее развитой форме	1	1
436	мере того как	3	1
437	эти связи в	1	1
438	по мере того	3	1
439	в некоторых случаях	3	1
440	основана на том	2	1
441	его в себя	2	1
442	беда только в	1	1
443	это явствует из	1	1
444	и по разнообразию	1	1
445	на основе которого	1	1
446	и целый ряд	2	1
447	особенно часто в	1	1
448	он может быть	1	1
449	что и у	1	1
450	же может быть	1	1
451	мы до сих	2	1
452	допустить что этот	1	1
453	для нас это	1	1
454	и тогда он	1	1
455	другой стороны в	1	1
456	и здесь мы	1	1
457	что и не	1	1
458	есть одно и	2	1
459	она все же	1	1
460	возникает представление о	1	1
461	вывод который делает	1	1
462	как мы видим	1	1
463	быть достигнуто только	1	1
464	мы имеем только	1	1
465	что там где	1	1
466	может быть сделан	1	1
467	в силу присущих	2	1
468	настолько очевидно что	1	1
469	и не потому	2	1
470	тем что он	3	1
471	иначе чем это	1	1
472	у одного из	1	1
473	уже и сейчас	1	1
474	есть представление о	1	1
475	в свете приведенных	1	1
476	что ключ к	1	1
477	что несколько человек	1	1
478	и связанные с	1	1
479	и не могло	1	1
480	более ранней стадии	1	1
481	и что он	1	1
482	деле представляет собой	1	1
483	в таких случаях	2	1
484	он не мог	1	1
485	только с помощью	1	1
486	играют большую роль	1	1
487	друг в друга	1	1
488	он был бы	1	1
489	вне связи с	1	1
490	мы не будем	3	1
491	это и есть	1	1
492	небом и землей	1	1
493	с тем это	2	1
494	вслед за ней	1	1
495	это происходит потому	1	1
496	не в силу	2	1
497	как представление о	1	1
