N	2gram	Trubetskoy	Formalny
277	не так	1	5
278	если в	3	5
279	в отношении	6	5
280	должен был	4	5
281	что оно	4	5
282	отчасти и	1	5
283	приводит к	2	5
284	не имеет	5	5
285	да и	1	5
286	роли в	1	5
287	ни на	1	5
288	бы и	1	5
289	в значительной	3	5
290	в отличие	1	5
291	одной из	5	5
292	до известной	1	5
293	в самой	2	5
294	значение в	1	5
295	он становится	1	5
296	в широком	1	5
297	однако не	1	5
298	в эпоху	7	5
299	одной жизни	1	5
300	на все	2	5
301	в такой	1	5
302	период развития	1	5
303	отличие от	1	5
304	обстоит дело	1	5
305	мы должны	6	5
306	таким же	1	5
307	одного из	1	5
308	же в	1	5
309	все более	1	5
310	может и	1	5
311	настоящего времени	1	5
312	не можем	1	5
313	и другие	3	4
314	мы и	1	4
315	со всем	1	4
316	к этой	1	4
317	различны и	1	4
318	эта связь	1	4
319	только как	1	4
320	но даже	1	4
321	должна была	2	4
322	превращается в	2	4
323	самого начала	2	4
324	себе в	1	4
325	во всей	1	4
326	связи со	1	4
327	того же	6	4
328	все в	1	4
329	тем не	3	4
330	что такое	1	4
331	от тех	1	4
332	в таком	3	4
333	конце концов	3	4
334	между этими	2	4
335	тогда когда	2	4
336	и следовательно	1	4
337	из ветвей	1	4
338	нужно было	1	4
339	в учении	1	4
340	этот вопрос	1	4
341	должны были	1	4
342	или иное	2	4
343	социальной группе	1	4
344	он в	2	4
345	чтобы не	1	4
346	и сами	2	4
347	та же	1	4
348	на западе	3	4
349	как не	1	4
350	и действительно	2	4
351	значения и	1	4
352	нет в	1	4
353	думать что	1	4
354	дальнейшее развитие	1	4
355	до настоящего	1	4
356	совпадает с	1	4
357	идет о	1	4
358	наконец в	2	4
359	так чтобы	2	4
360	его нельзя	1	4
361	целый ряд	4	4
362	более и	1	4
363	и во	1	4
364	но именно	1	4
365	и о	3	4
366	но если	2	4
367	он должен	1	4
368	сам он	1	4
369	зависит от	1	4
370	не для	1	4
371	в ином	1	4
372	или иначе	3	4
373	но эта	1	4
374	один и	1	4
375	с самого	3	4
376	но при	2	4
377	же что	1	4
378	только то	1	4
379	одним из	2	4
380	и тогда	4	4
381	не к	2	4
382	к сожалению	3	3
383	для всех	2	3
384	дело с	1	3
385	требует от	2	3
386	в одном	3	3
387	исторического развития	2	3
388	она является	1	3
389	всех тех	1	3
390	притом в	1	3
391	а именно	1	3
392	широком смысле	1	3
393	связано с	2	3
394	а отчасти	1	3
395	было в	1	3
396	ничто не	1	3
397	язык в	1	3
398	не всегда	2	3
399	это было	1	3
400	из себя	2	3
401	но они	1	3
402	уже как	1	3
403	ней и	1	3
404	формы в	1	3
405	друг с	5	3
406	эта тенденция	1	3
407	к этим	1	3
408	и иной	2	3
409	мы видим	1	3
410	именно из	2	3
411	а и	1	3
412	души и	1	3
413	в качестве	3	3
414	и через	1	3
415	и развитие	1	3
416	этими двумя	2	3
417	лежит в	1	3
418	касается до	1	3
419	лишь постольку	1	3
420	из одного	1	3
421	в чем	1	3
422	и своей	1	3
423	от них	2	3
424	не имеющие	1	3
425	материалом для	1	3
426	для создания	1	3
427	от характера	1	3
428	не связанных	1	3
429	так что	3	3
430	всех других	2	3
431	все те	1	3
432	и тот	1	3
433	тем и	2	3
434	она была	1	3
435	культуры и	3	3
436	что жизнь	1	3
437	если они	1	3
438	и особенно	2	3
439	сливаются в	1	3
440	можно только	2	3
441	связи и	1	3
442	и этот	1	3
443	и конечно	1	3
444	к одной	2	3
445	смысле слова	1	3
446	и при	3	3
447	связей с	1	3
448	сменяют друг	1	3
449	чтобы стать	1	3
450	и из	2	3
451	иное значение	1	3
452	от этой	1	3
453	борьбы с	1	3
454	со всеми	2	3
455	так или	3	3
456	нам в	1	3
457	одновременно с	1	3
458	можно назвать	2	3
459	вряд ли	1	3
460	в которых	4	3
461	том как	1	3
462	вследствие этого	1	3
463	от всей	1	3
464	в каком	1	3
465	ничего общего	2	3
466	все они	1	3
467	этого они	1	3
468	ли они	2	3
469	том числе	5	3
470	и если	3	3
471	явления и	1	3
472	оно является	2	3
473	что уже	1	3
474	состоит в	2	3
475	в самую	1	3
476	в сознании	1	3
477	он может	1	3
478	то по	1	3
479	то или	2	3
480	пришлось бы	1	3
481	тот же	2	3
482	подойти к	3	3
483	из своих	2	3
484	с их	1	3
485	или иной	2	3
486	этом не	1	3
487	на нее	3	3
488	перейти к	1	3
489	на его	1	3
490	с другом	5	3
491	этих элементов	1	3
492	тем более	1	3
493	к одному	1	3
494	одну из	1	3
495	когда он	3	3
496	не с	2	3
497	числе и	4	3
498	же самое	2	3
499	указаний на	1	3
500	что о	2	3
501	и прежде	1	3
502	на то	2	3
503	мира в	1	3
504	бытия в	1	3
505	и совершенно	1	3
506	мир не	1	2
507	все что	2	2
508	связан с	2	2
509	в душе	1	2
510	что два	1	2
511	равнодушен к	1	2
512	о чем	1	2
513	это учение	1	2
514	связь с	2	2
515	их не	1	2
516	о мире	1	2
517	ее с	2	2
518	иначе как	1	2
519	представление о	6	2
520	общем можно	1	2
521	том или	1	2
522	или ином	1	2
523	тем или	1	2
524	при помощи	1	2
525	как из	1	2
526	и того	1	2
527	знают лишь	1	2
528	не могли	1	2
529	по тем	1	2
530	конкретные формы	1	2
531	говорить не	1	2
532	по возможности	1	2
533	и другой	2	2
534	в этот	1	2
535	между отдельными	1	2
536	в строгом	1	2
537	совершенно неправильно	1	2
538	без труда	1	2
539	соприкасается с	1	2
540	этих последних	1	2
541	другой социальной	1	2
542	с этими	1	2
543	что она	1	2
544	работа в	1	2
545	в создании	2	2
546	нет никаких	1	2
547	себя в	1	2
548	искусства не	1	2
549	наука об	1	2
550	этого и	1	2
551	видели что	1	2
552	как средство	1	2
553	что человек	1	2
554	лишь о	1	2
555	несмотря на	6	2
556	а ведь	1	2
557	на этих	1	2
558	они в	2	2
559	чем в	1	2
560	прежде чем	1	2
561	но совершенно	1	2
562	говорить лишь	1	2
563	лишь на	1	2
564	на земле	1	2
565	эти последние	1	2
566	и некоторые	1	2
567	не был	1	2
568	действительно если	1	2
569	той или	2	2
570	и мир	2	2
571	а с	7	2
572	или к	1	2
573	творца и	2	2
574	чтобы он	1	2
575	что его	1	2
576	именно потому	1	2
577	объясняется и	1	2
578	так называемые	3	2
579	через нее	1	2
580	иметь в	1	2
581	эта эволюция	1	2
582	как известно	1	2
583	однако в	1	2
584	общего с	2	2
585	своем целом	1	2
586	и есть	1	2
587	жизни с	1	2
588	согласно учению	1	2
589	а отсюда	1	2
590	необходимо чтобы	1	2
591	иной раз	2	2
592	этом процессе	1	2
593	события в	1	2
594	из этой	2	2
595	в какой-то	1	2
596	нее не	2	2
597	с душой	1	2
598	как с	1	2
599	жизни а	1	2
600	что оставалось	1	2
601	это уже	1	2
602	эти явления	1	2
603	творчество как	1	2
604	постольку поскольку	1	2
605	очень много	2	2
606	совершенно иное	1	2
607	начинается с	1	2
608	с ними	1	2
609	этой точки	2	2
610	к искусству	1	2
611	эти элементы	1	2
612	их и	1	2
613	заключается в	1	2
614	быть даже	2	2
615	в одних	1	2
616	далеко не	4	2
617	и так	1	2
618	никто не	1	2
619	и материальной	2	2
620	ни к	1	2
621	совершенно иной	2	2
622	не совпадает	1	2
623	мира как	1	2
624	не должно	1	2
625	не должны	2	2
626	только тогда	1	2
627	не потому	2	2
628	слова с	1	2
629	случае с	1	2
630	имеем в	1	2
631	или вообще	1	2
632	к ним	3	2
633	к не	1	2
634	на этот	4	2
635	для этих	2	2
636	только с	1	2
637	и нет	3	2
638	из него	2	2
639	предполагает существование	1	2
640	литературы мы	2	2
641	к началу	1	2
642	и всякий	1	2
643	ему в	2	2
644	связанных с	2	2
645	ни с	1	2
646	своей основной	1	2
647	при таких	1	2
648	мы имеем	2	2
649	с системой	1	2
650	телом в	1	2
651	таком случае	1	2
652	в русском	2	2
653	в виде	4	2
654	но с	3	2
655	оставаясь в	1	2
656	который как	1	2
657	в силу	5	2
658	не отрицал	1	2
659	они могли	1	2
660	самые эти	1	2
661	языка с	1	2
662	что перед	1	2
663	что мы	2	2
664	однако это	1	2
665	мира и	1	2
666	а иногда	1	2
667	участие в	1	2
668	в каждой	1	2
669	на такое	1	2
670	мере в	1	2
671	людей в	1	2
672	это объясняется	1	2
673	человека в	1	2
674	дело не	1	2
675	бы например	2	2
676	человека и	1	2
677	и всякая	1	2
678	особенно ярко	1	2
679	элементов в	1	2
680	не связанные	1	2
681	занимают в	1	2
682	происходит в	1	2
683	есть не	1	2
684	словами в	1	2
685	получает свое	1	1
686	человек может	1	1
687	этого в	1	1
688	и содержанием	1	1
689	слова здесь	1	1
690	в момент	1	1
691	воплощения в	1	1
692	творчества в	1	1
693	не самой	1	1
694	в разных	2	1
695	она уже	1	1
696	пустоту и	1	1
697	они у	1	1
698	но тем	1	1
699	занять место	1	1
700	одно из	2	1
701	говорить что	1	1
702	по мере	1	1
703	котором они	1	1
704	с собой	1	1
705	господствует в	1	1
706	то теперь	1	1
707	по-видимому и	1	1
708	является образ	1	1
709	чтобы в	1	1
710	контрастом с	1	1
711	причем эта	1	1
712	черты в	1	1
713	разрушает и	1	1
714	некоторые другие	1	1
715	жизнь в	1	1
716	необходимо с	1	1
717	этой воли	1	1
718	этой точке	1	1
719	было очень	1	1
720	том же	1	1
721	и требует	1	1
722	показаться что	1	1
723	похож на	2	1
724	и вместе	4	1
725	одновременно и	2	1
726	на эту	1	1
727	разрыва с	1	1
728	только для	2	1
729	принять в	1	1
730	стремление к	1	1
731	по своим	2	1
732	целым рядом	1	1
733	жизни на	1	1
734	пользуются и	1	1
735	только что	2	1
736	в себя	1	1
737	культуры в	1	1
738	как только	1	1
739	те черты	1	1
740	полагают что	1	1
741	а вместе	1	1
742	и образ	1	1
743	влечет за	2	1
744	прочное гнездо	1	1
745	такая подмена	1	1
746	что связано	1	1
747	в первую	1	1
748	на человека	1	1
749	на этой	1	1
750	не существует	1	1
751	что душа	1	1
752	тем с	2	1
753	существование и	1	1
754	силы и	2	1
755	трудно было	1	1
756	времени в	1	1
757	к своей	1	1
758	исследований в	1	1
759	для себя	1	1
760	смысле общего	1	1
761	случае мы	1	1
762	за собой	3	1
763	людей и	2	1
764	а между	1	1
765	уже почти	1	1
766	чистом виде	1	1
767	в постижении	1	1
768	душу и	1	1
769	не вполне	3	1
770	так называемых	1	1
771	указания на	1	1
772	всегда и	3	1
773	друг на	2	1
774	художественном творчестве	1	1
775	свил себе	1	1
776	являются его	1	1
777	без всякого	1	1
778	когда человек	2	1
779	он создал	1	1
780	сдвиг в	1	1
781	такою же	1	1
782	привели к	1	1
783	это отличие	1	1
784	примыкают к	1	1
785	что все	4	1
786	богов и	5	1
787	когда какой-нибудь	1	1
788	его все	1	1
789	вводят в	1	1
790	но этим	1	1
791	этой роли	1	1
792	у этих	1	1
793	а следовательно	1	1
794	здесь идет	1	1
795	нет выхода	1	1
796	общих чертах	1	1
797	и стать	1	1
798	всего со	1	1
799	ними в	1	1
800	в связь	1	1
801	то о	1	1
802	крайней мере	5	1
803	морали в	1	1
804	представить себе	1	1
805	этой задачи	2	1
806	собой и	1	1
807	к их	1	1
808	она и	1	1
809	нельзя сказать	1	1
810	эта особенность	1	1
811	ввести в	1	1
812	следует сказать	1	1
813	что сама	1	1
814	религии в	3	1
815	нельзя в	1	1
816	подходя к	2	1
817	тот который	1	1
818	каждом шагу	1	1
819	под знаком	1	1
820	с нашей	1	1
821	образом каждый	1	1
822	из существующих	1	1
823	себе не	1	1
824	нельзя считать	1	1
825	у него	1	1
826	проникают в	1	1
827	живет и	1	1
828	в народных	3	1
829	на создание	1	1
830	пути и	1	1
831	как по	1	1
832	и возникло	1	1
833	с духом	1	1
834	которое в	1	1
835	всем что	1	1
836	на одну	1	1
837	помимо этого	1	1
838	бы удалось	1	1
839	этом последнем	1	1
840	их он	1	1
841	вследствие того	1	1
842	себя как	1	1
843	основано на	2	1
844	во главе	1	1
845	всех их	1	1
846	о которых	1	1
847	связанный с	2	1
848	при которых	1	1
849	во-первых с	1	1
850	на себе	1	1
851	и у	8	1
852	весь вопрос	1	1
853	базируются на	1	1
854	периода эта	1	1
855	одинаковы с	1	1
856	они к	1	1
857	к новой	1	1
858	не имея	1	1
859	и быт	1	1
860	границы между	1	1
861	что даже	1	1
862	если не	2	1
863	стороны сами	1	1
864	имеет свой	1	1
865	которые и	1	1
866	так обстоит	1	1
867	совершенно чуждые	1	1
868	это по	1	1
869	и детализации	1	1
870	всей этой	1	1
871	ни один	2	1
872	не были	1	1
873	над другими	1	1
874	черт в	1	1
875	кто же	1	1
876	из двух	1	1
877	народных песен	1	1
878	утвердиться на	1	1
879	его жизнь	1	1
880	по своей	2	1
881	с ней	3	1
882	этот период	2	1
883	и несколько	1	1
884	признает и	1	1
885	и глубоко	1	1
886	возможно что	1	1
887	и никогда	1	1
888	оно имеет	1	1
889	вера в	1	1
890	притом как	1	1
891	то у	1	1
892	о его	1	1
893	перед самой	1	1
894	которое мы	1	1
895	нашей точки	1	1
896	находились в	1	1
897	образом в	5	1
898	теперь при	1	1
899	в зачатке	1	1
900	чаще всего	1	1
901	их отношение	1	1
902	его к	1	1
903	это совершенно	1	1
904	есть ли	1	1
905	взглянуть на	1	1
906	в одну	1	1
907	ведь эта	1	1
908	одного и	1	1
909	лишь по	1	1
910	русской почве	2	1
911	и человеком	2	1
912	мире и	1	1
913	это неверно	1	1
914	утверждать что	2	1
915	а потому	1	1
916	в состав	1	1
917	к лицу	1	1
918	природы от	1	1
919	что касается	1	1
920	удается но	1	1
921	и связанные	2	1
922	этого периода	2	1
923	известно что	1	1
924	которой не	1	1
925	из таких	1	1
926	эти особенности	1	1
927	особенно важное	1	1
928	данного народа	1	1
929	только человек	1	1
930	к установлению	1	1
931	из которых	4	1
932	созидания и	1	1
933	он умеет	1	1
934	когда его	1	1
935	и делает	1	1
936	были очень	1	1
937	связывается с	3	1
938	то с	3	1
939	под этим	1	1
940	только еще	1	1
941	с этого	1	1
942	есть проблема	1	1
943	философские системы	1	1
944	оно есть	1	1
945	то время	1	1
946	соблюдении всех	1	1
947	легче и	1	1
948	для каждого	2	1
949	ли не	1	1
950	ничто в	1	1
951	состоит из	1	1
952	много но	1	1
953	связанные с	7	1
954	эту сторону	1	1
955	на русской	2	1
956	развитие самого	1	1
957	этой области	1	1
958	о котором	2	1
959	сравнению с	2	1
960	важное значение	1	1
961	из которого	3	1
962	но вместе	2	1
963	на каждом	1	1
964	непосредственно ни	1	1
965	по крайней	5	1
966	частей и	1	1
967	такое положение	2	1
968	нет ничего	1	1
969	именно тем	1	1
970	этих новых	1	1
971	и состоит	1	1
972	бы с	1	1
973	видим что	1	1
974	с материальной	2	1
975	с каким-нибудь	1	1
976	и заставляет	2	1
977	задний план	1	1
978	на друга	2	1
979	по сравнению	2	1
980	жизни из	1	1
981	них как	1	1
982	в понятие	1	1
983	этому учению	1	1
984	а через	1	1
985	тех пор	2	1
986	эти различия	1	1
987	и больше	2	1
988	уже говорили	1	1
989	воплощается в	1	1
990	ее существование	1	1
991	чтобы она	1	1
992	формой и	1	1
993	имеет никакого	1	1
994	нет никакой	1	1
995	вслед за	2	1
996	связями с	1	1
997	так легко	1	1
998	тот факт	1	1
999	друга и	1	1
1000	все дальнейшее	1	1
1001	тогда как	1	1
1002	остатка в	1	1
1003	исторической перспективы	1	1
1004	чем с	1	1
1005	духом и	1	1
1006	впервые в	1	1
1007	для широких	1	1
1008	из первых	1	1
1009	в образе	2	1
1010	и раньше	1	1
1011	ли этот	1	1
1012	элементов которые	1	1
1013	теперь уже	1	1
1014	органически не	1	1
1015	и эпических	1	1
1016	две основные	1	1
1017	в другое	2	1
1018	другом не	1	1
1019	чуть ли	1	1
1020	богатства и	1	1
1021	уже с	3	1
1022	какой-нибудь другой	1	1
1023	для россии	1	1
1024	знаменательно что	1	1
1025	поэтому что	2	1
1026	развития у	1	1
1027	только некоторые	1	1
1028	может не	1	1
1029	благодаря этому	2	1
1030	того как	1	1
1031	переворот во	1	1
1032	лишь то	1	1
1033	сравнительного изучения	1	1
1034	еще и	1	1
1035	которых он	1	1
1036	определить в	1	1
1037	знаем и	1	1
1038	что так	1	1
1039	в общих	1	1
1040	что с	1	1
1041	как самое	1	1
1042	богослужения и	3	1
1043	на которой	1	1
1044	лицом к	1	1
1045	религией и	2	1
1046	коренной переворот	1	1
1047	превратиться в	1	1
1048	отношение которое	1	1
1049	в каком-либо	1	1
1050	различия между	2	1
1051	борьбу с	1	1
1052	больше чем	2	1
1053	никаких указаний	1	1
1054	у всех	2	1
1055	сама в	1	1
1056	жизни это	1	1
1057	что к	1	1
1058	без остатка	2	1
1059	а также	2	1
1060	о характере	1	1
1061	в ту	1	1
1062	он один	2	1
1063	положение в	2	1
1064	случае не	3	1
1065	в познании	1	1
1066	может только	1	1
1067	но по	3	1
1068	силу этого	1	1
1069	можем знать	1	1
1070	на одном	1	1
1071	по своему	2	1
1072	остается лишь	1	1
1073	путь к	3	1
1074	целого и	1	1
1075	а так	3	1
1076	как результат	1	1
1077	совершенно ясно	1	1
1078	стиль который	1	1
1079	проникли в	1	1
1080	на них	1	1
1081	тоже не	1	1
1082	о сущности	1	1
1083	тех проблем	1	1
1084	между нами	1	1
1085	эти тенденции	1	1
1086	эпохи с	1	1
1087	что от	1	1
1088	на задний	1	1
1089	это связано	1	1
1090	а просто	1	1
1091	сопоставляются с	1	1
1092	другими словами	1	1
1093	так называемой	2	1
1094	надо было	2	1
1095	в течение	4	1
1096	языку и	1	1
1097	это для	1	1
1098	связи то	1	1
1099	связана с	2	1
1100	отличные от	1	1
1101	к тем	1	1
1102	или из	1	1
1103	в начале	2	1
1104	в нашей	1	1
1105	факт что	1	1
1106	конечно нет	1	1
1107	в самостоятельный	1	1
1108	идет речь	1	1
1109	всегда на	2	1
1110	еще на	2	1
1111	бы по	1	1
1112	уже тогда	1	1
1113	всех его	1	1
1114	вступают в	1	1
1115	между формой	1	1
1116	о диалектах	1	1
1117	пути к	2	1
1118	которые в	2	1
1119	самый термин	1	1
1120	может показаться	1	1
1121	бытия и	1	1
1122	на двух	1	1
1123	влиянием в	1	1
1124	эти два	1	1
1125	эти новые	1	1
1126	не удалось	1	1
1127	элементарной и	1	1
1128	технических средств	1	1
1129	так к	1	1
1130	и живых	1	1
1131	души есть	1	1
1132	с религией	1	1
1133	он существует	1	1
