N	3gram	Bakhtin_KF	Problemy
103	а не я	2	1
104	менее всего можно	1	1
105	в этот момент	1	1
106	и было бы	1	1
107	не о том	1	1
108	в бытии и	2	1
109	и как бы	1	1
110	к себе как	2	1
111	есть действительно и	1	1
112	в себе в	1	1
113	ничего общего не	2	1
114	по себе а	1	1
115	ведь только в	1	1
116	и в трагедии	1	1
117	этом смысле можно	1	1
118	своем смысле и	2	1
119	какого бы то	1	1
120	лишь как момент	2	1
121	истинное суждение не	1	1
122	сих пор не	1	1
123	в своем смысле	5	1
124	во всех его	1	1
125	проникает в его	1	1
126	и в каких	1	1
127	отсюда следует что	1	1
128	мы будем говорить	1	1
129	из него все	1	1
130	во всех отношениях	2	1
131	не я и	1	1
132	в котором он	3	1
133	для себя и	1	1
134	в ней в	1	1
135	и во всех	1	1
136	сознания и не	1	1
137	бы не было	1	1
138	и тот же	3	1
139	не в том	1	1
140	потому что в	1	1
141	не совпадает с	1	1
142	значит однако что	1	1
143	было дано в	1	1
144	одного и того	1	1
145	не укоренен в	1	1
146	может быть только	7	1
147	если бы оно	1	1
148	точки зрения автора	1	1
149	на первом плане	2	1
150	все это может	1	1
151	не потому что	1	1
152	один миг не	1	1
153	бы оно было	1	1
154	в первом случае	1	1
155	сознаний из которых	1	1
156	здесь не в	1	1
157	и для него	2	1
158	вместо того чтобы	1	1
159	и все эти	2	1
160	иной чем в	1	1
161	в нем нет	1	1
162	в этом мире	1	1
163	и в своих	1	1
164	как бы он	1	1
165	и кажется что	1	1
166	в его собственном	1	1
167	о нем но	1	1
168	совершенно иной чем	1	1
169	ясно и отчетливо	1	1
170	в каком плане	1	1
171	остановимся еще на	1	1
172	слово не может	1	1
173	и того же	1	1
174	зависит от того	1	1
175	только в нем	1	1
176	в движение по	1	1
177	могла бы быть	3	1
178	в котором я	2	1
179	до того что	1	1
180	ведь оно не	1	1
181	но уже не	1	1
182	в одном кругозоре	1	1
183	не может не	1	1
184	всех других для	1	1
185	в непосредственной близости	1	1
186	не как содержательное	1	1
187	и эта интонация	1	1
188	в виду и	1	1
189	в нем эта	1	1
190	возможных точек зрения	1	1
191	в нем в	1	1
192	смысле и в	1	1
193	быть не может	1	1
194	себя и для	1	1
195	только в форме	1	1
196	и мысли но	1	1
197	мог бы быть	1	1
198	бы меня не	1	1
199	и их мира	1	1
200	того или иного	3	1
201	но прежде всего	1	1
202	в известном смысле	1	1
203	не вступает в	1	1
204	вмещает в себя	1	1
205	на один миг	1	1
206	в его целом?	1	1
207	общего не имеет	1	1
208	прежде всего определяется	1	1
209	не было и	1	1
210	ничем меня не	1	1
211	и менее всего	1	1
212	оно ни было	1	1
213	точки зрения формальной	1	1
214	и не потому	1	1
215	может быть понято	1	1
216	ни в один	1	1
217	времени и пространства	1	1
218	точки зрения смысла	2	1
219	то что уже	1	1
220	и ни в	2	1
221	несмотря на то	1	1
222	отношении к нему	1	1
223	независимо от того	1	1
224	жизнь и это	1	1
225	и не должен	1	1
226	не может стать	1	1
227	из которых слагается	1	1
228	уже не может	2	1
229	со всех сторон	1	1
230	не было бы	3	1
231	в противном случае	1	1
232	не значит однако	1	1
233	в литературе о	1	1
234	в его действительной	1	1
235	там где есть	1	1
236	бы оно ни	1	1
237	и для другого	1	1
238	и в своей	3	1
239	имеем в виду	2	1
240	ведь если бы	1	1
241	до конца и	1	1
242	не менее в	1	1
243	слово не только	1	1
244	и именно в	1	1
245	как необходимый момент	1	1
246	один и тот	3	1
247	в этом его	2	1
248	это в корне	1	1
249	но может быть	1	1
250	не теряя своей	1	1
251	в своих границах	2	1
252	и то что	1	1
253	и единство бытия	1	1
254	себе как к	1	1
255	тем или иным	1	1
256	уже не в	1	1
257	в котором не	1	1
258	она может быть	1	1
259	друг для друга	1	1
260	но здесь мы	1	1
261	мы не найдем	1	1
262	в основе нашей	1	1
263	притом не только	1	1
264	в другом случае	1	1
265	все это в	1	1
266	вопрос о том	2	1
267	это и есть	1	1
268	уже не только	1	1
269	развивается как бы	1	1
270	непосредственной близости к	1	1
271	лежит в основе	1	1
272	если бы не	1	1
