N	2gram	Losev_Prob	Mirosoze
258	то нет	2	5
259	думать что	2	5
260	на путь	1	5
261	как будто	6	5
262	в той	2	4
263	что было	2	4
264	в момент	2	4
265	самого человека	1	4
266	к этой	2	4
267	то остается	1	4
268	и люди	1	4
269	нас в	4	4
270	не хочет	3	4
271	в своих	3	4
272	и даже	19	4
273	уже нет	1	4
274	в такой	3	4
275	было не	1	4
276	нельзя было	3	4
277	сам не	1	4
278	в него	3	4
279	не что	5	4
280	в движении	1	4
281	есть также	3	4
282	что они	5	4
283	ее и	1	4
284	мы видим	2	4
285	что иное	5	4
286	в каждом	1	4
287	в подростке	1	4
288	понять его	2	4
289	это очень	1	4
290	и можно	3	4
291	будто бы	4	4
292	тому что	6	4
293	время как	2	4
294	в свете	1	4
295	себе и	2	4
296	в чем	3	4
297	человека а	2	4
298	а для	1	4
299	а с	1	4
300	отношение между	2	4
301	так что	12	4
302	и что	21	4
303	как человек	2	4
304	и по	3	4
305	не случайно	1	4
306	от всякого	2	4
307	его с	1	4
308	тогда когда	4	4
309	для них	5	4
310	ни в	13	4
311	и тот	2	4
312	но на	1	4
313	в начале	1	4
314	оно есть	1	4
315	то время	2	4
316	как о	4	4
317	от его	1	4
318	никто не	2	4
319	не знали	1	4
320	к другому	1	4
321	к которой	1	4
322	же есть	1	4
323	человека от	1	4
324	и тогда	2	4
325	и до	3	4
326	ли вы	2	4
327	в истории	6	4
328	может ли	1	4
329	только с	3	4
330	мы еще	3	4
331	он должен	2	4
332	могут быть	2	4
333	мир в	1	4
334	может не	1	4
335	ни с	1	4
336	сам он	1	4
337	мы не	6	4
338	сознания и	4	4
339	все равно	7	4
340	все эти	15	4
341	есть в	9	4
342	по своему	14	4
343	особенно в	3	4
344	не все	4	4
345	из людей	1	4
346	значит что	6	4
347	и их	4	4
348	от того	2	4
349	место в	2	4
350	идея и	2	4
351	и только	7	4
352	конце концов	11	4
353	иное как	5	4
354	является в	3	3
355	в душе	1	3
356	и всю	2	3
357	закона и	1	3
358	можно и	1	3
359	это значит	4	3
360	решения вопроса	1	3
361	о чем	11	3
362	в виду	10	3
363	мысль о	3	3
364	давно уже	1	3
365	все же	7	3
366	мир и	1	3
367	в записках	1	3
368	этого вопроса	1	3
369	то это	3	3
370	даже и	18	3
371	в противоположность	1	3
372	входит в	4	3
373	одной и	1	3
374	превращается в	1	3
375	конечно не	3	3
376	не вполне	4	3
377	можно ли	9	3
378	будет и	2	3
379	но этот	1	3
380	с другим	1	3
381	то чтобы	1	3
382	все внешнее	1	3
383	находится в	2	3
384	есть по	6	3
385	к этому	1	3
386	дает для	1	3
387	есть выражение	2	3
388	и еще	3	3
389	на том	5	3
390	в состоянии	2	3
391	хотя и	8	3
392	от всякой	2	3
393	и сама	2	3
394	одним из	2	3
395	я и	2	3
396	но ведь	6	3
397	одно только	1	3
398	есть та	2	3
399	же как	2	3
400	для человеческого	1	3
401	но когда	2	3
402	но все-таки	2	3
403	во всех	9	3
404	остается в	1	3
405	на смену	1	3
406	ту же	1	3
407	между тем	3	3
408	и тем	16	3
409	и та	2	3
410	должны были	3	3
411	этот путь	1	3
412	не значит	4	3
413	с которым	1	3
414	и самый	3	3
415	были бы	2	3
416	и самое	1	3
417	ближе к	2	3
418	для себя	9	3
419	и должно	2	3
420	на почве	2	3
421	учение о	5	3
422	в картине	1	3
423	его во	2	3
424	науки и	2	3
425	в идиоте	1	3
426	со всеми	2	3
427	что нет	3	3
428	их и	1	3
429	и будет	2	3
430	в пределах	2	3
431	как не	1	3
432	к его	2	3
433	ли он	2	3
434	в которые	1	3
435	в значительной	2	3
436	сознание и	2	3
437	есть одно	1	3
438	роль в	2	3
439	это все	1	3
440	и поэтому	2	3
441	не быть	2	3
442	только один	3	3
443	и той	4	3
444	что же	18	3
445	тому как	3	3
446	на этот	3	3
447	он может	1	3
448	всяком случае	11	3
449	из него	1	3
450	же он	1	3
451	выходит за	1	3
452	литературы и	5	3
453	проникает в	1	3
454	и то	15	3
455	стоит на	1	3
456	что оно	4	3
457	и всякий	1	3
458	нет ни	1	3
459	записках из	1	3
460	ничего кроме	1	3
461	для нас	11	3
462	ведь это	4	3
463	но с	2	3
464	от всех	2	3
465	всегда есть	7	3
466	и эта	1	3
467	говорят о	2	3
468	идеи и	1	3
469	на его	2	3
470	об этом	10	3
471	они стали	1	3
472	что всякий	7	3
473	мы должны	5	3
474	есть всегда	1	3
475	но она	3	3
476	не с	1	3
477	лишь как	1	3
478	и всегда	3	3
479	идеи но	1	3
480	человеческого сознания	1	3
481	и самого	5	3
482	ничего подобного	2	3
483	природой и	1	3
484	стали бы	1	3
485	и ничего	4	3
486	но для	3	3
487	на большую	1	2
488	с которой	3	2
489	мир не	1	2
490	понял что	1	2
491	с которыми	4	2
492	что если	5	2
493	вообще не	5	2
494	и своего	1	2
495	я знаю	1	2
496	и переходит	1	2
497	из всех	1	2
498	них есть	1	2
499	к учению	1	2
500	в первых	1	2
501	тем как	1	2
502	и был	1	2
503	течений в	1	2
504	его от	4	2
505	то не	2	2
506	что наш	1	2
507	до последнего	2	2
508	по себе	20	2
509	и сам	3	2
510	на свою	1	2
511	уже на	3	2
512	много раз	1	2
513	когда это	1	2
514	к самому	2	2
515	есть самое	1	2
516	даже до	1	2
517	не менее	26	2
518	только для	3	2
519	есть то	5	2
520	ведь не	1	2
521	если в	2	2
522	у которых	1	2
523	в действительности	5	2
524	которой он	4	2
525	вот почему	1	2
526	и другой	1	2
527	во многих	4	2
528	начала xx	2	2
529	из себя	1	2
530	не стал	2	2
531	и окончательное	1	2
532	в чистом	3	2
533	учению о	2	2
534	делает его	2	2
535	с другой	8	2
536	в прошлом	1	2
537	ни одного	1	2
538	более сложное	1	2
539	глубине его	1	2
540	нас на	2	2
541	ее как	1	2
542	они должны	2	2
543	быть в	1	2
544	ли она	1	2
545	во всей	4	2
546	оказывается что	4	2
547	а мы	1	2
548	в идеале	1	2
549	не будут	1	2
550	нет никаких	2	2
551	того же	3	2
552	чувствовал что	1	2
553	остался в	1	2
554	не имеющих	4	2
555	то в	6	2
556	и весь	4	2
557	такой степени	1	2
558	самостоятельное значение	1	2
559	которая должна	1	2
560	есть ли	2	2
561	что ведь	1	2
562	такого рода	20	2
563	смысле в	1	2
564	начала и	1	2
565	это отношение	3	2
566	после этого	4	2
567	этот мир	1	2
568	что такое	23	2
569	как можно	1	2
570	есть еще	3	2
571	связи с	8	2
572	не о	7	2
573	внутри самого	2	2
574	и недостаточно	1	2
575	ничего и	2	2
576	необходимости и	1	2
577	и именно	1	2
578	смысл но	2	2
579	тут в	1	2
580	был не	2	2
581	в смысле	2	2
582	жизни то	1	2
583	что их	4	2
584	могли бы	2	2
585	смысл и	3	2
586	не означает	1	2
587	уже к	1	2
588	и чтобы	3	2
589	романы достоевского	1	2
590	от которых	2	2
591	что эта	2	2
592	для сохранения	1	2
593	природу и	1	2
594	когда мы	10	2
595	не раз	2	2
596	всего только	2	2
597	слова что	1	2
598	этих словах	1	2
599	столь же	1	2
600	с разных	1	2
601	о своей	1	2
602	бы быть	1	2
603	что без	1	2
604	его к	1	2
605	речи о	1	2
606	во время	1	2
607	в мысли	2	2
608	и ее	9	2
609	все исторические	1	2
610	самим собою	1	2
611	и решать	2	2
612	наук и	1	2
613	а потому	2	2
614	во втором	1	2
615	и возможно	2	2
616	вопросы о	1	2
617	и который	3	2
618	же начала	1	2
619	с такой	1	2
620	и никто	1	2
621	большую роль	2	2
622	и менее	4	2
623	была бы	2	2
624	в сущности	2	2
625	сам по	7	2
626	революции он	1	2
627	находятся в	2	2
628	разного рода	9	2
629	подобно тому	2	2
630	он стоит	2	2
631	если не	6	2
632	самом деле	10	2
633	их в	6	2
634	преступление и	1	2
635	же о	1	2
636	и действительно	1	2
637	к нам	1	2
638	существует не	1	2
639	которая не	1	2
640	в каком	7	2
641	который и	1	2
642	самое главное	1	2
643	существует для	1	2
644	который с	1	2
645	что мы	23	2
646	своей собственной	1	2
647	не имеют	6	2
648	тотчас же	3	2
649	думал что	1	2
650	в тихом	1	2
651	относится к	6	2
652	мы хотели	1	2
653	не сам	1	2
654	есть у	1	2
655	и уже	4	2
656	то все	1	2
657	и об	1	2
658	смысл в	1	2
659	не потому	2	2
660	только это	1	2
661	вот уже	1	2
662	будет уже	1	2
663	потому и	2	2
664	переход от	1	2
665	в сфере	1	2
666	что я	1	2
667	под знаком	1	2
668	говорил что	1	2
669	правда в	3	2
670	нет то	1	2
671	только потому	4	2
672	многие из	2	2
673	его как	2	2
674	бы его	3	2
675	и искусства	5	2
676	для нашего	3	2
677	бы за	1	2
678	нас не	5	2
679	и уж	6	2
680	чем все	1	2
681	всего мира	1	2
682	на что	3	2
683	тому чтобы	2	2
684	ни к	1	2
685	этом отношении	2	2
686	он и	8	2
687	о нем	3	2
688	тут не	2	2
689	ее в	2	2
690	что во	1	2
691	и п	1	2
692	со своим	1	2
693	на самом	9	2
694	имел в	2	2
695	же не	1	2
696	есть акт	1	2
697	с их	1	2
698	основана на	2	2
699	в свои	1	2
700	но эта	3	2
701	раз навсегда	1	2
702	а без	1	2
703	совсем иное	2	2
704	которое было	2	2
705	в обычном	1	2
706	и без	6	2
707	в какой	1	2
708	было достаточно	1	2
709	есть только	16	2
710	перед собой	1	2
711	к своему	2	2
712	как ее	2	2
713	как люди	1	2
714	нисколько не	3	2
715	это было	3	2
716	для нашей	3	2
717	но потом	1	2
718	бы это	1	2
719	идет к	1	2
720	еще до	1	2
721	ко всему	1	2
722	и хочет	2	2
723	и других	1	2
724	о версилове	1	2
725	россия есть	1	2
726	ли может	1	2
727	это совершенно	6	2
728	ни один	1	2
729	ставить и	2	2
730	что нужно	1	2
731	этот роковой	1	2
732	иное чем	1	2
733	нужно было	1	2
734	другим и	2	2
735	и лизы	1	2
736	отношений между	2	2
737	кто не	1	2
738	веры в	1	2
739	тем самым	11	2
740	человека с	2	2
741	чего же	1	2
742	на всю	2	2
743	как то	1	2
744	происходит от	1	2
745	и часто	2	2
746	прежде чем	3	2
747	зосима говорит	1	2
748	и о	11	2
749	что за	1	2
750	в понимании	2	2
751	в плане	2	2
752	которые в	4	2
753	бы он	2	2
754	же можно	1	2
755	или иной	8	2
756	с предметом	1	2
757	тот и	1	2
758	о своих	1	2
759	очень трудно	3	2
760	хотя он	1	2
761	она существует	1	2
762	в каком-то	3	2
763	и слишком	1	2
764	требует не	1	2
765	как для	2	2
766	мира в	2	2
767	для многих	1	2
768	не связан	1	1
769	новое и	1	1
770	был и	1	1
771	или он	1	1
772	для всех	3	1
773	которая была	1	1
774	со всем	2	1
775	только что	2	1
776	бы даже	2	1
777	важно для	2	1
778	есть знак	13	1
779	смысл который	1	1
780	даже в	2	1
781	вам что	1	1
782	котором в	1	1
783	этот момент	1	1
784	страха смерти	1	1
785	черту ты	1	1
786	говорит о	4	1
787	сам автор	1	1
788	которое может	1	1
789	это нужно	2	1
790	часто бывают	1	1
791	требует от	2	1
792	может нас	2	1
793	от этих	1	1
794	другой стороны	7	1
795	не несет	1	1
796	моменты его	1	1
797	действительность может	1	1
798	той психической	1	1
799	но что	3	1
800	у пушкина	2	1
801	несет с	3	1
802	а белый	1	1
803	как они	3	1
804	последнего и	1	1
805	в вещах	1	1
806	он имеет	1	1
807	какой-то новой	1	1
808	это должно	1	1
809	вещь и	3	1
810	но все	5	1
811	ведь все	3	1
812	вот что	1	1
813	из нее	1	1
814	как об	1	1
815	одно то	1	1
816	и будут	1	1
817	никакого тут	1	1
818	тут уже	2	1
819	еще недостаточно	2	1
820	сомнений и	1	1
821	движение с	1	1
822	бы все	1	1
823	уже об	1	1
824	и другим	2	1
825	случае если	2	1
826	со свидригайловым	1	1
827	начинается с	1	1
828	которой она	1	1
829	всегда в	1	1
830	ведь и	2	1
831	а именно	16	1
832	потом мы	1	1
833	на эту	2	1
834	оставляет нас	1	1
835	может существовать	1	1
836	является для	3	1
837	которая делает	1	1
838	найти того	1	1
839	которую еще	1	1
840	в это	2	1
841	речь идет	2	1
842	был явлением	1	1
843	и положительно	1	1
844	то движение	1	1
845	не абстрактное	1	1
846	более то	1	1
847	казалось бы	11	1
848	моменты в	1	1
849	сам же	1	1
850	перестает быть	3	1
851	и того	5	1
852	действительность а	1	1
853	все и	1	1
854	еще от	1	1
855	это с	1	1
856	от тех	1	1
857	на заходящее	1	1
858	природа не	1	1
859	осуществляется в	1	1
860	даже таких	1	1
861	что этот	2	1
862	знал что	3	1
863	существование и	1	1
864	раз и	13	1
865	другого а	1	1
866	что дважды	1	1
867	говорим что	3	1
868	трудно было	1	1
869	но даже	3	1
870	одной стороны	4	1
871	но во	1	1
872	в другом	2	1
873	но эти	1	1
874	войти в	3	1
875	имея в	1	1
876	свои положительные	1	1
877	есть небытие	1	1
878	к проблеме	1	1
879	знает о	1	1
880	оно было	1	1
881	мы все	1	1
882	с проблемой	1	1
883	говорить о	14	1
884	всего как	2	1
885	и при	4	1
886	мне не	1	1
887	которых она	1	1
888	есть ни	8	1
889	а между	1	1
890	иного но	1	1
891	разных сторон	1	1
892	необходимое для	1	1
893	уже и	6	1
894	на практике	1	1
895	природы но	1	1
896	и начинает	1	1
897	самого только	1	1
898	всего этого	1	1
899	на ней	1	1
900	друг на	1	1
901	дело и	1	1
902	но ни	1	1
903	к ним	1	1
904	как на	3	1
905	вообще и	6	1
906	отношений и	1	1
907	самом начале	1	1
908	это гораздо	1	1
909	о тех	1	1
910	огромное значение	2	1
911	идея в	1	1
912	во всякой	2	1
913	в голове	2	1
914	по которой	1	1
915	наряду с	1	1
916	что существует	2	1
917	так совершенно	1	1
918	и говорил	1	1
919	все-таки не	1	1
920	с большим	2	1
921	еще ничего	1	1
922	вещи и	13	1
923	раскольникова со	1	1
924	отличный от	1	1
925	как от	1	1
926	также сказать	1	1
927	в зависимости	2	1
928	это что	1	1
929	для понимания	2	1
930	выхода из	1	1
931	это прежде	1	1
932	не мыслится	1	1
933	ним на	2	1
934	по поводу	6	1
935	определенный предмет	1	1
936	и душа	1	1
937	еще у	2	1
938	и становится	1	1
939	или лучше	1	1
940	всякий кто	1	1
941	не то	4	1
942	вносит в	1	1
943	свое собственное	1	1
944	как угодно	3	1
945	вопрос может	1	1
946	время для	1	1
947	тут конечно	1	1
948	не выходит	1	1
949	мышления и	6	1
950	царской власти	1	1
951	она и	1	1
952	обычном смысле	1	1
953	поскольку в	2	1
954	тот смысл	1	1
955	о двух	2	1
956	не сознавая	1	1
957	этом все	1	1
958	жизни так	1	1
959	сознания с	2	1
960	это будет	2	1
961	указать на	1	1
962	не говорили	1	1
963	очень далеко	1	1
964	с одной	4	1
965	он к	1	1
966	притом не	1	1
967	ведь есть	1	1
968	есть его	2	1
969	с точки	3	1
970	как нет	1	1
971	из моментов	2	1
972	обычно не	1	1
973	и хотели	2	1
974	а ведь	2	1
975	ее можно	1	1
976	не понимать	1	1
977	не соответствует	1	1
978	на поверхность	1	1
979	его совсем	1	1
980	которого он	2	1
981	стороны моих	1	1
982	этом втором	1	1
983	для своего	3	1
984	многих отношениях	1	1
985	и призван	1	1
986	не больше	3	1
987	не хватает	2	1
988	вокруг себя	1	1
989	не путем	1	1
990	глава i	1	1
991	существует только	3	1
992	как же	6	1
993	не считали	1	1
994	бы только	1	1
995	слово о	2	1
996	или не	5	1
997	не очень	4	1
998	знал и	1	1
999	есть показатель	1	1
1000	наука о	1	1
1001	алеши и	1	1
1002	сомневался в	1	1
1003	в бесконечные	1	1
1004	моей стороны	1	1
1005	и чисто	4	1
1006	на себя	2	1
1007	быть только	3	1
1008	как его	2	1
1009	потому в	1	1
1010	стояли на	1	1
1011	чрезвычайно важно	1	1
1012	мы это	3	1
1013	точном смысле	2	1
1014	путь исследования	1	1
1015	в таком	18	1
1016	на тот	4	1
1017	или иная	1	1
1018	между этими	2	1
1019	с одним	1	1
1020	более ничего	1	1
1021	трудно и	1	1
1022	себя как	1	1
1023	свои права	1	1
1024	воплощение меня	1	1
1025	следовательно и	3	1
1026	будет то	1	1
1027	слишком много	1	1
1028	уже давно	7	1
1029	больше и	2	1
1030	представляется нам	2	1
1031	земли но	1	1
1032	должна явиться	1	1
1033	человек то	1	1
1034	ли сказать	3	1
1035	из одного	1	1
1036	не нужно	6	1
1037	бы также	1	1
1038	есть своя	1	1
1039	на себе	1	1
1040	под влиянием	1	1
1041	в других	5	1
1042	и отдельные	1	1
1043	ли что	2	1
1044	уже ни	1	1
1045	той или	10	1
1046	а потом	2	1
1047	моих мыслей	1	1
1048	только от	2	1
1049	не встречает	1	1
1050	сами не	1	1
1051	не имея	1	1
1052	же все	1	1
1053	к лицу	1	1
1054	если оно	2	1
1055	в содержание	1	1
1056	же оказывается	1	1
1057	и соединение	1	1
1058	под этой	1	1
1059	как факт	1	1
1060	а следовательно	2	1
1061	чтобы в	1	1
1062	ли это	2	1
1063	говорил о	1	1
1064	самых гадких	1	1
1065	мы уже	8	1
1066	на человеческую	1	1
1067	значение и	7	1
1068	он ничего	1	1
1069	сама природа	1	1
1070	нельзя идти	3	1
1071	принадлежит в	1	1
1072	не видят	1	1
1073	идеи для	1	1
1074	ведь этот	1	1
1075	его вовсе	1	1
1076	имеет смысл	1	1
1077	не дает	1	1
1078	этой идеи	2	1
1079	и речи	3	1
1080	к образу	1	1
1081	тот момент	1	1
1082	мы опять	1	1
1083	если и	2	1
1084	действующих лиц	2	1
1085	кажется что	2	1
1086	и этой	1	1
1087	в системе	3	1
1088	если же	4	1
1089	хотя в	3	1
1090	при такой	1	1
1091	в тех	2	1
1092	не могла	1	1
1093	карамазова достоевский	1	1
1094	сознания что	1	1
1095	подобного нет	1	1
1096	в учении	1	1
1097	в нас	2	1
1098	этот вопрос	2	1
1099	решение вопроса	1	1
1100	вот в	2	1
1101	в нее	2	1
1102	говорили что	2	1
1103	ведь в	1	1
1104	и отличается	1	1
1105	главное что	1	1
1106	не совпадает	2	1
1107	дать ей	2	1
1108	само понятие	3	1
1109	могла бы	1	1
1110	которое есть	1	1
1111	хотели бы	3	1
1112	другой смысл	1	1
1113	нем и	1	1
1114	но всегда	2	1
1115	есть совсем	1	1
1116	являются все	1	1
1117	т п	1	1
1118	и глубоко	1	1
1119	и небо	1	1
1120	все человеческие	1	1
1121	возможно что	1	1
1122	показать что	1	1
1123	что для	4	1
1124	образ но	1	1
1125	оно имеет	1	1
1126	или о	3	1
1127	которая ни	1	1
1128	но есть	2	1
1129	и никакого	2	1
1130	и др	2	1
1131	подход к	1	1
1132	когда они	1	1
1133	о его	2	1
1134	хочет идти	1	1
1135	них не	1	1
1136	что может	4	1
1137	о других	1	1
1138	соприкосновение с	1	1
1139	процессы в	1	1
1140	лучше сказать	2	1
1141	с чем	1	1
1142	человека мы	1	1
1143	роль играет	1	1
1144	в силу	2	1
1145	например о	2	1
1146	же мы	4	1
1147	в другое	2	1
1148	к живому	1	1
1149	из этого	2	1
1150	время он	1	1
1151	достоевский часто	1	1
1152	слова как	2	1
1153	сказать о	2	1
1154	показывает что	1	1
1155	за себя	1	1
1156	независимо от	2	1
1157	от ее	1	1
1158	с ее	1	1
1159	всех этих	11	1
1160	и чем	2	1
1161	он его	1	1
1162	имеет свою	1	1
1163	эту тему	2	1
1164	в пространстве	1	1
1165	идея которая	1	1
1166	что до	1	1
1167	вопросом о	1	1
1168	но вместо	1	1
1169	значит ли	2	1
1170	слова это	2	1
1171	от греческого	1	1
1172	если вы	1	1
1173	в окончательном	2	1
1174	и считает	1	1
1175	да не	1	1
1176	за ним	1	1
1177	и навсегда	1	1
1178	самым существенным	1	1
1179	для познания	1	1
1180	наше сознание	2	1
1181	он перестает	1	1
1182	от самой	1	1
1183	них чем	1	1
1184	нас существование	1	1
1185	и свою	2	1
1186	уже последние	1	1
1187	к одной	1	1
1188	земля и	1	1
1189	своего собственного	5	1
1190	очень многое	1	1
1191	верили в	1	1
1192	мысль не	1	1
1193	говорит и	3	1
1194	мои мысли	1	1
1195	от нас	6	1
1196	чтобы стать	1	1
1197	уже нельзя	1	1
1198	и различие	2	1
1199	думает что	1	1
1200	нужно сказать	3	1
1201	смысла то	2	1
1202	никак не	13	1
1203	из тех	1	1
1204	и этого	2	1
1205	пустое и	2	1
1206	одной впрочем	1	1
1207	который невозможно	1	1
1208	поэтому в	2	1
1209	что сам	1	1
1210	о пределах	1	1
1211	и все-таки	4	1
1212	не подозревает	1	1
1213	он несет	1	1
1214	закон и	3	1
1215	люди все	1	1
1216	и делает	3	1
1217	не признает	1	1
1218	за это	1	1
1219	не на	4	1
1220	слишком далеко	1	1
1221	вообще возможна	1	1
1222	ее внутреннюю	1	1
1223	такого же	1	1
1224	о природе	2	1
1225	особого рода	3	1
1226	не более	1	1
1227	предметом с	1	1
1228	и напряженностью	1	1
1229	то на	4	1
1230	имел бы	1	1
1231	имеет значение	3	1
1232	мы говорим	3	1
1233	заключается в	2	1
1234	можно как	1	1
1235	еще вполне	1	1
1236	с целью	4	1
1237	споры о	1	1
1238	он будет	2	1
1239	в романе	1	1
1240	и чувств	1	1
1241	элемент в	1	1
1242	у гоголя	1	1
1243	да неужто	1	1
1244	это выражение	1	1
1245	только одной	3	1
1246	можно назвать	1	1
1247	ценность которой	1	1
1248	свой собственный	2	1
1249	существует и	3	1
1250	хотелось бы	3	1
1251	многих других	1	1
1252	для каждого	2	1
1253	для мысли	1	1
1254	что такой	1	1
1255	в слове	1	1
1256	и т	13	1
1257	без которых	2	1
1258	мыслей и	1	1
1259	который не	1	1
1260	для настоящего	2	1
1261	или об	1	1
1262	зависимости от	2	1
1263	но раз	1	1
1264	быть никакого	1	1
1265	знает что	1	1
1266	все будет	1	1
1267	на их	1	1
1268	всей своей	1	1
1269	о трагической	1	1
1270	ничего общего	14	1
1271	и явление	3	1
1272	не допускающей	1	1
1273	нему и	1	1
1274	как тема	1	1
1275	слова для	1	1
1276	но оно	2	1
1277	все они	2	1
1278	который он	2	1
1279	о любви	2	1
1280	о белом	1	1
1281	ни на	5	1
1282	революции не	1	1
1283	признать что	1	1
1284	чем же	2	1
1285	не является	12	1
1286	значение не	2	1
1287	и кончается	1	1
1288	или этот	1	1
1289	чувств только	1	1
1290	смерти и	1	1
1291	для всякой	1	1
1292	если всякий	3	1
1293	хочет знать	1	1
1294	и заключается	2	1
1295	своей целью	1	1
1296	почти все	1	1
1297	то и	7	1
1298	доброе дело	1	1
1299	глава ii	1	1
1300	действительности это	1	1
1301	учение об	1	1
1302	этой борьбы	2	1
1303	не должно	1	1
1304	если для	1	1
1305	самое существенное	1	1
1306	а может	3	1
1307	тех пор	4	1
1308	и никак	1	1
1309	сознании и	4	1
1310	только тогда	4	1
