N	2gram	Tiupa_Anal	Problema
106	по крайней	5	26
107	еще и	4	26
108	это не	4	26
109	и его	18	26
110	мы можем	2	25
111	и на	5	25
112	тем самым	8	25
113	с точки	2	25
114	всяком случае	6	25
115	с тем	2	24
116	на самом	1	24
117	тем более	3	24
118	в нашем	4	24
119	и вполне	1	24
120	не имеет	1	24
121	таком случае	2	23
122	по своему	3	23
123	на то	1	23
124	при этом	19	23
125	тут же	1	23
126	в качестве	22	23
127	конце концов	1	23
128	а только	1	23
129	есть не	2	23
130	и к	7	22
131	раз и	1	22
132	только на	1	22
133	никогда не	7	22
134	и является	3	22
135	всех этих	1	22
136	есть в	2	22
137	сам по	2	22
138	его в	4	22
139	и от	3	22
140	и есть	1	22
141	и если	2	22
142	что и	10	22
143	в самом	7	21
144	сама по	3	21
145	мы должны	1	21
146	и ее	3	21
147	говорить о	6	21
148	разного рода	1	21
149	для себя	2	21
150	а также	5	21
151	и без	3	21
152	и только	1	21
153	именно в	4	20
154	для того	1	20
155	но как	4	20
156	можно было	2	20
157	и потому	3	20
158	о чем	5	20
159	тем что	3	20
160	несмотря на	2	20
161	как о	3	20
162	или в	4	20
163	в них	4	19
164	с ним	2	19
165	самом деле	2	19
166	но если	1	19
167	того или	6	19
168	уже в	5	19
169	то в	4	19
170	в отношении	2	19
171	но только	1	19
172	этом смысле	1	19
173	он не	9	19
174	если не	1	19
175	если бы	2	19
176	как в	9	19
177	как нечто	1	19
178	жизни и	2	19
179	в этих	2	18
180	того же	7	18
181	не было	3	18
182	не будет	3	18
183	мы и	1	18
184	в ее	5	18
185	того чтобы	1	18
186	в ней	2	18
187	что они	3	17
188	во всех	4	17
189	но уже	1	17
190	и здесь	4	17
191	пока еще	3	17
192	гораздо более	3	17
193	мы уже	2	17
194	совсем не	1	17
195	что здесь	1	17
196	это и	4	17
197	совершенно не	3	17
198	тех или	1	17
199	точно так	1	16
200	что она	3	16
201	будто бы	1	16
202	как это	7	16
203	он и	4	16
204	и вовсе	1	16
205	художественного произведения	1	16
206	же в	5	16
207	для этого	1	16
208	в одно	2	16
209	к тому	10	16
210	но даже	1	16
211	случае не	1	16
212	далеко не	8	16
213	и сам	8	15
214	казалось бы	4	15
215	с этим	4	15
216	в чем	2	15
217	всякого рода	1	15
218	в той	3	15
219	у него	2	15
220	что не	3	15
221	и более	1	15
222	здесь в	2	15
223	в частности	19	15
224	искусства и	1	14
225	уже и	1	14
226	что все	1	14
227	с другими	1	14
228	сих пор	1	14
229	не так	2	14
230	этом случае	1	14
231	говорит о	3	14
232	нас в	1	14
233	до сих	1	14
234	в дальнейшем	2	14
235	не что	1	14
236	то ни	1	14
237	за пределы	3	14
238	что иное	1	14
239	нет никакой	1	14
240	иное как	1	14
241	есть ни	1	13
242	из них	4	13
243	из этого	1	13
244	бы и	2	13
245	только при	1	13
246	мы имеем	5	13
247	в их	7	13
248	или даже	1	13
249	здесь только	1	13
250	который в	4	13
251	уже давно	1	13
252	или иного	5	13
253	учение о	1	13
254	дело в	3	13
255	на земле	1	12
256	при условии	2	12
257	в другом	3	12
258	он сам	2	12
259	с одной	3	12
260	в которой	1	12
261	в самой	1	12
262	так или	5	12
263	то время	1	12
264	в литературе	3	12
265	в начале	10	12
266	что этот	1	12
267	значения и	1	12
268	что это	1	12
269	не будем	2	12
270	или иначе	5	12
271	не говоря	1	12
272	в целом	8	12
273	или иных	1	11
274	о которых	2	11
275	могли бы	2	11
276	жизни в	4	11
277	тот же	3	11
278	в таких	2	11
279	одной стороны	3	11
280	оказывается что	1	11
281	у пушкина	3	11
282	том или	1	11
283	по поводу	5	11
284	только не	3	11
285	не о	2	11
286	не могут	2	11
287	и у	1	11
288	имеет значение	1	11
289	заключается в	1	11
290	в истории	1	11
291	и во	1	11
292	и самого	7	11
293	указание на	3	11
294	в искусстве	3	11
295	и их	3	11
296	по этому	1	11
297	и тогда	1	11
298	есть то	1	10
299	что у	3	10
300	но он	1	10
301	один из	6	10
302	от нас	1	10
303	со всеми	2	10
304	бы не	1	10
305	художественное произведение	1	10
306	и всякий	1	10
307	у гоголя	1	10
308	все еще	2	10
309	в году	5	10
310	в одном	4	10
311	отличается от	1	10
312	мы читаем	1	10
313	и сама	1	10
314	однако в	6	10
315	из которых	2	10
316	состоит из	1	10
317	не имеют	1	10
318	внимание на	4	10
319	только то	1	10
320	собственно говоря	1	10
321	слова и	1	10
322	и другие	1	9
323	что если	1	9
324	говоря уже	1	9
325	в своих	3	9
326	их в	1	9
327	вопрос о	1	9
328	здесь как	2	9
329	в тех	2	9
330	о котором	2	9
331	д и	1	9
332	того как	1	9
333	однако не	2	9
334	но эта	2	9
335	она не	3	9
336	или как	1	9
337	языка и	1	9
338	в жизни	2	9
339	в художественном	1	9
340	сравнении с	2	9
341	обратить внимание	1	9
342	то с	1	9
343	между прочим	1	9
344	же касается	1	9
345	на себе	1	9
346	бы в	1	9
347	не был	1	9
348	здесь мы	1	9
349	с ней	1	9
350	в сравнении	2	9
351	и до	2	9
352	это было	2	9
353	жизнь и	3	9
354	человеческой жизни	2	9
355	и наконец	1	9
356	во всем	5	8
357	является в	1	8
358	с этой	1	8
359	он был	3	8
360	нас и	1	8
361	и весь	1	8
362	во всей	1	8
363	тем же	1	8
364	поскольку в	1	8
365	а наоборот	1	8
366	что при	2	8
367	от этого	1	8
368	между собой	1	8
369	тот или	3	8
370	и по	3	8
371	с ее	3	8
372	и при	1	8
373	к его	2	8
374	из этих	4	8
375	и больше	1	8
376	значение в	2	8
377	и тут	1	8
378	мы будем	1	8
379	бы мы	1	8
380	на его	3	8
381	не все	1	8
382	вплоть до	5	8
383	для всех	5	8
384	были бы	3	8
385	от всего	2	8
386	если в	3	8
387	входит в	4	8
388	в чистом	2	8
389	мере не	1	8
390	и он	4	8
391	но ведь	1	8
392	чистом виде	3	8
393	если же	1	8
394	в силу	2	8
395	и особенно	1	8
396	это уже	1	8
397	а если	1	8
398	он есть	1	8
399	для него	8	8
400	в г	1	8
401	является не	1	8
402	даже в	6	7
403	с самим	3	7
404	его от	1	7
405	а а	5	7
406	не обязательно	1	7
407	себе в	1	7
408	в значительной	3	7
409	иным как	1	7
410	и всего	1	7
411	а с	2	7
412	в случае	6	7
413	его как	3	7
414	жизни а	1	7
415	оно не	2	7
416	к другому	1	7
417	одной из	6	7
418	на этот	1	7
419	мы могли	3	7
420	в такой	1	7
421	мере в	2	7
422	не можем	1	7
423	что на	3	7
424	еще более	1	7
425	в это	1	7
426	же автора	1	7
427	уже о	2	7
428	никакой возможности	1	7
429	и все-таки	1	7
430	по преимуществу	3	7
431	тому же	7	7
432	же как	1	7
433	чем иным	1	7
434	такого же	1	7
435	которая является	1	7
436	до нас	1	7
437	образы и	1	7
438	однако и	3	7
439	за это	1	7
440	не на	1	7
441	и так	1	7
442	все они	2	7
443	в основе	2	7
444	о своем	4	7
445	времени и	1	7
446	и а	4	7
447	ее в	2	7
448	говорят о	1	7
449	мира и	2	7
450	может иметь	1	7
451	тут и	1	7
452	что касается	5	7
453	с которыми	1	6
454	не как	3	6
455	в мифе	1	6
456	уже на	1	6
457	тем или	2	6
458	действительность в	1	6
459	в действительности	2	6
460	только как	1	6
461	не всегда	4	6
462	на него	1	6
463	уже по	2	6
464	нами не	1	6
465	мышления и	1	6
466	а ведь	1	6
467	по своей	5	6
468	жизнь в	2	6
469	в общем	4	6
470	в статье	1	6
471	и делает	1	6
472	под этим	1	6
473	отношения к	6	6
474	этот вопрос	1	6
475	зависимости от	1	6
476	но оно	1	6
477	в отдельности	2	6
478	есть он	1	6
479	и об	1	6
480	могут быть	4	6
481	то мы	1	6
482	идеи и	1	6
483	особенно в	1	6
484	независимо от	1	6
485	и может	2	6
486	но она	1	6
487	есть и	1	6
488	к ней	1	6
489	ведь и	2	6
490	дело здесь	4	6
491	себе а	1	6
492	самого себя	1	6
493	она является	1	6
494	если он	1	6
495	одновременно и	1	6
496	нам представляется	2	6
497	и того	4	6
498	иной мере	1	6
499	на первом	2	6
500	как на	1	6
501	под названием	1	6
502	в зависимости	1	6
503	не мог	4	6
504	не знает	2	6
505	содержания и	1	6
506	бы быть	2	6
507	же мы	1	6
508	во время	2	6
509	можно только	1	6
510	в слове	5	6
511	в известном	2	6
512	ни к	3	6
513	для меня	1	6
514	и той	2	6
515	этого слова	3	6
516	с его	15	6
517	этом отношении	3	6
518	но с	3	6
519	входить в	1	6
520	по существу	1	6
521	с той	3	6
522	к своему	1	6
523	не столь	1	6
524	для которого	1	6
525	только к	2	6
526	который мы	1	6
527	дело не	3	6
528	когда он	2	6
529	нового времени	4	6
530	факт что	1	6
531	стороны и	1	6
532	и самой	1	6
533	все другие	1	6
534	само по	1	6
535	от одного	1	5
536	из самых	1	5
537	к самому	2	5
538	или ином	1	5
539	другое дело	2	5
540	требует для	1	5
541	в противоположность	3	5
542	в этот	1	5
543	и еще	1	5
544	к этому	3	5
545	закате солнца	1	5
546	которого он	2	5
547	на себя	5	5
548	или иная	1	5
549	я не	3	5
550	по одному	1	5
551	в каждом	4	5
552	о себе	4	5
553	только путем	1	5
554	оно и	1	5
555	и тот	1	5
556	и хотя	1	5
557	доходит до	1	5
558	между тем	8	5
559	нам кажется	3	5
560	утверждать что	1	5
561	но зато	2	5
562	поэтому в	2	5
563	сводится к	5	5
564	подобно тому	4	5
565	о самом	1	5
566	ничем не	1	5
567	солнца и	1	5
568	своей собственной	1	5
569	да еще	1	5
570	тех пор	2	5
571	он должен	1	5
572	для всего	1	5
573	что с	1	5
574	самой этой	2	5
575	раз в	1	5
576	ведь это	1	5
577	с теми	1	5
578	чем мы	1	5
579	по его	4	5
580	человека в	3	5
581	человека и	2	5
582	как то	1	5
583	же рода	1	5
584	мира в	1	5
585	все что	2	5
586	здесь является	1	5
587	оказывается не	1	5
588	этой последней	1	5
589	по мысли	1	5
590	в собственном	1	5
591	себя не	2	5
592	до того	1	5
593	которой он	1	5
594	во многих	2	5
595	с этими	1	5
596	у а	2	5
597	или из	2	5
598	себя в	6	5
599	том чтобы	2	5
600	от его	2	5
601	должно быть	1	5
602	но еще	1	5
603	по мнению	1	5
604	все прочие	1	5
605	во внимание	1	5
606	одним из	1	5
607	как его	1	5
608	литературе и	1	5
609	себе не	1	5
610	одна из	6	5
611	хотя в	2	5
612	в нее	1	5
613	о его	3	5
614	слова как	2	5
615	там где	2	5
616	имеет свою	2	5
617	есть как	1	5
618	не требует	1	5
619	в область	1	5
620	без которых	1	5
621	этих случаях	1	5
622	здесь и	3	5
623	или к	2	5
624	они не	2	5
625	не для	2	5
626	его не	3	5
627	ту или	1	5
628	тому как	3	5
629	в пределах	5	5
630	лишь в	9	5
631	отношение к	2	5
632	тот кто	2	5
633	только по	2	5
634	и прежде	2	5
635	тем как	1	4
636	и был	2	4
637	и само	1	4
638	ни одна	1	4
639	на свою	3	4
640	в мир	1	4
641	меня в	1	4
642	на эту	2	4
643	в брак	1	4
644	не могли	1	4
645	новое качество	1	4
646	ничто не	1	4
647	своим собственным	1	4
648	о них	1	4
649	и те	1	4
650	любви к	2	4
651	к ним	1	4
652	в контексте	3	4
653	как нам	6	4
654	время и	1	4
655	для своего	3	4
656	или иную	1	4
657	одно из	3	4
658	можно судить	1	4
659	больше и	1	4
660	в эту	2	4
661	в русской	9	4
662	произведения то	1	4
663	было только	1	4
664	тем и	1	4
665	то во	1	4
666	должны были	1	4
667	а тем	2	4
668	человеческих отношений	1	4
669	что во	2	4
670	пушкина и	3	4
671	себе как	1	4
672	в одну	3	4
673	любви и	2	4
674	и должны	1	4
675	он только	1	4
676	говорит и	3	4
677	целое и	1	4
678	же самой	1	4
679	с целью	1	4
680	нет в	1	4
681	в свою	9	4
682	это все	1	4
683	для нее	1	4
684	я в	15	4
685	той же	7	4
686	начиная с	1	4
687	указанием на	1	4
688	он как	1	4
689	только его	1	4
690	себя самого	1	4
691	с их	3	4
692	от своих	1	4
693	что является	1	4
694	и вы	1	4
695	на нее	1	4
696	нас к	2	4
697	отличие от	5	4
698	выше в	1	4
699	но всегда	2	4
700	от него	1	4
701	к этой	2	4
702	дело с	3	4
703	во втором	4	4
704	требует от	1	4
705	этой поэмы	1	4
706	например в	2	4
707	поскольку он	3	4
708	в глаза	2	4
709	всегда и	2	4
710	но они	2	4
711	имеем дело	4	4
712	ее не	1	4
713	собой и	1	4
714	начала и	1	4
715	прийти к	1	4
716	то для	1	4
717	там и	1	4
718	свободы и	1	4
719	смысле и	1	4
720	представляется нам	2	4
721	и всякого	1	4
722	могло бы	1	4
723	вопроса о	2	4
724	очень часто	1	4
725	именно потому	1	4
726	и никогда	1	4
727	и каждый	1	4
728	и др	1	4
729	с которым	1	4
730	слова это	1	4
731	в сущности	5	4
732	или попросту	1	4
733	себя и	2	4
734	друг от	1	4
735	который и	1	4
736	но о	1	4
737	мог бы	3	4
738	их с	1	4
739	с нею	2	4
740	теперь уже	1	4
741	имела бы	1	4
742	человеческого я	5	4
743	ему в	1	4
744	бы на	1	4
745	со своим	2	4
746	чем он	1	4
747	от друга	1	4
748	при таком	1	4
749	войти в	1	4
750	до тех	1	4
751	в разных	1	4
752	другим и	1	4
753	таких случаях	1	4
754	на всю	1	4
755	одного из	4	4
756	бы он	1	4
757	или точнее	2	4
758	еще раз	1	3
759	которые здесь	1	3
760	вишневый сад	1	3
761	не столько	4	3
762	до последнего	2	3
763	как об	1	3
764	мир и	1	3
765	свою собственную	1	3
766	и смерти	1	3
767	отсутствует и	1	3
768	представляет собой	7	3
769	времени в	3	3
770	одной и	2	3
771	отдельности и	1	3
772	во времена	1	3
773	из трех	2	3
774	именно с	1	3
775	от них	1	3
776	в отдельных	1	3
777	мы видим	1	3
778	к их	1	3
779	что уже	1	3
780	проявляется в	1	3
781	еще больше	1	3
782	своя собственная	1	3
783	он все	1	3
784	о смерти	4	3
785	менее он	1	3
786	я и	6	3
787	художественности и	1	3
788	а для	3	3
789	я на	1	3
790	нами как	1	3
791	на чем	1	3
792	них не	1	3
793	так уж	1	3
794	был в	1	3
795	образом в	1	3
796	его к	1	3
797	его из	2	3
798	и далее	2	3
799	к выводу	1	3
800	о в	2	3
801	и строго	1	3
802	однако мы	1	3
803	от своего	3	3
804	дать ей	1	3
805	на месте	2	3
806	их фактического	1	3
807	который не	2	3
808	рассуждения о	1	3
809	к той	1	3
810	и состоит	1	3
811	мысли и	1	3
812	и заключается	1	3
813	каждой из	1	3
814	со всей	1	3
815	результате чего	1	3
816	речь идет	3	3
817	от других	1	3
818	тот факт	1	3
819	каждый из	2	3
820	было и	1	3
821	же только	1	3
822	в отличие	5	3
823	есть миф	1	3
824	как предмет	1	3
825	в мировой	2	3
826	не во	1	3
827	естественно что	1	3
828	i в	1	3
829	где он	2	3
830	а все	1	3
831	бы для	1	3
832	который как	2	3
833	она-то и	1	3
834	как такая	1	3
835	один и	2	3
836	в каждой	1	3
837	в одной	2	3
838	этих двух	2	3
839	и других	1	3
840	каждом из	2	3
841	но при	1	3
842	всего только	1	3
843	сосредоточиться на	1	3
844	отличать от	1	3
845	одного и	4	3
846	место в	4	3
847	в голову	1	3
848	но я	1	3
849	и своя	1	3
850	может и	1	3
851	однако все	2	3
852	что было	1	3
853	выводу что	1	3
854	русской литературе	6	3
855	которая в	2	3
856	в первом	2	3
857	из нее	1	3
858	мысль о	3	3
859	ни для	2	3
860	для их	1	3
861	и прочих	1	3
862	и другой	1	3
863	имея в	1	3
864	с помощью	1	3
865	говорит что	1	3
866	уже как	1	3
867	превращается в	3	3
868	всего этого	1	3
869	сведений о	1	3
870	революции в	1	3
871	она ни	1	3
872	тех случаях	1	3
873	быть в	1	3
874	миф и	2	3
875	речь о	1	3
876	этом же	1	3
877	о ней	1	3
878	ее и	1	3
879	отражение в	1	3
880	после того	1	3
881	сознания с	1	3
882	время в	2	3
883	т е	2	3
884	речь не	1	3
885	не обладает	1	3
886	что между	2	3
887	не говорит	1	3
888	понимать под	1	3
889	собою и	1	3
890	должен был	2	3
891	на этом	2	3
892	говорил о	1	3
893	как человек	1	3
894	произведения искусства	1	3
895	в системе	1	3
896	за ними	1	3
897	сущности говоря	1	3
898	такое что	1	3
899	в москве	1	3
900	является ни	1	3
901	известном смысле	2	3
902	в первой	10	3
903	столь же	7	3
904	а завтра	1	3
905	за себя	1	3
906	самим собою	3	3
907	а потому	1	3
908	время для	1	3
909	и должно	1	3
910	истории в	2	3
911	о которой	2	3
912	из того	1	3
913	однако он	1	3
914	мы понимаем	1	3
915	любовь и	1	3
916	оно есть	1	3
917	в романе	3	3
918	с ними	2	3
919	анализа в	1	3
920	со стороны	12	3
921	всей своей	1	3
922	же есть	1	3
923	второго порядка	2	3
924	поэтому не	1	3
925	что каждая	1	3
926	достаточно ясно	1	3
927	потому и	1	3
928	и многих	1	3
929	не за	1	3
930	являются здесь	1	3
931	последней в	1	3
932	в и	1	3
933	формы и	1	3
934	жизни но	4	3
935	говорилось выше	2	3
936	в более	1	3
937	многих других	1	3
938	и никаких	1	3
939	отвлечься от	1	3
940	жизни это	2	3
941	случаях когда	1	3
942	как ее	1	3
943	только лишь	2	3
944	как показывает	2	3
945	себе еще	1	3
946	однако если	2	3
947	в трех	1	3
948	и всех	1	3
949	остается на	1	3
950	нуждается в	2	3
951	является моделью	1	3
952	однако с	3	2
953	о будущем	1	2
954	между этими	1	2
955	какой бы	1	2
956	в общей	1	2
957	свое произведение	1	2
958	из двух	1	2
959	до полного	1	2
960	каждом отдельном	2	2
961	к каким	1	2
962	ни были	1	2
963	пушкинского пророка	1	2
964	либо в	2	2
965	самом акте	1	2
966	цели и	1	2
967	тогда не	2	2
968	и каждое	2	2
969	смысловую перспективу	1	2
970	мы надеемся	1	2
971	почти исключительно	1	2
972	из жизни	1	2
973	внутри себя	1	2
974	пушкина что	3	2
975	солнце и	1	2
976	для данного	1	2
977	же его	1	2
978	свою очередь	7	2
979	и ф	1	2
980	то его	1	2
981	с другим	1	2
982	в прошлом	2	2
983	далеки от	1	2
984	обратим внимание	2	2
985	утверждал что	1	2
986	с такою	1	2
987	я с	7	2
988	еще нет	1	2
989	ее как	1	2
990	и самим	1	2
991	отношения в	1	2
992	как этого	1	2
993	ли что	1	2
994	не мыслится	1	2
995	пожалуй еще	1	2
996	которая способна	1	2
997	чем это	1	2
998	ближе к	2	2
999	себя самой	1	2
1000	а поскольку	1	2
1001	все его	2	2
1002	о двух	1	2
1003	при переходе	1	2
1004	но от	1	2
1005	однако этот	1	2
1006	в следующем	2	2
1007	быть достаточно	1	2
1008	слово о	1	2
1009	действительности чем	1	2
1010	не нуждается	1	2
1011	все того	1	2
1012	с одним	1	2
1013	большинстве случаев	1	2
1014	с изображением	2	2
1015	о смысловом	1	2
1016	был не	1	2
1017	войне и	3	2
1018	по пути	4	2
1019	в рассказе	1	2
1020	ни была	1	2
1021	здесь на	1	2
1022	при такой	1	2
1023	в нас	2	2
1024	перед лицом	4	2
1025	подход к	2	2
1026	бы ни	1	2
1027	с с	1	2
1028	не случайно	13	2
1029	такое произведение	1	2
1030	этого героя	1	2
1031	по причине	1	2
1032	возможна только	1	2
1033	бы мало	1	2
1034	и конечно	2	2
1035	с тремя	1	2
1036	в самый	1	2
1037	но обязательно	1	2
1038	героя в	1	2
1039	должны быть	1	2
1040	удивительно что	2	2
1041	нашем понимании	2	2
1042	мы захотели	1	2
1043	не признает	1	2
1044	во-первых это	1	2
1045	одновременно с	1	2
1046	по отношению	9	2
1047	сознания однако	1	2
1048	обращается к	1	2
1049	героев и	1	2
1050	есть на	1	2
1051	ему и	2	2
1052	цветов и	1	2
1053	в анализ	1	2
1054	сам он	1	2
1055	есть от	1	2
1056	в роли	1	2
1057	на основе	1	2
1058	если для	1	2
1059	у меня	1	2
1060	на два	2	2
1061	весьма существенно	2	2
1062	вступает в	5	2
1063	вслед за	1	2
1064	при анализе	2	2
1065	конца и	1	2
1066	в глазах	6	2
1067	так называемое	1	2
1068	в год	1	2
1069	жизни не	1	2
1070	другого и	1	2
1071	своего рода	17	2
1072	в свое	4	2
1073	и многие	1	2
1074	мог быть	1	2
1075	основе своей	2	2
1076	надежду на	1	2
1077	зависит от	1	2
1078	возникает в	2	2
1079	в художественной	1	2
1080	нам не	2	2
1081	то самое	1	2
1082	смысл а	1	2
1083	на которой	2	2
1084	о с	1	2
1085	когда же	1	2
1086	от всех	2	2
1087	в войне	3	2
1088	в стороне	1	2
1089	является по	2	2
1090	на фоне	4	2
1091	и я	3	2
1092	полноте и	2	2
1093	со своей	8	2
1094	однако есть	1	2
1095	и таким	1	2
1096	является подлинным	1	2
1097	бы это	2	2
1098	на них	1	2
1099	на одни	1	2
1100	одному этому	1	2
1101	мертвых душ	1	2
1102	в предисловии	1	2
1103	дело когда	1	2
1104	в комедии	1	2
1105	не с	3	2
1106	о подлинном	1	2
1107	у кого	1	2
1108	человека с	2	2
1109	в плане	1	2
1110	все больше	1	2
1111	дня и	1	2
1112	может показаться	1	2
1113	такой же	2	2
1114	право на	1	2
1115	модель в	1	2
1116	хотя он	1	2
1117	доказывает что	2	2
1118	о и	2	2
1119	о человеческом	2	2
1120	в момент	3	2
1121	случае мы	1	2
1122	его за	2	2
1123	для возникновения	1	2
1124	строго говоря	1	2
1125	жить и	1	2
1126	то ли	2	2
1127	приходит к	1	2
1128	в средневековой	1	2
1129	в предыдущей	1	2
1130	в борьбе	2	2
1131	что по	4	2
1132	роль в	5	2
1133	ли не	5	2
1134	и сейчас	1	2
1135	тем в	2	2
1136	было не	1	2
1137	при наличии	1	2
1138	имеет в	1	2
1139	не должен	2	2
1140	эту модель	1	2
1141	своих героев	1	2
1142	ни одного	1	2
1143	данного художественного	2	2
1144	и остается	1	2
1145	именно такого	3	2
1146	из рассмотренных	1	2
1147	здесь пока	1	2
1148	тезис о	1	2
1149	жизни как	4	2
1150	ее внутренней	1	2
1151	здравого смысла	1	2
1152	от себя	3	2
1153	они могут	1	2
1154	и мало	1	2
1155	чем более	1	2
1156	на почве	3	2
1157	этого и	1	2
1158	не возникает	1	2
1159	в состоянии	2	2
1160	то у	2	2
1161	а и	4	2
1162	подчеркнуть что	1	2
1163	и чести	1	2
1164	свободу и	1	2
1165	они в	1	2
1166	которая уже	1	2
1167	на стадии	1	2
1168	данного стихотворения	1	2
1169	сколько бы	1	2
1170	наше внимание	1	2
1171	если читатель	1	2
1172	трактуются как	1	2
1173	тоже можно	1	2
1174	вполне закономерно	1	2
1175	не станем	1	2
1176	например как	2	2
1177	с указанием	1	2
1178	остается в	1	2
1179	стремится к	1	2
1180	творческой волей	1	2
1181	и отличается	1	2
1182	нашего анализа	1	2
1183	всей мировой	1	2
1184	вполне самостоятельное	2	2
1185	ни за	1	2
1186	отношении является	1	2
1187	чем и	1	2
1188	в один	1	2
1189	что до	1	2
1190	в состав	2	2
1191	они и	1	2
1192	от жизни	2	2
1193	и свою	2	2
1194	а по	1	2
1195	которая по	1	2
1196	мертвые души	1	2
1197	между которыми	1	2
1198	произведения в	4	2
1199	о своей	2	2
1200	и ночи	1	2
1201	судить по	1	2
1202	и личной	1	2
1203	правда не	1	2
1204	говорили о	1	2
1205	только одно	1	2
1206	признать что	1	2
1207	сливается с	1	2
1208	чего нет	1	2
1209	совпадает с	4	2
1210	и между	1	2
1211	не должно	3	2
1212	можно усмотреть	1	2
1213	весьма часто	1	2
1214	и два	1	2
1215	в ночь	1	2
1216	на каждом	1	2
1217	быть это	1	2
1218	автора в	1	2
1219	известной степени	3	2
1220	данного произведения	2	2
1221	произведения и	2	2
1222	то она	1	2
1223	является весьма	1	2
1224	обычно не	1	2
1225	ивана карамазова	1	2
1226	с художественным	1	2
1227	произведения как	4	2
1228	и вот	2	2
1229	обе эти	2	2
1230	как у	3	2
1231	что каждый	1	2
1232	себя своего	1	2
1233	по словам	1	2
1234	а на	2	2
1235	отказаться от	1	2
1236	в глубине	3	2
1237	этим самым	1	2
1238	никак невозможно	1	2
1239	бы дать	2	2
1240	единство и	1	2
1241	человека к	1	2
1242	ко всему	2	2
1243	единое целое	2	2
1244	на свои	1	2
1245	впоследствии в	1	2
1246	на всех	3	2
1247	просто не	1	2
1248	здесь очевидно	1	2
1249	говоря о	1	2
1250	резко отличается	1	2
1251	вы не	1	2
1252	и исторически	1	2
1253	и мире	2	2
1254	действительности не	1	2
1255	его внешней	2	2
1256	внутреннее и	1	2
1257	отношению к	9	2
1258	но пожалуй	1	2
1259	слова в	2	2
1260	их можно	1	2
1261	все более	1	2
1262	однако на	1	2
1263	как ему	1	2
1264	хотя здесь	1	2
1265	был и	1	1
1266	могут иметь	1	1
1267	было чрезвычайно	1	1
1268	прошлом и	1	1
1269	к языческим	1	1
1270	и отдав	1	1
1271	как носитель	1	1
1272	можно встретить	1	1
1273	авторов то	1	1
1274	в финале	7	1
1275	а перед	1	1
1276	на второй	1	1
1277	сам автор	2	1
1278	а затем	2	1
1279	смерть здесь	1	1
1280	в единую	1	1
1281	частности как	1	1
1282	трактует как	1	1
1283	между ними	3	1
1284	описания в	1	1
1285	с действительностью	3	1
1286	на смену	5	1
1287	в драматическом	1	1
1288	после их	1	1
1289	обращением к	1	1
1290	по природе	3	1
1291	но вполне	1	1
1292	каким образом	1	1
1293	в новую	2	1
1294	зато в	1	1
1295	мира это	1	1
1296	развития но	1	1
1297	литературе как	1	1
1298	можно поставить	1	1
1299	с не	2	1
1300	бы стать	1	1
1301	всего с	1	1
1302	место и	1	1
1303	к бытию	1	1
1304	же если	1	1
1305	всех подобных	1	1
1306	бесконечно и	1	1
1307	как обычно	1	1
1308	же вопрос	1	1
1309	им что	2	1
1310	к смыслу	2	1
1311	и дело	1	1
1312	мастера и	1	1
1313	осуществляется в	2	1
