N	2gram	Propp_Isto	DiskursI
329	позднее в	1	3
330	но здесь	2	3
331	на том	3	3
332	в обоих	1	3
333	заметить что	2	3
334	в сказке	78	3
335	как мы	11	3
336	их с	2	3
337	более поздних	2	3
338	может оказаться	1	3
339	то она	2	3
340	к миру	1	3
341	всяком случае	2	3
342	на языке	1	3
343	ему в	2	3
344	мог быть	1	3
345	они не	4	3
346	и было	2	3
347	том числе	1	3
348	уже в	1	3
349	мы не	3	3
350	сказки о	2	3
351	этом в	1	3
352	однако не	2	3
353	что ни	3	3
354	на передний	1	3
355	все эти	8	3
356	или даже	1	3
357	в греческой	1	3
358	в новом	1	3
359	об этом	8	3
360	особенно в	2	3
361	бы это	1	3
362	значение так	1	3
363	он говорит	1	3
364	и сказка	4	3
365	а его	1	3
366	она не	4	3
367	хотя бы	3	3
368	дело не	3	3
369	когда он	2	3
370	в начале	2	3
371	в большинстве	2	3
372	имеет свою	3	3
373	к ней	4	3
374	указывает на	6	3
375	передний план	1	3
376	слова в	1	3
377	жизни и	2	3
378	для этого	1	3
379	и наконец	1	3
380	что на	6	3
381	на большую	1	2
382	что было	3	2
383	во всем	3	2
384	мы можем	10	2
385	для всех	1	2
386	из сторон	1	2
387	отсылают к	1	2
388	он всегда	1	2
389	с этой	3	2
390	или по	5	2
391	еще более	3	2
392	что делает	1	2
393	о них	1	2
394	как способ	1	2
395	в некоторых	9	2
396	те же	2	2
397	которое может	1	2
398	нас в	1	2
399	этого момента	1	2
400	в сказках	12	2
401	исторической перспективе	1	2
402	и с	10	2
403	жизнь в	1	2
404	уходят в	1	2
405	за ним	4	2
406	представление о	3	2
407	только через	1	2
408	всегда в	1	2
409	приходит в	3	2
410	лица в	1	2
411	так например	3	2
412	не могли	1	2
413	отсюда и	1	2
414	представления о	2	2
415	в лесу	39	2
416	и другой	1	2
417	одной и	2	2
418	с помощью	1	2
419	в различных	1	2
420	к которой	1	2
421	самого начала	1	2
422	человеком и	2	2
423	тех случаях	2	2
424	том чтобы	1	2
425	на него	4	2
426	под названием	1	2
427	из трех	3	2
428	который в	1	2
429	он сам	2	2
430	по поводу	1	2
431	общих чертах	2	2
432	не то	2	2
433	к нему	12	2
434	не происходит	2	2
435	к общему	1	2
436	этих двух	2	2
437	собой и	1	2
438	обратить внимание	1	2
439	не соответствует	1	2
440	с другими	1	2
441	не от	1	2
442	как можно	1	2
443	у него	4	2
444	что она	8	2
445	всем что	2	2
446	но для	2	2
447	же как	8	2
448	большинстве случаев	3	2
449	герой в	6	2
450	должно было	2	2
451	себе и	2	2
452	в чем	4	2
453	что как	2	2
454	а герой	2	2
455	кто из	1	2
456	и быть	1	2
457	он ничего	2	2
458	речи и	1	2
459	никого не	3	2
460	иметь в	1	2
461	также не	1	2
462	в современной	2	2
463	они хотят	1	2
464	покоя и	1	2
465	могла бы	1	2
466	восходят к	1	2
467	целом и	1	2
468	только с	2	2
469	оба они	1	2
470	или о	1	2
471	бы его	1	2
472	они были	1	2
473	его к	5	2
474	а как	2	2
475	в него	3	2
476	бы я	1	2
477	лицо и	2	2
478	мы видели	18	2
479	здесь это	1	2
480	она сама	1	2
481	утверждать что	2	2
482	его из	3	2
483	в основном	1	2
484	как к	2	2
485	в языке	1	2
486	его с	2	2
487	на ее	1	2
488	и при	2	2
489	и должно	1	2
490	говорит и	2	2
491	из которых	1	2
492	и делает	1	2
493	сами по	1	2
494	если бы	7	2
495	самом деле	1	2
496	также может	1	2
497	от своего	3	2
498	о своей	1	2
499	героев и	1	2
500	и они	4	2
501	от его	1	2
502	себя и	1	2
503	частности из	1	2
504	сказки и	2	2
505	тех же	2	2
506	не имеют	2	2
507	в роли	1	2
508	и и	6	2
509	в город	1	2
510	не должно	1	2
511	на основе	1	2
512	можно усмотреть	2	2
513	каждый в	1	2
514	и сказкой	1	2
515	себя не	1	2
516	на небесах	1	2
517	вступает в	4	2
518	к одному	1	2
519	целый ряд	3	2
520	последних двух	1	2
521	каждый из	1	2
522	и той	2	2
523	событий в	1	2
524	со своими	2	2
525	по ходу	2	2
526	и лицо	1	2
527	уводит от	1	2
528	на этот	1	2
529	этого слова	3	2
530	в и	1	2
531	друг друга	6	2
532	последовательность событий	1	2
533	в особом	3	2
534	могли быть	1	2
535	ответ на	1	2
536	но на	1	2
537	это делает	2	2
538	в верхний	1	2
539	ни с	1	2
540	все это	4	2
541	он как	1	2
542	что так	2	2
543	ее в	3	2
544	видеть в	3	2
545	что собственно	1	2
546	же не	2	2
547	как нечто	3	2
548	это всегда	1	2
549	то к	1	2
550	это еще	2	2
551	по существу	3	2
552	он видел	1	2
553	понимать как	1	2
554	можно предположить	1	2
555	случаях когда	2	2
556	является не	1	2
557	так в	8	2
558	на фоне	1	2
559	рассказывает что	1	2
560	перед собой	1	2
561	к своему	3	2
562	со своей	2	2
563	это было	1	2
564	говорит об	1	2
565	вовсе не	3	2
566	тем более	1	2
567	здесь также	1	2
568	связаны с	1	2
569	ему не	1	2
570	и тех	1	2
571	с самого	1	2
572	ей в	1	2
573	его не	3	2
574	ни один	2	2
575	здесь можно	10	2
576	обстоит дело	1	2
577	мы должны	9	2
578	быть и	3	2
579	в античности	4	2
580	не знаю	9	2
581	и их	4	2
582	в науке	1	2
583	только то	1	2
584	по-видимому в	1	2
585	человека с	2	2
586	по той	2	2
587	в книге	1	2
588	и вне	1	2
589	в голову	1	2
590	исторически и	1	2
591	такой же	3	2
592	на то	4	2
593	право на	2	2
594	и только	6	2
595	же это	1	2
596	человек не	1	2
597	не могло	1	2
598	за счет	2	2
599	есть не	2	2
600	можно указать	2	2
601	героя но	1	2
602	имеются в	2	2
603	и другие	6	1
604	к сожалению	1	1
605	для нее	2	1
606	не считает	1	1
607	разные формы	1	1
608	мы и	1	1
609	здесь же	1	1
610	что всякая	1	1
611	же и	1	1
612	когда она	1	1
613	с героем	1	1
614	наконец даже	1	1
615	сказки где	1	1
616	только текстов	1	1
617	к этой	2	1
618	генетически они	1	1
619	непременный атрибут	1	1
620	они имеют	2	1
621	творец и	1	1
622	сказки об	1	1
623	сказке но	2	1
624	случае мы	4	1
625	ночи так	1	1
626	это лишь	1	1
627	тому что	1	1
628	даже в	4	1
629	его за	1	1
630	в разных	1	1
631	тем как	1	1
632	кроме того	1	1
633	как говорит	1	1
634	которые по	1	1
635	что человек	1	1
636	за ее	1	1
637	одному из	2	1
638	представлений о	1	1
639	социальной жизни	1	1
640	особенно если	1	1
641	или он	2	1
642	своему собственному	1	1
643	его от	3	1
644	могут в	1	1
645	и лесной	1	1
646	как она	2	1
647	меня а	1	1
648	ее во	1	1
649	стоит в	2	1
650	вводится в	2	1
651	он имеет	1	1
652	случае в	2	1
653	на которых	2	1
654	на свой	1	1
655	или был	1	1
656	которого можно	1	1
657	позднейшее явление	1	1
658	из нее	1	1
659	по их	1	1
660	равно как	3	1
661	и там	6	1
662	которое затем	1	1
663	а иногда	1	1
664	форму и	1	1
665	на земле	2	1
666	и будут	1	1
667	туда в	2	1
668	к более	2	1
669	где происходит	1	1
670	всегда имеется	1	1
671	или другие	3	1
672	и другим	1	1
673	с тем	3	1
674	самому герою	1	1
675	но далеко	1	1
676	всего с	1	1
677	смерть как	1	1
678	к самому	1	1
679	ну уж	1	1
680	в бою	1	1
681	а именно	8	1
682	не становятся	1	1
683	к небу	1	1
684	герой по	2	1
685	смерть в	1	1
686	случайно и	1	1
687	при таком	1	1
688	ранних стадиях	1	1
689	в это	1	1
690	из героев	1	1
691	людям которые	1	1
692	при помощи	11	1
693	является то	1	1
694	их нельзя	1	1
695	я буду	2	1
696	не имели	1	1
697	во-первых в	1	1
698	не удается	1	1
699	на материале	1	1
700	месту где	1	1
701	на все	2	1
702	и уход	2	1
703	объединены в	2	1
704	представляла собой	1	1
705	в такой	1	1
706	оно имеет	1	1
707	которые не	1	1
708	в жизнь	1	1
709	за меня	1	1
710	во все	4	1
711	не существует	1	1
712	его имя	1	1
713	во-вторых что	1	1
714	видно что	5	1
715	его лицо	1	1
716	то это	5	1
717	можно считать	1	1
718	следовало бы	1	1
719	которой он	3	1
720	инициации не	1	1
721	он был	1	1
722	время от	2	1
723	от обряда	2	1
724	в каких	1	1
725	но эти	1	1
726	с другим	1	1
727	в этот	6	1
728	что вся	1	1
729	цель его	1	1
730	этой связи	2	1
731	пока они	1	1
732	средних веков	1	1
733	и стали	1	1
734	но имеют	1	1
735	которых она	1	1
736	приходит к	1	1
737	и была	1	1
738	приходит на	2	1
739	превращается в	10	1
740	его по	1	1
741	которая окажется	1	1
742	и те	1	1
743	не что	6	1
744	так же	16	1
745	здесь имеет	1	1
746	в глаза	2	1
747	всего что	1	1
748	смерти а	1	1
749	его собственной	1	1
750	и остается	1	1
751	основываясь на	1	1
752	некоторое время	4	1
753	для превращения	1	1
754	если это	4	1
755	ней и	1	1
756	здесь пока	1	1
757	себе черты	1	1
758	вернуться к	1	1
759	впрочем в	1	1
760	задач в	1	1
761	почему и	1	1
762	сын и	1	1
763	наряду с	4	1
764	природой в	1	1
765	именно так	3	1
766	следующим образом	3	1
767	такая же	1	1
768	быть в	1	1
769	живет еще	1	1
770	находится в	4	1
771	художественного творчества	1	1
772	как я	1	1
773	так не	1	1
774	здесь невозможно	1	1
775	наконец сам	1	1
776	а впоследствии	3	1
777	каждое из	1	1
778	связи в	3	1
779	в особой	1	1
780	от них	5	1
781	являются уже	1	1
782	на котором	2	1
783	или нет	2	1
784	в системе	1	1
785	превратился в	1	1
786	этому я	1	1
787	что происходило	2	1
788	действительно в	1	1
789	на них	2	1
790	есть последнее	1	1
791	героя не	2	1
792	был вынужден	1	1
793	только не	2	1
794	неизбежной для	1	1
795	своей дочери	1	1
796	она и	1	1
797	что иное	6	1
798	после того	5	1
799	и последующей	1	1
800	похожи на	1	1
801	не принадлежит	1	1
802	собой в	1	1
803	собой исторически	1	1
804	он к	3	1
805	но еще	1	1
806	на спине	1	1
807	в состоянии	2	1
808	было происходить	1	1
809	в совершенно	1	1
810	ним в	1	1
811	обычно не	1	1
812	в особое	1	1
813	могло бы	2	1
814	однако этот	1	1
815	не хочет	3	1
816	он составляет	1	1
817	по мнению	1	1
818	в буквальном	1	1
819	он вынужден	1	1
820	отнести и	1	1
821	состоящий в	1	1
822	параллельно с	1	1
823	позднее явление	1	1
824	они в	2	1
825	xix века	1	1
826	на стадии	1	1
827	и один	3	1
828	там и	1	1
829	делает это	1	1
830	ему приходит	1	1
831	по содержанию	1	1
832	уступает место	1	1
833	лежит в	1	1
834	входят в	1	1
835	не была	1	1
836	чем в	1	1
837	является и	3	1
838	впоследствии на	1	1
839	не говорит	2	1
840	что его	2	1
841	героя с	3	1
842	в таком	1	1
843	и во-вторых	1	1
844	это весьма	2	1
845	человек и	1	1
846	в связи	5	1
847	между ними	1	1
848	встречается в	2	1
849	или необыкновенный	1	1
850	всего он	1	1
851	персонажей здесь	1	1
852	к прежнему	1	1
853	между человеком	2	1
854	на который	1	1
855	так на	2	1
856	из четырех	1	1
857	от этого	1	1
858	данного типа	1	1
859	уже давно	2	1
860	и следовательно	1	1
861	воздействия на	1	1
862	в новый	1	1
863	нашей эры	1	1
864	достаточно чтобы	2	1
865	по характеру	1	1
866	в других	6	1
867	сих пор	7	1
868	вопрос что	1	1
869	бы в	1	1
870	пребывания в	7	1
871	которых герой	1	1
872	нарушение запрета	4	1
873	историческую действительность	2	1
874	должен был	5	1
875	я его	1	1
876	однако так	2	1
877	что такое	1	1
878	это были	1	1
879	согласии с	1	1
880	не означает	1	1
881	к и	1	1
882	за этими	1	1
883	очень часто	4	1
884	мотив в	1	1
885	все остальные	1	1
886	близко к	1	1
887	сюда же	2	1
888	как новое	1	1
889	не дает	3	1
890	в работе	3	1
891	не один	2	1
892	человека как	1	1
893	сказки с	3	1
894	этих трех	1	1
895	или же	2	1
896	представляя собой	1	1
897	отца или	1	1
898	эту связь	2	1
899	это по	1	1
900	что отец	2	1
901	наличию в	1	1
902	не мог	2	1
903	не будет	1	1
904	побудить его	1	1
905	в городе	1	1
906	на нем	4	1
907	всей этой	1	1
908	более поздняя	3	1
909	все с	1	1
910	и является	1	1
911	в приведенном	1	1
912	к ее	1	1
913	даже не	2	1
914	несколько иначе	1	1
915	из нас	1	1
916	тот свет	2	1
917	целого но	1	1
918	исследования на	1	1
919	должны были	4	1
920	или иное	1	1
921	мы еще	3	1
922	когда мы	1	1
923	этот период	1	1
924	и несколько	1	1
925	например не	1	1
926	перстень на	1	1
927	женихе или	1	1
928	здесь совершенно	1	1
929	стороны он	1	1
930	и вор	1	1
931	знанием или	1	1
932	но есть	3	1
933	ведь ты	1	1
934	приводят к	2	1
935	но прежде	1	1
936	более позднее	2	1
937	форм в	1	1
938	так что	8	1
939	в некотором	3	1
940	образом в	2	1
941	открылась дверь	1	1
942	формы и	1	1
943	из этого	1	1
944	которые были	1	1
945	там где	8	1
946	три разные	1	1
947	более что	1	1
948	что сказка	7	1
949	во время	8	1
950	по нескольку	1	1
951	он его	1	1
952	означает что	1	1
953	встречается и	1	1
954	это он	1	1
955	где мы	1	1
956	на эту	1	1
957	обращается к	1	1
958	пришел к	2	1
959	при дворе	2	1
960	из малого	2	1
961	можно только	3	1
962	были бы	1	1
963	от нее	1	1
964	не единственная	1	1
965	типа эти	1	1
966	образом и	2	1
967	этому времени	1	1
968	от до	1	1
969	до сих	7	1
970	явно не	1	1
971	он уже	2	1
972	и здесь	8	1
973	как таковой	3	1
974	для каждой	1	1
975	такова же	1	1
976	мы назвали	1	1
977	i это	1	1
978	к одной	1	1
979	те моменты	1	1
980	следует ли	1	1
981	представлял собой	3	1
982	превратились в	1	1
983	ним и	1	1
984	если же	2	1
985	наводит на	1	1
986	сказки в	5	1
987	другие и	1	1
988	но такая	1	1
989	образа и	1	1
990	и дает	1	1
991	же образом	1	1
992	что это	4	1
993	это уже	3	1
994	вот как	2	1
995	не были	1	1
996	никак не	1	1
997	друга так	1	1
998	не исчерпывается	1	1
999	из сострадания	1	1
1000	в область	1	1
1001	здесь столь	1	1
1002	здесь герой	5	1
1003	песни и	1	1
1004	для них	3	1
1005	где как	1	1
1006	и большом	1	1
1007	позже на	1	1
1008	его таким	1	1
1009	мотивов в	1	1
1010	не признает	1	1
1011	можно было	3	1
1012	под этим	2	1
1013	в более	1	1
1014	как о	1	1
1015	со всеми	1	1
1016	и приобретает	1	1
1017	и сердце	1	1
1018	так или	1	1
1019	начинается с	3	1
1020	с ними	5	1
1021	на историческую	2	1
1022	что у	4	1
1023	в особый	1	1
1024	слово со	1	1
1025	с целью	2	1
1026	видеть как	1	1
1027	предполагать что	1	1
1028	как при	1	1
1029	в саду	2	1
1030	к чему-то	1	1
1031	и действительно	5	1
1032	то время	2	1
1033	данного цикла	1	1
1034	примером этого	2	1
1035	всей ситуации	1	1
1036	много позднее	1	1
1037	может стать	1	1
1038	солнца и	3	1
1039	герой здесь	1	1
1040	и так	3	1
1041	оказывается героем	1	1
1042	о двух	1	1
1043	этим в	1	1
1044	никто не	2	1
1045	отчасти и	1	1
1046	он ее	1	1
1047	бы не	1	1
1048	представляли собой	1	1
1049	сравнению с	2	1
1050	зависимости от	1	1
1051	а под	1	1
1052	друг от	1	1
1053	которая не	1	1
1054	в каком	1	1
1055	на своем	1	1
1056	любопытный случай	1	1
1057	своей жизни	1	1
1058	говорит герою	1	1
1059	начинает играть	1	1
1060	в боях	1	1
1061	к богу	2	1
1062	не оставляют	1	1
1063	было у	1	1
1064	каждые сутки	1	1
1065	нет ничего	3	1
1066	но их	1	1
1067	но тут	1	1
1068	его и	6	1
1069	культа предков	2	1
1070	наука в	1	1
1071	и мне	1	1
1072	что эту	1	1
1073	особенность этого	1	1
1074	все три	2	1
1075	как целое	1	1
1076	является также	1	1
1077	она была	2	1
1078	которые однако	1	1
1079	возможных форм	1	1
1080	в жены	1	1
1081	или нескольких	1	1
1082	на некоторых	1	1
1083	то и	7	1
1084	задний план	1	1
1085	и между	1	1
1086	как мне	3	1
1087	нет у	1	1
1088	мы ничего	1	1
1089	связана с	4	1
1090	и если	3	1
1091	это то	1	1
1092	по сравнению	2	1
1093	это только	2	1
1094	в отдельности	3	1
1095	из его	2	1
1096	а через	3	1
1097	по назначению	1	1
1098	этом явлении	1	1
1099	в середине	1	1
1100	работе о	3	1
1101	жизнь с	1	1
1102	между ним	1	1
1103	героя а	2	1
1104	вполне ясным	1	1
1105	др в	1	1
1106	диаметрально противоположные	1	1
1107	в мир	1	1
1108	друга и	1	1
1109	цели и	1	1
1110	еще один	1	1
1111	только это	1	1
1112	и наоборот	2	1
1113	действия и	1	1
1114	динамики не	1	1
1115	др см	1	1
1116	он весь	2	1
1117	принята в	1	1
1118	свое существование	1	1
1119	потому и	1	1
1120	сказка никогда	1	1
1121	на более	1	1
1122	должно происходить	1	1
1123	может послужить	1	1
1124	что здесь	8	1
1125	в описании	1	1
1126	нет и	1	1
1127	он в	3	1
1128	мертвых с	2	1
1129	он все	5	1
1130	начиная с	1	1
1131	сказка не	2	1
1132	не за	1	1
1133	в образе	2	1
1134	до трех	1	1
1135	только при	1	1
1136	этом так	1	1
1137	сказкой и	1	1
1138	смертельный удар	1	1
1139	не того	1	1
1140	но если	2	1
1141	здесь и	2	1
1142	свидетельствующий о	1	1
1143	связано с	4	1
1144	значении в	1	1
1145	посредника между	1	1
1146	он из	2	1
1147	тот же	2	1
1148	эту форму	1	1
1149	деревни а	1	1
1150	выбору или	1	1
1151	он должен	3	1
1152	и каждый	1	1
1153	этому же	3	1
1154	специальном исследовании	1	1
1155	в дальнейшем	8	1
1156	что автор	1	1
1157	им как	1	1
1158	его живой	1	1
1159	вместе со	1	1
1160	близок к	1	1
1161	этим же	2	1
1162	то они	1	1
1163	стоит на	3	1
1164	более поздним	1	1
1165	ничем не	2	1
1166	так как	13	1
1167	и также	1	1
1168	все еще	7	1
1169	только по	1	1
1170	было уже	1	1
1171	этот процесс	1	1
1172	на три	2	1
1173	этого она	1	1
1174	в общих	1	1
1175	и за	3	1
1176	от мира	1	1
1177	у тебя	3	1
1178	они живут	1	1
1179	состоял в	1	1
1180	в определенном	1	1
1181	для всего	1	1
1182	он и	4	1
1183	в согласии	1	1
1184	я теперь	2	1
1185	для нас	6	1
1186	где он	2	1
1187	на самом	2	1
1188	что каждый	1	1
1189	понимания этого	1	1
1190	есть акт	1	1
1191	однако она	1	1
1192	таком случае	1	1
1193	основана на	1	1
1194	не связано	1	1
1195	в использовании	1	1
1196	героя или	2	1
1197	в ином	6	1
1198	в виде	2	1
1199	от своих	2	1
1200	же именно	1	1
1201	но с	1	1
1202	в таких	3	1
1203	от друга	1	1
1204	жениха с	1	1
1205	от всех	1	1
1206	героев или	1	1
1207	этого не	1	1
1208	же в	6	1
1209	и тому	1	1
1210	в глубине	1	1
1211	это вызывает	1	1
1212	себе в	2	1
1213	чтобы быть	3	1
1214	за другими	1	1
1215	в нашей	1	1
1216	в ряде	1	1
1217	случае не	1	1
1218	что этот	4	1
1219	можно отнести	1	1
1220	положения что	1	1
1221	или где	1	1
1222	им и	2	1
1223	но по	4	1
1224	эти две	1	1
1225	говорят о	2	1
1226	человек с	1	1
1227	указывающие на	1	1
1228	мнение что	1	1
1229	другом месте	1	1
1230	герою на	1	1
1231	и глаза	1	1
1232	и могут	1	1
1233	и я	1	1
1234	не создает	1	1
1235	войти в	1	1
1236	обряда инициации	1	1
1237	на руку	1	1
1238	должен быть	1	1
1239	его же	1	1
1240	коня то	1	1
1241	ничего нельзя	1	1
1242	если не	2	1
1243	действующие лица	2	1
1244	не все	7	1
1245	этой системы	2	1
1246	другом случае	3	1
1247	следующей главе	1	1
1248	человека к	1	1
1249	но его	1	1
1250	сюжета в	2	1
1251	предположить что	11	1
1252	обычно в	1	1
1253	искать в	1	1
1254	чудо и	1	1
1255	и эти	5	1
1256	за то	1	1
1257	же из	1	1
1258	и других	1	1
1259	тут и	1	1
1260	с сохранением	1	1
1261	см ниже	2	1
1262	то чего	2	1
1263	сказка но	1	1
1264	на мысль	1	1
1265	следы и	1	1
1266	имеются и	2	1
1267	здесь только	1	1
1268	легко показать	1	1
1269	бы назвать	1	1
1270	с нами	1	1
1271	мы узнаем	1	1
1272	независимо от	3	1
1273	иногда и	1	1
1274	казалось бы	2	1
1275	от отца	1	1
1276	в человеческом	2	1
1277	более позднюю	1	1
1278	всех этих	3	1
1279	что якобы	1	1
1280	толстой не	1	1
1281	оказывается что	2	1
1282	отношения людей	1	1
1283	или иначе	1	1
1284	время они	2	1
1285	от того	3	1
1286	ли здесь	3	1
1287	этих случаях	14	1
1288	с двумя	1	1
1289	на смерть	3	1
1290	уходит в	3	1
1291	развивается в	1	1
1292	быту и	1	1
1293	чего она	1	1
1294	еще на	2	1
1295	ее мать	1	1
1296	как выражение	1	1
1297	могло быть	3	1
1298	показывает как	2	1
1299	состоят в	2	1
1300	своего ребенка	1	1
1301	чтобы вернуть	1	1
1302	где на	1	1
1303	и самого	1	1
1304	но представляет	1	1
1305	стал он	1	1
1306	которые в	1	1
1307	говорилось выше	4	1
1308	не можем	2	1
1309	также в	2	1
1310	может означать	1	1
1311	ее из	1	1
1312	от времени	1	1
1313	из другой	1	1
