1	и в	35	69
146	как к	1	5
147	у него	1	5
148	его и	1	5
149	и других	3	5
150	речи в	1	5
151	именно в	8	5
152	большей или	3	5
153	а также	3	5
154	с помощью	2	5
155	одновременно и	3	5
156	о том	16	5
157	ничего не	2	5
158	также и	20	5
159	с этим	3	5
160	или даже	1	5
161	жизни и	2	5
162	своего предмета	2	5
163	наконец в	1	5
164	языку и	1	5
165	или менее	1	5
166	и здесь	3	5
167	более того	1	5
168	человека в	1	5
169	другой стороны	5	5
170	или меньшей	3	5
171	слова не	1	5
172	в таком	1	5
173	одним из	5	5
174	единого и	2	5
175	уже не	6	5
176	лежит в	2	5
177	не с	3	5
178	язык как	5	5
179	более или	1	5
180	но здесь	1	5
181	все время	2	4
182	слове но	2	4
183	оно было	1	4
184	системы языка	1	4
185	в чисто	4	4
186	философии языка	1	4
187	как предмет	1	4
188	зависимости от	3	4
189	со словом	2	4
190	этом случае	6	4
191	как сказано	2	4
192	языка то	1	4
193	и прямо	1	4
194	и сам	3	4
195	слове в	1	4
196	из него	2	4
197	не менее	9	4
198	не как	3	4
199	мы не	2	4
200	в зависимости	3	4
201	с языком	1	4
202	даже и	4	4
203	хотя и	5	4
204	следовательно и	2	4
205	и речи	1	4
206	до сих	7	4
207	сказать что	6	4
208	выражение в	2	4
209	по себе	11	4
210	на этом	3	4
211	мы уже	2	4
212	языка не	2	4
213	не было	2	4
214	в результате	4	4
215	того что	12	4
216	что оно	2	4
217	или как	3	4
218	для этого	3	4
219	как только	2	4
220	связи с	3	4
221	преимущественно в	2	4
222	к предмету	1	4
223	но он	1	4
224	имеет дело	5	4
225	одной из	4	4
226	дело с	9	4
227	в другом	3	4
228	смысле в	2	4
229	языку как	1	4
230	меньшей степени	1	4
231	образом в	1	4
232	в которой	1	4
233	в качестве	8	4
234	вообще не	3	4
235	не столько	2	4
236	в одном	4	4
237	сих пор	7	4
238	от его	1	4
239	в свою	2	4
240	в виде	4	4
241	том же	2	4
242	и тем	5	3
243	должен быть	4	3
244	время и	1	3
245	в широком	7	3
246	свою очередь	2	3
247	одно и	2	3
248	между собой	1	3
249	из них	4	3
250	язык но	2	3
251	не должно	1	3
252	в первом	5	3
253	эта установка	1	3
254	отношения к	1	3
255	и другие	2	3
256	стороны и	3	3
257	которого он	1	3
258	нисколько не	3	3
259	чем в	3	3
260	однако в	3	3
261	слово не	1	3
262	здесь как	1	3
263	только на	3	3
264	должна быть	2	3
265	в духе	1	3
266	быть только	1	3
267	что в	13	3
268	правда не	1	3
269	к языку	2	3
270	языка так	2	3
271	на протяжении	2	3
272	включает в	1	3
273	из себя	1	3
274	как такового	3	3
275	человека и	1	3
276	на котором	2	3
277	которых мы	1	3
278	и этим	1	3
279	лучшем случае	1	3
280	должно быть	2	3
281	в разных	7	3
282	входить в	1	3
283	отличается от	1	3
284	в известной	3	3
285	и те	2	3
286	в целом	5	3
287	к тому	4	3
288	и ее	4	3
289	во всем	2	3
290	лишь на	1	3
291	еще раз	2	3
292	и более	1	3
293	нуждается в	3	3
294	в форме	2	3
295	а как	5	3
296	с этой	5	3
297	связано с	1	3
298	вместе с	6	3
299	мы видели	3	3
300	как это	5	3
301	именно как	3	3
302	было бы	7	3
303	них и	2	3
304	языке и	4	3
305	они не	1	3
306	именно на	2	3
307	не была	1	3
308	связи и	1	3
309	входят в	1	3
310	в большей	7	3
311	данном случае	5	3
312	и язык	1	3
313	в лучшем	1	3
314	по существу	2	3
315	как оно	3	3
316	формах и	1	3
317	языка или	2	3
318	в себя	1	3
319	от языка	2	3
320	различия между	1	3
321	широком смысле	8	3
322	интерес к	1	3
323	в себе	4	3
324	на которые	1	3
325	к этому	3	3
326	как таковые	1	3
327	в некоторых	1	3
328	и о	1	3
329	в новом	1	3
330	не могло	1	3
331	свое выражение	3	3
332	исторической жизни	1	3
333	лишь как	2	3
334	от этой	1	3
335	в частности	3	3
336	как раз	4	3
337	человеке и	1	3
338	в свете	1	3
339	в свое	3	3
340	в эту	1	3
341	которая не	1	3
342	только с	4	3
343	язык это	1	3
344	языка на	2	3
345	данного языка	1	3
346	например у	1	3
347	но это	2	3
348	из этих	9	3
349	не исчерпывается	2	3
350	языке как	1	3
351	конечно и	1	3
352	и художественно	1	3
353	не предполагает	1	3
354	и как	9	3
355	той же	4	3
356	от других	2	2
357	и способы	1	2
358	того или	1	2
359	что и	5	2
360	говорить о	5	2
361	в самых	1	2
362	тем не	9	2
363	а с	2	2
364	в связи	2	2
365	но уже	2	2
366	между ними	3	2
367	но все	4	2
368	место в	1	2
369	даже как	1	2
370	не его	1	2
371	в системе	1	2
372	словом как	1	2
373	непосредственно и	1	2
374	них как	1	2
375	науки о	9	2
376	в котором	4	2
377	жанровым и	1	2
378	в собственном	3	2
379	дело не	5	2
380	точности и	1	2
381	без всякого	1	2
382	для того	23	2
383	того как	3	2
384	от этого	5	2
385	это может	2	2
386	известном смысле	3	2
387	мира в	1	2
388	которые были	2	2
389	все то	1	2
390	в какой	6	2
391	в более	4	2
392	речь о	1	2
393	наших дней	2	2
394	и разновидности	1	2
395	что все	1	2
396	для них	2	2
397	уже сказано	1	2
398	них не	2	2
399	разрыва между	1	2
400	же как	3	2
401	тогда когда	4	2
402	условия для	1	2
403	или иного	1	2
404	несмотря на	2	2
405	не входят	1	2
406	в одной	1	2
407	очень трудно	1	2
408	так же	3	2
409	в прошлом	2	2
410	данного круга	1	2
411	и со	2	2
412	материал в	1	2
413	не приходится	1	2
414	если мы	1	2
415	в противовес	1	2
416	как он	6	2
417	не могла	1	2
418	и эти	1	2
419	на том	3	2
420	и внутренне	1	2
421	и исторические	1	2
422	ее с	1	2
423	из самых	1	2
424	этих случаях	2	2
425	действительно не	1	2
426	это расслоение	1	2
427	к автору	1	2
428	быта и	3	2
429	слова по	1	2
430	смысле слова	7	2
431	в одно	1	2
432	диалектов и	1	2
433	и то	7	2
434	в особый	1	2
435	и есть	3	2
436	а между	2	2
437	произведения и	2	2
438	в известном	3	2
439	по своему	5	2
440	и которые	1	2
441	приходится иметь	1	2
442	его нужно	1	2
443	этом отношении	4	2
444	жизнь в	1	2
445	и той	3	2
446	собственном смысле	3	2
447	потому что	18	2
448	с каким	1	2
449	в ее	11	2
450	то что	19	2
451	от действительности	2	2
452	однако и	1	2
453	только как	7	2
454	идет уже	1	2
455	же в	1	2
456	к слову	1	2
457	и лингвистика	1	2
458	совершенно не	1	2
459	но как	2	2
460	момент в	1	2
461	этого типа	1	2
462	с которыми	2	2
463	на них	1	2
464	и языки	1	2
465	оно направлено	1	2
466	воплощен в	1	2
467	смысле на	1	2
468	и становится	1	2
469	и вообще	3	2
470	язык дан	1	2
471	тому что	2	2
472	направленности на	1	2
473	языка с	2	2
474	его от	1	2
475	становится предметом	1	2
476	да и	4	2
477	и что	6	2
478	и у	1	2
479	и при	2	2
480	такого рода	3	2
481	как уже	5	2
482	значение в	2	2
483	и самый	1	2
484	связана с	4	2
485	бы только	1	2
486	можно было	8	2
487	слова для	1	2
488	и эта	1	2
489	только о	2	2
490	речь в	4	2
491	или иначе	4	2
492	в историческом	1	2
493	например и	1	2
494	сама по	3	2
495	о которых	2	2
496	слова но	1	2
497	здесь уже	1	2
498	языки в	1	2
499	случае не	2	2
500	что они	2	2
501	при каких	1	2
502	так что	5	2
503	перестает быть	1	2
504	на язык	1	2
505	автора в	1	2
506	самого слова	1	2
507	можно сказать	4	2
508	у каждого	1	2
509	уже в	5	2
510	первом случае	2	2
511	слова о	1	2
512	не значит	1	2
513	требует от	1	2
514	как о	4	2
515	подход к	1	2
516	а лишь	1	2
517	в чем	4	2
518	в виду	5	2
519	к ним	1	2
520	иметь дело	2	2
521	оно входит	1	2
522	просто не	1	2
523	на то	2	2
524	одного из	1	2
525	разной степени	1	2
526	есть не	5	2
527	на языке	2	2
528	не есть	5	2
529	и до	2	2
530	по отношению	4	2
531	и особенно	1	2
532	из важнейших	1	2
533	в построении	1	2
534	работы и	1	2
535	дальнейшего развития	1	2
536	как увидим	2	2
537	а именно	6	2
538	и стилистические	1	2
539	не просто	5	2
540	это было	1	2
541	могут не	2	2
542	дело в	5	2
543	что он	5	2
544	как с	1	2
545	в атмосфере	1	2
546	можно говорить	3	2
547	отношению к	4	2
548	то в	1	2
549	свои собственные	1	2
550	мы видим	1	2
551	ни было	1	2
552	далее в	1	2
553	у них	2	2
554	языков а	1	2
555	у нас	2	2
556	культуры и	1	2
557	на самом	1	2
558	не остается	1	2
559	с ней	2	2
560	этого слова	2	2
561	ему не	1	2
562	хотя все	1	1
563	совсем не	3	1
564	в сторону	1	1
565	а через	1	1
566	а затем	2	1
567	свое время	3	1
568	это остается	1	1
569	в области	4	1
570	нас и	1	1
571	ли они	1	1
572	этой работы	3	1
573	смотреть на	5	1
574	филология с	1	1
575	или иных	3	1
576	он должен	1	1
577	то или	1	1
578	какие бы	1	1
579	проблемы в	1	1
580	ко всему	1	1
581	еще на	1	1
582	проникновения в	1	1
583	глубине и	1	1
584	русском языке	1	1
585	а только	8	1
586	он сам	3	1
587	в разной	2	1
588	и обратно	4	1
589	поэтому его	1	1
590	на всем	1	1
591	поскольку она	1	1
592	непосредственно как	1	1
593	становления и	1	1
594	способы ее	1	1
595	когда оно	1	1
596	с большой	1	1
597	но на	1	1
598	чаще всего	2	1
599	языка см	1	1
600	не мешает	1	1
601	момент своего	1	1
602	моментов но	1	1
603	здесь таким	1	1
604	почва для	1	1
605	как одно	1	1
606	однако с	2	1
607	которые не	2	1
608	выражается в	1	1
609	как не	1	1
610	в некотором	1	1
611	самом же	1	1
612	и уже	3	1
613	в точном	1	1
614	не от	1	1
615	же язык	1	1
616	на этой	3	1
617	и соответствующего	1	1
618	и прежде	1	1
619	во втором	2	1
620	есть в	1	1
621	этого и	1	1
622	дело здесь	1	1
623	труда и	2	1
624	мог бы	2	1
625	двух разных	1	1
626	дело со	1	1
627	в отдельных	1	1
628	анализа и	1	1
629	только один	1	1
630	одно из	5	1
631	именно это	1	1
632	не к	2	1
633	их языком	1	1
634	в высшем	1	1
635	к новым	1	1
636	этот процесс	4	1
637	содержание и	1	1
638	и ничего	1	1
639	слова хотя	1	1
640	и за	1	1
641	нам в	1	1
642	в вопросах	1	1
643	о котором	8	1
644	но с	5	1
645	между отдельными	1	1
646	требует также	1	1
647	мысли и	2	1
648	утверждать что	1	1
649	вещи и	1	1
650	с системой	2	1
651	мы ее	1	1
652	конкретное единство	1	1
653	вследствие этого	1	1
654	на тему	2	1
655	факт что	2	1
656	мы говорим	3	1
657	этом и	1	1
658	произведение в	1	1
659	словом чтобы	1	1
660	лишь к	1	1
661	от своего	1	1
662	а это	1	1
663	этой точки	2	1
664	словом а	1	1
665	в конце	3	1
666	в средние	1	1
667	одного и	2	1
668	что такое	12	1
669	языков так	1	1
670	он и	2	1
671	них прямо	1	1
672	филологии в	7	1
673	ближайшим образом	1	1
674	по их	2	1
675	объект исследования	1	1
676	этой почве	2	1
677	этим не	1	1
678	своим собственным	1	1
679	притом не	1	1
680	в изучении	3	1
681	он по	1	1
682	и т.п	1	1
683	тот факт	1	1
684	в германии	3	1
685	всего что	1	1
686	чем же	3	1
687	ни при	1	1
688	в создании	2	1
689	как та	1	1
690	бы то	1	1
691	язык во	1	1
692	языка к	1	1
693	своего собственного	1	1
694	особенности в	1	1
695	в этой	3	1
696	нем не	1	1
697	действительности в	2	1
698	в филологии	3	1
699	систему и	1	1
700	в специальном	1	1
701	того чтобы	22	1
702	задний план	2	1
703	больше всего	1	1
704	об этом	6	1
705	есть и	5	1
706	но что	3	1
707	произведений не	1	1
708	из пределов	1	1
709	точном смысле	1	1
710	языка по	1	1
711	то она	2	1
712	мог действительно	1	1
713	прошлого между	1	1
714	правда в	1	1
715	сделала бы	1	1
716	для изучения	1	1
717	ближе всего	1	1
718	что мы	2	1
719	в формах	2	1
720	особого рода	4	1
721	представить себе	7	1
722	не касается	1	1
723	к истории	6	1
724	всего именно	1	1
725	за этой	1	1
726	ведь в	1	1
727	в руках	1	1
728	находятся в	2	1
729	на эту	1	1
730	между разными	1	1
731	может и	1	1
732	значит не	1	1
733	сделать его	1	1
734	из самого	1	1
735	средние века	1	1
736	из общего	1	1
737	только по	3	1
738	д можно	1	1
739	возможно только	1	1
740	выражения в	1	1
741	и раскрытии	1	1
742	и этого	3	1
743	и того	3	1
744	а два	1	1
745	его из	1	1
746	и художественном	1	1
747	как язык	1	1
748	к отдельным	2	1
749	нужно сказать	1	1
750	и истолкованием	1	1
751	и литературы	2	1
752	что не	5	1
753	в среде	1	1
754	увидим что	2	1
755	бесспорным и	1	1
756	его нельзя	1	1
757	тем что	6	1
758	заключается в	4	1
759	опирающееся на	2	1
760	но если	6	1
761	поколений в	1	1
762	если бы	3	1
763	в течение	5	1
764	смысле которые	1	1
765	же культуры	1	1
766	которыми он	1	1
767	в основу	2	1
768	и отдельных	1	1
769	бы оно	1	1
770	на задний	2	1
771	интересом к	1	1
772	только так	2	1
773	это только	4	1
774	самой действительности	1	1
775	это требует	1	1
776	за собой	3	1
777	что по	1	1
778	работы над	6	1
779	и собственно	2	1
780	тех же	1	1
781	от которых	2	1
782	исключает из	1	1
783	текста и	3	1
784	наук и	4	1
785	котором идет	2	1
786	всего он	1	1
787	из возможных	1	1
788	жизни языка	1	1
789	крайней мере	4	1
790	им свой	1	1
791	на те	1	1
792	могло быть	1	1
793	необходимый для	1	1
794	чтобы быть	1	1
795	частности в	1	1
796	влечет за	2	1
797	и судьбами	1	1
798	сохраняет свое	1	1
799	в реальном	1	1
800	именно так	1	1
801	замкнутое и	1	1
802	своего времени	1	1
803	такого исследования	1	1
804	как один	1	1
805	потребность в	1	1
806	и представить	2	1
807	которой оно	1	1
808	а потому	5	1
809	мастерства и	1	1
810	сам же	2	1
811	также не	1	1
812	в таких	2	1
813	только одна	1	1
814	как особое	1	1
815	поэтому при	1	1
816	культурой в	1	1
817	действительности и	1	1
818	языке не	1	1
819	конца xviii	2	1
820	в в	3	1
821	особое отношение	1	1
822	с каждым	1	1
823	мало-помалу начали	1	1
824	с изучением	2	1
825	мира у	1	1
826	ведь и	1	1
827	с языками	1	1
828	которые он	1	1
829	не одно	1	1
830	может служить	3	1
831	если же	2	1
832	не дает	1	1
833	вопрос об	1	1
834	это единство	1	1
835	и так	2	1
836	таковы например	1	1
837	смысле не	1	1
838	но есть	1	1
839	особой точки	1	1
840	долгое время	1	1
841	или иное	1	1
842	здесь нет	4	1
843	нет и	1	1
844	или с	1	1
845	сложные взаимоотношения	1	1
846	как целое	3	1
847	об особом	2	1
848	которая в	1	1
849	быть не	1	1
850	социально-политической и	1	1
851	противоречий и	1	1
852	к данному	1	1
853	что между	1	1
854	поставить в	2	1
855	случае она	1	1
856	какой бы	2	1
857	но во	1	1
858	между двумя	1	1
859	именно потому	1	1
860	находит свое	1	1
861	что при	1	1
862	ближе к	2	1
863	он действительно	1	1
864	в различных	5	1
865	на одной	1	1
866	очень далеко	1	1
867	входит как	1	1
868	о всяком	1	1
869	а главное	1	1
870	по крайней	4	1
871	говорят на	1	1
872	от времени	1	1
873	впрочем не	1	1
874	с той	1	1
875	его собственной	1	1
876	та же	1	1
877	этого рода	9	1
878	в очень	3	1
879	попытки создания	1	1
880	в применении	7	1
881	быть более	1	1
882	тех или	3	1
883	имеем в	1	1
884	быть в	5	1
885	в начале	3	1
886	и об	1	1
887	что так	1	1
888	идет об	2	1
889	и без	2	1
890	также в	1	1
891	все возможные	1	1
892	чужую мысль	1	1
893	однако самая	1	1
894	из существенных	1	1
895	вопроса тем	1	1
896	независимо от	5	1
897	которая лежит	1	1
898	в жизни	1	1
899	в русском	1	1
900	мы называем	2	1
901	как на	12	1
902	знает что	1	1
903	правом можно	1	1
904	этого не	2	1
905	совершенно невозможно	1	1
906	все более	4	1
907	дает ей	1	1
908	лица которые	1	1
909	его исторического	1	1
910	видящая в	1	1
911	поэтому для	1	1
912	и художественного	1	1
913	и могут	1	1
914	смысле и	2	1
915	при известном	1	1
916	его содержание	1	1
917	самого начала	1	1
918	заключены в	1	1
919	целое это	1	1
920	трудно сказать	1	1
921	же мы	1	1
922	этим в	3	1
923	о языке	6	1
924	во-вторых и	1	1
925	то мы	1	1
926	без остатка	2	1
927	с чем	2	1
928	его к	2	1
929	что его	1	1
930	говорит о	3	1
931	в практической	4	1
932	истории литературы	3	1
933	она во	1	1
934	связей и	1	1
935	различие между	1	1
936	всегда и	1	1
937	нами не	2	1
938	что одним	1	1
939	или иным	2	1
940	непосредственно в	1	1
941	материалом и	2	1
942	есть еще	3	1
943	не бывает	2	1
944	он был	1	1
945	действительности иными	1	1
946	ни одной	1	1
947	его отношение	1	1
948	национальная культура	1	1
949	что уже	3	1
950	если он	1	1
951	в самой	1	1
952	на свой	1	1
953	для которого	1	1
954	и теми	3	1
955	каждый из	2	1
956	всего в	1	1
957	как часто	1	1
958	двух лиц	1	1
959	эта идея	1	1
960	чтобы не	1	1
961	осуществляются в	1	1
962	наоборот как	1	1
963	явления в	1	1
964	язык явление	1	1
965	со стороны	16	1
966	в стороне	1	1
967	как они	1	1
968	себя не	1	1
969	том числе	1	1
970	слова своей	1	1
971	о чем	4	1
972	так называемые	2	1
973	что всякий	1	1
974	бесспорного факта	1	1
975	и говорить	1	1
976	между языком	2	1
977	у автора	1	1
978	в самое	1	1
979	такие которые	1	1
980	sui generis	3	1
981	явления как	1	1
982	именно для	1	1
983	с полной	2	1
984	чем они	2	1
985	чтобы понять	4	1
986	языка совершенно	1	1
987	автора с	1	1
988	в составе	1	1
989	и должно	2	1
990	из его	2	1
991	критикой и	2	1
992	истории языка	6	1
993	она звучит	1	1
994	и своими	1	1
995	как две	3	1
996	и понимание	1	1
997	еще в	1	1
998	не понимать	1	1
999	о своем	1	1
1000	как будет	2	1
1001	говорят о	1	1
1002	из различных	1	1
1003	научной работы	3	1
1004	или нет	2	1
1005	то все	1	1
1006	нельзя считать	1	1
1007	все равно	2	1
1008	самого по	1	1
1009	целом ряде	2	1
1010	был в	2	1
1011	иным путем	1	1
1012	слово но	1	1
1013	первостепенное значение	1	1
1014	и национальных	1	1
1015	и глубины	1	1
1016	не до	2	1
1017	и тот	1	1
1018	к концу	1	1
1019	так или	4	1
1020	в одних	1	1
1021	в определенном	1	1
1022	культур в	1	1
1023	есть только	2	1
1024	он только	1	1
1025	с известным	1	1
1026	с самого	1	1
1027	тем более	2	1
1028	того о	1	1
1029	все меньше	1	1
1030	к общему	1	1
1031	рода и	1	1
1032	собой в	2	1
1033	не всегда	1	1
1034	тема может	1	1
1035	литературное произведение	3	1
1036	самому и	1	1
1037	науки в	6	1
1038	на основании	5	1
1039	которых он	1	1
1040	от того	3	1
1041	от характера	4	1
1042	в ряде	2	1
1043	языков но	1	1
1044	которое он	1	1
1045	в этот	2	1
1046	его действий	1	1
1047	затем у	1	1
1048	она имеет	1	1
1049	между прочим	1	1
1050	среди них	1	1
1051	к действительности	2	1
1052	себе самому	1	1
1053	мы имеем	4	1
1054	знания и	3	1
1055	через которую	1	1
1056	тем или	2	1
1057	литературе и	1	1
1058	заключено в	1	1
1059	или же	3	1
1060	как например	6	1
1061	и замкнутого	1	1
1062	в дальнейшей	1	1
1063	дошедшие до	1	1
1064	и это	6	1
1065	встречающихся и	1	1
1066	что она	3	1
1067	применении к	6	1
1068	до нас	3	1
1069	котором можно	1	1
1070	расслоение может	1	1
1071	и чистые	1	1
1072	нашего времени	2	1
1073	не влечет	2	1
1074	своей целью	2	1
1075	каждая такая	1	1
1076	речь идет	2	1
1077	ее представители	1	1
1078	состоит из	1	1
1079	направлено на	1	1
1080	встречается с	1	1
1081	его современников	1	1
1082	известным правом	1	1
1083	с теми	2	1
1084	одной и	2	1
1085	время в	2	1
1086	во всей	1	1
1087	эти разнородные	1	1
1088	можно выделить	1	1
1089	материал для	3	1
1090	или научной	2	1
1091	на известную	1	1
1092	для исторического	1	1
1093	приводят к	1	1
1094	бы в	2	1
1095	то ни	1	1
1096	жизнь и	1	1
1097	и задачи	1	1
1098	в языковой	1	1
1099	и никогда	1	1
1100	этого процесса	1	1
1101	науках в	1	1
1102	таково одно	1	1
1103	работы в	3	1
1104	носа и	1	1
1105	показывает как	1	1
1106	языка которая	1	1
1107	в которых	6	1
1108	ряде случаев	1	1
1109	источников в	1	1
1110	и ясной	1	1
1111	как явление	2	1
1112	что совершенно	1	1
1113	достигается и	1	1
1114	за ним	1	1
1115	этот последний	1	1
1116	и современной	1	1
1117	об особой	1	1
1118	до наших	2	1
1119	возникает и	2	1
1120	вернуться к	1	1
1121	мы можем	2	1
1122	прийти к	2	1
1123	не получила	1	1
1124	в общем	14	1
1125	лингвистикой и	1	1
1126	тот же	1	1
1127	и различного	1	1
1128	целого но	1	1
1129	для всякого	1	1
1130	обычно считают	1	1
1131	этого целого	1	1
1132	все что	1	1
1133	подлинного философского	1	1
1134	говорим о	1	1
1135	в каком	3	1
1136	в настоящем	1	1
1137	это и	1	1
1138	отсюда следует	1	1
1139	не нужно	2	1
1140	мы теперь	2	1
1141	на этот	6	1
1142	гораздо более	3	1
1143	что неизбежно	1	1
1144	как некоторого	1	1
1145	тем именно	2	1
1146	исследования и	3	1
1147	предметом и	1	1
1148	заставляет нас	1	1
1149	его можно	2	1
1150	дан в	1	1
1151	ними и	2	1
1152	с их	5	1
1153	в подлинном	2	1
1154	ни с	2	1
1155	сложности и	1	1
1156	или иную	1	1
1157	в практике	1	1
1158	ним в	1	1
1159	с какой	1	1
1160	что может	3	1
1161	относящиеся к	3	1
1162	каждое из	1	1
1163	устная речь	1	1
1164	в действительности	1	1
1165	и совершенно	2	1
1166	и совершается	1	1
1167	самое же	2	1
1168	в литературе	1	1
