N	3gram	Vygotskiy_	Problemy
102	он не только	3	2
103	но и на	1	2
104	того или другого	1	2
105	в том же	1	2
106	для того чтобы	11	2
107	что все это	2	2
108	никогда не может	3	2
109	в свою очередь	3	2
110	так что он	1	2
111	дело в том	1	2
112	у него в	1	2
113	друг от друга	1	2
114	в такой же	1	2
115	вместе с тем	3	2
116	не согласиться с	1	2
117	в том или	1	2
118	в нем не	1	2
119	по себе и	1	2
120	по себе но	1	2
121	то же самое	8	2
122	на этот раз	1	2
123	к тому что	2	2
124	как и всегда	1	2
125	только то что	2	2
126	и во всяком	1	2
127	т п все	2	2
128	идет не об	1	2
129	ни было в	1	2
130	в одном из	2	2
131	таким образом все	2	2
132	но она не	1	2
133	в этом рассказе	1	2
134	этой точки зрения	7	2
135	не кажется ли	1	2
136	что же касается	1	2
137	в целом ряде	2	2
138	то что в	1	2
139	а следовательно и	1	2
140	и что все	1	2
141	он может быть	1	2
142	таким образом и	3	2
143	таким образом как	1	2
144	по себе как	1	2
145	не только в	1	2
146	во всей его	1	2
147	еще далеко не	1	2
148	к той же	1	2
149	и в том	2	2
150	же как и	2	2
151	и в сущности	1	2
152	те же явления	2	2
153	но потому что	1	2
154	и что он	1	2
155	как в музыке	1	2
156	оно может быть	1	2
157	что и в	5	2
158	начала и до	2	2
159	так же как	8	1
160	он никогда не	1	1
161	лежат в одной	1	1
162	может быть это	1	1
163	все больше и	2	1
164	благодаря тому что	2	1
165	ответ на вопрос	1	1
166	у него есть	1	1
167	не может служить	1	1
168	искусства и в	1	1
169	одной стороны и	1	1
170	вот что говорит	1	1
171	он как и	1	1
172	на всем протяжении	1	1
173	а потому и	1	1
174	ни на минуту	1	1
175	человек не только	1	1
176	и даже не	1	1
177	по себе а	3	1
178	прямо сказать что	1	1
179	о том как	1	1
180	мы думаем что	1	1
181	больше и больше	2	1
182	какого бы то	1	1
183	в том числе	1	1
184	другой точки зрения	1	1
185	не менее чем	1	1
186	по сравнению с	3	1
187	и только на	1	1
188	же что и	1	1
189	кто иной как	1	1
190	на том же	2	1
191	если же мы	1	1
192	того что на	1	1
193	они думают что	1	1
194	что это действительно	1	1
195	может показаться что	1	1
196	в собственном смысле	3	1
197	заключает в себе	3	1
198	в сущности ничего	1	1
199	то что обычно	1	1
200	и во всех	2	1
201	но в таком	1	1
202	мы могли бы	1	1
203	что он так	1	1
204	и кажется как	1	1
205	бы не было	1	1
206	и тот же	2	1
207	то есть не	1	1
208	не в том	7	1
209	во что бы	1	1
210	потому что в	1	1
211	в своем существе	1	1
212	оставляем в стороне	1	1
213	и столь же	1	1
214	приводит к ослаблению	1	1
215	только с другой	1	1
216	в таком случае	3	1
217	все действующие лица	1	1
218	не бывает и	1	1
219	одного и того	1	1
220	прикован к своему	1	1
221	бывает и в	1	1
222	может быть только	1	1
223	точки зрения может	1	1
224	с такими же	1	1
225	слова так как	1	1
226	его и все	1	1
227	не потому что	2	1
228	является уже и	1	1
229	в первом случае	1	1
230	потому что он	2	1
231	что все эти	1	1
232	и по ним	1	1
233	вместо того чтобы	1	1
234	п все это	2	1
235	начинается там где	3	1
236	и так же	1	1
237	том числе и	1	1
238	который не может	1	1
239	том что все	1	1
240	что в самом	1	1
241	и вместе с	1	1
242	точно так же	6	1
243	в полной мере	1	1
244	тех или иных	2	1
245	бы в результате	1	1
246	в каждую эпоху	1	1
247	и никогда не	1	1
248	по себе не	3	1
249	а в том	2	1
250	мы полагаем что	1	1
251	там где начинается	3	1
252	самом деле нет	1	1
253	уже указывали в	1	1
254	мы его не	1	1
255	искусства не только	1	1
256	и того же	1	1
257	материала для социологии	1	1
258	но и как	1	1
259	сущности ничего не	1	1
260	которая может быть	1	1
261	нужно сказать что	1	1
262	одну и ту	1	1
263	мы видим и	1	1
264	в связи с	2	1
265	без всякого сомнения	1	1
266	имел в виду	1	1
267	что с точки	1	1
268	т п но	1	1
269	не может не	1	1
270	те же и	1	1
271	это однако не	1	1
272	на минуту не	1	1
273	хотел показать что	1	1
274	между людьми а	1	1
275	точки зрения на	1	1
276	и пр как	1	1
277	а не только	1	1
278	в виду и	1	1
279	притом так чтобы	1	1
280	теми же самыми	2	1
281	так как в	3	1
282	всего того что	1	1
283	из которого мы	1	1
284	и потому не	1	1
285	приводит его к	1	1
286	особенно в его	1	1
287	то ни стало	1	1
288	мы видели что	2	1
289	то что у	3	1
290	в художественном произведении	8	1
291	отношение к другим	1	1
292	лишь тогда когда	1	1
293	мы не только	1	1
294	собственном смысле слова	2	1
295	мыслей и слов	1	1
296	т д и	1	1
297	хотя в целом	1	1
298	того или иного	1	1
299	в глаза так	1	1
300	но он не	1	1
301	в различных формах	1	1
302	и могут быть	1	1
303	но прежде всего	1	1
304	в известном смысле	1	1
305	что почти все	1	1
306	говорит он что	1	1
307	как бы вбирает	1	1
308	указывает как на	1	1
309	но и в	1	1
310	в сознании и	2	1
311	человек как бы	1	1
312	а вместе с	1	1
313	сам для себя	1	1
314	прямо говорит что	3	1
315	и ту же	1	1
316	же и что	1	1
317	показывает как и	1	1
318	заключается в том	13	1
319	они и в	1	1
320	и в особенности	1	1
321	что в сущности	1	1
322	в которой он	1	1
323	то что хотел	1	1
324	том или ином	1	1
325	и в поэзии	2	1
326	художественного произведения и	2	1
327	было бы сказать	1	1
328	смотрит на нее	1	1
329	т п так	1	1
330	и не было	1	1
331	и если мы	2	1
332	деле и в	1	1
333	при этом совершенно	1	1
334	т п в	2	1
335	что он должен	1	1
336	достоевского говорит он	1	1
337	при этом не	2	1
338	несмотря на то	2	1
339	независимо от того	1	1
340	ни на что	1	1
341	и потому ее	1	1
342	таким образом в	2	1
343	бы ни было	1	1
344	его не видим	1	1
345	мы вовсе не	1	1
346	не может стать	2	1
347	может быть не	1	1
348	но даже в	1	1
349	уже не может	1	1
350	видели что в	1	1
351	то что они	1	1
352	не было бы	3	1
353	что бы то	1	1
354	всяком случае в	2	1
355	что на самом	1	1
356	если мы не	2	1
357	и что только	1	1
358	всего могут быть	1	1
359	и в частности	2	1
360	т п с	1	1
361	в мире в	1	1
362	в чем же	2	1
363	может найти в	1	1
364	все эти вопросы	1	1
365	она резко отличается	1	1
366	что оно есть	1	1
367	в каждом произведении	1	1
368	зависимости от того	1	1
369	мы не знаем	1	1
370	не вещь а	1	1
371	и ничего не	1	1
372	для социологии стиля	1	1
373	и не трудно	1	1
374	в душевной жизни	1	1
375	в основе этого	1	1
376	как одна из	2	1
377	до конца и	1	1
378	могут быть отнесены	1	1
379	есть прежде всего	1	1
380	один и тот	2	1
381	он все же	1	1
382	и то что	3	1
383	и все его	1	1
384	и может стать	1	1
385	тому что он	1	1
386	и что в	2	1
387	не в самом	1	1
388	тем или иным	2	1
389	на другом материале	1	1
390	не могут быть	2	1
391	чтобы убедиться в	1	1
392	и в каждом	1	1
393	все равно что	1	1
394	та или иная	1	1
395	мы не найдем	1	1
396	с одной стороны	6	1
397	в другом случае	1	1
398	вопрос о том	1	1
399	точки зрения и	1	1
400	потому что с	1	1
401	это и есть	1	1
402	каково бы ни	1	1
403	после того как	1	1
404	этого вопроса необходимо	1	1
405	лежит в основе	2	1
406	если бы не	1	1
407	в своих произведениях	1	1
