N	3gram	Bakhtin_Fr	StatiiOP
153	несколько приближается к	1	1
154	значение в истории	1	1
155	в отношении к	1	1
156	этого прежде всего	1	1
157	в наши дни	1	1
158	и в свете	1	1
159	до нас дошел	1	1
160	именно в этих	1	1
161	не могла бы	1	1
162	как и всякая	2	1
163	даже и в	4	1
164	одним из лучших	1	1
165	в своем роде	1	1
166	по ту сторону	1	1
167	языка и стиля	1	1
168	на немецкий язык	1	1
169	произведения но и	1	1
170	именно в области	1	1
171	том числе конечно	1	1
172	во всей мировой	1	1
173	к нему все	1	1
174	но как раз	1	1
175	это вовсе не	1	1
176	что с точки	1	1
177	и по его	1	1
178	только то что	1	1
179	все это были	1	1
180	так как он	1	1
181	всей мировой литературе	1	1
182	имея в виду	1	1
183	произведений мировой литературы	1	1
184	идет не о	1	1
185	нужно отметить что	2	1
186	но не менее	1	1
187	и на народной	1	1
188	и не может	2	1
189	находилась в состоянии	1	1
190	но одновременно и	1	1
191	в них как	1	1
192	была для него	1	1
193	в какой-то мере	1	1
194	то что было	1	1
195	всенародный характер это	1	1
196	хорошо говорит о	1	1
197	между тем в	1	1
198	второй половине xviii	2	1
199	мною если я	1	1
200	знает и не	1	1
201	что только таким	1	1
202	находит свое выражение	1	1
203	место в жизни	1	1
204	смотреть на него	1	1
205	было связано с	2	1
206	в значительной мере	3	1
207	еще и в	1	1
208	же объясняется и	1	1
209	и может быть	1	1
210	никакому сомнению что	1	1
211	том что слово	1	1
212	и в которой	1	1
213	там где они	1	1
214	до конца в	1	1
215	вышедшая в году	1	1
216	свое отражение в	1	1
217	вместе со своим	1	1
218	и в особенности	1	1
219	xix века и	1	1
220	числе конечно и	1	1
221	этап в развитии	1	1
222	и вовсе не	2	1
223	и его современники	2	1
224	в новую фазу	1	1
225	в так называемой	1	1
226	но дело в	1	1
227	в этой борьбе	1	1
228	эпохи и в	1	1
229	в материал для	1	1
230	и той же	1	1
231	некоторых из них	2	1
232	и на этой	2	1
233	и так сказать	1	1
234	то есть с	1	1
235	ни на что	2	1
236	только таким путем	1	1
237	оружием в руках	1	1
238	в ней много	1	1
239	точка зрения на	1	1
240	половине xviii века	2	1
241	но как бы	1	1
242	речь идет не	1	1
243	так и на	3	1
244	в виду его	1	1
245	можно сопоставить с	1	1
246	но для нас	1	1
247	если бы она	1	1
248	в узком смысле	2	1
249	и не является	1	1
250	что они делают	1	1
251	но в отношении	1	1
252	но в общем	1	1
253	для него не	1	1
254	до сегодняшнего дня	1	1
255	одно из самых	1	1
256	почти ничего не	1	1
257	них как бы	1	1
258	без всякого отношения	1	1
259	и в частности	2	1
260	в этом утверждении	1	1
261	но и во	1	1
262	что одним из	1	1
263	него самого и	1	1
264	и во всей	1	1
265	содержит в себе	2	1
266	одной и той	1	1
267	он не знает	1	1
268	xix века в	1	1
269	новую фазу своего	1	1
270	однако и в	1	1
271	это уже не	3	1
272	при всей их	2	1
273	можно даже сказать	1	1
274	должно было быть	1	1
275	и его современников	1	1
276	бы они ни	1	1
277	именно в том	1	1
278	и вообще не	1	1
279	но и эти	1	1
280	относится к году	1	1
281	убедиться в этом	1	1
282	сих пор еще	4	1
283	и без того	1	1
284	чтобы убедиться в	1	1
285	не могут быть	2	1
286	в творчестве самого	1	1
287	для этого прежде	1	1
288	то что для	2	1
289	литературного языка но	1	1
290	и в некоторых	1	1
291	жизни и смерти	6	1
292	во второй половине	2	1
293	в году в	2	1
294	почти потому что	1	1
295	и не только	1	1
296	также и в	1	1
297	одной стороны он	1	1
298	всегда в той	2	1
