N	3gram	Bakhtin_Pr	Analitik
110	творчестве имеются два	1	1
111	деятельности созерцания направленной	1	1
112	напряженном и активном	1	1
113	впечатления то есть	1	1
114	как мы это	1	1
115	это имеет место	1	1
116	от познания и	3	1
117	в художественном произведении	4	1
118	о том как	1	1
119	произведения с точки	1	1
120	который мог бы	1	1
121	в себе все	1	1
122	как одна из	1	1
123	живо произведение и	1	1
124	и нисколько не	1	1
125	в психике ни	1	1
126	его от познания	1	1
127	значимом познавательно социально	1	1
128	направленной на произведение	1	1
129	не менее как	1	1
130	несмотря на то	1	1
131	и случайной в	1	1
132	то что не	1	1
133	имеется в виду	1	1
134	то или иное	2	1
135	имеются два эмпирически	1	1
136	к эстетическому анализу	1	1
137	то есть вне	1	1
138	в том же	2	1
139	произведение в его	3	1
140	и во всех	2	1
141	его рецептивный положительно-приемлющий	1	1
142	отнюдь не к	1	1
143	сказать и о	2	1
144	в новом свете	1	1
145	активного субъекта в	1	1
146	по отношению ко	1	1
147	становится вследствие этого	1	1
148	не совпадает с	2	1
149	объектом эстетического анализа	1	1
150	основная особенность эстетического	1	1
151	быть найден ни	1	1
152	эмпирически наличных момента	1	1
153	о мире и	1	1
154	себя как активного	1	1
155	эстетического резко отличающая	1	1
156	базы систематико-философской эстетики	1	1
157	психический процесс творчества	1	1
158	творца и не	1	1
159	и поступком оцененной	1	1
160	но и неслиянность	1	1
161	политически экономически религиозно	1	1
162	начало и конец	2	1
163	в которой я	1	1
164	произведение как осуществляющее	1	1
165	процесс творчества и	1	1
166	чего бы то	1	1
167	или иной культурной	1	1
168	не для того	1	1
169	о том какое	1	1
170	в его художественной	1	1
171	эстетический объект не	4	1
172	или о чем	1	1
173	особенность эстетического резко	1	1
174	которой я чувствую	1	1
175	при созерцании природы	1	1
176	и художественно значимо	1	1
177	человека и его	1	1
178	могут быть только	1	1
179	наличных момента внешнее	1	1
180	резко отличающая его	1	1
181	таким образом в	1	1
182	и поступка его	1	1
183	момента внешнее материальное	1	1
184	и активном взаимоопределении	1	1
185	произведения в ее	1	1
186	вхожу как необходимый	1	1
187	тем самым и	1	1
188	осуществляющее эстетический объект	1	1
189	объект не есть	1	1
190	иметь место в	1	1
191	чем иным как	1	1
192	может быть найден	1	1
193	материальное произведение как	1	1
194	может быть понят	1	1
195	и как совокупность	1	1
196	какою-то мистическою или	1	1
197	имеет дело с	4	1
198	имеет место в	2	1
199	в самом произведении	1	1
200	бы и в	1	1
201	художественного творчества в	1	1
202	художественное произведение является	1	1
203	мы увидим далее	1	1
204	выходит за пределы	1	1
205	художественного восприятия как	1	1
206	не становится вследствие	1	1
207	образом не есть	1	1
208	творчества и восприятия	1	1
209	не нуждается в	1	1
210	лицом к лицу	1	1
211	событийный характер эстетического	1	1
212	на самом же	1	1
213	поступком оцененной действительностью	1	1
214	я вхожу как	1	1
215	его то есть	1	1
216	с ними в	1	1
217	понять внешнее материальное	1	1
218	том смысле что	1	1
219	борьбе за независимость	1	1
220	противном случае мы	1	1
221	и должны быть	2	1
222	эстетического объекта не	2	1
223	и в том	1	1
224	я чувствую себя	1	1
225	может иметь место	1	1
226	в этом последнем	1	1
227	и значимом познавательно	1	1
228	этого какою-то мистическою	1	1
229	может и не	2	1
230	но едва ли	1	1
231	здесь входит в	1	1
232	произведение и художественно	1	1
233	взаимоопределении с опознанной	1	1
234	и психический процесс	1	1
235	как лингвистическую определенность	1	1
236	в напряженном и	1	1
237	эстетической деятельности созерцания	1	1
238	зыбкой и случайной	1	1
239	ставит его в	1	1
240	где оно не	1	1
241	принципиально не может	1	1
242	не в его	1	1
243	и должно быть	1	1
244	к чему не	1	1
245	самом же деле	1	1
246	ряду может быть	1	1
247	в большинстве случаев	5	1
248	как это ни	1	1
249	также и на	1	1
250	познания и поступка	15	1
251	и может быть	1	1
252	психике ни в	1	1
253	незаместимое место в	1	1
254	только в его	1	1
255	в том смысле	1	1
256	поступка его рецептивный	1	1
257	языка то есть	1	1
258	эстетики становится зыбкой	1	1
259	чего еще нет	1	1
260	позицию по отношению	4	1
261	в эстетический объект	12	1
262	нераздельность но и	1	1
263	выходят за пределы	1	1
264	познавательно социально политически	1	1
265	все моменты произведения	1	1
266	найден ни в	1	1
267	эстетического объекта и	4	1
268	может служить и	1	1
269	уже не к	1	1
270	к выводу что	1	1
271	становится зыбкой и	1	1
272	как осуществляющее эстетический	1	1
273	но в принципе	1	1
274	выглядит в глазах	1	1
275	с опознанной и	1	1
276	в слове как	1	1
277	в художественном творчестве	9	1
278	и если он	1	1
279	в то время	1	1
280	во всех своих	2	1
281	и за пределы	1	1
282	свое отражение в	1	1
283	его можно было	1	1
284	содержания эстетического объекта	2	1
285	чувствую себя как	2	1
286	вопрос о том	1	1
287	в которую я	1	1
288	хотя и не	1	1
289	ничто не может	1	1
290	вследствие этого какою-то	1	1
291	равно как и	1	1
292	на самом деле	3	1
293	должно быть понято	1	1
294	ли может быть	1	1
295	и художественное творчество	1	1
296	и в частности	2	1
297	живом и значимом	1	1
298	в мире в	1	1
299	случайной в самых	1	1
300	художественно значимо в	1	1
301	два эмпирически наличных	1	1
302	далеко не все	1	1
303	мистическою или метафизическою	1	1
304	активном взаимоопределении с	1	1
305	каждое из которых	1	1
306	как одну из	1	1
307	художественном творчестве имеются	1	1
308	систематико-философской эстетики становится	1	1
309	методологического значения в	1	1
310	также и в	1	1
311	опознанной и поступком	1	1
312	в подобных случаях	1	1
313	которые могут быть	1	1
314	то есть его	2	1
315	включающее в себя	1	1
316	значимо в напряженном	1	1
317	в этом его	1	1
318	как активного субъекта	1	1
319	или метафизическою сущностью	1	1
320	эстетического объекта в	5	1
321	как мы увидим	3	1
322	так и в	2	1
323	то есть не	1	1
324	а вовсе не	1	1
325	как эстетический объект	1	1
326	или хотя бы	1	1
327	к себе самому	1	1
328	рецептивный положительно-приемлющий характер	1	1
329	с эстетическим объектом	2	1
330	характер эстетического объекта	1	1
331	ни к чему	1	1
332	имеют место в	1	1
333	отличающая его от	1	1
334	рассмотрение этой проблемы	1	1
335	более того в	1	1
336	по аналогии с	1	1
337	в самом широком	1	1
338	как бы уже	1	1
339	в материальном произведении	1	1
340	перевод его в	1	1
341	когда для смертного	1	1
342	оно может быть	1	1
343	отношения к миру	1	1
344	эстетический объект как	3	1
345	социально политически экономически	1	1
346	созерцания направленной на	1	1
347	которую я вхожу	1	1
348	которые могли бы	1	1
