N	2gram	Vinokur_Ku	RusskieA
437	что касается	4	3
438	есть и	1	3
439	как он	1	3
440	состояло в	1	3
441	думать что	1	3
442	в большинстве	3	3
443	отношению к	9	3
444	место в	1	3
445	в период	1	3
446	на то	6	3
447	должны признать	1	3
448	и его	8	3
449	это в	1	3
450	слова в	7	3
451	мы наблюдаем	2	2
452	это на	1	2
453	несомненно что	1	2
454	к этой	3	2
455	научной литературе	1	2
456	с этой	4	2
457	принимают форму	1	2
458	тем как	1	2
459	воспоминания о	1	2
460	но тем	1	2
461	не как	2	2
462	это имело	1	2
463	нас в	1	2
464	далее в	1	2
465	его от	1	2
466	другой стороны	12	2
467	но что	3	2
468	по себе	10	2
469	характере этого	1	2
470	в духе	3	2
471	если угодно	1	2
472	в числе	2	2
473	второй член	1	2
474	необходимо указать	1	2
475	его мнению	1	2
476	на эту	2	2
477	когда в	4	2
478	и следовательно	2	2
479	в дальнейшем	1	2
480	состоит не	2	2
481	и дело	2	2
482	можно сказать	6	2
483	во все	2	2
484	дают нам	1	2
485	можно считать	2	2
486	когда на	1	2
487	раз и	1	2
488	но даже	3	2
489	одной стороны	2	2
490	всем этим	1	2
491	вот почему	1	2
492	в первые	1	2
493	а когда	1	2
494	на которые	1	2
495	говорить о	5	2
496	и когда	2	2
497	несколько примеров	1	2
498	себе в	3	2
499	так называемых	3	2
500	пока еще	1	2
501	сказать что	5	2
502	он так	1	2
503	тех случаях	2	2
504	нам право	1	2
505	в нашем	8	2
506	это так	2	2
507	только во	1	2
508	который в	1	2
509	в противном	2	2
510	и н	1	2
511	в европе	2	2
512	но так	2	2
513	это объяснение	1	2
514	и он	4	2
515	собой и	1	2
516	к их	1	2
517	должно быть	6	2
518	но еще	4	2
519	смысле в	1	2
520	что такое	8	2
521	у него	3	2
522	что между	2	2
523	можно рассматривать	1	2
524	ряду с	2	2
525	ее от	1	2
526	одним из	2	2
527	быть только	3	2
528	как его	1	2
529	говорить что	1	2
530	в конце	5	2
531	на тот	1	2
532	между ними	2	2
533	между прочим	4	2
534	место и	1	2
535	следовательно и	2	2
536	iv в	1	2
537	в двух	1	2
538	к вопросу	4	2
539	из одного	3	2
540	в чем	2	2
541	что их	2	2
542	могло бы	1	2
543	под влиянием	3	2
544	в память	3	2
545	в каждом	3	2
546	о происхождении	1	2
547	мы можем	2	2
548	области изучения	1	2
549	не составляет	2	2
550	и даже	5	2
551	подобные же	1	2
552	только с	1	2
553	не дает	1	2
554	ту же	6	2
555	на лицо	2	2
556	ряда других	1	2
557	он не	4	2
558	и тем	7	2
559	в развитии	1	2
560	были связаны	1	2
561	имеет целью	1	2
562	что эта	1	2
563	и является	4	2
564	иметь в	1	2
565	также не	1	2
566	когда мы	3	2
567	на некоторые	1	2
568	т п	39	2
569	значение как	1	2
570	общего с	2	2
571	его как	1	2
572	необходимо еще	1	2
573	друг другу	1	2
574	по другим	1	2
575	но нет	1	2
576	в себе	4	2
577	не значит	2	2
578	был в	2	2
579	образом в	3	2
580	в силу	16	2
581	могут рассматриваться	1	2
582	на место	1	2
583	значит что	1	2
584	для чего	1	2
585	в него	1	2
586	не случайно	7	2
587	встречается и	1	2
588	и сами	2	2
589	от нее	1	2
590	не так	2	2
591	и должны	1	2
592	на западе	1	2
593	с и	1	2
594	в жизни	1	2
595	этот не	2	2
596	в область	2	2
597	интерес к	1	2
598	утверждает что	1	2
599	с греческим	1	2
600	от другого	1	2
601	борьбы с	2	2
602	к борьбе	1	2
603	оно не	5	2
604	все то	1	2
605	не более	1	2
606	самом деле	17	2
607	отличаются от	1	2
608	чем можно	1	2
609	показать что	2	2
610	если это	1	2
611	в семье	1	2
612	обращается к	1	2
613	значения и	1	2
614	имеем здесь	1	2
615	как не	4	2
616	к нам	1	2
617	и так	1	2
618	себя и	1	2
619	поэзии и	1	2
620	так называемая	2	2
621	нет в	2	2
622	перед нами	4	2
623	случай этот	1	2
624	но их	1	2
625	совершенно не	4	2
626	не является	2	2
627	можно установить	1	2
628	в иных	3	2
629	не имеют	3	2
630	на некоторых	1	2
631	по земле	1	2
632	и если	4	2
633	относится к	3	2
634	не знали	1	2
635	какие же	2	2
636	этой работы	1	2
637	быть не	2	2
638	не это	1	2
639	и теперь	1	2
640	что если	4	2
641	не могло	1	2
642	которые можно	3	2
643	в огромном	1	2
644	подобного рода	4	2
645	целый ряд	8	2
646	себя вне	1	2
647	он есть	3	2
648	литературы в	1	2
649	например на	1	2
650	из одной	1	2
651	почти целиком	2	2
652	за пределами	1	2
653	на улице	2	2
654	который по	2	2
655	е как	5	2
656	с его	4	2
657	так называемое	1	2
658	моментов в	1	2
659	подойти к	3	2
660	д и	3	2
661	он должен	2	2
662	что есть	1	2
663	но оно	2	2
664	ответ на	2	2
665	но на	1	2
666	в более	2	2
667	что ему	1	2
668	значение в	1	2
669	они не	4	2
670	для него	2	2
671	особенно широко	1	2
672	этом отношении	8	2
673	об игре	1	2
674	день и	1	2
675	как у	2	2
676	здесь в	1	2
677	из своих	1	2
678	чтобы получить	2	2
679	и е	1	2
680	основана на	1	2
681	однако не	9	2
682	и непосредственно	1	2
683	о характере	2	2
684	дело в	2	2
685	это еще	1	2
686	он видел	1	2
687	чтобы быть	2	2
688	очень много	3	2
689	в ряде	2	2
690	в стороне	2	2
691	и без	2	2
692	этой цели	2	2
693	случаях когда	2	2
694	не дают	1	2
695	что им	1	2
696	которые с	1	2
697	должен быть	8	2
698	иных местах	1	2
699	и вообще	1	2
700	тем более	2	2
701	чтобы сделать	1	2
702	что эти	4	2
703	еще до	1	2
704	разница между	1	2
705	обычно в	1	2
706	может иметь	3	2
707	случаи когда	3	2
708	же из	2	2
709	а как	1	2
710	прав когда	2	2
711	и притом	1	2
712	же к	1	2
713	по рукам	1	2
714	из ряда	1	2
715	русских и	1	2
716	в частности	6	2
717	составные части	1	2
718	только у	1	2
719	в начале	1	2
720	одном ряду	1	2
721	в пределах	8	2
722	есть несколько	2	2
723	значение слова	3	2
724	отношение к	2	2
725	для обозначения	2	2
726	этом и	1	2
727	а через	1	2
728	за счет	2	2
729	на ту	3	2
730	в той	6	1
731	что было	2	1
732	можно наблюдать	1	1
733	е с	1	1
734	с которыми	1	1
735	в самом	20	1
736	под сомнение	1	1
737	видели в	1	1
738	первоначального смысла	1	1
739	истории русского	1	1
740	без особых	1	1
741	цель этих	1	1
742	еще раз	2	1
743	первые годы	1	1
744	те или	2	1
745	что представление	1	1
746	известно и	1	1
747	еще более	1	1
748	указывает на	2	1
749	только что	2	1
750	ясно почему	1	1
751	например полагает	1	1
752	есть какие-то	1	1
753	слова эти	4	1
754	в ленинграде	1	1
755	случае мы	1	1
756	в применении	1	1
757	который должен	1	1
758	не потерявши	1	1
759	из всех	1	1
760	формы в	2	1
761	интересен и	1	1
762	же относится	2	1
763	или нет	1	1
764	видов и	1	1
765	те же	1	1
766	примеров в	1	1
767	что дело	1	1
768	но смысл	1	1
769	случае он	1	1
770	ссылкой на	1	1
771	своем дневнике	1	1
772	с немецкими	1	1
773	только из	1	1
774	важное явление	1	1
775	быть может	1	1
776	по мере	3	1
777	исконных форм	1	1
778	нас особенно	1	1
779	для использования	1	1
780	в борьбе	1	1
781	значение это	1	1
782	в первом	3	1
783	вот что	1	1
784	и сам	1	1
785	жизнь в	2	1
786	боев с	1	1
787	каким образом	1	1
788	в некотором	1	1
789	вопрос этот	3	1
790	весь этот	1	1
791	пока это	1	1
792	мы и	1	1
793	чем их	1	1
794	уже на	3	1
795	наблюдаем в	1	1
796	и должен	1	1
797	есть целый	1	1
798	необходимо для	1	1
799	в собственном	2	1
800	всегда в	2	1
801	можно еще	1	1
802	здесь дело	2	1
803	даже просто	1	1
804	нужно чтобы	1	1
805	этом можно	1	1
806	но у	1	1
807	какой смысл	4	1
808	по своим	2	1
809	живой и	1	1
810	справедливость требует	1	1
811	славянских языках	1	1
812	смысл этого	2	1
813	начнем с	1	1
814	не сумела	3	1
815	а вместе	1	1
816	была создана	2	1
817	верхом и	1	1
818	не здесь	1	1
819	и того	2	1
820	нам не	5	1
821	одного и	2	1
822	совершенно ином	2	1
823	в первую	5	1
824	и прочие	2	1
825	книге о	1	1
826	было в	2	1
827	что однако	1	1
828	не хуже	1	1
829	применении к	1	1
830	попытку подойти	1	1
831	так объясняет	1	1
832	и ногам	1	1
833	доказать что	3	1
834	хотя бы	19	1
835	которых к	1	1
836	но ему	1	1
837	это делается	1	1
838	связано в	1	1
839	в другом	2	1
840	как новые	1	1
841	слово для	1	1
842	следует остановиться	1	1
843	того великого	1	1
844	и действия	1	1
845	однако нет	1	1
846	но может	1	1
847	из своего	1	1
848	представлением о	1	1
849	может служить	4	1
850	указать что	1	1
851	за собой	2	1
852	собственно не	1	1
853	точно так	4	1
854	видеть что	3	1
855	приходит к	1	1
856	неделю на	1	1
857	возможен только	1	1
858	самый факт	2	1
859	цену и	1	1
860	говорит что	1	1
861	эти сообщения	1	1
862	превращается в	4	1
863	самого понятия	1	1
864	с общей	2	1
865	отметить что	1	1
866	в иерусалим	1	1
867	времени его	1	1
868	за рамки	3	1
869	и длинный	1	1
870	всего этого	1	1
871	не приходится	2	1
872	случае что	1	1
873	но основные	1	1
874	ни одного	2	1
875	и народный	1	1
876	она несомненно	1	1
877	которого они	1	1
878	ее но	1	1
879	нас на	1	1
880	него не	1	1
881	них есть	1	1
882	наряду с	2	1
883	революции в	1	1
884	над этим	1	1
885	а только	10	1
886	явление не	1	1
887	за него	1	1
888	просто в	1	1
889	к которому	3	1
890	можно понимать	1	1
891	как от	1	1
892	по обычаю	1	1
893	все время	1	1
894	она может	1	1
895	нужен для	1	1
896	не мог	2	1
897	следует еще	3	1
898	не исчезли	1	1
899	к ее	1	1
900	сл есть	1	1
901	того же	6	1
902	но там	1	1
903	этом же	1	1
904	д а	1	1
905	в связь	1	1
906	и становится	3	1
907	едва ли	1	1
908	огромном большинстве	1	1
909	что обычно	1	1
910	образом на	1	1
911	гораздо более	6	1
912	в подобных	1	1
913	только одна	1	1
914	с перенесением	1	1
915	лишает их	2	1
916	представить себе	1	1
917	которую можно	2	1
918	все мы	1	1
919	на почве	2	1
920	труда и	2	1
921	и оба	1	1
922	без своих	1	1
923	сущность его	1	1
924	еще одну	1	1
925	в н	1	1
926	и мы	2	1
927	по преимуществу	3	1
928	в научной	1	1
929	форма этой	1	1
930	для дальнейшего	1	1
931	хотелось бы	2	1
932	человеку не	1	1
933	ниже мы	1	1
934	один пример	3	1
935	похожи на	1	1
936	и эту	1	1
937	своему содержанию	1	1
938	пишет он	4	1
939	указать на	5	1
940	вообще а	2	1
941	где это	1	1
942	не всякое	1	1
943	притом не	1	1
944	в состоянии	2	1
945	обратить внимание	4	1
946	с русской	1	1
947	первые три	1	1
948	объяснение в	2	1
949	из того	1	1
950	при переводе	1	1
951	этим следует	1	1
952	если они	1	1
953	с русским	1	1
954	на этих	1	1
955	имени в	1	1
956	лучше чем	1	1
957	аналогии с	3	1
958	не понимают	1	1
959	i о	1	1
960	к необходимости	1	1
961	нет того	1	1
962	два раза	1	1
963	одно общее	1	1
964	это слово	7	1
965	они будут	1	1
966	по типу	1	1
967	и развитие	1	1
968	не ограничивается	1	1
969	и один	1	1
970	как есть	1	1
971	же смысле	1	1
972	так не	1	1
973	сил при	1	1
974	основании что	1	1
975	что очень	1	1
976	бы к	1	1
977	крестьян и	1	1
978	в результате	8	1
979	не знает	4	1
980	его значении	1	1
981	такое понимание	1	1
982	не очень	1	1
983	интересно что	2	1
984	значения между	1	1
985	прежде чем	1	1
986	что его	2	1
987	что за	3	1
988	по аналогии	1	1
989	свой смысл	1	1
990	что не	10	1
991	из крестьян	1	1
992	но для	4	1
993	от самих	1	1
994	каждый день	1	1
995	с одним	1	1
996	что тема	1	1
997	в последние	1	1
998	к сожалению	2	1
999	на глаза	1	1
1000	указывает что	3	1
1001	другие попытки	1	1
1002	превращен в	1	1
1003	из чего	1	1
1004	не есть	4	1
1005	из главных	1	1
1006	рядом с	7	1
1007	сказывается и	1	1
1008	даже не	1	1
1009	если эти	2	1
1010	е когда	2	1
1011	народного просвещения	1	1
1012	заимствованные из	1	1
1013	так сказать	5	1
1014	до недавнего	1	1
1015	которая принадлежит	1	1
1016	не представляет	1	1
1017	у таких	1	1
1018	или такие	1	1
1019	связанным с	1	1
1020	себе и	3	1
1021	в сторону	2	1
1022	явление мы	1	1
1023	за другой	1	1
1024	и понимание	1	1
1025	всех народов	1	1
1026	вопроса о	7	1
1027	смысл и	5	1
1028	выражение в	4	1
1029	из первого	1	1
1030	которой и	2	1
1031	русские и	1	1
1032	под этой	1	1
1033	а следовательно	2	1
1034	предполагает что	2	1
1035	очень часто	2	1
1036	к словам	1	1
1037	значения что	1	1
1038	м и	1	1
1039	эти слова	1	1
1040	другой случай	1	1
1041	зрения в	2	1
1042	по пути	2	1
1043	чтобы установить	1	1
1044	так называемые	5	1
1045	в случае	2	1
1046	это по	2	1
1047	на долю	3	1
1048	не будет	1	1
1049	и смысла	1	1
1050	на нем	1	1
1051	есть случаи	1	1
1052	если же	1	1
1053	должны быть	4	1
1054	в периоды	1	1
1055	отношений что	1	1
1056	смысл может	2	1
1057	в среду	1	1
1058	один раз	1	1
1059	не могла	1	1
1060	русским он	1	1
1061	почти всегда	3	1
1062	что некоторые	1	1
1063	большое значение	2	1
1064	человек который	1	1
1065	это влияние	1	1
1066	же относятся	1	1
1067	обратное соотношение	1	1
1068	задачу но	1	1
1069	не раз	3	1
1070	могла бы	2	1
1071	вторая часть	1	1
1072	выходят за	1	1
1073	например уже	1	1
1074	на который	2	1
1075	и целые	1	1
1076	однако в	2	1
1077	оно имеет	1	1
1078	должен стоять	1	1
1079	о его	1	1
1080	приводят к	1	1
1081	них не	1	1
1082	это для	1	1
1083	и есть	3	1
1084	с которым	1	1
1085	применение теории	1	1
1086	в общем	4	1
1087	деле это	1	1
1088	до наших	1	1
1089	иной раз	2	1
1090	с того	1	1
1091	основываясь на	1	1
1092	это стоит	1	1
1093	которые были	1	1
1094	композиции и	1	1
1095	очень редко	1	1
1096	слова как	5	1
1097	за ворота	1	1
1098	чем свидетельствует	1	1
1099	происходит при	1	1
1100	от октября	1	1
1101	одновременно является	1	1
1102	легче всего	1	1
1103	смысл в	2	1
1104	еще одно	3	1
1105	себя но	1	1
1106	я рад	1	1
1107	в статье	3	1
1108	можно только	1	1
1109	к такому	2	1
1110	это неверно	1	1
1111	с полной	1	1
1112	первую очередь	3	1
1113	можно проследить	1	1
1114	однако и	2	1
1115	и стало	1	1
1116	собственном смысле	1	1
1117	во втором	2	1
1118	взгляд на	1	1
1119	отходят в	1	1
1120	он уже	1	1
1121	брать на	1	1
1122	не убита	1	1
1123	имеют целью	1	1
1124	через посредство	3	1
1125	переходит в	2	1
1126	видел и	1	1
1127	и прочих	2	1
1128	должна быть	6	1
1129	которых мы	2	1
1130	был бы	4	1
1131	эти случаи	2	1
1132	для себя	1	1
1133	и получают	1	1
1134	освободиться от	1	1
1135	когда пишет	2	1
1136	мы получаем	2	1
1137	говорит и	1	1
1138	что цель	1	1
1139	для народа	1	1
1140	что подобного	1	1
1141	сюда относится	1	1
1142	бы говорить	2	1
1143	он что	1	1
1144	никак не	5	1
1145	сам по	1	1
1146	бьет по	1	1
1147	одном и	1	1
1148	что большинство	1	1
1149	истории в	1	1
1150	они возникли	1	1
1151	на таких	1	1
1152	это слова	2	1
1153	разного рода	1	1
1154	содержанию своему	1	1
1155	возродиться в	1	1
1156	правдоподобное объяснение	1	1
1157	ни в	3	1
1158	однако он	2	1
1159	это есть	2	1
1160	или другого	1	1
1161	не могут	5	1
1162	и белорусским	1	1
1163	поэтому и	1	1
1164	если не	4	1
1165	как акт	1	1
1166	е тот	1	1
1167	смысла и	2	1
1168	совершенно несомненно	1	1
1169	начинается так	1	1
1170	п а	2	1
1171	было известно	2	1
1172	значения как	1	1
1173	нет он	1	1
1174	превращаются в	1	1
1175	на месте	2	1
1176	это выражение	1	1
1177	к которым	1	1
1178	возвращение к	1	1
1179	как о	2	1
1180	с такими	2	1
1181	может стать	1	1
1182	по очень	1	1
1183	каким-то образом	1	1
1184	в современной	3	1
1185	которого является	1	1
1186	и просто	1	1
1187	и обычаями	1	1
1188	явлений и	1	1
1189	а один	1	1
1190	нас интересует	1	1
1191	отличия в	1	1
1192	можно найти	1	1
1193	о котором	4	1
1194	важное значение	1	1
1195	зависимости от	9	1
1196	не до	1	1
1197	со стороны	8	1
1198	хотел бы	1	1
1199	со слов	1	1
1200	знает что	1	1
1201	не своим	1	1
1202	здесь нет	1	1
1203	того специфического	1	1
1204	в которые	2	1
1205	редко и	1	1
1206	в любой	1	1
1207	случае как	1	1
1208	они по	1	1
1209	тесной связи	1	1
1210	где ее	1	1
1211	автора но	1	1
1212	ли они	1	1
1213	еще и	7	1
1214	ни на	1	1
1215	своих средств	1	1
1216	что мы	6	1
1217	в греческой	2	1
1218	в очень	1	1
1219	тех же	2	1
1220	мало чем	1	1
1221	недавнего времени	1	1
1222	в слово	1	1
1223	в роли	1	1
1224	совпадает с	1	1
1225	на той	1	1
1226	но здесь	2	1
1227	что самое	1	1
1228	на том	4	1
1229	значение этого	1	1
1230	и поставил	1	1
1231	это все	2	1
1232	это только	5	1
1233	с а	1	1
1234	внимание на	5	1
1235	а может	1	1
1236	по три	1	1
1237	считать их	1	1
1238	учению об	1	1
1239	эти могут	1	1
1240	в значении	2	1
1241	и два	1	1
1242	смысл который	1	1
1243	в особую	1	1
1244	отношении к	1	1
1245	этим словом	1	1
1246	о своем	1	1
1247	внимания на	1	1
1248	и наша	1	1
1249	не потому	6	1
1250	у других	1	1
1251	вслед за	1	1
1252	слова с	2	1
1253	большей частью	1	1
1254	более и	1	1
1255	в совершенно	2	1
1256	в истории	3	1
1257	не без	1	1
1258	не выходят	1	1
1259	знаем что	3	1
1260	в каком	6	1
1261	еще один	3	1
1262	поэзии как	1	1
1263	подошел к	1	1
1264	не встречается	1	1
1265	о таких	2	1
1266	жизни по	1	1
1267	таким путем	1	1
1268	же только	1	1
1269	на более	3	1
1270	их значение	1	1
1271	в точности	2	1
1272	слово с	2	1
1273	без всякого	2	1
1274	в данной	1	1
1275	как некое	1	1
1276	ее не	1	1
1277	вне зависимости	1	1
1278	тем же	2	1
1279	таких случаев	1	1
1280	мог бы	1	1
1281	другие вроде	1	1
1282	их с	1	1
1283	одной из	1	1
1284	что я	4	1
1285	следует обратить	1	1
1286	и раньше	1	1
1287	в сознании	1	1
1288	он может	1	1
1289	характерное для	1	1
1290	совсем другое	1	1
1291	от разных	1	1
1292	мышление в	1	1
1293	свою силу	1	1
1294	то как	1	1
1295	русском языке	14	1
1296	же до	3	1
1297	первый вопрос	1	1
1298	только потому	13	1
1299	с него	2	1
1300	дает в	1	1
1301	в самой	6	1
1302	только о	3	1
1303	употреблено в	1	1
1304	точку зрения	2	1
1305	часто и	2	1
1306	с каким	1	1
1307	и том	1	1
1308	как раз	10	1
1309	речь это	1	1
1310	выше о	1	1
1311	не знают	2	1
1312	связан с	2	1
