N	2gram	Propp_Isto	VeschiIm
243	в особенности	6	4
244	и от	1	4
245	не мешает	1	4
246	образом и	1	4
247	существования и	1	4
248	переходит в	1	4
249	сам по	1	4
250	говорит о	4	4
251	сводится к	1	4
252	этой точки	2	4
253	равно как	1	4
254	есть в	2	4
255	то время	3	4
256	его на	5	4
257	с ними	4	4
258	том как	5	4
259	с этим	7	4
260	во всяком	1	4
261	его и	2	4
262	в основе	3	4
263	и более	3	4
264	в котором	2	4
265	того чтобы	3	4
266	но то	2	4
267	только тогда	4	4
268	когда она	2	4
269	о них	1	4
270	же время	1	4
271	так же	14	4
272	при помощи	11	4
273	только это	1	4
274	и еще	1	4
275	ее как	1	4
276	из истории	1	4
277	на него	10	4
278	находится в	2	4
279	что все	4	4
280	тот же	1	4
281	не то	1	4
282	то в	2	4
283	и вот	4	4
284	к себе	3	4
285	в качестве	13	4
286	и всем	2	4
287	так и	9	4
288	же не	1	4
289	себя это	1	4
290	в их	1	4
291	есть уже	2	4
292	в конце	1	4
293	смысле и	1	4
294	время как	3	4
295	и оно	2	4
296	и у	3	4
297	это так	2	4
298	мы можем	6	4
299	на этом	5	4
300	не было	2	4
301	дело не	1	4
302	он не	5	4
303	есть ее	1	4
304	в силу	7	4
305	веры в	1	4
306	и сам	2	4
307	только то	1	4
308	по своей	1	4
309	в этой	5	4
310	отношение к	3	4
311	к ней	2	4
312	и о	2	4
313	главным образом	2	4
314	есть условие	4	4
315	само по	1	4
316	однако это	1	3
317	только что	3	3
318	можно и	1	3
319	из которых	7	3
320	из того	1	3
321	орудие не	1	3
322	нас в	1	3
323	остановиться на	1	3
324	то с	1	3
325	другой стороны	10	3
326	себе не	1	3
327	в своих	4	3
328	ее во	1	3
329	если не	4	3
330	но все	8	3
331	себя как	1	3
332	если он	2	3
333	состоит из	4	3
334	как в	11	3
335	не имеет	4	3
336	от его	1	3
337	он есть	1	3
338	к тому	1	3
339	перед нами	2	3
340	от этого	6	3
341	но оно	3	3
342	перестает быть	1	3
343	или ее	1	3
344	ни к	1	3
345	не является	1	3
346	к другой	2	3
347	но даже	2	3
348	одной стороны	7	3
349	целое с	1	3
350	вот почему	2	3
351	у меня	1	3
352	из его	2	3
353	с которой	1	3
354	только один	3	3
355	только на	2	3
356	мы получим	1	3
357	чтобы она	2	3
358	говорит что	1	3
359	превращается в	10	3
360	а только	1	3
361	есть она	1	3
362	в истории	7	3
363	тогда как	1	3
364	и во	1	3
365	же они	1	3
366	не все	1	3
367	только с	1	3
368	не мог	3	3
369	вопроса о	1	3
370	мы возьмем	1	3
371	или другой	2	3
372	в другом	2	3
373	к нему	5	3
374	и этого	1	3
375	и всякий	1	3
376	но когда	3	3
377	свидетельствует о	1	3
378	с одной	7	3
379	бы на	1	3
380	то мы	3	3
381	как нечто	1	3
382	я предполагаю	1	3
383	у него	7	3
384	в виде	13	3
385	но он	2	3
386	себе что	2	3
387	или в	7	3
388	не говорит	2	3
389	дерево и	1	3
390	по существу	2	3
391	чтобы быть	1	3
392	ее со	1	3
393	и она	3	3
394	же как	12	3
395	но уже	5	3
396	не нужно	1	3
397	тем более	1	3
398	а потом	3	3
399	этих двух	1	3
400	к одному	1	3
401	но как	2	3
402	и эти	1	3
403	а с	2	3
404	не указывает	1	3
405	мы уже	6	3
406	и ни	1	3
407	может считаться	1	3
408	является и	4	3
409	общение между	1	3
410	для тех	1	3
411	есть как	1	3
412	и может	2	3
413	явление как	2	3
414	в частности	9	3
415	но она	1	3
416	в науке	1	3
417	к ее	1	3
418	это может	1	3
419	человека и	2	3
420	для того	3	3
421	однако в	2	3
422	или о	1	3
423	мы будем	1	3
424	то их	1	3
425	к пониманию	2	3
426	в уме	1	3
427	все еще	6	3
428	видели что	2	3
429	те кто	1	3
430	из этого	3	3
431	бы ни	1	3
432	может и	1	3
433	в целом	4	3
434	мы видели	9	3
435	не к	1	3
436	а я	1	3
437	во всем	4	2
438	находим в	1	2
439	и к	3	2
440	не так	1	2
441	и другие	5	2
442	утверждать что	2	2
443	во втором	1	2
444	и уже	2	2
445	которая была	1	2
446	и на	11	2
447	вне себя	1	2
448	только те	1	2
449	же и	1	2
450	тех кто	1	2
451	с развитием	1	2
452	связан с	7	2
453	или иных	1	2
454	или по	1	2
455	тому что	1	2
456	это уже	2	2
457	о чем	6	2
458	не как	5	2
459	а затем	7	2
460	одно из	3	2
461	в связи	6	2
462	с собой	6	2
463	не на	1	2
464	с ней	2	2
465	как царство	1	2
466	только одной	1	2
467	тем самым	2	2
468	и они	5	2
469	к его	2	2
470	и так	1	2
471	в одно	2	2
472	не знать	1	2
473	приводит к	2	2
474	е на	2	2
475	о котором	1	2
476	в это	3	2
477	знает что	1	2
478	же теперь	1	2
479	а что	1	2
480	действительности что	1	2
481	нет ничего	1	2
482	все вещи	1	2
483	то он	2	2
484	смысл но	1	2
485	на этой	5	2
486	или вернее	1	2
487	видим что	5	2
488	силы и	2	2
489	она могла	1	2
490	только как	1	2
491	на основе	1	2
492	но эти	4	2
493	это только	2	2
494	и другой	1	2
495	из их	1	2
496	что если	1	2
497	но они	1	2
498	могущество и	1	2
499	имеет никакого	1	2
500	себе и	2	2
501	не обязательно	2	2
502	конечно не	1	2
503	ли вы	1	2
504	не вполне	1	2
505	еще один	3	2
506	о божественном	1	2
507	на более	2	2
508	что здесь	9	2
509	из наиболее	1	2
510	переход от	2	2
511	на две	1	2
512	чтобы они	2	2
513	тем же	1	2
514	том чтобы	3	2
515	быть в	1	2
516	же она	2	2
517	in der	1	2
518	здесь не	3	2
519	в свой	3	2
520	с его	3	2
521	он сам	1	2
522	также есть	1	2
523	к этому	5	2
524	друг с	2	2
525	всяком случае	1	2
526	у них	2	2
527	или другое	3	2
528	к этим	3	2
529	мы еще	2	2
530	только о	1	2
531	едва ли	1	2
532	меня не	2	2
533	той же	2	2
534	и такой	1	2
535	в свое	2	2
536	находятся в	2	2
537	ее и	3	2
538	но на	1	2
539	в более	6	2
540	знать что	1	2
541	уже сейчас	1	2
542	смысле что	1	2
543	она и	2	2
544	основе своей	1	2
545	данном случае	2	2
546	на вопрос	3	2
547	и эту	1	2
548	ее на	2	2
549	на три	2	2
550	признает что	1	2
551	зависит от	4	2
552	и заставляет	2	2
553	уже в	4	2
554	обе эти	1	2
555	в состоянии	1	2
556	под собой	1	2
557	не своей	1	2
558	так в	5	2
559	в воздухе	1	2
560	для нас	6	2
561	не знаем	3	2
562	не хватает	2	2
563	ее к	2	2
564	совершенно ясно	6	2
565	связи с	10	2
566	шла речь	1	2
567	ли мы	1	2
568	а также	5	2
569	в виду	1	2
570	но эта	2	2
571	на нее	3	2
572	него если	1	2
573	всем что	2	2
574	исходят из	1	2
575	очевидно что	3	2
576	но зато	1	2
577	и могущества	1	2
578	на все	2	2
579	это общение	1	2
580	вообще есть	1	2
581	о которых	4	2
582	это было	2	2
583	человек имеет	1	2
584	как принцип	1	2
585	с другом	2	2
586	это тоже	1	2
587	и таким	2	2
588	было ни	1	2
589	истории религии	1	2
590	понимать в	1	2
591	руки и	2	2
592	не был	1	2
593	мере в	1	2
594	что эти	1	2
595	здесь как	3	2
596	человека в	5	2
597	и быть	2	2
598	но с	1	2
599	он говорит	1	2
600	в руки	3	2
601	ту же	2	2
602	более подробном	1	2
603	совсем не	1	2
604	тот момент	1	2
605	это для	2	2
606	и чтобы	1	2
607	сказали что	1	2
608	когда он	7	2
609	что эта	2	2
610	как он	6	2
611	что образ	2	2
612	очень интересный	1	2
613	или его	1	2
614	стороны и	1	2
615	далеко не	1	2
616	как совершенно	1	2
617	знает и	2	2
618	миф и	1	2
619	одного из	3	2
620	они тоже	1	2
621	наряду с	7	2
622	его как	1	2
623	это можно	1	2
624	слова в	1	2
625	отождествляется с	1	2
626	я покажу	1	2
627	же когда	1	2
628	как будто	2	2
629	на двух	1	2
630	момент который	1	2
631	не случайно	1	2
632	но для	4	2
633	себя из	1	2
634	что на	1	2
635	что было	1	1
636	было так	1	1
637	и стало	1	1
638	изображение его	1	1
639	заметим что	1	1
640	это одна	2	1
641	когда уже	2	1
642	только чтобы	1	1
643	из многих	1	1
644	до сих	7	1
645	но после	1	1
646	его нет	1	1
647	растения в	1	1
648	к иному	1	1
649	та же	2	1
650	мы и	3	1
651	вопросом о	1	1
652	что касается	2	1
653	остается совершенно	1	1
654	что кто-то	1	1
655	аналогия с	1	1
656	одном случае	2	1
657	они и	1	1
658	как таковой	1	1
659	их из	1	1
660	ней не	1	1
661	если в	4	1
662	к этой	3	1
663	в основном	5	1
664	почти не	1	1
665	могу найти	1	1
666	в языке	1	1
667	его с	3	1
668	был бы	1	1
669	ним и	2	1
670	которых идет	1	1
671	из таких	3	1
672	оно было	1	1
673	случае мы	2	1
674	ними существует	1	1
675	часть его	1	1
676	именно к	1	1
677	видах и	1	1
678	образа и	1	1
679	разными путями	1	1
680	быть подтверждено	1	1
681	даже в	4	1
682	пр также	1	1
683	могут служить	1	1
684	пребывает в	1	1
685	ссылаясь на	2	1
686	уничтожить и	1	1
687	работ по	1	1
688	они уже	2	1
689	этот материал	1	1
690	чтобы стать	1	1
691	или нет	1	1
692	должны иметь	1	1
693	думает что	1	1
694	есть один	1	1
695	в некоторых	6	1
696	не требует	1	1
697	действительно можно	1	1
698	мы в	1	1
699	что человек	1	1
700	в социальной	1	1
701	социальной жизни	3	1
702	дается в	1	1
703	от другого	1	1
704	силой и	1	1
705	только за	1	1
706	нами в	1	1
707	после этого	3	1
708	еще очень	1	1
709	знания в	1	1
710	гораздо меньше	1	1
711	нет еще	1	1
712	него нет	1	1
713	нас от	1	1
714	один момент	1	1
715	в них	3	1
716	должен был	1	1
717	связь с	20	1
718	или для	1	1
719	теперь на	1	1
720	о природе	3	1
721	стоит в	1	1
722	здесь мы	7	1
723	и зарождение	1	1
724	уже указано	1	1
725	вслед за	1	1
726	то на	1	1
727	из двух	2	1
728	а во-вторых	1	1
729	наряду со	1	1
730	или от	2	1
731	это положение	1	1
732	людей а	1	1
733	происходит не	2	1
734	за нами	2	1
735	ему в	3	1
736	за волосы	1	1
737	тела и	2	1
738	и действительно	6	1
739	представление о	22	1
740	к другим	1	1
741	нее т	1	1
742	который стоит	1	1
743	можно назвать	1	1
744	мы получаем	1	1
745	к которым	4	1
746	относятся к	1	1
747	в наиболее	1	1
748	когда это	1	1
749	стороны в	1	1
750	который сам	1	1
751	уже нет	3	1
752	именно и	1	1
753	образом между	1	1
754	меняются но	1	1
755	душу а	2	1
756	при более	1	1
757	меньшей мере	1	1
758	а именно	8	1
759	так еще	1	1
760	мы наметили	1	1
761	дает право	1	1
762	на эту	1	1
763	совершенно одинаково	1	1
764	в которых	4	1
765	никто не	4	1
766	никем не	1	1
767	том смысле	2	1
768	почему это	1	1
769	его что	2	1
770	и никем	1	1
771	мы имели	1	1
772	ли он	2	1
773	теперь только	1	1
774	не знали	1	1
775	зависимости от	1	1
776	в нее	7	1
777	из которого	1	1
778	мир и	1	1
779	речь идет	1	1
780	не пытается	1	1
781	этой стороны	1	1
782	ничего общего	1	1
783	но мы	5	1
784	наиболее для	1	1
785	есть вообще	1	1
786	на первый	1	1
787	гласит если	1	1
788	свой смысл	1	1
789	к той	1	1
790	также что	3	1
791	не превращается	3	1
792	предмета и	1	1
793	в дальнейшем	6	1
794	то всегда	1	1
795	как то	1	1
796	которые не	2	1
797	во все	1	1
798	всего и	1	1
799	что им	1	1
800	находит в	3	1
801	перейти в	1	1
802	же я	1	1
803	уже из	1	1
804	где нет	2	1
805	который с	1	1
806	что этот	5	1
807	быть речи	2	1
808	язык и	2	1
809	ни у	1	1
810	ясно и	1	1
811	в очень	2	1
812	которых никто	1	1
813	очень важное	1	1
814	эта связь	5	1
815	не имеют	2	1
816	это явление	4	1
817	место это	1	1
818	одно целое	1	1
819	душа и	1	1
820	такой случай	1	1
821	и социальной	1	1
822	в противоположность	1	1
823	мы его	1	1
824	имеет в	1	1
825	наконец в	1	1
826	выходит из	2	1
827	и и	1	1
828	д в	1	1
829	не всегда	9	1
830	когда в	1	1
831	эти случаи	3	1
832	самостоятельное существо	1	1
833	из которой	1	1
834	и сказать	1	1
835	вид что	3	1
836	этой связи	1	1
837	как эта	1	1
838	остается только	1	1
839	е для	2	1
840	лишь в	2	1
841	между двумя	7	1
842	именно на	2	1
843	из своего	4	1
844	одна сторона	2	1
845	он превратился	1	1
846	она тоже	1	1
847	силы в	1	1
848	говорят что	1	1
849	в различных	3	1
850	также на	1	1
851	было то	1	1
852	он думает	1	1
853	нужно быть	1	1
854	большей частью	3	1
855	допустить что	1	1
856	его значение	1	1
857	уже и	3	1
858	мелкие части	1	1
859	что когда	3	1
860	камни и	2	1
861	я буду	1	1
862	что можно	1	1
863	даже с	1	1
864	до того	1	1
865	всякого сомнения	1	1
866	то его	2	1
867	которое его	1	1
868	им в	2	1
869	предмета который	2	1
870	она все	1	1
871	при этом	4	1
872	но этот	1	1
873	на ней	2	1
874	место но	1	1
875	этого мы	2	1
876	чтобы получилась	1	1
877	они дают	2	1
878	и там	3	1
879	в отличие	1	1
880	совершенно иным	1	1
881	бога и	1	1
882	можно найти	4	1
883	для проявления	1	1
884	еще нет	2	1
885	дело вовсе	1	1
886	когда человек	2	1
887	в мировом	1	1
888	они должны	1	1
889	еще ничего	1	1
890	а сам	2	1
891	одной из	3	1
892	за пределами	1	1
893	ней самой	1	1
894	сына и	1	1
895	ясно но	1	1
896	сих пор	7	1
897	и значении	1	1
898	в сознании	1	1
899	которой как	1	1
900	на этот	2	1
901	просто на	2	1
902	от нас	1	1
903	абстрактное понятие	1	1
904	есть категория	1	1
905	из самой	1	1
906	то здесь	4	1
907	здесь и	2	1
908	от себя	2	1
909	выходя из	1	1
910	несомненно более	2	1
911	на котором	3	1
912	ее всегда	1	1
913	только потому	1	1
914	из этих	5	1
915	его пониманию	1	1
916	же ему	1	1
917	же он	2	1
918	они могут	1	1
919	и всяческое	1	1
920	но которые	1	1
921	на свет	1	1
922	исключительно в	1	1
923	доступ к	1	1
924	исключительно только	1	1
925	собой а	1	1
926	пребывания в	1	1
927	формы и	3	1
928	они были	2	1
929	с каким	1	1
930	соединение с	1	1
931	представления и	2	1
932	сердца но	2	1
933	этот дуализм	1	1
934	обратиться к	1	1
935	он должен	2	1
936	мы скажем	1	1
937	только одна	3	1
938	представить себе	1	1
939	весь комплекс	2	1
940	которой у	1	1
941	новые и	1	1
942	есть более	1	1
943	д все	2	1
944	этом случае	13	1
945	не при	1	1
946	или просто	2	1
947	смерть и	2	1
948	ответ на	1	1
949	ней а	1	1
950	то они	1	1
951	стоит на	3	1
952	только одного	1	1
953	и он	9	1
954	даже когда	1	1
955	другие формы	2	1
956	когда речь	1	1
957	новые формы	1	1
958	понять этот	1	1
959	многих других	1	1
960	и также	1	1
961	который уже	1	1
962	они не	5	1
963	еще раньше	1	1
964	вывод что	1	1
965	указать на	1	1
966	в последней	1	1
967	на том	5	1
968	тогда они	1	1
969	внимание на	1	1
970	что уже	1	1
971	мы знаем	12	1
972	что никакой	1	1
973	не умерла	1	1
974	материалы по	1	1
975	именно из	1	1
976	и основной	1	1
977	на что	1	1
978	даже такие	1	1
979	он начинает	1	1
980	естественно что	1	1
981	на одно	1	1
982	формы этого	4	1
983	чтобы обеспечить	1	1
984	и почему	1	1
985	природу он	1	1
986	прямо в	1	1
987	этом он	2	1
988	что так	1	1
989	по мнению	1	1
990	такое же	3	1
991	о нем	3	1
992	что с	2	1
993	мало того	1	1
994	силой а	1	1
995	ее в	8	1
996	какую угодно	1	1
997	где он	1	1
998	интересно и	1	1
999	и всегда	1	1
1000	что собственно	1	1
1001	но во-первых	1	1
1002	даже если	2	1
1003	не отрицает	1	1
1004	категории а	1	1
1005	на самом	1	1
1006	они в	1	1
1007	что создает	1	1
1008	с богом	1	1
1009	уже были	2	1
1010	чтобы получить	1	1
1011	и никакой	1	1
1012	силу и	2	1
1013	из числа	1	1
1014	в течение	2	1
1015	и один	1	1
1016	смысле этого	1	1
1017	превратиться в	1	1
1018	нам и	1	1
1019	по этому	1	1
1020	ибо оно	1	1
1021	тоже очень	1	1
1022	и смысл	1	1
1023	ли можно	1	1
1024	ноги и	1	1
1025	только он	1	1
1026	под тем	1	1
1027	а на	2	1
1028	который делает	1	1
1029	чем в	1	1
1030	словом в	1	1
1031	на каком	1	1
1032	для иллюстрации	1	1
1033	а еще	3	1
1034	области и	1	1
1035	без всяких	4	1
1036	себе но	1	1
1037	в немецкой	3	1
1038	эти работы	2	1
1039	мне на	1	1
1040	а за	1	1
1041	как видно	1	1
1042	что или	1	1
1043	полной ясностью	1	1
1044	из других	2	1
1045	к комплексу	1	1
1046	можно узнать	2	1
1047	тот кто	7	1
1048	этим и	1	1
1049	это мы	3	1
1050	которое в	1	1
1051	это еще	3	1
1052	без этой	1	1
1053	как таковое	2	1
1054	в ту	1	1
1055	или одну	2	1
1056	другое не	1	1
1057	е к	1	1
1058	в таком	2	1
1059	или иная	1	1
1060	очень много	2	1
1061	это слово	1	1
1062	не сразу	2	1
1063	ее себе	1	1
1064	имеют никакого	1	1
1065	как таковых	1	1
1066	на другую	1	1
1067	за которым	2	1
1068	чего оно	1	1
1069	обстоятельство что	1	1
1070	нас к	10	1
1071	эти три	1	1
1072	существом которое	1	1
1073	что звук	1	1
1074	и вместе	3	1
1075	д то	1	1
1076	имеется в	1	1
1077	в этих	7	1
1078	и этих	1	1
1079	этого слова	1	1
1080	этой стадии	4	1
1081	на одном	2	1
1082	уже давно	3	1
1083	то явление	1	1
1084	не могут	2	1
1085	и жизнь	1	1
1086	как таковые	2	1
1087	должно было	3	1
1088	по его	2	1
1089	бы мы	4	1
1090	на какие	1	1
1091	к мысли	1	1
1092	их имена	1	1
1093	то можно	1	1
1094	много и	1	1
1095	говорит об	2	1
1096	могло бы	1	1
1097	что как	1	1
1098	в других	4	1
1099	думаю что	1	1
1100	вода и	2	1
1101	чтобы его	1	1
1102	и по	3	1
1103	имеют и	1	1
1104	вопрос не	1	1
1105	такого же	2	1
1106	есть что-то	2	1
1107	языка в	1	1
1108	того или	1	1
1109	обычно в	1	1
1110	понимает что	1	1
1111	целое в	1	1
1112	они стали	3	1
1113	первый план	1	1
1114	и уходит	2	1
1115	вообще с	1	1
1116	на нем	3	1
1117	iii и	1	1
1118	с самого	1	1
1119	i а	1	1
1120	будто бы	2	1
1121	к отдельным	2	1
1122	он дал	1	1
1123	он ни	1	1
1124	отличие от	1	1
1125	мы увидим	6	1
1126	в целях	3	1
1127	чистом виде	1	1
1128	элементов к	1	1
1129	в наше	2	1
1130	в самых	1	1
1131	две стороны	1	1
1132	не могу	1	1
1133	из ряда	1	1
1134	к чему-то	1	1
1135	не дает	2	1
1136	во всей	1	1
1137	на ступени	3	1
1138	с полным	1	1
1139	сторону в	1	1
1140	уже к	1	1
1141	он находится	1	1
1142	мы опять	3	1
1143	категории и	1	1
1144	есть душа	2	1
1145	в случае	1	1
1146	и получить	1	1
1147	превращать в	1	1
1148	связана с	1	1
1149	всегда должен	1	1
1150	то обстоятельство	1	1
1151	листьев и	1	1
1152	форма есть	1	1
1153	эта сторона	2	1
1154	другое все	1	1
1155	другим в	1	1
1156	всех других	1	1
1157	чего мы	1	1
1158	хотя в	1	1
1159	все те	1	1
1160	из него	3	1
1161	ее например	1	1
1162	кто же	1	1
1163	и тот	1	1
1164	или другого	3	1
1165	берет их	2	1
1166	только у	2	1
1167	это наиболее	1	1
1168	в нашей	2	1
1169	имеет свое	1	1
1170	относится и	1	1
1171	например и	1	1
1172	в пределах	5	1
1173	бы уже	1	1
1174	также не	2	1
1175	и я	1	1
1176	говорили о	1	1
1177	в современной	1	1
1178	из видов	1	1
1179	но так	3	1
1180	и другая	1	1
1181	живой человек	1	1
1182	несколько подробнее	1	1
1183	к которой	1	1
1184	с кем	2	1
1185	думать что	2	1
1186	у нее	1	1
1187	с человеком	2	1
1188	или иное	2	1
1189	в которое	1	1
1190	и часто	1	1
1191	входить в	2	1
1192	уже у	1	1
1193	идет речь	1	1
1194	работы на	1	1
1195	и выше	1	1
1196	еще на	1	1
1197	из своей	1	1
1198	идет о	1	1
1199	или наконец	1	1
1200	другой форме	1	1
1201	если идти	1	1
1202	как из	1	1
1203	могло быть	1	1
1204	и анализ	1	1
1205	него человек	1	1
1206	что дает	1	1
1207	же самое	1	1
1208	ведь это	1	1
1209	тот или	1	1
1210	в книге	3	1
1211	заставляет нас	1	1
1212	явление в	2	1
1213	него и	6	1
1214	с большой	3	1
1215	где эта	1	1
1216	со своими	3	1
1217	во многом	1	1
1218	нам необходимо	2	1
1219	еще новые	1	1
1220	но есть	4	1
1221	части в	1	1
1222	это приводит	3	1
1223	их к	1	1
1224	могут быть	9	1
1225	но нет	1	1
1226	в зависимости	1	1
1227	одним из	4	1
1228	сам в	2	1
1229	иногда это	3	1
1230	речь и	1	1
1231	с вами	1	1
1232	что может	1	1
1233	одновременно в	1	1
1234	еще одно	1	1
1235	с которым	3	1
1236	с идеями	1	1
1237	никого не	1	1
1238	или иной	1	1
1239	вещи все	1	1
1240	же в	3	1
1241	как наиболее	1	1
1242	никому не	1	1
1243	представление об	5	1
1244	в античной	3	1
1245	все другие	2	1
1246	в эти	1	1
1247	их здесь	1	1
1248	а как	3	1
1249	если на	1	1
1250	на своих	2	1
1251	яркий образ	1	1
1252	в окно	1	1
1253	смысле мы	1	1
1254	речи о	1	1
1255	же необходимо	1	1
1256	в него	5	1
1257	всех этих	2	1
1258	доказывает что	1	1
1259	таким же	5	1
1260	проста и	1	1
1261	имеет свою	1	1
1262	в один	1	1
1263	от них	2	1
1264	он с	1	1
1265	не надо	1	1
1266	и наконец	2	1
1267	него это	1	1
1268	и живых	1	1
1269	чтобы служить	1	1
1270	нас это	1	1
1271	нет никаких	1	1
1272	как символ	1	1
1273	верой в	1	1
1274	дается как	1	1
1275	вот эту	1	1
1276	меня и	1	1
