N	2gram	Trubetskoy	Freidism
311	социальной среды	1	3
312	и притом	1	3
313	от всех	1	3
314	этого не	1	3
315	одним из	4	3
316	на себя	1	3
317	но для	2	3
318	такой же	2	3
319	случае не	1	3
320	и как	1	3
321	есть только	2	3
322	и сам	2	3
323	на все	5	3
324	и со	1	3
325	и следовательно	1	3
326	же касается	2	3
327	себе и	1	3
328	которой он	1	3
329	единство и	1	3
330	и таким	1	3
331	сих пор	15	3
332	этих двух	2	3
333	остается в	1	3
334	ни один	4	3
335	между тем	12	3
336	половой жизни	1	3
337	не приходится	1	3
338	конечно в	2	3
339	как не	2	3
340	центр тяжести	1	3
341	бы он	1	3
342	и от	5	3
343	чаще всего	1	3
344	оно может	1	3
345	на место	1	3
346	на всем	1	3
347	а как	1	3
348	независимо от	2	3
349	ведь и	1	3
350	если это	2	3
351	для самого	2	2
352	и другие	1	2
353	социальной жизни	4	2
354	вступить в	1	2
355	самого себя	4	2
356	очень много	3	2
357	должна быть	6	2
358	которых мы	4	2
359	тогда когда	3	2
360	для себя	2	2
361	без исключения	1	2
362	и их	5	2
363	по всему	1	2
364	из которых	4	2
365	не исчерпывается	1	2
366	окружающей его	1	2
367	в науке	1	2
368	из того	4	2
369	для нас	3	2
370	в отношении	1	2
371	же что	2	2
372	от этих	1	2
373	это есть	4	2
374	эти понятия	1	2
375	по пути	1	2
376	в первом	1	2
377	но все	5	2
378	из всего	1	2
379	отношения к	1	2
380	в мире	6	2
381	психики но	1	2
382	они и	1	2
383	а именно	1	2
384	что такой	2	2
385	тому назад	1	2
386	в широком	1	2
387	и так	2	2
388	же остается	1	2
389	что таким	3	2
390	мы только	1	2
391	только для	1	2
392	всю эту	1	2
393	не имеет	2	2
394	отличается от	6	2
395	да и	1	2
396	роли в	1	2
397	желал бы	1	2
398	при помощи	3	2
399	нет в	2	2
400	свой смысл	1	2
401	в дальнейшем	4	2
402	все они	6	2
403	в такой	4	2
404	нами выше	1	2
405	должно быть	5	2
406	вопрос о	3	2
407	совершенно иной	2	2
408	в историю	1	2
409	дело только	1	2
410	доказать что	2	2
411	и между	1	2
412	в течение	4	2
413	одной стороны	2	2
414	в культурном	3	2
415	благодаря тому	1	2
416	являются не	1	2
417	утверждают что	1	2
418	в борьбу	1	2
419	время в	1	2
420	и уже	2	2
421	психологии но	1	2
422	или может	1	2
423	при таких	2	2
424	точками зрения	1	2
425	в различных	1	2
426	к делу	1	2
427	еще более	1	2
428	на первых	1	2
429	же самое	1	2
430	с другой	6	2
431	в прошлом	1	2
432	на более	2	2
433	которого они	1	2
434	заметить что	1	2
435	него все	1	2
436	смотрят на	1	2
437	но именно	1	2
438	за пределами	1	2
439	только при	2	2
440	не имели	1	2
441	мы говорили	8	2
442	душевная жизнь	1	2
443	друг друга	2	2
444	же он	1	2
445	бы в	3	2
446	но так	2	2
447	его можно	1	2
448	конечно только	1	2
449	из этой	2	2
450	как к	5	2
451	обе стороны	1	2
452	что с	6	2
453	в заблуждение	1	2
454	ничем не	5	2
455	зависит от	1	2
456	с одной	3	2
457	вполне понятно	1	2
458	в состоянии	5	2
459	еще больше	3	2
460	ни было	3	2
461	он и	1	2
462	что при	7	2
463	от начала	1	2
464	и сама	1	2
465	в качестве	1	2
466	эта часть	2	2
467	но как	2	2
468	на которой	1	2
469	каждого человека	2	2
470	потому-то и	1	2
471	что между	1	2
472	в их	4	2
473	а на	1	2
474	человека этот	1	2
475	отказаться от	1	2
476	ее от	1	2
477	будто бы	1	2
478	дело в	1	2
479	для развития	1	2
480	слагается из	3	2
481	в конце	4	2
482	между собою	5	2
483	противоречие с	1	2
484	на другую	1	2
485	ясно что	8	2
486	обстоятельство что	1	2
487	он в	1	2
488	же как	3	2
489	не есть	4	2
490	рядом с	1	2
491	но когда	1	2
492	другом месте	1	2
493	стремление к	1	2
494	следовательно и	2	2
495	к своему	1	2
496	от этого	1	2
497	о которых	7	2
498	это было	1	2
499	идеи и	1	2
500	связей между	1	2
501	должен быть	2	2
502	в эту	2	2
503	что как	4	2
504	связаны с	1	2
505	на них	1	2
506	к психологии	2	2
507	работы и	2	2
508	ко всему	2	2
509	смысл и	1	2
510	все другие	1	2
511	не то	3	2
512	а с	4	2
513	отличие от	3	2
514	а его	1	2
515	ли это	1	2
516	может наблюдать	1	2
517	также и	2	2
518	всегда может	1	2
519	обстоит дело	1	2
520	к этим	1	2
521	с большим	1	2
522	и тем	1	2
523	то обстоятельство	1	2
524	с объективной	1	2
525	если же	3	2
526	за ними	3	2
527	всех других	2	2
528	и та	1	2
529	в нашей	1	2
530	входит в	1	2
531	не следует	2	2
532	проникнуть в	1	2
533	но вместе	2	2
534	к которой	3	2
535	ведь если	1	2
536	на всю	1	2
537	и часто	1	2
538	и поэтому	2	2
539	или вовсе	2	2
540	этого нужно	1	2
541	психология и	1	2
542	всех сторон	1	2
543	современной европейской	2	2
544	даже если	3	2
545	стороны жизни	1	2
546	все остальное	1	2
547	образом в	3	2
548	или иной	1	2
549	но если	2	2
550	из этого	7	2
551	то в	2	2
552	конце концов	4	2
553	в одну	4	2
554	он должен	2	2
555	как для	3	2
556	телу и	1	2
557	мира в	1	2
558	не отличается	1	2
559	не к	1	2
560	к сожалению	1	1
561	науки о	1	1
562	возрасте в	1	1
563	во всем	3	1
564	находим в	1	1
565	они являются	1	1
566	всех отношениях	1	1
567	образом и	2	1
568	котором они	1	1
569	и медленно	1	1
570	по существу	7	1
571	та же	4	1
572	с момента	2	1
573	этого необходимо	1	1
574	точно такие	1	1
575	а чем	1	1
576	различия в	3	1
577	друга в	1	1
578	в психическом	1	1
579	то есть	2	1
580	над тем	1	1
581	сходство с	2	1
582	с уже	2	1
583	этому требованию	1	1
584	которые не	3	1
585	чем сильнее	1	1
586	т.е к	1	1
587	и самому	1	1
588	собою все	1	1
589	вследствие всех	1	1
590	именно того	1	1
591	из таких	2	1
592	оно было	1	1
593	само собою	1	1
594	даже в	3	1
595	была бы	1	1
596	психология должна	1	1
597	из всех	5	1
598	а у	1	1
599	этом случае	4	1
600	в разных	3	1
601	интересен и	1	1
602	неизбежно окажется	1	1
603	и должен	1	1
604	в общую	1	1
605	никак не	1	1
606	в другой	1	1
607	помнит что	1	1
608	а затем	2	1
609	в область	1	1
610	потому не	1	1
611	намека на	1	1
612	заметим что	2	1
613	а есть	1	1
614	живут в	1	1
615	и другими	1	1
616	этим понятием	1	1
617	области не	1	1
618	в правильности	1	1
619	быть может	1	1
620	целом ряде	3	1
621	лет тому	1	1
622	же самые	1	1
623	только еще	1	1
624	и эти	1	1
625	ко всем	3	1
626	в борьбе	1	1
627	не более	2	1
628	время как	1	1
629	на которых	1	1
630	ряде других	1	1
631	отличаются от	1	1
632	этой цели	1	1
633	однако мы	2	1
634	психологии а	1	1
635	своих методологических	1	1
636	на такой	2	1
637	вопрос этот	1	1
638	как при	2	1
639	тем что	1	1
640	образом этот	1	1
641	более широкие	1	1
642	и начало	2	1
643	и культур	4	1
644	при том	2	1
645	позднее время	1	1
646	на месте	2	1
647	и культурой	1	1
648	то время	2	1
649	представление о	3	1
650	и социальная	1	1
651	например в	1	1
652	эти черты	2	1
653	с тем	4	1
654	с не	1	1
655	мыслим и	1	1
656	имеет место	2	1
657	с такими	1	1
658	что по	3	1
659	выход из	1	1
660	только те	3	1
661	ступени развития	5	1
662	правда не	1	1
663	или выражаясь	1	1
664	бы не	1	1
665	них мы	1	1
666	на самой	1	1
667	говорит за	1	1
668	сравнению с	5	1
669	между всеми	1	1
670	что психика	1	1
671	вследствие этого	3	1
672	для их	1	1
673	них в	2	1
674	вся культура	1	1
675	подходить к	1	1
676	и развитию	1	1
677	по крайней	1	1
678	все члены	1	1
679	науки в	1	1
680	из области	1	1
681	на одном	2	1
682	к той	2	1
683	развития человечества	2	1
684	направление в	1	1
685	который и	1	1
686	коснуться еще	1	1
687	первый взгляд	1	1
688	несколько дальше	1	1
689	нет ничего	1	1
690	и того	3	1
691	именно такой	1	1
692	знаем и	2	1
693	развитию ее	1	1
694	этом пункте	1	1
695	этого явления	2	1
696	ответить на	2	1
697	к дальнейшему	1	1
698	у взрослого	3	1
699	при условии	2	1
700	то это	1	1
701	можно считать	1	1
702	что этот	1	1
703	элементов психики	1	1
704	среды в	1	1
705	своей собственной	1	1
706	не сделал	1	1
707	рода которые	1	1
708	можем не	1	1
709	и политической	1	1
710	силы и	1	1
711	два момента	1	1
712	даже и	1	1
713	то и	2	1
714	и каждое	1	1
715	но даже	3	1
716	только эта	1	1
717	к чужой	6	1
718	на друга	2	1
719	по сравнению	5	1
720	это все	1	1
721	быть не	1	1
722	характер не	1	1
723	и другой	1	1
724	на два	1	1
725	вызывает в	1	1
726	во многих	1	1
727	а может	1	1
728	назад в	1	1
729	окажется что	1	1
730	точно и	1	1
731	в руках	1	1
732	психологии к	1	1
733	наиболее полно	1	1
734	с которой	1	1
735	и возможен	1	1
736	развития и	1	1
737	которая по	1	1
738	только один	2	1
739	об отношении	1	1
740	мы все	2	1
741	между отдельными	2	1
742	к своим	2	1
743	борьбе с	1	1
744	может служить	3	1
745	в противоречие	2	1
746	наконец как	1	1
747	этой классификации	1	1
748	и индивидуальной	1	1
749	приходит к	1	1
750	и наиболее	1	1
751	базой для	1	1
752	а таких	1	1
753	людей и	1	1
754	целый ряд	4	1
755	мы считаем	1	1
756	уже и	3	1
757	сложились в	1	1
758	как оно	1	1
759	упадка и	1	1
760	и психологии	1	1
761	что когда	1	1
762	перед глазами	1	1
763	быть на	1	1
764	так называемых	1	1
765	в вопросе	2	1
766	точке зрения	1	1
767	одна на	1	1
768	всего что	1	1
769	всегда и	1	1
770	друг на	2	1
771	и поступает	1	1
772	на одну	1	1
773	из виду	1	1
774	разные стороны	1	1
775	и там	2	1
776	и еще	1	1
777	между людьми	2	1
778	других видов	1	1
779	уже более	2	1
780	без всякого	1	1
781	именно его	1	1
782	настоящее время	3	1
783	эта идея	1	1
784	и культуру	2	1
785	всех остальных	2	1
786	момента когда	1	1
787	именно этот	1	1
788	индивидуальном сознании	2	1
789	таких условиях	2	1
790	их лежит	1	1
791	гораздо дальше	1	1
792	а между	8	1
793	к которому	1	1
794	с нею	1	1
795	эти вопросы	1	1
796	лучше всего	1	1
797	без того	4	1
798	котором мы	1	1
799	социальная среда	1	1
800	том же	4	1
801	все без	2	1
802	семьи и	3	1
803	он может	1	1
804	культурных ценностей	20	1
805	это кажется	1	1
806	чтобы все	3	1
807	не похоже	1	1
808	этого слова	2	1
809	европы и	1	1
810	именно с	1	1
811	однако в	1	1
812	будет только	2	1
813	ко всей	1	1
814	все их	1	1
815	от них	2	1
816	перед нами	1	1
817	важно чтобы	2	1
818	одну группу	2	1
819	его психики	1	1
820	в эпохи	2	1
821	это впечатление	2	1
822	друг с	9	1
823	лишь при	6	1
824	каким был	1	1
825	себя все	1	1
826	является только	1	1
827	нет что	1	1
828	на котором	1	1
829	у них	6	1
830	в пользу	5	1
831	к основной	1	1
832	превратив его	1	1
833	не мог	1	1
834	зрения настоящего	1	1
835	большей степени	1	1
836	в особом	1	1
837	на своем	1	1
838	в настоящее	3	1
839	бы синтез	1	1
840	крайней мере	1	1
841	жизни с	1	1
842	и мало	1	1
843	вся эта	1	1
844	основных понятий	1	1
845	своего развития	1	1
846	гораздо более	2	1
847	суть дела	1	1
848	отдельные элементы	2	1
849	на время	1	1
850	областях жизни	1	1
851	все в	2	1
852	ближе к	3	1
853	и весь	2	1
854	дело совершенно	1	1
855	что они	2	1
856	которую они	1	1
857	ее и	4	1
858	и культуры	4	1
859	сущность его	1	1
860	но на	2	1
861	в гораздо	2	1
862	эти элементы	3	1
863	только одно	3	1
864	он умер	1	1
865	то увидим	1	1
866	дикаря и	3	1
867	гораздо сложнее	1	1
868	под словом	1	1
869	не сознавая	2	1
870	различие между	1	1
871	пришли к	1	1
872	права и	1	1
873	похожи на	1	1
874	на тех	1	1
875	на вопрос	4	1
876	но из	1	1
877	объективной и	1	1
878	нас не	1	1
879	несколько иной	1	1
880	но еще	1	1
881	в угоду	1	1
882	чувствовать себя	1	1
883	вывод что	1	1
884	для всякого	2	1
885	имея целью	1	1
886	а вместо	1	1
887	упускать из	1	1
888	или с	1	1
889	этой мысли	1	1
890	он усматривает	1	1
891	бы на	1	1
892	хотя и	4	1
893	эти изменения	1	1
894	а это	2	1
895	господствовать в	1	1
896	и тут	1	1
897	есть в	2	1
898	же явления	1	1
899	со своим	1	1
900	из своих	1	1
901	отказывается от	1	1
902	голову не	1	1
903	является одним	1	1
904	многих отношениях	1	1
905	деле если	1	1
906	смысле этого	1	1
907	далее в	1	1
908	в европейской	4	1
909	не знаем	1	1
910	и художественное	1	1
911	вытекает из	1	1
912	все прочие	4	1
913	основана на	1	1
914	в ином	1	1
915	в виде	4	1
916	и постоянно	1	1
917	ноги и	1	1
918	однако не	1	1
919	в самые	1	1
920	чем в	3	1
921	без всяких	1	1
922	полное органическое	1	1
923	же не	3	1
924	дальнейшему развитию	1	1
925	у всех	1	1
926	когда оно	1	1
927	что его	4	1
928	которого она	1	1
929	и всякое	1	1
930	который как	1	1
931	во внимание	2	1
932	на нее	2	1
933	мы охарактеризовали	1	1
934	основе их	1	1
935	нужно только	1	1
936	и эта	1	1
937	по адресу	1	1
938	чтобы узнать	1	1
939	без влияния	1	1
940	войдя в	2	1
941	есть психология	1	1
942	борющихся сторон	1	1
943	и единственным	1	1
944	что поэтому	1	1
945	и без	5	1
946	долгое время	1	1
947	его душе	1	1
948	чтобы ответить	1	1
949	эти две	1	1
950	язык и	1	1
951	всех странах	1	1
952	у животных	1	1
953	не дают	1	1
954	основано на	5	1
955	при таком	2	1
956	состоянии в	1	1
957	время после	2	1
958	а эта	1	1
959	последнее время	1	1
960	можно только	1	1
961	здесь не	1	1
962	этой главы	1	1
963	понятны и	2	1
964	факт этот	1	1
965	она к	1	1
966	большим трудом	1	1
967	в психологическом	1	1
968	другим или	1	1
969	различных народов	1	1
970	и это	3	1
971	в сторону	3	1
972	с другом	9	1
973	из одного	2	1
974	за существование	2	1
975	делает его	1	1
976	частной жизни	1	1
977	на себе	2	1
978	человеческого рода	3	1
979	часть их	1	1
980	такой форме	2	1
981	другой но	1	1
982	нельзя не	1	1
983	тем более	3	1
984	говорили выше	6	1
985	вопросе о	2	1
986	всех народов	2	1
987	и другого	1	1
988	а из	1	1
989	совершенно ясно	2	1
990	жизнь и	3	1
991	мы указывали	1	1
992	в индивидуальном	2	1
993	иметь в	1	1
994	приобщиться к	2	1
995	уже сказали	1	1
996	и свои	1	1
997	в каждом	1	1
998	не говоря	1	1
999	не имея	1	1
1000	же все	1	1
1001	поэтому и	1	1
1002	если признать	1	1
1003	в опыте	1	1
1004	это конечно	2	1
1005	за то	1	1
1006	т.е только	1	1
1007	и других	3	1
1008	а к	2	1
1009	развиваться в	3	1
1010	каких бы	1	1
1011	борьбы за	2	1
1012	борьбу с	1	1
1013	данный момент	4	1
1014	которую мы	1	1
1015	образом оказывается	1	1
1016	надо было	1	1
1017	на свои	1	1
1018	мы воспринимаем	1	1
1019	связи с	4	1
1020	условия которые	2	1
1021	этого сделать	1	1
1022	все остальные	1	1
1023	эту черту	2	1
1024	он принадлежит	1	1
1025	но при	1	1
1026	зрения в	1	1
1027	лишь самое	2	1
1028	реальной и	1	1
1029	выше в	1	1
1030	можно назвать	3	1
1031	ту же	2	1
1032	или не	1	1
1033	о возможности	1	1
1034	не по	1	1
1035	по этой	1	1
1036	был лишь	1	1
1037	общение между	1	1
1038	это по	1	1
1039	кажется что	1	1
1040	не будет	5	1
1041	к такой	1	1
1042	к тем	2	1
1043	составные части	1	1
1044	то направление	1	1
1045	что эта	4	1
1046	одно и	1	1
1047	культуры культура	1	1
1048	пор не	5	1
1049	в тех	3	1
1050	как всякая	1	1
1051	можно было	1	1
1052	других людей	1	1
1053	оказывается что	5	1
1054	есть лишь	1	1
1055	себя на	1	1
1056	в начале	3	1
1057	за каждым	1	1
1058	говоря о	1	1
1059	стороны его	1	1
1060	в учении	1	1
1061	и хотя	1	1
1062	в современной	1	1
1063	индивидуальной психологии	1	1
1064	чтобы их	1	1
1065	европе и	1	1
1066	можно найти	1	1
1067	как же	1	1
1068	несколько ниже	1	1
1069	но этот	1	1
1070	конечно нет	1	1
1071	борьбе за	1	1
1072	в семье	1	1
1073	говорили что	1	1
1074	своем поведении	1	1
1075	и всех	1	1
1076	они могут	2	1
1077	и т.д	4	1
1078	говорило бы	1	1
1079	мысль о	1	1
1080	рассматривать как	2	1
1081	которые неизбежно	1	1
1082	требованию и	1	1
1083	за нею	1	1
1084	я в	2	1
1085	истории и	1	1
1086	тем как	2	1
1087	господство в	1	1
1088	так называемого	5	1
1089	мы всегда	1	1
1090	похожа на	1	1
1091	тот или	1	1
1092	все дело	2	1
1093	что если	3	1
1094	культуры но	2	1
1095	основанное на	1	1
1096	со своими	2	1
1097	впечатление которое	1	1
1098	общего с	2	1
1099	культуры и	11	1
1100	что во	1	1
1101	и самого	1	1
1102	и благодаря	1	1
1103	друг другу	1	1
1104	этот путь	1	1
1105	деле ведь	1	1
1106	какой именно	1	1
1107	это делает	1	1
1108	благодаря этому	1	1
1109	только по	1	1
1110	можем определить	1	1
1111	бы их	1	1
1112	к чисто	1	1
1113	культуры мы	1	1
1114	для каждого	1	1
1115	более позднее	1	1
1116	не замечать	1	1
1117	по этому	2	1
1118	мы будем	3	1
1119	и гораздо	1	1
1120	о высшем	1	1
1121	к пониманию	1	1
1122	сходства между	1	1
1123	чтобы это	1	1
1124	свои силы	2	1
1125	при оценке	1	1
1126	общества и	2	1
1127	как будто	5	1
1128	представление об	4	1
1129	на то	9	1
1130	бы ни	1	1
1131	в данный	1	1
1132	этом у	1	1
1133	и классов	1	1
1134	здесь мы	1	1
1135	за себя	1	1
1136	они так	1	1
1137	каждый момент	1	1
1138	их взаимоотношения	1	1
1139	ступеней и	1	1
1140	себе как	1	1
1141	в последующем	1	1
1142	есть ли	1	1
1143	таким же	3	1
1144	человека но	1	1
1145	этому вопросу	1	1
1146	имея возможности	1	1
1147	в один	2	1
1148	каждого из	1	1
1149	и особенно	2	1
1150	с соответствующими	1	1
1151	что на	2	1
1152	есть не	1	1
1153	поэтому мы	1	1
1154	преобладать над	1	1
1155	иное как	1	1
1156	психологии они	1	1
