N	2gram	Bakhtin_Pr	Marksizm
489	можно сказать	2	4
490	слова но	4	4
491	места в	1	4
492	или даже	2	4
493	неразрывной связи	1	4
494	к своему	2	4
495	войти в	2	4
496	в одной	8	4
497	выражение и	1	4
498	системы языка	1	4
499	он ни	2	4
500	каких бы	1	4
501	другими словами	1	4
502	так называемой	1	4
503	как он	3	4
504	относится к	1	4
505	стороны и	4	4
506	в каких	1	4
507	как выражение	2	4
508	и вне	1	4
509	и самого	4	4
510	выражения в	2	4
511	в узком	2	4
512	жизни и	3	4
513	социальной среде	1	4
514	в области	1	4
515	мы сказали	3	4
516	что было	6	3
517	они являются	1	3
518	пределах одного	6	3
519	с героем	3	3
520	зрения своего	2	3
521	не могло	2	3
522	однако и	1	3
523	дана как	3	3
524	даже в	6	3
525	в нашу	1	3
526	глава первая	2	3
527	как такого	1	3
528	основная тенденция	1	3
529	в своих	4	3
530	форму и	1	3
531	для передачи	1	3
532	роль в	1	3
533	мы только	1	3
534	является для	3	3
535	значение не	1	3
536	так в	1	3
537	на первый	1	3
538	в речь	3	3
539	ориентируется на	1	3
540	в действительности	1	3
541	внутреннего слова	1	3
542	мы увидим	6	3
543	говорящего как	1	3
544	всем этим	2	3
545	глава третья	1	3
546	в руках	3	3
547	но они	2	3
548	каждое слово	1	3
549	на пути	2	3
550	значительной степени	1	3
551	является как	2	3
552	мы полагаем	1	3
553	всегда и	1	3
554	не становится	6	3
555	то такой	2	3
556	постановка проблемы	1	3
557	находится в	2	3
558	увидим в	1	3
559	с ним	8	3
560	а следовательно	2	3
561	друг с	4	3
562	нам важно	2	3
563	мы видим	3	3
564	все его	3	3
565	от автора	6	3
566	от его	1	3
567	здесь нет	4	3
568	к себе	6	3
569	вопрос мы	1	3
570	тем не	2	3
571	обстоит дело	1	3
572	этими двумя	1	3
573	лежит в	2	3
574	высказываний и	1	3
575	и всюду	1	3
576	такое понимание	1	3
577	не о	3	3
578	речи героя	2	3
579	прежде чем	1	3
580	для историка	1	3
581	дано в	3	3
582	между этими	1	3
583	этом последнем	1	3
584	в живом	1	3
585	деле в	1	3
586	между собой	2	3
587	этом как	1	3
588	делает его	1	3
589	в русской	1	3
590	более или	4	3
591	поэтому-то и	2	3
592	если б	2	3
593	как это	1	3
594	одним словом	1	3
595	одно и	1	3
596	не приходится	1	3
597	и та	1	3
598	он еще	1	3
599	могла бы	1	3
600	выходят за	1	3
601	и др	7	3
602	и есть	3	3
603	и чужого	2	3
604	нее не	1	3
605	на слово	2	3
606	хорошо и	1	3
607	были бы	5	3
608	не так	1	3
609	во втором	1	3
610	социальной жизни	2	3
611	вступить в	1	3
612	в последнем	1	3
613	они и	1	3
614	речи но	1	3
615	почти не	3	3
616	как к	3	3
617	и стиль	1	3
618	слово для	1	3
619	тогда когда	1	3
620	мы отвлечемся	1	3
621	не идет	1	3
622	и при	2	3
623	учение о	1	3
624	в другой	4	3
625	из которых	3	3
626	не на	7	3
627	можно было	3	3
628	должен был	1	3
629	поэтому и	4	3
630	все то	5	3
631	имеет значение	2	3
632	мы остановимся	3	3
633	мышления о	1	3
634	границу между	1	3
635	к которым	1	3
636	и они	2	3
637	в которых	4	3
638	приводит к	8	3
639	со стороны	1	3
640	еще и	1	3
641	его и	3	3
642	в диалоге	3	3
643	то он	3	3
644	поэтому не	2	3
645	речи он	1	3
646	хоть сколько-нибудь	1	3
647	потому что	8	3
648	в мир	4	3
649	самого героя	8	3
650	на этот	4	3
651	он может	4	3
652	взаимодействия с	1	3
653	они еще	1	3
654	здесь не	7	3
655	между авторским	1	3
656	но если	1	3
657	является только	1	3
658	у них	1	3
659	но это	6	3
660	подойти к	1	3
661	ответ на	1	3
662	и устойчивого	1	3
663	что оно	2	3
664	они не	5	3
665	того как	3	3
666	и сама	2	3
667	том числе	1	3
668	себя самого	3	3
669	чужих слов	6	3
670	с их	7	3
671	в авторский	3	3
672	однако не	3	3
673	этой формы	1	3
674	ведь это	4	3
675	и непосредственно	1	3
676	взаимодействия и	1	3
677	или иначе	1	3
678	на нее	1	3
679	в бытии	1	3
680	слагается из	1	3
681	чужие слова	2	3
682	слова на	5	3
683	говорить об	1	3
684	лежит на	1	3
685	установлено на	1	3
686	в авторском	5	3
687	один и	1	3
688	только и	1	3
689	с другом	3	3
690	должен быть	1	3
691	или менее	4	3
692	и вообще	1	3
693	мысли в	2	3
694	не все	1	3
695	бы это	1	3
696	глава вторая	2	3
697	и по	1	3
698	этих двух	1	3
699	того или	1	3
700	человека в	8	3
701	и других	1	3
702	первый план	1	3
703	как ни	1	3
704	его слов	1	3
705	совпадает с	2	3
706	также и	3	3
707	в значительной	1	3
708	когда он	2	3
709	не с	1	3
710	всякое слово	1	3
711	не следует	1	3
712	контексте в	1	3
713	или как	8	3
714	социальных оценок	2	3
715	числе и	1	3
716	со своими	2	3
717	и о	7	3
718	мы убедимся	2	3
719	благодаря этому	3	3
720	себе самому	6	3
721	процессе его	1	3
722	все более	1	3
723	и только	3	3
724	конце концов	7	3
725	интонации и	1	3
726	становится в	1	3
727	в целом	8	3
728	или точнее	1	3
729	и тогда	1	3
730	мы наблюдаем	1	2
731	во всем	1	2
732	и другие	1	2
733	густые тени	1	2
734	и русском	1	2
735	мы это	1	2
736	в каждую	1	2
737	возможно лишь	1	2
738	вообще не	2	2
739	к этой	1	2
740	есть прежде	1	2
741	с этой	2	2
742	из всех	1	2
743	они уже	3	2
744	тем как	5	2
745	проблему и	1	2
746	правда это	2	2
747	и категории	2	2
748	ощущается как	1	2
749	в духе	4	2
750	героя как	2	2
751	из нее	1	2
752	этой форме	2	2
753	новой формы	1	2
754	слова с	7	2
755	мы и	2	2
756	не доказывает	1	2
757	слово может	4	2
758	взаимоотношение между	2	2
759	к более	2	2
760	прямо сказать	1	2
761	в речи	3	2
762	превращается в	5	2
763	том или	2	2
764	например в	5	2
765	в жизни	5	2
766	его на	2	2
767	на определенной	1	2
768	находит себе	1	2
769	формы идеологического	1	2
770	образом между	1	2
771	к самому	2	2
772	данного контекста	1	2
773	в собственном	1	2
774	их в	8	2
775	а именно	2	2
776	диалога в	2	2
777	лица в	1	2
778	своего выражения	1	2
779	и переживания	1	2
780	отличается от	5	2
781	на социальную	1	2
782	у достоевского	29	2
783	и сознание	1	2
784	конечно лишь	1	2
785	действительности в	1	2
786	перестает быть	4	2
787	в идеализме	1	2
788	восприятия и	1	2
789	во все	2	2
790	мы рассмотрим	1	2
791	и взаимодействия	2	2
792	сам и	2	2
793	отсюда и	3	2
794	эти проблемы	2	2
795	всего этого	2	2
796	и идеологической	1	2
797	уже у	1	2
798	не средство	1	2
799	случайных и	1	2
800	над бытием	1	2
801	сознания в	1	2
802	же касается	1	2
803	слова при	1	2
804	не об	2	2
805	как свободный	1	2
806	для данного	1	2
807	своим героем	1	2
808	его именно	2	2
809	а между	2	2
810	определяется его	1	2
811	почти совершенно	1	2
812	не совпадает	1	2
813	привела к	1	2
814	может стремиться	1	2
815	соприкасается с	1	2
816	идеологии в	1	2
817	к ним	1	2
818	явления так	1	2
819	другого героя	1	2
820	в голове	1	2
821	него не	4	2
822	проблемы мы	1	2
823	ее как	4	2
824	установка на	4	2
825	ее при	1	2
826	на него	6	2
827	слово не	8	2
828	не умеет	1	2
829	иначе и	2	2
830	согласиться с	2	2
831	на предмет	4	2
832	от них	3	2
833	в противном	1	2
834	от себя	1	2
835	и стать	1	2
836	они могут	4	2
837	голоса и	2	2
838	крайней мере	2	2
839	и речь	2	2
840	и во	3	2
841	всего в	2	2
842	и весь	1	2
843	лишь тогда	1	2
844	ее и	1	2
845	новые стороны	1	2
846	мышления и	1	2
847	же они	1	2
848	характерен для	1	2
849	об одном	1	2
850	и диалектика	1	2
851	она в	1	2
852	пор совершенно	2	2
853	в состоянии	1	2
854	предметного смысла	2	2
855	так он	1	2
856	есть его	1	2
857	форма является	1	2
858	отношения к	5	2
859	далеко за	1	2
860	социологическое значение	1	2
861	и за	1	2
862	для них	1	2
863	эта форма	3	2
864	слово на	1	2
865	тому же	2	2
866	и притом	1	2
867	идеологическое наполнение	2	2
868	говорит он	6	2
869	но он	4	2
870	ее от	1	2
871	и единого	2	2
872	одного поколения	1	2
873	ее разрешения	1	2
874	выражения но	1	2
875	прямую и	1	2
876	под его	2	2
877	у тургенева	6	2
878	диалектическое становление	1	2
879	их он	1	2
880	эти три	1	2
881	смысловая позиция	2	2
882	и именно	1	2
883	же как	2	2
884	все идеологическое	1	2
885	которой она	1	2
886	оценок и	1	2
887	зрения и	5	2
888	его жизни	2	2
889	себе и	5	2
890	а только	1	2
891	что как	2	2
892	целое не	1	2
893	и мир	1	2
894	остается в	2	2
895	всей их	1	2
896	здесь как	1	2
897	точкой зрения	2	2
898	именно как	2	2
899	могли бы	2	2
900	но можно	1	2
901	а с	2	2
902	если оно	3	2
903	того в	1	2
904	бы к	2	2
905	целое и	1	2
906	не он	1	2
907	его идеологического	2	2
908	всякое идеологическое	1	2
909	героя и	14	2
910	в философии	1	2
911	особенности слова	1	2
912	стиля в	1	2
913	в лучшем	2	2
914	другом и	1	2
915	связь и	1	2
916	ту же	2	2
917	более всего	1	2
918	с идеологическими	1	2
919	переживание и	1	2
920	в объективном	2	2
921	общего не	1	2
922	сознание не	1	2
923	не могла	1	2
924	но только	1	2
925	делают его	2	2
926	является одним	1	2
927	даже не	1	2
928	также не	2	2
929	этом смысле	12	2
930	вот в	1	2
931	совершенно справедливо	1	2
932	сравнительно с	1	2
933	конкретном случае	1	2
934	мы здесь	2	2
935	нем и	1	2
936	ни одной	2	2
937	мы дадим	1	2
938	те новые	1	2
939	его как	5	2
940	найти в	1	2
941	друг другу	3	2
942	он определяет	2	2
943	но прежде	1	2
944	лишь весьма	2	2
945	этой действительности	2	2
946	не значит	4	2
947	в первой	3	2
948	все остальное	2	2
949	или может	1	2
950	не то	1	2
951	образом в	1	2
952	в общем	1	2
953	же мы	1	2
954	логику и	1	2
955	или иного	1	2
956	во время	1	2
957	смысловой позиции	1	2
958	всех этих	2	2
959	случае это	1	2
960	так или	1	2
961	определяется в	1	2
962	слова до	1	2
963	различные степени	1	2
964	собственном смысле	1	2
965	в частности	1	2
966	а потому	2	2
967	в содержании	1	2
968	все в	3	2
969	как необходимый	1	2
970	та же	1	2
971	оно и	2	2
972	опирается на	2	2
973	всеми ее	1	2
974	как с	1	2
975	к одной	1	2
976	которые он	1	2
977	своих героев	2	2
978	была бы	5	2
979	речь как	1	2
980	чужому слову	11	2
981	переносится в	1	2
982	всей совокупности	1	2
983	оно ощущается	1	2
984	тон и	4	2
985	поэтому в	3	2
986	одному знаменателю	2	2
987	социальных сил	1	2
988	целом ряде	3	2
989	второй части	2	2
990	в плоскости	6	2
991	слова мы	2	2
992	оно не	3	2
993	и взаимно	1	2
994	сами по	4	2
995	ориентировано на	1	2
996	конечно и	3	2
997	есть лишь	1	2
998	смысла и	1	2
999	это положение	1	2
1000	заключается в	1	2
1001	части нашей	2	2
1002	одно слово	1	2
1003	в романе	12	2
1004	не делает	1	2
1005	же слово	1	2
1006	и соответственно	1	2
1007	это та	1	2
1008	и так	2	2
1009	с собою	4	2
1010	явлений и	1	2
1011	себя и	5	2
1012	бы не	2	2
1013	ему и	1	2
1014	и порядок	1	2
1015	чтобы убедиться	1	2
1016	нет в	1	2
1017	по крайней	2	2
1018	самое это	1	2
1019	лишь те	2	2
1020	художественный образ	2	2
1021	на идеалистической	1	2
1022	случае оно	1	2
1023	предметное значение	3	2
1024	перейти в	1	2
1025	где нет	1	2
1026	что мы	1	2
1027	вернемся к	1	2
1028	психологии или	1	2
1029	мы его	2	2
1030	и если	2	2
1031	к чужой	1	2
1032	быть не	1	2
1033	в кругозор	6	2
1034	оно является	2	2
1035	не чувствуем	1	2
1036	вступает в	1	2
1037	впрочем и	1	2
1038	которую он	3	2
1039	рано или	1	2
1040	ни были	3	2
1041	выражения как	1	2
1042	друг от	1	2
1043	в совершенно	1	2
1044	каждый из	1	2
1045	этой же	1	2
1046	автора в	4	2
1047	известной степени	2	2
1048	материале и	1	2
1049	впервые в	1	2
1050	то для	1	2
1051	принадлежит к	1	2
1052	их с	1	2
1053	за пределами	2	2
1054	в сознании	3	2
1055	до известной	1	2
1056	притом так	1	2
1057	вопрос в	1	2
1058	или поздно	1	2
1059	является уже	1	2
1060	в самой	9	2
1061	благодаря которой	1	2
1062	он должен	2	2
1063	слова героя	4	2
1064	самое слово	2	2
1065	их к	1	2
1066	на чужую	4	2
1067	или к	3	2
1068	на языке	2	2
1069	к индивидуальному	1	2
1070	нет ни	2	2
1071	данном случае	2	2
1072	нему и	2	2
1073	зависит от	1	2
1074	он делает	1	2
1075	как такие	1	2
1076	в художественной	2	2
1077	к истории	1	2
1078	предмет речи	1	2
1079	полагаем что	1	2
1080	в литературе	4	2
1081	о нем	15	2
1082	что с	1	2
1083	мы совершенно	1	2
1084	и всегда	2	2
1085	нет это	1	2
1086	же не	4	2
1087	быть лишь	2	2
1088	речь но	1	2
1089	свои мысли	2	2
1090	в г	1	2
1091	но с	4	2
1092	от друга	1	2
1093	пределах одной	1	2
1094	то к	1	2
1095	виду что	1	2
1096	это возможно	1	2
1097	указывает на	2	2
1098	между собою	5	2
1099	сама по	5	2
1100	словом и	3	2
1101	ведь он	2	2
1102	есть в	2	2
1103	эти две	1	2
1104	противном случае	1	2
1105	мира и	7	2
1106	поколения к	1	2
1107	ли не	1	2
1108	в соединении	1	2
1109	и могут	3	2
1110	речи значение	1	2
1111	первой части	1	2
1112	своего идеологического	1	2
1113	это было	1	2
1114	но уже	1	2
1115	на его	2	2
1116	к характеристике	1	2
1117	реагирования на	1	2
1118	всею совокупностью	2	2
1119	и тех	1	2
1120	искать в	2	2
1121	бы во	2	2
1122	со всех	1	2
1123	в эти	1	2
1124	стремиться к	1	2
1125	например у	3	2
1126	его не	1	2
1127	одну из	1	2
1128	но здесь	4	2
1129	важна не	1	2
1130	то перед	8	2
1131	во второй	2	2
1132	не находит	1	2
1133	своей индивидуальности	1	2
1134	есть и	5	2
1135	нового времени	3	2
1136	глава четвертая	1	2
1137	в чужих	2	2
1138	ним не	1	2
1139	с установкой	1	2
1140	на самую	2	2
1141	как рассказ	1	2
1142	идет о	5	2
1143	как из	1	2
1144	контекста в	1	2
1145	как их	4	2
1146	сохраняет свою	1	2
1147	его целом	6	2
1148	явление в	1	2
1149	и вы	2	2
1150	оно должно	2	2
1151	чужим словом	14	2
1152	слово же	1	2
1153	из условий	1	2
1154	в соответствующем	2	2
1155	же может	1	2
1156	и самый	1	2
1157	самого автора	8	2
1158	все возможные	3	2
1159	само по	4	2
1160	и наконец	7	2
1161	не слышит	1	2
1162	пр он	1	1
1163	мир не	1	1
1164	с которыми	1	1
1165	было так	1	1
1166	полновесное слово	1	1
1167	особенности и	1	1
1168	в центре	1	1
1169	высказывания героя	1	1
1170	быть по	1	1
1171	есть художественная	1	1
1172	его действия	1	1
1173	зрения на	8	1
1174	этого в	1	1
1175	в постановке	1	1
1176	проблемы или	1	1
1177	и очень	1	1
1178	на эти	1	1
1179	а ты	1	1
1180	это первое	1	1
1181	почва для	1	1
1182	прямого пути	1	1
1183	мысль как	2	1
1184	здесь господствует	1	1
1185	с двух	1	1
1186	роль и	1	1
1187	которые не	1	1
1188	с формой	1	1
1189	эта множественность	1	1
1190	нем в	3	1
1191	социологическая и	1	1
1192	и имеет	2	1
1193	быть сделан	1	1
1194	сознания наоборот	1	1
1195	до крайней	1	1
1196	рассказ рассказчика	5	1
1197	по всему	1	1
1198	зрения эта	1	1
1199	до самого	1	1
1200	творчества для	1	1
1201	дан лишь	1	1
1202	общества но	1	1
1203	взаимодействия между	1	1
1204	случае не	1	1
1205	может служить	3	1
1206	в кругозоре	2	1
1207	строго говоря	1	1
1208	в большей	2	1
1209	неизбежно приводит	1	1
1210	рядом и	2	1
1211	но тем	1	1
1212	далее что	1	1
1213	и говорить	2	1
1214	в оболочке	1	1
1215	противопоставить их	1	1
1216	глубоко и	1	1
1217	него в	5	1
1218	не хочет	3	1
1219	или иному	1	1
1220	своими оценками	1	1
1221	он совершенно	1	1
1222	одно из	2	1
1223	самой проблемы	1	1
1224	не подумали	1	1
1225	и другими	1	1
1226	бы с	2	1
1227	становления нет	1	1
1228	живых социальных	1	1
1229	с собой	3	1
1230	и само	2	1
1231	же эти	1	1
1232	у пушкина	1	1
1233	математической формулы	1	1
1234	не слово	2	1
1235	установки на	5	1
1236	оговорками и	1	1
1237	не проникает	2	1
1238	как образ	3	1
1239	или чисто	1	1
1240	показывает нам	1	1
1241	себе то	1	1
1242	на которых	1	1
1243	нашу точку	2	1
1244	именно и	3	1
1245	из двух	1	1
1246	ни одна	1	1
1247	относится и	2	1
1248	и сам	6	1
1249	яркое и	1	1
1250	социальной атмосферы	1	1
1251	прочной и	1	1
1252	проблемы в	1	1
1253	как одна	1	1
1254	прямая и	1	1
1255	в социальных	1	1
1256	к другим	1	1
1257	выражения своих	1	1
1258	и принципиальной	1	1
1259	самому и	1	1
1260	форме в	2	1
1261	и должен	1	1
1262	самым основным	1	1
1263	и неуверенность	1	1
1264	полемизирует с	1	1
1265	себе равный	1	1
1266	на конкретных	1	1
1267	сознанием и	1	1
1268	точнее его	2	1
1269	приходит в	2	1
1270	и лежит	1	1
1271	действительности так	1	1
1272	что еще	1	1
1273	мысль он	3	1
1274	они ни	2	1
1275	в художественном	6	1
1276	весь роман	2	1
1277	как более	1	1
1278	большей или	2	1
1279	тем или	2	1
1280	же тип	1	1
1281	за ней	1	1
1282	следовательно лишь	1	1
1283	самого слова	1	1
1284	мы упоминали	1	1
1285	установку на	2	1
1286	свою собственную	1	1
