N	2gram	Vygotskiy_	Hudozhes
251	ни к	1	2
252	во внешнем	1	2
253	при наличии	1	2
254	при условии	1	2
255	не могли	5	2
256	между собой	15	2
257	внешней речи	18	2
258	своей природе	8	2
259	совпадает с	5	2
260	на основе	5	2
261	слова и	10	2
262	своей внутренней	2	2
263	между двумя	5	2
264	и больше	2	2
265	для меня	1	2
266	не могло	3	2
267	речь идет	1	2
268	втором случае	5	2
269	говорит что	3	2
270	и это	2	2
271	времени и	1	2
272	в отсутствие	1	2
273	так же	26	2
274	еще один	2	2
275	и наоборот	1	2
276	об этом	4	2
277	должен быть	1	2
278	видим в	3	2
279	если мы	6	2
280	что отличает	1	2
281	в нашем	6	2
282	имеем дело	2	2
283	может оказаться	1	2
284	всякий раз	3	2
285	знания о	1	2
286	который в	1	2
287	одна из	2	2
288	этого слова	5	2
289	до известной	2	2
290	здесь не	1	2
291	на котором	4	2
292	он и	1	2
293	не просто	1	2
294	в самой	3	2
295	только о	3	2
296	чем это	5	2
297	к внутреннему	1	2
298	речи а	5	2
299	никогда не	7	2
300	и по	6	2
301	этого термина	2	2
302	начиная с	1	2
303	то в	4	2
304	при котором	2	2
305	но на	3	2
306	этих двух	4	2
307	мышления и	16	2
308	не принадлежит	1	2
309	одной из	4	2
310	наших глазах	4	2
311	несмотря на	2	2
312	нашего внутреннего	2	2
313	внутренней и	2	2
314	в литературе	1	2
315	что такое	2	2
316	ее в	11	2
317	все это	5	2
318	что и	4	2
319	с их	2	2
320	слова не	1	2
321	у него	2	2
322	или в	2	2
323	и более	2	2
324	без остатка	1	2
325	одним из	3	2
326	он оказывается	1	2
327	что она	8	2
328	сама по	1	2
329	тому что	14	2
330	в равной	2	2
331	случае не	2	2
332	во внутренней	4	2
333	в какой	6	2
334	я не	3	2
335	процесс превращения	1	2
336	к своему	1	2
337	только и	5	2
338	в сторону	1	2
339	в чем	5	2
340	делает его	1	2
341	вовсе не	3	2
342	тем более	1	2
343	и потому	3	2
344	но как	3	2
345	а с	3	2
346	на этом	4	2
347	данный момент	1	2
348	дело не	1	2
349	в случае	5	2
350	в значительной	3	2
351	есть как	1	2
352	и может	2	2
353	но она	1	2
354	другим и	3	2
355	не с	3	2
356	за пределы	2	2
357	но только	5	2
358	ни одно	1	2
359	идет о	3	2
360	в этой	7	2
361	числе и	2	2
362	известном смысле	2	2
363	и особенно	2	2
364	и др	1	2
365	о его	3	2
366	и развитием	6	2
367	столь же	2	2
368	включает в	2	2
369	из этого	4	2
370	отнюдь не	2	2
371	и постепенное	2	1
372	с которыми	3	1
373	нашей внутренней	2	1
374	это на	1	1
375	что говорится	2	1
376	все что	7	1
377	речи может	2	1
378	и образует	1	1
379	для всех	2	1
380	и против	2	1
381	в центре	2	1
382	каждой из	5	1
383	можно говорить	2	1
384	и здесь	5	1
385	за ним	3	1
386	одним словом	2	1
387	мы встречаем	2	1
388	одном случае	2	1
389	другие в	1	1
390	говоря различные	1	1
391	значением но	1	1
392	полноту и	1	1
393	этот закон	2	1
394	другом но	1	1
395	место слияние	1	1
396	и свою	1	1
397	если в	6	1
398	вещей но	1	1
399	в случаях	2	1
400	о коммуникативной	1	1
401	своего собственного	1	1
402	все люди	1	1
403	речи для	25	1
404	слова так	1	1
405	на ее	2	1
406	таком понимании	1	1
407	между этими	3	1
408	первую очередь	3	1
409	речи ибо	1	1
410	дело с	3	1
411	с вещами	2	1
412	что делает	2	1
413	процессы которые	1	1
414	во внешних	1	1
415	оказывается не	3	1
416	отличием внутренней	1	1
417	представляют собой	2	1
418	что это	7	1
419	содержит в	4	1
420	с внутренним	1	1
421	природе и	2	1
422	по выражению	2	1
423	в сущности	16	1
424	фразы с	2	1
425	какой бы	1	1
426	одном и	4	1
427	в другой	4	1
428	привести к	4	1
429	те же	1	1
430	и лучше	1	1
431	с не	2	1
432	из того	7	1
433	речи как	9	1
434	отношений как	2	1
435	смысле можно	2	1
436	этом отношение	1	1
437	и делает	2	1
438	бы они	1	1
439	первых же	1	1
440	в результате	3	1
441	быть может	1	1
442	до последнего	1	1
443	речи от	5	1
444	и само	1	1
445	не могут	9	1
446	для данного	3	1
447	со всеми	2	1
448	должен был	2	1
449	быть так	1	1
450	этих понятий	2	1
451	субъективной и	1	1
452	и остальной	1	1
453	не случайна	1	1
454	чтобы в	1	1
455	начинается с	2	1
456	и даже	3	1
457	если не	1	1
458	все то	1	1
459	с некоторыми	1	1
460	до этого	1	1
461	предметов в	2	1
462	от одного	3	1
463	в собственном	4	1
464	речи хотя	2	1
465	мы говорим	2	1
466	различных способах	2	1
467	каждой новой	3	1
468	мысль о	1	1
469	мыслится уже	1	1
470	одновременно с	1	1
471	в новую	2	1
472	значение в	3	1
473	вещами как	1	1
474	всем остальным	1	1
475	чисто предикативным	1	1
476	тем что	14	1
477	него но	1	1
478	из всего	1	1
479	и будет	1	1
480	то время	8	1
481	своем значении	2	1
482	том или	1	1
483	видно из	2	1
484	для своей	1	1
485	речи есть	3	1
486	по собственному	1	1
487	мы встречаемся	2	1
488	его сознании	1	1
489	к самому	2	1
490	в соответствии	1	1
491	общими для	1	1
492	и внутренне	1	1
493	вещей в	1	1
494	что по	2	1
495	приходит в	1	1
496	это скорее	1	1
497	одновременно и	3	1
498	вместе с	19	1
499	все же	7	1
500	достижения в	1	1
501	означает для	1	1
502	существует не	1	1
503	предмета и	3	1
504	форм деятельности	1	1
505	только для	1	1
506	не имеет	6	1
507	речь в	8	1
508	отношения как	1	1
509	но у	1	1
510	более сложные	1	1
511	состоит как	1	1
512	о котором	1	1
513	зависимости от	6	1
514	и слово	4	1
515	в это	1	1
516	более как	1	1
517	друг от	3	1
518	но мы	5	1
519	определенный смысл	1	1
520	отдает себе	1	1
521	на первый	1	1
522	будущее в	2	1
523	к объекту	14	1
524	этом состоит	1	1
525	в семантической	2	1
526	он мог	2	1
527	перед нами	3	1
528	всем его	2	1
529	речевого высказывания	1	1
530	случае как	1	1
531	более обширной	1	1
532	с этим	5	1
533	все они	1	1
534	от внешней	6	1
535	с восприятием	1	1
536	одним и	2	1
537	нам не	1	1
538	исходя из	1	1
539	и предполагает	1	1
540	ли я	1	1
541	в первую	3	1
542	в центр	2	1
543	не существует	1	1
544	в котором	6	1
545	из других	1	1
546	зависит от	3	1
547	в действительности	3	1
548	и пр	1	1
549	языка и	6	1
550	является также	1	1
551	в любом	2	1
552	по своим	2	1
553	о чем-то	1	1
554	по тем	3	1
555	своей собственной	2	1
556	этим законам	1	1
557	в пределе	3	1
558	обнаруживает свою	2	1
559	заключать в	2	1
560	то и	5	1
561	между вещами	1	1
562	она могла	1	1
563	имеет в	4	1
564	значений и	3	1
565	наконец в	3	1
566	не должно	1	1
567	только мы	1	1
568	другу и	2	1
569	и поэтому	1	1
570	совершается как	3	1
571	в отдельности	1	1
572	быть не	1	1
573	самое существенное	2	1
574	действительность в	2	1
575	которыми он	2	1
576	с нашим	1	1
577	оно является	1	1
578	самого процесса	1	1
579	напротив как	1	1
580	котором по	1	1
581	определенную позицию	1	1
582	время в	3	1
583	возможность чисто	1	1
584	и теперь	1	1
585	чего не	1	1
586	значение для	2	1
587	только на	5	1
588	не об	1	1
589	точно так	3	1
590	к одному	1	1
591	и родного	1	1
592	обращаясь к	1	1
593	о своем	2	1
594	переходит к	4	1
595	и наиболее	2	1
596	на основании	2	1
597	первые два	1	1
598	образом что	1	1
599	и семантической	3	1
600	не так	1	1
601	этого переживания	1	1
602	и те	1	1
603	не что	1	1
604	в совершенно	3	1
605	и внутренней	3	1
606	в истории	1	1
607	всю полноту	1	1
608	и находит	1	1
609	незаметно для	1	1
610	от своей	1	1
611	в природу	1	1
612	и означает	1	1
613	является как	2	1
614	себе в	5	1
615	непосредственно к	1	1
616	до того	2	1
617	действия и	4	1
618	перед ним	1	1
619	его значением	2	1
620	между людьми	1	1
621	являются только	1	1
622	эти два	1	1
623	в прошлом	1	1
624	к третьему	1	1
625	к ним	1	1
626	новых форм	1	1
627	отношений и	2	1
628	самом начале	5	1
629	соответствии с	1	1
630	мышления но	2	1
631	не для	2	1
632	этим моментам	1	1
633	настоящее время	1	1
634	впервые в	1	1
635	отдельности и	1	1
636	ее не	1	1
637	в сфере	8	1
638	она может	2	1
639	нас на	2	1
640	во внешней	4	1
641	тем же	8	1
642	ключ к	3	1
643	к совокупности	1	1
644	той же	13	1
645	ее как	2	1
646	наличия в	1	1
647	игру в	1	1
648	до конца	8	1
649	за его	1	1
650	с этими	1	1
651	же самую	1	1
652	только при	1	1
653	в каждый	1	1
654	раз и	1	1
655	что все	6	1
656	их сознания	1	1
657	входят в	2	1
658	ее внутренней	2	1
659	в существовании	1	1
660	том же	7	1
661	не переставая	1	1
662	в сознании	11	1
663	это будущее	1	1
664	исходит из	2	1
665	от понятия	3	1
666	момент в	3	1
667	языка а	1	1
668	речь о	1	1
669	и внутренняя	1	1
670	не мыслится	1	1
671	но если	5	1
672	стадии в	3	1
673	по поводу	3	1
674	к новой	2	1
675	представленных в	2	1
676	к предмету	6	1
677	в отдельных	1	1
678	казалось бы	4	1
679	к этим	1	1
680	друг друга	9	1
681	ребенка подобно	1	1
682	в деятельности	1	1
683	совпадает со	1	1
684	в систему	1	1
685	в настоящее	1	1
686	к языку	1	1
687	и становится	1	1
688	из них	2	1
689	с толпой	1	1
690	едва ли	5	1
691	к окружающему	1	1
692	могли быть	2	1
693	необходимым условием	1	1
694	другими людьми	1	1
695	всего в	2	1
696	внутренней жизни	1	1
697	устраняется в	1	1
698	ситуации и	3	1
699	представить себе	5	1
700	этих моментов	1	1
701	именно к	1	1
702	что они	11	1
703	к общему	4	1
704	этом случае	15	1
705	только не	14	1
706	той мере	2	1
707	мы видим	10	1
708	в более	1	1
709	есть процесс	1	1
710	не поддается	1	1
711	так как	25	1
712	как такового	2	1
713	рода и	2	1
714	от его	2	1
715	что иное	1	1
716	они не	2	1
717	может не	1	1
718	после того	1	1
719	речи приводит	1	1
720	только самим	1	1
721	на вопрос	6	1
722	до минимума	1	1
723	не решает	1	1
724	должно быть	3	1
725	время и	1	1
726	а внутри	1	1
727	о разных	1	1
728	внимание на	4	1
729	общение с	1	1
730	в состоянии	4	1
731	мысли более	1	1
732	а и	2	1
733	и иного	2	1
734	иной ситуации	1	1
735	переход к	4	1
736	деятельности все	1	1
737	внутренней стороны	2	1
738	в ситуации	7	1
739	с осознания	2	1
740	известные нам	1	1
741	обратил внимание	1	1
742	чем у	3	1
743	оказывается одновременно	1	1
744	что несмотря	1	1
745	как у	1	1
746	для нас	4	1
747	с системой	1	1
748	и через	1	1
749	не содержит	2	1
750	у нас	3	1
751	к определенному	2	1
752	вытекающее из	1	1
753	по типу	2	1
754	на которой	1	1
755	и от	6	1
756	иного рода	1	1
757	все их	1	1
758	ситуацию в	1	1
759	противоречие между	3	1
760	и есть	4	1
761	в наличии	1	1
762	строя речи	1	1
763	этой фразе	1	1
764	речи по	2	1
765	мы находим	3	1
766	поэтому не	1	1
767	не путем	2	1
768	образует как	1	1
769	и развития	3	1
770	тому же	2	1
771	раз в	4	1
772	и объективной	1	1
773	отношения между	8	1
774	сказанного выше	2	1
775	этот феномен	2	1
776	ведь это	2	1
777	но с	4	1
778	не было	1	1
779	внутреннее единство	2	1
780	речи вокализация	1	1
781	бы для	1	1
782	от друга	3	1
783	просто как	2	1
784	является таким	1	1
785	как видно	1	1
786	он это	1	1
787	их расположение	1	1
788	к чему	1	1
789	не говорит	1	1
790	для других	15	1
791	подлежащее к	1	1
792	что его	2	1
793	существует как	1	1
794	не прямо	2	1
795	дело в	1	1
796	совершенно особого	1	1
797	же по	1	1
798	места в	1	1
799	что не	2	1
800	которые одновременно	1	1
801	его мысли	5	1
802	но для	2	1
803	это возможно	1	1
804	слова принадлежит	1	1
805	по ту	1	1
806	речевое высказывание	1	1
807	в конце	5	1
808	и средствах	1	1
809	с логической	1	1
810	такого понимания	1	1
811	своей структуре	3	1
812	с той	3	1
813	и без	2	1
814	возможным в	2	1
815	нашем примере	1	1
816	за которым	1	1
817	нас к	10	1
818	также в	1	1
819	вследствие того	1	1
820	же как	14	1
821	не есть	4	1
822	от одной	4	1
823	говорят о	1	1
824	и абсолютная	1	1
825	рядом с	2	1
826	является не	4	1
827	же точно	6	1
828	вокализация не	1	1
829	в ранг	1	1
830	при таком	2	1
831	на фоне	3	1
832	этот круг	1	1
833	ли не	3	1
834	от этого	3	1
835	зрения не	1	1
836	природу каждой	1	1
837	особенности в	2	1
838	того и	2	1
839	и я	1	1
840	языка но	2	1
841	форма внутренней	1	1
842	в такой	6	1
843	остановимся на	1	1
844	зрения и	1	1
845	больше и	2	1
846	в условиях	1	1
847	это было	2	1
848	на его	3	1
849	себе и	2	1
850	в каждой	4	1
851	которого только	1	1
852	начало нового	1	1
853	поэтому у	1	1
854	в одной	6	1
855	при виде	1	1
856	менее важным	1	1
857	действительности и	1	1
858	предикативность как	1	1
859	ином отношении	1	1
860	и другого	2	1
861	бы в	7	1
862	к построению	1	1
863	мере в	2	1
864	деятельности и	4	1
865	на них	1	1
866	самой себе	1	1
867	собственный голос	1	1
868	контакт между	1	1
869	ряда и	1	1
870	в каждом	3	1
871	нее нет	2	1
872	чужой речи	1	1
873	здесь как	2	1
874	и приобретает	2	1
875	могли бы	10	1
876	одновременно из	1	1
877	образом с	1	1
878	что от	1	1
879	только к	4	1
880	как ни	1	1
881	как пишет	1	1
882	он говорит	1	1
883	в своих	2	1
884	оно в	1	1
885	он ни	1	1
886	не означает	4	1
887	разрыв между	4	1
888	эти последние	2	1
889	говоря в	1	1
890	речи с	10	1
891	для высказывания	3	1
892	две стороны	1	1
893	сводится до	1	1
894	другом и	1	1
895	именно потому	1	1
896	говоря только	1	1
897	не тот	1	1
898	также и	2	1
899	ту же	4	1
900	одну из	2	1
901	силе и	1	1
902	но всегда	2	1
903	нельзя не	2	1
904	ибо всякое	1	1
905	с совершенно	1	1
906	отношение между	7	1
907	отклонения от	1	1
908	логическое отношение	1	1
909	к значению	1	1
910	в развитии	27	1
911	на чем	1	1
912	видов деятельности	1	1
913	соответствующих ему	1	1
914	в первом	6	1
915	а по	4	1
916	соотношения этих	1	1
917	другим в	1	1
918	для этого	4	1
919	и является	5	1
920	по одним	1	1
921	не могла	2	1
922	для установления	1	1
923	отношений между	11	1
924	этого значения	1	1
925	речи всегда	1	1
926	заключает в	2	1
927	тем и	2	1
928	и логические	1	1
929	и своя	1	1
930	даже при	2	1
931	интонации и	1	1
932	стороны и	6	1
933	еще два	1	1
934	лежат в	1	1
935	к кому	1	1
936	но напротив	3	1
937	у нее	5	1
938	достигается не	1	1
939	означает что	1	1
940	к понятию	4	1
941	смысл оно	1	1
942	когда мы	2	1
943	не совпадает	5	1
944	он еще	1	1
945	и возникает	2	1
946	на это	1	1
947	иного типа	1	1
948	было бы	12	1
949	человеческого сознания	2	1
950	дает ему	1	1
951	поскольку оно	1	1
952	не по	7	1
953	вещи или	1	1
954	же самое	12	1
955	ту сторону	1	1
956	этого уровня	1	1
957	как мы	24	1
958	к изучению	4	1
959	своей полноте	1	1
960	общего с	1	1
961	в понимании	2	1
962	что для	3	1
963	этом пути	1	1
964	его как	1	1
965	друг другу	5	1
966	которые в	5	1
967	в зависимости	6	1
968	деятельностью а	1	1
969	это делает	1	1
970	когда они	1	1
971	приводят к	2	1
972	этом и	2	1
973	обратимся к	3	1
974	в лучшем	3	1
975	как любая	1	1
976	как внутреннее	1	1
977	свести к	1	1
978	связи между	11	1
979	в резком	1	1
980	на отдельные	1	1
981	особое отношение	1	1
982	отношение есть	1	1
983	и доказать	1	1
984	по этому	4	1
985	внутреннюю сторону	4	1
986	так что	8	1
987	с которым	1	1
988	сказать нечто	2	1
989	однако по	1	1
990	же в	1	1
991	все перечисленные	1	1
992	бытия и	1	1
993	к пониманию	4	1
994	представлена в	2	1
995	в уме	4	1
996	происходит в	2	1
997	речи именно	5	1
998	как будто	1	1
999	идет не	1	1
1000	себя а	1	1
1001	как внутренняя	1	1
1002	на то	5	1
1003	первое слово	1	1
1004	слова б	1	1
1005	нуждается в	5	1
1006	степени и	1	1
1007	а как	1	1
1008	вся система	2	1
1009	здесь мы	2	1
1010	как целого	1	1
1011	может и	3	1
1012	лучшем случае	3	1
1013	основе всех	1	1
1014	и том	3	1
1015	дело здесь	1	1
1016	значения слов	5	1
1017	в известной	1	1
1018	есть не	3	1
1019	иное как	1	1
1020	как ряд	1	1
1021	совершается в	5	1
1022	которая служит	1	1
1023	более того	2	1
1024	котором он	1	1
