N	3gram	Losev_Prob	Dialekti
360	мы имеем дело	2	2
361	что и в	3	2
362	то ни стало	1	2
363	потому что они	2	2
364	если мы будем	1	2
365	всякий скажет что	1	1
366	с ним или	1	1
367	с полной убедительностью	1	1
368	где идея и	1	1
369	не как-нибудь иначе	1	1
370	достаточно глубоко и	1	1
371	что всякая вещь	1	1
372	общего ни с	1	1
373	на идею и	1	1
374	и не очень	2	1
375	образ может быть	1	1
376	и в целях	3	1
377	имеет в виду	1	1
378	мы говорим о	2	1
379	чего не было	1	1
380	то это вовсе	1	1
381	в то или	1	1
382	и каждый раз	1	1
383	на том или	2	1
384	что смысл вещи	1	1
385	здесь говорить о	1	1
386	вполне понятно что	1	1
387	не просто о	1	1
388	точка зрения на	1	1
389	это уже не	2	1
390	как таковых ничего	1	1
391	он никак не	1	1
392	никаких представлений о	1	1
393	но еще и	1	1
394	относится не к	1	1
395	если только оно	1	1
396	для этого необходимо	2	1
397	убеждаемся в том	2	1
398	важно то что	1	1
399	как раз только	1	1
400	и независимо от	2	1
401	а живое существо	1	1
402	но это и	1	1
403	в себе все	1	1
404	например хотя бы	1	1
405	и не делать	1	1
406	она имеет свою	1	1
407	что в аллегории	1	1
408	и отличается от	1	1
409	по одному этому	1	1
410	чем же тут	1	1
411	иной раз даже	1	1
412	сливаются в одно	1	1
413	даже не имеет	1	1
414	уже не в	1	1
415	в типе его	1	1
416	быть не только	1	1
417	то что не	1	1
418	во многих местах	1	1
419	то что является	2	1
420	ни даже просто	1	1
421	один и единственный	1	1
422	существовать так как	1	1
423	не был бы	1	1
424	только сама же	1	1
425	можно прямо сказать	1	1
426	в отдельности и	2	1
427	и есть настоящее	1	1
428	отличное от того	1	1
429	а то что	3	1
430	имеет своим предметом	2	1
431	прежде всего с	1	1
432	уж тем более	1	1
433	перестал бы быть	2	1
434	прежде всего что	1	1
435	можно только при	1	1
436	в виде какой-то	1	1
437	символ первой степени	4	1
438	а в другом	1	1
439	не могут не	1	1
440	все эти мифологические	1	1
441	по себе в	2	1
442	чем он сам	1	1
443	также и то	5	1
444	и без всякой	1	1
445	не впасть в	1	1
446	мы замечаем что	1	1
447	или иной теории	1	1
448	от друга и	1	1
449	мы еще не	1	1
450	и вообще не	2	1
451	т д мы	1	1
452	идею и образ	1	1
453	мы не могли	1	1
454	в предыдущем мы	1	1
455	сразу и одновременно	1	1
456	сказать и о	2	1
457	ни сказать ни	1	1
458	содержащий в себе	1	1
459	возможно только потому	1	1
460	имели в виду	1	1
461	самая обыкновенная диалектика	1	1
462	состоит из отдельных	1	1
463	этого термина он	1	1
464	в один образ	1	1
465	и не будет	1	1
466	не будучи ни	1	1
467	может быть так	1	1
468	в ней как	1	1
469	но если оно	1	1
470	а не самые	1	1
471	и даже до	1	1
472	если нет ничего	1	1
473	указывает только на	1	1
474	и после этого	1	1
475	только в символе	1	1
476	что содержится в	1	1
477	если мы говорим	1	1
478	говорить о том	2	1
479	тогда когда мы	1	1
480	то вовсе не	1	1
481	нужды ни в	1	1
482	всего сама же	1	1
483	есть нечто более	2	1
484	только при условии	2	1
485	художественное произведение и	1	1
486	и не имеет	1	1
487	до некоторой степени	1	1
488	но это только	1	1
489	становления и в	1	1
490	что не только	2	1
491	вещей и процессов	1	1
492	в отношении идеи	1	1
493	совершенно ясно что	1	1
494	эту точку зрения	1	1
495	учения о символе	1	1
496	во втором случае	1	1
497	в старое время	1	1
498	образа в символе	1	1
499	то что она	1	1
500	а во-вторых поскольку	1	1
501	ли сказать что	2	1
502	станет яснее если	1	1
503	но при этом	1	1
504	есть также и	2	1
505	вовсе не было	1	1
506	мы только и	1	1
507	о том или	2	1
508	его не просто	1	1
509	нет ничего странного	1	1
510	школьнику известно что	1	1
511	что об ее	1	1
512	не содержащий в	1	1
513	здесь имеется в	2	1
514	миф может существовать	1	1
515	сейчас мы можем	1	1
516	есть нечто отличное	1	1
517	не есть сам	2	1
518	в первом случае	1	1
519	не чем иным	2	1
520	тут идет речь	1	1
521	хотя бы даже	1	1
522	ни при чем	1	1
523	то для чего	1	1
524	самой своей природе	1	1
525	таким образом что	1	1
526	вплоть до их	1	1
527	но может быть	1	1
528	как бы она	2	1
529	обязательно с тем	1	1
530	бросается в глаза	1	1
531	не только то	1	1
532	об этой последней	1	1
533	не в самом	1	1
534	когда говорят о	1	1
535	жизни и только	1	1
536	да и тут	1	1
537	лиц и событий	2	1
538	а в слове	1	1
539	именно так как	1	1
540	но только в	2	1
541	об этом нам	1	1
542	мы будем правы	1	1
543	мы все время	1	1
544	себе вовсе еще	1	1
545	даже в этом	1	1
546	него же самого	1	1
547	но если бы	3	1
548	в отличие от	2	1
549	если я скажу	1	1
550	и никогда не	1	1
551	какую-то другую действительность	1	1
552	то или другое	2	1
553	а в том	1	1
554	о вещах и	1	1
555	каждой из них	1	1
556	в символе и	3	1
557	как и та	1	1
558	лежащий в основе	1	1
559	по себе без	1	1
560	чем иным как	2	1
561	идет речь об	1	1
562	далеко еще не	1	1
563	же и в	1	1
564	то ни было	4	1
565	если это так	1	1
566	если мы действительно	2	1
567	он сам а	1	1
568	и всякого рода	1	1
569	сказать что он	1	1
570	на какую-то другую	1	1
571	в виду и	1	1
572	и вопрос о	1	1
573	на этот раз	3	1
574	и учения об	1	1
575	так и может	1	1
576	символична в том	1	1
577	имел в виду	1	1
578	символ указывает на	1	1
579	целое то и	1	1
580	то что остается	1	1
581	значит что его	1	1
582	не есть простая	1	1
583	нельзя если не	1	1
584	и в вопросе	1	1
585	и собственно говоря	1	1
586	это как и	1	1
587	ясно что смысл	1	1
588	мы начинаем говорить	1	1
589	ни было другого	1	1
590	из отдельных частей	1	1
591	но и к	1	1
592	совершенно нет никакого	2	1
593	есть идея и	1	1
594	же вместе с	1	1
595	и об этом	1	1
596	прямо сказать что	1	1
597	и по существу	1	1
598	религиозным мифом миф	1	1
599	быть так или	1	1
600	значит что и	2	1
601	в этот вопрос	1	1
602	то обстоятельство что	1	1
603	чистом виде есть	1	1
604	учение о всеобщей	1	1
605	таким образом и	1	1
606	не просто в	1	1
607	как идея и	1	1
608	только на одно	1	1
609	имея в виду	1	1
610	так же и	3	1
611	в себе также	1	1
612	по самой своей	1	1
613	и это тоже	1	1
614	не существует и	1	1
615	образы и картины	1	1
616	т д следовательно	1	1
617	есть простая сумма	1	1
618	но в зависимости	1	1
619	тоже не есть	1	1
620	те или иные	6	1
621	и в этой	1	1
622	вполне можно сказать	1	1
623	да и сами	1	1
624	взятая в чистом	1	1
625	для всякого непредубежденного	1	1
626	отнюдь не является	3	1
627	нечто отличное от	1	1
628	другими словами мы	1	1
629	это то что	2	1
630	как целое как	1	1
631	уж во всяком	4	1
632	в определенном направлении	1	1
633	самое мы должны	1	1
634	категорически утверждать что	1	1
635	т е есть	1	1
636	о ней не	1	1
637	нет нужды ни	1	1
638	чтобы не сбиться	1	1
639	можно сказать о	1	1
640	в этих случаях	1	1
641	может показаться что	1	1
642	в том и	1	1
643	что-нибудь другое то	1	1
644	том что тут	1	1
645	важно только то	1	1
646	не имеет никакой	1	1
647	сказать ни помыслить	1	1
648	и уж тем	1	1
649	за то что	1	1
650	между собою и	1	1
651	время содержит в	2	1
652	есть отражение и	2	1
653	отличаются друг от	2	1
654	даже при условии	1	1
655	вместе с тем	1	1
656	идеей и образом	1	1
657	такое положение дела	1	1
658	как на нечто	1	1
659	говорить об его	1	1
660	и потому в	1	1
661	не есть также	1	1
662	гуще исторического процесса	1	1
663	а не в	1	1
664	мы ни взяли	2	1
665	в виду все	1	1
666	по существу своему	1	1
667	и во всяком	3	1
668	только в очень	2	1
669	так чтобы все	2	1
670	в какой мере	1	1
671	ничего не говорим	1	1
672	ни о каких	2	1
673	тут имеется в	1	1
674	принимать во внимание	1	1
675	нельзя ни сказать	1	1
676	то понятие которое	1	1
677	ничего нельзя ни	1	1
678	но только с	1	1
679	не говорим о	1	1
680	необходимо категорически утверждать	1	1
681	мы скажем что	2	1
682	но и в	2	1
683	требует для себя	1	1
684	это так то	1	1
685	в том чтобы	1	1
686	что в результате	1	1
687	как учение о	1	1
688	к мифу ведь	1	1
689	том или другом	3	1
690	поэтому чтобы не	1	1
691	указанных только что	1	1
692	значит отличаться от	1	1
693	заключается в том	5	1
694	до последней степени	1	1
695	она ни была	2	1
696	что каждая вещь	1	1
697	говорят только о	1	1
698	на первом плане	1	1
699	весь мир как	1	1
700	может быть даже	4	1
701	ни о какой	1	1
702	столько же сколько	2	1
703	что они вовсе	1	1
704	и без всякого	1	1
705	большим или меньшим	1	1
706	поэтому если мы	1	1
707	имеем в виду	4	1
708	все более и	1	1
709	совмещает в себе	1	1
710	она же сама	1	1
711	только и состоит	1	1
712	или ином отношении	1	1
713	общего и индивидуального	1	1
714	с чем не	1	1
715	крайней мере не	1	1
716	со всем их	1	1
717	не происходит в	1	1
718	художественном образе это	1	1
719	может быть очень	5	1
720	том или ином	3	1
721	хотя это и	2	1
722	в свое время	1	1
723	весьма и весьма	1	1
724	по себе с	1	1
725	что же касается	5	1
726	вовсе не значит	1	1
727	ясно что в	2	1
728	эти понятия и	1	1
729	и когда мы	3	1
730	повелительно требует своего	1	1
731	а следовательно и	1	1
732	общего и единичного	5	1
733	мы собственно говоря	1	1
734	идея и образ	3	1
735	есть обязательно и	1	1
736	науки не существует	1	1
737	здесь идет речь	1	1
738	только в том	2	1
739	но если мы	1	1
740	связаны между собою	1	1
741	вовсе не думает	1	1
742	что он с	1	1
743	но она в	1	1
744	из этого можно	1	1
745	что понятие символа	1	1
746	или меньшим приближением	1	1
747	в виду не	1	1
748	же это вдруг	1	1
749	при их помощи	1	1
750	есть сама вещь	1	1
751	одна на другую	1	1
752	об этом мы	2	1
753	более и более	1	1
754	категорий потому что	1	1
755	однако все эти	1	1
756	рук и ног	1	1
757	только в виде	2	1
758	можно ли сказать	3	1
759	мы приходим к	1	1
760	если я буду	1	1
761	и в таком	1	1
762	все же не	1	1
763	же в таком	2	1
764	мы вовсе не	1	1
765	во внимание их	1	1
766	но это будет	1	1
767	в широчайшем смысле	1	1
768	он не есть	4	1
769	не содержат в	1	1
770	и этот ряд	1	1
771	что тут имеется	1	1
772	мы убеждаемся в	2	1
773	однако это не	1	1
774	какой мере не	1	1
775	вовсе еще не	2	1
776	мы до сих	1	1
777	и что даже	2	1
778	перед лицом вечности	1	1
779	сказать что сейчас	1	1
780	общего не имеет	1	1
781	тут не может	1	1
782	во всех языках	1	1
783	же самое мы	1	1
784	потому что все	1	1
785	пункте нашего исследования	2	1
786	только и способен	1	1
787	и с точки	2	1
788	в других областях	1	1
789	или какие-нибудь его	1	1
790	е есть ничто	1	1
791	смысле есть не	1	1
792	но что он	1	1
793	превратилось бы в	1	1
794	или во сне	1	1
795	при помощи диалектического	1	1
796	так как они	1	1
797	в свете этой	1	1
798	то не только	1	1
799	мы не знаем	2	1
800	но и о	1	1
801	не тем что	1	1
802	них как раз	1	1
803	сказать что здесь	1	1
804	кроме нее и	1	1
805	больше ничего и	1	1
806	разные другие области	1	1
807	только для того	1	1
808	не о чем	1	1
809	мы имеем в	1	1
810	во всех этих	1	1
811	только на одну	2	1
812	не указывает на	2	1
813	тут же и	1	1
814	так как иначе	6	1
815	во всей его	1	1
816	при всех своих	1	1
817	в этом случае	8	1
818	у нас не	2	1
819	но это конечно	1	1
820	кроме того если	1	1
821	как и между	1	1
822	хотя и входит	1	1
823	значит что всякий	1	1
824	сказать несколько слов	1	1
825	как же именно	1	1
826	и разные другие	1	1
827	может существовать вне	1	1
828	только аллегория но	1	1
829	с тем чтобы	1	1
830	том что он	2	1
831	в первую очередь	3	1
832	то в данном	1	1
833	и его внешней	1	1
834	однако сказать что	1	1
835	художественный образ есть	1	1
836	понятие о ней	1	1
837	сих пор мы	2	1
838	дня и ночи	1	1
839	и вообще тех	1	1
840	это есть символ	2	1
841	и есть не	1	1
842	есть уже не	1	1
843	такого чего не	1	1
844	том что они	1	1
845	следовательно в каком-то	1	1
846	с тем что	1	1
847	на свете и	1	1
848	есть символ второй	1	1
849	вещей из которых	1	1
850	самой по себе	2	1
851	в новое время	1	1
852	символ второй степени	3	1
853	вовсе и не	1	1
854	предмет а не	1	1
855	взятые сами по	5	1
856	было у него	1	1
857	нас к необходимости	1	1
858	и в литературе	1	1
859	легко может быть	1	1
860	или просто о	1	1
861	вовсе не имеем	1	1
862	она не имеет	1	1
863	отнюдь не мыслится	1	1
864	у пушкина и	2	1
865	есть уже миф	1	1
866	каждая вещь существует	1	1
867	но если нет	1	1
868	находим например у	1	1
869	и если они	1	1
870	но вот теперь	1	1
871	о символе как	1	1
872	в той же	1	1
873	что смысл данной	1	1
874	сравнению с которой	1	1
875	должны сказать и	1	1
876	и повелительно требует	1	1
877	что в этом	1	1
878	и пожалуй даже	1	1
879	случае нельзя сказать	1	1
880	миф есть символ	2	1
881	есть символ что	1	1
882	отчет в том	3	1
883	по себе она	1	1
884	однако так что	1	1
885	ни на какие	2	1
886	в себе никакого	1	1
887	не есть символ	5	1
888	в другом случае	2	1
889	в основе своей	1	1
890	ни о каком	2	1
891	но это есть	1	1
892	тот факт что	1	1
