N	2gram	Vygotskiy_	Tvorches
298	вот почему	5	3
299	может служить	1	3
300	точно так	2	3
301	как она	1	3
302	в одном	5	3
303	и еще	2	3
304	сказать что	16	3
305	едва ли	5	3
306	не то	3	3
307	то в	1	3
308	на протяжении	3	3
309	к человеку	1	3
310	собой в	1	3
311	к себе	2	3
312	мы знаем	3	3
313	несмотря на	6	3
314	то у	1	3
315	к которому	4	3
316	иными словами	2	3
317	тому же	1	3
318	и человек	1	3
319	как по	2	3
320	для того	19	3
321	я и	1	3
322	себя как	1	3
323	не есть	1	3
324	из главных	1	3
325	в себя	2	3
326	действительности и	4	3
327	со всеми	2	3
328	и мир	1	3
329	опираясь на	3	3
330	на этом	3	3
331	всяком случае	5	3
332	прошлого и	1	3
333	и тем	8	3
334	должны быть	2	3
335	и что	11	3
336	как уже	9	3
337	вот в	1	3
338	в направлении	1	3
339	что для	8	3
340	и др	5	3
341	его к	3	3
342	там где	8	3
343	гораздо более	1	3
344	в один	4	3
345	и особенно	1	3
346	вплоть до	1	3
347	во второй	1	3
348	образом и	4	3
349	видим его	1	3
350	этой проблемы	10	3
351	переходит в	1	3
352	его с	2	3
353	живет в	3	3
354	был бы	2	3
355	для себя	7	3
356	от этой	1	3
357	критики и	1	3
358	сводится к	1	3
359	себе не	1	3
360	других людей	1	3
361	во имя	1	3
362	до этого	1	3
363	заключается в	12	3
364	развития в	8	3
365	в процессе	19	3
366	может не	4	3
367	да и	1	3
368	о котором	3	3
369	со стороны	4	3
370	не является	16	3
371	и если	4	3
372	автора и	1	3
373	и тогда	1	3
374	самого автора	1	3
375	в образах	1	3
376	и до	5	3
377	идеи в	1	3
378	и время	1	3
379	действия и	4	3
380	среды и	1	3
381	нет и	1	3
382	как мы	11	3
383	на этот	7	3
384	только с	2	3
385	друг друга	5	3
386	известной мере	1	3
387	человека но	1	3
388	не выдерживает	2	3
389	рассматривать в	2	3
390	как к	1	3
391	но на	4	3
392	что оно	6	3
393	действительности в	1	3
394	и вот	3	3
395	что с	6	3
396	ее в	3	3
397	сам себе	1	3
398	на самом	4	3
399	у нас	1	3
400	мы находим	7	3
401	не существует	4	3
402	или в	2	3
403	этого вопроса	1	3
404	для которого	3	3
405	человека к	4	3
406	не по	1	3
407	в ней	2	3
408	по этому	4	3
409	из этих	6	3
410	а по	1	3
411	и их	5	3
412	не с	2	3
413	с ее	3	3
414	в начале	2	3
415	в другом	7	3
416	лишь в	9	3
417	к ней	1	3
418	одного из	4	3
419	в ходе	9	3
420	бы он	3	3
421	жизни и	2	3
422	этой связи	1	3
423	в области	4	3
424	и только	2	3
425	это в	1	3
426	к другим	1	3
427	более того	2	3
428	он приходит	2	2
429	мы наблюдаем	1	2
430	является в	1	2
431	все что	4	2
432	на эти	3	2
433	и лишь	1	2
434	которая в	2	2
435	он всегда	1	2
436	с самим	2	2
437	эта идея	1	2
438	линии развития	1	2
439	по выражению	2	2
440	думается что	7	2
441	сам автор	2	2
442	время не	1	2
443	представлений о	2	2
444	в результате	7	2
445	ясно что	2	2
446	по мере	5	2
447	вслед за	3	2
448	вот что	2	2
449	проблемы в	1	2
450	с тем	8	2
451	автор в	1	2
452	одном из	3	2
453	приходит в	1	2
454	их в	6	2
455	в одно	1	2
456	когда в	2	2
457	для их	1	2
458	но мы	4	2
459	связано с	3	2
460	нам представляется	1	2
461	в жизнь	2	2
462	в первую	3	2
463	во все	3	2
464	в данном	5	2
465	не могли	2	2
466	то это	2	2
467	в действительности	1	2
468	которой он	2	2
469	представляется нам	1	2
470	но кто	1	2
471	входит в	1	2
472	только как	1	2
473	но даже	2	2
474	другом в	2	2
475	своим собственным	1	2
476	из себя	1	2
477	когда она	2	2
478	самого себя	1	2
479	свою очередь	3	2
480	так мы	1	2
481	жизни он	1	2
482	но этот	3	2
483	но ни	1	2
484	как на	5	2
485	живой жизни	1	2
486	когда человек	1	2
487	ключ к	2	2
488	это отношение	1	2
489	содержит в	1	2
490	по поводу	5	2
491	в движении	1	2
492	о чем	2	2
493	точка зрения	3	2
494	не просто	1	2
495	того же	1	2
496	раз на	1	2
497	во всех	4	2
498	мышления и	50	2
499	здесь нет	1	2
500	там нет	1	2
501	с одной	14	2
502	на том	2	2
503	внимание на	1	2
504	в раннем	2	2
505	как раз	8	2
506	тем не	1	2
507	указал на	1	2
508	после этого	1	2
509	чем у	1	2
510	в качестве	12	2
511	к необходимости	2	2
512	в тот	1	2
513	согласии с	2	2
514	отказывается от	1	2
515	с другими	5	2
516	следуя за	1	2
517	мировоззрения и	1	2
518	мы все	1	2
519	связи с	7	2
520	который является	2	2
521	не говорит	1	2
522	означает в	1	2
523	как его	2	2
524	тому что	6	2
525	человек и	1	2
526	но ведь	2	2
527	в связи	3	2
528	между прочим	1	2
529	рядом с	1	2
530	между собой	5	2
531	в двух	3	2
532	в эту	4	2
533	что как	4	2
534	но как	1	2
535	мы уже	7	2
536	когда я	1	2
537	не дает	1	2
538	самому себе	2	2
539	как был	1	2
540	для этой	1	2
541	одним словом	1	2
542	и та	1	2
543	и является	2	2
544	в тех	2	2
545	себя на	1	2
546	в современной	3	2
547	по своей	9	2
548	сравнительно с	1	2
549	это действительно	1	2
550	было бы	12	2
551	целом и	6	2
552	что во	1	2
553	протяжении всего	2	2
554	в доме	1	2
555	этой концепции	2	2
556	он пытается	2	2
557	с которым	1	2
558	в силу	8	2
559	из этого	6	2
560	его можно	1	2
561	говорит об	1	2
562	себя но	1	2
563	против этого	1	2
564	первую очередь	3	2
565	в речи	3	2
566	и здесь	1	2
567	о своих	2	2
568	от жизни	2	2
569	и свою	1	2
570	жизни а	1	2
571	с такой	4	2
572	на первом	2	2
573	и должно	1	2
574	у другого	1	2
575	большую роль	1	2
576	представляют собой	2	2
577	человек с	3	2
578	в сущности	13	2
579	о которой	2	2
580	для них	1	2
581	в отношении	14	2
582	ни в	6	2
583	и делает	2	2
584	целом ряде	2	2
585	не могут	1	2
586	должен был	1	2
587	здесь мы	1	2
588	заключает в	1	2
589	находим у	1	2
590	в целях	1	2
591	этот факт	1	2
592	столь же	8	2
593	еще с	1	2
594	тоже не	1	2
595	уже говорили	3	2
596	и будет	1	2
597	человеку как	1	2
598	как о	2	2
599	к его	3	2
600	известном смысле	3	2
601	сам с	4	2
602	отчасти и	1	2
603	не имеет	5	2
604	не видно	1	2
605	по самому	2	2
606	которого не	1	2
607	в известном	4	2
608	в которые	1	2
609	ни к	1	2
610	то он	3	2
611	я должен	2	2
612	где нет	1	2
613	не дают	1	2
614	своей собственной	1	2
615	наконец в	2	2
616	того чтобы	23	2
617	и поэтому	2	2
618	а может	1	2
619	самого процесса	1	2
620	и теперь	2	2
621	что если	3	2
622	отношении к	1	2
623	но сам	2	2
624	играет в	1	2
625	от других	1	2
626	не потому	2	2
627	числе и	3	2
628	в новых	3	2
629	если у	1	2
630	влияет на	2	2
631	им в	1	2
632	от мысли	4	2
633	ибо он	1	2
634	что же	3	2
635	неотделима от	1	2
636	переход от	5	2
637	он в	6	2
638	видим в	1	2
639	в сфере	4	2
640	их с	1	2
641	тот самый	1	2
642	всякий раз	2	2
643	точку зрения	8	2
644	высшей степени	7	2
645	влечет за	2	2
646	ответ на	4	2
647	значение в	4	2
648	мир в	2	2
649	этой области	1	2
650	данном случае	5	2
651	том числе	3	2
652	где он	1	2
653	он как	4	2
654	он начинает	1	2
655	в сновидении	2	2
656	этом он	1	2
657	во время	1	2
658	и всегда	1	2
659	руссо и	1	2
660	со своим	1	2
661	с их	2	2
662	слова не	1	2
663	по словам	1	2
664	когда же	1	2
665	в таких	1	2
666	и многое	1	2
667	не от	1	2
668	в силах	1	2
669	всю жизнь	1	2
670	указывает на	4	2
671	в сферу	1	2
672	в стороне	2	2
673	эти наблюдения	2	2
674	или даже	2	2
675	стремление к	1	2
676	и со	2	2
677	личности не	3	2
678	сразу же	1	2
679	и без	1	2
680	должен быть	6	2
681	и вообще	2	2
682	к одному	1	2
683	нуждается в	2	2
684	ведь это	1	2
685	за то	2	2
686	а к	2	2
687	свою противоположность	1	2
688	действительности но	2	2
689	же это	2	2
690	в руки	1	2
691	не могу	3	2
692	она не	3	2
693	а от	1	2
694	от всех	3	2
695	всех этих	2	2
696	отказ от	1	2
697	отношений между	4	2
698	к анализу	3	2
699	в нашей	1	2
700	только то	2	2
701	человека с	3	2
702	самое время	1	2
703	нам о	1	2
704	что можно	4	2
705	по всей	2	2
706	а скорее	2	2
707	и о	1	2
708	действительности не	1	2
709	в высшей	7	2
710	и отношений	2	2
711	сновидения с	1	2
712	включает в	2	2
713	все более	4	2
714	эти два	1	2
715	конце концов	1	2
716	но для	2	2
717	он с	1	2
718	в описаниях	1	2
719	есть не	3	2
720	не к	3	2
721	это указание	2	1
722	что было	1	1
723	происходит то	1	1
724	к действительности	13	1
725	должна была	2	1
726	смысле с	1	1
727	и составляет	3	1
728	для всех	8	1
729	из многих	1	1
730	же ли	2	1
731	и мира	1	1
732	отвечает на	1	1
733	выражена в	1	1
734	мы и	3	1
735	этого в	1	1
736	эта теория	2	1
737	чего не	1	1
738	о будущем	1	1
739	которые не	4	1
740	к этой	4	1
741	его построения	2	1
742	воображение и	2	1
743	есть прежде	2	1
744	сверх того	1	1
745	всей жизни	1	1
746	при исследовании	1	1
747	в применении	2	1
748	он сгибается	1	1
749	того пункта	1	1
750	вопросу о	2	1
751	на второй	1	1
752	формы в	1	1
753	человеком который	1	1
754	более к	2	1
755	но тем	3	1
756	так можно	1	1
757	и недвусмысленно	1	1
758	нас в	2	1
759	не являются	1	1
760	не хочет	2	1
761	самом же	1	1
762	психологическом отношении	1	1
763	одно из	3	1
764	живут в	1	1
765	нами в	3	1
766	из ее	1	1
767	действия к	1	1
768	и само	2	1
769	которую он	1	1
770	вопрос об	8	1
771	мыслится как	1	1
772	сознаний в	1	1
773	он утверждает	1	1
774	и проблема	1	1
775	на которых	4	1
776	но все	3	1
777	именно и	1	1
778	представляется ему	1	1
779	значения в	1	1
780	о мире	3	1
781	мне кажется	2	1
782	его природы	1	1
783	происходит не	1	1
784	большей частью	1	1
785	реального человека	1	1
786	от общих	1	1
787	она является	1	1
788	бы прибавить	1	1
789	или на	1	1
790	по мысли	1	1
791	из всего	1	1
792	до степени	1	1
793	его личности	1	1
794	связанный со	1	1
795	места и	1	1
796	более и	3	1
797	в наиболее	1	1
798	я могу	1	1
799	в собственном	8	1
800	показал что	4	1
801	автора к	2	1
802	выход из	1	1
803	собой не	1	1
804	что еще	1	1
805	мы только	2	1
806	один ряд	1	1
807	умственного развития	1	1
808	привело нас	1	1
809	кстати что	1	1
810	он является	3	1
811	за ней	2	1
812	в точном	1	1
813	на точку	2	1
814	речь идет	4	1
815	и психологии	1	1
816	что оба	1	1
817	он по	2	1
818	этой стороны	1	1
819	свою собственную	4	1
820	самом конце	1	1
821	как только	3	1
822	своей функцией	1	1
823	и оценке	1	1
824	относиться к	1	1
825	становятся в	1	1
826	а вместе	2	1
827	действительность и	2	1
828	от внешней	6	1
829	при всей	1	1
830	перестает быть	1	1
831	природы в	1	1
832	и научная	1	1
833	на этой	2	1
834	в противовес	1	1
835	в центр	1	1
836	ее к	1	1
837	факта что	4	1
838	речь то	1	1
839	же следует	1	1
840	в обществе	1	1
841	с логикой	5	1
842	можно считать	2	1
843	все отдельные	2	1
844	вопрос о	11	1
845	знал что	1	1
846	объективная действительность	1	1
847	он играет	1	1
848	является более	1	1
849	применении к	1	1
850	раз и	1	1
851	с социологической	1	1
852	представления о	1	1
853	центр тяжести	1	1
854	в противоположность	3	1
855	по возможности	1	1
856	он явно	1	1
857	одной стороны	15	1
858	меня на	2	1
859	отрыве от	2	1
860	и другой	1	1
861	с развитием	4	1
862	вопроса об	2	1
863	сознания в	3	1
864	поэтому мы	1	1
865	таким же	4	1
866	развития что	1	1
867	с самой	1	1
868	анализ этого	2	1
869	с помощью	16	1
870	если так	1	1
871	между двумя	2	1
872	об отношении	15	1
873	исследования и	7	1
874	природе как	1	1
875	ребенком с	1	1
876	же говорит	1	1
877	в различных	1	1
878	связь между	10	1
879	предисловии к	4	1
880	уже эти	1	1
881	и значение	2	1
882	его основное	1	1
883	с в	4	1
884	почти совершенно	1	1
885	обнаруживает в	1	1
886	в смысле	2	1
887	и те	2	1
888	сил в	1	1
889	к противоположному	1	1
890	является как	2	1
891	представляет в	1	1
892	себе в	1	1
893	и начинает	2	1
894	стал бы	1	1
895	всего что	1	1
896	всегда и	3	1
897	друг на	1	1
898	сила и	1	1
899	выше мы	1	1
900	к ним	2	1
901	отношения и	1	1
902	вообще и	2	1
903	оказывается не	1	1
904	я с	1	1
905	тезис о	1	1
906	жизни как	1	1
907	этом она	1	1
908	для всей	3	1
909	она ни	1	1
910	мы говорим	2	1
911	ее как	1	1
912	извне не	1	1
913	том чтобы	6	1
914	в основу	3	1
915	образом как	3	1
916	быть в	1	1
917	в нашем	3	1
918	ошибки но	1	1
919	от современного	1	1
920	автора мы	2	1
921	нигде не	3	1
922	все без	1	1
923	не определенная	1	1
924	теории и	4	1
925	в строго	1	1
926	с ребенком	1	1
927	от них	2	1
928	у этих	1	1
929	под именем	2	1
930	бы ее	1	1
931	для всего	3	1
932	даже у	1	1
933	эта тенденция	1	1
934	к этим	3	1
935	общих чертах	1	1
936	в дискуссии	1	1
937	них потребность	1	1
938	так говорит	1	1
939	о связи	1	1
940	вот как	1	1
941	чем это	3	1
942	ни даже	1	1
943	на втором	1	1
944	это объяснение	1	1
945	не изменяет	1	1
946	к решению	2	1
947	бы то	1	1
948	для начала	1	1
949	первого взгляда	1	1
950	в самую	1	1
951	только не	2	1
952	связан со	1	1
953	все его	1	1
954	где его	1	1
955	в ребенке	1	1
956	а наоборот	1	1
957	от его	5	1
958	еще раньше	1	1
959	представлен в	2	1
960	на пороге	3	1
961	в психологии	11	1
962	и функции	4	1
963	и настоящей	1	1
964	в драме	1	1
965	одной лишь	1	1
966	что сам	2	1
967	впадает в	1	1
968	и вместе	1	1
969	такого рода	1	1
970	общее место	1	1
971	в поисках	2	1
972	смысле в	1	1
973	что сама	2	1
974	этот метод	2	1
975	понимая под	1	1
976	есть его	1	1
977	а и	1	1
978	ни было	1	1
979	процесса на	1	1
980	лучше чем	1	1
981	что такое	1	1
982	не понимают	2	1
983	или иную	1	1
984	говоря словами	5	1
985	на стадии	1	1
986	и развитие	1	1
987	делает это	1	1
988	бы что	4	1
989	ли можно	1	1
990	видит в	2	1
991	как обнаружение	1	1
992	чем в	1	1
993	для исследователя	2	1
994	мысль на	1	1
995	его принцип	1	1
996	живет и	1	1
997	они представляют	1	1
998	как результат	1	1
999	и говорит	2	1
1000	что игра	1	1
1001	всех его	1	1
1002	наконец не	1	1
1003	следует рассматривать	1	1
1004	можно так	1	1
1005	с представлением	1	1
1006	смысла но	1	1
1007	и хорошо	1	1
1008	это является	1	1
1009	себя из	1	1
1010	здесь же	1	1
1011	и всю	2	1
1012	его понимании	1	1
1013	из трех	1	1
1014	в среде	1	1
1015	и исторической	1	1
1016	как говорит	2	1
1017	во внутренней	1	1
1018	глубиной и	1	1
1019	учение о	4	1
1020	как видим	3	1
1021	между ними	2	1
1022	личности с	1	1
1023	время как	4	1
1024	которой была	1	1
1025	раньше всего	5	1
1026	жизни среди	1	1
1027	он мыслит	1	1
1028	нет нужды	1	1
1029	от социальной	4	1
1030	о которых	4	1
1031	пользуясь выражением	1	1
1032	в психологическом	4	1
1033	в первые	2	1
1034	к вопросу	4	1
1035	себе и	3	1
1036	к мысли	3	1
1037	что слово	1	1
1038	делает его	1	1
1039	полагает что	7	1
1040	теперь и	1	1
1041	что их	1	1
1042	могло бы	2	1
1043	полном согласии	2	1
1044	под влиянием	3	1
1045	в других	2	1
1046	обманывает нас	1	1
1047	вопроса о	3	1
1048	той или	3	1
1049	его помощи	1	1
1050	на которую	1	1
1051	остается в	2	1
1052	всей их	2	1
1053	и силой	1	1
1054	но можно	1	1
1055	из ничего	1	1
1056	о происхождении	1	1
1057	мы можем	11	1
1058	мысль с	4	1
1059	находит свое	1	1
1060	того в	2	1
1061	возникает из	4	1
1062	вообще в	1	1
1063	мысли наконец	1	1
1064	которые ссылается	1	1
1065	для развития	1	1
1066	приводит его	2	1
1067	маленький ребенок	1	1
1068	к слову	6	1
1069	ребенка который	2	1
1070	заколдованном кругу	1	1
1071	внешний мир	1	1
1072	или во	2	1
1073	рассматривает как	1	1
1074	действие в	1	1
1075	как единство	3	1
1076	чтобы он	1	1
1077	не повторяет	1	1
1078	именно потому	2	1
1079	в открытой	1	1
1080	на другой	1	1
1081	лишь что	1	1
1082	конкретного действия	1	1
1083	то ни	1	1
1084	с какой	1	1
1085	вопросы об	1	1
1086	социального инстинкта	1	1
1087	на правах	1	1
1088	речи и	41	1
1089	является общим	1	1
1090	и ограниченность	1	1
1091	и обратное	1	1
1092	в ответ	1	1
1093	в развитии	31	1
1094	служит целям	1	1
1095	всей этой	2	1
1096	что эта	7	1
1097	содержание или	1	1
1098	хотя в	1	1
1099	прочим в	1	1
1100	один раз	1	1
1101	можно было	6	1
1102	в форме	1	1
1103	потребность в	5	1
1104	почти всегда	2	1
1105	не обманывает	1	1
1106	который мы	3	1
1107	в нас	1	1
1108	черта не	1	1
1109	новую принципиально	1	1
1110	времен и	1	1
1111	от своего	1	1
1112	в настоящий	1	1
1113	также и	2	1
1114	мы по	1	1
1115	исследования на	1	1
1116	из прошлого	1	1
1117	должны были	6	1
1118	и пространство	1	1
1119	само понятие	4	1
1120	характера его	1	1
1121	основных законов	1	1
1122	сознания от	1	1
1123	занимает в	2	1
1124	и главным	1	1
1125	сказать по	1	1
1126	на некоторые	1	1
1127	и стремление	1	1
1128	вторая часть	1	1
1129	его поведение	1	1
1130	на бумаге	1	1
1131	контакт с	4	1
1132	чем она	2	1
1133	и никогда	1	1
1134	главным образом	2	1
1135	на окружающих	1	1
1136	он прямо	1	1
1137	условия для	1	1
1138	но нет	1	1
1139	деле же	2	1
1140	обратимся к	1	1
1141	эпохи в	1	1
1142	что может	5	1
1143	и подчиняется	1	1
1144	что только	2	1
1145	он показывает	4	1
1146	вопрос этот	1	1
1147	процесса развития	3	1
1148	ней в	2	1
1149	значило бы	1	1
1150	представление об	1	1
1151	в изолированном	1	1
1152	главе мы	1	1
1153	на место	2	1
1154	чувств и	1	1
1155	с с	2	1
1156	была совершенно	2	1
1157	гораздо важнее	2	1
1158	согласно этой	1	1
1159	уходит в	1	1
1160	центральное место	1	1
1161	очень рано	2	1
1162	каждого из	2	1
1163	не остается	3	1
1164	сливаются в	1	1
1165	еще одно	1	1
1166	раньше чем	3	1
1167	что до	1	1
1168	действительно все	1	1
1169	почему он	1	1
1170	в особенности	1	1
1171	к сожалению	2	1
1172	говорит но	1	1
1173	нам помогает	1	1
1174	к целому	1	1
1175	однако и	1	1
1176	в анализе	1	1
1177	прямо и	2	1
1178	то время	5	1
1179	и возможно	1	1
1180	один мир	1	1
1181	явно не	1	1
1182	и реальным	1	1
1183	и этот	1	1
1184	как одна	1	1
1185	приближается к	1	1
1186	это общее	1	1
1187	нечто внешнее	2	1
1188	с и	3	1
1189	которой не	2	1
1190	представлению о	1	1
1191	во власти	3	1
1192	за тысячи	1	1
1193	что настоящий	1	1
1194	теперь в	2	1
1195	заключающийся в	3	1
1196	можно назвать	2	1
1197	психологию в	1	1
1198	возникли в	1	1
1199	ребенок в	4	1
1200	не находим	1	1
1201	дела в	1	1
1202	природе и	3	1
1203	и из	2	1
1204	никак не	1	1
1205	он на	3	1
1206	самой жизни	1	1
1207	поэтому в	3	1
1208	заметим кстати	1	1
1209	он действует	1	1
1210	к выводу	10	1
1211	этой роковой	1	1
1212	когда его	1	1
1213	чем для	2	1
1214	и намеренно	2	1
1215	будет иметь	1	1
1216	это есть	2	1
1217	и вполне	1	1
1218	том и	1	1
1219	функции в	4	1
1220	не на	1	1
1221	произведение с	1	1
1222	его концепции	1	1
1223	оно не	1	1
1224	силах вывести	1	1
1225	так выразиться	1	1
1226	психологии и	1	1
1227	далее идут	1	1
1228	сюжета его	1	1
1229	и делают	1	1
1230	и внутренне	1	1
1231	образом если	1	1
1232	от идеи	1	1
1233	с ней	3	1
1234	в наших	4	1
1235	это положение	5	1
1236	реализм и	1	1
1237	пространство и	1	1
1238	мы начинаем	2	1
1239	учения о	8	1
1240	его сознания	1	1
1241	всем протяжении	3	1
1242	же о	1	1
1243	и действительно	1	1
1244	но никогда	1	1
1245	к будущему	1	1
1246	ничего я	1	1
1247	из тех	3	1
1248	который сам	1	1
1249	как не	1	1
1250	к нам	1	1
1251	анализа в	1	1
1252	и так	1	1
1253	необходимо предполагает	3	1
1254	и просто	1	1
1255	связанные с	2	1
1256	в словах	3	1
1257	и другая	1	1
1258	нас интересует	1	1
1259	себя с	1	1
1260	который не	2	1
1261	важно отметить	2	1
1262	относит и	1	1
1263	если можно	1	1
1264	все другие	2	1
1265	на целом	1	1
1266	возникает вопрос	2	1
1267	нет в	1	1
1268	что вообще	1	1
1269	и обратно	1	1
1270	сейчас же	1	1
1271	это самое	1	1
1272	огромную роль	1	1
1273	из области	2	1
1274	в любой	1	1
1275	которой содержатся	1	1
1276	образом чтобы	1	1
1277	бы нас	1	1
1278	отличную от	1	1
1279	проявляется его	1	1
1280	этом пункте	3	1
1281	этого явления	1	1
1282	чем же	2	1
1283	бы и	4	1
1284	и должны	2	1
1285	мог не	1	1
1286	действия но	2	1
1287	бы с	3	1
1288	языка и	3	1
1289	язык и	1	1
1290	когда мы	2	1
1291	это понятие	2	1
1292	его мышления	4	1
1293	тех же	3	1
1294	выход на	1	1
1295	это явление	1	1
1296	хочет знать	1	1
1297	процесса для	1	1
1298	оба эти	3	1
1299	то и	4	1
1300	другого то	1	1
1301	и между	1	1
1302	в течение	4	1
1303	на друга	1	1
1304	на основе	7	1
1305	том как	1	1
