N	2gram	Vygotskiy_	Stilisti
151	самого начала	6	4
152	к данной	1	4
153	в каждом	2	4
154	можно сказать	2	4
155	если мы	12	4
156	языка и	1	4
157	внешней речи	6	4
158	было в	1	4
159	не существует	1	4
160	необходимым условием	2	4
161	так называемой	1	4
162	зрения в	1	4
163	ту или	1	4
164	общения и	1	4
165	заключает в	3	4
166	не что	2	4
167	можно было	10	4
168	свою очередь	3	4
169	на это	1	4
170	так же	26	4
171	в целом	22	4
172	в данной	1	4
173	мы называем	4	4
174	тем же	8	4
175	речь и	4	4
176	слово не	1	4
177	не знаем	2	4
178	что именно	3	4
179	тех или	1	4
180	точка зрения	1	4
181	не просто	3	4
182	которой мы	1	4
183	того что	17	4
184	что было	1	3
185	представить себе	3	3
186	является наиболее	1	3
187	не так	1	3
188	этом случае	4	3
189	видели что	4	3
190	что оно	8	3
191	и здесь	5	3
192	та же	3	3
193	что у	3	3
194	зрения на	2	3
195	что эти	4	3
196	совершенно не	1	3
197	что слова	5	3
198	для нас	6	3
199	иметь дело	1	3
200	в том	59	3
201	или иных	1	3
202	отношения к	1	3
203	несмотря на	1	3
204	для него	6	3
205	хотя и	2	3
206	в разных	1	3
207	ни на	3	3
208	в ее	1	3
209	из которых	6	3
210	мы в	3	3
211	этих слов	1	3
212	то мы	2	3
213	мы легко	1	3
214	что и	14	3
215	в виду	4	3
216	быть может	2	3
217	долгое время	2	3
218	между ними	6	3
219	но что	3	3
220	и развития	3	3
221	связи с	14	3
222	и даже	4	3
223	здесь мы	4	3
224	в основе	32	3
225	содержание и	1	3
226	но для	2	3
227	чрезвычайно важно	1	3
228	внутреннюю речь	1	3
229	и тому	6	3
230	словом и	3	3
231	может стать	2	3
232	все эти	9	3
233	как в	14	3
234	по своему	14	3
235	человеческой речи	9	3
236	том что	44	3
237	бы мы	2	3
238	вследствие этого	1	3
239	роль в	5	3
240	об этом	2	3
241	конце концов	1	3
242	перед нами	15	3
243	еще не	6	3
244	до того	1	3
245	но при	1	3
246	нуждается в	1	3
247	выражение в	1	3
248	в котором	3	3
249	если не	1	3
250	связь и	2	3
251	этом мы	1	3
252	и поэтому	4	3
253	между тем	10	3
254	языком и	1	3
255	не знает	1	3
256	в частности	4	3
257	только на	2	3
258	в тех	2	3
259	связь между	7	3
260	в начале	5	3
261	целый ряд	4	3
262	и речевое	1	3
263	и слово	3	3
264	конечно не	1	3
265	от того	8	3
266	внешняя речь	1	3
267	перед ним	4	3
268	их в	6	3
269	заметить что	1	3
270	нет и	1	3
271	не будет	2	3
272	сказать что	10	3
273	главным образом	3	3
274	будем говорить	1	3
275	слово и	1	3
276	этого слова	13	3
277	и эта	4	3
278	к той	2	3
279	у них	3	3
280	не мог	4	3
281	и для	4	3
282	это не	5	3
283	из них	5	3
284	и ту	1	2
285	речи то	2	2
286	культурного развития	1	2
287	находятся в	1	2
288	для всех	1	2
289	звуковые комплексы	1	2
290	нашего исследования	2	2
291	и он	1	2
292	очевидно что	1	2
293	мы найдем	1	2
294	и этот	1	2
295	мы как	1	2
296	ничем не	2	2
297	что иное	2	2
298	как с	4	2
299	речи но	3	2
300	должно быть	3	2
301	нас не	2	2
302	увидим что	5	2
303	итак мы	1	2
304	в языке	3	2
305	был бы	2	2
306	и форма	1	2
307	с развитием	5	2
308	стадии своего	3	2
309	и при	3	2
310	и потому	2	2
311	предмет или	1	2
312	каждый из	2	2
313	мы имеем	6	2
314	еще более	1	2
315	глаза и	1	2
316	и сознание	1	2
317	может получить	1	2
318	этом отношении	9	2
319	с ним	4	2
320	на развитие	1	2
321	кроме того	1	2
322	одном и	3	2
323	речи во	1	2
324	приходится иметь	1	2
325	но как	4	2
326	этот другой	1	2
327	для них	3	2
328	в отношении	14	2
329	с другими	3	2
330	это слово	1	2
331	будет иметь	1	2
332	смысле этого	10	2
333	но это	7	2
334	достаточно было	2	2
335	слова не	3	2
336	в их	12	2
337	речь но	1	2
338	слова мы	5	2
339	к достижению	1	2
340	связь с	4	2
341	одну и	1	2
342	в своих	3	2
343	в предыдущей	1	2
344	на этот	5	2
345	или в	4	2
346	том же	3	2
347	не обладает	2	2
348	к чему	1	2
349	не сумеем	1	2
350	с ней	4	2
351	в наших	2	2
352	речи это	1	2
353	всех его	1	2
354	но эта	1	2
355	или несколько	1	2
356	но не	7	2
357	тем что	12	2
358	он говорит	1	2
359	слово в	4	2
360	же слово	3	2
361	и форму	1	2
362	в жизни	3	2
363	т.е от	1	2
364	под воздействием	1	2
365	что перед	4	2
366	в связи	9	2
367	ясно что	4	2
368	эти три	2	2
369	что он	13	2
370	значением слова	5	2
371	или даже	2	2
372	понимания и	1	2
373	не есть	5	2
374	в своей	9	2
375	в мире	2	2
376	на эту	1	2
377	в этих	4	2
378	это же	2	2
379	понимание и	1	2
380	на одном	2	2
381	и сам	4	2
382	не будь	1	2
383	связанные с	3	2
384	в действительной	1	2
385	больше и	1	2
386	мы имели	7	2
387	существенным моментом	1	2
388	которые являются	3	2
389	по своей	12	2
390	войти в	1	2
391	связанный с	1	2
392	при которых	1	2
393	себе и	2	2
394	в каком	3	2
395	тому же	6	2
396	должен быть	1	2
397	но мы	1	2
398	на первый	5	2
399	сих пор	3	2
400	и вообще	1	2
401	связано с	2	2
402	языка мы	2	2
403	в дальнейшем	3	2
404	с этим	6	2
405	форме и	2	2
406	нуждаются в	1	2
407	к этому	5	2
408	бы не	1	2
409	еще и	2	2
410	достаточно для	1	2
411	вошел в	1	2
412	ответить на	1	2
413	бы и	2	2
414	находит свое	2	2
415	слово или	1	2
416	между собой	15	2
417	вопрос о	2	2
418	возникновения и	2	2
419	видим что	2	2
420	этой второй	3	2
421	языка в	1	2
422	мы говорили	5	2
423	в приведенных	2	2
424	мы конечно	1	2
425	даже и	1	2
426	в значительной	1	2
427	из этих	5	2
428	ни один	5	2
429	относится к	1	2
430	который мы	2	2
431	также и	3	2
432	представляет собой	6	2
433	в какой	5	2
434	одни и	3	2
435	не всегда	1	2
436	речи не	5	2
437	оно является	3	2
438	и тогда	2	2
439	что вся	2	2
440	он не	6	2
441	значение и	1	2
442	этот процесс	4	2
443	в так	2	2
444	в него	4	2
445	между двумя	3	2
446	и больше	1	2
447	для этого	3	2
448	и когда	3	2
449	тем и	5	2
450	в нашей	4	2
451	по отношению	4	2
452	как уже	8	2
453	в пределах	1	2
454	значительной степени	1	2
455	или группы	1	2
456	о языке	1	2
457	и те	3	2
458	у человека	2	2
459	останавливаться на	1	2
460	этот вопрос	5	2
461	а этот	1	2
462	т.п но	1	2
463	человека с	1	2
464	ту же	2	2
465	но даже	1	2
466	человека и	6	2
467	при всем	2	2
468	развития в	4	2
469	как например	2	2
470	которые с	1	2
471	которых оно	1	2
472	тот или	1	2
473	отношение к	1	2
474	определенное значение	2	2
475	все больше	1	2
476	внутри себя	1	2
477	и содержание	1	2
478	которые в	5	2
479	вовсе не	5	2
480	одной из	1	2
481	различие в	1	2
482	тот же	10	2
483	до конца	2	2
484	к которому	6	2
485	на отдельные	2	2
486	между говорящими	2	2
487	в первой	1	2
488	роль играет	1	2
489	место в	3	2
490	есть не	1	2
491	отношению к	3	2
492	из трех	1	2
493	здесь не	2	2
494	именно с	2	2
495	однако в	2	2
496	нам придется	1	2
497	в которых	3	2
498	важную роль	4	2
499	друг друга	7	2
500	только потому	2	2
501	таким же	4	2
502	вторая группа	1	2
503	действительной жизни	1	2
504	и речь	5	2
505	подойти к	1	2
506	деятельности направленной	1	2
507	иное как	2	2
508	которая и	1	2
509	гораздо более	1	2
510	и том	3	2
511	к нему	1	2
512	отдельные элементы	2	1
513	он пользуется	2	1
514	уже с	1	1
515	мы наблюдаем	3	1
516	что в	31	1
517	которого он	2	1
518	потребности с	1	1
519	ближе к	1	1
520	и которое	2	1
521	они являются	8	1
522	то в	3	1
523	не происходит	2	1
524	к такому	1	1
525	не мешает	1	1
526	поэтому было	1	1
527	и весь	1	1
528	с полной	1	1
529	именно к	1	1
530	отношения обоих	1	1
531	действительно существующих	1	1
532	одних и	1	1
533	связи и	4	1
534	является в	4	1
535	только не	2	1
536	ли или	1	1
537	собственном смысле	12	1
538	в другой	2	1
539	из главнейших	1	1
540	ли то	1	1
541	все что	4	1
542	форм и	1	1
543	силу которого	1	1
544	же должно	1	1
545	котором они	1	1
546	до сих	3	1
547	все его	2	1
548	же представляет	1	1
549	играет решающую	2	1
550	в исключительных	1	1
551	процесс их	1	1
552	которой оно	1	1
553	собой и	2	1
554	которым он	2	1
555	человека к	1	1
556	ему в	1	1
557	значений в	1	1
558	самым существенным	1	1
559	различное значение	1	1
560	же и	2	1
561	подвести некоторые	1	1
562	можно сделать	1	1
563	или других	1	1
564	здесь нет	1	1
565	на вопрос	1	1
566	если в	3	1
567	стоит перед	1	1
568	человеческом обществе	1	1
569	свидетельствует о	1	1
570	все скрытые	1	1
571	того как	5	1
572	в основном	6	1
573	не сможем	1	1
574	же этот	2	1
575	в земной	1	1
576	слову в	1	1
577	можем подвести	1	1
578	которой является	1	1
579	т.е в	2	1
580	и отношения	4	1
581	об одном	1	1
582	своей основной	1	1
583	его с	1	1
584	лицо на	1	1
585	до него	1	1
586	уже содержит	1	1
587	которых мы	2	1
588	наших глазах	2	1
589	тогда когда	10	1
590	в состоянии	1	1
591	своей речи	2	1
592	каждого отдельного	1	1
593	еще непосредственно	1	1
594	связан с	2	1
595	значительно позже	2	1
596	обе эти	5	1
597	дело с	3	1
598	существенно отличаются	1	1
599	одна и	1	1
600	первой стадии	1	1
601	увидим дальше	2	1
602	к действительности	1	1
603	даже в	5	1
604	связанных между	1	1
605	которых он	2	1
606	из всех	2	1
607	но от	1	1
608	они возникают	1	1
609	формы в	3	1
610	же мере	1	1
611	говорили в	1	1
612	теми или	2	1
613	опираться на	1	1
614	которые все	1	1
615	или иными	2	1
616	для возникновения	4	1
617	процесс образования	17	1
618	содержит в	2	1
619	самых первых	1	1
620	этот момент	4	1
621	с областью	1	1
622	который можно	2	1
623	тем как	4	1
624	связанное с	2	1
625	как говорит	7	1
626	как раз	1	1
627	что так	1	1
628	тем не	6	1
629	такое же	2	1
630	это ни	1	1
631	могла бы	1	1
632	о нем	2	1
633	социальной средой	1	1
634	не как	3	1
635	с более	2	1
636	ее в	2	1
637	а затем	4	1
638	но достаточно	1	1
639	о которой	1	1
640	поэтому в	3	1
641	предметов или	1	1
642	равным образом	4	1
643	исследования мы	1	1
644	от общего	2	1
645	в гораздо	1	1
646	не являются	4	1
647	остановиться на	3	1
648	с нашей	4	1
649	распадаются на	1	1
650	участвуют в	3	1
651	роль слова	4	1
652	ему приходится	1	1
653	слов то	2	1
654	или предметов	1	1
655	одно из	2	1
656	одному и	5	1
657	является тем	1	1
658	тот момент	1	1
659	общее значение	2	1
660	ни в	12	1
661	и делает	1	1
662	в результате	6	1
663	к установлению	2	1
664	они будут	1	1
665	к верному	1	1
666	от этих	2	1
667	другой стороны	5	1
668	им с	1	1
669	между этими	2	1
670	представлять себе	1	1
671	этими двумя	1	1
672	и эти	2	1
673	по мере	1	1
674	предметы уже	1	1
675	бы что	4	1
676	которая уже	1	1
677	себе не	1	1
678	как можно	1	1
679	у него	3	1
680	в следующем	4	1
681	не могут	5	1
682	все равно	4	1
683	не путем	1	1
684	к утверждению	1	1
685	что слово	6	1
686	в виде	4	1
687	однако не	3	1
688	должен был	2	1
689	говорит он	8	1
690	их точки	1	1
691	указания на	1	1
692	быть так	2	1
693	в конечном	2	1
694	за ним	1	1
695	в таких	1	1
696	как они	5	1
697	наконец мы	1	1
698	остается тем	1	1
699	этого процесса	10	1
700	его социальная	1	1
701	в сущности	3	1
702	более или	3	1
703	т.д в	1	1
704	или не	1	1
705	в интересах	1	1
706	отличаются от	5	1
707	звуковым комплексом	1	1
708	и одновременно	3	1
709	от тех	2	1
710	не о	1	1
711	в собственном	12	1
712	слова которые	2	1
713	однако мы	1	1
714	относится и	1	1
715	и различные	2	1
716	имеет для	1	1
717	форме по	1	1
718	мы увидели	1	1
719	на несколько	1	1
720	этом не	1	1
721	в правильности	1	1
722	ли оно	5	1
723	не выражает	1	1
724	каким образом	1	1
725	из сознания	1	1
726	так называемый	1	1
727	и где	1	1
728	и слова	1	1
729	одним из	6	1
730	это еще	1	1
731	и отношение	2	1
732	связанных в	1	1
733	же как	10	1
734	утверждению что	1	1
735	по существу	4	1
736	на себя	2	1
737	дальнейшем мы	1	1
738	с теми	2	1
739	где они	2	1
740	к внешней	2	1
741	тела и	1	1
742	другой и	1	1
743	его исследования	1	1
744	совокупность этих	1	1
745	именно в	6	1
746	или на	1	1
747	характер его	1	1
748	уже говорили	6	1
749	в речи	4	1
750	же самый	1	1
751	и действительно	1	1
752	история и	1	1
753	человека при	1	1
754	конечном счете	1	1
755	это течение	1	1
756	можем проследить	1	1
757	голосом и	1	1
758	деятельности не	3	1
759	в таком	4	1
760	вообще не	3	1
761	иначе как	2	1
762	или иная	3	1
763	новых слов	1	1
764	из общей	1	1
765	например в	2	1
766	так много	1	1
767	значений но	1	1
768	происходит и	1	1
769	ход этот	1	1
770	с их	3	1
771	не остается	1	1
772	наблюдаем в	1	1
773	и реакций	1	1
774	как вначале	1	1
775	к которым	8	1
776	с целым	3	1
777	в наиболее	1	1
778	знаком в	1	1
779	характер и	2	1
780	в одних	2	1
781	с той	3	1
782	бы стать	2	1
783	я не	1	1
784	от средств	1	1
785	мы встречаемся	1	1
786	движется в	1	1
787	лишь с	1	1
788	и вновь	1	1
789	в последнем	1	1
790	первое что	2	1
791	с ними	3	1
792	приходим к	2	1
793	многих других	3	1
794	эта форма	3	1
795	условиях в	1	1
796	и именно	1	1
797	есть в	1	1
798	той конкретной	2	1
799	они были	1	1
800	и речевого	1	1
801	слов как	1	1
802	сделать то	1	1
803	является не	6	1
804	основой для	3	1
805	получает то	1	1
806	же точно	4	1
807	другом месте	3	1
808	и характер	2	1
809	этим самым	1	1
810	последнем счете	1	1
811	это происходит	1	1
812	по себе	11	1
813	и понимания	1	1
814	образом речь	1	1
815	этой стадии	6	1
816	от этого	6	1
817	на все	2	1
818	ее разрешением	1	1
819	ними все	1	1
820	речь в	3	1
821	форма внутренней	1	1
822	знаком и	2	1
823	это общение	1	1
824	другой ситуации	1	1
825	может не	1	1
826	и оказывается	1	1
827	за самую	1	1
828	связь со	1	1
829	это нечто	1	1
830	от всех	2	1
831	слов мы	2	1
832	служит для	1	1
833	внутренней речью	3	1
834	о котором	2	1
835	благодаря тому	1	1
836	как между	1	1
837	группы из	1	1
838	и оно	1	1
839	языке и	1	1
840	в себя	3	1
841	лежит в	3	1
842	из которого	1	1
843	целым рядом	3	1
844	со стороны	1	1
845	речи так	1	1
846	знает что	1	1
847	словами мы	1	1
848	чтобы убедиться	1	1
849	социального поведения	1	1
850	процессе образования	7	1
851	всей своей	1	1
852	на каждом	4	1
853	в чем	2	1
854	его части	1	1
855	знаком можно	1	1
856	путь к	3	1
857	это игнорирование	1	1
858	речи тем	1	1
859	что вообще	1	1
860	видели раньше	1	1
861	или менее	5	1
862	так например	1	1
863	случайной и	1	1
864	могло бы	4	1
865	речи или	3	1
866	переходом к	1	1
867	это так	2	1
868	всего с	1	1
869	время является	1	1
870	при виде	1	1
871	как результат	1	1
872	приобретает значение	1	1
873	тем более	2	1
874	слов которые	2	1
875	в конкретном	1	1
876	отношениями которые	1	1
877	как ее	1	1
878	именно этот	1	1
879	совпадает со	2	1
880	ведь мы	1	1
881	самое содержание	1	1
882	как угодно	1	1
883	отношений которые	1	1
884	лучше сказать	1	1
885	слова для	1	1
886	достаточно вспомнить	2	1
887	речь это	1	1
888	все они	2	1
889	звуковой комплекс	3	1
890	самый тип	2	1
891	речь может	1	1
892	возникает огромное	1	1
893	к одному	10	1
894	складывается из	1	1
895	в большинстве	1	1
896	нашего языка	2	1
897	действительности в	1	1
898	и того	5	1
899	еще до	1	1
900	чужой речи	1	1
901	одним и	5	1
902	и первые	1	1
903	не менее	8	1
904	тем в	1	1
905	нам не	1	1
906	здесь как	1	1
907	понятно что	3	1
908	это и	1	1
909	и та	1	1
910	ведь даже	1	1
911	необходимое условие	1	1
912	наконец и	1	1
913	изучения а	1	1
914	к нашему	1	1
915	орудия в	1	1
916	к какому	1	1
917	может иметь	1	1
918	внешней форме	1	1
919	и внутреннее	1	1
920	одна из	2	1
921	выступает в	3	1
922	более чем	1	1
923	развития речи	3	1
924	слова то	3	1
925	всего эта	1	1
926	зрения и	1	1
927	но главным	1	1
928	для его	2	1
929	расчленение этих	1	1
930	к одной	3	1
931	совершенно другое	1	1
932	бы к	2	1
933	оба эти	5	1
934	слова которое	1	1
935	для создания	1	1
936	в словесном	1	1
937	гораздо большей	1	1
938	на новые	2	1
939	где бы	1	1
940	в действительности	3	1
941	речью и	3	1
942	не наоборот	1	1
943	что этот	2	1
944	иными предметами	1	1
945	в любом	1	1
946	сливается с	1	1
947	истории человечества	1	1
948	на этом	3	1
949	языка т.е	1	1
950	в исторической	1	1
951	которую мы	5	1
952	ибо они	1	1
953	в поле	1	1
954	тех же	2	1
955	найденные нами	2	1
956	которой он	2	1
957	речи нет	1	1
958	не имеют	2	1
959	сейчас не	1	1
960	раз и	1	1
961	различие их	1	1
962	цели и	2	1
963	нельзя было	1	1
964	в наши	2	1
965	поводом для	1	1
966	это как	1	1
967	всю свою	1	1
968	каждой отдельной	1	1
969	определяют и	2	1
970	с постепенным	1	1
971	указать на	2	1
972	типичным представителем	1	1
973	это чрезвычайно	1	1
974	доказать что	1	1
975	совпадает с	7	1
976	она не	1	1
977	в течение	2	1
978	чтобы он	1	1
979	представления о	2	1
980	в противоположность	1	1
981	за порогом	1	1
982	значения слова	9	1
983	значение он	1	1
984	значение не	1	1
985	слов для	1	1
986	т.е с	2	1
987	в другом	3	1
988	и тех	2	1
989	тому как	2	1
990	являются для	2	1
991	предметов и	6	1
992	являются не	1	1
993	сравнению с	4	1
994	в значениях	2	1
995	на всех	1	1
996	наших слов	1	1
997	и второй	1	1
998	и другой	4	1
999	этих трех	1	1
1000	противоречие и	1	1
1001	поведения человека	1	1
1002	так что	3	1
1003	дело не	1	1
1004	с нашим	1	1
1005	не дана	1	1
1006	во время	3	1
1007	приведем пример	1	1
1008	когда в	3	1
1009	путем и	1	1
1010	процесса в	7	1
1011	характер в	1	1
1012	позволяет нам	1	1
1013	в развитии	46	1
1014	ступенях развития	1	1
1015	речи именно	1	1
1016	когда он	5	1
1017	только один	1	1
1018	смысле слова	5	1
1019	являются как	3	1
1020	он получает	2	1
1021	то все	1	1
1022	к объективной	1	1
1023	и лишь	1	1
1024	народов и	1	1
1025	знака в	3	1
1026	деле является	1	1
1027	и вся	1	1
1028	значение для	4	1
1029	но они	4	1
1030	между отдельными	6	1
1031	в человеческом	2	1
1032	вырабатывается в	1	1
1033	с этой	6	1
1034	говорить о	1	1
1035	что эта	2	1
1036	происходит ли	2	1
1037	существенное для	1	1
1038	за собой	1	1
1039	которые им	1	1
1040	правда и	1	1
1041	но продукт	1	1
1042	и что	15	1
1043	как он	8	1
1044	его речи	1	1
1045	творческий характер	1	1
1046	большей степени	1	1
1047	для человека	2	1
1048	приходит к	7	1
1049	определенным образом	1	1
1050	значением которое	1	1
1051	за пределы	1	1
1052	так чтобы	2	1
1053	ближе всего	3	1
1054	разные и	1	1
1055	вот что	1	1
1056	свое отражение	1	1
1057	помощью которого	5	1
1058	конечно в	2	1
1059	почти всегда	1	1
1060	вслед за	4	1
1061	отрешенное от	1	1
1062	некоторые итоги	1	1
1063	становится таким	3	1
1064	говоря о	2	1
1065	факт что	7	1
1066	что нам	3	1
1067	он в	1	1
1068	тому или	4	1
1069	с общим	1	1
1070	а тот	1	1
1071	превращается в	1	1
1072	и до	1	1
1073	даже не	1	1
1074	двух точек	1	1
1075	завершение и	1	1
1076	в действительном	2	1
1077	и легкое	1	1
1078	ничто не	1	1
1079	только то	1	1
1080	которые по	1	1
1081	тот факт	7	1
1082	т.е все	2	1
1083	в истории	9	1
1084	идет об	1	1
1085	при помощи	3	1
1086	знак в	1	1
1087	новое слово	1	1
1088	при анализе	2	1
1089	с понятием	4	1
1090	говорили что	3	1
1091	отметить что	1	1
1092	и принцип	1	1
1093	форме оно	1	1
1094	чем он	1	1
1095	и часто	2	1
1096	или иному	4	1
1097	уже у	2	1
1098	является ни	1	1
1099	но оба	1	1
1100	жизни он	1	1
1101	достаточно чтобы	1	1
1102	этого может	1	1
1103	не совпадает	1	1
1104	речь не	4	1
1105	в глаза	2	1
1106	процессе развития	3	1
1107	и менее	1	1
1108	еще на	1	1
1109	убедиться в	1	1
1110	речи мы	5	1
1111	которые ближе	1	1
1112	элементы человеческой	1	1
1113	с другой	11	1
1114	которому мы	1	1
1115	мы прибегли	2	1
1116	на третьей	1	1
1117	образом не	2	1
1118	смысле как	1	1
1119	и принимает	1	1
1120	говорит о	1	1
1121	до какой	3	1
1122	принадлежащих к	1	1
1123	комплекс становится	1	1
1124	может послужить	1	1
1125	сейчас же	1	1
1126	решающую роль	5	1
1127	наших исследований	2	1
1128	скажем что	1	1
1129	им за	1	1
1130	недоступно для	1	1
1131	вопрос в	1	1
1132	среды и	1	1
1133	переход от	5	1
1134	слово с	2	1
1135	без всякого	1	1
1136	он является	1	1
1137	этот предмет	2	1
1138	одного из	3	1
1139	языка не	1	1
1140	указывать на	2	1
1141	на две	2	1
1142	указывают на	4	1
1143	художественное произведение	1	1
1144	группы и	1	1
1145	придется говорить	1	1
1146	ко всей	1	1
1147	что для	1	1
1148	и самого	1	1
1149	не надо	1	1
1150	та или	3	1
1151	нас на	1	1
1152	его как	1	1
1153	он так	2	1
1154	во внимание	2	1
1155	орудия и	1	1
1156	вновь и	1	1
1157	мог бы	5	1
1158	и благодаря	2	1
1159	наряду с	3	1
1160	и во	4	1
1161	между теми	1	1
1162	понять это	1	1
1163	принадлежит к	1	1
1164	мы возьмем	1	1
1165	он ни	1	1
1166	ею и	1	1
1167	по сравнению	6	1
1168	сказав что	2	1
1169	это мы	3	1
1170	привели к	1	1
1171	не можем	4	1
1172	благодаря этому	7	1
1173	на путь	1	1
1174	которым мы	2	1
1175	знака слово	1	1
1176	в основу	5	1
1177	за него	1	1
1178	что может	1	1
1179	какого-либо слова	1	1
1180	в высшей	11	1
1181	за пределами	1	1
1182	в своем	9	1
1183	в ход	5	1
1184	который служит	1	1
1185	нашей точки	2	1
1186	стоит только	1	1
1187	даже если	1	1
1188	на один	5	1
1189	мы сейчас	1	1
1190	человека мы	4	1
1191	же слова	3	1
1192	котором мы	1	1
1193	входят в	1	1
1194	во всей	3	1
1195	то для	1	1
1196	образом в	1	1
1197	столь же	7	1
1198	но чем	1	1
1199	в общем	1	1
1200	в силу	9	1
1201	или глине	1	1
1202	он может	1	1
1203	к пониманию	3	1
1204	говорили выше	4	1
1205	особое внимание	1	1
1206	языка с	1	1
1207	мы теперь	1	1
1208	первая ступень	1	1
1209	все еще	2	1
1210	по величине	1	1
1211	для построения	2	1
1212	же в	3	1
1213	на то	7	1
1214	постоянного и	1	1
1215	что говорит	2	1
1216	но если	2	1
1217	отношения и	1	1
1218	оно может	2	1
1219	нам остается	2	1
1220	и по	5	1
1221	развитие и	1	1
1222	какой степени	5	1
1223	там где	4	1
1224	переход в	1	1
1225	увидим ниже	1	1
1226	показали что	9	1
1227	вчерашнего дня	1	1
1228	является ли	1	1
1229	с едва	1	1
1230	речи с	3	1
1231	протекает в	1	1
1232	несомненностью что	1	1
1233	здесь в	2	1
1234	по отдельным	1	1
1235	своем развитии	3	1
1236	еще в	2	1
1237	благодаря чему	2	1
1238	их глазах	1	1
1239	речи в	7	1
1240	здесь же	1	1
1241	при исследовании	1	1
1242	и после	1	1
1243	которых каждая	2	1
1244	всех этих	2	1
1245	того же	12	1
1246	и вырабатываются	1	1
1247	если она	1	1
1248	мешает нам	1	1
1249	названия в	3	1
1250	должны будем	1	1
1251	прибегли к	1	1
1252	мы пытаемся	1	1
1253	о связи	1	1
1254	стоящих на	1	1
1255	в самой	1	1
1256	что при	3	1
1257	говорит один	1	1
1258	себе этот	1	1
1259	с языком	1	1
1260	следует за	1	1
1261	само по	3	1
1262	речь у	1	1
1263	времени по	1	1
1264	одного и	5	1
1265	жизни уже	1	1
1266	для образования	3	1
1267	думать что	1	1
1268	является необходимым	3	1
1269	мы условно	2	1
1270	не то	1	1
1271	жизни с	1	1
1272	вещи как	2	1
1273	поэтому мы	2	1
1274	к правильному	3	1
1275	лишь по	1	1
1276	ключ к	5	1
1277	совершается в	1	1
1278	является одной	1	1
1279	к более	1	1
1280	даже больше	1	1
1281	и сами	1	1
1282	высшей степени	11	1
1283	данного слова	1	1
