N	2gram	Voloshinov	Sovremen
145	тот же	1	2
146	жизни мы	1	2
147	всяком случае	3	2
148	жизни но	1	1
149	во всех	3	1
150	бы то	1	1
151	которые в	1	1
152	совершенно готовом	1	1
153	это и	1	1
154	его и	1	1
155	в свое	2	1
156	только не	1	1
157	виде мы	1	1
158	искать в	1	1
159	а потому	4	1
160	человека в	1	1
161	но как	2	1
162	и снова	1	1
163	современной нам	1	1
164	только из	1	1
165	в данном	1	1
166	до сих	3	1
167	за шагом	1	1
168	та же	1	1
169	вытекает из	1	1
170	зрения может	1	1
171	жизнь человека	1	1
172	этой высшей	1	1
173	его мнению	1	1
174	этого направления	1	1
175	что иное	1	1
176	ведь именно	1	1
177	данном случае	1	1
178	не имеют	1	1
179	помним что	1	1
180	связи с	1	1
181	приходится сказать	1	1
182	быть при	1	1
183	живое существо	1	1
184	на язык	3	1
185	это последнее	2	1
186	мы уже	2	1
187	несколько слов	1	1
188	почти не	2	1
189	она не	1	1
190	в течение	1	1
191	да еще	2	1
192	на ее	1	1
193	ним и	1	1
194	одной стороны	1	1
195	шаг за	1	1
196	и ни	1	1
197	переоценить все	1	1
198	на другой	1	1
199	на друга	2	1
200	ничто не	1	1
201	одна и	1	1
202	мы имеем	1	1
203	в другом	1	1
204	совсем не	2	1
205	потом и	1	1
206	несмотря на	1	1
207	это только	1	1
208	признать за	1	1
209	в ней	1	1
210	достаточно для	1	1
211	друг на	2	1
212	ни было	2	1
213	человека как	1	1
214	а может	2	1
215	хотя и	1	1
216	вражда к	1	1
217	с другой	1	1
218	а это	1	1
219	в этот	2	1
220	с ним	2	1
221	это уже	1	1
222	он не	2	1
223	организм если	1	1
224	он ищет	2	1
225	и т.п	2	1
226	никакому сомнению	1	1
227	ищет для	1	1
228	мы снова	1	1
229	не будет	2	1
230	те же	3	1
231	возможного и	1	1
232	аналогии с	2	1
233	в область	2	1
234	увидим что	1	1
235	и вся	2	1
236	эта сторона	1	1
237	только на	3	1
238	пока не	1	1
239	и их	4	1
240	и всегда	1	1
241	быть поняты	1	1
242	жизненные отношения	1	1
243	все что	4	1
244	и та	1	1
245	для объяснения	1	1
246	объяснения всех	1	1
247	на самом	4	1
248	здесь в	1	1
249	для них	1	1
250	совершенно так	1	1
251	можно было	1	1
252	быть сведен	1	1
253	ни в	5	1
254	другую и	1	1
255	в начале	2	1
256	еще в	1	1
257	но отнюдь	2	1
258	почти совершенно	2	1
259	переносятся на	1	1
260	конечно не	6	1
261	весь мир	1	1
262	только в	4	1
263	и может	4	1
264	не случайно	1	1
265	так же	2	1
266	это маленькое	1	1
267	конечно нет	1	1
268	чего же	1	1
269	его в	4	1
270	несводимый к	1	1
271	отметить что	1	1
272	мы по	1	1
273	нам важен	1	1
274	метод до	1	1
275	в большинстве	3	1
276	в конечном	3	1
277	счете только	1	1
278	в своих	1	1
279	наконец мы	1	1
280	не опирается	1	1
281	мы вправе	1	1
282	с его	7	1
283	один из	2	1
284	в духе	1	1
285	на это	1	1
286	не более	1	1
287	если бы	1	1
288	всех трех	1	1
289	не знает	2	1
290	на которые	1	1
291	центр тяжести	1	1
292	очень мало	1	1
293	ничего общего	1	1
294	без остатка	1	1
295	и еще	1	1
296	что его	1	1
297	как его	1	1
298	понятия и	2	1
299	в эту	1	1
300	на такой	1	1
301	так называемый	2	1
302	но эта	1	1
303	теперь мы	1	1
304	дело в	1	1
305	крайней мере	3	1
306	же как	2	1
307	а три	1	1
308	сказать что	7	1
309	и эта	1	1
310	форму и	1	1
311	быть только	1	1
312	и им	1	1
313	сомнению что	1	1
314	так называемое	1	1
315	и благодаря	1	1
316	и начало	1	1
317	и действительно	2	1
318	времени не	1	1
319	но никогда	1	1
320	конечном счете	2	1
321	это делает	2	1
322	теоретического познания	1	1
323	случае не	1	1
324	общего не	1	1
325	в корне	1	1
326	по аналогии	2	1
327	уже знаем	1	1
328	на другую	1	1
329	но ведь	2	1
330	этом смысле	3	1
331	может оказаться	1	1
332	в связи	1	1
333	прикрепляется к	1	1
334	между ними	3	1
335	случае только	1	1
336	от объективной	1	1
337	во всей	2	1
338	может стать	1	1
339	обходиться без	1	1
340	может совершенно	1	1
341	же в	1	1
342	том что	3	1
343	в мире	1	1
344	и прежде	1	1
345	всеми его	1	1
346	можем сказать	2	1
347	это просто	1	1
348	жизни в	1	1
349	но не	1	1
350	нельзя сказать	1	1
351	она по	1	1
352	но этим	1	1
353	но если	1	1
354	они не	2	1
355	же делает	1	1
356	себе даже	1	1
357	науки в	1	1
358	не имеет	1	1
359	их на	1	1
360	и могут	1	1
361	к этому	2	1
362	биологическое значение	1	1
363	и только	9	1
364	по его	1	1
365	органических процессов	1	1
366	только и	2	1
367	свои построения	1	1
368	по самому	1	1
369	давая себе	1	1
370	нет никаких	2	1
371	но это	2	1
372	в биологии	1	1
373	к логическому	1	1
374	и для	2	1
375	есть то	1	1
376	с ее	4	1
377	не что	1	1
378	и это	6	1
379	того же	2	1
380	свой основной	1	1
381	все время	1	1
382	и его	8	1
383	и особенно	1	1
384	уже совершенно	1	1
385	не давая	1	1
386	вовсе не	1	1
387	этот остаток	2	1
388	о том	2	1
389	сих пор	3	1
390	и вообще	2	1
391	по крайней	3	1
392	иное как	1	1
393	наконец все	1	1
394	своего развития	1	1
395	человека и	1	1
396	к нему	1	1
397	никогда не	2	1
398	той или	1	1
399	на них	2	1
400	сведен без	1	1
401	свое время	1	1
402	а потом	1	1
