N	2gram	Bakhtin_Fr	DiskursI
315	в тех	1	3
316	в форме	3	3
317	но так	1	3
318	то ни	1	3
319	было бы	4	3
320	о его	2	3
321	и от	4	3
322	и по	4	3
323	рассказ в	1	3
324	не случайно	1	3
325	имеет дело	1	3
326	мире и	1	3
327	они и	4	3
328	них в	2	3
329	принадлежат к	2	3
330	но также	1	3
331	речи как	1	3
332	литературного произведения	1	3
333	заключается в	1	3
334	в романе	24	3
335	отношения к	2	3
336	вместе с	4	3
337	перед лицом	2	3
338	не имеет	1	3
339	да и	2	3
340	о котором	2	3
341	жанров и	1	3
342	в следующей	1	3
343	он мог	2	3
344	но оно	2	3
345	это и	4	3
346	и более	2	3
347	языка и	1	3
348	который не	1	3
349	но здесь	3	3
350	на том	2	3
351	автора и	1	3
352	слова и	3	3
353	значение для	1	3
354	в первых	1	3
355	в обоих	1	3
356	заметить что	1	3
357	речи в	1	3
358	тем же	2	3
359	как мы	18	3
360	их с	1	3
361	к миру	1	3
362	всяком случае	2	3
363	на языке	2	3
364	ему в	1	3
365	они не	4	3
366	произведения как	1	3
367	том числе	4	3
368	уже в	4	3
369	мы не	3	3
370	еще и	6	3
371	при встрече	1	3
372	в формах	1	3
373	этом в	1	3
374	с их	5	3
375	что ни	1	3
376	не подлежит	4	3
377	все эти	16	3
378	или даже	1	3
379	прошлым и	1	3
380	не столь	1	3
381	в новом	1	3
382	в каждой	1	3
383	об этом	3	3
384	или менее	1	3
385	в сцене	1	3
386	особенно в	6	3
387	том случае	1	3
388	он говорит	6	3
389	хотя бы	2	3
390	дело не	3	3
391	когда он	1	3
392	в начале	5	3
393	при всем	1	3
394	в большинстве	3	3
395	числе и	3	3
396	указывает на	1	3
397	слова в	3	3
398	жизни и	6	3
399	для этого	3	3
400	и наконец	5	3
401	что на	2	3
402	что было	3	2
403	во всем	4	2
404	формы художественного	1	2
405	для всех	1	2
406	еще более	5	2
407	характер как	1	2
408	о них	1	2
409	мысли и	2	2
410	в некоторых	1	2
411	те же	6	2
412	принадлежности к	1	2
413	нас в	2	2
414	не являются	1	2
415	требует от	1	2
416	переходит к	1	2
417	мыслится как	1	2
418	или во	1	2
419	и с	15	2
420	о мире	3	2
421	жизнь в	3	2
422	от всего	1	2
423	представление о	2	2
424	в собственном	1	2
425	всегда в	1	2
426	ему по	1	2
427	понимания и	1	2
428	большей или	3	2
429	так например	2	2
430	некоторые из	4	2
431	культуры не	1	2
432	не могли	1	2
433	отсюда и	1	2
434	в нескольких	1	2
435	для того	5	2
436	в определенной	1	2
437	это система	1	2
438	характер в	1	2
439	сознания в	1	2
440	одной и	2	2
441	с помощью	5	2
442	мы все	1	2
443	в различных	2	2
444	углом зрения	1	2
445	самого начала	1	2
446	точке зрения	1	2
447	жизни как	2	2
448	том чтобы	1	2
449	все то	2	2
450	в нашем	5	2
451	на него	1	2
452	под названием	1	2
453	для понимания	5	2
454	который в	2	2
455	он сам	1	2
456	что даже	1	2
457	своего развития	2	2
458	к нему	4	2
459	всего в	1	2
460	бы то	1	2
461	к общему	1	2
462	собой и	1	2
463	к их	1	2
464	на язык	1	2
465	должно быть	1	2
466	начала и	8	2
467	т.п то	1	2
468	ни было	1	2
469	от современной	1	2
470	бытия и	1	2
471	с другими	1	2
472	картине мира	1	2
473	в третьем	1	2
474	как можно	1	2
475	у него	14	2
476	распространяется на	1	2
477	как его	2	2
478	но для	1	2
479	книги или	1	2
480	о смерти	1	2
481	человек в	1	2
482	же как	1	2
483	большинстве случаев	3	2
484	во главе	1	2
485	и смертью	4	2
486	себе и	1	2
487	на границе	1	2
488	в чем	3	2
489	не был	4	2
490	и брань	4	2
491	остается в	2	2
492	лица и	1	2
493	практики с	1	2
494	вообще в	2	2
495	перехода от	2	2
496	до нас	8	2
497	времени но	1	2
498	речи и	2	2
499	хвалы и	5	2
500	главного героя	1	2
501	между жизнью	3	2
502	также не	1	2
503	в современной	1	2
504	в историческом	2	2
505	в новое	1	2
506	могла бы	1	2
507	или меньшей	3	2
508	что может	1	2
509	в первой	3	2
510	на ранних	1	2
511	они были	4	2
512	его к	3	2
513	а как	1	2
514	в него	1	2
515	лицо и	1	2
516	до его	1	2
517	мы видели	6	2
518	к лицу	1	2
519	в последнем	2	2
520	его из	1	2
521	в основном	7	2
522	как к	1	2
523	в языке	2	2
524	в литературной	1	2
525	и при	2	2
526	и должно	1	2
527	романа в	3	2
528	из которых	1	2
529	поэтому в	2	2
530	к различным	1	2
531	в отношении	3	2
532	а внутренней	1	2
533	и делает	1	2
534	и вполне	2	2
535	в плоскости	1	2
536	первый и	1	2
537	состоит что	1	2
538	если бы	3	2
539	самом деле	5	2
540	с таким	3	2
541	о своей	1	2
542	события но	1	2
543	не делает	1	2
544	героев и	1	2
545	и они	5	2
546	от его	1	2
547	в xix	3	2
548	не приводит	1	2
549	художественного мышления	1	2
550	влияния на	2	2
551	ключом к	1	2
552	в любой	1	2
553	одним и	1	2
554	мира здесь	1	2
555	время и	1	2
556	мы его	1	2
557	на основе	3	2
558	со всей	1	2
559	и вся	1	2
560	к одному	2	2
561	смысл в	2	2
562	новое время	1	2
563	на их	4	2
564	последних двух	1	2
565	каждый из	2	2
566	литературы в	1	2
567	и той	2	2
568	народного творчества	1	2
569	со своими	2	2
570	по ходу	1	2
571	не знаем	1	2
572	всякий раз	2	2
573	и лицо	1	2
574	на этот	1	2
575	событие в	1	2
576	этого слова	3	2
577	друг друга	2	2
578	а ну	1	2
579	в самой	1	2
580	которому он	1	2
581	но на	1	2
582	это делает	1	2
583	значение в	4	2
584	ни с	1	2
585	свидетельствует о	2	2
586	в первый	2	2
587	все это	6	2
588	он как	1	2
589	что так	1	2
590	ее в	1	2
591	видеть в	2	2
592	лицом к	1	2
593	же не	1	2
594	чем он	2	2
595	как нечто	3	2
596	в четвертой	6	2
597	отказаться от	1	2
598	и глубокой	1	2
599	наших дней	5	2
600	за этим	4	2
601	понимать как	1	2
602	можно предположить	1	2
603	лежит на	2	2
604	с некоторыми	1	2
605	так в	4	2
606	на фоне	1	2
607	к концу	1	2
608	к своему	1	2
609	со своей	1	2
610	это было	2	2
611	путь к	1	2
612	говорит об	2	2
613	вовсе не	18	2
614	и вообще	3	2
615	в меру	1	2
616	здесь также	1	2
617	связаны с	6	2
618	ему не	2	2
619	как формы	1	2
620	с фигурой	1	2
621	которого и	1	2
622	с самого	1	2
623	же к	2	2
624	случае если	1	2
625	не по	1	2
626	нельзя не	1	2
627	она здесь	1	2
628	быть и	2	2
629	в античности	1	2
630	и их	5	2
631	только то	2	2
632	как их	1	2
633	в книге	5	2
634	в голову	1	2
635	такой же	3	2
636	на то	1	2
637	право на	2	2
638	включает в	2	2
639	заявляет что	4	2
640	и только	1	2
641	человек не	1	2
642	которая и	1	2
643	эпохи и	3	2
644	за счет	3	2
645	есть не	1	2
646	жизнью и	4	2
647	возможна только	1	2
648	имеются в	1	2
649	уже во	1	1
650	новое и	1	1
651	и другие	4	1
652	к сожалению	1	1
653	для нее	1	1
654	начинают играть	1	1
655	традиционны и	1	1
656	всего на	1	1
657	же и	4	1
658	типа как	1	1
659	к этой	3	1
660	слову в	1	1
661	биографии не	1	1
662	случае мы	1	1
663	это лишь	1	1
664	в применении	1	1
665	культуры это	1	1
666	тому что	1	1
667	людей но	2	1
668	даже в	4	1
669	его за	2	1
670	в историческую	1	1
671	это игра	1	1
672	взгляд они	1	1
673	в разных	3	1
674	тем как	1	1
675	и был	3	1
676	кроме того	5	1
677	в большей	2	1
678	поэтому они	2	1
679	которые по	1	1
680	что человек	1	1
681	одному из	2	1
682	например с	1	1
683	на театре	1	1
684	представлений о	1	1
685	свое произведение	1	1
686	обратим особое	1	1
687	его от	1	1
688	что русский	1	1
689	в стихотворной	1	1
690	плане в	1	1
691	как она	2	1
692	мира они	2	1
693	быть названа	1	1
694	стоит в	1	1
695	в художественную	1	1
696	случае в	2	1
697	на которых	2	1
698	на мир	2	1
699	равно как	2	1
700	и там	1	1
701	образов в	4	1
702	а иногда	1	1
703	форму и	2	1
704	к более	1	1
705	особое отношение	1	1
706	а их	1	1
707	где происходит	1	1
708	высокое и	1	1
709	мира это	2	1
710	места и	1	1
711	с тем	1	1
712	в наиболее	1	1
713	в детских	1	1
714	к самому	1	1
715	литературоведения в	1	1
716	а именно	1	1
717	с еще	1	1
718	народа в	1	1
719	смерть в	1	1
720	эпизод как	1	1
721	и молитвы	1	1
722	которое не	1	1
723	ранних стадиях	1	1
724	и слово	2	1
725	есть то	1	1
726	нечто другое	1	1
727	в это	2	1
728	мир и	2	1
729	меняет свой	1	1
730	из героев	1	1
731	при помощи	1	1
732	их нельзя	1	1
733	культуры в	3	1
734	проникнутых единым	1	1
735	в самый	1	1
736	и смерть	1	1
737	почти одновременно	1	1
738	на одном	1	1
739	даже такой	1	1
740	на все	1	1
741	и смерти	3	1
742	и образ	2	1
743	мире это	1	1
744	о знаменитых	1	1
745	к слушателям	1	1
746	нечто общее	1	1
747	за меня	1	1
748	в бытовом	1	1
749	восприятия и	1	1
750	во все	3	1
751	видно что	4	1
752	преображается в	1	1
753	ведущим и	1	1
754	контексте и	1	1
755	не согласиться	1	1
756	применении к	1	1
757	широкое распространение	1	1
758	раз и	2	1
759	движущую силу	1	1
760	он был	5	1
761	даже и	3	1
762	время от	1	1
763	имеет в	2	1
764	но даже	2	1
765	и разнородный	1	1
766	нежели на	1	1
767	но эти	4	1
768	с другим	1	1
769	романа на	2	1
770	в этот	2	1
771	этой сцены	2	1
772	т.п в	1	1
773	этой связи	1	1
774	живой природы	1	1
775	средних веков	1	1
776	и стали	2	1
777	всего как	1	1
778	была усвоена	1	1
779	втором случае	1	1
780	все сцены	2	1
781	и была	1	1
782	приходит на	1	1
783	в ранних	1	1
784	превращается в	4	1
785	обнаруживает в	1	1
786	для своей	2	1
787	в смысле	1	1
788	и те	1	1
789	и оценен	1	1
790	не что	1	1
791	именно таков	1	1
792	от своей	1	1
793	так же	3	1
794	месте своего	1	1
795	даже с	1	1
796	отметить что	2	1
797	приводила к	1	1
798	ключа к	1	1
799	описание это	1	1
800	на новую	1	1
801	необходимо понять	1	1
802	основываясь на	3	1
803	место но	1	1
804	слов о	1	1
805	сторону бытия	1	1
806	но ни	1	1
807	и еще	3	1
808	от большинства	1	1
809	области художественного	1	1
810	вернуться к	1	1
811	почему и	1	1
812	было опубликовано	1	1
813	ключ к	1	1
814	и оценки	1	1
815	такая же	1	1
816	быть в	2	1
817	художественного творчества	1	1
818	речь не	1	1
819	как от	1	1
820	по исторической	1	1
821	теории и	1	1
822	согласиться с	1	1
823	время почти	1	1
824	стихотворную форму	1	1
825	от них	2	1
826	пародия на	3	1
827	были в	2	1
828	на котором	2	1
829	и две	1	1
830	и теоретически	1	1
831	к этим	1	1
832	событием в	1	1
833	в системе	3	1
834	превратился в	1	1
835	этом же	1	1
836	и выражения	2	1
837	в заключение	4	1
838	подлежит сомнению	2	1
839	на них	3	1
840	ним у	1	1
841	убедительно раскрывает	1	1
842	только не	1	1
843	из вас	1	1
844	этой книги	2	1
845	и страха	1	1
846	о влиянии	1	1
847	чем остановиться	1	1
848	и мы	2	1
849	она и	1	1
850	что иное	1	1
851	после того	1	1
852	и низкое	1	1
853	был даже	1	1
854	но из	1	1
855	до минимума	1	1
856	такова была	1	1
857	царя в	1	1
858	фамильярного контакта	1	1
859	в состоянии	2	1
860	текстом и	1	1
861	в совершенно	1	1
862	подчеркнуть что	1	1
863	в последующие	4	1
864	не хочет	1	1
865	в буквальном	1	1
866	самому автору	1	1
867	и существенное	1	1
868	сказочного и	1	1
869	все но	1	1
870	xix века	5	1
871	согласно которому	1	1
872	ветхого завета	1	1
873	есть с	1	1
874	по содержанию	1	1
875	местах и	1	1
876	входят в	1	1
877	не была	2	1
878	чем в	2	1
879	входящие в	1	1
880	правильного понимания	4	1
881	в художественном	3	1
882	иначе чем	1	1
883	том именно	1	1
884	такое понимание	1	1
885	выпадает из	1	1
886	именно здесь	1	1
887	сущности только	3	1
888	и чисто	1	1
889	быть только	1	1
890	и всю	1	1
891	в конце	8	1
892	в таком	2	1
893	между этими	1	1
894	это весьма	1	1
895	исторического развития	1	1
896	которые еще	1	1
897	необходимости и	1	1
898	этом последнем	1	1
899	в связи	7	1
900	с жизнью	1	1
901	как видим	1	1
902	между ними	4	1
903	и именно	1	1
904	себя как	1	1
905	всем своем	1	1
906	только его	1	1
907	он для	1	1
908	они как	1	1
909	от этого	2	1
910	уже давно	2	1
911	текста но	1	1
912	и следовательно	3	1
913	конечно как	1	1
914	точек зрения	1	1
915	как ряд	1	1
916	как одной	1	1
917	жизни то	1	1
918	в других	4	1
919	но к	1	1
920	сих пор	6	1
921	встрече с	1	1
922	а для	1	1
923	для правильного	2	1
924	в поход	1	1
925	войне и	1	1
926	проявляет себя	1	1
927	именно как	1	1
928	к истине	1	1
929	что такое	1	1
930	и прямые	2	1
931	не внешней	1	1
932	права на	1	1
933	согласии с	1	1
934	в книгах	1	1
935	приводит его	2	1
936	ведущих персонажей	1	1
937	делает его	1	1
938	характеристики этих	1	1
939	очень часто	2	1
940	имеют дело	1	1
941	все остальные	3	1
942	образ не	2	1
943	не дает	4	1
944	от содержания	1	1
945	образом историю	1	1
946	или же	2	1
947	так называемые	2	1
948	эту связь	2	1
949	он стал	3	1
950	в развитии	2	1
951	не мог	1	1
952	бранное слово	1	1
953	на чем	1	1
954	и существенно	1	1
955	всей этой	1	1
956	я бы	1	1
957	всех других	1	1
958	когда на	1	1
959	именно и	2	1
960	самый момент	2	1
961	в приведенном	5	1
962	но только	2	1
963	его жизнь	1	1
964	утверждение в	1	1
965	от страха	3	1
966	клятвы и	3	1
967	где все	2	1
968	и страдания	2	1
969	отношения с	1	1
970	и образов	4	1
971	он пишет	1	1
972	мы еще	8	1
973	известных современников	1	1
974	как известно	3	1
975	и несколько	2	1
976	занимает в	1	1
977	своего значения	1	1
978	здесь совершенно	1	1
979	и глубоко	2	1
980	стороны он	1	1
981	все дело	1	1
982	и далеко	1	1
983	и возрождения	2	1
984	году в	1	1
985	как всегда	1	1
986	прошлом но	1	1
987	но прежде	2	1
988	которое мы	1	1
989	на отдельные	1	1
990	так что	1	1
991	жизни с	2	1
992	образом в	3	1
993	в общем	2	1
994	например о	1	1
995	до наших	5	1
996	есть все	1	1
997	формы и	1	1
998	те кто	1	1
999	из этого	3	1
1000	мировой истории	2	1
1001	оно может	1	1
1002	там где	6	1
1003	терминов и	1	1
1004	особое внимание	2	1
1005	чем свидетельствует	1	1
1006	его восприятия	1	1
1007	последующего развития	1	1
1008	во время	17	1
1009	устрашения и	1	1
1010	приобщается к	1	1
1011	по нескольку	1	1
1012	с последующим	1	1
1013	пытается придать	1	1
1014	меньшей степени	2	1
1015	веке и	1	1
1016	в позднейшем	1	1
1017	мире как	1	1
1018	где мы	1	1
1019	на эту	2	1
1020	это новое	1	1
1021	почему он	1	1
1022	были бы	1	1
1023	от греческого	1	1
1024	однако он	1	1
1025	не единственная	1	1
1026	так ли	1	1
1027	связи и	2	1
1028	играть ведущую	1	1
1029	образом и	2	1
1030	до сих	6	1
1031	существования и	2	1
1032	и здесь	5	1
1033	содержащий в	1	1
1034	его текстов	1	1
1035	даже несколько	1	1
1036	речи но	1	1
1037	такова же	1	1
1038	актера и	2	1
1039	превратились в	1	1
1040	уж и	1	1
1041	оно было	1	1
1042	с незавершенным	1	1
1043	и дает	2	1
1044	пребывает в	1	1
1045	же образом	1	1
1046	что это	4	1
1047	это уже	2	1
1048	вот как	4	1
1049	с некоторым	1	1
1050	не были	3	1
1051	никак не	3	1
1052	не исчерпывается	2	1
1053	о которой	1	1
1054	мы в	1	1
1055	и народной	2	1
1056	их как	2	1
1057	с каждым	1	1
1058	науки и	1	1
1059	для них	1	1
1060	в единый	1	1
1061	его таким	1	1
1062	себе оба	1	1
1063	внутреннюю свободу	1	1
1064	можно было	3	1
1065	под этим	1	1
1066	в более	4	1
1067	как о	2	1
1068	со всеми	5	1
1069	поэтому и	4	1
1070	и сердце	1	1
1071	уже неоднократно	1	1
1072	с ними	4	1
1073	самой земле	1	1
1074	ряде других	1	1
1075	до этого	1	1
1076	самого рассказчика	1	1
1077	на историческую	1	1
1078	строгом смысле	1	1
1079	особый интерес	1	1
1080	что у	2	1
1081	более широкого	1	1
1082	еще вполне	2	1
1083	видеть как	1	1
1084	жанровых разновидностей	1	1
1085	все события	1	1
1086	то время	1	1
1087	это время	1	1
1088	значения и	1	1
1089	в в	1	1
1090	для каждого	1	1
1091	и так	5	1
1092	в слове	2	1
1093	никто не	1	1
1094	отнесены к	1	1
1095	в словах	1	1
1096	и были	1	1
1097	бы не	1	1
1098	это всего	1	1
1099	том как	1	1
1100	сравнению с	2	1
1101	а под	1	1
1102	его внимание	1	1
1103	не носят	1	1
1104	в известном	1	1
1105	направляется на	1	1
1106	своей жизни	3	1
1107	к созданию	1	1
1108	отрывок из	1	1
1109	последствиями для	1	1
1110	который и	1	1
1111	смертью в	3	1
1112	нет ничего	1	1
1113	его и	1	1
1114	к счастью	1	1
1115	бы и	1	1
1116	его существованием	1	1
1117	где нет	1	1
1118	функционирование в	1	1
1119	профанация священного	1	1
1120	вернемся к	8	1
1121	это нечто	1	1
1122	она была	3	1
1123	фрагмент из	2	1
1124	связана с	4	1
1125	в поэтических	1	1
1126	наконец в	3	1
1127	того чтобы	6	1
1128	и если	2	1
1129	по сравнению	2	1
1130	в отдельности	1	1
1131	рассказа о	1	1
1132	основе этого	3	1
1133	немедленно после	1	1
1134	и второй	1	1
1135	примере это	1	1
1136	из его	2	1
1137	самого автора	1	1
1138	из реального	1	1
1139	типичного для	1	1
1140	связывают с	1	1
1141	области литературы	1	1
1142	с большей	1	1
1143	или иных	2	1
1144	и читателей	1	1
1145	у шекспира	1	1
1146	общие черты	1	1
1147	слов и	4	1
1148	которую он	1	1
1149	др в	1	1
1150	о своем	2	1
1151	заключительная сцена	1	1
1152	низа и	2	1
1153	реальности в	1	1
1154	извлеченная из	1	1
1155	им в	2	1
1156	если их	2	1
1157	на что	1	1
1158	глубокое и	1	1
1159	что здесь	2	1
1160	в италии	1	1
1161	в описании	2	1
1162	нет и	1	1
1163	он в	2	1
1164	непосредственно из	1	1
1165	чем она	2	1
1166	начиная с	3	1
1167	в самую	1	1
1168	которые уже	1	1
1169	и порождает	1	1
1170	громадное значение	1	1
1171	но именно	3	1
1172	из первых	1	1
1173	в образе	1	1
1174	характера и	1	1
1175	в каждый	1	1
1176	этом так	1	1
1177	том же	4	1
1178	утрачивает свою	1	1
1179	но если	1	1
1180	здесь и	6	1
1181	город и	1	1
1182	на примерах	1	1
1183	как предмет	1	1
1184	в понимании	2	1
1185	что во	1	1
1186	связано с	1	1
1187	как своего	1	1
1188	в произведениях	2	1
1189	именно этот	2	1
1190	значении в	1	1
1191	литературе в	1	1
1192	виду как	1	1
1193	с традицией	1	1
1194	особый характер	1	1
1195	точку зрения	1	1
1196	тот же	4	1
1197	человека но	1	1
1198	он должен	1	1
1199	в дальнейшем	4	1
1200	об их	2	1
1201	i в	2	1
1202	близок к	1	1
1203	и поведение	1	1
1204	из словаря	1	1
1205	и всякий	1	1
1206	ничем не	1	1
1207	так как	7	1
1208	здесь лишь	1	1
1209	и также	1	1
1210	сверху вниз	1	1
1211	др на	1	1
1212	и события	1	1
1213	все еще	1	1
1214	не во	1	1
1215	этот процесс	4	1
1216	без них	1	1
1217	на три	1	1
1218	к формам	1	1
1219	нас не	1	1
1220	второй половине	1	1
1221	и за	3	1
1222	этого целого	2	1
1223	понятно что	3	1
1224	брань и	6	1
1225	внешности и	1	1
1226	существенно связаны	1	1
1227	верованиях в	1	1
1228	бы на	1	1
1229	для всего	1	1
1230	знаем и	1	1
1231	он и	10	1
1232	в согласии	1	1
1233	в замке	1	1
1234	xix веке	3	1
1235	случае его	1	1
1236	для нас	1	1
1237	где он	2	1
1238	в русскую	1	1
1239	следующих за	1	1
1240	на самом	7	1
1241	что каждый	1	1
1242	с телом	1	1
1243	оно до	1	1
1244	слово в	3	1
1245	о ее	1	1
1246	в заключительной	1	1
1247	в виде	2	1
1248	раз в	4	1
1249	и литературной	1	1
1250	но с	1	1
1251	в таких	3	1
1252	полнотой и	1	1
1253	века и	5	1
1254	от всех	1	1
1255	кладет начало	1	1
1256	жизни это	1	1
1257	этого не	1	1
1258	начала в	1	1
1259	для собственно	1	1
1260	же в	2	1
1261	как художественного	1	1
1262	с теми	1	1
1263	и свободы	1	1
1264	его своего	1	1
1265	в обычном	2	1
1266	что вполне	2	1
1267	xvii веке	8	1
1268	своей речи	1	1
1269	в нашей	2	1
1270	что этот	1	1
1271	ведущую роль	2	1
1272	является по	1	1
1273	истины и	4	1
1274	этот раз	1	1
1275	страха и	4	1
1276	говорят о	3	1
1277	человек с	1	1
1278	восприниматься как	1	1
1279	брани к	1	1
1280	характера не	1	1
1281	другом месте	1	1
1282	и носит	1	1
1283	свойственной ему	1	1
1284	и со	2	1
1285	и я	1	1
1286	чем мы	1	1
1287	бы мы	1	1
1288	явления культуры	2	1
1289	для освещения	1	1
1290	в условиях	3	1
1291	были созданы	1	1
1292	и восхищение	1	1
1293	целого и	1	1
1294	при изучении	1	1
1295	это область	1	1
1296	своих моментах	1	1
1297	и брани	4	1
1298	этой системы	3	1
1299	смерти и	1	1
1300	людей в	1	1
1301	но его	2	1
1302	и смягчает	1	1
