N	3gram	Losev_Prob	VeschiIm
175	хотя бы в	1	2
176	к смысловой сфере	1	2
177	которая была бы	1	2
178	а не в	1	2
179	в связи с	7	2
180	вещи и не	2	2
181	к тому что	1	2
182	и с другой	1	2
183	но все же	1	2
184	предполагает что есть	1	2
185	и не есть	3	2
186	есть не просто	1	2
187	во всяком случае	11	2
188	в этом отношении	2	2
189	есть нечто совершенно	1	2
190	вопрос о том	2	2
191	и в этом	5	2
192	а не только	2	2
193	всего то что	1	2
194	только тогда когда	4	2
195	что же касается	3	2
196	как раз и	11	2
197	в основе своей	1	2
198	ни о каком	2	2
199	мы имеем дело	1	2
200	общается с другими	1	1
201	уже одно то	1	1
202	есть именно вещь	1	1
203	не просто как	3	1
204	труда заметим что	1	1
205	мы все же	1	1
206	что у нас	1	1
207	относится к сфере	1	1
208	и что их	1	1
209	того чтобы обеспечить	1	1
210	уж во всяком	1	1
211	современном состоянии науки	2	1
212	должен признать что	1	1
213	и это есть	1	1
214	то что на	1	1
215	о том о	1	1
216	в самом начале	1	1
217	ни только явление	1	1
218	и то это	1	1
219	одной стороны и	2	1
220	на этот предмет	1	1
221	и тут не	1	1
222	самих по себе	1	1
223	и не все	1	1
224	не просто смысл	2	1
225	и как бы	2	1
226	стороны и с	1	1
227	это не значит	1	1
228	а не просто	5	1
229	он должен быть	1	1
230	т д все	1	1
231	как будто бы	4	1
232	и потому что	1	1
233	что она не	1	1
234	в то или	1	1
235	это может быть	1	1
236	не только то	1	1
237	есть ни то	1	1
238	вещи всегда есть	1	1
239	том что это	2	1
240	такое положение дела	1	1
241	в этом понятии	1	1
242	же самое время	4	1
243	без труда заметим	1	1
244	есть указание на	2	1
245	как бы мы	1	1
246	потому что сначала	1	1
247	по себе но	3	1
248	и должно быть	1	1
249	представим себе что	2	1
250	только не мешает	2	1
251	и логики и	1	1
252	зачем же нам	1	1
253	никак не может	3	1
254	она содержит в	1	1
255	только и возможно	1	1
256	что слово есть	1	1
257	только сущность ни	1	1
258	только понятие но	1	1
259	и только в	2	1
260	и от всякого	1	1
261	но только с	1	1
262	необходимо исходить из	1	1
263	и может быть	1	1
264	но и в	3	1
265	как же это	2	1
266	собой и не	2	1
267	о смысле вещи	1	1
268	есть также и	2	1
269	в данный момент	1	1
270	не есть нечто	1	1
271	оно не только	1	1
272	ту же самую	1	1
273	его от всех	1	1
274	ничего не говорит	1	1
275	сама вещь в	1	1
276	вообще но в	1	1
277	один из видов	1	1
278	и в результате	1	1
279	это такой смысл	1	1
280	здесь не только	2	1
281	то или иное	2	1
282	действительность как бы	1	1
283	ни в какой	1	1
284	и ее внешнее	1	1
285	не что-нибудь иное	1	1
286	решения вопроса о	1	1
287	в одно целое	2	1
288	мы говорили о	1	1
289	при каких условиях	1	1
290	однако и здесь	2	1
291	взятый сам по	1	1
292	того или другого	2	1
293	один и тот	1	1
294	того чтобы мы	1	1
295	несет с собой	3	1
296	и о них	1	1
297	в данном месте	1	1
298	и со стороны	1	1
299	вовсе даже не	1	1
300	любые вещи и	1	1
301	один из моментов	2	1
302	и в самом	2	1
303	если мы скажем	2	1
304	но не просто	2	1
305	обозначает и есть	1	1
306	и ни на	1	1
307	что не только	1	1
308	мы говорить о	1	1
309	тем более нечто	1	1
310	еще не вполне	1	1
311	собственный смысл и	1	1
312	свой собственный смысл	2	1
313	это есть именно	2	1
314	самому своему смыслу	2	1
315	то что в	4	1
316	уже перестает быть	1	1
317	взятая сама по	6	1
318	с самого же	1	1
319	и для всякой	1	1
320	перед нами как	1	1
321	ни только сущность	1	1
322	которое было бы	1	1
323	это значит не	1	1
324	никак нельзя сказать	2	1
325	и во всех	1	1
326	тем более не	1	1
327	только не есть	1	1
328	что все это	1	1
329	если вещь существует	1	1
330	в результате этого	1	1
331	собой если же	1	1
332	это не только	1	1
333	с тем или	1	1
334	все еще не	1	1
335	и пр но	1	1
336	представление об этом	2	1
337	только в том	4	1
338	если мы попробуем	1	1
339	не значит что	1	1
340	есть ли он	1	1
341	когда мы говорим	2	1
342	возникают сами собой	1	1
343	его внешнего функционирования	1	1
344	тоже ведь есть	1	1
345	должны сказать что	1	1
346	себе не содержит	2	1
347	если мы хотим	2	1
348	вещи и как	1	1
349	имеет значение в	1	1
350	того что мы	2	1
351	да и сама	1	1
352	и тот же	1	1
353	то что смысл	1	1
354	если бы оно	1	1
355	что к нему	1	1
356	не есть треугольник	1	1
357	можно только тогда	1	1
358	потому что она	1	1
359	должно быть в	1	1
360	и для всех	1	1
361	она есть нечто	2	1
362	тот же самый	1	1
363	есть только в	1	1
364	не только понятие	1	1
365	есть сразу и	1	1
366	вещь есть именно	1	1
367	данную вещь и	1	1
368	только в виде	1	1
369	уже и не	1	1
370	еще не знаем	1	1
371	и явление есть	1	1
372	спорить не приходится	1	1
373	не может существовать	1	1
374	но это только	2	1
375	и даже вообще	2	1
376	так как будто	1	1
377	мы будем говорить	1	1
378	ничего не обозначает	2	1
379	что он обозначает	3	1
380	случае не может	3	1
381	и один из	1	1
382	в самом общем	1	1
383	в себе не	3	1
384	а что же	1	1
385	раз уж мы	1	1
386	такой смысл который	1	1
387	не было бы	1	1
388	та или другая	1	1
389	внутренней и внешней	1	1
390	вещи как ее	1	1
391	и того что	3	1
392	вовсе еще не	3	1
393	самого же начала	1	1
394	было бы весьма	1	1
395	указание на то	1	1
396	что бы то	2	1
397	в смысловом отношении	1	1
398	и возможно при	1	1
399	то и сам	1	1
400	мы скажем что	2	1
401	возможно при помощи	1	1
402	в символе нет	2	1
403	из них в	1	1
404	и даже больше	1	1
405	до сих пор	6	1
406	одной из самых	1	1
407	может не быть	1	1
408	себе отнюдь не	1	1
409	в их фактическом	1	1
410	одного и того	2	1
411	то в чем	1	1
412	а только в	1	1
413	того что в	1	1
414	бы оно было	1	1
415	только на то	1	1
416	для того что	1	1
417	смысл вещи есть	1	1
418	но ясно что	1	1
419	по своей структуре	1	1
420	о том кто	1	1
421	далеко не все	1	1
422	самой обыкновенной и	1	1
423	это совершенно неверно	2	1
424	таким образом что	2	1
425	что все эти	1	1
426	по себе отнюдь	2	1
427	и переходит в	1	1
428	она все же	1	1
429	итак если вещь	1	1
430	том о чем	1	1
431	сущность ни только	1	1
432	по этому предмету	1	1
433	говорили о смысле	1	1
434	смысл но не	2	1
435	необходимо чтобы его	1	1
436	в самой же	1	1
437	мы не знаем	1	1
438	самое большее что	1	1
439	и ничего не	2	1
440	что человек есть	1	1
441	не есть сама	1	1
442	да и то	2	1
443	в истории философии	2	1
444	и можно ли	1	1
445	но можно ли	2	1
446	что же нужно	1	1
447	но раз уж	1	1
448	только потому что	3	1
449	то ни другое	1	1
450	не только потому	1	1
451	следовательно вообще не	1	1
452	даже и в	3	1
453	и того же	2	1
454	является не просто	2	1
455	потому что оно	2	1
456	а потому что	1	1
457	в этом случае	6	1
458	и что такое	4	1
459	при современном состоянии	3	1
460	живого существа к	1	1
461	образ сливаются в	1	1
462	уже это одно	1	1
463	но в то	1	1
464	а в том	1	1
465	отличаться от всего	1	1
466	ни на что	1	1
467	они вовсе не	2	1
468	в действительности не	1	1
469	не может а	1	1
470	о смысловой структуре	1	1
471	по самому своему	2	1
472	и уж тем	5	1
473	мы должны сказать	2	1
474	было бы мало	2	1
475	не менее сущность	1	1
476	представьте себе что	1	1
477	а еще и	1	1
478	сказать что тут	1	1
479	хотя бы один	1	1
480	этом смысле и	2	1
481	в зависимости от	1	1
482	самого себя и	1	1
483	также и то	4	1
484	сих пор мы	3	1
485	не может обойтись	1	1
486	по себе и	2	1
487	мы сказали что	1	1
488	тем что она	1	1
489	то что для	1	1
490	с тем что	2	1
491	ни то ни	1	1
492	этого предмета который	1	1
493	нужно помнить что	1	1
494	том что и	1	1
495	то же самое	9	1
496	но как раз	2	1
497	ни при каких	1	1
498	не важно для	1	1
499	правильно или неправильно	1	1
500	не имеют никакого	1	1
501	она не есть	1	1
502	и не подозревает	1	1
503	уже по одному	1	1
504	мы без труда	1	1
505	самом же деле	1	1
506	уж тем более	6	1
507	та или иная	1	1
508	что может быть	3	1
509	то обстоятельство что	1	1
510	и что он	1	1
511	имеют свой собственный	1	1
512	же есть не	1	1
513	на самом же	1	1
514	но ясно также	1	1
515	свой смысл и	1	1
516	на первый план	3	1
517	вместе с развитием	1	1
518	и следовательно вообще	1	1
519	а если оно	1	1
520	пусть хотя бы	2	1
521	допустим что мы	1	1
522	перевести на язык	1	1
523	а это значит	1	1
524	вещи есть и	1	1
525	а не что-нибудь	1	1
526	является одним из	1	1
527	не то что	2	1
528	относится к смысловой	1	1
529	предстают перед нами	1	1
530	д все это	1	1
531	вопросом о том	1	1
532	не больше как	1	1
533	на эту тему	2	1
534	тот или иной	3	1
535	тоже никуда не	1	1
536	это было бы	2	1
537	те или иные	1	1
538	в настоящий момент	1	1
539	или хотя бы	2	1
540	с большим трудом	2	1
541	еще и потому	1	1
542	только впервые и	1	1
543	еще ничего не	1	1
544	не существует это	2	1
545	и не может	1	1
546	мы уже сказали	1	1
547	а также и	2	1
548	в общей форме	1	1
549	вещи и ее	2	1
550	может быть и	5	1
