N	3gram	Voloshinov	DiskursI
102	во всех его	1	1
103	то или иное	2	1
104	одни и те	1	1
105	и приводит к	1	1
106	хотя бы и	2	1
107	в самом деле	10	1
108	в котором он	1	1
109	для того чтобы	3	1
110	и между различными	1	1
111	с ним в	1	1
112	при всей ее	1	1
113	обнаруживает себя в	1	1
114	говорит о том	1	1
115	для данного высказывания	1	1
116	могут восприниматься как	1	1
117	в таком случае	4	1
118	друг на друга	1	1
119	сам по себе	4	1
120	так и с	1	1
121	именно в этой	1	1
122	то что может	1	1
123	до сих пор	3	1
124	приходит к выводу	1	1
125	в себе самом	1	1
126	еще не знает	1	1
127	еще не сложилось	1	1
128	следует упускать из	1	1
129	в такой же	1	1
130	и на протяжении	1	1
131	иметь в виду	1	1
132	здесь имеет место	1	1
133	прежде всего к	3	1
134	в этом пункте	1	1
135	если и не	1	1
136	но прежде всего	1	1
137	между тем как	1	1
138	но для этого	1	1
139	не согласиться с	1	1
140	а потому и	3	1
141	и таким образом	1	1
142	в пределах одной	1	1
143	в душе человека	4	1
144	картины мира в	1	1
145	приходит в голову	1	1
146	есть не что	1	1
147	но не в	1	1
148	одним из наиболее	2	1
149	как раз и	2	1
150	и все прочие	1	1
151	или по крайней	1	1
152	вовсе не является	1	1
153	но все же	1	1
154	в другом месте	2	1
155	на этом пути	1	1
156	к этому времени	2	1
157	мысль о возможности	1	1
158	или во всяком	1	1
159	из того что	1	1
160	имея в виду	1	1
161	говорит об этом	1	1
162	внешней и внутренней	1	1
163	прежде всего на	1	1
164	лежат в основе	1	1
165	во второй половине	1	1
166	точку зрения но	1	1
167	но в отличие	1	1
168	какую бы то	1	1
169	ситуации в которой	1	1
170	всякое конкретное высказывание	1	1
171	все тот же	2	1
172	равно как и	2	1
173	если это не	1	1
174	и те же	1	1
175	и только в	1	1
176	его таким образом	1	1
177	речевой деятельности человека	1	1
178	заключается в том	2	1
179	позицию по отношению	1	1
180	но она не	1	1
181	может быть все	1	1
182	а иногда и	1	1
183	роль в этой	1	1
184	суть такие же	1	1
185	в себе и	1	1
186	но в целом	1	1
187	в целом ряде	1	1
188	в котором они	1	1
189	того и другого	1	1
190	следует заметить что	1	1
191	и того и	1	1
192	во всех основных	1	1
193	своего исторического существования	1	1
194	и один из	1	1
195	хотя и не	1	1
196	от начала и	1	1
197	что к этому	1	1
198	что всякое конкретное	1	1
199	но в такой	1	1
200	на самом деле	4	1
201	это как будто	1	1
202	в следующей главе	3	1
203	решающее значение для	1	1
204	не что иное	1	1
205	в этом утверждении	2	1
206	роль в этом	1	1
207	самых ранних лет	1	1
208	и должны быть	1	1
209	это новое качество	1	1
210	имеет дело только	1	1
211	мы не знаем	1	1
212	можно было бы	1	1
213	всегда может быть	1	1
214	заключается в выявлении	1	1
215	только потому что	1	1
216	так и его	1	1
217	во всех этих	1	1
218	дело только с	1	1
219	с самых ранних	1	1
220	к той же	1	1
221	том что он	2	1
222	и до конца	4	1
223	в своем собственном	1	1
224	том что с	1	1
225	как и ее	1	1
226	не могут быть	4	1
227	выходит за пределы	2	1
228	в его знаменитой	1	1
229	здесь в этом	1	1
230	так ли это?	1	1
231	что иное как	1	1
232	как бы в	1	1
233	как наука о	1	1
234	это и есть	2	1
235	во всех областях	2	1
236	оно может быть	1	1
237	нет и не	3	1
238	ни в чем	4	1
239	начала и до	1	1
