N	3gram	Vygotskiy_	StatiiOP
122	при таком положении	1	2
123	из которых складывается	1	2
124	не только по	1	2
125	сам по себе	2	2
126	внимание на то	2	2
127	тому что в	1	2
128	в свою очередь	3	2
129	он с самого	1	2
130	той или иной	2	2
131	вследствие того что	1	2
132	не могли быть	1	2
133	в полном смысле	1	2
134	заключалась в том	1	2
135	в наших глазах	4	2
136	тех пор пока	1	2
137	и в конце	2	2
138	не до конца	2	2
139	в которой он	2	2
140	он не может	1	2
141	сомнения в том	1	2
142	в настоящее время	1	2
143	до тех пор	1	2
144	на этот вопрос	1	2
145	отчета в том	1	2
146	с которыми он	1	2
147	нашло свое выражение	1	2
148	что если бы	1	2
149	как мы видели	7	2
150	в равной мере	2	2
151	так что в	2	2
152	и то что	5	2
153	тем что он	1	2
154	имеем дело с	1	2
155	но с другой	1	2
156	как и в	4	2
157	должны были бы	1	1
158	особенность заключается в	1	1
159	благодаря тому что	2	1
160	которыми он не	1	1
161	он говорит что	1	1
162	как увидим ниже	2	1
163	не являются чем-то	1	1
164	одинаковой степени и	1	1
165	нельзя было бы	1	1
166	то тем самым	1	1
167	в этом направлении	1	1
168	в одинаковой степени	2	1
169	никак не отражалось	1	1
170	в одну кучу	1	1
171	те отношения между	1	1
172	в определенном направлении	1	1
173	с первого взгляда	1	1
174	является как раз	1	1
175	в большинстве случаев	2	1
176	никто не станет	1	1
177	по сравнению с	20	1
178	была бы совершенно	1	1
179	в ответ на	1	1
180	конечно не могли	1	1
181	получить ответ на	1	1
182	по пути к	1	1
183	в самом начале	5	1
184	то что с	1	1
185	него и для	1	1
186	сих пор в	1	1
187	в собственном смысле	4	1
188	поэтому она не	1	1
189	в том и	3	1
190	с этой точки	4	1
191	ни одно из	1	1
192	его отношение к	1	1
193	в начале своего	1	1
194	этому поводу в	1	1
195	для себя и	2	1
196	и потому недостаточно	1	1
197	может быть общим	1	1
198	что этот шаг	1	1
199	том и другом	2	1
200	оставляет никаких сомнений	1	1
201	не представляет собой	2	1
202	потому что в	1	1
203	друг от друга	3	1
204	тогда когда мы	1	1
205	и то же	3	1
206	но и он	1	1
207	целый ряд новых	1	1
208	совершенно очевидно что	2	1
209	в классической форме	1	1
210	сущности говоря все	1	1
211	в одной и	3	1
212	у нее есть	2	1
213	не потому что	1	1
214	в силе и	1	1
215	с которым мы	1	1
216	нужно было бы	2	1
217	но и вообще	1	1
218	как правило к	1	1
219	таким образом если	1	1
220	может быть не	1	1
221	возникает целый ряд	1	1
222	значение в истории	1	1
223	в такой же	3	1
224	смысле этого слова	4	1
225	и могут быть	1	1
226	обращаю внимание на	1	1
227	является не менее	1	1
228	раз в этой	1	1
229	сторона этого вопроса	1	1
230	уже сказано выше	1	1
231	ясно что при	1	1
232	той и другой	3	1
233	вместо того чтобы	2	1
234	в двух случаях	1	1
235	имеем до сих	1	1
236	само по себе	1	1
237	тем обстоятельством что	2	1
238	речи в этом	2	1
239	и таким образом	1	1
240	надо сказать что	1	1
241	в соответствии с	1	1
242	как бы он	1	1
243	не знает ни	1	1
244	по ту сторону	1	1
245	каждой из них	1	1
246	и по отношению	1	1
247	своем направлении и	1	1
248	с величайшим трудом	1	1
249	и тогда он	1	1
250	чтобы получить ответ	1	1
251	но и по	1	1
252	потому что не	1	1
253	каждой из этих	2	1
254	на одно из	2	1
255	в высшей степени	1	1
256	что с точки	1	1
257	для нас более	1	1
258	в пределах данной	1	1
259	ни у одного	1	1
260	это значит что	1	1
261	на этом пути	1	1
262	у нас и	1	1
263	пользу того что	1	1
264	то в области	1	1
265	совершенно правильно и	1	1
266	но так как	1	1
267	собственном смысле этого	3	1
268	и не может	2	1
269	мы имеем дело	2	1
270	отличается тем что	1	1
271	того чтобы показать	1	1
272	пришел к выводу	1	1
273	того что он	1	1
274	и все вместе	1	1
275	и в речи	2	1
276	то что было	1	1
277	не оставляет никаких	1	1
278	является не случайным	1	1
279	находит свое выражение	3	1
280	то что она	1	1
281	к действительности и	1	1
282	друг к другу	3	1
283	задача заключалась в	1	1
284	а в начале	1	1
285	в значительной мере	2	1
286	и во всяком	1	1
287	что то что	1	1
288	котором мы привыкли	1	1
289	она исходит из	1	1
290	обратил внимание на	1	1
291	в каждой из	1	1
292	не отдает себе	1	1
293	все что мы	3	1
294	и может быть	1	1
295	так как по	1	1
296	от того что	2	1
297	речи не является	1	1
298	время как в	1	1
299	говоря все это	1	1
300	там где они	2	1
301	знак равенства между	1	1
302	выйти за пределы	1	1
303	несет на себе	1	1
304	ни в какой	2	1
305	этом случае и	1	1
306	и именно в	1	1
307	а не по	1	1
308	и в отношении	1	1
309	этой точки зрения	4	1
310	но и не	3	1
311	более что этот	1	1
312	если таким образом	2	1
313	к выводу что	3	1
314	и той же	5	1
315	но разве это	1	1
316	на основе внутренней	1	1
317	в этом и	2	1
318	той же мере	2	1
319	что совершается в	1	1
320	смотреть как на	1	1
321	не к тому	1	1
322	что в момент	1	1
323	не может жить	1	1
324	только и могут	2	1
325	в пользу того	1	1
326	что с самого	1	1
327	точки зрения своей	1	1
328	как в ее	1	1
329	то что совершается	1	1
330	мы видели выше	1	1
331	в сущности говоря	6	1
332	не только к	1	1
333	одно из самых	1	1
334	что в будущем	1	1
335	приводит к тому	3	1
336	что мы снова	1	1
337	именно в этом	3	1
338	и во втором	1	1
339	одно и то	3	1
340	это не может	1	1
341	содержит в себе	4	1
342	одной и той	5	1
343	и притом в	1	1
344	давая себе труда	1	1
345	если бы все	2	1
346	ту мысль что	1	1
347	которая кстати сказать	1	1
348	ли нуждается в	1	1
349	не давая себе	1	1
350	но именно в	1	1
351	и что в	1	1
352	же как и	3	1
353	не могут быть	3	1
354	в этом вопросе	2	1
355	то что для	2	1
356	может быть выражено	3	1
357	представление о том	2	1
358	для него и	1	1
359	и без всяких	1	1
360	одновременно и в	1	1
361	переход к новым	1	1
362	с которыми мы	2	1
363	что несмотря на	1	1
364	себе и в	1	1
365	точки зрения как	1	1
366	того чтобы получить	1	1
367	сих пор мы	1	1
368	также и в	1	1
369	нет как и	1	1
370	с ней в	1	1
371	могут быть установлены	1	1
372	сказать что мы	1	1
373	потому что они	2	1
374	в каждом данном	1	1
375	на первом месте	1	1
376	в своем направлении	1	1
