N	2gram	Vygotskiy_	Mirosoze
285	и можно	1	4
286	будто бы	3	4
287	была в	2	4
288	тому что	10	4
289	время как	6	4
290	себе и	1	4
291	в чем	3	4
292	человека а	1	4
293	а с	4	4
294	так что	10	4
295	мысль что	4	4
296	и что	29	4
297	своего духа	1	4
298	и никогда	2	4
299	и по	2	4
300	от всякого	1	4
301	его с	1	4
302	тогда когда	2	4
303	для них	1	4
304	ни в	6	4
305	и тот	1	4
306	с ней	1	4
307	в начале	1	4
308	оно есть	2	4
309	то время	4	4
310	как о	1	4
311	от его	1	4
312	никто не	1	4
313	к другому	1	4
314	к которой	1	4
315	по сравнению	1	4
316	и тогда	1	4
317	народа и	1	4
318	и до	4	4
319	в истории	3	4
320	он должен	2	4
321	как к	6	4
322	может не	1	4
323	мы не	7	4
324	одна и	2	4
325	он до	2	4
326	все равно	1	4
327	у всех	4	4
328	все эти	7	4
329	есть в	3	4
330	по своему	6	4
331	не все	1	4
332	судьбе человека	1	4
333	свою противоположность	1	4
334	значит что	2	4
335	и их	2	4
336	это была	1	4
337	заключает в	1	4
338	от того	1	4
339	место в	6	4
340	и только	8	4
341	любви и	1	4
342	иное как	1	4
343	является в	1	3
344	в душе	1	3
345	и всю	2	3
346	это лишь	1	3
347	который должен	1	3
348	против него	1	3
349	это значит	4	3
350	о чем	1	3
351	к системе	1	3
352	в виду	6	3
353	стоит в	2	3
354	мысль о	1	3
355	принадлежат к	1	3
356	все же	10	3
357	но у	1	3
358	то это	5	3
359	в этот	1	3
360	одной и	4	3
361	в одном	9	3
362	и когда	8	3
363	превращается в	1	3
364	конечно не	6	3
365	не вполне	1	3
366	можно ли	1	3
367	с другим	2	3
368	то чтобы	2	3
369	есть по	2	3
370	к этому	5	3
371	не принадлежит	1	3
372	не видел	1	3
373	и еще	2	3
374	в состоянии	1	3
375	хотя и	1	3
376	души и	1	3
377	одним из	2	3
378	не остается	1	3
379	и жизнь	1	3
380	же как	3	3
381	но когда	2	3
382	во всех	4	3
383	о себе	1	3
384	всю свою	2	3
385	в наше	2	3
386	между тем	10	3
387	эти слова	5	3
388	к этим	2	3
389	и тем	4	3
390	и та	3	3
391	должны были	2	3
392	он слишком	1	3
393	с которым	2	3
394	раньше чем	1	3
395	и самый	2	3
396	были бы	5	3
397	мире и	1	3
398	и самое	1	3
399	ближе к	1	3
400	котором не	1	3
401	жизни а	1	3
402	со всеми	2	3
403	с таким	4	3
404	их и	1	3
405	и будет	1	3
406	он хотел	1	3
407	о судьбе	1	3
408	как не	3	3
409	к его	2	3
410	ли он	4	3
411	сравнению с	1	3
412	не до	2	3
413	только одно	3	3
414	на гибель	2	3
415	роль в	2	3
416	это все	2	3
417	и поэтому	3	3
418	когда в	4	3
419	его нельзя	1	3
420	своему значению	2	3
421	только один	2	3
422	и ложное	1	3
423	которую он	2	3
424	и той	4	3
425	что же	3	3
426	она может	4	3
427	тому как	1	3
428	принадлежит к	3	3
429	в трагедии	5	3
430	всякий раз	6	3
431	на этот	2	3
432	он может	2	3
433	всяком случае	6	3
434	из него	4	3
435	же он	1	3
436	обратиться к	4	3
437	литературы и	1	3
438	из этой	2	3
439	поэтому он	2	3
440	и то	10	3
441	что оно	5	3
442	и всякий	2	3
443	нет ни	1	3
444	это был	2	3
445	для нас	14	3
446	она никогда	1	3
447	ведь это	1	3
448	но с	2	3
449	от всех	1	3
450	а к	2	3
451	и эта	3	3
452	долгое время	1	3
453	говорят о	1	3
454	он никогда	1	3
455	со своей	3	3
456	на его	2	3
457	об этом	4	3
458	ему как	1	3
459	ее он	1	3
460	с гениальной	1	3
461	этой трагедии	2	3
462	в самых	1	3
463	очень существенное	1	3
464	а от	1	3
465	что всякий	2	3
466	мы должны	3	3
467	не с	2	3
468	и всегда	2	3
469	и много	1	3
470	человека это	1	3
471	ничего подобного	2	3
472	и ничего	2	3
473	но для	1	3
474	с которой	1	2
475	с которыми	2	2
476	что если	6	2
477	ко второй	2	2
478	он считает	2	2
479	она всегда	1	2
480	из всех	3	2
481	тем как	1	2
482	не столько	1	2
483	его от	1	2
484	что наш	1	2
485	по себе	5	2
486	и сам	1	2
487	о мире	2	2
488	или от	2	2
489	новый свет	1	2
490	на свою	2	2
491	только можно	1	2
492	уже на	1	2
493	и страсть	1	2
494	много раз	2	2
495	более и	4	2
496	так это	1	2
497	к самому	4	2
498	не менее	1	2
499	только для	3	2
500	если в	2	2
501	с необычайной	5	2
502	не могли	5	2
503	в действительности	3	2
504	света и	1	2
505	и мысли	1	2
506	своей природе	1	2
507	в глаза	3	2
508	у самого	1	2
509	и своим	2	2
510	и другой	1	2
511	из себя	3	2
512	между двумя	3	2
513	когда она	4	2
514	но они	2	2
515	от своей	1	2
516	много в	2	2
517	она означает	1	2
518	с другой	8	2
519	его была	1	2
520	ни одного	1	2
521	под ним	1	2
522	нас на	2	2
523	ее как	1	2
524	во всей	3	2
525	оказывается что	2	2
526	не будут	1	2
527	того же	4	2
528	то в	1	2
529	такой степени	3	2
530	него как	1	2
531	такого рода	1	2
532	она в	4	2
533	начала и	2	2
534	это я	1	2
535	и чрезвычайно	1	2
536	любит и	1	2
537	после этого	5	2
538	что такое	2	2
539	и нужно	1	2
540	это верно	2	2
541	этими двумя	2	2
542	есть еще	1	2
543	что отрицает	1	2
544	связи с	2	2
545	не о	1	2
546	а за	1	2
547	исходит от	1	2
548	пути и	1	2
549	дано в	4	2
550	чтобы заставить	1	2
551	свет и	1	2
552	между ними	1	2
553	и именно	1	2
554	если я	1	2
555	был не	2	2
556	достигает своего	1	2
557	в смысле	1	2
558	что их	1	2
559	на которую	2	2
560	борьба двух	1	2
561	совершенно другой	4	2
562	могли бы	6	2
563	смысл и	8	2
564	и чтобы	1	2
565	можно сделать	1	2
566	от которых	2	2
567	что эта	8	2
568	сострадания к	1	2
569	нем же	1	2
570	верно и	1	2
571	когда мы	5	2
572	она была	5	2
573	среды и	1	2
574	и каждый	2	2
575	столь же	5	2
576	о своей	1	2
577	бы быть	2	2
578	что без	1	2
579	человека когда	1	2
580	его к	2	2
581	а как	1	2
582	во время	4	2
583	в мысли	1	2
584	и ее	4	2
585	наше время	2	2
586	могут понять	1	2
587	над ними	1	2
588	что бог	1	2
589	и который	2	2
590	своей страстной	1	2
591	с такой	7	2
592	своих героев	4	2
593	образа и	1	2
594	большую роль	1	2
595	была бы	5	2
596	имеет с	1	2
597	в сущности	16	2
598	сам по	2	2
599	он на	1	2
600	от этой	2	2
601	находятся в	2	2
602	разного рода	1	2
603	подобно тому	1	2
604	если не	1	2
605	самом деле	33	2
606	от своего	2	2
607	их в	4	2
608	и действительно	2	2
609	том смысле	2	2
610	мир который	1	2
611	существует не	1	2
612	к какому	1	2
613	он ведет	2	2
614	в каком	8	2
615	дальше и	1	2
616	своей жизни	2	2
617	бросается в	2	2
618	самое главное	1	2
619	того самого	1	2
620	же я	1	2
621	который с	1	2
622	что мы	6	2
623	не имеют	4	2
624	ней есть	1	2
625	на той	2	2
626	относится к	2	2
627	быть не	2	2
628	на два	1	2
629	мы хотели	1	2
630	этот случай	2	2
631	и уже	5	2
632	то все	1	2
633	но сам	2	2
634	и об	1	2
635	обнаруживается в	1	2
636	смысл в	1	2
637	не потому	1	2
638	целый ряд	6	2
639	будет уже	1	2
640	дано было	1	2
641	он все	4	2
642	бы сказать	4	2
643	мире в	2	2
644	он мог	1	2
645	этого слова	5	2
646	правда в	1	2
647	бы его	2	2
648	которому он	1	2
649	силы но	1	2
650	нас не	1	2
651	который может	1	2
652	тому чтобы	4	2
653	ни к	1	2
654	этом отношении	1	2
655	он и	1	2
656	о нем	2	2
657	тут не	1	2
658	ее в	7	2
659	на самом	3	2
660	имел в	1	2
661	на одной	1	2
662	когда говорил	1	2
663	смысле этого	5	2
664	основана на	1	2
665	в повести	2	2
666	свои мысли	1	2
667	в свои	1	2
668	что ничего	2	2
669	но эта	3	2
670	и разрешается	1	2
671	о жизни	1	2
672	он один	1	2
673	которое было	1	2
674	в обычном	2	2
675	и без	2	2
676	в какой	8	2
677	в уме	1	2
678	есть только	3	2
679	перед собой	2	2
680	к своему	2	2
681	как ее	1	2
682	как люди	1	2
683	нисколько не	3	2
684	это было	4	2
685	не бывало	1	2
686	для нашей	3	2
687	бы ни	1	2
688	бы это	5	2
689	о такой	1	2
690	ко всему	1	2
691	и хочет	1	2
692	и других	5	2
693	религиозным и	1	2
694	с какой-то	1	2
695	это совершенно	2	2
696	он принадлежит	1	2
697	ни один	1	2
698	не по	3	2
699	характерно для	1	2
700	к тем	3	2
701	образа в	1	2
702	тем самым	4	2
703	можно найти	2	2
704	на всю	2	2
705	у нее	2	2
706	и часто	2	2
707	и о	6	2
708	не иметь	1	2
709	что за	4	2
710	в понимании	1	2
711	в плане	4	2
712	них нет	1	2
713	которые в	1	2
714	бы он	1	2
715	это означает	1	2
716	тот и	1	2
717	очень трудно	2	2
718	все более	4	2
719	хотя он	1	2
720	и новые	1	2
721	душевной жизни	1	2
722	противоречии с	1	2
723	в каком-то	1	2
724	им не	1	2
725	не надо	2	2
726	начинает с	3	2
727	момент его	1	2
728	в сложном	1	1
729	в отношения	1	1
730	это на	1	1
731	вот это	1	1
732	на так	1	1
733	для всех	2	1
734	которая была	1	1
735	дело все	1	1
736	борется и	1	1
737	никогда и	1	1
738	не нужна	1	1
739	со всем	2	1
740	только что	10	1
741	и трагедии	1	1
742	творчества в	1	1
743	влияния и	1	1
744	точно мы	1	1
745	склонен думать	2	1
746	вне литературы	1	1
747	степени как	1	1
748	близко знавший	1	1
749	лицо все	1	1
750	смысл который	1	1
751	очень важно	1	1
752	даже в	2	1
753	вместо людей	1	1
754	понять это	1	1
755	он видит	2	1
756	этот момент	1	1
757	не имевший	1	1
758	или нет	1	1
759	шекспира и	2	1
760	это обычно	1	1
761	послужило поводом	1	1
762	говорит о	6	1
763	сам автор	5	1
764	это имело	1	1
765	и рядом	1	1
766	требует от	1	1
767	может нас	1	1
768	от этих	1	1
769	другой стороны	5	1
770	из ее	2	1
771	но что	3	1
772	всей ее	2	1
773	есть высшая	1	1
774	могу поверить	1	1
775	с действительностью	1	1
776	связь с	5	1
777	этим объясняется	1	1
778	как они	2	1
779	но все	2	1
780	вот что	1	1
781	имеет для	1	1
782	русской поэзии	2	1
783	из нее	3	1
784	каким образом	1	1
785	бы каждый	1	1
786	из всего	3	1
787	еще иметь	1	1
788	и другим	1	1
789	двумя противоположными	1	1
790	случае если	4	1
791	похож на	1	1
792	начинается с	1	1
793	и вокруг	1	1
794	которой она	1	1
795	всегда в	1	1
796	их из	1	1
797	а именно	1	1
798	быть скрыта	1	1
799	с истиной	1	1
800	на эту	2	1
801	ставит нас	1	1
802	жизни ее	2	1
803	может существовать	1	1
804	что действие	1	1
805	концу и	2	1
806	почему это	1	1
807	в великий	1	1
808	в природе	1	1
809	рассказывает о	3	1
810	по своим	2	1
811	интересно что	3	1
812	дело которое	1	1
813	они как	2	1
814	в это	1	1
815	речь идет	7	1
816	жизни которое	1	1
817	себе заключает	1	1
818	лет но	1	1
819	ней как	1	1
820	людей с	1	1
821	определяется не	1	1
822	им о	1	1
823	казалось бы	7	1
824	моменты в	1	1
825	понять как	1	1
826	он доходит	1	1
827	и высшее	1	1
828	и того	1	1
829	тем в	3	1
830	над собой	1	1
831	действительность а	1	1
832	он изображает	1	1
833	и людей	1	1
834	от тех	1	1
835	выводит из	1	1
836	спокойным как	1	1
837	что этот	5	1
838	эти разговоры	1	1
839	существование и	1	1
840	имеет очень	1	1
841	заключены в	1	1
842	так для	1	1
843	этом мы	1	1
844	и формулировать	2	1
845	выходит из	1	1
846	одной стороны	6	1
847	ничто не	1	1
848	в другом	6	1
849	из жизни	1	1
850	порядком и	1	1
851	силой он	1	1
852	героев он	1	1
853	не причиняет	1	1
854	которых не	1	1
855	но вся	2	1
856	этой связи	1	1
857	если так	2	1
858	мы все	6	1
859	быть названо	1	1
860	что люди	1	1
861	говорить о	3	1
862	может служить	8	1
863	тогда оно	1	1
864	не одно	1	1
865	и при	1	1
866	мне не	1	1
867	которых она	2	1
868	существу своему	1	1
869	него было	1	1
870	а между	1	1
871	уже как	2	1
872	образами и	1	1
873	когда верит	1	1
874	уже и	1	1
875	на практике	1	1
876	же его	1	1
877	природы но	1	1
878	всего этого	3	1
879	дело и	3	1
880	к ним	3	1
881	как на	9	1
882	на наших	2	1
883	с именем	4	1
884	на внешние	1	1
885	наряду с	4	1
886	тех случаях	1	1
887	чтобы открыть	2	1
888	во времена	1	1
889	не иначе	2	1
890	наконец его	1	1
891	в зависимости	1	1
892	им жизнь	1	1
893	и вдруг	2	1
894	это что	1	1
895	жизнь без	1	1
896	для понимания	1	1
897	разговоры о	1	1
898	как толстой	1	1
899	на могиле	1	1
900	по поводу	1	1
901	у мужиков	1	1
902	кровь а	1	1
903	к ее	1	1
904	мережковского который	1	1
905	чем это	1	1
906	и становится	1	1
907	не то	7	1
908	действительно в	1	1
909	свое собственное	1	1
910	деле то	1	1
911	морали в	3	1
912	все мы	1	1
913	в массе	1	1
914	как океан	1	1
915	привело к	1	1
916	тебя и	1	1
917	от смысла	1	1
918	она и	2	1
919	обычном смысле	1	1
920	о двух	1	1
921	совершенно противоположен	1	1
922	под маской	3	1
923	толстого и	1	1
924	произведения и	1	1
925	этом все	1	1
926	это будет	3	1
927	но тот	1	1
928	указать на	3	1
929	очень далеко	1	1
930	с одной	7	1
931	от обезьяны	1	1
932	он к	1	1
933	мы читаем	4	1
934	а тот	1	1
935	еще больше	1	1
936	конца в	1	1
937	вся сила	1	1
938	героев которые	1	1
939	есть его	1	1
940	с точки	11	1
941	тогда и	1	1
942	то для	1	1
943	всех остальных	2	1
944	а ведь	1	1
945	не понимать	1	1
946	которого он	1	1
947	от начала	2	1
948	что самая	3	1
949	узнать в	1	1
950	в тот	1	1
951	при чем	2	1
952	часто он	1	1
953	они будут	1	1
954	тому который	1	1
955	так не	1	1
956	своего пути	1	1
957	вокруг себя	1	1
958	ли можно	1	1
959	видит в	3	1
960	в самые	1	1
961	мог сказать	1	1
962	показать в	1	1
963	что составляет	1	1
964	как же	2	1
965	или не	3	1
966	на себя	1	1
967	быть только	1	1
968	как его	1	1
969	неблагополучие в	1	1
970	этого события	2	1
971	точном смысле	3	1
972	в таком	6	1
973	на тот	1	1
974	так много	2	1
975	между этими	1	1
976	сходства с	1	1
977	как говорит	2	1
978	отличие от	1	1
979	в изображении	1	1
980	себя как	3	1
981	свои права	1	1
982	гибель и	1	1
983	слишком много	3	1
984	уже давно	3	1
985	больше и	3	1
986	вот на	1	1
987	в себя	1	1
988	в сторону	2	1
989	из одного	3	1
990	что как	4	1
991	в других	1	1
992	не производит	1	1
993	ли что	2	1
994	этого требует	1	1
995	жизнь не	1	1
996	формы в	2	1
997	это сам	1	1
998	под конец	1	1
999	же все	1	1
1000	материалом для	2	1
1001	своей книги	1	1
1002	всего напоминает	1	1
1003	может жить	1	1
1004	противоположении двух	1	1
1005	мысль на	1	1
1006	бы показать	1	1
1007	друг с	2	1
1008	такой связи	1	1
1009	не нашли	2	1
1010	ли это	3	1
1011	говорил о	3	1
1012	ответом на	4	1
1013	вся история	1	1
1014	мы уже	12	1
1015	или во	2	1
1016	люди как	1	1
1017	о прошлом	1	1
1018	все остальные	1	1
1019	когда я	3	1
1020	не пойдет	1	1
1021	с какой	1	1
1022	мы опять	1	1
1023	котором я	3	1
1024	ушел от	1	1
1025	не верить	1	1
1026	обогатил эту	1	1
1027	на самый	1	1
1028	действующих лиц	6	1
1029	кажется что	2	1
1030	другом и	2	1
1031	и этой	1	1
1032	все основные	1	1
1033	и смысла	1	1
1034	одним словом	2	1
1035	если же	3	1
1036	от одного	1	1
1037	все те	5	1
1038	при такой	2	1
1039	он признает	1	1
1040	в тех	5	1
1041	не могла	2	1
1042	почти всегда	3	1
1043	такая мысль	1	1
1044	сознания что	1	1
1045	в нас	7	1
1046	его жизнь	1	1
1047	развилась в	1	1
1048	но так	2	1
1049	этот вопрос	5	1
1050	решение вопроса	2	1
1051	вот в	1	1
1052	в историческом	1	1
1053	в нее	3	1
1054	достигает в	1	1
1055	над ним	2	1
1056	говорили что	1	1
1057	мы то	1	1
1058	не совпадает	2	1
1059	у которого	1	1
1060	то особенное	1	1
1061	могла бы	6	1
1062	другой смысл	2	1
1063	нас перед	1	1
1064	другому в	1	1
1065	мечтой о	1	1
1066	т п	7	1
1067	и глубоко	1	1
1068	человеческих отношений	1	1
1069	именно чтобы	1	1
1070	же самого	2	1
1071	природы и	1	1
1072	трагедии как	1	1
1073	показать что	13	1
1074	что для	6	1
1075	главным образом	6	1
1076	образ но	1	1
1077	его стороны	1	1
1078	это приводит	1	1
1079	это делает	2	1
1080	он сказал	4	1
1081	о его	2	1
1082	совершенно чужда	1	1
1083	было дано	1	1
1084	них не	1	1
1085	он даже	1	1
1086	что может	1	1
1087	и почему	2	1
1088	у разных	1	1
1089	весь свой	1	1
1090	в силу	2	1
1091	и направляет	1	1
1092	из трагедии	1	1
1093	другой не	1	1
1094	приходилось бы	1	1
1095	же мы	2	1
1096	есть все	2	1
1097	которым это	1	1
1098	из этого	10	1
1099	то вы	1	1
1100	слова как	3	1
1101	что кроме	2	1
1102	показывает что	4	1
1103	все внешние	1	1
1104	в угол	3	1
1105	независимо от	2	1
1106	с ее	5	1
1107	всех этих	2	1
1108	можно с	1	1
1109	и чем	3	1
1110	иначе не	1	1
1111	имеет свою	1	1
1112	я только	1	1
1113	ко всякому	1	1
1114	я сам	1	1
1115	люди вдруг	1	1
1116	искусства в	1	1
1117	что до	2	1
1118	пришел к	1	1
1119	жизни для	1	1
1120	почему он	4	1
1121	быть он	1	1
1122	сплошь и	1	1
1123	построен так	1	1
1124	и неправды	1	1
1125	слова это	1	1
1126	если вы	1	1
1127	превращена в	1	1
1128	нет на	1	1
1129	теперь я	1	1
1130	его со	1	1
1131	порядка и	1	1
1132	в окончательном	1	1
1133	вверх от	1	1
1134	за ним	1	1
1135	как с	2	1
1136	от самой	1	1
1137	к трагедии	1	1
1138	к одной	1	1
1139	свету я	1	1
1140	в час	1	1
1141	он придает	1	1
1142	мы чувствуем	1	1
1143	мы из	1	1
1144	исключительно с	1	1
1145	и из	1	1
1146	никак не	12	1
1147	из тех	1	1
1148	в другой	1	1
1149	что сам	2	1
1150	ответ на	1	1
1151	с тобой	1	1
1152	с каждым	2	1
1153	закон и	1	1
1154	смысла в	1	1
1155	за это	1	1
1156	не на	1	1
1157	нас от	2	1
1158	один человек	2	1
1159	и форм	1	1
1160	сказать с	1	1
1161	из писателей	1	1
1162	внутренние противоречия	1	1
1163	вместо того	3	1
1164	все то	15	1
1165	не более	3	1
1166	у меня	2	1
1167	совершенно разные	1	1
1168	имеет значение	1	1
1169	мы говорим	1	1
1170	заключается в	13	1
1171	когда дело	1	1
1172	с целью	1	1
1173	эта жизнь	1	1
1174	он будет	2	1
1175	в романе	2	1
1176	у гоголя	1	1
1177	справедливо но	1	1
1178	можно назвать	2	1
1179	к которым	7	1
1180	самый характер	1	1
1181	как момент	1	1
1182	для мысли	1	1
1183	что такой	2	1
1184	в слове	1	1
1185	и т	19	1
1186	души все	1	1
1187	есть на	1	1
1188	к героям	1	1
1189	который я	1	1
1190	который не	7	1
1191	зависимости от	1	1
1192	слабые люди	1	1
1193	а под	2	1
1194	это вдруг	1	1
1195	знает что	1	1
1196	на их	3	1
1197	всей своей	1	1
1198	ничего общего	3	1
1199	слова о	1	1
1200	в словах	2	1
1201	ведет нас	1	1
1202	нему и	1	1
1203	было у	1	1
1204	такова природа	1	1
1205	мораль есть	1	1
1206	слова для	1	1
1207	все они	3	1
1208	который он	1	1
1209	не подходит	1	1
1210	ни на	1	1
1211	признать что	2	1
1212	что теперь	1	1
1213	и ясно	2	1
1214	не является	2	1
1215	истории не	1	1
1216	значение не	1	1
1217	он требует	1	1
1218	уже из	6	1
1219	вопрос можно	1	1
1220	смерти и	1	1
1221	для всякой	1	1
1222	и везде	1	1
1223	и добродетели	1	1
1224	соединяются в	2	1
1225	и заключается	1	1
1226	то и	3	1
1227	он еще	1	1
1228	все точно	1	1
1229	жизни который	1	1
1230	жалости и	1	1
1231	себя еще	1	1
1232	за ней	2	1
1233	вызывает в	1	1
1234	но под	1	1
1235	тех пор	2	1
1236	весь был	1	1
1237	остается только	1	1
1238	и вся	2	1
1239	с большей	1	1
1240	не могло	1	1
1241	страстей и	1	1
1242	в которую	3	1
1243	приводит в	1	1
1244	вступает в	1	1
1245	одна сторона	1	1
1246	этого как	3	1
1247	котором она	1	1
1248	к делу	1	1
1249	вслед за	4	1
1250	на примере	3	1
1251	идет не	1	1
1252	он по	1	1
1253	мировой литературе	1	1
1254	весь смысл	2	1
1255	ждет лишь	1	1
1256	в совершенно	3	1
1257	подходит и	1	1
1258	это имеет	2	1
1259	ровно в	1	1
1260	лишь бы	1	1
1261	и проще	1	1
1262	и наоборот	1	1
1263	в обществе	1	1
1264	как будет	1	1
1265	прямой линии	3	1
1266	несмотря на	7	1
1267	гениальной силой	1	1
1268	нашла себе	1	1
1269	имеем в	3	1
1270	и начал	2	1
1271	в отличие	1	1
1272	ней по	1	1
1273	и делается	1	1
1274	на две	3	1
1275	видим в	2	1
1276	указывают на	2	1
1277	ее не	3	1
1278	тем же	1	1
1279	пойдет и	1	1
1280	части его	1	1
1281	него все	1	1
1282	конца и	1	1
1283	тот самый	1	1
1284	могут они	2	1
1285	бы свою	1	1
1286	из первых	1	1
1287	имеют своей	1	1
1288	в глазах	1	1
1289	яснее и	1	1
1290	событие в	2	1
1291	относился к	1	1
1292	к новой	1	1
1293	и значит	1	1
1294	а вовсе	2	1
1295	видел в	1	1
1296	получить от	1	1
1297	в мировой	1	1
1298	его более	1	1
1299	материал и	2	1
1300	все с	1	1
1301	как все	4	1
1302	с него	1	1
1303	не из	1	1
1304	двух планов	2	1
1305	точку зрения	1	1
1306	моментов в	1	1
1307	мы выходим	1	1
1308	он рассказывает	1	1
1309	подойти к	1	1
1310	и смерти	3	1
1311	этого нового	1	1
1312	формы и	1	1
1313	ясно для	1	1
1314	важное место	1	1
1315	уже с	2	1
