N	3gram	Voloshinov	Dialekti
117	не только в	2	3
118	с самого начала	9	3
119	и должно быть	1	3
120	же как и	2	3
121	и в нем	1	3
122	что же такое	1	3
123	и пр –	1	3
124	лежит в основе	2	3
125	но ведь это	1	2
126	было бы в	1	2
127	прежде всего –	1	2
128	момент – в	1	2
129	в собственном смысле	2	2
130	хотя бы и	1	2
131	в жизни и	1	2
132	друг от друга	1	2
133	и пр и	5	2
134	дело вовсе не	1	2
135	друг с другом	2	2
136	так же нелепо	1	2
137	не имеет значения	1	2
138	прежде всего необходимо	1	2
139	мы живем и	1	2
140	в отношении к	7	2
141	теперь мы должны	2	2
142	но они не	1	2
143	при этом условии	2	2
144	точки зрения в	1	2
145	в последнее время	1	2
146	с ними как	1	2
147	из всего этого	1	2
148	хотя бы только	1	2
149	не менее в	1	2
150	оно – не	1	2
151	возможно лишь в	1	2
152	но что же	1	2
153	или хотя бы	2	2
154	существует таким образом	2	2
155	в свою очередь	5	2
156	никогда не будет	1	2
157	к чему не	1	2
158	и если есть	1	2
159	в ее основе	1	2
160	все то же	1	2
161	ничего не имеет	1	2
162	в сущности это	1	2
163	не с точки	1	2
164	это – чисто	1	2
165	мы уже сказали	1	2
166	и не в	3	2
167	мы как раз	1	2
168	нем нет никакого	1	2
169	вещь или процесс	1	2
170	не имеет общего	1	2
171	тот или иной	2	2
172	дело в том	1	2
173	мы не видим	1	2
174	– одна из	3	2
175	вопрос о том	2	2
176	выражение может быть	1	2
177	в себе не	1	2
178	не зависит от	1	2
179	и в том	1	2
180	мы только что	1	2
181	и пр в	4	2
182	и вовсе не	1	2
183	в широком смысле	2	2
184	никогда не может	1	2
185	ни к чему	1	2
186	не должна быть	1	2
187	жизни и в	1	2
188	теперь мы можем	1	2
189	противостоят друг другу	1	1
190	тех пор пока	2	1
191	чтобы убедиться в	1	1
192	не понимают и	1	1
193	это вполне понятно	2	1
194	другом и не	1	1
195	– это та	2	1
196	а не иначе	1	1
197	в нашем случае	1	1
198	различие внутреннего и	1	1
199	здесь говорить о	1	1
200	это далеко не	1	1
201	вполне понятно что	4	1
202	точка зрения на	1	1
203	выражение но и	1	1
204	если только оно	1	1
205	для этого необходимо	1	1
206	в применении к	1	1
207	до известной степени	2	1
208	в своей душе	1	1
209	точки зрения не	2	1
210	как бы реально	1	1
211	и отличается от	1	1
212	не менее чем	1	1
213	принимая во внимание	1	1
214	и в другом	1	1
215	постоянно имеет место	1	1
216	ничего не доказывает	1	1
217	можно прямо сказать	1	1
218	точки зрения так	1	1
219	отсюда следует что	5	1
220	так и от	3	1
221	взятая сама по	1	1
222	в учении о	1	1
223	и пр но	2	1
224	и неотделим от	2	1
225	неотделим от нее	1	1
226	тот же самый	1	1
227	самом деле если	2	1
228	рано или поздно	2	1
229	по природе своей	1	1
230	для себя и	1	1
231	только при условии	1	1
232	и не имеет	1	1
233	понимания ни в	1	1
234	во втором случае	1	1
235	дополняют друг друга	2	1
236	их точки зрения	2	1
237	увидим в дальнейшем	1	1
238	во многих отношениях	1	1
239	этого совершенно не	1	1
240	почти исключительно в	1	1
241	приходится говорить об	1	1
242	но при этом	2	1
243	так а не	1	1
244	если бы они	1	1
245	он совершенно не	1	1
246	если бы это	2	1
247	это еще слишком	1	1
248	в первом случае	3	1
249	не чем иным	1	1
250	в особенности же	1	1
251	было так то	1	1
252	нуждаются ни в	1	1
253	мы переходим к	1	1
254	а в слове	1	1
255	от нее это	1	1
256	как бы по	1	1
257	независимо от того	1	1
258	ничего не видят	1	1
259	точки зрения –	1	1
260	он исходит из	1	1
261	не знает ни	2	1
262	нет ничего что	2	1
263	самом деле ничего	1	1
264	в отличие от	7	1
265	так и из	1	1
266	а в том	1	1
267	не существует ни	1	1
268	но всегда и	1	1
269	чем иным как	1	1
270	то ни было	11	1
271	с их точки	1	1
272	как мы уже	3	1
273	и в основе	1	1
274	и как он	1	1
275	и вопрос о	1	1
276	и остается только	1	1
277	обладает не только	1	1
278	в конечном счете	1	1
279	наука до сих	1	1
280	как же может	1	1
281	вопрос – в	1	1
282	и не дает	1	1
283	прямо сказать что	1	1
284	и делает его	1	1
285	допустим что мы	1	1
286	быть и для	1	1
287	пр и пр	5	1
288	не нуждаются ни	1	1
289	между внутренним и	1	1
290	строй и порядок	1	1
291	таким образом и	1	1
292	так же и	1	1
293	не существует и	1	1
294	всего того что	1	1
295	отнюдь не является	5	1
296	только может быть	1	1
297	зрения она не	1	1
298	в меру своей	1	1
299	– это и	2	1
300	сих пор не	1	1
301	вопрос о действительности	1	1
302	деле ничего не	1	1
303	к нему и	1	1
304	не имеет никакой	1	1
305	это – общение	1	1
306	на эти вопросы	1	1
307	сказать что почти	1	1
308	бы это было	1	1
309	перехода от одного	1	1
310	от внутреннего к	1	1
311	и потому в	1	1
312	а не в	3	1
313	мы ни взяли	3	1
314	и во всяком	1	1
315	она не существует	1	1
316	большей или меньшей	1	1
317	в обычных условиях	1	1
318	но только с	1	1
319	но и это	1	1
320	мы скажем что	1	1
321	но и в	3	1
322	данной эпохи и	1	1
323	одна из основных	1	1
324	ни о какой	1	1
325	не может выйти	1	1
326	то откуда же	1	1
327	знания и даже	1	1
328	все более и	2	1
329	а иногда и	2	1
330	внутренним и внешним	1	1
331	той же самой	1	1
332	и все вообще	1	1
333	что же касается	1	1
334	не в их	1	1
335	а следовательно и	2	1
336	того же самого	1	1
337	в основе всех	1	1
338	но если мы	1	1
339	можно говорить лишь	1	1
340	именно то что	1	1
341	что и до	1	1
342	в этом и	1	1
343	более и более	2	1
344	во всех своих	1	1
345	а между тем	1	1
346	до тех пор	2	1
347	в каком же	1	1
348	но и сама	1	1
349	нет уже никакой	1	1
350	фактический материал и	1	1
351	в свою основу	1	1
352	каждом из них	1	1
353	и в таком	1	1
354	все же не	1	1
355	же в таком	1	1
356	мы уже говорили	1	1
357	пределу – к	1	1
358	со всех сторон	2	1
359	исходит из определенного	1	1
360	другой стороны –	1	1
361	его в таком	1	1
362	кроме того в	1	1
363	это было так	1	1
364	того как он	1	1
365	ни одна из	1	1
366	лежащая в ее	1	1
367	и с точки	1	1
368	его жизни и	1	1
369	в других областях	1	1
370	лишь с точки	3	1
371	природы в этом	1	1
372	к жизни и	1	1
373	бы ни была	1	1
374	то все же	1	1
375	этих двух сфер	1	1
376	и этот момент	2	1
377	так как они	1	1
378	вообще не имеет	1	1
379	был бы не	1	1
380	но как раз	1	1
381	во всех этих	1	1
382	всей нашей работы	1	1
383	все остальное –	1	1
384	точки зрения она	1	1
385	в этом случае	3	1
386	значением в отличие	1	1
387	не есть объект	2	1
388	именно в том	1	1
389	у нас не	3	1
390	но тем не	1	1
391	как и между	1	1
392	том что он	3	1
393	в первую очередь	1	1
394	и его внешней	1	1
395	сих пор мы	1	1
396	во-первых с точки	1	1
397	не дает возможности	1	1
398	в этом вопросе	2	1
399	с тем что	1	1
400	в сущности только	1	1
401	может быть выражено	1	1
402	которое как мы	1	1
403	материальная вещь но	1	1
404	в котором мы	1	1
405	в новое время	1	1
406	как мы увидим	2	1
407	что почти все	1	1
408	и в сущности	1	1
409	бы они были	1	1
410	но теперь мы	1	1
411	внутреннего к внешнему	1	1
412	не есть вещь	2	1
413	понимают и не	1	1
414	и во всякой	1	1
415	то что они	1	1
416	– так можно	1	1
417	точки зрения и	1	1
418	и не нуждаются	1	1
419	с другими типами	1	1
420	в той же	1	1
421	приводит к тому	1	1
422	не как с	1	1
423	прежде всего в	1	1
424	отчет в том	1	1
425	переход от одного	1	1
426	в другом случае	1	1
427	в основе своей	1	1
428	ни о каком	1	1
