N	2gram	Voloshinov	Psycholo
189	уже в	2	11
190	на все	1	11
191	бы мы	1	11
192	и других	1	11
193	отличие от	1	11
194	по поводу	1	11
195	его в	1	11
196	совершенно справедливо	1	11
197	этого слова	1	11
198	с его	1	11
199	думать что	2	11
200	во всем	2	10
201	в другом	2	10
202	в тех	2	10
203	нам кажется	1	10
204	данном случае	2	10
205	в их	3	10
206	в одной	1	10
207	от него	1	10
208	в данном	2	10
209	должно быть	1	10
210	и у	1	10
211	совсем не	1	10
212	мы в	1	10
213	здесь мы	3	10
214	не является	4	10
215	ее в	2	10
216	материала и	3	10
217	и их	7	10
218	но что	1	9
219	в действительности	2	9
220	вопрос о	1	9
221	внимание на	1	9
222	и следовательно	2	9
223	в чем	2	9
224	героя и	2	9
225	с ее	1	9
226	его и	1	9
227	в отличие	1	9
228	в виде	1	9
229	в самых	1	9
230	и ее	2	9
231	которые не	1	9
232	роль в	2	9
233	и именно	1	9
234	ту же	1	9
235	мысль что	1	9
236	которое мы	2	9
237	и наконец	5	9
238	со всей	3	8
239	в сознании	4	8
240	одно и	3	8
241	и тот	1	8
242	в общем	2	8
243	нам придется	1	8
244	художественного творчества	1	8
245	уже из	1	8
246	при анализе	3	8
247	что же	3	8
248	в такой	1	8
249	как все	1	8
250	образом мы	1	8
251	и эта	5	8
252	представление о	1	8
253	в собственном	1	8
254	точно и	1	8
255	в произведении	2	8
256	из того	1	8
257	кажется что	2	8
258	содержания и	1	8
259	к нему	1	8
260	в процессе	5	8
261	и более	1	8
262	искусства есть	1	8
263	мы получим	2	8
264	он все	1	8
265	которую мы	1	8
266	только то	1	8
267	мысли и	1	7
268	не как	3	7
269	и там	1	7
270	сам собой	1	7
271	от этого	2	7
272	во все	1	7
273	она есть	1	7
274	на том	1	7
275	связи с	1	7
276	больше и	1	7
277	в каждом	4	7
278	что такое	1	7
279	должны быть	1	7
280	в особенности	1	7
281	и при	2	7
282	имеет место	2	7
283	и дает	1	7
284	со всеми	1	7
285	они не	1	7
286	в течение	2	7
287	не существует	1	7
288	того или	2	7
289	но при	1	7
290	для всех	1	7
291	одно из	1	7
292	если он	1	7
293	когда в	1	7
294	в руках	2	7
295	время в	1	7
296	лежит в	1	7
297	а как	2	7
298	себя и	1	7
299	этого материала	1	7
300	в полном	2	7
301	а на	1	7
302	до тех	4	7
303	более или	1	6
304	пор пока	3	6
305	людей и	1	6
306	бы что	1	6
307	эти три	1	6
308	из него	1	6
309	обратимся к	1	6
310	смысле слова	2	6
311	в отношении	2	6
312	никто не	1	6
313	да и	3	6
314	тех пор	4	6
315	каждый из	1	6
316	на две	2	6
317	только с	1	6
318	в эстетике	1	6
319	находятся в	1	6
320	ее на	1	6
321	нуждается в	2	6
322	то мы	1	6
323	от всех	2	6
324	один и	1	6
325	как ни	1	6
326	слова и	2	6
327	событий и	1	6
328	поэтического произведения	3	6
329	остановиться на	1	6
330	из нее	1	6
331	в музыке	5	6
332	говорить о	3	6
333	не что	2	6
334	или менее	1	6
335	для понимания	1	6
336	что иное	2	6
337	тем не	1	6
338	и вместе	1	6
339	в себя	1	6
340	или же	1	6
341	за пределы	3	6
342	или иного	2	6
343	только одно	1	6
344	звуков в	1	6
345	не сумеем	2	6
346	так в	1	6
347	что касается	1	6
348	отношение к	1	6
349	иное как	2	6
350	в последнее	1	5
351	тем как	1	5
352	ни одна	1	5
353	на эту	1	5
354	к которому	1	5
355	во всей	2	5
356	но так	2	5
357	такой степени	1	5
358	поэзии в	1	5
359	не должна	1	5
360	эти слова	1	5
361	и является	2	5
362	точку зрения	3	5
363	материала в	4	5
364	оно может	1	5
365	его к	1	5
366	и чем	1	5
367	и самый	1	5
368	он только	2	5
369	в другой	1	5
370	нет никакого	1	5
371	это все	1	5
372	быть не	1	5
373	и часто	1	5
374	и наоборот	1	5
375	нет и	1	5
376	то или	1	5
377	которых он	1	5
378	все равно	1	5
379	на одном	1	5
380	в каждой	1	5
381	к одному	3	5
382	что всякий	1	5
383	мысли в	1	5
384	человека и	1	5
385	как совершенно	1	5
386	бы по	1	5
387	связь с	1	5
388	но даже	1	5
389	которые с	1	5
390	не мог	2	5
391	указать на	1	5
392	не знает	1	5
393	собственном смысле	1	5
394	же самые	1	5
395	она и	1	5
396	еще и	4	5
397	не имеют	1	5
398	и тогда	1	5
399	слов и	4	5
400	только о	1	5
401	который мы	2	5
402	конечно в	2	5
403	как из	1	5
404	этот материал	2	4
405	от одного	1	4
406	себя как	1	4
407	к другим	1	4
408	где она	1	4
409	в поэтическом	1	4
410	для своей	1	4
411	из одного	1	4
412	но для	3	4
413	в связи	2	4
414	на самый	1	4
415	или иные	1	4
416	или иное	1	4
417	природы и	1	4
418	на место	1	4
419	к сожалению	2	4
420	со времен	1	4
421	от своего	2	4
422	к другому	1	4
423	художественного впечатления	1	4
424	эстетический объект	7	4
425	которую он	1	4
426	значение имеет	1	4
427	одной из	1	4
428	только потому	1	4
429	если только	1	4
430	себе что	2	4
431	произведения как	4	4
432	также и	1	4
433	к анализу	2	4
434	в ритме	1	4
435	или как	1	4
436	и вне	1	4
437	само собой	1	4
438	может и	1	4
439	вплоть до	1	4
440	себе а	1	4
441	до такой	1	4
442	в некоторых	1	4
443	по отношению	3	4
444	весь этот	1	4
445	только ее	2	4
446	с помощью	2	4
447	не имеем	1	4
448	что те	1	4
449	который в	1	4
450	ее и	1	4
451	работы и	1	4
452	в несколько	1	4
453	сказал что	1	4
454	произведение как	1	4
455	при восприятии	2	4
456	в мире	1	4
457	для анализа	1	4
458	материалом для	2	4
459	почему же	1	4
460	и никогда	1	4
461	что без	1	4
462	что до	1	4
463	в языке	2	4
464	не на	2	4
465	если не	1	4
466	может стать	2	4
467	с ними	2	4
468	ничего общего	3	4
469	автора и	1	4
470	зависимость от	1	4
471	те или	1	4
472	в истории	1	4
473	же время	1	4
474	нуждаются в	1	4
475	мог бы	2	4
476	и назначение	1	4
477	произведения и	1	4
478	не знаем	1	4
479	подойти к	2	4
480	форм и	2	4
481	ли не	1	4
482	не могу	1	4
483	к тем	1	4
484	в пределах	3	4
485	в понимании	1	4
486	а у	1	3
487	не столько	3	3
488	или на	1	3
489	мы считаем	2	3
490	в этот	2	3
491	по которым	1	3
492	в разных	1	3
493	даже у	1	3
494	понятие о	1	3
495	переходим к	1	3
496	сильнее и	1	3
497	но когда	1	3
498	воздействия на	1	3
499	поэтическое произведение	1	3
500	иметь в	1	3
501	заставить нас	1	3
502	он действительно	1	3
503	человеческого тела	1	3
504	как свое	1	3
505	явлений и	2	3
506	применяется к	1	3
507	мыслей и	1	3
508	словами и	1	3
509	нет ничего	2	3
510	то он	1	3
511	на основе	1	3
512	в которую	2	3
513	вступает в	1	3
514	элемента в	2	3
515	сложнее и	1	3
516	организма и	1	3
517	имеет и	1	3
518	общего с	3	3
519	утверждая что	1	3
520	еще в	2	3
521	не из	1	3
522	он и	1	3
523	этого произведения	1	3
524	тем более	1	3
525	в пении	1	3
526	это конечно	1	3
527	ни один	3	3
528	нам как	1	3
529	несомненно что	1	3
530	которое может	2	3
531	быть может	1	3
532	ко всем	1	3
533	равно как	1	3
534	она является	2	3
535	его на	2	3
536	чтобы заметить	1	3
537	которой он	1	3
538	превращается в	3	3
539	на словах	1	3
540	этого и	1	3
541	и столь	1	3
542	здесь нет	1	3
543	на язык	2	3
544	как же	1	3
545	одним из	1	3
546	но ведь	5	3
547	и характер	1	3
548	зрения и	1	3
549	вопроса о	4	3
550	когда я	1	3
551	на нем	1	3
552	ни одно	2	3
553	как известно	1	3
554	в школе	4	3
555	на который	1	3
556	найти в	1	3
557	и др	2	3
558	что поэтический	1	3
559	речи и	1	3
560	бы быть	1	3
561	этой проблемы	2	3
562	и который	1	3
563	для себя	2	3
564	и должно	2	3
565	только они	1	3
566	ни о	1	3
567	же самый	1	3
568	речь в	1	3
569	связана с	3	3
570	такого рода	1	3
571	сознании и	1	3
572	против такого	2	3
573	быть это	1	3
574	эта возможность	1	3
575	к следующему	1	3
576	а вовсе	1	3
577	он прекрасно	1	3
578	отношению к	3	3
579	свести к	1	3
580	же не	1	3
581	слово в	3	3
582	а также	2	3
583	последнее время	1	3
584	и оно	1	3
585	поскольку она	1	3
586	переходе от	1	3
587	быть и	1	3
588	процессе творчества	1	3
589	в эстетической	1	3
590	даже для	1	3
591	в узком	1	3
592	мы слышим	1	3
593	этой школы	1	3
594	ритма и	1	2
595	этого необходимо	1	2
596	уже на	1	2
597	в лирике	1	2
598	является для	1	2
599	другое дело	1	2
600	эстетике и	1	2
601	самые слова	1	2
602	осуществляется в	1	2
603	и изучение	1	2
604	в нескольких	1	2
605	и должна	1	2
606	времени в	1	2
607	не всегда	1	2
608	но может	1	2
609	произведения но	2	2
610	каждое слово	2	2
611	предисловии к	1	2
612	в выражении	1	2
613	отметить что	1	2
614	его точки	1	2
615	в поэтический	1	2
616	эстетического объекта	5	2
617	него не	1	2
618	и всякого	1	2
619	именно с	1	2
620	в структуре	2	2
621	всего в	1	2
622	каждый элемент	2	2
623	о влиянии	1	2
624	нам удалось	1	2
625	к ослаблению	1	2
626	счете к	1	2
627	объединены в	1	2
628	это слово	1	2
629	в поэтике	3	2
630	основании что	1	2
631	произведения не	1	2
632	возможности в	1	2
633	поэтической речи	3	2
634	по своей	1	2
635	к эстетике	1	2
636	никакого отношения	1	2
637	и глубоко	1	2
638	роль играет	1	2
639	необходимо чтобы	1	2
640	еще одно	1	2
641	и сами	1	2
642	материал в	2	2
643	с миром	1	2
644	как действительное	1	2
645	для них	1	2
646	литературного произведения	2	2
647	этого процесса	1	2
648	что такой	1	2
649	я хочу	3	2
650	вследствие этого	1	2
651	что вообще	1	2
652	которую не	1	2
653	соединяются в	1	2
654	в значительной	1	2
655	наконец в	2	2
656	остается только	1	2
657	он весь	1	2
658	и т.д	5	2
659	и сводится	1	2
660	это является	1	2
661	это произведение	1	2
662	входящих в	1	2
663	во времени	2	2
664	часто и	1	2
665	полагаем что	1	2
666	представлений и	2	2
667	и всякое	1	2
668	представляет собою	1	2
669	отнесена к	1	2
670	сложных формах	1	2
671	эту точку	1	2
672	в условиях	1	2
673	должно служить	1	2
674	в предисловии	1	2
675	выразительное значение	1	2
676	в начале	1	2
677	чем сложнее	1	2
678	промежуток времени	1	2
679	очень трудно	1	2
680	ведь и	1	2
681	между собою	2	2
682	его за	1	2
683	под ним	1	2
684	того общего	1	2
685	в борьбе	1	2
686	она из	1	2
687	к более	1	2
688	внимание к	1	2
689	но у	1	2
690	нам представляется	1	2
691	когда искусство	1	2
692	даже и	1	2
693	сводятся к	1	2
694	значительной мере	1	2
695	ритм есть	1	2
696	полностью в	1	2
697	чем его	1	2
698	не вполне	1	2
699	до того	1	2
700	эстетического наслаждения	1	2
701	отношений и	1	2
702	тех случаях	1	2
703	с большим	1	2
704	тут же	1	2
705	и становится	1	2
706	составить предмет	1	2
707	здесь он	1	2
708	этот метод	1	2
709	узком смысле	1	2
710	здесь уже	1	2
711	связи со	1	2
712	про себя	1	2
713	учение о	2	2
714	должно было	1	2
715	находит свое	1	2
716	который является	1	2
717	не приходится	1	2
718	для человека	1	2
719	ту или	1	2
720	в достаточной	1	2
721	как система	1	2
722	тем мы	1	2
723	эстетических категорий	3	2
724	которые только	2	2
725	произведение и	1	2
726	переходит в	1	2
727	однако было	1	2
728	в науке	1	2
729	следовательно в	1	2
730	тела и	3	2
731	всем протяжении	1	2
732	как о	1	2
733	похожим на	3	2
734	которого является	1	2
735	словесного искусства	1	2
736	на всю	1	2
737	говоря и	1	2
738	чем же	2	2
739	почти никогда	1	2
740	или иных	1	2
741	что существуют	1	2
742	него все	1	2
743	форма как	1	2
744	свое мнение	1	2
745	истории литературы	2	2
746	быть сведены	1	2
747	произведения является	2	2
748	выходит за	1	2
749	он называет	1	2
750	разница в	1	2
751	слова есть	1	2
752	такого понимания	1	2
753	с историей	2	2
754	обычно в	1	2
755	только к	1	2
756	другими словами	1	2
757	но столь	1	2
758	исследования в	1	2
759	с понятием	1	2
760	в книге	2	2
761	литературное произведение	2	2
762	быть объяснено	1	2
763	к произведению	1	2
764	тех или	1	2
765	на всем	1	2
766	не сумеет	1	2
767	как для	1	2
768	даны только	1	1
769	психической жизни	1	1
770	эстетическим объектом	1	1
771	и над	1	1
772	условиях ее	1	1
773	в нашу	1	1
774	и застывшее	1	1
775	и лучше	1	1
776	воплощенной в	1	1
777	второго направления	1	1
778	поэта как	1	1
779	которое является	1	1
780	понимается как	1	1
781	могу поверить	1	1
782	проблемы не	1	1
783	еще платон	1	1
784	любопытный и	1	1
785	двух разных	2	1
786	то почему	1	1
787	и социально	2	1
788	сожалению мы	1	1
789	в природе	1	1
790	материала или	1	1
791	одного автора	1	1
792	эта душа	1	1
793	ними и	1	1
794	тому направлению	1	1
795	и отчасти	2	1
796	у такого	1	1
797	ясное и	1	1
798	интонация в	4	1
799	за исключением	1	1
800	указанных нами	1	1
801	мы обязаны	1	1
802	она создает	1	1
803	в интонациях	1	1
804	себе в	1	1
805	тот вывод	1	1
806	конечно этим	1	1
807	содержания в	1	1
808	в контексте	1	1
809	его роль	1	1
810	отбора и	1	1
811	не будут	1	1
812	придется остановиться	1	1
813	что едва	1	1
814	оказались бы	1	1
815	говорит как	1	1
816	в моменте	1	1
817	ошибкой думать	1	1
818	не зная	1	1
819	основой которого	1	1
820	его чрезвычайно	1	1
821	таком подходе	1	1
822	явления но	1	1
823	однако этот	1	1
824	к поэтическому	1	1
825	к речи	1	1
826	своих руках	1	1
827	или иную	1	1
828	говоря словами	1	1
829	поэтическому произведению	1	1
830	системы и	1	1
831	в определении	1	1
832	процессов в	1	1
833	материалом изучения	1	1
834	объясняется только	1	1
835	на себя	1	1
836	или иная	1	1
837	но такая	1	1
838	с одним	1	1
839	прозаической речи	1	1
840	чтобы передать	1	1
841	материал который	1	1
842	особенности в	1	1
843	если платон	1	1
844	может привести	1	1
845	что слово	1	1
846	свои права	1	1
847	стиля в	1	1
848	цели которая	1	1
849	две формы	1	1
850	которые и	1	1
851	xvii века	1	1
852	уже к	1	1
853	явствует что	1	1
854	одному к	1	1
855	своего времени	1	1
856	нужно сказать	1	1
857	с установлением	1	1
858	дидро в	1	1
859	языке и	1	1
860	как некая	1	1
861	и порядок	1	1
862	и речи	1	1
863	формальный метод	2	1
864	истории и	1	1
865	и ряд	1	1
866	может заключаться	1	1
867	вне и	1	1
868	историческое развитие	1	1
869	в технике	1	1
870	которая и	1	1
871	в статье	1	1
872	своего рода	2	1
873	действительности поэтому	1	1
874	речи здесь	1	1
875	такое утверждение	1	1
876	в последнем	1	1
877	детей и	1	1
878	события и	1	1
879	экономических отношений	1	1
880	может в	2	1
881	мы чувствуем	1	1
882	к психологизму	1	1
883	к общей	1	1
884	значения как	1	1
885	в звуковом	1	1
886	же слово	2	1
887	действительности для	1	1
888	метода в	5	1
889	которым этот	1	1
890	же полагаем	1	1
891	не входит	1	1
892	который противопоставляет	1	1
893	и пр	7	1
894	языка и	5	1
895	достаточной мере	1	1
896	каждом слове	1	1
897	и наиболее	2	1
898	форм мы	1	1
899	связанных с	2	1
900	к двум	1	1
901	мышления но	1	1
902	утверждаю что	1	1
903	речи в	1	1
904	в ряд	2	1
905	поэтического языка	2	1
906	словесного материала	5	1
907	другим членам	1	1
908	самого точного	1	1
909	и развивается	1	1
910	дойти до	1	1
911	школы и	2	1
912	предметного значения	2	1
913	автору и	1	1
914	в формализме	1	1
915	для марксистской	1	1
916	в широком	1	1
917	вне этого	1	1
918	между языком	1	1
919	с их	1	1
920	этим анализом	1	1
921	течение всей	1	1
922	в свои	1	1
923	менее всего	1	1
924	следствием того	1	1
925	есть акт	1	1
926	место слова	1	1
927	борьбы и	1	1
928	за которым	1	1
929	их воздействия	1	1
930	или даже	1	1
931	жизни когда	1	1
932	себе я	1	1
933	другом месте	1	1
934	в действительной	1	1
935	не создает	1	1
936	только и	4	1
937	что раньше	1	1
938	его определение	1	1
939	особенно в	1	1
940	сложность этой	1	1
941	которая как	1	1
942	объекта но	1	1
943	в данную	1	1
944	между единичным	1	1
945	только социальная	1	1
946	если наконец	1	1
947	всей своей	2	1
948	ее жизни	1	1
949	говорить не	1	1
950	направлению которое	1	1
951	и помимо	2	1
952	и композиция	2	1
953	языка от	1	1
954	но такое	2	1
955	статье о	1	1
956	и детская	1	1
957	от произведения	1	1
958	теоретической и	1	1
959	скорее как	1	1
960	социальной среде	1	1
961	включает в	1	1
962	с первых	1	1
963	так художественное	1	1
964	в эпоху	1	1
965	следовательно не	1	1
966	хотя они	1	1
967	в сборник	1	1
968	сведены к	1	1
969	отдельном случае	1	1
970	строя и	1	1
971	должно составить	1	1
972	зрения своего	1	1
973	углубляться в	1	1
974	есть прежде	3	1
975	он всегда	1	1
976	материале социальной	1	1
977	смысл только	1	1
978	момента в	1	1
979	этот момент	1	1
980	это обычно	1	1
981	и достоевский	1	1
982	стать не	1	1
983	собой разумеется	1	1
984	то не	1	1
985	понятие об	1	1
986	по мере	1	1
987	долгое время	1	1
988	ложное представление	1	1
989	вошла в	1	1
990	что эстетический	1	1
991	один элемент	1	1
992	вещами как	1	1
993	служить материалом	1	1
994	области исследования	1	1
995	и социальная	1	1
996	систему и	1	1
997	но далеко	1	1
998	равно не	1	1
999	понимания и	1	1
1000	поставить вопрос	3	1
1001	собственно говоря	2	1
1002	на материале	1	1
1003	моменты в	1	1
1004	в дальнейшем	1	1
1005	художественного образа	1	1
1006	это выходит	1	1
1007	же автора	1	1
1008	шансов на	1	1
1009	этом мы	1	1
1010	входит в	2	1
1011	каждой данной	1	1
1012	и стиль	2	1
1013	и целом	1	1
1014	и т.п	7	1
1015	между отдельными	1	1
1016	в различных	1	1
1017	внимания к	1	1
1018	развития которая	1	1
1019	два направления	1	1
1020	мы полагаем	1	1
1021	пригодны для	1	1
1022	виде это	1	1
1023	в выводах	1	1
1024	она ни	1	1
1025	раньше не	1	1
1026	стороны оно	1	1
1027	наконец его	1	1
1028	произведения достаточно	1	1
1029	от другой	1	1
1030	связанное с	1	1
1031	в системе	1	1
1032	своих основных	1	1
1033	что имеет	1	1
1034	форму то	1	1
1035	вся эта	1	1
1036	своего развития	1	1
1037	истолкования художественного	1	1
1038	не дано	1	1
1039	не боясь	1	1
1040	часть того	1	1
1041	эта особенность	1	1
1042	как средство	1	1
1043	теории литературы	1	1
1044	есть его	1	1
1045	и через	1	1
1046	распадаются на	1	1
1047	к чистому	1	1
1048	она осталась	1	1
1049	ритма в	1	1
1050	произведения его	1	1
1051	и иметь	1	1
1052	творчество поэта	1	1
1053	две главы	1	1
1054	что ведь	1	1
1055	собою и	1	1
1056	двух наук	1	1
1057	которая есть	1	1
1058	необходимость в	1	1
1059	не имеющие	1	1
1060	выражение в	1	1
1061	для создания	1	1
1062	возникающее в	1	1
1063	не исчерпывается	2	1
1064	время мы	1	1
1065	существовать если	1	1
1066	аналогия между	1	1
1067	к новым	1	1
1068	материала так	1	1
1069	к литературному	1	1
1070	и определяет	1	1
1071	они хотят	1	1
1072	стиль и	1	1
1073	при игре	1	1
1074	функций и	1	1
1075	жизнь как	1	1
1076	на втором	1	1
1077	ключ ко	1	1
1078	и языка	1	1
1079	обычно с	1	1
1080	и особенно	1	1
1081	проявляются в	1	1
1082	и подобно	1	1
1083	застывшее в	1	1
1084	ту основную	1	1
1085	представляет себе	2	1
1086	приближается к	1	1
1087	как возможность	1	1
1088	одном случае	1	1
1089	же мотив	1	1
1090	человеческое тело	1	1
1091	и наметить	1	1
1092	всего целого	1	1
1093	своем составе	1	1
1094	изменение его	1	1
1095	переходит от	1	1
1096	громадную роль	2	1
1097	данной группы	1	1
1098	и поэтических	1	1
1099	связанная с	1	1
1100	мы понимаем	2	1
1101	и делают	2	1
1102	существует то	1	1
1103	поэтической формы	1	1
1104	что язык	1	1
1105	не обязателен	1	1
1106	в действительном	1	1
1107	уже видели	1	1
1108	ли вообще	1	1
1109	две группы	1	1
1110	работ в	1	1
1111	лишается всякой	1	1
1112	важное значение	1	1
1113	есть она	1	1
1114	область исследования	1	1
1115	поэтому не	1	1
1116	преувеличено в	1	1
1117	случае и	2	1
1118	наш анализ	1	1
1119	какую функцию	1	1
1120	должны перейти	1	1
1121	сумеем подойти	2	1
1122	приходится бороться	1	1
1123	образом не	1	1
1124	между людьми	1	1
1125	соответствии с	2	1
1126	и отчетливое	1	1
1127	в рифме	1	1
1128	темы в	1	1
1129	приемов то	1	1
1130	вся область	2	1
1131	здесь и	1	1
1132	является уже	2	1
1133	можем поставить	2	1
1134	может доставить	1	1
1135	чуть ли	1	1
1136	отсюда из	1	1
1137	что изучение	1	1
1138	равно и	1	1
1139	ему в	1	1
1140	ним мы	1	1
1141	это особенно	1	1
1142	ждет еще	1	1
1143	и развиваются	1	1
1144	ну что	1	1
1145	произведения мы	2	1
1146	вещей мы	1	1
1147	анализа тех	1	1
1148	она никогда	1	1
1149	в г	2	1
1150	ко второму	1	1
1151	является таким	1	1
1152	можно установить	1	1
1153	что к	1	1
1154	существует как	1	1
1155	когда ребенок	1	1
1156	каждом отдельном	1	1
1157	привела его	1	1
1158	виду что	1	1
1159	непосредственным выражением	1	1
1160	позволить себе	1	1
1161	все вопросы	3	1
1162	влиянии на	1	1
1163	говорить об	2	1
1164	является не	1	1
1165	через известный	1	1
1166	этим самым	1	1
1167	то можно	1	1
1168	при изучении	1	1
1169	этой системы	1	1
1170	разумеется что	2	1
1171	всю совокупность	1	1
1172	в строфе	1	1
1173	данную эпоху	1	1
1174	это сродство	1	1
1175	построен на	1	1
1176	поэт не	1	1
1177	и социальной	1	1
1178	может возникнуть	1	1
1179	т.п и	3	1
1180	однако если	1	1
1181	иное выражение	1	1
1182	о границах	1	1
1183	музыка не	1	1
1184	уже у	1	1
1185	и вопроса	1	1
1186	исторической поэтики	1	1
1187	они-то и	1	1
1188	мыслью и	1	1
1189	еще своего	1	1
1190	о какой	1	1
1191	характер лишь	1	1
1192	элементов в	1	1
1193	именно та	1	1
1194	та или	1	1
1195	изучаемых явлений	1	1
1196	непременно должна	1	1
1197	при всяком	1	1
1198	что данное	1	1
