N	2gram	Vygotskiy_	Marksizm
205	с другими	1	6
206	из важнейших	1	6
207	между ними	1	6
208	не есть	1	6
209	из одного	3	6
210	всяком случае	6	6
211	этот вопрос	5	6
212	с ее	5	6
213	то есть	30	6
214	должна быть	5	6
215	от своего	2	6
216	в точном	2	6
217	зависимости от	1	6
218	ничего общего	3	6
219	не имеют	4	6
220	и между	4	6
221	что же	3	6
222	тем же	1	6
223	тот же	5	6
224	он и	1	6
225	все это	12	6
226	слово в	2	6
227	в какой	8	6
228	как ее	1	6
229	для нашей	3	6
230	мы должны	3	6
231	из этих	6	6
232	же в	2	6
233	не к	5	6
234	еще более	2	5
235	формы в	2	5
236	о чем	1	5
237	в одном	9	5
238	нами в	3	5
239	в виду	6	5
240	является слово	1	5
241	в первом	3	5
242	не менее	1	5
243	понятно что	1	5
244	был бы	4	5
245	как на	9	5
246	от того	1	5
247	себя в	1	5
248	по преимуществу	2	5
249	должно быть	1	5
250	что такое	2	5
251	как же	2	5
252	все время	36	5
253	от этого	4	5
254	в двух	11	5
255	жизни в	1	5
256	и у	1	5
257	но как	3	5
258	и тем	4	5
259	и является	1	5
260	же он	1	5
261	в конце	5	5
262	то в	1	5
263	вместе с	10	5
264	дело идет	2	5
265	да и	1	5
266	слова о	1	5
267	и вот	6	5
268	ее в	7	5
269	связана с	1	5
270	хотя и	1	5
271	из него	4	5
272	точку зрения	1	5
273	формы и	1	5
274	в душе	1	5
275	этом случае	1	5
276	в более	1	5
277	значение в	1	5
278	этом отношении	1	5
279	то мы	2	5
280	таком случае	1	5
281	или в	6	5
282	и всякое	1	5
283	но не	3	5
284	менее всего	1	5
285	по смыслу	2	5
286	в условиях	1	5
287	тем более	2	5
288	она не	10	5
289	и к	5	4
290	мы постараемся	1	4
291	же и	1	4
292	только что	10	4
293	оно становится	1	4
294	именно эти	1	4
295	в них	4	4
296	связь с	5	4
297	но все	2	4
298	тем что	7	4
299	из всего	3	4
300	не прав	1	4
301	к другой	2	4
302	он был	3	4
303	этой связи	1	4
304	говорит что	17	4
305	перед ним	1	4
306	в зависимости	1	4
307	во всей	3	4
308	к ее	1	4
309	из них	10	4
310	едва ли	4	4
311	переходим к	1	4
312	что они	9	4
313	него как	1	4
314	и он	5	4
315	она и	2	4
316	несмотря на	7	4
317	что все	10	4
318	в которой	8	4
319	именно здесь	1	4
320	одним из	2	4
321	что она	34	4
322	но для	1	4
323	в других	1	4
324	но при	2	4
325	между двумя	3	4
326	к этим	2	4
327	так что	10	4
328	если же	3	4
329	всех других	1	4
330	все те	5	4
331	в тех	5	4
332	и тот	1	4
333	из этого	10	4
334	его к	2	4
335	независимо от	2	4
336	имеет свою	1	4
337	и особенно	1	4
338	уже знаем	2	4
339	мы замечаем	1	4
340	не могут	2	4
341	со всеми	2	4
342	допустим что	1	4
343	и действительно	2	4
344	значения и	1	4
345	можно назвать	2	4
346	к его	2	4
347	быть понято	1	4
348	нет ничего	1	4
349	первом случае	1	4
350	бы и	2	4
351	автора и	2	4
352	перейдем к	1	4
353	именно на	3	4
354	слов и	2	4
355	целый ряд	6	4
356	и до	4	4
357	что здесь	2	4
358	нет и	1	4
359	мог бы	1	4
360	но именно	1	4
361	только при	1	4
362	и то	10	4
363	формы как	1	4
364	нас не	1	4
365	уже в	1	4
366	это и	4	4
367	в определенном	1	4
368	можно сказать	2	4
369	места в	2	4
370	как она	8	4
371	к своему	2	4
372	в одной	2	4
373	другими словами	1	4
374	так называемой	4	4
375	как он	2	4
376	относится к	2	4
377	в каких	1	4
378	и вне	1	4
379	одного из	2	4
380	лежащая в	1	4
381	жизни и	6	4
382	и прежде	2	4
383	эти два	4	4
384	не могло	1	3
385	и другую	2	3
386	в применении	1	3
387	однако и	3	3
388	даже в	2	3
389	к системе	1	3
390	в своих	6	3
391	с тем	14	3
392	роль в	2	3
393	мы только	1	3
394	значение не	1	3
395	так в	1	3
396	знак в	1	3
397	на первый	1	3
398	определяется не	1	3
399	в дальнейшем	1	3
400	в действительности	3	3
401	не наоборот	1	3
402	или вернее	2	3
403	в объяснении	1	3
404	применении к	1	3
405	мы увидим	14	3
406	в этот	1	3
407	в руках	1	3
408	одной и	4	3
409	но они	2	3
410	говорить о	3	3
411	каждое слово	1	3
412	на пути	1	3
413	или если	2	3
414	момент в	1	3
415	с ним	6	3
416	друг с	2	3
417	в обращении	1	3
418	стилистический прием	1	3
419	мы видим	15	3
420	от его	1	3
421	здесь нет	1	3
422	к себе	2	3
423	в тот	1	3
424	там и	1	3
425	этими двумя	2	3
426	лежит в	4	3
427	и всюду	1	3
428	такое понимание	2	3
429	не о	1	3
430	или хотя	1	3
431	дано в	4	3
432	между этими	1	3
433	этом последнем	1	3
434	деле в	1	3
435	между собой	2	3
436	этом как	1	3
437	действительности и	1	3
438	в русской	4	3
439	в живой	1	3
440	ли это	3	3
441	мы говорили	3	3
442	все остальные	1	3
443	более или	1	3
444	все основные	1	3
445	как это	13	3
446	одним словом	2	3
447	что эта	8	3
448	одно и	4	3
449	и та	3	3
450	он еще	1	3
451	могла бы	6	3
452	общего с	2	3
453	в достаточной	1	3
454	и есть	3	3
455	в данный	1	3
456	в какой-то	1	3
457	на слово	1	3
458	были бы	5	3
459	не так	4	3
460	вступить в	2	3
461	и этот	6	3
462	мы встречаем	1	3
463	в последнем	1	3
464	двух направлений	1	3
465	если он	5	3
466	почти не	2	3
467	как к	6	3
468	и стиль	1	3
469	тогда когда	2	3
470	и при	1	3
471	два основных	1	3
472	в другой	1	3
473	из которых	6	3
474	имеет место	2	3
475	не на	1	3
476	можно было	7	3
477	должен был	4	3
478	поэтому и	1	3
479	все то	15	3
480	имеет значение	1	3
481	одновременно с	1	3
482	к которым	7	3
483	они дают	2	3
484	в которых	9	3
485	со стороны	4	3
486	слова для	1	3
487	еще и	2	3
488	ни к	1	3
489	его и	1	3
490	хоть сколько-нибудь	2	3
491	потому что	26	3
492	этот случай	2	3
493	он хочет	3	3
494	более и	4	3
495	и той	4	3
496	к двум	1	3
497	на этот	2	3
498	он может	2	3
499	они еще	1	3
500	здесь не	3	3
501	но если	6	3
502	главным образом	6	3
503	у них	2	3
504	но это	6	3
505	мы возьмем	1	3
506	подойти к	1	3
507	находятся в	2	3
508	ответ на	1	3
509	что оно	5	3
510	они не	2	3
511	свидетельствует о	1	3
512	того как	4	3
513	бы на	2	3
514	она будет	1	3
515	этот прием	2	3
516	однако не	3	3
517	ведь это	1	3
518	этого рода	1	3
519	или иначе	2	3
520	на нее	1	3
521	есть только	3	3
522	а иногда	1	3
523	на все	2	3
524	один и	1	3
525	по самой	1	3
526	с другом	2	3
527	в виде	5	3
528	должен быть	4	3
529	или менее	1	3
530	и вообще	1	3
531	мысли в	1	3
532	не все	1	3
533	бы это	5	3
534	и по	2	3
535	этих двух	1	3
536	того или	2	3
537	и других	5	3
538	как ни	1	3
539	действительности но	1	3
540	совпадает с	2	3
541	также и	1	3
542	мы узнаем	3	3
543	иногда и	1	3
544	когда он	8	3
545	не с	2	3
546	каждый раз	2	3
547	в нашей	2	3
548	не следует	3	3
549	одного слова	1	3
550	или как	2	3
551	сказал что	1	3
552	и о	6	3
553	двух направлениях	1	3
554	благодаря этому	2	3
555	по законам	1	3
556	лежат на	1	3
557	все более	4	3
558	и только	8	3
559	само собой	3	3
560	в целом	8	3
561	и тогда	1	3
562	во всем	2	2
563	и другие	3	2
564	для всех	2	2
565	свет на	1	2
566	чем сильнее	4	2
567	к этой	3	2
568	он считает	2	2
569	с этой	5	2
570	дело с	5	2
571	из всех	3	2
572	это значит	4	2
573	происходит как	1	2
574	этот момент	1	2
575	тем как	1	2
576	как они	2	2
577	уже показали	1	2
578	из нее	3	2
579	от значения	1	2
580	но по	2	2
581	к каким	2	2
582	прямо сказать	1	2
583	в речи	3	2
584	превращается в	1	2
585	исходить из	1	2
586	том или	1	2
587	например в	5	2
588	в жизни	6	2
589	к самому	4	2
590	в собственном	1	2
591	их в	4	2
592	а именно	1	2
593	может существовать	1	2
594	или ином	1	2
595	отличается от	2	2
596	пролить свет	1	2
597	поскольку он	1	2
598	так например	5	2
599	начнем с	1	2
600	всего они	1	2
601	во все	1	2
602	мы рассмотрим	2	2
603	было в	1	2
604	введено в	1	2
605	она могла	2	2
606	этом мы	1	2
607	всего этого	3	2
608	у лафонтена	7	2
609	почти исключительно	1	2
610	уже у	1	2
611	и другой	1	2
612	это же	2	2
613	мы все	6	2
614	не об	1	2
615	а между	1	2
616	тем самым	4	2
617	почти совершенно	1	2
618	не совпадает	2	2
619	не вполне	1	2
620	то как	4	2
621	не что	1	2
622	чтобы показать	2	2
623	к ним	3	2
624	же так	1	2
625	него не	1	2
626	по которым	2	2
627	ее как	1	2
628	является конечно	1	2
629	на него	3	2
630	на такое	1	2
631	можем сказать	2	2
632	согласиться с	4	2
633	бы ее	2	2
634	в противном	1	2
635	какой степени	1	2
636	от себя	1	2
637	не просто	7	2
638	что едва	1	2
639	гораздо более	2	2
640	и во	3	2
641	всего в	1	2
642	видели что	2	2
643	ее и	1	2
644	мы как	1	2
645	которое он	2	2
646	это будет	3	2
647	глубокий и	1	2
648	об одном	1	2
649	что таков	1	2
650	она в	4	2
651	в состоянии	1	2
652	так он	1	2
653	есть его	1	2
654	форма является	1	2
655	всех остальных	2	2
656	а ведь	1	2
657	отношения к	3	2
658	после этого	5	2
659	для них	1	2
660	противоречие между	2	2
661	бы что	2	2
662	тому же	2	2
663	и притом	1	2
664	говорит он	3	2
665	является и	1	2
666	но он	5	2
667	ее от	1	2
668	что его	3	2
669	этим и	1	2
670	по аналогии	2	2
671	конечно нельзя	2	2
672	не остается	1	2
673	у тургенева	1	2
674	их он	1	2
675	эти три	2	2
676	и именно	1	2
677	же как	3	2
678	между прочим	1	2
679	которой она	1	2
680	понимания чтобы	1	2
681	себе и	1	2
682	а только	1	2
683	в чем	3	2
684	что как	4	2
685	здесь как	1	2
686	именно как	3	2
687	могли бы	6	2
688	а с	4	2
689	бы к	1	2
690	и которую	1	2
691	не нашли	2	2
692	мысль и	1	2
693	вся история	1	2
694	стиля в	1	2
695	в лучшем	2	2
696	эти слова	5	2
697	другом и	2	2
698	совсем не	3	2
699	при такой	2	2
700	не могла	2	2
701	но только	10	2
702	даже не	1	2
703	вот в	1	2
704	в нее	3	2
705	совершенно справедливо	2	2
706	когда мы	5	2
707	ни одной	2	2
708	найти в	1	2
709	друг другу	2	2
710	части в	1	2
711	она приобретает	2	2
712	это делает	2	2
713	он сказал	4	2
714	всех сторон	1	2
715	этой действительности	1	2
716	в первой	2	2
717	все остальное	1	2
718	не то	7	2
719	в общем	4	2
720	мы перейдем	1	2
721	же мы	2	2
722	нам придется	2	2
723	или иного	2	2
724	во время	4	2
725	говорит автор	2	2
726	прав в	1	2
727	всех этих	2	2
728	случае это	1	2
729	так или	1	2
730	ко всякому	1	2
731	в частности	3	2
732	все в	1	2
733	та же	6	2
734	как с	2	2
735	в самый	1	2
736	к одной	1	2
737	своих героев	4	2
738	была бы	5	2
739	тон и	1	2
740	к выводу	1	2
741	целом ряде	1	2
742	оно не	1	2
743	сами по	3	2
744	мы понимаем	1	2
745	которых и	1	2
746	ни о	1	2
747	смысла и	3	2
748	заключается в	13	2
749	зрения тех	1	2
750	содержание и	1	2
751	с целью	1	2
752	вовсе нет	2	2
753	имеет дело	2	2
754	в романе	2	2
755	же слово	1	2
756	как о	1	2
757	и так	4	2
758	с собою	1	2
759	никто не	1	2
760	себя и	1	2
761	бы не	5	2
762	этого материала	1	2
763	говорили о	1	2
764	в баснях	1	2
765	самое это	1	2
766	он же	1	2
767	творческий акт	2	2
768	что мы	6	2
769	это явление	1	2
770	что самое	2	2
771	и если	13	2
772	и поэтому	3	2
773	быть не	2	2
774	оно является	2	2
775	тех пор	2	2
776	для нее	2	2
777	и вся	2	2
778	к своим	2	2
779	вступает в	1	2
780	мы получим	4	2
781	которую он	2	2
782	в совершенно	3	2
783	идет об	1	2
784	каждый из	3	2
785	автора в	2	2
786	на характеристике	2	2
787	то для	1	2
788	принадлежит к	3	2
789	значение имеет	2	2
790	это является	2	2
791	это одно	3	2
792	в самой	9	2
793	исключительно в	1	2
794	моменты в	1	2
795	конечно с	1	2
796	он должен	2	2
797	уже с	2	2
798	это речь	1	2
799	или к	1	2
800	в гораздо	1	2
801	на языке	1	2
802	степени в	2	2
803	убедимся что	1	2
804	у гоголя	1	2
805	нет ни	1	2
806	данном случае	5	2
807	нему и	1	2
808	зависит от	2	2
809	совершенно иначе	2	2
810	одна и	2	2
811	исследования мы	2	2
812	будет ли	1	2
813	о нем	2	2
814	что с	4	2
815	мы совершенно	2	2
816	и всегда	2	2
817	нет это	1	2
818	деле если	2	2
819	нельзя согласиться	1	2
820	два раза	1	2
821	свои мысли	1	2
822	всего сказанного	1	2
823	но с	2	2
824	и где	2	2
825	который как	2	2
826	реакция на	1	2
827	это возможно	1	2
828	в определении	1	2
829	указывает на	8	2
830	с той	8	2
831	виде в	1	2
832	есть в	3	2
833	язык и	1	2
834	мы никогда	1	2
835	противном случае	1	2
836	по его	3	2
837	впечатления от	1	2
838	первой части	1	2
839	это было	4	2
840	но уже	1	2
841	на его	2	2
842	для которого	1	2
843	это так	1	2
844	что эти	5	2
845	без всякой	2	2
846	заключены в	1	2
847	со всех	1	2
848	до тех	2	2
849	поскольку они	1	2
850	и почти	1	2
851	и ни	1	2
852	пор пока	2	2
853	не по	3	2
854	во второй	1	2
855	есть и	1	2
856	если язык	1	2
857	к анализу	2	2
858	останавливаться на	1	2
859	на самую	1	2
860	смысл его	2	2
861	и часто	2	2
862	подвести итоги	1	2
863	идет о	8	2
864	в понимании	1	2
865	этом и	1	2
866	как наиболее	1	2
867	иное как	1	2
868	и самый	2	2
869	быть дано	1	2
870	которой мы	4	2
871	дело обстоит	1	2
872	и наконец	2	2
873	нелепо как	1	1
874	с которыми	2	1
875	было так	1	1
876	первой и	1	1
877	как форма	1	1
878	зрения на	1	1
879	этого в	1	1
880	что почти	1	1
881	и очень	3	1
882	со всем	2	1
883	их основного	1	1
884	выводу что	1	1
885	лафонтена и	5	1
886	роль и	2	1
887	которые не	2	1
888	литературные произведения	1	1
889	и глубины	1	1
890	за исключением	1	1
891	деле даже	1	1
892	ровно ничего	1	1
893	и имеет	1	1
894	случае мы	1	1
895	себе никакого	1	1
896	до самого	2	1
897	подробно и	1	1
898	под ним	1	1
899	случае не	1	1
900	может служить	8	1
901	или нет	1	1
902	которой в	1	1
903	строго говоря	1	1
904	видов и	1	1
905	не зависит	1	1
906	в некоторых	2	1
907	действие и	2	1
908	можно определить	1	1
909	имеют ничего	1	1
910	говорит о	6	1
911	то одна	1	1
912	не хочет	1	1
913	или иному	1	1
914	требует от	1	1
915	одно из	4	1
916	и другими	2	1
917	самое существо	1	1
918	его от	1	1
919	значении которое	2	1
920	бы с	1	1
921	раскрывается в	1	1
922	из ее	2	1
923	противоречие с	4	1
924	рассказа с	1	1
925	же эти	1	1
926	к рассмотрению	1	1
927	ее основе	3	1
928	нашего исследования	2	1
929	это делают	1	1
930	показывает нам	1	1
931	на которых	4	1
932	конца но	1	1
933	из двух	4	1
934	ни одна	1	1
935	относится и	1	1
936	и сам	1	1
937	образом что	2	1
938	равно как	1	1
939	каким образом	1	1
940	новый свет	1	1
941	мысль о	1	1
942	значении и	1	1
943	доказывает что	1	1
944	является основным	1	1
945	них уже	1	1
946	в интонациях	1	1
947	конечном счете	1	1
948	возможные и	1	1
949	всех тех	1	1
950	всегда в	1	1
951	что по	3	1
952	оказываются в	1	1
953	одновременно и	3	1
954	на эту	2	1
955	собой не	1	1
956	котором не	1	1
957	они ни	1	1
958	в художественном	1	1
959	только для	3	1
960	его что	1	1
961	в природе	1	1
962	на самой	2	1
963	легче всего	1	1
964	за ней	2	1
965	когда в	4	1
966	речь идет	7	1
967	мы упоминали	1	1
968	этого рассказа	15	1
969	ней как	1	1
970	сделать из	1	1
971	как только	4	1
972	вносят в	1	1
973	относиться к	1	1
974	свой смысл	2	1
975	все их	2	1
976	всем его	1	1
977	при анализе	2	1
978	так если	1	1
979	своему герою	1	1
980	всякого рода	1	1
981	рассказ построен	1	1
982	для выражения	1	1
983	сведения о	1	1
984	с необычайной	5	1
985	нам не	2	1
986	попадаем в	1	1
987	действительность а	1	1
988	он изображает	1	1
989	рассказ о	2	1
990	было не	1	1
991	композиция его	1	1
992	со своей	3	1
993	этим мы	1	1
994	ее к	1	1
995	тургенева и	1	1
996	которые мы	2	1
997	склонны утверждать	1	1
998	как трагедию	1	1
999	не могли	5	1
1000	то это	5	1
1001	и такие	2	1
1002	итоги нашему	1	1
1003	шансов на	1	1
1004	это последнее	1	1
1005	нас и	1	1
1006	так для	1	1
1007	композиции целого	1	1
1008	и каждое	1	1
1009	слово всего	1	1
1010	имеет в	2	1
1011	ни по	2	1
1012	выходит из	1	1
1013	для разрешения	1	1
1014	ничто не	1	1
1015	при рассмотрении	1	1
1016	другое значение	1	1
1017	у самого	1	1
1018	героев он	1	1
1019	героя поэтому	1	1
1020	из их	1	1
1021	тех изменений	1	1
1022	существенное значение	1	1
1023	что вся	1	1
1024	анализ этого	1	1
1025	должна была	1	1
1026	пониманию и	1	1
1027	увидим что	11	1
1028	тем именно	1	1
1029	я для	1	1
1030	же эта	1	1
1031	содержание в	1	1
1032	и когда	8	1
1033	него было	1	1
1034	самый факт	1	1
1035	литературе нет	1	1
1036	для своей	2	1
1037	от той	2	1
1038	тот круг	1	1
1039	этом сказывается	1	1
1040	от своей	1	1
1041	природы но	1	1
1042	всякого сомнения	1	1
1043	мере не	1	1
1044	его собственной	1	1
1045	и остается	2	1
1046	включить в	1	1
1047	нам что	2	1
1048	ни одного	1	1
1049	так то	2	1
1050	и еще	2	1
1051	которых может	1	1
1052	чтобы они	1	1
1053	говорит с	1	1
1054	этом она	1	1
1055	разрешения этой	1	1
1056	она ни	1	1
1057	тех случаях	1	1
1058	отношении и	1	1
1059	в основу	2	1
1060	заключенной в	1	1
1061	конечно во	1	1
1062	случай где	1	1
1063	к которому	3	1
1064	мы конечно	1	1
1065	будем говорить	1	1
1066	автор как	3	1
1067	согласия и	1	1
1068	морали и	5	1
1069	наконец его	1	1
1070	противоположного характера	1	1
1071	соловьиного пения	4	1
1072	воли и	2	1
1073	что именно	3	1
1074	элементы которые	1	1
1075	расстановка слов	1	1
1076	по поводу	1	1
1077	у этих	3	1
1078	здесь эта	1	1
1079	создает совершенно	1	1
1080	то другая	1	1
1081	общего в	1	1
1082	своего смысла	1	1
1083	делают некоторые	1	1
1084	в заключение	1	1
1085	действительно в	1	1
1086	вся эта	1	1
1087	та и	2	1
1088	конечно только	2	1
1089	той степени	2	1
1090	для анализа	2	1
1091	ближе к	1	1
1092	представить себе	2	1
1093	которую можно	1	1
1094	сильным и	1	1
1095	из-за которого	1	1
1096	от оценки	1	1
1097	ту роль	1	1
1098	только не	3	1
1099	эта перемена	1	1
1100	и мы	19	1
1101	а оно	1	1
1102	сам автор	5	1
1103	бы такое	1	1
1104	обычном смысле	1	1
1105	заложенные в	1	1
1106	найти для	1	1
1107	как нам	1	1
1108	в драме	2	1
1109	не принадлежит	1	1
1110	в дневнике	3	1
1111	от темы	1	1
1112	такого рода	1	1
1113	уже эта	1	1
1114	внимание на	4	1
1115	время в	5	1
1116	радость и	1	1
1117	где одни	1	1
1118	автором на	1	1
1119	слов в	2	1
1120	и чрезвычайно	1	1
1121	и верно	1	1
1122	не должна	2	1
1123	мы старались	2	1
1124	чтобы этот	1	1
1125	заключение так	1	1
1126	древности и	1	1
1127	что несмотря	1	1
1128	что самая	3	1
1129	это слово	1	1
1130	был сам	1	1
1131	внутреннее противоречие	2	1
1132	свет и	1	1
1133	деле какой	1	1
1134	чем ты	1	1
1135	которое она	4	1
1136	не была	1	1
1137	в конечном	2	1
1138	словом в	1	1
1139	мы на	2	1
1140	или не	3	1
1141	изменений которые	1	1
1142	до крайности	4	1
1143	обращении с	1	1
1144	так было	1	1
1145	в несколько	2	1
1146	от тех	1	1
1147	к чему	6	1
1148	ее развития	1	1
1149	деле всякий	1	1
1150	но совершенно	4	1
1151	не нуждается	1	1
1152	которые бы	1	1
1153	которое в	1	1
1154	на себя	1	1
1155	быть только	1	1
1156	каком случае	1	1
1157	на тот	1	1
1158	имеют никакого	1	1
1159	человек и	2	1
1160	как говорит	2	1
1161	характер и	2	1
1162	можем мы	2	1
1163	я не	9	1
1164	указывает что	2	1
1165	рассказу и	3	1
1166	автор совершенно	1	1
1167	в зачаточном	1	1
1168	от одной	2	1
1169	долго и	1	1
1170	в мире	3	1
1171	он для	1	1
1172	мысли мы	1	1
1173	но когда	2	1
1174	образом для	1	1
1175	уже давно	3	1
1176	простой случай	1	1
1177	больше и	3	1
1178	роли которую	1	1
1179	о которых	10	1
1180	речь его	1	1
1181	применить к	1	1
1182	вот на	1	1
1183	благодаря тому	2	1
1184	достаточно назвать	1	1
1185	в себя	1	1
1186	играет роль	1	1
1187	в эту	2	1
1188	что их	1	1
1189	могло бы	4	1
1190	не иначе	2	1
1191	вводит в	2	1
1192	совершенно прав	4	1
1193	чтобы превратить	1	1
1194	это очень	1	1
1195	в рассуждениях	2	1
1196	о каждом	1	1
1197	деле этот	1	1
1198	на которую	2	1
1199	этому приему	1	1
1200	под конец	1	1
1201	от чужого	1	1
1202	к речи	1	1
1203	материалом для	2	1
1204	вошел в	2	1
1205	на этом	6	1
1206	этой своей	1	1
1207	очень часто	2	1
1208	в наше	2	1
1209	или во	2	1
1210	действие в	1	1
1211	для ее	1	1
1212	это чрезвычайно	1	1
1213	чтобы он	3	1
1214	оказалось бы	1	1
1215	автор для	1	1
1216	с какой	1	1
1217	понимать и	1	1
1218	имеет целью	1	1
1219	можно сделать	1	1
1220	всей этой	3	1
1221	благодаря установлению	1	1
1222	содержания и	1	1
1223	этом совершенно	1	1
1224	это или	1	1
1225	и известный	1	1
1226	уже указывали	1	1
1227	других людей	1	1
1228	почти всегда	3	1
1229	тем и	2	1
1230	как автор	2	1
1231	доходит до	1	1
1232	о морали	1	1
1233	и затем	3	1
1234	и другая	2	1
1235	к рассказу	3	1
1236	с целым	2	1
1237	говорили что	1	1
1238	должны были	2	1
1239	или иное	1	1
1240	своими словами	2	1
1241	исторические пути	1	1
1242	бы формулировать	1	1
1243	какой мере	3	1
1244	как известно	2	1
1245	было задачей	1	1
1246	что соловей	1	1
1247	истиной и	1	1
1248	почему же	1	1
1249	превратилась в	3	1
1250	никакого отношения	1	1
1251	и глубоко	1	1
1252	он в	3	1
1253	конца и	1	1
1254	это вовсе	1	1
1255	на который	2	1
1256	но столь	1	1
1257	такой который	1	1
1258	однако в	1	1
1259	что для	6	1
1260	сущности это	1	1
1261	из поля	1	1
1262	но наоборот	1	1
1263	это приводит	1	1
1264	о его	2	1
1265	и ты	1	1
1266	и объединены	1	1
1267	материал этот	1	1
1268	одновременно в	1	1
1269	читателя он	2	1
1270	стоит только	3	1
1271	мы будем	4	1
1272	теми же	1	1
1273	в силу	2	1
1274	этой фразы	3	1
1275	с единичным	1	1
1276	в сердце	1	1
1277	до наших	1	1
1278	бы быть	2	1
1279	бы оно	1	1
1280	и языка	1	1
1281	для построения	1	1
1282	бы ни	1	1
1283	очень редко	1	1
1284	знаем по	1	1
1285	значит что	2	1
1286	в соответствующей	1	1
1287	это совершенно	2	1
1288	для чего	2	1
1289	иначе как	3	1
1290	о падении	1	1
1291	и чем	3	1
1292	чтобы не	2	1
1293	мы пытаемся	1	1
1294	в один	4	1
1295	нам кажется	2	1
1296	еще одно	1	1
1297	которого она	1	1
1298	кажется что	2	1
1299	наше время	2	1
1300	какой же	1	1
1301	пришел к	1	1
