N	2gram	Propp_Isto	Tvorches
342	и если	4	3
343	и тогда	3	3
344	в которую	3	3
345	действия и	3	3
346	сами по	1	3
347	как мы	3	3
348	характера и	1	3
349	на этот	2	3
350	только с	4	3
351	друг друга	2	3
352	но на	1	3
353	что оно	1	3
354	свидетельствует о	1	3
355	действительности в	1	3
356	в й	3	3
357	и вот	2	3
358	он и	3	3
359	ее в	7	3
360	на самом	3	3
361	у нас	1	3
362	в русском	2	3
363	не существует	2	3
364	или в	6	3
365	за свою	1	3
366	этого вопроса	3	3
367	но уже	3	3
368	для которого	1	3
369	не все	5	3
370	тут и	2	3
371	не по	2	3
372	в ней	10	3
373	мы узнаем	1	3
374	по этому	2	3
375	из этих	2	3
376	в него	2	3
377	а по	3	3
378	и их	4	3
379	не с	3	3
380	с ее	2	3
381	в начале	3	3
382	в другом	6	3
383	дает ему	2	3
384	к ней	3	3
385	одного из	1	3
386	бы он	1	3
387	во многих	2	3
388	этой связи	1	3
389	в области	2	3
390	и только	4	3
391	к другим	1	3
392	он приходит	1	2
393	является в	1	2
394	же и	3	2
395	которая в	1	2
396	не мешает	1	2
397	этот момент	3	2
398	думается что	1	2
399	вспомним хотя	1	2
400	общения с	1	2
401	представлений о	4	2
402	в результате	2	2
403	ясно что	2	2
404	по мере	4	2
405	отметим что	2	2
406	вслед за	7	2
407	относится и	2	2
408	жизнь в	1	2
409	меня в	1	2
410	с тем	13	2
411	одном из	1	2
412	начинается с	3	2
413	только через	3	2
414	приходит в	1	2
415	их в	7	2
416	и очень	1	2
417	в одно	1	2
418	с героем	2	2
419	но мы	2	2
420	связанного с	1	2
421	связано с	2	2
422	всякого рода	3	2
423	а что	1	2
424	из действительности	1	2
425	из других	1	2
426	не могли	1	2
427	можно не	1	2
428	то это	9	2
429	в действительности	2	2
430	следовало бы	3	2
431	чтобы вызвать	1	2
432	которой он	1	2
433	он был	3	2
434	но кто	1	2
435	входит в	1	2
436	имеет в	1	2
437	только как	1	2
438	но даже	1	2
439	же у	1	2
440	к своей	1	2
441	когда она	3	2
442	тон рассказа	1	2
443	я буду	4	2
444	так мы	1	2
445	в глаза	2	2
446	на ней	1	2
447	пока еще	1	2
448	когда человек	1	2
449	ключ к	5	2
450	содержит в	1	2
451	он живет	1	2
452	уже по	1	2
453	о чем	1	2
454	точка зрения	2	2
455	не просто	5	2
456	во всех	3	2
457	не зная	1	2
458	этой задачи	1	2
459	в жертву	2	2
460	мышления и	1	2
461	здесь нет	2	2
462	и эту	1	2
463	с одной	8	2
464	на том	1	2
465	внимание на	1	2
466	есть у	1	2
467	на этих	1	2
468	как раз	2	2
469	тем не	7	2
470	которого он	1	2
471	после этого	5	2
472	в качестве	8	2
473	в тот	3	2
474	с другими	2	2
475	это очень	1	2
476	входят в	1	2
477	страх перед	4	2
478	и притом	1	2
479	связи с	10	2
480	который является	1	2
481	как его	1	2
482	всему миру	1	2
483	тому что	1	2
484	но ведь	1	2
485	в связи	7	2
486	между прочим	3	2
487	между собой	4	2
488	в двух	1	2
489	в эту	3	2
490	что как	1	2
491	для анализа	1	2
492	но как	2	2
493	эти примеры	1	2
494	мы уже	7	2
495	и книга	1	2
496	не дает	2	2
497	он стал	2	2
498	кажется что	1	2
499	не будет	1	2
500	для этой	1	2
501	одним словом	4	2
502	и та	1	2
503	в тех	4	2
504	в современной	3	2
505	по своей	2	2
506	в нее	2	2
507	говорили что	3	2
508	на мир	1	2
509	он еще	1	2
510	было бы	11	2
511	нем и	1	2
512	восходят к	6	2
513	что ты	1	2
514	что во	1	2
515	сам в	1	2
516	в доме	4	2
517	не значит	1	2
518	даже если	1	2
519	над человеком	1	2
520	зато в	1	2
521	в силу	7	2
522	чаще всего	1	2
523	из этого	3	2
524	время он	1	2
525	которые были	1	2
526	а как	2	2
527	означает что	4	2
528	говорит об	1	2
529	и здесь	15	2
530	о своих	1	2
531	жизни а	1	2
532	и должно	3	2
533	большую роль	3	2
534	была бы	2	2
535	представляют собой	9	2
536	человек с	1	2
537	в сущности	2	2
538	о которой	1	2
539	для них	1	2
540	в отношении	1	2
541	ни в	2	2
542	и страх	1	2
543	не могут	3	2
544	за что	1	2
545	должен был	6	2
546	здесь мы	9	2
547	в целях	3	2
548	не велел	1	2
549	этот факт	1	2
550	столь же	2	2
551	тоже не	2	2
552	этот тип	1	2
553	так вот	1	2
554	и будет	1	2
555	далее следует	1	2
556	не знал	1	2
557	как о	2	2
558	это время	3	2
559	свое лицо	1	2
560	быть назван	2	2
561	не видно	2	2
562	к героям	1	2
563	ли он	3	2
564	у одного	1	2
565	говорили о	1	2
566	несколько ниже	1	2
567	которого не	1	2
568	знает что	1	2
569	ни к	3	2
570	то он	2	2
571	где нет	2	2
572	традиции в	1	2
573	не дают	1	2
574	того чтобы	3	2
575	затем из	1	2
576	у меня	4	2
577	а может	2	2
578	не должны	1	2
579	и уже	1	2
580	что если	2	2
581	героя а	1	2
582	от других	1	2
583	он пришел	2	2
584	через него	1	2
585	им в	1	2
586	что же	4	2
587	неотделима от	1	2
588	он в	5	2
589	видим в	1	2
590	событий в	1	2
591	выше уже	1	2
592	мог бы	3	2
593	их с	1	2
594	всякий раз	2	2
595	к миру	1	2
596	не из	1	2
597	точку зрения	3	2
598	д и	2	2
599	высшей степени	1	2
600	влечет за	2	2
601	ответ на	3	2
602	в прямом	1	2
603	о человеке	1	2
604	нас не	3	2
605	где он	1	2
606	он как	1	2
607	образ и	1	2
608	он начинает	1	2
609	этом он	2	2
610	в формах	1	2
611	о нем	5	2
612	во время	5	2
613	никуда не	1	2
614	особое значение	1	2
615	в египте	1	2
616	непосредственно в	3	2
617	в таких	4	2
618	ты мне	2	2
619	образом в	2	2
620	из форм	1	2
621	за этим	1	2
622	в глубине	2	2
623	в эпоху	2	2
624	указывает на	2	2
625	очень много	10	2
626	в стороне	4	2
627	совершенно точно	1	2
628	или наконец	1	2
629	или даже	3	2
630	при таком	2	2
631	стремление к	1	2
632	смерти в	1	2
633	и со	2	2
634	путь к	2	2
635	должен быть	3	2
636	отсюда же	1	2
637	нуждается в	1	2
638	за то	3	2
639	ориентировался на	1	2
640	в руки	4	2
641	она не	6	2
642	но она	2	2
643	всех этих	4	2
644	отказ от	2	2
645	в нашей	2	2
646	только то	1	2
647	не сами	2	2
648	может вызвать	1	2
649	что можно	1	2
650	со своими	1	2
651	и о	1	2
652	действительности не	1	2
653	в высшей	1	2
654	это еще	1	2
655	й главе	2	2
656	все более	1	2
657	надо было	1	2
658	он с	1	2
659	в описаниях	1	2
660	есть не	2	2
661	указывал на	1	1
662	сюжет о	1	1
663	имеет власть	1	1
664	должна была	1	1
665	в роде	1	1
666	для всех	2	1
667	черту он	1	1
668	бы несколько	1	1
669	с человеческим	1	1
670	а ты	1	1
671	всю ночь	1	1
672	не видала	1	1
673	рассказ о	1	1
674	к этой	5	1
675	важно для	1	1
676	вполне возможен	1	1
677	она всегда	2	1
678	дочери и	1	1
679	почему-то не	1	1
680	на второй	1	1
681	ссылаясь на	1	1
682	своем развитии	1	1
683	же мысль	1	1
684	тем как	1	1
685	или нет	1	1
686	не зависит	1	1
687	но тем	1	1
688	старший брат	1	1
689	себе жизнь	1	1
690	нас в	2	1
691	всего мы	1	1
692	связь явлений	1	1
693	не хочет	1	1
694	его явления	1	1
695	топор и	2	1
696	самом же	1	1
697	требует от	1	1
698	одно из	2	1
699	живут в	1	1
700	здесь необходимо	2	1
701	и другими	1	1
702	с исторической	1	1
703	от этих	2	1
704	но автор	1	1
705	в глубь	1	1
706	вопрос об	1	1
707	мыслится как	1	1
708	их не	3	1
709	из тысячи	1	1
710	люди и	1	1
711	в художественную	1	1
712	на которых	1	1
713	стороне от	1	1
714	но все	9	1
715	можно говорить	2	1
716	равно как	1	1
717	происходит не	2	1
718	большей частью	2	1
719	нет есть	1	1
720	она является	1	1
721	или на	7	1
722	уже на	2	1
723	говорят о	3	1
724	из всего	1	1
725	и требует	1	1
726	принцип который	1	1
727	играет некоторую	1	1
728	что по	1	1
729	деталь из	1	1
730	начала действия	1	1
731	прошлого в	1	1
732	даже два	1	1
733	но очень	1	1
734	собой не	1	1
735	что еще	1	1
736	соответствует его	1	1
737	за ней	1	1
738	встречается у	1	1
739	в точном	1	1
740	на точку	1	1
741	он вполне	1	1
742	речь идет	1	1
743	свою собственную	1	1
744	в обстановке	1	1
745	явления духовной	1	1
746	матери и	1	1
747	глазами а	1	1
748	смысл этого	1	1
749	а дальше	1	1
750	как только	1	1
751	в темноте	2	1
752	относиться к	1	1
753	после его	1	1
754	своей форме	1	1
755	первый взгляд	2	1
756	у которых	1	1
757	притом к	1	1
758	при всей	1	1
759	тот не	1	1
760	читатель не	1	1
761	на этой	2	1
762	героя или	1	1
763	герой получает	1	1
764	вопрос о	8	1
765	он играет	1	1
766	показано в	1	1
767	эта связь	4	1
768	за той	1	1
769	раз и	3	1
770	человека не	1	1
771	имеет право	2	1
772	не чувствует	1	1
773	представления о	8	1
774	центр тяжести	1	1
775	в противоположность	1	1
776	всего этого	1	1
777	по возможности	1	1
778	не должен	8	1
779	одной стороны	7	1
780	часто в	1	1
781	миф о	2	1
782	уже о	1	1
783	как отражение	1	1
784	уже было	1	1
785	поэтому мы	1	1
786	таким же	1	1
787	одним только	1	1
788	об отношении	1	1
789	но они	6	1
790	исследования и	1	1
791	не приходит	1	1
792	же говорит	4	1
793	видеть что	2	1
794	связь между	4	1
795	эта система	1	1
796	из вариантов	1	1
797	душу и	1	1
798	можно ли	1	1
799	не что	3	1
800	значения этого	2	1
801	себе в	1	1
802	до того	1	1
803	как существо	1	1
804	в карты	1	1
805	художественного произведения	1	1
806	всего что	1	1
807	друг на	1	1
808	в прошлом	2	1
809	выше мы	6	1
810	к ним	4	1
811	отношения и	1	1
812	среди них	1	1
813	я с	1	1
814	еще нет	1	1
815	дает нам	3	1
816	него не	1	1
817	ее как	1	1
818	том чтобы	2	1
819	еще ничего	1	1
820	а сам	3	1
821	а только	3	1
822	соприкосновения с	1	1
823	в основу	2	1
824	такая же	1	1
825	в нашем	1	1
826	у себя	2	1
827	с этими	1	1
828	под названием	1	1
829	нигде не	2	1
830	самым главным	1	1
831	окна и	2	1
832	ночь он	1	1
833	есть только	3	1
834	исходит из	3	1
835	говорит ты	2	1
836	у этих	1	1
837	нее вырастают	1	1
838	к этим	1	1
839	влекут за	1	1
840	так говорит	1	1
841	о связи	2	1
842	весьма условно	1	1
843	не решена	1	1
844	вот как	2	1
845	чем это	5	1
846	этом очень	1	1
847	быта и	1	1
848	это своего	1	1
849	вся эта	1	1
850	их мысли	1	1
851	бы то	2	1
852	она имеет	1	1
853	д все	3	1
854	только не	1	1
855	воду из	1	1
856	него как	1	1
857	социальной и	2	1
858	к их	1	1
859	а наоборот	1	1
860	от его	2	1
861	что иное	3	1
862	подробную разработку	1	1
863	и всей	1	1
864	и сохраняет	1	1
865	не исчерпывается	1	1
866	после чего	1	1
867	как средство	1	1
868	вообще а	1	1
869	впадает в	1	1
870	и вместе	2	1
871	такого рода	1	1
872	что уже	1	1
873	том не	1	1
874	не буду	1	1
875	ни было	2	1
876	родные и	1	1
877	т е	30	1
878	эти детали	1	1
879	в бешенство	1	1
880	своей теории	1	1
881	науки в	1	1
882	лучше чем	1	1
883	при появлении	1	1
884	от начала	2	1
885	он заслуживает	1	1
886	не думает	1	1
887	что такое	3	1
888	и за	1	1
889	сам знает	1	1
890	в герое	1	1
891	и снова	1	1
892	тексте это	1	1
893	он любил	1	1
894	от описания	1	1
895	из названных	1	1
896	на стадии	2	1
897	людей нашей	1	1
898	делает это	1	1
899	не хватает	1	1
900	как можно	2	1
901	две линии	1	1
902	третий раз	2	1
903	видит в	2	1
904	чем в	2	1
905	для исследователя	2	1
906	далее он	1	1
907	и некоторые	1	1
908	как видно	1	1
909	так герой	1	1
910	при анализе	1	1
911	человек а	1	1
912	именно здесь	1	1
913	и говорит	2	1
914	сказал что	3	1
915	говорит детям	1	1
916	ему свое	1	1
917	будто бы	4	1
918	изоляции от	1	1
919	это мы	1	1
920	с представлением	1	1
921	из уст	1	1
922	прямо не	1	1
923	о смерти	7	1
924	и хорошо	1	1
925	в третий	2	1
926	слово и	1	1
927	здесь же	2	1
928	ссылки на	4	1
929	как говорит	1	1
930	характер и	1	1
931	между ними	2	1
932	встречается в	3	1
933	время как	3	1
934	и она	4	1
935	большинстве случаев	4	1
936	такие же	1	1
937	внешним формам	1	1
938	собой прямые	1	1
939	основная форма	1	1
940	характерная черта	1	1
941	с женщиной	1	1
942	уже давно	1	1
943	в психологическом	1	1
944	же касается	1	1
945	связанным с	1	1
946	куда же	1	1
947	и воскресении	1	1
948	полагает что	1	1
949	человек здесь	1	1
950	это тоже	6	1
951	на себе	1	1
952	что их	3	1
953	могло бы	1	1
954	в других	3	1
955	вводит в	2	1
956	человека а	1	1
957	встрече с	1	1
958	чтобы его	1	1
959	кто из	1	1
960	остается в	1	1
961	говорится в	1	1
962	я его	2	1
963	но можно	2	1
964	вошел в	1	1
965	мы можем	7	1
966	от себя	1	1
967	возникает из	2	1
968	есть признак	1	1
969	он дал	1	1
970	иногда на	1	1
971	не одного	2	1
972	чтобы герой	1	1
973	молодой человек	1	1
974	поэтому герои	1	1
975	случаев в	1	1
976	не видят	4	1
977	именно потому	2	1
978	был так	1	1
979	героя то	1	1
980	на другой	2	1
981	типы в	1	1
982	бог или	1	1
983	в работе	3	1
984	то ни	2	1
985	многих случаях	1	1
986	с какой	1	1
987	том где	1	1
988	ушел от	1	1
989	под ней	1	1
990	или же	1	1
991	в детстве	1	1
992	что эта	3	1
993	хотя в	3	1
994	один раз	1	1
995	вспомним что	3	1
996	можно было	8	1
997	в форме	3	1
998	его работе	1	1
999	почти всегда	1	1
1000	второй этап	1	1
1001	само действие	1	1
1002	времен и	1	1
1003	перед лицом	1	1
1004	также и	3	1
1005	и братья	2	1
1006	в семье	1	1
1007	как один	2	1
1008	должны были	9	1
1009	или иное	1	1
1010	и пространство	1	1
1011	в иных	1	1
1012	их и	1	1
1013	не раз	1	1
1014	а тем	1	1
1015	и несколько	1	1
1016	сказать по	1	1
1017	что дает	1	1
1018	почему же	1	1
1019	сон а	1	1
1020	в гости	1	1
1021	другой день	1	1
1022	с людьми	1	1
1023	и далеко	1	1
1024	возможно что	3	1
1025	конца и	1	1
1026	держится на	1	1
1027	платье и	1	1
1028	главным образом	2	1
1029	жизнью что	1	1
1030	вера в	1	1
1031	образы и	1	1
1032	бы его	2	1
1033	найти в	1	1
1034	это делает	2	1
1035	обратимся к	3	1
1036	всех сторон	4	1
1037	над ней	1	1
1038	эпохи в	1	1
1039	узнаем в	1	1
1040	привести одну	1	1
1041	об этих	1	1
1042	без этой	1	1
1043	говорит ему	1	1
1044	ней в	1	1
1045	по достижении	1	1
1046	ударом топора	1	1
1047	особое внимание	2	1
1048	такое представление	1	1
1049	значило бы	1	1
1050	если они	1	1
1051	повседневной жизни	1	1
1052	человека или	1	1
1053	очень редко	2	1
1054	чем будет	1	1
1055	ты меня	1	1
1056	отца или	1	1
1057	широте и	1	1
1058	если герой	2	1
1059	или матери	1	1
1060	или иного	1	1
1061	до начала	1	1
1062	чтобы не	3	1
1063	уходит в	1	1
1064	очень рано	1	1
1065	дома имеют	1	1
1066	как указывает	1	1
1067	не остается	1	1
1068	это типичная	1	1
1069	до его	1	1
1070	сливаются в	1	1
1071	еще одно	1	1
1072	раньше чем	6	1
1073	многие другие	1	1
1074	он начал	1	1
1075	можно только	1	1
1076	почему он	1	1
1077	в особенности	3	1
1078	к сожалению	3	1
1079	не делает	2	1
1080	к целому	1	1
1081	к превращению	1	1
1082	роль играют	2	1
1083	вариантов и	1	1
1084	он бросил	1	1
1085	то время	3	1
1086	это одна	1	1
1087	из возможных	1	1
1088	да не	1	1
1089	явно не	1	1
1090	и этот	1	1
1091	как одна	1	1
1092	обнаруживает что	2	1
1093	я видел	1	1
1094	первый этап	1	1
1095	что герой	13	1
1096	героям в	1	1
1097	оно было	1	1
1098	за тысячи	1	1
1099	и мотивов	1	1
1100	явление но	1	1
1101	можно назвать	3	1
1102	мы получаем	1	1
1103	поэтому совершенно	1	1
1104	пребывает в	1	1
1105	с каким-то	1	1
1106	стоит обратить	1	1
1107	со второй	1	1
1108	так это	1	1
1109	природе и	1	1
1110	связанное с	1	1
1111	и из	2	1
1112	никак не	1	1
1113	выше было	1	1
1114	здесь он	2	1
1115	он на	1	1
1116	переходит от	1	1
1117	на лице	1	1
1118	поэтому в	2	1
1119	и выйти	1	1
1120	он действует	1	1
1121	его но	3	1
1122	здесь герой	2	1
1123	когда его	1	1
1124	подходит к	1	1
1125	что после	1	1
1126	и вновь	2	1
1127	и вполне	2	1
1128	за это	1	1
1129	не на	2	1
1130	я считаю	1	1
1131	кости и	2	1
1132	что всегда	1	1
1133	всего нужно	1	1
1134	от их	1	1
1135	оно не	1	1
1136	соседней комнате	1	1
1137	собой и	1	1
1138	и делают	1	1
1139	с ней	2	1
1140	в наших	1	1
1141	это положение	2	1
1142	так называемый	2	1
1143	в безумие	1	1
1144	о своей	1	1
1145	за волосы	2	1
1146	он будет	1	1
1147	в саду	1	1
1148	еще хуже	1	1
1149	же о	1	1
1150	но никогда	1	1
1151	на дорогу	1	1
1152	что это?	1	1
1153	из тех	1	1
1154	дети это	1	1
1155	который сам	1	1
1156	некоторую роль	1	1
1157	и они	5	1
1158	к самым	1	1
1159	к нам	1	1
1160	и так	3	1
1161	связанные с	3	1
1162	совершенно естественно	2	1
1163	матери они	1	1
1164	себя и	2	1
1165	он ее	1	1
1166	в историческом	1	1
1167	важно отметить	2	1
1168	этот образ	1	1
1169	вследствие этого	2	1
1170	в душу	1	1
1171	с большей	1	1
1172	с начала	1	1
1173	возникает вопрос	1	1
1174	ничего нет	1	1
1175	нет в	2	1
1176	все как	1	1
1177	сейчас же	1	1
1178	огромную роль	1	1
1179	из области	1	1
1180	в любой	1	1
1181	который и	1	1
1182	чтобы изучить	1	1
1183	этот мотив	3	1
1184	все они	1	1
1185	можно в	1	1
1186	которых можно	1	1
1187	еще и	2	1
1188	этого явления	4	1
1189	материальной жизни	1	1
1190	цели не	1	1
1191	истории не	1	1
1192	с детьми	1	1
1193	а если	2	1
1194	бы с	1	1
1195	когда мы	4	1
1196	это понятие	1	1
1197	видим что	13	1
1198	тех же	1	1
1199	но тоже	1	1
1200	это явление	4	1
1201	со всех	4	1
1202	то и	2	1
1203	глава ii	1	1
1204	и между	3	1
1205	в течение	1	1
1206	их жен	1	1
1207	на друга	1	1
1208	грязью и	1	1
1209	на основе	6	1
1210	том как	3	1
1211	в деталях	1	1
1212	из его	1	1
1213	нечто вроде	1	1
1214	в середине	3	1
1215	до самых	1	1
1216	совпадают с	1	1
1217	в фольклоре	1	1
1218	вывод что	2	1
1219	очень хорошо	1	1
1220	он хочет	1	1
1221	вступает в	2	1
1222	и ему	1	1
1223	говорят что	5	1
1224	на столе	2	1
1225	люди не	1	1
1226	нет никакой	1	1
1227	у других	1	1
1228	ее с	1	1
1229	целый ряд	1	1
1230	ноге и	1	1
1231	подняв взор	1	1
1232	в соседней	1	1
1233	говоря что	2	1
1234	знаем что	9	1
1235	еще один	3	1
1236	было и	1	1
1237	вне его	1	1
1238	в пещере	1	1
1239	мотивы и	1	1
1240	состоит в	1	1
1241	затем уже	1	1
1242	он дает	2	1
1243	дворец и	1	1
1244	имеем в	4	1
1245	мне не	2	1
1246	заметить что	2	1
1247	не совсем	5	1
1248	в трудах	1	1
1249	в композиции	2	1
1250	если мы	4	1
1251	представлениями о	3	1
1252	при котором	1	1
1253	vii в	1	1
1254	а одна	1	1
1255	свою жену	1	1
1256	на первый	2	1
1257	может оказаться	3	1
1258	лучше всего	2	1
1259	разве я	1	1
1260	теперь обратимся	1	1
1261	при входе	1	1
1262	прямом смысле	1	1
1263	этого слова	1	1
1264	содержатся в	1	1
1265	будь то	1	1
1266	по внешним	1	1
1267	не лучше	1	1
1268	древних времен	1	1
1269	утверждая что	1	1
1270	это впечатление	1	1
1271	это сделать	1	1
1272	определить его	1	1
1273	власть над	4	1
1274	и для	5	1
1275	литературе в	1	1
1276	все с	1	1
1277	в самой	1	1
1278	и сестра	1	1
1279	иногда в	1	1
1280	эту форму	1	1
1281	до мелочей	1	1
1282	с того	3	1
1283	они были	1	1
1284	поэтому он	2	1
1285	корни его	1	1
1286	сторона в	1	1
1287	промежутки времени	1	1
1288	на время	1	1
1289	становиться на	1	1
1290	такое же	1	1
1291	этом случае	3	1
1292	это наблюдение	2	1
1293	ли или	1	1
1294	рассматривается как	1	1
1295	в более	2	1
1296	и многие	1	1
1297	вокруг него	1	1
1298	ему в	3	1
1299	тогда часто	1	1
1300	видно будет	1	1
1301	из дома	10	1
1302	ничем не	2	1
1303	они не	8	1
1304	или или	1	1
1305	на вопрос	4	1
1306	в ущерб	1	1
1307	того как	6	1
1308	в последней	1	1
1309	который может	1	1
1310	рассмотрение с	1	1
1311	предположение что	2	1
