N	2gram	Losev_Prob	Analitik
148	перед нами	8	8
149	не является	19	8
150	в основе	3	8
151	с точки	9	8
152	хотя и	9	8
153	времени и	4	8
154	дело не	4	8
155	он и	3	8
156	одного из	1	8
157	во всяком	14	7
158	в противоположность	1	7
159	в другом	4	7
160	в одном	4	7
161	как мы	12	7
162	в нашем	13	7
163	который в	2	7
164	от себя	2	7
165	по преимуществу	1	7
166	как нам	1	7
167	внимание на	2	7
168	несмотря на	4	7
169	в ее	6	7
170	у него	1	7
171	в таком	11	7
172	и тем	16	7
173	в свое	1	7
174	и является	6	7
175	свое время	1	7
176	собственно говоря	5	7
177	всяком случае	8	7
178	и для	5	7
179	жизни но	2	7
180	в литературе	3	7
181	все это	9	7
182	со своим	2	7
183	таком случае	7	7
184	однако не	4	7
185	на его	1	7
186	или иначе	2	7
187	художественного произведения	14	7
188	себя и	1	7
189	что иное	6	7
190	как будто	11	7
191	вплоть до	3	7
192	иное как	6	7
193	во всем	2	6
194	для всех	3	6
195	с самим	4	6
196	так или	2	6
197	или в	7	6
198	художественное произведение	9	6
199	казалось бы	3	6
200	одного и	1	6
201	хотя бы	6	6
202	превращается в	1	6
203	не что	6	6
204	вовсе не	62	6
205	из них	4	6
206	то в	4	6
207	тем не	23	6
208	не знает	1	6
209	что не	4	6
210	о себе	2	6
211	не будет	3	6
212	его как	3	6
213	в нем	13	6
214	если в	1	6
215	на этом	1	6
216	из которых	6	6
217	из того	3	6
218	от своего	1	6
219	и более	6	6
220	и состоит	2	6
221	из этих	1	6
222	и то	17	6
223	ответ на	1	6
224	уже в	5	6
225	есть в	6	6
226	его в	4	6
227	тем более	8	6
228	мере в	1	6
229	же в	6	6
230	и читателя	1	6
231	что на	2	6
232	все что	1	5
233	которая в	1	5
234	не так	8	5
235	не как	1	5
236	в состав	1	5
237	в этих	6	5
238	в них	6	5
239	по пути	1	5
240	в первом	1	5
241	тем что	8	5
242	в один	1	5
243	или ином	3	5
244	речь идет	1	5
245	а а	1	5
246	же его	2	5
247	исходя из	1	5
248	в котором	3	5
249	входит в	3	5
250	для того	5	5
251	для себя	6	5
252	в слове	4	5
253	к этому	2	5
254	и он	3	5
255	с другими	6	5
256	ни в	17	5
257	не о	2	5
258	будто бы	7	5
259	я не	1	5
260	целое то	1	5
261	и до	3	5
262	того и	2	5
263	но как	6	5
264	а с	2	5
265	так что	21	5
266	главного героя	1	5
267	бы быть	5	5
268	и по	3	5
269	и потому	13	5
270	с ее	5	5
271	во втором	1	5
272	и здесь	8	5
273	том или	6	5
274	и пространстве	1	5
275	не могут	1	5
276	самом деле	6	5
277	с таким	1	5
278	как о	6	5
279	к его	1	5
280	да и	9	5
281	еще и	10	5
282	совершенно не	7	5
283	что мы	12	5
284	он в	3	5
285	а и	2	5
286	тот же	1	5
287	в художественном	5	5
288	этом случае	8	5
289	ни с	5	5
290	мы не	15	5
291	с той	5	5
292	с их	2	5
293	самим собою	2	5
294	в глубине	1	5
295	все эти	14	5
296	как предмет	2	5
297	в искусстве	4	5
298	нового времени	1	5
299	данного произведения	1	5
300	и особенно	3	5
301	однако и	2	4
302	строго говоря	1	4
303	его от	3	4
304	о своем	1	4
305	в своих	2	4
306	к самому	3	4
307	в собственном	1	4
308	отличается от	8	4
309	нам представляется	4	4
310	с этим	5	4
311	нам не	2	4
312	при наличии	2	4
313	в любом	3	4
314	не должен	1	4
315	только на	6	4
316	для данного	1	4
317	что же	9	4
318	сказать что	24	4
319	на него	3	4
320	еще одна	1	4
321	что она	5	4
322	из трех	2	4
323	не все	1	4
324	к нему	3	4
325	разного рода	4	4
326	ни было	5	4
327	все прочие	1	4
328	не было	6	4
329	в которой	3	4
330	одним из	2	4
331	между ними	1	4
332	в чем	5	4
333	каждом из	1	4
334	на себе	5	4
335	бы в	3	4
336	в каждом	1	4
337	могли бы	6	4
338	мы уже	4	4
339	то ни	7	4
340	и что	9	4
341	этом смысле	5	4
342	известном смысле	1	4
343	и от	11	4
344	и есть	9	4
345	а как	2	4
346	были бы	5	4
347	однако с	1	4
348	была бы	2	4
349	как он	2	4
350	в отношении	4	4
351	а именно	12	4
352	с ними	2	4
353	бы не	2	4
354	в известном	3	4
355	и т	20	4
356	это и	11	4
357	потому что	40	4
358	того чтобы	4	4
359	и если	11	4
360	не должно	1	4
361	в стихотворении	2	4
362	и тогда	3	4
363	или иных	7	4
364	и а	1	4
365	и во	5	4
366	обнаруживает себя	1	4
367	здесь и	4	4
368	но это	13	4
369	истории литературы	1	4
370	как к	1	4
371	все они	5	4
372	о нем	2	4
373	ему в	1	4
374	свидетельствует о	2	4
375	от которого	1	4
376	при встрече	1	4
377	ее в	2	4
378	здесь в	3	4
379	бы и	7	4
380	на которой	1	4
381	указывает на	13	4
382	сама по	11	4
383	нас к	2	4
384	или даже	6	4
385	по своему	6	4
386	об этом	7	4
387	и другого	1	4
388	жизнь и	3	4
389	тех или	10	4
390	произведения с	1	4
391	но при	1	4
392	произведения искусства	2	4
393	его не	2	4
394	на всех	1	4
395	в значительной	2	4
396	на основе	1	4
397	и ее	7	4
398	основе своей	1	4
399	отношение к	1	4
400	и о	8	4
401	можно отметить	1	4
402	в области	2	4
403	дело здесь	4	4
404	от него	2	3
405	человеческой жизни	4	3
406	рассказ о	1	3
407	к этой	2	3
408	с этой	3	3
409	оказывается не	2	3
410	случае не	7	3
411	тем как	1	3
412	и был	1	3
413	какой бы	2	3
414	в виду	20	3
415	быть может	1	3
416	у пушкина	9	3
417	с действительностью	1	3
418	и с	11	3
419	на свою	2	3
420	в речи	1	3
421	в жизни	1	3
422	с тем	9	3
423	что пушкин	1	3
424	только для	1	3
425	судьбы не	1	3
426	тем в	1	3
427	в такой	1	3
428	при условии	4	3
429	вопрос о	2	3
430	раз и	6	3
431	вполне закономерно	1	3
432	ничто не	2	3
433	на самом	13	3
434	это было	4	3
435	и той	2	3
436	одной и	2	3
437	произведения но	1	3
438	втором случае	1	3
439	и те	1	3
440	от своей	1	3
441	себе в	5	3
442	то его	2	3
443	за рамки	1	3
444	и далее	1	3
445	было сказано	1	3
446	именно такого	1	3
447	пока еще	3	3
448	как на	2	3
449	что все	2	3
450	в зависимости	3	3
451	тут же	12	3
452	на котором	2	3
453	к ее	1	3
454	гораздо более	6	3
455	бы то	5	3
456	что у	3	3
457	первом случае	1	3
458	должно быть	1	3
459	которого он	1	3
460	и за	2	3
461	связи с	10	3
462	не говорит	2	3
463	и всего	1	3
464	от автора	1	3
465	в связи	9	3
466	между собой	3	3
467	представляется нам	1	3
468	но к	2	3
469	он сам	7	3
470	а для	1	3
471	не был	3	3
472	войне и	1	3
473	остается в	1	3
474	здесь как	1	3
475	смысл и	1	3
476	чистом виде	3	3
477	м и	1	3
478	речи и	1	3
479	хотя в	1	3
480	в тех	3	3
481	и тот	2	3
482	произведение не	1	3
483	а тем	1	3
484	тот или	4	3
485	из этого	5	3
486	бы ни	1	3
487	слова как	3	3
488	во время	3	3
489	всех этих	6	3
490	означает что	1	3
491	нам кажется	2	3
492	в одну	1	3
493	его из	1	3
494	например в	1	3
495	тогда когда	1	3
496	на первом	2	3
497	герой нашего	1	3
498	что они	8	3
499	содержит в	13	3
500	никак не	13	3
501	поэтому в	2	3
502	себе не	2	3
503	можно было	7	3
504	этом как	1	3
505	оно не	1	3
506	сами по	8	3
507	если не	7	3
508	ни о	8	3
509	мы могли	4	3
510	смысла и	1	3
511	заключается в	8	3
512	поскольку в	1	3
513	никто не	5	3
514	ли он	1	3
515	ему и	1	3
516	о котором	1	3
517	зависимости от	3	3
518	на каждом	1	3
519	во сне	1	3
520	человека и	1	3
521	ни к	3	3
522	то он	3	3
523	языка и	4	3
524	своей собственной	3	3
525	и заключается	1	3
526	быть не	1	3
527	поскольку он	1	3
528	для нее	2	3
529	и больше	4	3
530	художественной литературы	1	3
531	образом не	1	3
532	героя в	2	3
533	она может	2	3
534	с людьми	2	3
535	анализа в	1	3
536	речи в	2	3
537	мог бы	1	3
538	на этот	4	3
539	смерть и	1	3
540	так как	14	3
541	они не	1	3
542	том числе	1	3
543	себя самого	1	3
544	указание на	2	3
545	же не	2	3
546	дело в	6	3
547	когда же	1	3
548	но с	2	3
549	в таких	3	3
550	в войне	1	3
551	сам по	11	3
552	который как	1	3
553	а то	4	3
554	для науки	2	3
555	понимать как	4	3
556	и без	9	3
557	в какой	1	3
558	пушкина и	3	3
559	при таком	2	3
560	к своему	1	3
561	один и	2	3
562	этих двух	1	3
563	не говоря	2	3
564	ко всему	1	3
565	может иметь	4	3
566	только к	4	3
567	она не	3	3
568	также и	22	3
569	однако если	3	3
570	в ней	12	3
571	но он	1	3
572	независимо от	4	3
573	мы должны	13	3
574	и может	4	3
575	говоря о	1	3
576	этих случаях	1	3
577	идет о	1	3
578	же самое	20	3
579	говорилось выше	2	3
580	в категориях	1	3
581	произведения не	1	3
582	когда он	2	3
583	может показаться	1	3
584	слова в	1	3
585	с бытием	1	3
586	это означает	1	3
587	жизни и	7	3
588	на то	6	3
589	ведь и	1	3
590	однако все	1	3
591	для этого	9	3
592	и наконец	2	3
593	не к	2	3
594	ничего иного	1	2
595	является в	3	2
596	в стихе	1	2
597	еще раз	2	2
598	говоря уже	1	2
599	чем глубже	1	2
600	случае мы	1	2
601	еще более	3	2
602	тому что	5	2
603	тем или	1	2
604	в разных	4	2
605	так ли	1	2
606	не являются	4	2
607	или иному	1	2
608	требует от	1	2
609	то ли	2	2
610	среди других	1	2
611	мыслится как	1	2
612	от них	1	2
613	более или	2	2
614	до полного	1	2
615	жизнь в	3	2
616	с художественной	1	2
617	каждом отдельном	1	2
618	мы и	5	2
619	тому или	1	2
620	от всего	3	2
621	к другим	2	2
622	если он	1	2
623	с не	1	2
624	их в	2	2
625	в одно	4	2
626	не вполне	3	2
627	собой не	1	2
628	бытия с	1	2
629	другое дело	5	2
630	он по	1	2
631	свою собственную	3	2
632	не его	1	2
633	широком смысле	2	2
634	но мы	1	2
635	так например	1	2
636	на первый	6	2
637	самой этой	4	2
638	и дело	1	2
639	на этой	1	2
640	отвлеченной мысли	2	2
641	к художественной	1	2
642	что этот	1	2
643	основанная на	1	2
644	своей природе	1	2
645	некоторого рода	13	2
646	имеет в	2	2
647	даже самое	2	2
648	отрыве от	1	2
649	и смерть	1	2
650	во многих	1	2
651	войти в	1	2
652	но они	4	2
653	на пути	1	2
654	связь между	1	2
655	художественный смысл	2	2
656	язык есть	1	2
657	есть ни	4	2
658	не обязательно	4	2
659	уже и	2	2
660	так же	11	2
661	в чистом	4	2
662	в глаза	1	2
663	всегда и	1	2
664	и остается	1	2
665	другого не	1	2
666	тех случаях	1	2
667	быть в	2	2
668	и самим	2	2
669	миф и	1	2
670	у а	1	2
671	сих пор	4	2
672	во всей	3	2
673	здравого смысла	1	2
674	жизни не	2	2
675	что именно	3	2
676	и всякого	2	2
677	в отдельных	1	2
678	уже по	2	2
679	она есть	2	2
680	не просто	36	2
681	они могут	1	2
682	чем это	1	2
683	с иной	1	2
684	зачем же	1	2
685	но я	1	2
686	ее и	2	2
687	мы видим	1	2
688	сравнении с	4	2
689	к их	2	2
690	от его	4	2
691	сознания с	1	2
692	время и	2	2
693	собой в	1	2
694	получает в	1	2
695	т е	1	2
696	однако этот	1	2
697	что при	5	2
698	мы можем	11	2
699	там и	4	2
700	что между	1	2
701	которое дает	1	2
702	искусства при	1	2
703	произведения его	1	2
704	или не	1	2
705	именно здесь	2	2
706	как его	1	2
707	при одном	1	2
708	с одним	1	2
709	не остается	1	2
710	человек и	1	2
711	но ведь	2	2
712	учение о	3	2
713	такова что	1	2
714	по одному	2	2
715	между прочим	4	2
716	об искусстве	1	2
717	зрения и	1	2
718	о которых	3	2
719	же касается	5	2
720	а только	9	2
721	например как	2	2
722	и мотив	1	2
723	могло бы	3	2
724	художественности и	3	2
725	с указанием	1	2
726	и м	1	2
727	всех своих	1	2
728	на которую	3	2
729	я на	1	2
730	складывается из	1	2
731	которая является	2	2
732	что даже	6	2
733	не означает	1	2
734	ни для	2	2
735	произведения то	2	2
736	зрения в	1	2
737	этой точки	2	2
738	определенным образом	3	2
739	здесь мы	5	2
740	вообще не	5	2
741	однако эта	1	2
742	но зато	1	2
743	одно и	4	2
744	и та	1	2
745	соединении с	1	2
746	для человека	1	2
747	но отнюдь	2	2
748	этот вопрос	3	2
749	и отличается	1	2
750	когда мы	24	2
751	не знаю	1	2
752	которое есть	1	2
753	оно и	2	2
754	только с	5	2
755	если вдуматься	1	2
756	и др	1	2
757	это делает	1	2
758	пушкина в	1	2
759	них не	1	2
760	как об	1	2
761	мы будем	3	2
762	об этих	1	2
763	начало и	1	2
764	если они	2	2
765	вполне самостоятельное	2	2
766	этой системе	1	2
767	для чего	3	2
768	имеет свою	3	2
769	до его	1	2
770	и сами	3	2
771	утверждать что	3	2
772	до сих	4	2
773	за ним	2	2
774	характерно и	1	2
775	своего собственного	1	2
776	анализа не	2	2
777	в литературной	1	2
778	которая по	1	2
779	и при	2	2
780	литературы как	1	2
781	что это	3	2
782	от нас	3	2
783	не требует	2	2
784	нашем понимании	1	2
785	истории в	2	2
786	предполагает не	1	2
787	о которой	2	2
788	представления об	1	2
789	о в	2	2
790	том и	1	2
791	под этим	1	2
792	со всеми	1	2
793	сосредоточиться на	1	2
794	все его	1	2
795	собой и	1	2
796	о самом	2	2
797	оно есть	2	2
798	сознания однако	1	2
799	и рождается	1	2
800	на месте	1	2
801	даже не	3	2
802	значения и	1	2
803	в процессе	2	2
804	с целым	1	2
805	целое как	1	2
806	произведение в	2	2
807	таких случаях	2	2
808	не имеет	12	2
809	в сравнении	4	2
810	не видно	1	2
811	есть на	1	2
812	может не	1	2
813	страсти и	1	2
814	которой состоит	1	2
815	не сами	1	2
816	думать что	1	2
817	нет ничего	6	2
818	второго порядка	3	2
819	не имеют	4	2
820	да еще	3	2
821	это только	2	2
822	в отдельности	2	2
823	на два	1	2
824	вступление в	1	2
825	на это	1	2
826	время в	1	2
827	себя не	3	2
828	со всей	1	2
829	литературном произведении	1	2
830	но сам	1	2
831	при помощи	13	2
832	самостоятельное художественное	1	2
833	жизни здесь	1	2
834	может ли	2	2
835	однако к	1	2
836	и стал	1	2
837	тем же	2	2
838	начиная с	1	2
839	произведения и	2	2
840	с нею	2	2
841	легко может	1	2
842	он может	2	2
843	но если	12	2
844	поведение в	1	2
845	в самой	4	2
846	который и	1	2
847	с художественным	1	2
848	лет после	1	2
849	другого и	1	2
850	в дальнейшем	1	2
851	первый взгляд	3	2
852	значение в	3	2
853	на дорогу	1	2
854	существующим в	1	2
855	только по	1	2
856	зависит от	1	2
857	и вот	1	2
858	обе эти	1	2
859	не будем	4	2
860	он как	2	2
861	переходе к	1	2
862	в целое	1	2
863	то самое	1	2
864	что с	1	2
865	значимость данного	1	2
866	для нас	23	2
867	одновременно и	4	2
868	у нас	17	2
869	а все	1	2
870	это именно	1	2
871	смысле этого	1	2
872	как нечто	9	2
873	все равно	6	2
874	раз в	1	2
875	хотя как	1	2
876	что ни	1	2
877	образом в	2	2
878	но эта	4	2
879	по существу	2	2
880	с теми	2	2
881	в ту	2	2
882	представляет собою	2	2
883	анна каренина	1	2
884	случаях когда	1	2
885	это рассуждение	1	2
886	перед собой	1	2
887	на все	1	2
888	не столь	1	2
889	бы мы	2	2
890	которой он	1	2
891	или менее	2	2
892	целого и	1	2
893	связаны с	1	2
894	всех прочих	1	2
895	к одному	1	2
896	как показывает	1	2
897	там где	1	2
898	и эти	1	2
899	мертвых душ	2	2
900	принадлежит только	1	2
901	дело уже	1	2
902	нет и	1	2
903	это как	1	2
904	то и	9	2
905	есть чисто	2	2
906	здесь совершенно	1	2
907	данного рода	1	2
908	к тем	1	2
909	элементов а	2	2
910	о подлинном	1	2
911	но дело	1	2
912	и фактически	1	2
913	по сути	1	2
914	что из	2	2
915	самое время	10	2
916	к понятию	2	2
917	в отрыве	1	2
918	а скорее	1	2
919	и мире	1	2
920	в литературном	1	2
921	для обозначения	1	2
922	его внешней	2	2
923	бы он	2	2
924	не можем	5	2
925	текста может	1	2
926	и прежде	3	2
927	при изучении	1	2
928	модель в	2	2
929	все более	1	2
930	и только	10	2
931	о и	2	2
932	с которыми	2	1
933	они являются	2	1
934	и другие	4	1
935	тем оно	2	1
936	в душе	1	1
937	каждой из	2	1
938	при созерцании	1	1
939	речи то	1	1
940	и отдав	1	1
941	уж не	1	1
942	со второй	1	1
943	же и	7	1
944	типа как	1	1
945	выводу что	1	1
946	самостоятельного значения	2	1
947	только что	4	1
948	или других	4	1
949	для непосредственного	1	1
950	как носитель	1	1
951	самого себя	4	1
952	которые здесь	2	1
953	познания и	1	1
954	в структуру	1	1
955	некоторой степени	1	1
956	и имеет	1	1
957	первую очередь	3	1
958	он всегда	1	1
959	он сначала	1	1
960	или по	6	1
961	искусства это	1	1
962	в обыденной	1	1
963	глаза и	1	1
964	на второй	1	1
965	выступают в	2	1
966	вещи и	9	1
967	для возникновения	1	1
968	длина каждого	1	1
969	своей предельной	1	1
970	мысли и	1	1
971	положения и	1	1
972	ни попало	1	1
973	жить и	1	1
974	героев и	1	1
975	нас в	5	1
976	например с	1	1
977	самом же	7	1
978	только тогда	2	1
979	если имеется	1	1
980	которых состоит	2	1
981	не годится	1	1
982	дается в	2	1
983	особенно если	1	1
984	случае он	1	1
985	не явно	1	1
986	с собой	6	1
987	личность но	1	1
988	отношений в	1	1
989	этой последней	1	1
990	они выступают	1	1
991	в предыдущей	1	1
992	чтобы в	1	1
993	близкого человека	1	1
994	или во	1	1
995	не подлежащий	1	1
996	на свой	1	1
997	но все	5	1
998	а во-вторых	2	1
999	ни одна	2	1
1000	равно как	2	1
1001	и опять	1	1
1002	интерпретация и	1	1
1003	он предполагает	1	1
1004	смыслом а	1	1
1005	к каким	1	1
1006	она является	3	1
1007	говорят о	4	1
1008	пушкинского пророка	2	1
1009	исходить из	1	1
1010	для своей	1	1
1011	развития но	1	1
1012	к художественности	1	1
1013	можно поставить	1	1
1014	стороны в	1	1
1015	его на	1	1
1016	и превращает	1	1
1017	целое и	4	1
1018	в одноименной	1	1
1019	же себя	2	1
1020	всего с	1	1
1021	нам уже	1	1
1022	делать выводы	1	1
1023	самом акте	1	1
1024	не обладают	2	1
1025	предмета и	1	1
1026	все другие	1	1
1027	о смысловом	1	1
1028	прочим и	1	1
1029	почти все	1	1
1030	и нисколько	1	1
1031	которое не	1	1
1032	за ней	1	1
1033	языка то	1	1
1034	к своим	1	1
1035	для их	1	1
1036	этим самым	1	1
1037	действительность в	2	1
1038	отца и	1	1
1039	чем мы	2	1
1040	смысл этого	1	1
1041	как самостоятельное	1	1
1042	или все	1	1
1043	есть миф	3	1
1044	так если	1	1
1045	всякого рода	9	1
1046	в брак	1	1
1047	говорится о	1	1
1048	именно эту	1	1
1049	демонстрирует и	1	1
1050	в первую	3	1
1051	его внутренний	1	1
1052	во все	3	1
1053	уже давно	3	1
1054	и жизнь	1	1
1055	отражение предмета	1	1
1056	есть обладает	1	1
1057	она же	1	1
1058	отсутствует и	2	1
1059	знаем о	1	1
1060	настолько чтобы	1	1
1061	и такие	3	1
1062	о чем-то	4	1
1063	анализа будет	1	1
1064	себе все	2	1
1065	для настоящей	1	1
1066	предмет художественного	1	1
1067	целого так	1	1
1068	собой как	1	1
1069	мере не	2	1
1070	только как	3	1
1071	но даже	7	1
1072	чисто художественный	1	1
1073	мы надеемся	1	1
1074	почти исключительно	1	1
1075	иной мере	3	1
1076	должна быть	1	1
1077	его своей	1	1
1078	но то	1	1
1079	из жизни	1	1
1080	сама собою	1	1
1081	искусства и	3	1
1082	в соотношении	1	1
1083	заключается что	1	1
1084	рассыпается на	1	1
1085	в этот	1	1
1086	как отражение	1	1
1087	своим собственным	4	1
1088	имея в	1	1
1089	относится не	1	1
1090	из себя	5	1
1091	точно и	1	1
1092	из самого	1	1
1093	смысле слова	19	1
1094	а когда	1	1
1095	об отношении	1	1
1096	них и	1	1
1097	греческое слово	1	1
1098	имеет дело	1	1
1099	и формы	1	1
1100	своих героев	2	1
1101	не исключает	1	1
1102	о них	1	1
1103	точно так	5	1
1104	и значение	3	1
1105	говорит что	1	1
1106	уже как	3	1
1107	якобы и	1	1
1108	и каждого	1	1
1109	ты над	1	1
1110	отметить что	1	1
1111	далеки от	1	1
1112	до того	2	1
1113	то можно	1	1
1114	здесь является	1	1
1115	всего этого	2	1
1116	стихотворения пушкина	1	1
1117	как функции	1	1
1118	эту модель	1	1
1119	и еще	2	1
1120	представляется что	3	1
1121	еще нет	2	1
1122	отдельности и	2	1
1123	вернуться к	2	1
1124	однако эти	1	1
1125	сведений о	1	1
1126	именно таковы	1	1
1127	косвенно в	1	1
1128	следующим образом	1	1
1129	такая же	1	1
1130	языка как	1	1
1131	до такой	1	1
1132	путь от	2	1
1133	даже так	1	1
1134	составляющих его	3	1
1135	речь не	1	1
1136	входят в	1	1
1137	все время	2	1
1138	образом которого	1	1
1139	они сами	1	1
1140	иным как	2	1
1141	речь о	2	1
1142	не мыслится	1	1
1143	говорит сам	1	1
1144	которая способна	1	1
1145	и нас	1	1
1146	ином отношении	1	1
1147	смысла художественного	1	1
1148	а мы	2	1
1149	и входит	1	1
1150	тоже могут	1	1
1151	жизни с	1	1
1152	ли эта	1	1
1153	чем более	1	1
1154	о ней	3	1
1155	она ни	2	1
1156	оторванности от	1	1
1157	дочь его	1	1
1158	прибавляя к	1	1
1159	русской классической	1	1
1160	время для	2	1
1161	себя самой	2	1
1162	не происходит	1	1
1163	и весь	2	1
1164	такой степени	1	1
1165	то оно	1	1
1166	как другие	1	1
1167	она и	1	1
1168	хотелось бы	1	1
1169	менее в	3	1
1170	а наоборот	3	1
1171	нельзя сказать	3	1
1172	жизни так	1	1
1173	своему содержанию	6	1
1174	указать на	1	1
1175	рода семантических	2	1
1176	что каждая	2	1
1177	она в	2	1
1178	но еще	1	1
1179	что уже	1	1
1180	обратить внимание	2	1
1181	в поисках	2	1
1182	еще больше	1	1
1183	сама же	4	1
1184	начала и	1	1
1185	случае совершенно	1	1
1186	приводит нас	1	1
1187	ведь есть	2	1
1188	имеется и	1	1
1189	обычно не	1	1
1190	а ведь	4	1
1191	мышления с	1	1
1192	подчеркнуть что	1	1
1193	свободу и	1	1
1194	толстой как	1	1
1195	и художественно	1	1
1196	что такое	4	1
1197	и сама	4	1
1198	именно те	1	1
1199	целом но	1	1
1200	в тот	1	1
1201	превосходство или	1	1
1202	или иную	3	1
1203	это слово	1	1
1204	данного стихотворения	2	1
1205	стремится к	1	1
1206	а творческое	1	1
1207	третий раз	1	1
1208	всех языках	1	1
1209	быть достаточно	1	1
1210	если первая	1	1
1211	в разные	1	1
1212	от тех	3	1
1213	ли мы	1	1
1214	века не	1	1
1215	от мифа	1	1
1216	если читатель	1	1
1217	есть явление	1	1
1218	знаков а	1	1
1219	что его	3	1
1220	бы достаточно	1	1
1221	трактуются как	2	1
1222	понимать под	1	1
1223	не нуждается	1	1
1224	своего собеседника	1	1
1225	произведение как	1	1
1226	во внимание	2	1
1227	перестают быть	1	1
1228	наконец не	1	1
1229	тоже можно	1	1
1230	подходящего термина	1	1
1231	искусства обычно	1	1
1232	или несколько	1	1
1233	в понятии	4	1
1234	в третий	1	1
1235	зрения оказываются	1	1
1236	мы это	1	1
1237	менее он	1	1
1238	или иная	4	1
1239	таково что	1	1
1240	смысле и	1	1
1241	другой вещи	1	1
1242	литературе и	1	1
1243	модели в	1	1
1244	не привносит	1	1
1245	сама художественная	1	1
1246	чего бы	2	1
1247	художественном произведении	3	1
1248	же как	5	1
1249	на земле	1	1
1250	рядом с	1	1
1251	чем иным	2	1
1252	выделить в	2	1
1253	но когда	3	1
1254	их жизни	1	1
1255	когда говорится	2	1
1256	от этого	1	1
1257	же эти	1	1
1258	образа а	1	1
1259	дело тут	1	1
1260	переживания в	1	1
1261	пожалуй только	1	1
1262	здесь ни	2	1
1263	себе и	4	1
1264	делает его	1	1
1265	собою и	1	1
1266	но никто	1	1
1267	и у	2	1
1268	что их	2	1
1269	действительности и	2	1
1270	то эти	1	1
1271	как сказано	1	1
1272	этой плоскости	1	1
1273	но содержат	1	1
1274	нам остается	1	1
1275	а поскольку	1	1
1276	привносит в	1	1
1277	что хотя	1	1
1278	вещь но	2	1
1279	всей их	1	1
1280	этот самый	1	1
1281	не имеющие	1	1
1282	образом с	1	1
1283	однако так	1	1
1284	это вполне	2	1
1285	если оно	3	1
1286	дон кихот	1	1
1287	только путем	4	1
1288	в целях	6	1
1289	пушкина являются	1	1
1290	говорил о	1	1
1291	выхожу один	1	1
1292	и остался	1	1
1293	содержания к	1	1
1294	не тип	1	1
1295	и речи	1	1
1296	совсем не	4	1
1297	эти слова	2	1
1298	ставит перед	1	1
1299	отношение между	1	1
1300	или может	1	1
