N	2gram	Vygotskiy_	FransuaR
310	в течение	2	11
311	в отличие	3	11
312	из этого	7	11
313	и т.д	1	11
314	все время	44	11
315	это уже	1	11
316	и так	4	11
317	с ними	1	11
318	и более	1	11
319	слова и	2	11
320	формы и	4	11
321	между собою	1	11
322	он говорит	5	11
323	другими словами	1	11
324	в заключение	1	11
325	в узком	1	11
326	целый ряд	5	10
327	существенное значение	1	10
328	по отношению	3	10
329	на котором	1	10
330	на земле	1	10
331	все остальные	1	10
332	что для	6	10
333	его как	1	10
334	и они	1	10
335	да и	4	10
336	но оно	1	10
337	данном случае	4	10
338	или иной	2	10
339	конце концов	6	10
340	новое и	1	10
341	нас в	2	10
342	там же	1	10
343	к тому	12	10
344	даже и	2	10
345	на этот	7	10
346	для понимания	3	10
347	не просто	6	10
348	по преимуществу	2	10
349	в изображении	1	10
350	ту же	3	10
351	были связаны	1	10
352	образом и	3	10
353	в процессе	1	10
354	он хочет	1	10
355	хотя он	1	10
356	в целом	7	10
357	еще раз	2	9
358	здесь же	2	9
359	в разных	1	9
360	связано с	1	9
361	некоторые из	1	9
362	характер в	1	9
363	в основу	6	9
364	этой же	1	9
365	как это	16	9
366	в тех	3	9
367	значение и	2	9
368	роль играет	1	9
369	весь этот	1	9
370	в которых	4	9
371	о котором	9	9
372	именно на	6	9
373	не понимает	1	9
374	и вся	4	9
375	до известной	1	9
376	как к	1	9
377	и со	1	9
378	это как	2	9
379	же в	3	9
380	романа в	1	9
381	что на	6	9
382	вплоть до	1	9
383	говорит о	5	9
384	отношения к	2	9
385	к жизни	2	9
386	норм и	2	9
387	но как	3	9
388	мы можем	8	9
389	как известно	1	9
390	это была	1	9
391	но дело	1	9
392	не имеет	2	9
393	и были	1	9
394	в следующей	1	9
395	видим что	5	9
396	относится к	2	9
397	известной степени	1	9
398	их с	1	9
399	том же	1	9
400	и то	12	9
401	для нас	9	9
402	первый план	3	9
403	конечно в	1	9
404	отношению к	2	9
405	что не	5	9
406	с этой	5	8
407	более или	1	8
408	не менее	1	8
409	на первый	2	8
410	понятно что	6	8
411	людей и	1	8
412	или менее	1	8
413	всего в	1	8
414	xviii века	1	8
415	одном из	2	8
416	от этого	1	8
417	под влиянием	3	8
418	др в	1	8
419	речи и	2	8
420	в него	5	8
421	оно было	1	8
422	и при	3	8
423	с тем	10	8
424	то время	4	8
425	в совершенно	6	8
426	значение в	1	8
427	сам он	1	8
428	был еще	1	8
429	он как	2	8
430	но эта	1	8
431	и вовсе	1	8
432	на одном	5	8
433	его современников	1	8
434	и глубже	1	8
435	для этого	12	8
436	мы сказали	2	8
437	от него	5	8
438	как они	3	8
439	нельзя было	2	8
440	мы увидим	11	8
441	в беседке	1	8
442	по поводу	6	8
443	видели что	1	8
444	после того	1	8
445	ко всему	1	8
446	тому же	4	8
447	и она	1	8
448	так что	8	8
449	здесь мы	2	8
450	все те	3	8
451	и ни	4	8
452	в это	2	8
453	если бы	21	8
454	и без	1	8
455	это очень	2	8
456	смерти в	2	8
457	с самого	5	8
458	ведь и	1	8
459	мотивов и	1	8
460	того времени	1	8
461	нуждается в	3	8
462	в эти	1	8
463	мы найдем	5	7
464	не как	3	7
465	во всяком	2	7
466	искусства и	8	7
467	себе и	4	7
468	и там	2	7
469	на него	4	7
470	от них	1	7
471	к этим	2	7
472	точка зрения	4	7
473	что у	7	7
474	на том	4	7
475	мы говорили	4	7
476	он стал	1	7
477	здесь на	1	7
478	и та	5	7
479	мы будем	3	7
480	взглянуть на	3	7
481	в одну	1	7
482	и смех	1	7
483	подобно тому	1	7
484	момент и	1	7
485	нет ничего	1	7
486	нет и	2	7
487	только с	3	7
488	нас не	2	7
489	в последней	3	7
490	где он	1	7
491	в виде	3	7
492	но она	3	7
493	и очень	5	7
494	шекспира и	5	7
495	в некоторых	2	7
496	что значит	1	7
497	представление о	1	7
498	что по	3	7
499	значительной мере	1	7
500	вино и	2	7
501	себя в	4	7
502	но его	2	7
503	и всей	1	7
504	в состоянии	3	7
505	узком смысле	1	7
506	и этим	1	7
507	правильного понимания	1	7
508	всех его	1	7
509	в таком	4	7
510	а как	3	7
511	и за	4	7
512	был бы	8	7
513	связанное с	1	7
514	вот как	2	7
515	никак не	10	7
516	из которых	5	7
517	том как	1	7
518	из области	1	7
519	и если	13	7
520	к себе	1	7
521	точку зрения	1	7
522	а на	1	7
523	здесь все	1	7
524	есть только	3	7
525	первой части	1	7
526	должен быть	3	7
527	его не	2	7
528	тому как	3	7
529	в свою	3	7
530	думать что	3	7
531	и часто	1	7
532	одного из	1	7
533	по этому	5	7
534	в центре	2	6
535	и эпизод	1	6
536	во времени	2	6
537	не столько	1	6
538	в один	1	6
539	казалось бы	11	6
540	не могли	4	6
541	хотя бы	5	6
542	в противоположность	3	6
543	имеем в	1	6
544	свою очередь	1	6
545	находится в	2	6
546	что она	10	6
547	для своего	2	6
548	котором мы	3	6
549	не остается	1	6
550	они как	1	6
551	и следовательно	3	6
552	и тот	2	6
553	его так	1	6
554	и глубоко	1	6
555	своего героя	3	6
556	смысле слова	2	6
557	в корне	2	6
558	современников и	1	6
559	для них	1	6
560	и самая	1	6
561	к его	2	6
562	основе своей	1	6
563	в нее	3	6
564	его и	2	6
565	то он	2	6
566	еще один	2	6
567	тем же	3	6
568	у них	1	6
569	смерть и	1	6
570	как у	1	6
571	за этим	2	6
572	и вы	1	6
573	в руках	1	6
574	или даже	1	6
575	чем мы	1	6
576	при виде	1	6
577	и эти	3	6
578	в вино	2	6
579	начала в	1	6
580	во многом	1	6
581	которые в	2	6
582	эту тему	1	6
583	в знаменитом	1	6
584	происходит в	1	6
585	как будто	7	6
586	за счет	1	6
587	вот это	1	6
588	тех кто	1	6
589	и которые	1	6
590	но по	1	6
591	его на	2	6
592	понимания и	1	6
593	и мысли	1	6
594	говорить о	1	6
595	самого начала	5	6
596	жизни как	1	6
597	как я	1	6
598	преимущественно в	2	6
599	во времена	1	6
600	не была	1	6
601	и под	3	6
602	ни для	1	6
603	мысль и	2	6
604	не дает	2	6
605	что эта	8	6
606	с таким	2	6
607	в землю	1	6
608	могут быть	8	6
609	переходит в	1	6
610	это время	1	6
611	бранью и	1	6
612	совершенно не	11	6
613	язык и	1	6
614	мы знаем	4	6
615	что здесь	3	6
616	он может	3	6
617	этого слова	1	6
618	друг друга	1	6
619	события и	1	6
620	дает нам	2	6
621	нет ни	4	6
622	остановимся на	4	6
623	ее в	2	6
624	очень много	1	6
625	как она	9	6
626	а иногда	1	6
627	видит в	3	6
628	за то	3	6
629	в искусстве	12	6
630	от того	6	6
631	сцены в	2	6
632	со своими	1	6
633	него и	1	6
634	в лице	1	6
635	в применении	1	5
636	с собой	3	5
637	его романа	1	5
638	к самому	3	5
639	и отчасти	1	5
640	применении к	1	5
641	и когда	12	5
642	с народными	1	5
643	жизни с	3	5
644	быть только	1	5
645	проявляется в	1	5
646	чем в	3	5
647	из важнейших	2	5
648	дано в	1	5
649	с одним	1	5
650	и речи	1	5
651	из него	1	5
652	один раз	2	5
653	не могла	2	5
654	образ смерти	1	5
655	на место	1	5
656	одного и	2	5
657	и самое	1	5
658	тогда когда	1	5
659	и дает	3	5
660	в другой	1	5
661	этого процесса	1	5
662	вместо того	1	5
663	бы не	1	5
664	сравнению с	4	5
665	словами он	1	5
666	по сравнению	4	5
667	из его	4	5
668	со всей	4	5
669	которую он	2	5
670	каждый из	2	5
671	как например	2	5
672	связанной с	1	5
673	что слово	1	5
674	но мы	4	5
675	значение имеет	2	5
676	по ходу	2	5
677	и искусства	1	5
678	мы имеем	10	5
679	которых он	3	5
680	лиц и	1	5
681	и всегда	1	5
682	различия между	2	5
683	стремление к	2	5
684	этой новой	1	5
685	тем более	1	5
686	ему не	1	5
687	в г	1	5
688	есть не	7	5
689	оказывается что	2	5
690	тем самым	1	5
691	же самое	13	5
692	явление в	1	5
693	на то	27	5
694	которой мы	1	5
695	дело здесь	2	5
696	что было	1	5
697	находим в	1	5
698	видели в	1	5
699	его за	1	5
700	что дело	3	5
701	ко всем	2	5
702	в собственном	2	5
703	шире и	1	5
704	имеет в	1	5
705	но даже	1	5
706	во многих	1	5
707	но уже	2	5
708	говорит что	13	5
709	сила и	1	5
710	с этими	1	5
711	входят в	2	5
712	тут же	1	5
713	друг с	6	5
714	больше чем	3	5
715	то в	1	5
716	жить в	1	5
717	на язык	2	5
718	должно быть	6	5
719	в произведении	1	5
720	ни было	1	5
721	в несколько	1	5
722	между этими	1	5
723	же как	4	5
724	он сам	1	5
725	для его	2	5
726	совсем не	3	5
727	всех других	1	5
728	уже указывали	1	5
729	но только	3	5
730	независимо от	1	5
731	и этот	2	5
732	почти не	2	5
733	должна быть	2	5
734	и из	3	5
735	первых двух	1	5
736	мы в	3	5
737	этом образе	1	5
738	так называемый	1	5
739	они связаны	1	5
740	у шекспира	8	5
741	говорили о	1	5
742	своего отца	1	5
743	себя и	3	5
744	не является	3	5
745	убеждение в	1	5
746	если мы	24	5
747	года и	1	5
748	всяком случае	1	5
749	ничем не	1	5
750	бы и	1	5
751	должен был	7	5
752	вообще не	1	5
753	что мы	12	5
754	нисколько не	3	5
755	с другом	6	5
756	по его	5	5
757	человека в	3	5
758	страх и	3	5
759	когда он	10	5
760	в трех	5	5
761	стороны и	5	5
762	только то	1	5
763	вступают в	1	5
764	он знает	3	5
765	слова в	1	5
766	и только	5	5
767	не к	1	5
768	в игре	1	4
769	он считает	1	4
770	и гете	1	4
771	труда и	1	4
772	не хочет	1	4
773	его от	1	4
774	в живописи	2	4
775	уже приводили	1	4
776	при анализе	2	4
777	к этой	2	4
778	в действительности	2	4
779	ничто не	1	4
780	и той	4	4
781	одной и	4	4
782	о них	2	4
783	ни одного	5	4
784	они дают	2	4
785	с такою	1	4
786	в контексте	1	4
787	места для	1	4
788	нигде не	2	4
789	что даже	3	4
790	о его	1	4
791	уже здесь	1	4
792	время и	1	4
793	внимание на	4	4
794	нет места	1	4
795	именно для	1	4
796	ссылается на	1	4
797	что самая	1	4
798	есть с	1	4
799	тесно связаны	1	4
800	в день	1	4
801	но для	1	4
802	и всю	1	4
803	эти три	3	4
804	особенности в	1	4
805	о которых	3	4
806	к некоторым	1	4
807	в каждом	2	4
808	что во	1	4
809	одно и	3	4
810	этот вопрос	6	4
811	над ним	2	4
812	как один	1	4
813	это действительно	2	4
814	не раз	2	4
815	когда они	2	4
816	хлеб и	1	4
817	обратимся к	1	4
818	что только	1	4
819	даны в	2	4
820	если в	1	4
821	также что	1	4
822	и сейчас	5	4
823	он только	3	4
824	его роман	1	4
825	эти и	1	4
826	оно не	2	4
827	их и	1	4
828	есть нечто	3	4
829	в словах	3	4
830	игры и	1	4
831	при всех	1	4
832	он мог	3	4
833	в очень	1	4
834	она дает	1	4
835	частности и	1	4
836	и различные	1	4
837	знаем что	5	4
838	и борьбы	1	4
839	но если	3	4
840	именно этот	1	4
841	это произведение	1	4
842	он должен	8	4
843	которым он	1	4
844	ее на	1	4
845	романа но	1	4
846	и смысл	3	4
847	в смехе	1	4
848	один и	1	4
849	короля и	4	4
850	говорит об	1	4
851	мы узнаем	2	4
852	каждый раз	1	4
853	кто не	1	4
854	и времени	2	4
855	к ней	3	4
856	совершенно иначе	3	4
857	общества и	1	4
858	положительный момент	1	4
859	в пятой	1	4
860	но вся	1	4
861	мы и	2	4
862	роль и	2	4
863	в подлиннике	1	4
864	не так	4	4
865	дело с	5	4
866	нами в	2	4
867	по себе	13	4
868	в борьбе	1	4
869	принадлежат к	1	4
870	находит себе	5	4
871	всегда в	1	4
872	когда в	2	4
873	что этот	3	4
874	которой он	1	4
875	часто в	1	4
876	которых мы	5	4
877	связь между	2	4
878	и значение	1	4
879	это целое	1	4
880	который в	1	4
881	и именно	8	4
882	только не	5	4
883	она и	1	4
884	и заставляет	2	4
885	ведь они	1	4
886	в некоторой	2	4
887	что между	2	4
888	говорит он	2	4
889	нового и	1	4
890	именно здесь	1	4
891	он берет	1	4
892	но ведь	2	4
893	учение о	1	4
894	евангельское чудо	2	4
895	его жизни	1	4
896	в смысле	1	4
897	но к	1	4
898	для правильного	1	4
899	о происхождении	1	4
900	в уста	3	4
901	находит свое	2	4
902	или же	1	4
903	так называемые	1	4
904	и тем	6	4
905	кажется что	2	4
906	на нем	1	4
907	если же	3	4
908	не по	1	4
909	заключается в	13	4
910	но несмотря	1	4
911	это ощущение	1	4
912	слиты в	1	4
913	же мы	3	4
914	лицо и	2	4
915	имеет дело	4	4
916	собственном смысле	2	4
917	о которой	1	4
918	утверждает что	6	4
919	самый характер	1	4
920	это есть	3	4
921	ни о	2	4
922	все события	3	4
923	состоит из	1	4
924	и отдельных	1	4
925	в известном	2	4
926	из тех	1	4
927	ни на	3	4
928	самое существенное	1	4
929	всего на	1	4
930	не могло	2	4
931	значение для	2	4
932	и своего	1	4
933	без всякого	3	4
934	заметить что	1	4
935	эти последние	1	4
936	ее не	2	4
937	из этой	2	4
938	уверен что	1	4
939	это особенно	1	4
940	он называет	1	4
941	такое же	1	4
942	убийства и	1	4
943	образом все	2	4
944	со своим	2	4
945	из своих	1	4
946	на которой	1	4
947	же не	2	4
948	и где	2	4
949	на тему	1	4
950	так часто	1	4
951	для которого	1	4
952	это явление	1	4
953	что эти	4	4
954	же к	1	4
955	слово это	1	4
956	образов их	1	4
957	самого автора	1	4
958	быть и	2	4
959	что касается	4	4
960	говоря о	1	4
961	у нее	1	4
962	обычной жизни	1	4
963	на это	3	4
964	в отдельности	1	4
965	свидетельствуют о	1	4
966	этому вопросу	1	4
967	с которой	2	3
968	никаких сомнений	1	3
969	он видит	5	3
970	какой бы	3	3
971	него в	1	3
972	в общей	1	3
973	роман в	1	3
974	из ее	1	3
975	переходит к	1	3
976	на которых	2	3
977	именно и	1	3
978	характера но	1	3
979	почти ничего	1	3
980	прямо сказать	1	3
981	или на	2	3
982	в речи	1	3
983	и другим	2	3
984	же точно	11	3
985	но когда	1	3
986	где она	1	3
987	и сделал	1	3
988	его книги	1	3
989	он есть	1	3
990	есть то	2	3
991	живописи и	1	3
992	с конца	1	3
993	больше всего	1	3
994	по традиции	2	3
995	того нового	1	3
996	мы все	8	3
997	в эпосе	2	3
998	рассказывает о	2	3
999	чтобы показать	2	3
1000	в вопросе	1	3
1001	искусстве и	3	3
1002	и формы	1	3
1003	они должны	2	3
1004	том чтобы	7	3
1005	просто в	2	3
1006	смеется он	1	3
1007	что именно	7	3
1008	тем как	2	3
1009	речи в	1	3
1010	ближе к	2	3
1011	бы то	1	3
1012	на глазах	1	3
1013	и мы	28	3
1014	целом в	1	3
1015	ее можно	1	3
1016	сильнее и	1	3
1017	которого он	2	3
1018	после этого	1	3
1019	в следующем	1	3
1020	а с	7	3
1021	есть еще	1	3
1022	будто бы	3	3
1023	о смерти	9	3
1024	времени как	1	3
1025	тому что	11	3
1026	ясно что	10	3
1027	время как	5	3
1028	не есть	4	3
1029	между собой	2	3
1030	на другом	1	3
1031	а для	1	3
1032	к роману	1	3
1033	в лучшем	3	3
1034	почти на	2	3
1035	не будет	3	3
1036	в городе	2	3
1037	и другая	1	3
1038	бы к	1	3
1039	и убеждения	1	3
1040	могла бы	4	3
1041	истории и	1	3
1042	равно как	2	3
1043	как человек	1	3
1044	природы и	1	3
1045	мы дадим	1	3
1046	в систему	1	3
1047	но есть	1	3
1048	подойти к	1	3
1049	и жизнью	1	3
1050	нам придется	4	3
1051	это совершенно	4	3
1052	следовательно не	1	3
1053	и конечно	3	3
1054	на совершенно	1	3
1055	его из	1	3
1056	которые он	4	3
1057	образа и	1	3
1058	имеет место	3	3
1059	и создает	1	3
1060	он объединяет	1	3
1061	для нашего	1	3
1062	самому существу	1	3
1063	смысла и	1	3
1064	и начало	1	3
1065	и хотя	3	3
1066	совершенно правильно	3	3
1067	приводит к	2	3
1068	в каком	7	3
1069	значение этого	1	3
1070	так чтобы	2	3
1071	этой работы	1	3
1072	это только	5	3
1073	он является	2	3
1074	и второй	1	3
1075	чем не	2	3
1076	отца и	2	3
1077	всех трех	3	3
1078	на две	1	3
1079	которым мы	2	3
1080	времена года	1	3
1081	имеет и	2	3
1082	не из	2	3
1083	и такой	1	3
1084	знать что	1	3
1085	то ни	1	3
1086	и события	1	3
1087	из основных	1	3
1088	или с	2	3
1089	внешнем мире	1	3
1090	что с	8	3
1091	части романа	2	3
1092	смысле этого	1	3
1093	как именно	1	3
1094	к самой	1	3
1095	это всегда	1	3
1096	для других	1	3
1097	на нее	2	3
1098	даже прямо	2	3
1099	в сферу	2	3
1100	из различных	1	3
1101	этого романа	2	3
1102	иной раз	1	3
1103	вероятно не	1	3
1104	именно эта	2	3
1105	в каждой	3	3
1106	этих двух	8	3
1107	встречаемся с	1	3
1108	ко второму	1	3
1109	она не	1	3
1110	связь и	2	3
1111	но при	1	3
1112	те времена	1	3
1113	здесь совершенно	2	3
1114	и может	3	3
1115	вперед по	2	3
1116	те которые	1	3
1117	романа на	1	3
1118	даже больше	1	3
1119	день после	1	3
1120	что один	1	3
1121	места и	2	3
1122	сокровенный смысл	1	3
1123	которые не	2	3
1124	которая в	1	3
1125	и другими	2	3
1126	не бывает	1	3
1127	иначе чем	1	3
1128	нашего исследования	1	3
1129	из нее	2	3
1130	самого тела	1	3
1131	в одно	1	3
1132	не что	2	3
1133	в художественном	4	3
1134	рассуждение о	1	3
1135	жизни на	1	3
1136	гораздо больше	1	3
1137	во внешнем	2	3
1138	не существует	3	3
1139	еще далеко	1	3
1140	то это	6	3
1141	он находит	1	3
1142	все свои	1	3
1143	когда она	3	3
1144	победы над	1	3
1145	она говорит	1	3
1146	в глаза	2	3
1147	ней и	1	3
1148	быть в	1	3
1149	те и	1	3
1150	вопросе о	1	3
1151	него не	1	3
1152	наряду с	1	3
1153	и возможности	1	3
1154	что иное	2	3
1155	которое он	2	3
1156	но еще	3	3
1157	два раза	1	3
1158	в полной	2	3
1159	не о	1	3
1160	что его	2	3
1161	указывает что	7	3
1162	и того	2	3
1163	такие же	1	3
1164	уже давно	4	3
1165	должно было	2	3
1166	что их	2	3
1167	именно потому	4	3
1168	на другой	2	3
1169	действующих лиц	9	3
1170	явление то	1	3
1171	этом смысле	4	3
1172	и веселый	1	3
1173	ни одной	2	3
1174	в силу	3	3
1175	бы оно	1	3
1176	есть все	1	3
1177	этом процессе	1	3
1178	для людей	1	3
1179	которого мы	3	3
1180	дает ему	2	3
1181	а потому	1	3
1182	за ним	3	3
1183	от этой	3	3
1184	из того	4	3
1185	смыслу и	1	3
1186	целом ряде	2	3
1187	же самые	2	3
1188	объединяет в	1	3
1189	с ней	1	3
1190	в наших	1	3
1191	мы говорим	1	3
1192	тело на	1	3
1193	к их	1	3
1194	может стать	1	3
1195	дает право	1	3
1196	именно поэтому	2	3
1197	со стороны	3	3
1198	друг от	2	3
1199	которая не	1	3
1200	ни к	1	3
1201	и хлеб	1	3
1202	все три	2	3
1203	что многие	1	3
1204	смысл в	2	3
1205	не потому	2	3
1206	ее с	1	3
1207	видим таким	2	3
1208	образами и	1	3
1209	о шекспире	2	3
1210	на улице	1	3
1211	характера и	8	3
1212	всякий раз	6	3
1213	как во	1	3
1214	в свой	1	3
1215	он заставляет	4	3
1216	в понимании	2	3
1217	стороны он	4	3
1218	дальнейшего развития	1	3
1219	жизни но	3	3
1220	этот мотив	1	3
1221	в поэзии	5	3
1222	в первый	1	3
1223	не для	4	3
1224	что каждый	1	3
1225	чем он	1	3
1226	от друга	2	3
1227	для нее	1	3
1228	то новое	1	3
1229	никому не	2	3
1230	он видел	1	3
1231	указывает на	8	3
1232	значение которое	1	3
1233	нам в	1	3
1234	этой цели	3	3
1235	друзья мои	1	3
1236	человеком и	1	3
1237	что тот	2	3
1238	времени то	1	3
1239	нее нет	1	3
1240	указывали на	1	3
1241	вырождается в	1	3
1242	которую мы	2	3
1243	т.п и	1	3
1244	эти два	3	3
1245	этим он	3	3
1246	воспринимается как	1	3
1247	сказали что	1	3
1248	не находит	1	3
1249	признать что	4	3
1250	на других	1	3
1251	бы он	1	3
1252	которое в	2	3
1253	утверждают что	1	3
1254	к обеду	1	3
1255	все более	1	3
1256	именно это	5	3
1257	и совершенно	8	3
1258	из которой	2	3
1259	иное как	2	3
1260	и уже	4	3
1261	он готов	1	2
1262	с которыми	1	2
1263	более не	1	2
1264	этот материал	2	2
1265	дают в	1	2
1266	его смех	1	2
1267	к другу	5	2
1268	с двух	1	2
1269	в последних	2	2
1270	в божбе	1	2
1271	очень хорошо	2	2
1272	эта же	1	2
1273	и такое	1	2
1274	пространства в	1	2
1275	нет никакой	2	2
1276	конечном счете	2	2
1277	есть тот	1	2
1278	не смеется	1	2
1279	они ни	1	2
1280	или ином	1	2
1281	это суждение	1	2
1282	из четырех	2	2
1283	к земле	1	2
1284	на самой	1	2
1285	не имели	1	2
1286	был совершенно	1	2
1287	говорится о	2	2
1288	ними и	1	2
1289	в жизнь	1	2
1290	все и	2	2
1291	нас и	2	2
1292	почти исключительно	1	2
1293	нами раньше	1	2
1294	заключено в	1	2
1295	строго говоря	2	2
1296	и должна	1	2
1297	что вся	3	2
1298	за собой	1	2
1299	образом что	6	2
1300	для своей	1	2
1301	любовь к	1	2
1302	нем нет	3	2
1303	характер как	1	2
1304	не исказив	1	2
1305	это единство	1	2
1306	тенденцию к	1	2
1307	же где	1	2
1308	на сцене	8	2
1309	это особая	1	2
1310	теории и	1	2
1311	можем сказать	1	2
1312	и всякого	1	2
1313	весь характер	1	2
1314	или наоборот	3	2
1315	первый раз	1	2
1316	но от	1	2
1317	что при	5	2
1318	внутреннее противоречие	3	2
1319	бы что	2	2
1320	в конечном	2	2
