N	2gram	Potebnia_M	Myshleni
100	для ребенка	2	33
101	при этом	6	33
102	по себе	26	33
103	мысли к	2	33
104	именно в	5	32
105	и на	5	32
106	той же	6	32
107	что оно	12	32
108	по своему	2	32
109	же самое	3	32
110	что и	16	32
111	и тем	8	32
112	но в	8	32
113	слова и	8	32
114	развития и	1	31
115	развития в	2	31
116	все же	3	31
117	из того	2	31
118	и то	13	31
119	мысли и	8	30
120	на то	6	30
121	этом отношении	2	30
122	этого слова	14	29
123	между тем	19	29
124	родного языка	1	29
125	могут быть	6	29
126	показывает что	2	29
127	от того	10	29
128	с этим	12	28
129	что с	2	28
130	самом деле	5	28
131	переход от	3	28
132	к слову	3	28
133	только что	12	27
134	с этой	2	27
135	в результате	1	27
136	другой стороны	4	27
137	этом случае	2	27
138	в то	16	27
139	и с	4	27
140	в своей	2	27
141	связь между	6	27
142	что все	5	27
143	речи но	1	27
144	перед нами	3	27
145	в их	2	26
146	понятия в	1	26
147	в собственном	3	26
148	собственном смысле	2	26
149	что это	6	26
150	для него	14	26
151	мысли в	2	26
152	значения слова	1	25
153	в чем	6	25
154	что она	4	25
155	еще не	9	25
156	уже в	10	25
157	все это	4	25
158	можно сказать	4	25
159	по мере	12	25
160	своего развития	1	25
161	только не	5	25
162	мы уже	5	25
163	это не	2	25
164	в смысле	4	24
165	мы знаем	1	24
166	тот же	2	24
167	понятия и	3	24
168	зависимости от	1	24
169	целый ряд	2	24
170	в сфере	1	24
171	на этот	1	24
172	того как	10	24
173	в какой	3	24
174	так что	14	24
175	что эта	3	24
176	в нем	16	24
177	в слове	41	24
178	оба эти	2	24
179	друг друга	6	23
180	состоит в	1	23
181	бы в	3	23
182	отношение между	1	23
183	ни в	2	23
184	как он	1	23
185	связи между	1	23
186	слова в	7	23
187	во всяком	4	22
188	не могут	7	22
189	то время	7	22
190	смысле этого	9	22
191	столь же	8	22
192	в известном	1	22
193	ребенок в	1	22
194	отношения между	4	22
195	мыслью и	1	22
196	между ними	4	21
197	к этому	3	21
198	как говорит	1	21
199	же точно	1	21
200	и следовательно	3	21
201	и ее	1	21
202	с таким	3	21
203	на основании	1	21
204	в нашем	1	21
205	его в	6	21
206	показать что	1	21
207	там где	6	21
208	и все	5	21
209	не имеет	10	21
210	в истории	2	21
211	в сознании	36	21
212	ее в	2	21
213	и более	4	21
214	отношений между	2	21
215	отношение к	2	21
216	в виду	1	20
217	не менее	9	20
218	в котором	7	20
219	к которому	1	20
220	из них	11	20
221	время как	3	20
222	из этих	10	20
223	на вопрос	2	20
224	в такой	2	20
225	и других	3	20
226	а в	14	20
227	едва ли	1	20
228	как показывает	1	20
229	в наших	2	20
230	должно быть	9	20
231	речи не	1	20
232	и их	4	20
233	в речи	4	19
234	но мы	3	19
235	в связи	1	19
236	во всех	1	19
237	а с	4	19
238	и по	5	19
239	один из	7	19
240	но если	2	19
241	независимо от	10	19
242	в данном	3	19
243	в той	2	19
244	словом и	6	19
245	об отношении	5	19
246	как на	6	19
247	с ним	10	19
248	в себя	1	19
249	из которых	1	19
250	во всем	2	18
251	к действительности	1	18
252	и словом	3	18
253	одного и	2	18
254	научного понятия	1	18
255	но это	9	18
256	и другое	3	18
257	отличие от	2	18
258	приходит к	1	18
259	в образовании	3	18
260	для развития	3	18
261	этом смысле	2	18
262	всяком случае	3	18
263	чем в	2	18
264	от мысли	4	18
265	в этих	2	17
266	в своих	2	17
267	к другим	4	17
268	их в	3	17
269	от внешней	1	17
270	в одном	4	17
271	я не	1	17
272	не есть	24	17
273	сих пор	4	17
274	и той	4	17
275	на деле	8	17
276	до сих	4	17
277	мысль не	3	17
278	в свою	6	17
279	в совершенно	1	17
280	тем же	6	17
281	для этого	1	17
282	все что	4	17
283	иначе как	2	17
284	и того	2	17
285	у него	3	17
286	не станем	1	17
287	и речь	1	17
288	и от	5	17
289	и есть	4	17
290	то и	10	17
291	и только	5	17
292	своей природе	1	16
293	одной и	6	16
294	понятия как	1	16
295	понятия не	1	16
296	в которых	5	16
297	языка и	5	16
298	слово и	4	16
299	вовсе не	13	16
300	к одному	7	16
301	которые не	1	16
302	и даже	3	16
303	между двумя	5	16
304	по поводу	8	16
305	то в	1	16
306	видели что	1	16
307	в мысли	3	16
308	перехода от	3	16
309	мысль что	4	16
310	для нас	40	16
311	которые в	1	16
312	которую мы	1	16
313	тому как	6	16
314	таким же	2	16
315	в них	9	15
316	вопрос об	2	15
317	что при	3	15
318	от этого	2	15
319	и это	6	15
320	подобно тому	3	15
321	что если	5	15
322	данном случае	3	15
323	на все	3	15
324	тем более	9	15
325	хотя бы	3	15
326	в начале	3	15
327	те же	6	15
328	отличается от	1	15
329	между этими	1	15
330	к мысли	4	15
331	но как	2	15
332	которое мы	2	15
333	значит что	2	15
334	представить себе	5	15
335	мышления мы	1	15
336	на всем	1	15
337	том же	2	15
338	ничего не	1	15
339	вообще не	1	15
340	как она	2	15
341	который мы	1	15
342	когда он	1	15
343	по этому	2	15
344	это значит	1	14
345	но что	4	14
346	свою очередь	6	14
347	одно и	7	14
348	что у	4	14
349	его мысли	1	14
350	очевидно что	9	14
351	что для	5	14
352	и здесь	3	14
353	слова к	1	14
354	только тогда	13	14
355	одним из	3	14
356	одной из	3	14
357	он должен	2	14
358	показывают что	1	14
359	один и	2	14
360	от друга	2	14
361	не можем	8	14
362	который в	2	14
363	это есть	1	14
364	когда мы	4	14
365	друг от	2	14
366	и во	1	14
367	с его	1	14
368	к которым	2	14
369	об этом	4	14
370	что эти	3	14
371	в действительности	7	13
372	образования понятия	1	13
373	с другими	9	13
374	в понятии	2	13
375	и тот	5	13
376	его к	2	13
377	если в	2	13
378	к его	2	13
379	но на	2	13
380	в виде	3	13
381	значения и	1	13
382	на его	4	13
383	она не	4	13
384	человека и	8	13
385	точно так	15	13
386	но все	2	13
387	что между	2	13
388	по самой	1	13
389	связана с	1	13
390	в состоянии	5	13
391	лишь в	2	13
392	понятия к	1	13
393	факт что	1	13
394	стороны и	1	13
395	благодаря этому	1	13
396	все более	2	13
397	к другу	1	12
398	даже в	3	12
399	на первый	1	12
400	только на	4	12
401	образом что	2	12
402	том чтобы	4	12
403	но он	3	12
404	ясно что	1	12
405	что слово	13	12
406	полагает что	1	12
407	деятельности ребенка	1	12
408	за пределы	2	12
409	тем и	5	12
410	к другому	3	12
411	с их	1	12
412	в одной	1	12
413	и потому	9	12
414	в самых	1	12
415	и обратно	1	12
416	еще более	1	12
417	ко всем	5	12
418	в первом	5	12
419	которые мы	3	12
420	к нему	7	12
421	от его	2	12
422	несмотря на	2	12
423	в ее	3	12
424	тем не	7	12
425	тому же	1	12
426	но только	3	12
427	были бы	1	12
428	никак не	3	12
429	и между	4	12
430	мог бы	1	12
431	с но	3	12
432	это и	2	12
433	только к	1	12
434	в ней	11	12
435	входит в	3	12
436	не столько	2	11
437	в других	3	11
438	находится в	5	11
439	на котором	4	11
440	и которое	1	11
441	и значением	2	11
442	на том	1	11
443	отношения к	2	11
444	не означает	1	11
445	мы всегда	1	11
446	и при	5	11
447	в каком	8	11
448	друг другу	2	11
449	ответ на	3	11
450	мы нашли	1	11
451	на самом	4	11
452	с мышлением	1	11
453	есть в	6	11
454	не по	1	11
455	что на	3	11
456	речи то	1	11
457	нас в	3	11
458	одно из	6	11
459	например в	9	11
460	что этот	2	11
461	и другой	1	11
462	речи если	1	11
463	гораздо более	1	11
464	не знает	4	11
465	а только	7	11
466	тех и	1	11
467	мысли от	2	11
468	он в	1	11
469	в один	4	11
470	что нам	1	11
471	ничего общего	2	11
472	только по	5	11
473	слово в	6	11
474	или менее	6	11
475	исследования в	1	11
476	в пределах	1	11
477	и наконец	3	11
478	есть не	9	11
479	вслед за	6	10
480	каким образом	2	10
481	мысли как	4	10
482	что именно	5	10
483	по выражению	1	10
484	внимание на	2	10
485	в следующем	1	10
486	всякий раз	1	10
487	и отношения	1	10
488	но для	1	10
489	развития как	1	10
490	что как	4	10
491	что такое	2	10
492	одного из	1	10
493	в другой	3	10
494	этот процесс	1	10
495	мы называем	2	10
496	у нас	2	10
497	перейти к	1	10
498	и может	4	10
499	но вместе	5	10
500	в одинаковой	1	10
501	понятий но	2	10
502	указывает на	8	10
503	и т.п	1	10
504	и значение	2	10
505	но этот	2	10
506	что мысль	6	10
507	нам остается	1	10
508	каждом шагу	1	10
509	что его	3	10
510	мысль и	2	10
511	здесь мы	1	10
512	во второй	1	10
513	как с	1	10
514	если не	6	10
515	связаны между	1	10
516	на каждом	1	10
517	вытекает из	2	10
518	ребенком в	1	10
519	относится к	6	10
520	не могло	3	10
521	и слово	6	10
522	мышления а	1	10
523	чем он	1	10
524	и слова	4	10
525	виде в	1	10
526	что внутренняя	3	10
527	в нашей	1	10
528	своему строению	1	10
529	и до	2	9
530	развития но	1	9
531	связано с	2	9
532	понятно что	1	9
533	мышление как	1	9
534	к этим	1	9
535	что уже	2	9
536	как по	1	9
537	по одному	1	9
538	под влиянием	1	9
539	более или	6	9
540	должны быть	3	9
541	целом и	1	9
542	та же	3	9
543	друг к	1	9
544	оно не	7	9
545	зависит от	7	9
546	не представляет	1	9
547	что же	3	9
548	может не	1	9
549	но эта	3	9
550	сама по	3	9
551	мысли ребенка	1	9
552	а по	1	9
553	не с	4	9
554	что можно	1	9
555	к изучению	1	9
556	место в	4	9
557	только для	3	9
558	больше чем	1	9
559	говорить о	6	9
560	как оно	2	9
561	в системе	2	9
562	не то	6	9
563	и он	1	9
564	и притом	3	9
565	представляется нам	2	9
566	в первой	1	9
567	мы в	3	9
568	же самые	1	9
569	мы говорим	2	9
570	оно есть	4	9
571	весь процесс	1	9
572	речи есть	3	9
573	видим в	1	9
574	он может	2	9
575	хотя и	3	9
576	свою силу	1	9
577	силу того	2	9
578	в самой	1	9
579	переход к	1	9
580	но с	1	9
581	или в	4	9
582	должен быть	1	9
583	само по	6	9
584	не как	3	8
585	из двух	4	8
586	не обнаруживает	4	8
587	о котором	2	8
588	которая не	2	8
589	предметов и	1	8
590	увидим что	2	8
591	уже и	1	8
592	не умеет	1	8
593	уже по	3	8
594	всех остальных	1	8
595	мы старались	2	8
596	эти три	1	8
597	а другой	1	8
598	в эту	4	8
599	все остальные	3	8
600	главным образом	1	8
601	что только	7	8
602	от нее	2	8
603	сам по	9	8
604	понятия но	1	8
605	в течение	2	8
606	отношении к	3	8
607	еще один	1	8
608	мысли но	3	8
609	мысли с	1	8
610	нам известно	1	8
611	наших глазах	2	8
612	все равно	5	8
613	образом в	4	8
614	силу этого	1	8
615	на одном	2	8
616	относятся к	2	8
617	слова или	1	8
618	и тому	1	8
619	мы наблюдаем	1	8
620	действительности и	3	8
621	связь с	4	8
622	что слова	1	8
623	известно что	4	8
624	к другой	4	8
625	не мог	1	8
626	и отношение	1	8
627	себе и	1	8
628	к высшим	1	8
629	и др	1	8
630	во время	4	8
631	и из	2	8
632	в действии	1	8
633	не на	1	8
634	должен был	2	8
635	том как	3	8
636	со стороны	4	8
637	одним и	4	8
638	бы с	1	8
639	и тогда	4	8
640	более и	1	8
641	что я	5	8
642	в животном	3	8
643	в более	4	8
644	тому чтобы	1	8
645	на которой	4	8
646	и которая	1	8
647	взаимного понимания	1	8
648	нисколько не	1	8
649	обобщения и	1	8
650	мы его	2	8
651	только то	1	8
652	самой своей	1	8
653	что не	12	8
654	в известной	3	8
655	в таком	6	7
656	в разных	4	7
657	говоря словами	2	7
658	и сам	1	7
659	слова с	4	7
660	предмета и	2	7
661	знаем что	1	7
662	на него	3	7
663	он сам	2	7
664	понятие о	3	7
665	это обстоятельство	1	7
666	заключить что	3	7
667	больше и	1	7
668	со словом	6	7
669	от внутренней	1	7
670	оно имеет	3	7
671	в общем	1	7
672	понятие и	1	7
673	его и	1	7
674	переходит к	1	7
675	на которые	1	7
676	у них	1	7
677	скажем только	1	7
678	находятся в	3	7
679	то увидим	1	7
680	исследования мы	1	7
681	восприятия и	2	7
682	том виде	2	7
683	возможно только	6	7
684	в ряде	1	7
685	к развитию	1	7
686	с первого	2	7
687	на место	1	7
688	к вопросу	1	7
689	этому поводу	1	7
690	имеет свою	2	7
691	же в	3	7
692	это в	2	7
693	которая в	1	7
694	но тем	4	7
695	образом и	3	7
696	из нее	2	7
697	за ним	4	7
698	в жизни	1	7
699	не существует	5	7
700	которой он	1	7
701	той и	2	7
702	имеет в	1	7
703	но они	1	7
704	до того	5	7
705	слово не	6	7
706	первом случае	2	7
707	от действительности	1	7
708	и вместе	6	7
709	мы думаем	1	7
710	именно потому	1	7
711	общего с	1	7
712	развития на	1	7
713	его с	3	7
714	должна быть	2	7
715	отличаются от	1	7
716	с ними	6	7
717	при помощи	2	7
718	без всякого	2	7
719	значении слова	1	7
720	его мысль	1	7
721	принадлежит к	1	7
722	ничем не	1	7
723	сознания и	2	7
724	слова не	2	7
725	это слово	6	7
726	и непосредственно	1	7
727	а также	1	7
728	он говорит	3	7
729	с понятием	3	7
730	признать что	2	7
731	жизни ребенка	1	7
732	только один	3	6
733	до самого	1	6
734	вопросу о	1	6
735	ребенок начинает	1	6
736	с действительностью	1	6
737	от одного	5	6
738	родном языке	1	6
739	и другим	2	6
740	в природе	3	6
741	к ней	7	6
742	уже не	11	6
743	как например	2	6
744	раз и	1	6
745	что всякое	1	6
746	нечто такое	2	6
747	себе в	2	6
748	с другим	2	6
749	образом как	1	6
750	указывают на	3	6
751	в отдельных	2	6
752	но так	3	6
753	и мы	3	6
754	не остается	1	6
755	и связи	2	6
756	целиком и	1	6
757	отношение слова	1	6
758	в двух	1	6
759	в каждом	6	6
760	нашего сознания	1	6
761	значение и	1	6
762	том и	1	6
763	такое что	1	6
764	смысле что	2	6
765	том смысле	6	6
766	в словах	3	6
767	этого явления	1	6
768	бы и	4	6
769	всеми остальными	3	6
770	значение этого	1	6
771	и наиболее	1	6
772	в силе	1	6
773	и там	1	6
774	нет и	2	6
775	начиная с	1	6
776	только потому	8	6
777	он как	2	6
778	неизмеримо более	1	6
779	а это	2	6
780	к известному	1	6
781	себе что	2	6
782	можно считать	1	6
783	представлений и	5	6
784	или даже	1	6
785	словом как	2	6
786	бы мы	2	6
787	и таким	1	6
788	и вообще	4	6
789	и эти	1	6
790	образом мы	1	6
791	заключает в	10	6
792	эту мысль	1	6
793	происходит в	2	6
794	в разговоре	2	6
795	что то	1	6
796	по способу	1	6
797	есть развитие	1	6
798	его на	3	6
799	этот закон	1	6
800	более сложные	2	6
801	действительности в	1	6
802	в различных	2	6
803	с в	4	6
804	не что	1	6
805	перед ним	1	6
806	что иное	1	6
807	чем более	4	6
808	на язык	1	6
809	слов в	6	6
810	положение что	2	6
811	в тот	1	6
812	к чему	2	6
813	не говорит	2	6
814	как его	1	6
815	от одной	3	6
816	которой она	1	6
817	точек зрения	1	6
818	могло бы	2	6
819	для его	1	6
820	в живой	3	6
821	на другой	2	6
822	в связь	1	6
823	что может	1	6
824	с которым	3	6
825	с и	3	6
826	и который	1	6
827	на ее	2	6
828	различие в	3	6
829	идет от	2	6
830	может стать	3	6
831	которые могут	1	6
832	знает что	1	6
833	всей своей	1	6
834	только одно	1	6
835	еще и	1	6
836	тех же	1	6
837	и понятие	2	6
838	из которого	1	6
839	потому и	1	6
840	что здесь	1	6
841	процессов в	1	6
842	увидим ниже	1	6
843	возможным только	1	6
844	без слов	5	6
845	дело в	1	6
846	раз навсегда	1	6
847	это было	3	6
848	предположить что	4	6
849	основное положение	1	6
850	нужно было	2	6
851	имеет свое	1	6
852	допустить что	1	6
853	и о	6	6
854	как увидим	1	6
855	иное как	1	6
856	сходство с	1	5
857	связанных между	1	5
858	формы в	3	5
859	в большей	3	5
860	нам о	1	5
861	или на	2	5
862	из всего	1	5
863	к самому	2	5
864	не отдает	1	5
865	приходит в	1	5
866	не хотим	1	5
867	только как	9	5
868	более сложных	1	5
869	от той	2	5
870	в вопросе	1	5
871	к ним	3	5
872	этом заключается	1	5
873	нигде не	1	5
874	мысль которая	2	5
875	слово как	5	5
876	все его	2	5
877	необходимо должно	1	5
878	об одном	2	5
879	в ряду	7	5
880	если я	1	5
881	того и	2	5
882	деятельности и	2	5
883	слово есть	12	5
884	эти слова	2	5
885	не повторяет	1	5
886	не дает	2	5
887	относительно поздно	1	5
888	ведет к	1	5
889	речи здесь	1	5
890	с такой	1	5
891	на первом	1	5
892	подлежащего и	2	5
893	под этим	1	5
894	в памяти	4	5
895	деятельность и	2	5
896	никто не	5	5
897	так называемая	1	5
898	отчета в	1	5
899	понятия мы	2	5
900	и состоит	2	5
901	каждой из	3	5
902	при определении	1	5
903	понятием и	1	5
904	действительность в	1	5
905	котором мы	2	5
906	не видит	1	5
907	в свое	2	5
908	мысли которая	5	5
909	что ему	1	5
910	когда они	1	5
911	ее на	1	5
912	однако не	1	5
913	бы для	2	5
914	от всех	1	5
915	сами по	3	5
916	начале развития	2	5
917	в стороне	1	5
918	и другого	2	5
919	действительности но	1	5
920	эти последние	3	5
921	связь и	2	5
922	из ряда	1	5
923	же что	8	5
924	человека с	2	5
925	его отношение	1	5
926	от него	2	5
927	самого себя	3	5
928	есть прежде	2	5
929	эта деятельность	1	5
930	свою мысль	2	5
931	этой последней	2	5
932	бы все	1	5
933	что по	4	5
934	мы только	2	5
935	когда в	2	5
936	самого слова	2	5
937	что сознание	4	5
938	в новом	2	5
939	но даже	3	5
940	которыми он	1	5
941	в изучении	1	5
942	значительной степени	2	5
943	вообще и	2	5
944	быть в	1	5
945	это так	2	5
946	есть только	9	5
947	а следовательно	1	5
948	себя в	1	5
949	и столь	1	5
950	после того	2	5
951	переходя от	1	5
952	может иметь	1	5
953	внутреннее единство	2	5
954	нашей мысли	7	5
955	возможны только	3	5
956	встречается в	1	5
957	в немногих	1	5
958	мысль с	1	5
959	вообще в	1	5
960	как происходит	1	5
961	другими словами	3	5
962	в форме	2	5
963	обобщение и	1	5
964	значение как	1	5
965	а потому	8	5
966	мы назвали	2	5
967	был бы	2	5
968	связанное с	3	5
969	о которой	1	5
970	в область	1	5
971	эти понятия	1	5
972	есть нечто	6	5
973	что должно	2	5
974	всем остальным	2	5
975	если это	1	5
976	и человека	1	5
977	лежащие в	2	5
978	видим что	1	5
979	значений и	1	5
980	не потому	2	5
981	мы хотим	1	5
982	и основное	1	5
983	на первых	2	5
984	на более	2	5
985	заметить что	7	5
986	их с	1	5
987	это значение	1	5
988	свое время	1	5
989	общего и	1	5
990	как у	2	5
991	указание на	2	5
992	без этого	1	5
993	и понятий	1	5
994	когда оно	3	5
995	что к	2	5
996	слова но	3	5
997	высшего понятия	1	5
998	человека к	1	5
999	говоря о	5	5
1000	прежде чем	2	5
1001	к понятию	1	5
1002	бы он	1	5
1003	мысли есть	5	5
1004	эти два	1	5
1005	для другого	1	5
1006	он пользуется	1	4
1007	в сложном	2	4
1008	они имеют	1	4
1009	могут иметь	1	4
1010	со всем	1	4
1011	языке и	4	4
1012	тем как	4	4
1013	в общей	1	4
1014	слову есть	1	4
1015	уже на	2	4
1016	когда это	1	4
1017	на эту	1	4
1018	один ряд	1	4
1019	почти без	1	4
1020	есть то	3	4
1021	так например	3	4
1022	не удается	1	4
1023	языка в	6	4
1024	это очевидно	1	4
1025	чего не	1	4
1026	на пути	2	4
1027	и когда	1	4
1028	конечно не	2	4
1029	чтобы показать	1	4
1030	ребенка еще	1	4
1031	не подлежит	2	4
1032	отношения в	1	4
1033	к ее	1	4
1034	бы то	2	4
1035	шагу в	1	4
1036	же словом	3	4
1037	между различными	1	4
1038	почему в	1	4
1039	которого он	1	4
1040	с нашей	1	4
1041	другого как	1	4
1042	своего пути	1	4
1043	не было	12	4
1044	или не	3	4
1045	и говорит	1	4
1046	быть может	7	4
1047	одно только	3	4
1048	свое имя	1	4
1049	рядом с	2	4
1050	так сказать	6	4
1051	а потом	2	4
1052	если оно	1	4
1053	в мысль	1	4
1054	самому себе	1	4
1055	ничего нового	1	4
1056	и та	5	4
1057	значения в	1	4
1058	и мыслью	1	4
1059	заставляет нас	3	4
1060	что есть	3	4
1061	слова от	3	4
1062	не вижу	1	4
1063	мысли которые	1	4
1064	должны будем	3	4
1065	следовательно не	1	4
1066	и сами	2	4
1067	одним словом	3	4
1068	непосредственно не	2	4
1069	своего собственного	1	4
1070	была бы	5	4
1071	же слово	2	4
1072	относящиеся к	1	4
1073	влияния на	2	4
1074	в очень	1	4
1075	и вот	1	4
1076	из его	1	4
1077	с которой	2	4
1078	для нее	1	4
1079	по направлению	1	4
1080	другого в	2	4
1081	связанной с	1	4
1082	может ли	1	4
1083	к двум	1	4
1084	направлении и	1	4
1085	положения что	1	4
1086	только при	2	4
1087	именно то	2	4
1088	его только	2	4
1089	здесь не	1	4
1090	слов с	1	4
1091	это одно	1	4
1092	в корне	1	4
1093	и после	2	4
1094	не из	4	4
1095	если только	1	4
1096	самое слово	4	4
1097	слова так	2	4
1098	влечет за	1	4
1099	и развивается	1	4
1100	есть такой	1	4
1101	нас не	1	4
1102	что значит	1	4
1103	нам не	2	4
1104	что одно	3	4
1105	нашу мысль	1	4
1106	слова которые	1	4
1107	на нее	2	4
1108	способен к	2	4
1109	и со	1	4
1110	и могут	1	4
1111	и я	3	4
1112	в каждой	4	4
1113	можем не	2	4
1114	отношений которые	1	4
1115	разница между	3	4
1116	то он	2	4
1117	мысли для	1	4
1118	бы назвать	1	4
1119	есть и	3	4
1120	или как	1	4
1121	но эти	1	4
1122	как будто	1	4
1123	или понятие	1	4
1124	более сложной	1	4
1125	образов и	2	4
1126	исходя из	1	4
1127	при объяснении	2	4
1128	или по	2	4
1129	в море	1	4
1130	это объяснение	1	4
1131	от значения	1	4
1132	к более	1	4
1133	в понимании	1	4
1134	начинается с	1	4
1135	а именно	1	4
1136	выражения и	1	4
1137	слов как	2	4
1138	и самое	3	4
1139	в одно	8	4
1140	это с	1	4
1141	то это	9	4
1142	это последнее	4	4
1143	этом мы	1	4
1144	первые слова	1	4
1145	превращается в	3	4
1146	так мы	1	4
1147	что те	2	4
1148	из виду	4	4
1149	взрослый человек	1	4
1150	входят в	3	4
1151	связи со	1	4
1152	на предмет	2	4
1153	по которым	1	4
1154	но сама	1	4
1155	как слово	4	4
1156	есть процесс	2	4
1157	мы как	1	4
1158	нельзя сказать	5	4
1159	заключенное в	2	4
1160	время в	3	4
1161	образовании понятия	1	4
1162	ни было	2	4
1163	и сама	2	4
1164	но совершенно	1	4
1165	про себя	1	4
1166	своей мысли	4	4
1167	чтобы понять	1	4
1168	нам в	1	4
1169	совсем не	2	4
1170	но при	1	4
1171	его не	2	4
1172	хотя в	3	4
1173	в приведенном	3	4
1174	нас с	1	4
1175	сравнительно с	6	4
1176	как эта	1	4
1177	этот предмет	2	4
1178	на который	2	4
1179	однако в	1	4
1180	всегда имеет	1	4
1181	мысль в	3	4
1182	бы оно	2	4
1183	а как	2	4
1184	слова до	1	4
1185	к одной	4	4
1186	не идет	1	4
1187	другим и	1	4
1188	переходит от	2	4
1189	связанная с	3	4
1190	до этого	2	4
1191	ряд слов	1	4
1192	как при	3	4
1193	одно слово	6	4
1194	как о	3	4
1195	меньшей мере	1	4
1196	в следующей	1	4
1197	и переход	1	4
1198	себя и	4	4
1199	чем же	1	4
1200	акт мысли	3	4
1201	и если	4	4
1202	находящихся в	2	4
1203	эта мысль	2	4
1204	с мыслью	1	4
1205	и самым	1	4
1206	понятия о	6	4
1207	к новой	1	4
1208	из него	4	4
1209	формы и	2	4
1210	ему в	2	4
1211	слово но	1	4
1212	развития внутренней	1	4
1213	такое же	5	4
1214	состоящее в	1	4
1215	если даже	1	4
1216	невозможно без	2	4
1217	самой мысли	1	4
1218	то к	4	4
1219	и эта	2	4
1220	только начинается	1	4
1221	по которому	7	4
1222	не могу	1	4
1223	нельзя не	1	4
1224	вопрос как	1	4
1225	составные части	1	4
1226	ее от	2	4
1227	думать что	6	4
1228	развивается в	1	4
1229	также с	1	4
1230	и значения	1	4
1231	жизни и	3	4
1232	только после	1	4
1233	известной степени	1	4
1234	смысле мы	1	4
1235	важную роль	1	4
1236	как для	1	4
1237	с объективной	1	4
1238	этим последним	4	4
1239	не к	4	4
1240	только из	2	3
1241	в настоящем	1	3
1242	мы найдем	1	3
1243	он видит	1	3
1244	и само	1	3
1245	общее понятие	1	3
1246	и именно	1	3
1247	в развитом	1	3
1248	с не	2	3
1249	я могу	1	3
1250	общие и	1	3
1251	у человека	1	3
1252	значения языка	1	3
1253	по своим	1	3
1254	деятельности с	1	3
1255	а вместе	2	3
1256	мере своего	1	3
1257	знал что	1	3
1258	этого последнего	4	3
1259	это делается	1	3
1260	другу и	1	3
1261	оно как	1	3
1262	слов но	1	3
1263	из себя	3	3
1264	вообще как	2	3
1265	должна была	1	3
1266	звуком и	3	3
1267	было сказано	2	3
1268	пути от	1	3
1269	в прошлом	1	3
1270	некоторое время	3	3
1271	и еще	1	3
1272	это единство	2	3
1273	и связанное	1	3
1274	в голове	1	3
1275	и новые	1	3
1276	именно на	2	3
1277	оно представляет	1	3
1278	именно с	1	3
1279	от них	4	3
1280	что даже	5	3
1281	мысль можно	1	3
1282	общих чертах	2	3
1283	она есть	2	3
1284	кажется нам	1	3
1285	его собственного	1	3
1286	происходит по	1	3
1287	еще одну	1	3
1288	между его	2	3
1289	сравнить с	2	3
1290	с пониманием	2	3
1291	после этого	1	3
1292	это верно	1	3
1293	с двумя	1	3
1294	ее развития	1	3
1295	что связь	1	3
1296	себя из	1	3
1297	судить о	2	3
1298	одном из	4	3
1299	в первые	1	3
1300	а для	1	3
1301	не встречает	1	3
1302	нами как	1	3
1303	случаях как	1	3
1304	именно что	1	3
1305	не были	4	3
1306	чем больше	3	3
1307	не могла	2	3
1308	и хотя	3	3
1309	другая сторона	1	3
1310	могла бы	2	3
1311	она уже	1	3
1312	я это	1	3
1313	в общих	2	3
