N	3gram	Propp_Isto	Myslijsy
230	посредником между двумя	1	1
231	здесь может быть	1	1
232	образом мы видим	1	1
233	вряд ли возможно	1	1
234	что и не	1	1
235	так как это	1	1
236	есть не что	1	1
237	может быть названа	1	1
238	тем что знание	1	1
239	уже после того	2	1
240	это показывает что	2	1
241	верно то что	1	1
242	том что она	1	1
243	с этим в	1	1
244	этого слова а	1	1
245	может быть достигнуто	1	1
246	ее в образе	1	1
247	не менее она	1	1
248	все же не	1	1
249	мы заключаем что	1	1
250	его как бы	1	1
251	в одном случае	1	1
252	что даже и	1	1
253	является посредником между	1	1
254	таким образом и	1	1
255	что у него	2	1
256	о том чтобы	1	1
257	можно сделать из	1	1
258	не мог бы	1	1
259	должны быть признаны	1	1
260	шаг на пути	1	1
261	то что происходит	1	1
262	можно найти в	2	1
263	вместе с другими	1	1
264	другими словами мы	1	1
265	что во время	1	1
266	к тем же	1	1
267	сих пор не	1	1
268	случаев в которых	1	1
269	и не могу	1	1
270	т д и	1	1
271	и тем не	2	1
272	что вовсе не	1	1
273	таким образом развитие	1	1
274	они могут быть	1	1
275	вместе с ним	1	1
276	на мысль что	1	1
277	доказывается тем что	1	1
278	покажет нам что	1	1
279	никогда не были	1	1
280	менее можно сказать	1	1
281	то что и	1	1
282	когда уже не	1	1
283	друг с другом	2	1
284	же может быть	1	1
285	то что по	1	1
286	не в нем	1	1
287	бы она не	1	1
288	же роль что	1	1
289	с той же	1	1
290	играет ту же	1	1
291	как в нем	1	1
292	и вместе с	3	1
293	мы до сих	2	1
294	в этом рассказе	1	1
295	говорит так как	2	1
296	таким образом я	1	1
297	несмотря на все	1	1
298	ту же роль	1	1
299	меня в этом	1	1
300	в это время	2	1
301	на наших глазах	1	1
302	как один из	1	1
303	что же она	1	1
304	как для него	1	1
305	может быть выяснена	1	1
306	если бы она	1	1
307	которой как говорят	1	1
308	причин по которым	1	1
309	этот вопрос мы	1	1
310	ему в то	1	1
311	здесь мы имеем	4	1
312	или как говорит	1	1
313	а именно на	1	1
314	чтобы ответить на	1	1
315	приводит в движение	1	1
316	общества и его	1	1
317	не имеет никакого	1	1
318	видели что в	1	1
319	он может быть	1	1
320	а потом и	1	1
321	и тем что	1	1
322	другой стороны в	1	1
323	ему при этом	1	1
324	и здесь мы	1	1
325	одна из форм	1	1
326	они не имеют	1	1
327	тогда как на	1	1
328	и на ней	1	1
329	и дошли до	1	1
330	показывает что они	1	1
331	речь идет о	1	1
332	большую роль в	1	1
333	связано то что	1	1
334	в этом месте	1	1
335	не сам по	1	1
336	он не мог	1	1
337	общее достояние всех	1	1
338	же как и	4	1
339	все что есть	1	1
340	друг в друга	1	1
341	представить себе что	1	1
342	том что при	2	1
343	бы мы не	1	1
344	и не могло	1	1
345	обращаем внимание на	1	1
346	что может быть	1	1
347	и вслед за	1	1
348	выводы можно сделать	1	1
349	служить не только	1	1
350	в жизни народов	1	1
351	дело не в	1	1
352	ее и тем	1	1
353	мы это увидим	1	1
354	потому что с	1	1
355	предположить что это	1	1
356	в виду что	1	1
357	бы думать что	2	1
358	более чем в	1	1
359	также имеет свою	1	1
360	всегда может быть	1	1
361	и связанные с	1	1
362	еще и потому	1	1
363	он был бы	1	1
364	сменяющие друг друга	1	1
365	что с ним	1	1
366	может быть и	1	1
