N	3gram	Bakhtin_Pr	FransuaR
176	у него в	1	3
177	друг от друга	2	3
178	и вообще в	2	3
179	и связанной с	1	3
180	те же самые	1	3
181	в его творчестве	4	3
182	смысле этого слова	2	3
183	по ходу нашего	1	3
184	они вовсе не	1	3
185	святых и мучеников	1	3
186	и т.п и	1	3
187	и др и	1	3
188	была связана с	1	3
189	не входит в	1	3
190	смерти и возрождения	1	3
191	у шекспира и	1	3
192	всего того что	1	3
193	дошедшие до нас	1	3
194	почти вовсе не	2	3
195	вовсе не является	1	3
196	то есть все	1	3
197	это своего рода	2	3
198	как один из	1	3
199	но дело в	1	3
200	шекспира и сервантеса	2	3
201	рождение и смерть	1	3
202	определяющее влияние на	3	3
203	все же не	1	3
204	но конечно не	2	3
205	т.п все эти	1	3
206	продолжает жить и	1	3
207	что касается до	1	3
208	является одним из	2	3
209	народных языках и	1	3
210	ровно ничего не	2	3
211	несколько слов о	3	3
212	священные тексты и	2	3
213	почти во всех	2	3
214	как и во	1	3
215	мы уже отмечали	2	3
216	в меньшей степени	1	3
217	прямо сказать что	1	3
218	в этом смысле	5	3
219	в ее целом	1	3
220	форм и символов	2	3
221	особое отношение к	1	3
222	в одной плоскости	2	3
223	именно потому что	1	3
224	хотя и в	2	3
225	один из самых	1	3
226	обычной жизненной колеи	2	3
227	тех или иных	2	3
228	в пределах одной	1	3
229	он связан с	1	3
230	в загробное царство	1	3
231	есть не что	1	3
232	здесь как и	1	3
233	во всей мировой	2	3
234	формы и символы	1	3
235	то есть на	1	3
236	в разной степени	1	3
237	и в этом	1	3
238	в обычной жизни	2	3
239	в литературе эпохи	2	3
240	как своего рода	2	3
241	одним из самых	1	3
242	и xviii веков	1	3
243	здесь есть и	1	3
244	еще и до	1	3
245	и в последующие	1	3
246	не что иное	1	3
247	в связи со	1	3
248	в основе их	1	3
249	но как раз	1	3
250	то есть во	1	3
251	в нем есть	1	3
252	что иное как	1	3
253	выраженный карнавальный характер	2	3
254	в предисловии к	1	3
255	разъятие на части	1	3
256	нет и не	3	3
257	у стерна и	1	3
258	со второй половины	1	2
259	его развития в	1	2
260	к нему не	1	2
261	мы уже знаем	1	2
262	или путешествие в	1	2
263	существенные различия между	1	2
264	в сущности все	1	2
265	в себя и	1	2
266	с большей или	1	2
267	в менипповой сатире	1	2
268	как и его	1	2
269	пафосом смен и	2	2
270	карнавальное мироощущение и	2	2
271	потому что она	1	2
272	верхом и низом	1	2
273	в более или	1	2
274	и некоторые другие	1	2
275	но при этом	1	2
276	то есть внекарнавальной	1	2
277	здесь на земле	1	2
278	конечно далеко не	1	2
279	из них в	2	2
280	в сущности почти	2	2
281	в первых двух	1	2
282	уже знаем что	1	2
283	из ее обычной	1	2
284	и вместе с	1	2
285	два месяца в	1	2
286	и во всем	1	2
287	и не вполне	1	2
288	радостью смен и	1	2
289	органически сочетается с	1	2
290	он в сущности	1	2
291	на протяжении тысячелетий	2	2
292	есть внекарнавальной жизни	1	2
293	подчеркнуть что образ	1	2
294	но мы уже	1	2
295	празднествами карнавального типа	1	2
296	и в каждой	1	2
297	во всех других	2	2
298	в нем нет	3	2
299	же характер носит	1	2
300	или во всяком	1	2
301	все эти явления	1	2
302	в античной литературе	1	2
303	в общем не	1	2
304	пор еще недостаточно	2	2
305	то что он	1	2
306	и на весь	1	2
307	мы в свое	1	2
308	между людьми и	1	2
309	и тем же	1	2
310	именно этот момент	1	2
311	и может быть	1	2
312	роль в романе	1	2
313	здесь вовсе не	1	2
314	и еще один	1	2
315	вместе с нею	1	2
316	тем путем что	1	2
317	так как он	1	2
318	все эти жанры	1	2
319	еще раз подчеркнуть	2	2
320	то есть через	1	2
321	и у лукиана	2	2
322	поэтому они и	1	2
323	со всеми другими	2	2
324	с празднествами карнавального	1	2
325	мы будем говорить	1	2
326	оба полюса становления	2	2
327	вовсе еще не	1	2
328	нашей работы в	1	2
329	и самый образ	1	2
330	в особенности его	1	2
331	он остается в	1	2
332	эпохи возрождения и	1	2
333	у нее нет	1	2
334	как мир наизнанку	1	2
335	и все его	1	2
336	распространяется на все	1	2
337	по своей природе	3	2
338	уже указывали на	1	2
339	в общей сложности	1	2
340	исполнителей и зрителей	1	2
341	оказала определяющее влияние	1	2
342	xvi и xvii	1	2
343	в них в	1	2
344	пародии на священные	1	2
345	с самим собой	1	2
346	из своей обычной	1	2
347	никогда не может	2	2
348	будем говорить в	1	2
349	односторонняя серьезность и	1	2
350	пространстве и времени	1	2
351	во все эпохи	1	2
352	карнавал не знает	1	2
353	на этом мы	3	2
354	и т.п это	2	2
355	в дальнейшем развитии	2	2
356	можем сказать что	1	2
357	и карнавального мироощущения	2	2
358	влияние на всю	1	2
359	в форме смеха	1	2
360	так и от	1	2
361	новое время в	1	2
362	здесь же мы	1	2
363	с xvii века	1	2
364	у рабле например	1	2
365	не отвлеченная мысль	1	2
366	может быть только	1	2
367	начиная с xvii	1	2
368	все более и	1	2
369	и в ослабленной	1	2
370	в последующие эпохи	2	2
371	миросозерцательный и универсальный	1	2
372	в некоторых отношениях	1	2
373	мы можем сказать	1	2
374	parodia sacra то	1	2
375	прямо или косвенно	1	2
376	одной из форм	1	2
377	это один из	1	2
378	слияние хвалы и	1	2
379	до некоторой степени	1	2
380	описании римского карнавала	1	2
381	на равных правах	2	2
382	перед нами образ	1	2
383	для этой цели	1	2
384	sacra то есть	1	2
385	со смехом и	1	2
386	в какой-то мере	5	2
387	и не к	1	2
388	и в духе	1	2
389	обычной то есть	1	2
390	место в жизни	2	2
391	между человеком и	1	2
392	особо нужно отметить	1	2
393	понять и оценить	1	2
394	и т.п мы	1	2
395	связанные с ним	1	2
396	но в нем	1	2
397	вольного фамильярного контакта	2	2
398	в так называемой	1	2
399	и в нем	2	2
400	и особенно у	1	2
401	некоторых из них	2	2
402	границы между ними	1	2
403	со всеми ее	1	2
404	тексты и обряды	1	2
405	более и более	1	2
406	в самом его	1	2
407	одна из самых	1	2
408	числе и на	1	2
409	но именно этот	1	2
410	мир к человеку	1	2
411	видения и понимания	1	2
412	что дело идет	1	2
413	под углом зрения	3	2
414	игры в кости	1	2
415	и с точки	1	2
416	на самой границе	3	2
417	одним и тем	1	2
418	то что было	1	2
419	к человеку и	1	2
420	след в его	1	2
421	и в целом	1	2
422	мы не знаем	1	2
423	в каждой детали	1	2
424	при всей их	2	2
425	существенное влияние на	2	2
426	в этом случае	1	2
427	но это конечно	1	2
428	непосредственно связано с	1	2
429	его творчества но	1	2
430	менипп или путешествие	1	2
431	и в сущности	2	2
432	в других произведениях	1	2
433	к себе самому	6	2
434	по своей сущности	1	2
435	мы не будем	2	2
436	есть все то	1	2
437	и в известной	1	2
438	мы остановимся в	1	2
439	во всех сферах	1	2
440	еще и не	1	2
441	потому что они	1	2
442	по своему тону	1	2
443	друг к другу	1	2
444	карнавале и в	1	1
445	xviii века и	2	1
446	между ними и	1	1
447	задача всей нашей	1	1
448	на площади кипел	1	1
449	единство и непрерывность	2	1
450	тебе синьор отец	1	1
451	была неразрывно связана	1	1
452	ни в малейшей	1	1
453	остановимся на некоторых	3	1
454	то есть свой	1	1
455	встречи человека с	1	1
456	то есть язык	1	1
457	xix веке эти	1	1
458	в соответствии с	2	1
459	лукиана менипп или	1	1
460	которой мы здесь	1	1
461	радикальных смен и	1	1
462	этом мы можем	1	1
463	из своих писем	1	1
464	связанная с этим	1	1
465	за пределы большого	1	1
466	более глубокое и	1	1
467	без рампы и	1	1
468	первого свидания с	1	1
469	не в этом	1	1
470	все это и	1	1
471	к этому образу	1	1
472	для проникновения в	1	1
473	подчеркнем еще раз	2	1
474	после первого свидания	1	1
475	словом и тем	1	1
476	сих пор в	1	1
477	может быть наиболее	1	1
478	например в романе	1	1
479	в ней на	1	1
480	мы не найдем	1	1
481	хотя бы и	2	1
482	и карнавальное мироощущение	1	1
483	и слово в	1	1
484	и которые определили	1	1
485	не было так	1	1
486	для нового времени	1	1
487	большие и маленькие	1	1
488	правда сохраняется но	1	1
489	в своем художественном	1	1
490	в дни постановок	1	1
491	здесь очень ярко	1	1
492	сохраняются конечно и	1	1
493	идет именно об	1	1
494	в этом определении	1	1
495	она и не	1	1
496	проявляется и в	2	1
497	а не его	1	1
498	же деле эти	1	1
499	далеко не всегда	1	1
500	узаконенных карнавальных вольностей	1	1
501	не совпадает с	1	1
502	мы не поймем	1	1
503	с известными оговорками	1	1
504	и пародии на	1	1
505	во время moccoli	1	1
506	свое время уже	1	1
507	карнавал не созерцают	1	1
508	всей художественной литературы	1	1
509	так как слово	1	1
510	отвлеченная мысль а	1	1
511	в обоих случаях	1	1
512	зрелище без рампы	1	1
513	на земле в	1	1
514	в органическое целое	1	1
515	еще не завершился	1	1
516	политических сатир мировой	1	1
517	он не знает	2	1
518	и в словах	2	1
519	в центре его	1	1
520	чтобы убедиться в	1	1
521	нет конечно и	1	1
522	под прикрытием узаконенных	1	1
523	вся жизнь в	2	1
524	каждого из этих	1	1
525	но только в	2	1
526	а потому и	1	1
527	и тем самым	1	1
528	контекст в котором	1	1
529	форм редуцированного смеха	1	1
530	развития в условиях	1	1
531	внизу народ на	1	1
532	xviii и xix	3	1
533	все это типичные	1	1
534	связаны со смертью	1	1
535	в высшие сферы	1	1
536	точки зрения этого	1	1
537	а затем и	1	1
538	мы находим здесь	1	1
539	чем иным как	1	1
540	они и от	1	1
541	с праздником дураков	1	1
542	как если бы	1	1
543	не менее он	1	1
544	в развитии этой	1	1
545	мироощущение с его	1	1
546	как это иногда	1	1
547	тут же и	1	1
548	нам уже приходилось	2	1
549	и др здесь	1	1
550	как бы вовсе	1	1
551	тон и стиль	1	1
552	пародийная литература на	1	1
553	на особую откровенность	1	1
554	слова и формы	1	1
555	кипел и на	1	1
556	том что самая	1	1
557	карнавальная атмосфера господствовала	1	1
558	в разных вариантах	2	1
559	что с точки	1	1
560	и xvii веков	1	1
561	не укладывается в	1	1
562	все это были	1	1
563	вплоть до наших	1	1
564	и вообще всех	1	1
565	на пороге и	2	1
566	превращается в карнавальную	2	1
567	как parodia sacra	1	1
568	moccoli римского карнавала	1	1
569	рядом друг с	1	1
570	на базарной площади	1	1
571	характерен прежде всего	1	1
572	строй и порядок	1	1
573	в литературе о	2	1
574	мистерии и соти	1	1
575	по идее своей	1	1
576	не завершен и	1	1
577	даже и не	3	1
578	не был чужд	1	1
579	и в стиле	1	1
580	все это позволяет	1	1
581	но вовсе не	1	1
582	ведь это не	1	1
583	на античном этапе	1	1
584	всех его вариациях	1	1
585	связано и с	1	1
586	каждый церковный праздник	1	1
587	поэтому и вся	1	1
588	можно себе представить	1	1
589	жизнью в общей	1	1
590	и в средневековой	1	1
591	и вступает в	1	1
592	и таковы все	1	1
593	этих казалось бы	1	1
594	но здесь в	1	1
595	площади в эту	1	1
596	элементы в этой	1	1
597	лишь тогда когда	1	1
598	в платоновском пире	1	1
599	себе самому и	1	1
600	они могут быть	1	1
601	потому что через	1	1
602	вместе с ним	1	1
603	никогда не бывает	1	1
604	человека и его	3	1
605	очень ярко проявляется	2	1
606	разделения на исполнителей	1	1
607	землею то есть	1	1
608	и человеческих отношений	2	1
609	указывал со смехом	1	1
610	была как бы	1	1
611	и в разной	1	1
612	рабле и сервантеса	1	1
613	в самую гущу	1	1
614	своем художественном творчестве	1	1
615	то есть без	1	1
616	и с разными	1	1
617	стерна и у	1	1
618	резко отличны от	1	1
619	художественном творчестве не	1	1
620	еще одного момента	1	1
621	комики и т.п	1	1
622	не в них	1	1
623	но это же	1	1
624	загробных видениях в	1	1
625	за что и	1	1
626	встречается у рабле	1	1
627	и развиваться в	1	1
628	и в дальнейшем	2	1
629	и без всякого	1	1
630	именно тем что	1	1
631	образов и во	1	1
632	той поистине божественной	1	1
633	и ни грана	1	1
634	а между тем	2	1
635	рабле для этой	1	1
636	явления и вещи	1	1
637	если оно это	1	1
638	и в ослабленном	1	1
639	ярко выраженного в	1	1
640	почти каждый церковный	1	1
641	концы с концами	1	1
642	все эти вариации	1	1
643	быть конечно и	1	1
644	от друга в	1	1
645	важно для понимания	1	1
646	существенное значение для	2	1
647	на поверхностный взгляд	1	1
648	и в последующем	1	1
649	штанов на голову	1	1
650	да и сама	1	1
651	шекспир сервантес и	1	1
652	в художественной литературе	1	1
653	одном из своих	1	1
654	отдельных образов и	2	1
655	стадии своего развития	2	1
656	в нем живут	1	1
657	всем этим явлениям	1	1
658	мениппова сатира о	1	1
659	стыдно мне и	1	1
660	нужно заметить что	1	1
661	мы касаемся здесь	1	1
662	хотя они и	1	1
663	верх низ лицо	1	1
664	и в цирке	1	1
665	здесь та же	1	1
666	то есть смерть	1	1
667	сохраняют в себе	1	1
668	так называемый гиппократов	1	1
669	это целая энциклопедия	1	1
670	и т.д все	1	1
671	огромное влияние на	1	1
672	у того же	1	1
673	в этом романе	2	1
674	он прежде всего	1	1
675	в этом мире	1	1
676	вследствие чего она	1	1
677	его радостью смен	1	1
678	мы переходим к	1	1
679	находим и другие	1	1
680	в духе и	1	1
681	есть в этом	1	1
682	sia ammazzato il	1	1
683	по себе никогда	1	1
684	связана и третья	1	1
685	он утрачивает свою	1	1
686	в духе карнавальной	1	1
687	протяжении тысячелетий в	1	1
688	атмосферу в которой	1	1
689	возрождения смех в	1	1
690	карнавальное мироощущение с	1	1
691	при всем их	2	1
692	литературе о нем	1	1
693	карнавала и в	1	1
694	перед нами здесь	1	1
695	всей нашей работы	1	1
696	прежде всего как	1	1
697	мы говорим здесь	2	1
698	соти и т.п	1	1
699	пространства и времени	1	1
700	точки зрения он	1	1
701	всей своей жизни	1	1
702	почти вовсе нет	1	1
703	древняя аттическая комедия	1	1
704	и все в	1	1
705	к этому типу	1	1
706	хотя иногда и	1	1
707	к смертной казни	1	1
708	смехом и стыдно	1	1
709	у шекспира у	1	1
710	с разных сторон	1	1
711	тем или иным	1	1
712	нашей работы мы	1	1
713	в карнавальную атмосферу	1	1
714	при всех различиях	1	1
715	себе оба полюса	2	1
716	в каждом образе	1	1
717	прежде всего образ	1	1
718	язык в его	1	1
719	половины xvii века	2	1
720	высокое с низким	1	1
721	достоинствах испанского католикона	1	1
722	королев и королей	1	1
723	может случиться и	1	1
724	в мире и	1	1
725	его особых художественных	1	1
726	с производительным актом	1	1
727	если б я	2	1
728	его с другими	1	1
729	карнавального типа например	1	1
730	первый европейский роман	1	1
731	эпохи возрождения он	1	1
732	и на его	2	1
733	xviii веков в	1	1
734	раз подчеркнуть что	1	1
735	чтобы они не	1	1
736	то что мы	1	1
737	влияние карнавального мироощущения	1	1
738	то есть уже	1	1
739	или еще более	1	1
740	лежащего в основе	1	1
741	но там они	1	1
742	и на меня	1	1
743	здесь в условиях	1	1
744	его смысла и	1	1
745	оставил глубокий след	1	1
746	месяцев в году	1	1
747	в живом ощущении	1	1
748	из обычной жизненной	2	1
749	но самое главное	1	1
750	только с помощью	1	1
751	и не знает	1	1
752	и здесь как	1	1
753	связана с празднествами	1	1
754	сложное карнавальное мироощущение	1	1
755	прежде всего поражает	1	1
756	и по своим	1	1
757	карнавальным мироощущением и	1	1
758	что он не	1	1
759	единое но сложное	1	1
760	всех норм и	1	1
761	нас дошли многочисленные	1	1
762	к самому предмету	1	1
763	более внешний характер	1	1
764	и на небе	1	1
765	в дальнейшем мы	1	1
766	как раз на	1	1
767	впервые появляется и	1	1
768	строгом смысле слова	1	1
769	бы он ни	1	1
770	мира и человека	2	1
771	мы наблюдаем в	1	1
772	ammazzato il signore	1	1
773	мне и страшно	1	1
774	мы можем закончить	1	1
775	связанные с производительной	1	1
776	называемый гиппократов роман	1	1
777	платона и ксенофонта	2	1
778	здесь еще довольно	1	1
779	а не к	1	1
780	и все действие	1	1
781	и страшно становилось	1	1
782	и несколько рационалистично	1	1
783	разговоры в царстве	2	1
784	и наконец в	2	1
785	в одном слове	1	1
786	карнавальной жизнью в	1	1
787	позволит нам раскрыть	1	1
788	если только они	2	1
789	и почти вовсе	1	1
790	основе их лежит	1	1
791	века в эпоху	2	1
792	том что все	2	1
793	официальной и карнавальной	1	1
794	загробное царство и	1	1
795	и маленькие события	1	1
796	с непосредственным влиянием	1	1
797	и ничем не	1	1
798	он ни был	1	1
799	они воспринимаются как	1	1
800	с его радостью	1	1
801	зимы и лета	1	1
802	вымысла и фантастики	1	1
803	приведем еще отрывок	1	1
804	еще раз что	2	1
805	и углубленной форме	1	1
806	очень широко и	1	1
807	в жизни а	1	1
808	теперь мы можем	2	1
809	своего героя в	1	1
810	в котором он	2	1
811	и на всех	1	1
812	атмосфера господствовала в	1	1
813	путешествие в загробное	1	1
814	таков прежде всего	1	1
815	от народных корней	1	1
816	в каждом из	3	1
817	как необходимый момент	1	1
818	все названные нами	1	1
819	тем не менее	2	1
820	органически сочетаются с	2	1
821	во всех празднествах	1	1
822	себе никогда не	1	1
823	а как бы	1	1
824	в себя элементы	1	1
825	сих пор они	1	1
826	значение имели эти	1	1
827	др в некоторых	1	1
828	что если б	1	1
829	перед нами в	1	1
830	жизни в этом	1	1
831	у платона и	1	1
832	они и могли	1	1
833	традицией так уже	1	1
834	праздник имел свою	1	1
835	меня указывал со	1	1
836	у сервантеса уже	1	1
837	со всею отчетливостью	1	1
838	и с некоторыми	1	1
839	на исполнителей и	1	1
840	воплощенной в образе	1	1
841	значение имеет и	1	1
842	могут быть найдены	1	1
843	а затем в	1	1
844	и т.п характерна	1	1
845	языка и совершенно	1	1
846	менипповой сатире о	1	1
847	сами по себе	1	1
848	в этом достаточно	1	1
849	еще подчеркнуть что	1	1
850	на площади в	1	1
851	в себе самом	2	1
852	и понимания мира	1	1
853	он совершенно не	1	1
854	как раз эти	2	1
855	но сложное карнавальное	1	1
856	из ведущих тем	3	1
857	пространство и время	2	1
858	то перед нами	4	1
859	не чем иным	1	1
860	значение в истории	1	1
861	он у него	1	1
862	то есть это	1	1
863	жизни и все	1	1
864	в последующем развитии	2	1
865	и на различных	1	1
866	высокого и низкого	1	1
867	в зависимости от	3	1
868	того же принципа	1	1
869	линии в развитии	1	1
870	эти жанры и	1	1
871	правильно понять своеобразие	1	1
872	мировой литературе но	1	1
873	века и потому	1	1
874	или в духе	1	1
875	прямым и непосредственным	1	1
876	как бы он	1	1
877	на площадь и	1	1
878	во всей своей	1	1
879	что они не	1	1
880	в мире в	1	1
881	или менее отчетливо	1	1
882	были связаны со	1	1
883	о достоинствах испанского	1	1
884	не могло быть	1	1
885	не может стать	1	1
886	как нам кажется	1	1
887	видениях в пародийных	1	1
888	точки зрения всякой	1	1
889	il signore padre	1	1
890	которые по своему	1	1
891	таких например как	1	1
892	носит и образ	1	1
893	полюса становления в	1	1
894	в своей жизни	1	1
895	состоит в том	1	1
896	вольный фамильярный контакт	2	1
897	в высшей степени	1	1
898	в беседе с	1	1
899	на высшее на	1	1
900	по существу и	1	1
901	в наше время	1	1
902	на некоторых из	1	1
903	в точном смысле	1	1
904	лицом к лицу	1	1
905	чисто литературной традицией	1	1
906	же время как	1	1
907	из очень важных	1	1
908	пародии нового времени	1	1
909	видеть и изображать	1	1
910	на меня указывал	1	1
911	церковный праздник имел	1	1
912	хотя оно и	1	1
913	совершенно не учитывает	1	1
914	дело идет именно	1	1
915	да и самый	1	1
916	вольтера и дидро	3	1
917	сатира о достоинствах	1	1
918	теории и истории	1	1
919	в широком смысле	2	1
920	и карнавал в	1	1
921	только можно себе	1	1
922	в античности и	1	1
923	это один и	1	1
924	внешней и внутренней	2	1
925	или хотя бы	1	1
926	литература на народных	1	1
927	неразрывно связана с	2	1
928	его вариациях и	1	1
929	низ лицо зад	1	1
930	проникает весь роман	1	1
931	которые господствовали в	1	1
932	и формирования новой	1	1
933	жизни то есть	1	1
934	и мысли и	1	1
935	обычны и в	1	1
936	смерть тебе синьор	1	1
937	конечно гораздо шире	1	1
938	и так называемый	1	1
939	нуждается в особом	1	1
940	карнавального типа но	1	1
941	в ряде других	1	1
942	между собою и	1	1
943	в царстве мертвых	2	1
944	тон у него	1	1
945	так как если	1	1
946	в себе оба	2	1
947	у рабле для	1	1
948	мир вещей и	1	1
949	разными направлениями и	1	1
950	почти до предела	1	1
951	на то что	2	1
952	значение то есть	1	1
953	сохраняется в нем	1	1
954	это тот же	1	1
955	включают в себя	1	1
956	и нужно искать	1	1
957	он говорит в	1	1
958	мы остановимся на	3	1
959	как и прежде	1	1
960	распространение в средние	1	1
961	в чисто карнавальном	1	1
962	и в конце	2	1
963	здесь в сущности	1	1
964	особой точки зрения	1	1
965	становления в их	1	1
966	в игре и	1	1
967	она дает им	1	1
968	и т.п так	1	1
969	мы увидим что	1	1
970	на площади и	1	1
971	одна из ведущих	2	1
972	в настоящей главе	1	1
973	и перед лицом	1	1
974	в малейшей степени	1	1
975	сирано де бержерака	2	1
976	фамильярный контакт между	1	1
977	на некоторое время	1	1
978	и в тех	1	1
979	в условиях классового	1	1
980	все то в	1	1
981	характерно что и	1	1
982	и в другие	1	1
983	второй половины xvii	2	1
984	о бессмертии души	1	1
985	и фамильярность на	1	1
986	вариациях и оттенках	1	1
987	его формы и	1	1
988	очень близок к	1	1
989	этом отношении очень	1	1
990	в отношении к	2	1
991	здесь мы должны	1	1
992	контакт между людьми	1	1
993	и т.п наконец	1	1
994	вовсе не входит	1	1
995	то есть от	2	1
996	очень характерны для	2	1
997	одной из ведущих	1	1
998	нельзя не согласиться	1	1
999	особенно конечно в	1	1
1000	хотя и не	3	1
1001	темы и образы	1	1
1002	весь этот эпизод	1	1
1003	и других форм	1	1
1004	увенчания и развенчания	1	1
1005	атмосфера проникает весь	1	1
1006	она не только	1	1
1007	падает именно на	1	1
1008	и связанных с	1	1
1009	в языке как	1	1
1010	иногда и в	1	1
1011	имеют здесь как	1	1
1012	трех месяцев в	1	1
1013	и особый характер	1	1
1014	но и во	1	1
1015	смерть и рождение	1	1
1016	и стыдно мне	1	1
1017	и в смеховых	1	1
1018	и всегда будет	1	1
1019	особое значение для	1	1
1020	одно и то	1	1
1021	с резким преобладанием	1	1
1022	влияние на развитие	1	1
1023	продолжают жить и	2	1
1024	в сущности совершенно	1	1
1025	и то же	1	1
1026	роман в письмах	1	1
1027	карнавального типа были	1	1
1028	средние века в	4	1
1029	и судьбы людей	1	1
1030	и освобождают человеческое	1	1
1031	на олимпийских играх	1	1
1032	характерно что даже	1	1
1033	можно даже сказать	1	1
1034	мы будем называть	2	1
1035	говорит о себе	1	1
1036	отрицание и уничтожение	1	1
1037	то есть его	1	1
1038	и в новое	2	1
1039	у рабле сервантеса	1	1
1040	есть прежде всего	1	1
1041	убедиться в этом	1	1
1042	роль которую они	1	1
1043	раз и не	1	1
1044	же время оно	1	1
1045	сохраняется и в	1	1
1046	чрезвычайно близка к	1	1
1047	античные и средневековые	1	1
1048	и обновления человека	1	1
1049	различия между ними	1	1
1050	веселой относительности не	1	1
1051	и не удалось	1	1
1052	могла быть только	1	1
1053	по его законам	1	1
1054	сатир мировой литературы	1	1
1055	обычной колеи в	1	1
1056	и в некоторых	1	1
1057	народов в особенности	1	1
1058	прикрытием узаконенных карнавальных	1	1
1059	дистанций между ними	1	1
1060	то есть из	2	1
1061	и не о	1	1
1062	было существенно амбивалентным	1	1
1063	этом достаточно сравнить	1	1
1064	применении к литературе	1	1
1065	как он сам	1	1
1066	праздник сбора винограда	1	1
1067	жить и в	1	1
1068	перед нами типичная	1	1
1069	малейшей степени не	1	1
1070	коснемся еще одного	1	1
1071	к одной и	1	1
1072	есть одновременно и	1	1
1073	жизни и не	1	1
1074	площади кипел и	1	1
1075	народ на площади	1	1
1076	мы находим у	1	1
